,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-1.1539546909406098,2.102067527908187,"[-1.00164058e-03 -4.53553145e-04 -3.75141111e-04 -1.47779555e-04
 -2.47942713e-05  3.96074140e-04]","[ 2.71958860e-03 -5.67850806e-03 -1.56649547e-02  6.72988128e-03
 -1.50713492e-02  5.28579976e-03 -8.31358864e-03  3.20169029e-03
 -4.01533356e-03  3.84656531e-03  2.81037013e-03  3.76261456e-03
  2.49982270e-03  2.46402271e-03  1.41618835e-03  8.22683759e-05
 -1.56644653e-03  2.10721010e-03 -6.63426854e-03  4.83011199e-03]",-4.589908334900039,0.010153789078803401
AAL,-0.7325152637289746,1.672404657578733,[-0.00116984  0.00141986 -0.00069348  0.0004815  -0.00022505 -0.00015779],"[ 0.0055611  -0.00581759 -0.01159002  0.00560945 -0.0117833   0.00372305
 -0.0071492   0.00189335 -0.00489286  0.00301968  0.00118947  0.00333469
  0.00149643  0.00137418  0.00227314 -0.00271906  0.00171568 -0.00268681
 -0.00128777 -0.00054344]",-4.465758021827551,0.011495978253932468
AAP,-0.7419719752757707,1.675730616872158,"[-4.26696972e-03 -5.80973525e-04 -1.42964245e-03 -1.65113688e-03
  2.30882239e-04  5.11538989e-05]","[ 0.00566634 -0.00630079 -0.01108495  0.00363964 -0.01047449  0.00038202
 -0.0048541  -0.00244586 -0.00182674 -0.00255604  0.0039654  -0.00087279
  0.00318566 -0.00083109  0.00180082 -0.00206203 -0.00087904  0.00109678
 -0.00458654  0.0045388 ]",-4.203360951941038,0.014945262007652844
AAPL,-1.5321950208290789,2.456065930731542,[-0.00111557 -0.001957    0.00019475 -0.00068935  0.00020609  0.00037076],"[ 0.00051638 -0.00587716 -0.01902063  0.00616852 -0.01833182  0.00366706
 -0.01074409 -0.00021734 -0.00575064 -0.0025921   0.0015376  -0.00309069
  0.00168378 -0.00358766  0.00208005 -0.00382375  0.00176594  0.00080194
 -0.00080892  0.00473533]",-4.82531317472547,0.008024040550165052
ABBV,-0.5425118708881463,1.4843077890813103,"[-1.16653131e-03  3.43364792e-03 -1.73098172e-03  5.25804635e-06
  1.21457906e-04  1.20656814e-03]","[ 0.00704928 -0.00551556 -0.0083347   0.0060984  -0.00663485  0.00392032
 -0.00084313  0.00139544  0.00123163  0.00159186  0.00505777  0.00204792
  0.00255866  0.00123376  0.00069375 -0.00097189 -0.0012623   0.00033284
 -0.00374929  0.00113846]",-3.607451440948911,0.027120878023156075
ABT,-1.4384002569569725,2.38351330606285,"[-3.06379737e-03  5.90041261e-04 -1.49495351e-03 -1.05472224e-03
 -2.18294348e-06 -2.23470360e-04]","[ 7.97618747e-04 -5.34234918e-03 -1.84547620e-02  8.18667660e-03
 -1.74645326e-02  7.20300536e-03 -9.55579465e-03  4.64278073e-03
 -4.27244539e-03  4.10721246e-03  2.90522233e-03  2.56726269e-03
  2.54725692e-03  4.99125839e-04  1.70512116e-03 -2.00172837e-03
 -2.15290970e-04 -5.25192257e-05 -4.02193033e-03  1.81998869e-03]",-4.783490551564416,0.008366743388917477
ACN,-0.8112726583351971,1.7614933509768613,"[-1.94769068e-03 -9.18259496e-05 -7.76991128e-04 -5.36965900e-04
 -9.58379141e-05 -3.38127574e-04]","[ 5.11059993e-03 -5.79330344e-03 -1.18092926e-02  5.48215522e-03
 -1.09791787e-02  2.96745647e-03 -5.09730312e-03 -2.00237613e-05
 -2.17823198e-03 -9.57174708e-04  3.12304852e-03 -1.23721060e-03
  1.65632698e-03 -2.90473176e-03  3.30147510e-04 -5.33910176e-03
 -1.76247182e-03 -2.43785890e-03 -4.21531800e-03  2.10858775e-03]",-4.166619738785099,0.015504581179086622
ADBE,-0.8685812460517335,1.8290806308523027,[-0.00097438  0.00084504 -0.00037762 -0.00044535  0.00027419  0.00011718],"[ 4.51785862e-03 -5.42599192e-03 -1.25396279e-02  7.45577200e-03
 -1.11789966e-02  6.50288713e-03 -4.18864227e-03  4.70640132e-03
  3.13862297e-05  5.26830346e-03  5.96517306e-03  3.72755810e-03
  4.43819627e-03  4.46827816e-04  1.35313304e-03 -3.92512033e-03
 -3.22487373e-03 -2.83026437e-03 -8.20794838e-03  8.57187253e-04]",-4.516923335003286,0.010922577136446251
ADI,-1.1177095312076915,2.0480242507327855,"[-2.03501990e-03 -5.93990265e-04 -3.30746936e-04  9.45670949e-05
 -2.51577471e-05  4.60863661e-04]","[ 0.0030914  -0.00654554 -0.01553044  0.00360035 -0.01579298  0.00054326
 -0.00989234 -0.00218737 -0.00579431 -0.00220687  0.00183098 -0.00056359
  0.00263017 -0.00056568  0.00224477 -0.00185542 -0.00079649  0.00138284
 -0.0066697   0.00540443]",-4.535313902050992,0.010723540556764043
ADM,-0.7206173508086344,1.6751049201192916,"[-5.17466987e-04  1.22615076e-03 -3.23519676e-04  2.80904488e-04
 -8.34386182e-05 -3.37407795e-04]","[ 0.00570992 -0.00602304 -0.01110508  0.00483816 -0.01077479  0.00238324
 -0.00573128  0.00012495 -0.00356146  0.00091027  0.00154695  0.00235539
  0.00017447  0.0024567  -0.00048361  0.00154111 -0.00195504  0.0050163
 -0.00378637  0.00816597]",-4.129054499204427,0.016098092388396202
ADP,-0.010339486489802398,0.9673304095801591,"[-2.44328575e-03  1.11694261e-03 -4.74371086e-04 -1.34993690e-03
  7.53178921e-04  8.99615494e-05]","[ 0.00689448 -0.00706099 -0.01013648  0.00145303 -0.01171396 -0.00227643
 -0.00928385 -0.00427613 -0.00896665 -0.00233758 -0.0033166   0.00178012
 -0.00282777  0.00308171 -0.00064831  0.00113254 -0.00074437  0.00139309
 -0.00371543  0.00162378]",-3.9847472326689353,0.01859714447926521
ADSK,-1.3114753001973316,2.255305250508198,"[-5.55561868e-04  4.50547745e-04 -2.93248416e-04 -7.24714635e-05
 -1.06839498e-05 -1.13182627e-04]","[ 1.57790880e-03 -5.76377440e-03 -1.78218188e-02  7.12380530e-03
 -1.78819575e-02  6.17106258e-03 -1.10412413e-02  4.26743502e-03
 -5.90270554e-03  4.52753788e-03  2.34496558e-03  2.98029620e-03
  3.33237311e-03  3.85531476e-05  2.97016027e-03 -3.09187382e-03
  9.01381875e-04  7.56457730e-04 -2.56052900e-03  8.03765580e-03]",-4.933093372032892,0.007204183557632878
AEE,1.1468829346998293,-0.21538988600918135,[-0.00123496  0.00268206 -0.00017096  0.00032111  0.00026911 -0.00049668],"[ 0.01465888 -0.00779012  0.00242128 -0.00123105  0.00175056 -0.00582427
  0.00168651 -0.0072375  -0.00175023 -0.0037842  -0.00011943  0.00266214
 -0.00225262  0.00537516 -0.0014503   0.0038823  -0.00123019  0.00374696
 -0.00154306  0.00274083]",-4.3329096400485385,0.013129290350804297
