,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4797149371122736,0.49896910748698553,"[ 4.58753516e-05 -3.25758655e-04 -1.50708315e-04  1.98001100e-04
 -2.86570527e-04 -2.79237130e-04]","[ 0.01059201  0.00079718 -0.00094915  0.00142481 -0.00453615  0.00524258
  0.00145914 -0.00091605 -0.00125617 -0.00066682  0.00318921  0.00056354
 -0.00183287  0.00281888  0.00092862 -0.000982   -0.00126531 -0.00048668
 -0.00418965  0.00081114]",-6.232647554149266,0.0019642445624902935
AAL,0.48145705348856604,0.49863680156043216,"[-3.37270450e-05 -8.93963426e-04  2.42024931e-04 -1.46321927e-04
  1.67220247e-05 -5.33582872e-05]","[ 0.01016122  0.0012319   0.00105285  0.00140903 -0.00649049  0.00306001
  0.00125076  0.00209995 -0.00051522 -0.00167821  0.004046    0.00179831
 -0.00180065 -0.00079067 -0.00209491  0.0006068  -0.00074596  0.00170018
  0.00116756  0.00176883]",-5.814057203865959,0.0029852935243213975
AAP,0.48092607289543865,0.497805207867796,"[-3.67727313e-05 -4.41090619e-04  7.26534360e-05 -2.24603014e-04
  2.15946967e-05 -1.58984616e-04]","[ 0.00676973 -0.00116879  0.00070253  0.00757536 -0.00091289 -0.00176323
 -0.00506821  0.00164855  0.00236332  0.00075299  0.00225461  0.00046528
  0.00042513  0.00102273 -0.00275277 -0.00175545 -0.00122883  0.00065354
 -0.00490285  0.00502179]",-5.866837338370059,0.002831815259884518
AAPL,0.4817558890784976,0.49699566523560906,"[ 1.71731773e-04 -9.08983182e-04  2.86417614e-04  9.67026954e-05
 -6.24543584e-05  2.88910486e-05]","[ 6.75047920e-03 -2.59288630e-03 -2.56112882e-03  7.92307326e-03
  2.75892562e-04  2.47237501e-03 -8.01891643e-04 -9.41292125e-04
 -3.05305851e-04 -1.94909691e-03  1.39849591e-03  1.67684463e-03
 -1.61430326e-03  1.87163827e-03  2.77447773e-04  1.69159454e-03
  4.65852081e-05 -1.49633605e-03  2.84191212e-03  4.11651966e-03]",-5.4819368340222,0.004161262213506552
ABBV,0.4816167735171349,0.5023239516645911,"[ 2.53834056e-04  4.28929669e-05  1.49056499e-05  2.55765560e-05
 -2.96947869e-05 -7.45259517e-05]","[ 5.19857549e-03 -3.07545036e-03 -1.20013776e-03  9.98272326e-03
  6.92221005e-04 -1.84001047e-04 -1.83837920e-03  8.17864975e-05
 -9.07979486e-04 -2.59466529e-03  1.52005188e-03  4.41993739e-03
  5.33350468e-04  8.00538313e-04  1.26714649e-04 -3.99777581e-04
 -1.95880592e-03 -1.33113898e-03 -1.60837579e-04  6.12700455e-04]",-6.610825812848138,0.0013457203772397584
ABT,0.48176982334847346,0.4983038279216296,"[8.48748480e-04 2.35272422e-05 2.66217631e-04 1.89033244e-04
 9.69539021e-06 5.80398477e-05]","[ 5.73551433e-03 -2.68525480e-03 -1.15556998e-03  9.34946539e-03
  6.65365569e-04 -4.22430875e-04 -3.21524912e-03  5.23014225e-04
  8.82386667e-04 -1.32475960e-03  1.54570453e-03  2.33839617e-03
 -3.01580965e-05  1.43667376e-04 -2.24776909e-03  9.86490527e-04
  2.99995887e-04 -1.01477046e-03 -6.94696609e-04  5.74416952e-03]",-5.782372230242536,0.003081396948103031
ACN,0.48080991582486426,0.4982974321782928,"[-7.37811842e-05  2.42273925e-04 -4.11671542e-05  1.97521500e-05
  4.32219316e-05  9.50988664e-05]","[ 0.00561971 -0.00295458 -0.00155969  0.00948608  0.00069821  0.00028914
 -0.00205371  0.00014406  0.00011611 -0.00221816  0.00117717  0.00257859
 -0.00105459  0.00128437  0.00030987  0.00217957  0.00170076 -0.00270244
 -0.00080715 -0.00018736]",-5.973994599367378,0.002544058599519123
ADBE,0.4799293784706511,0.49768864085954656,"[2.66650700e-04 2.19523066e-04 2.53121507e-05 4.84719380e-05
 1.26180391e-05 7.03701786e-06]","[ 4.73180314e-03 -3.81021620e-03 -2.12055414e-03  1.06363987e-02
  9.79556033e-04  3.62354719e-04 -1.13001407e-03  8.84919158e-04
  4.04806003e-04 -3.89423050e-03  5.75915285e-05  2.68984360e-03
 -1.83440012e-03  1.50006747e-03  8.63456799e-04  3.78635376e-03
  2.16647610e-03 -2.99099502e-03  3.26546369e-03  1.25159709e-03]",-6.052273176231263,0.002352508257932847
ADI,0.48142854643917377,0.5004225465849517,"[ 1.29055191e-04 -1.24043668e-04 -1.79666214e-05  1.11138003e-04
 -1.13986790e-04 -1.00094285e-04]","[ 0.00522497 -0.00404405 -0.00346239  0.01022794  0.00133717  0.00178031
 -0.00075805  0.00082651  0.00184435 -0.00437142 -0.00195807  0.00085839
 -0.00204738  0.00343687  0.00065287  0.0039996   0.00322484 -0.0023756
  0.0050856   0.00224149]",-6.218770760981952,0.00199169197862186
ADM,0.4802904145310625,0.5008976893686018,"[1.06752299e-05 6.75126540e-05 2.61265287e-05 2.83301218e-05
 2.91067499e-05 7.45120755e-05]","[ 0.00540472 -0.00369395 -0.0031182   0.01026029  0.0024258   0.00156569
 -0.00191983 -0.00195499 -0.00066716 -0.00148942  0.00155526  0.00207181
 -0.00158791  0.00191628  0.00075272  0.00203171  0.00149469 -0.00195692
  0.00066263 -0.0006036 ]",-6.588663200819795,0.0013758780073921321
ADP,0.4800646096745459,0.49719936298946726,"[ 5.69786089e-04  1.66901379e-04  2.04899718e-04  3.76950879e-04
 -1.19393572e-05  2.59293159e-04]","[ 0.00785814 -0.00163561 -0.00207418  0.00581261 -0.0017642   0.00373542
  0.00110295 -0.00064681 -0.00129473 -0.00251749  0.00243933  0.00199893
 -0.00295777  0.00095239  0.00081338  0.00372147  0.00287467 -0.00238812
  0.00049308 -0.00148659]",-5.852232982770379,0.0028734755674405385
ADSK,0.47983458136455565,0.49717065526225945,"[ 2.23294247e-04  7.61790033e-05  1.40833595e-05  1.81465424e-04
 -6.58803265e-05  2.99607625e-05]","[ 0.01106984  0.00175274  0.00063837  0.0002379  -0.00654421  0.00417313
  0.00133106  0.00125031 -0.0001916  -0.00120887  0.00271584  0.00063527
 -0.00105801  0.00239433 -0.00047215 -0.00168215 -0.0012435   0.00084414
 -0.00443668  0.00124668]",-5.851186804421817,0.002876483308406725
AEE,0.4798496572772545,0.4981830272423457,"[ 1.56441629e-04 -5.78715462e-04  1.73072682e-04  2.08820211e-04
 -1.03973798e-04  5.14912451e-05]","[ 1.00995045e-02  8.67392465e-05 -1.61625333e-03  1.97356898e-03
 -5.04708606e-03  5.47366753e-03  2.58003646e-03  1.41714257e-03
  8.00410758e-04 -3.34424541e-03  8.20558450e-04 -2.80620817e-04
 -3.24854695e-03  1.96395298e-03 -9.97997378e-04  3.72287631e-03
  3.09985298e-03 -2.09824349e-04  4.60423757e-03  4.27528482e-03]",-6.03295135718579,0.002398404972920029
