,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.48638294894996614,0.49223447685509214,"[ 6.10048615e-04 -2.44031847e-04  1.28652138e-04  3.25032426e-04
 -1.76866734e-04 -6.25656606e-05]","[ 0.00938417 -0.00789337 -0.00377955  0.00167002 -0.0062622   0.0014294
 -0.00308851  0.00032522 -0.00257339 -0.00097647 -0.00018406  0.00361843
 -0.00056465  0.00454919  0.00132329 -0.00058875 -0.00109737 -0.00078003
  0.00149028 -0.00096085]",-5.539171031658407,0.003929783154251934
AAL,0.48574525119735945,0.4881290345446427,"[ 7.95572126e-04 -2.03340584e-04  4.77796450e-05  4.93346159e-04
 -2.94179133e-04 -1.22107479e-04]","[ 0.0064477  -0.00363864 -0.00195555  0.0081732  -0.00012007  0.00452032
  0.00103137  0.00034419  0.00172971  0.00032649  0.00725144  0.00138858
  0.00244378 -0.00325441 -0.00186974 -0.00392275  0.00080151  0.00078007
  0.00967104 -0.00732685]",-4.889919393251972,0.007522028776835202
AAP,0.4841387423051206,0.48728552568205447,"[-5.71330655e-05 -7.62088479e-04  8.13979746e-05 -7.75397438e-05
 -1.06310125e-04 -2.04318165e-04]","[ 0.00663738 -0.00249832  0.00043424  0.00870575  0.00292365  0.00154956
  0.0005399  -0.00449999 -0.00262407 -0.00358657  0.00154429  0.00117302
 -0.00167568 -0.00049958 -0.00347378 -0.00152725 -0.00207916  0.00109529
 -0.00078088 -0.0031209 ]",-4.992801679344503,0.006786623887885778
AAPL,0.48614770671309254,0.4940056432789703,"[ 1.69591722e-04 -1.00122158e-04  2.18417150e-05  1.83606993e-04
 -9.83189032e-05 -2.46821185e-06]","[ 9.63229642e-03 -6.81036366e-03 -1.26658815e-03  1.69491036e-03
 -4.42901345e-03 -2.02413519e-03 -4.85420626e-03 -2.67605173e-03
 -4.57601023e-03 -1.86294923e-03 -1.24134655e-03  2.32212688e-03
 -3.18911292e-03  3.04850656e-03 -1.55279156e-03  1.02808318e-04
 -1.76395696e-03  9.62661638e-05  7.81970580e-04 -2.56328635e-03]",-5.848182239911696,0.002885138884676306
ABBV,0.4885159337749693,0.4906009023355456,"[-2.14900603e-04 -3.99076929e-04  2.13321760e-04 -5.62238351e-04
  3.01170096e-04  7.56968256e-06]","[ 0.00651757 -0.00478463 -0.00365864  0.0081506   0.00015469  0.00687632
  0.0039876  -0.00042631  0.00037739 -0.00357135  0.00276799  0.00284311
  0.00353919  0.00117775  0.00153707 -0.00516571 -0.00148501 -0.0018257
  0.00632779 -0.00398154]",-4.794527705895141,0.00827490609437535
ABT,0.4890221890718483,0.49357603532923355,"[ 1.28665745e-03 -4.74000114e-04  6.82988562e-04  7.04730581e-05
  1.61458415e-04  1.49181075e-04]","[ 0.00928005 -0.00692577 -0.00228281  0.00199739 -0.00552553 -0.00060282
 -0.00517722 -0.00071454 -0.00382311  0.0007041   0.00088207  0.00427139
 -0.00100708  0.00331009 -0.00070831  0.0001118  -0.00119176  0.00115424
  0.00125774 -0.00082016]",-5.211888529946951,0.005451368886846353
ACN,0.4856906801914388,0.4911933440764162,"[ 9.10088813e-04 -1.51009593e-04  4.30727849e-04  4.32918261e-04
  1.23775249e-05  3.21985450e-04]","[ 8.07336486e-03 -6.20366679e-03 -3.68578779e-03  4.35551957e-03
 -4.70551549e-03  3.78372454e-03 -9.27609927e-04  1.97759608e-03
  6.21687218e-04 -3.85237534e-04  1.82087842e-03  1.70489600e-03
 -1.63522508e-03  4.04165069e-03  2.09899190e-03  2.12899217e-03
  2.31942999e-03 -5.30311142e-04 -5.34146738e-05 -1.09398717e-03]",-5.497957428157355,0.004095127493748026
ADBE,0.4858246296227521,0.4900022162701163,[ 0.00113755 -0.00097585  0.00086065 -0.00014663  0.00026812  0.00017039],"[ 0.0080232  -0.00375269  0.00046192  0.00484855 -0.00272069 -0.00185135
 -0.00591023 -0.00116756 -0.00300733  0.0026049   0.00276857  0.00431013
 -0.00038934  0.00419425  0.00299733  0.00143911  0.00167152 -0.00170437
  0.00050499  0.001094  ]",-5.181579836378083,0.005619122104860058
ADI,0.48556204333264374,0.4924072636564082,"[ 8.86507776e-05 -6.15968941e-04  9.91077853e-05  2.67895091e-05
 -1.06565131e-04 -1.29476631e-04]","[ 0.00900392 -0.00781192 -0.00443225  0.00229181 -0.00641859  0.0030247
 -0.00182435  0.00176677 -0.0005536  -0.00086161  0.00065498  0.00232407
 -0.00132242  0.0043575   0.00170377  0.00088545  0.00069474 -0.00044678
  0.00167662 -0.00057342]",-5.761387458443271,0.0031467425936586553
ADM,0.48969624817513213,0.49413534143165194,"[-5.66455962e-05 -7.98229136e-04  3.43912835e-04  2.28826654e-04
  3.08245188e-05  3.71613635e-04]","[ 0.00752138 -0.00522424 -0.00262598  0.00637064 -0.00052727  0.00401421
  0.00198006 -0.00201214 -0.00147047 -0.00495616 -0.00079522  0.00131054
 -0.00148103  0.00328411  0.00066204 -0.00041585  0.00053487 -0.00102689
  0.00216473 -0.00496122]",-5.166443996694142,0.005704819148513026
ADP,0.48806509989124214,0.4910160639015781,"[ 2.11827404e-04 -4.13828149e-04  2.13565595e-04 -2.17348647e-06
  3.59828571e-05  5.44191031e-05]","[ 0.0074098  -0.00313784  0.00033015  0.00649388 -0.00072879 -0.0001949
 -0.003394   -0.00188925 -0.0023786   0.00074076  0.00271421  0.00314053
 -0.00096705  0.0027037   0.00098126  0.00140455  0.00202729  0.00010745
  0.00251954 -0.00135229]",-4.902790998467998,0.0074258286452392325
ADSK,0.48728387669188994,0.492615745534364,"[ 6.70787062e-04 -5.46654835e-04  2.71319455e-04  1.56862230e-04
 -9.73876581e-05 -8.98227575e-05]","[ 0.0078276  -0.00436366 -0.00099941  0.00516829 -0.00295621  0.00061842
 -0.00354207 -0.00010202 -0.00170384  0.00130886  0.00242952  0.00408944
  0.00065813  0.00473525  0.0040543   0.00039569  0.00145053 -0.00193738
  0.00322109  0.00134218]",-5.392557176778247,0.004550322466473032
AEE,0.4813726987856509,0.486245602515825,"[-8.14876526e-04  4.60409149e-04 -2.30768112e-04  1.60255645e-04
  6.85784916e-05  4.17087610e-04]","[ 5.58592840e-03 -1.37521115e-03  2.17532363e-04  1.06454782e-02
  3.67342724e-03  3.90095729e-03  2.81945821e-03 -2.16757241e-03
  1.72266376e-03 -2.86929883e-03  5.01518643e-03 -1.48001180e-03
 -8.00176405e-04 -3.14769179e-03 -2.38028877e-03 -3.06066322e-03
 -8.24217585e-04 -1.85186780e-03 -8.24759557e-05 -6.62440668e-03]",-5.384131759920015,0.00458882279298878
AEP,0.48080076704000424,0.4868122382837824,"[-6.02825150e-04 -6.86253958e-06 -1.62313133e-04  5.50280137e-05
 -1.69608831e-05  1.46944048e-04]","[ 0.00553949 -0.00110608  0.00078643  0.01100071  0.00484122  0.00336363
  0.00312028 -0.00368993  0.00051919 -0.00412595  0.00389998 -0.00122862
 -0.00079629 -0.00301842 -0.00283158 -0.0036471  -0.00139005 -0.00146691
  0.00189896 -0.00727527]",-5.598143571869039,0.003704734910676404
AES,0.48721748879421267,0.48997322974603374,"[-5.38812654e-04  8.64899732e-04 -2.06979065e-04 -8.42936952e-05
  2.06464737e-04  3.15833675e-04]","[ 7.59863600e-03 -6.35607819e-03 -4.67399761e-03  5.40355410e-03
 -3.73770684e-03  6.08711449e-03  1.69791196e-03  2.15573700e-03
  1.77794500e-03 -1.68208198e-03  2.90046896e-03  1.11885955e-03
  9.26892367e-05  1.53993124e-03  6.44128361e-04 -1.52152418e-03
 -4.80973399e-04 -1.67407868e-03 -2.17734821e-03 -3.16275292e-03]",-4.953079906696824,0.007061626251980569
AFL,0.4879830743504394,0.49496217596192527,"[ 4.08618929e-04  9.72088967e-05  4.88674904e-05  1.68101733e-04
 -6.10072735e-05 -1.07265832e-05]","[ 0.00878518 -0.0068925  -0.00339047  0.00270698 -0.00607309  0.00180136
 -0.00329109  0.00156237 -0.00103819  0.00056325  0.00112421  0.002852
 -0.00185929  0.00475817  0.00138399  0.00244021  0.00090724  0.00142105
  0.00196715  0.00324394]",-5.710398334264559,0.0033113532566942886
AIG,0.4856074013740346,0.4934227380259625,"[ 2.40990146e-04 -2.47793276e-04  1.75250673e-04  4.83606335e-05
  2.69878643e-05  7.59037210e-05]","[ 0.00859304 -0.00626238 -0.00277002  0.00334675 -0.00511009  0.00169451
 -0.00276085  0.00104612 -0.00100473  0.00011378  0.00140303  0.00329603
  0.00031654  0.00469182  0.00314899 -0.00063149 -0.00065121 -0.00112929
  0.00447794  0.00325035]",-5.9192075691113315,0.002687328855820348
AIZ,-0.6856015014834121,1.6488533154324614,"[-5.94923608e-04  2.91026090e-04  8.40204070e-05  2.60228904e-04
  2.07109507e-04  7.38709390e-04]","[ 0.00581367 -0.00153367  0.00012843  0.01002481  0.00257941  0.00344123
  0.00165723 -0.00157608  0.0012752  -0.00214026  0.00379691 -0.00104406
 -0.00262501 -0.00089824 -0.00251915  0.0001174  -0.00146224  0.00112271
 -0.00264115  0.00245967]",-4.9337009432254035,0.007199807832654522
AJG,0.48959362861430117,0.49443591561015565,"[4.99378297e-04 1.84020511e-04 1.70561776e-04 2.82777444e-04
 3.50235899e-05 2.64231019e-04]","[ 0.00818028 -0.00616867 -0.00316797  0.00421384 -0.00415216  0.00278348
 -0.00157452  0.00052446 -0.00150618 -0.00071428  0.00078065  0.00393004
  0.00043705  0.00528406  0.00297552  0.0003586   0.00106159  0.00085732
  0.00925841  0.00191202]",-5.291409218802563,0.005034660320194103
AKAM,0.48836421796312185,0.49557204800812,"[ 8.11039772e-04 -8.26674202e-05  1.07584700e-04  2.71577944e-04
 -1.67796441e-04 -1.51040088e-04]","[ 0.0096022  -0.00784343 -0.00324686  0.00110339 -0.00686246  0.00026442
 -0.00446554  0.00068492 -0.0022752   0.00045333  0.00113609  0.00357022
 -0.00015421  0.00388674  0.00176905 -0.00055756  0.00012615 -0.00046087
  0.00691374 -0.00028235]",-5.740712583349059,0.003212478300958498
ALB,0.4897043753474044,0.4944105431542235,"[-3.55075727e-04 -6.02848978e-05 -1.56764252e-04 -1.01549609e-04
 -2.22548398e-05 -6.76485619e-05]","[ 0.00628669 -0.00392467 -0.00294878  0.00825346 -0.00083742  0.00599098
  0.00195584  0.00112684  0.0009126  -0.00078521  0.00325929  0.00414547
  0.00384436  0.00491518  0.00667012 -0.00200143  0.00199387 -0.0037255
  0.00561777  0.00060444]",-5.263621348172885,0.005176524736405502
ALGN,-0.5815553454290006,1.5528487126122665,"[-5.47391723e-04 -4.10409245e-04  4.72796040e-05  2.10033359e-04
  1.24187714e-05  3.90792086e-04]","[ 6.50964847e-03 -1.91459051e-03  8.80100599e-04  8.59514511e-03
  1.63713442e-03  6.74367341e-04 -2.15793058e-03 -2.69940594e-03
 -2.28296441e-03  1.16488165e-03  5.22363462e-03  4.21798526e-03
  2.42772525e-03  1.57024508e-05  2.36433654e-04 -2.53140164e-03
  7.39979923e-05 -2.71365824e-04  4.63937058e-03 -1.70870924e-03]",-4.946648610224427,0.007107188017553332
ALK,0.48361502103436427,0.486113737149241,"[ 8.09938469e-04 -1.56202677e-04 -5.08957675e-05  4.72122029e-04
 -3.97632674e-04 -3.44111056e-04]","[ 0.00713556 -0.00323182 -0.00012276  0.0071907   0.00016755  0.00128043
 -0.0010943  -0.00152646  0.00031653 -0.00025405  0.00592499 -0.00029632
 -0.00068677 -0.00441256 -0.0048692  -0.00378519 -0.00332173  0.00022957
 -0.000617   -0.00344848]",-4.894095923664631,0.007490678308547548
