,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.49296708465738887,0.48485574312352675,"[ 6.34682213e-04 -6.12078967e-05  8.61740611e-07  1.94772290e-04
 -5.65525029e-07 -1.57703498e-05]","[ 9.65090051e-03 -8.32255523e-03 -3.79770810e-03  6.13707275e-04
 -6.13429586e-03  9.07939698e-04 -2.95672279e-03  7.45074627e-06
 -2.90642565e-03 -1.34156843e-03 -4.34226199e-04  3.36861155e-03
 -8.44644135e-04  4.35592242e-03  9.52651370e-04 -9.15265101e-04
 -1.57808569e-03 -8.87258470e-04  1.43112094e-03 -1.51961246e-03]",-5.526391590783912,0.003980325851567851
AAL,0.49086681250043745,0.48210935172914915,"[ 9.10879950e-04  2.75707395e-04 -3.14185094e-04  1.54006005e-04
  1.87480269e-04 -5.21925156e-07]","[ 6.78877419e-03 -4.15905723e-03 -1.93658158e-03  7.73636508e-03
 -4.84300564e-04  4.02412116e-03  5.25203984e-04  7.58107878e-05
  1.25799604e-03 -1.50870486e-05  6.56992617e-03  1.24820372e-03
  1.93638178e-03 -3.40337132e-03 -2.57483673e-03 -3.93148890e-03
  6.19217787e-04  1.27646348e-03  8.19051487e-03 -7.47702078e-03]",-4.820613363883929,0.00806184078032314
AAP,0.48942863443939305,0.4816976887105955,"[-2.34940488e-05 -5.76452628e-04 -5.25398670e-05 -2.09157126e-04
  7.51994218e-05 -1.57313508e-04]","[ 0.0068324  -0.00297205  0.00040537  0.00859015  0.00248705  0.00132471
  0.00038974 -0.0050533  -0.002766   -0.00374758  0.00124443  0.00100943
 -0.00200571 -0.00058152 -0.00378161 -0.00173278 -0.00255575  0.00092033
 -0.00072896 -0.00345303]",-4.988994657699861,0.0068125099550652496
AAPL,0.4929979622976639,0.4866102791695714,"[ 1.64171535e-04  2.65406922e-05 -5.65224373e-05  9.04612779e-05
  1.70950356e-05  3.00781479e-05]","[ 0.00991237 -0.00726912 -0.00124919  0.00063593 -0.00442127 -0.00260561
 -0.00444587 -0.00325155 -0.00478408 -0.00223001 -0.00139892  0.00202897
 -0.00349066  0.00275927 -0.00189857 -0.00036577 -0.00233315 -0.00022535
  0.00100186 -0.00322901]",-5.864000026745817,0.0028398614115610846
ABBV,0.49401908193179533,0.48524582913057385,"[-1.95630355e-04 -3.53928292e-04  1.74734902e-04 -5.94543340e-04
  3.50365100e-04  1.90152153e-05]","[ 0.00652862 -0.00494883 -0.00371739  0.00841032  0.00013467  0.00704759
  0.00358508 -0.00047066  0.00036995 -0.00358035  0.00263056  0.00272961
  0.00354035  0.00121542  0.00151115 -0.00535005 -0.00142962 -0.0015006
  0.00599815 -0.00413301]",-4.792461257177528,0.008292023443433225
ABT,0.4958061617562935,0.4865587170899378,"[ 1.25455610e-03 -4.62505335e-04  6.94123969e-04  6.24117018e-05
  1.57177224e-04  1.52096954e-04]","[ 9.39893246e-03 -7.20708012e-03 -2.35742838e-03  1.31838113e-03
 -5.37899724e-03 -8.36446459e-04 -4.71106121e-03 -8.57537426e-04
 -4.00458026e-03  5.56677507e-04  8.65049223e-04  4.30677664e-03
 -9.67472940e-04  3.26725563e-03 -8.71644077e-04 -3.19587886e-05
 -1.44506618e-03  1.17073183e-03  1.38453898e-03 -1.08202748e-03]",-5.215813992912512,0.005430011686044706
ACN,0.49098335583747504,0.48541052531510365,"[ 9.45156462e-04 -3.30724744e-05  3.37962582e-04  3.48961220e-04
  1.34844109e-04  3.52558558e-04]","[ 8.23365774e-03 -6.41823691e-03 -3.61255328e-03  3.92160799e-03
 -4.53716179e-03  3.47667199e-03 -1.00508688e-03  1.98679031e-03
  4.54270468e-04 -5.84779656e-04  1.71422523e-03  1.54994991e-03
 -1.84730858e-03  3.89728041e-03  1.95445271e-03  2.06250451e-03
  2.12278457e-03 -7.31417724e-04 -6.72174029e-05 -1.25967414e-03]",-5.4905206084457605,0.004125695743009786
ADBE,0.49124355218247895,0.48430220831994114,[ 0.00106464 -0.00089026  0.00084908 -0.00020657  0.00031113  0.00019184],"[ 0.00838076 -0.00453497  0.00019931  0.00396973 -0.00299693 -0.00218433
 -0.00535381 -0.00158316 -0.003536    0.00201277  0.00237001  0.00440181
 -0.00032214  0.00397589  0.0024741   0.00098969  0.00114447 -0.00154797
  0.00061099  0.00054663]",-5.166578433520631,0.005704052262281033
ADI,0.4907444053879702,0.48637181470954444,"[ 1.19528513e-04 -4.52163890e-04 -2.14981217e-05 -9.15459225e-05
  5.70079095e-05 -8.74571255e-05]","[ 0.009298   -0.00813472 -0.00438621  0.00136838 -0.00622959  0.00251805
 -0.00183534  0.00158824 -0.00083378 -0.00123608  0.00041853  0.00204114
 -0.00161826  0.00412425  0.00140709  0.00058909  0.00031163 -0.00065934
  0.00165712 -0.00103916]",-5.742313429990063,0.0032073397299905355
ADM,0.49625549640058186,0.4868391998737458,"[ 5.12496868e-05 -4.71421854e-04  8.02608369e-05 -3.58982909e-06
  3.74026970e-04  4.55580156e-04]","[ 0.00774694 -0.00558061 -0.00255269  0.00594359 -0.00069221  0.0036122
  0.00156661 -0.00247704 -0.00166082 -0.00511735 -0.00105688  0.00096363
 -0.00202073  0.00317043  0.00032551 -0.00051039  0.00017888 -0.00113179
  0.00172947 -0.00527624]",-5.146216445702681,0.00582138865197999
