,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.5079345687935087,0.4586073385578107,[ 0.00382538 -0.00067682  0.00142883  0.00024845  0.00013644 -0.00018246],"[ 1.19262075e-02 -4.74171500e-03 -4.89071187e-03  7.08062319e-03
 -7.37728691e-03  3.07570529e-03 -5.38539239e-03 -4.79451701e-03
  2.50000502e-05 -8.65691029e-03  6.09293410e-03 -1.38535916e-03
  5.71468812e-04  3.88788732e-03 -2.73041401e-03  3.31338592e-03
 -1.56306822e-03  1.99779976e-03  4.21250698e-03  1.75170536e-03]",-4.483880701435493,0.011289516791398368
AAL,1.2883106593608837,-0.31893368777748354,"[ 1.65289390e-03  2.42572413e-04  6.07171710e-04 -1.07053422e-04
  2.59413755e-04  8.99438644e-06]","[ 0.01730174 -0.00209021 -0.00155688  0.01437323 -0.00768328  0.00994223
 -0.00523258 -0.000559    0.00134178 -0.00263727  0.00448332  0.00474777
 -0.00344596  0.00544176 -0.00249216 -0.00040744  0.0034511  -0.0002936
  0.00661189  0.00035874]",-5.683880431319164,0.003400338031341506
AAP,1.2937817686225626,-0.3299291887076836,"[ 2.20671474e-04  9.80339481e-04 -2.36768714e-04 -1.05346524e-04
  5.05417314e-05 -1.36464045e-04]","[ 0.01764768 -0.00241066  0.00010536  0.0141503  -0.00567269  0.01136179
 -0.00488726  0.0018965  -0.00032042 -0.00087031  0.00217961  0.00466924
 -0.00570042  0.00461232 -0.00542227 -0.00207685  0.00061093 -0.00315333
  0.00325521 -0.00023119]",-5.254024432435169,0.005226442553535439
AAPL,0.504440804454233,0.4568117509031826,"[ 1.82578626e-03  8.14613483e-04  3.05749583e-04  5.86105673e-04
 -8.52205828e-05  6.25273194e-05]","[ 0.0115522  -0.00461995 -0.00641311  0.00732455 -0.00969885  0.00230548
 -0.00730842 -0.00655432 -0.00064282 -0.01017792  0.00487711 -0.00142396
 -0.00214484  0.00367671 -0.00489304  0.00167294 -0.00113296  0.00197885
  0.00358709  0.00790292]",-4.919035472215019,0.0073061744576296385
ABBV,0.5079059015226948,0.46063604206928144,"[1.35444344e-03 3.62649692e-04 3.42726780e-04 3.58448270e-04
 8.44119948e-06 1.15855653e-04]","[ 0.01441056 -0.00348479 -0.00383079  0.01098881 -0.00931092  0.00680574
 -0.00844882 -0.00380631 -0.0011252  -0.00902604  0.00559683 -0.00083351
 -0.00147994  0.00434465 -0.00480755  0.00084311  0.0003323  -0.00178076
  0.0090744   0.0036903 ]",-5.014181323216547,0.006643068337440452
ABT,0.5093193008938175,0.4607600054356263,[ 0.00138141  0.00057328  0.00062664 -0.00037125  0.00050395  0.00018614],"[ 1.40631345e-02 -3.99899568e-03 -2.36949626e-03  9.59510754e-03
 -5.78536205e-03  6.99167035e-03 -5.06816883e-03 -6.67427262e-04
 -1.09339800e-03 -4.17549298e-03  3.38949480e-03  1.47711470e-03
 -2.53330190e-03  4.63736917e-03 -4.53266591e-03  1.87997876e-03
 -1.26484027e-03 -2.11985788e-06  5.44460131e-03  1.00612133e-03]",-4.688026153483059,0.009204837172483356
ACN,0.5027322088749083,0.45370981394709675,[0.0018471  0.00174726 0.00033541 0.00042003 0.00024095 0.00038869],"[ 0.01551053 -0.003237   -0.00185194  0.01180061 -0.00671271  0.00884243
 -0.00594109 -0.00010156 -0.00083523 -0.0034794   0.00373096  0.00308008
 -0.00298678  0.00661013 -0.00510272  0.00373054 -0.0019488   0.00291979
  0.00282496  0.0046458 ]",-4.732259604370734,0.008806549223375273
ADBE,0.5093395871195939,0.4624605672855252,[ 0.00352697 -0.00019798  0.00103387 -0.00053615  0.00020592 -0.00088094],"[ 0.01392871 -0.00365842 -0.00388247  0.0101428  -0.00816491  0.006069
 -0.00645252 -0.00296733 -0.00061773 -0.00609285  0.00362796  0.00162754
 -0.00422729  0.00509236 -0.00674408  0.00090749 -0.00230158 -0.00114415
  0.00411975  0.00210894]",-5.0591262640949894,0.006351106278944371
ADI,0.5047495991712417,0.4587901845339142,"[ 1.99470769e-03  8.67790472e-04  3.35238076e-04  2.66548016e-04
  1.51955061e-05 -1.36667777e-04]","[ 1.68283669e-02 -2.20363150e-03 -2.40635354e-03  1.47268864e-02
 -9.88366155e-03  1.10429378e-02 -1.00726432e-02 -2.47700761e-04
 -3.53928164e-03 -5.05479960e-03  1.46298513e-03  1.29966890e-03
 -4.50132699e-03  3.90048774e-03 -4.89630198e-03  3.87925545e-04
  1.87890852e-05 -2.72335554e-04  6.95788589e-03  1.56258001e-03]",-5.420263569436029,0.004425979941047203
ADM,0.5101980560492161,0.46210817652373665,"[ 9.96761102e-04 -8.12908845e-05  4.68937285e-04 -9.04690308e-04
  4.15156498e-04 -4.22654346e-04]","[ 0.01317429 -0.004056   -0.00440773  0.00945423 -0.0088521   0.00592491
 -0.00849625 -0.00329035 -0.00248997 -0.00853537  0.00453926 -0.00157883
 -0.0002844   0.00443135 -0.00373863  0.00454951 -0.00278393  0.00345824
  0.0031877   0.00313905]",-4.767751881314797,0.008499466507196825
ADP,0.5120548789220649,0.46608865678233263,[0.00077558 0.0010043  0.00034533 0.00029012 0.00034189 0.00069877],"[ 0.01445718 -0.00326187 -0.00441368  0.01125035 -0.0100066   0.00619946
 -0.00798398 -0.00482101  0.00037589 -0.00907769  0.00700239  0.00069822
 -0.00139293  0.00695889 -0.00649474  0.0036008  -0.00338458 -0.00090461
  0.00622471 -0.00042931]",-5.222973630900914,0.005391273608881614
ADSK,0.511288883081627,0.46338925464231373,[ 0.00384292 -0.00099283  0.00149214 -0.000552    0.0003249  -0.0006868 ],"[ 0.01238994 -0.00462245 -0.00442366  0.0079156  -0.00771256  0.00453668
 -0.00678687 -0.00380899 -0.00103647 -0.00842398  0.00581198 -0.00076286
 -0.00034636  0.00575078 -0.00515354  0.00441025 -0.00269486  0.0007686
  0.00735372  0.00225112]",-4.779429288763252,0.008400792026042036
AEE,0.4968242131268068,0.448905087456848,"[-2.32949837e-04  4.07940669e-04  1.01518747e-04  4.77768292e-05
  2.30100846e-04  4.73486215e-04]","[ 0.01485925 -0.00391789 -0.00111634  0.01035231 -0.00452056  0.00879376
 -0.00426532  0.00208818 -0.00148174 -0.00029338  0.00186581  0.00476395
 -0.00422438  0.00755884 -0.00582795  0.00472463 -0.00205509  0.00314346
  0.00617012  0.00422453]",-5.11004403434478,0.0060358171344949575
AEP,0.5009125849178803,0.4532866802277272,"[-3.19026082e-05  4.80666886e-05  1.20891224e-04 -5.58382024e-05
  1.42715866e-04  1.98900715e-04]","[ 1.52343064e-02 -3.85532411e-03 -5.61439182e-04  1.04186480e-02
 -3.78309713e-03  8.71583238e-03 -3.04972645e-03  1.90454789e-03
 -9.91779725e-05 -3.20635865e-04  3.16624597e-03  4.97966916e-03
 -3.65385409e-03  7.42449388e-03 -5.54179737e-03  3.36439165e-03
 -1.01511771e-03  4.58254481e-04  8.33971626e-03  1.76001764e-03]",-5.109100466004424,0.0060415150282045514
AES,0.2257521153534912,0.7274358016210047,[ 0.002887   -0.00417548  0.00211219 -0.00083353  0.00024633 -0.00071375],"[ 0.01071979 -0.00567154 -0.00435113  0.00426142 -0.00375093  0.00099329
 -0.00030697 -0.00328761  0.00173153 -0.00372996  0.00375474  0.00187951
 -0.00220441  0.00338643 -0.00232369  0.00123975  0.0006233   0.0026706
  0.00338592  0.00467497]",-3.963076664304534,0.01900455362029486
AFL,0.5046411713291042,0.45522939822316494,[ 0.0013602   0.00120493  0.00017333 -0.00046918  0.00029777 -0.00033231],"[ 1.33706066e-02 -4.19483160e-03 -3.38760505e-03  8.80054159e-03
 -6.14109709e-03  5.53186249e-03 -4.04078510e-03 -1.44366251e-03
 -6.48582966e-05 -2.78800821e-03  2.42799609e-03  4.08082709e-03
 -5.31633982e-03  6.29662280e-03 -6.26318601e-03  2.03735614e-03
 -7.76280707e-04  2.07989973e-03  4.67269053e-03  7.45298859e-03]",-4.52804626463491,0.01080175924961376
AIG,0.5068621621647244,0.45918238541085604,[ 0.00187287 -0.00026367  0.00074197 -0.00051266  0.00028655 -0.00038805],"[ 0.01422627 -0.00347503 -0.00387021  0.01075357 -0.00844118  0.00674673
 -0.00665081 -0.00226159 -0.0007125  -0.00476306  0.00327404  0.00317583
 -0.00447878  0.00664807 -0.00618882  0.00267975 -0.00093083  0.00169952
  0.00618389  0.00541136]",-4.919645089634406,0.007301721843744578
AIZ,0.5112044960910752,0.46240372640447713,[ 0.00189094  0.00049394  0.00049114 -0.00036258  0.00024391 -0.00035879],"[ 0.01299768 -0.00390809 -0.00540702  0.00905821 -0.00904117  0.00369649
 -0.00531014 -0.0052756   0.00173124 -0.00655239  0.00517179  0.00357053
 -0.00499967  0.00738375 -0.00793456  0.00147225 -0.00144689 -0.00132943
  0.0072199   0.00378633]",-4.5451085278206556,0.010619020194593851
AJG,0.509114105678312,0.46152917235497887,[0.00153139 0.00078803 0.00041147 0.0001587  0.00021214 0.00019831],"[ 0.01230291 -0.0045773  -0.00467781  0.00754331 -0.00734591  0.00341811
 -0.00500812 -0.0045758   0.00063987 -0.00774877  0.00592929  0.00024442
 -0.00131954  0.00509925 -0.00519883  0.00204712 -0.00184258 -0.00211963
  0.0083178  -0.00181478]",-4.879434863795949,0.007601308588638901
AKAM,0.5106851586359246,0.4621139949847772,[ 0.00276623 -0.00101698  0.0014403  -0.00110527  0.00066246 -0.00047386],"[ 0.01343612 -0.00416147 -0.0035397   0.00943466 -0.00782448  0.00659258
 -0.00804552 -0.0023083  -0.00254272 -0.00799016  0.00493615 -0.00154028
  0.00035738  0.00492473 -0.00391732  0.00516921 -0.00322675  0.00280407
  0.00440533  0.00225157]",-4.6615666034558565,0.009451643819448864
ALB,0.5101975056017151,0.45979071442031266,[ 0.00235318  0.00130351  0.00057386 -0.00033419  0.00043704 -0.0001353 ],"[ 1.21082893e-02 -4.63412618e-03 -4.85171743e-03  6.98514268e-03
 -6.77709859e-03  2.27273432e-03 -3.09448403e-03 -5.33191348e-03
  2.66293034e-03 -7.32995308e-03  7.42907135e-03  1.16288693e-03
  4.97484749e-05  5.77336009e-03 -3.26221590e-03  3.69292530e-03
 -1.75745703e-03  2.18424939e-03  2.59386527e-03  1.17321758e-03]",-4.193963748800754,0.015086367631440997
ALGN,0.5051756387053131,0.4589385703251034,"[ 1.03485809e-03  8.00790014e-04  2.08862248e-04 -6.81598263e-05
  1.98454832e-04  2.20956874e-05]","[ 0.01582967 -0.00309784 -0.00179857  0.01169368 -0.00659027  0.00753426
 -0.00444685 -0.00244588  0.00191101 -0.00595118  0.00647832  0.00165271
 -0.00178733  0.00403933 -0.00333979 -0.0014032   0.00212098 -0.00199393
  0.00450842  0.00426692]",-5.314920438491714,0.0049176699970252735
