,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.48734608709351673,0.4816406707373081,[ 0.00296737  0.00059015  0.00042117  0.00068488 -0.00030678 -0.00042331],"[ 0.01209118 -0.00491378 -0.00393389  0.0067071  -0.00603475  0.00369631
 -0.00434638 -0.004014   -0.00033229 -0.00823144  0.00648277 -0.00225917
  0.00179749  0.0035785  -0.00201635  0.00397572 -0.00211675  0.00187277
  0.00474567  0.00029859]",-4.431879647074192,0.011892115671336294
AAL,0.4844421783317598,0.48430794999442356,"[ 1.35459970e-03  5.57194766e-04  3.16908933e-04  4.57777302e-06
  1.36556908e-04 -5.20695672e-05]","[ 0.01747109 -0.00214092 -0.00053884  0.01399863 -0.00679414  0.0109315
 -0.00507879  0.00043634  0.00050447 -0.00316917  0.00507113  0.00389302
 -0.00232438  0.00566378 -0.00333958  0.00045986  0.0028672  -0.00121624
  0.00755281  0.00059578]",-5.604537335544881,0.003681123275221781
AAP,1.0922059884812225,-0.12869684647850743,"[ 9.57065786e-05  6.49915213e-04 -2.53499175e-04 -4.21620210e-04
  5.75322894e-05 -4.15632759e-04]","[ 0.01702514 -0.00243663 -0.00046317  0.01344375 -0.00628167  0.01122678
 -0.00540933  0.00207365 -0.0016985  -0.00132241  0.00133562  0.0044188
 -0.00587587  0.00483988 -0.00692067 -0.00114572 -0.00030891 -0.00295266
  0.00414388  0.00085375]",-5.282156437306207,0.005081461116918535
AAPL,0.4823497609665314,0.4790111586720247,"[ 1.67135128e-03  9.12615922e-04  1.34301511e-04  5.45665740e-04
 -1.60068333e-04 -9.04422834e-05]","[ 0.01163965 -0.00454443 -0.00635196  0.0073008  -0.00954813  0.0025623
 -0.00663545 -0.00684973 -0.00101379 -0.01003529  0.00479888 -0.00186347
 -0.00182118  0.00349346 -0.00518983  0.00188048 -0.00161489  0.00190345
  0.00388612  0.00815079]",-4.925647545622627,0.007258024855561688
ABBV,0.4859124356059393,0.4829543500516709,"[ 1.05310889e-03  5.02241859e-04  9.44260300e-05  3.38142281e-04
 -9.30747617e-05 -3.69196606e-05]","[ 0.01392187 -0.00372906 -0.00379357  0.01011236 -0.00889635  0.00681593
 -0.00791003 -0.00362849 -0.00224516 -0.00914831  0.00524045 -0.00183207
 -0.00100656  0.00421638 -0.005446    0.001772   -0.00069712 -0.00181672
  0.00979065  0.0037666 ]",-4.997999322081903,0.006751440954888515
ABT,0.4873403835867724,0.4828448641685995,"[ 1.22878511e-03  6.61835812e-04  4.63092483e-04 -4.11445157e-04
  4.33086512e-04  4.08909995e-05]","[ 1.40996846e-02 -3.89803715e-03 -2.28045605e-03  9.44486465e-03
 -5.68349833e-03  7.12478212e-03 -4.56913562e-03 -5.77804733e-04
 -1.34123381e-03 -4.22611192e-03  3.37772499e-03  1.22376027e-03
 -2.22131593e-03  4.38655018e-03 -4.74528539e-03  2.04857296e-03
 -1.65357333e-03 -3.21640789e-05  5.65314737e-03  1.02893364e-03]",-4.68806919210734,0.009204441017479763
ACN,0.4806059975392319,0.4756856860491078,[0.0016589  0.00170559 0.0001738  0.00026726 0.00017399 0.00014574],"[ 1.53161226e-02 -3.19568357e-03 -1.89961015e-03  1.13633011e-02
 -6.66215591e-03  8.82903318e-03 -5.50653428e-03 -1.07362244e-05
 -1.35479323e-03 -3.68880524e-03  3.53508718e-03  2.70960128e-03
 -2.72900444e-03  6.23700098e-03 -5.62259983e-03  3.98109014e-03
 -2.72847241e-03  3.01002686e-03  3.09292646e-03  4.92894299e-03]",-4.732255383827362,0.008806586391876661
ADBE,0.4884863038811328,0.4854531935829174,"[ 2.93491591e-03  5.11752801e-04  4.40194741e-04 -2.58821200e-04
 -4.80867344e-05 -9.67969241e-04]","[ 0.01355377 -0.00409204 -0.00309131  0.0090396  -0.00673196  0.00641602
 -0.00563419 -0.00196315 -0.00165791 -0.00606528  0.00382421  0.00034957
 -0.0025869   0.00474778 -0.00677722  0.00199279 -0.00348169 -0.00150783
  0.00508105  0.00091554]",-4.930516072123076,0.007222774846638988
ADI,0.48394397672325223,0.4820841130284961,[ 0.00151802  0.00150971 -0.00015756  0.00054945 -0.00019698 -0.00016077],"[ 0.01654673 -0.00258172 -0.00133655  0.01358258 -0.00833347  0.01164177
 -0.00896188  0.00100874 -0.00457541 -0.00543975  0.00212699 -0.00018972
 -0.00277468  0.00382797 -0.00535917  0.00132492 -0.00102241 -0.00126306
  0.00794194  0.00101765]",-5.288945560879303,0.005047079292751417
ADM,0.4895681556351688,0.48553920097228753,"[ 4.20375938e-04  1.08476560e-03 -2.71038558e-04 -3.57579603e-04
  8.37838362e-05 -3.93324245e-04]","[ 0.01368093 -0.00403173 -0.00316388  0.00941587 -0.00746338  0.00689175
 -0.00702675 -0.00236981 -0.00253094 -0.0082419   0.0054502  -0.00243089
  0.00124721  0.00414765 -0.00297663  0.00496873 -0.00318906  0.00296061
  0.00398357  0.00163541]",-4.7403913275659395,0.008735227181350837
