,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.9997021749295747,-0.05227973900861847,"[ 1.75053867e-03 -3.99246801e-05  1.97789683e-04  8.05121158e-04
 -5.61714362e-04 -4.10451715e-04]","[ 0.01124263 -0.00925099 -0.01144814  0.00244624 -0.01093325  0.0078334
  0.00267854  0.00611291  0.00255604  0.00026359  0.00324893  0.00378534
  0.00552137  0.00197968  0.00191426 -0.0060496  -0.00149453 -0.00159988
  0.00472471 -0.00404363]",-4.795293057737522,0.008268575302701052
AAL,-0.5355045856899189,1.4715607947849922,[-0.00225167  0.00040087  0.00035979  0.00145318 -0.00166094  0.00016031],"[ 1.10633958e-02 -2.38145835e-03 -9.35087719e-05  3.33982454e-03
 -8.93089593e-03 -5.02399546e-03 -8.94669022e-03  3.60784195e-03
  1.42238245e-03  8.09970198e-03  6.14608610e-03  1.96971933e-03
  4.22968873e-04  2.23279945e-03  3.38147463e-03 -9.06399475e-04
  2.70895292e-05 -3.59558422e-03  2.78104964e-04  1.27878594e-03]",-4.049187924255019,0.01743652867365429
AAP,0.47511641681766437,0.4768663172079641,[-0.00206877  0.00057856 -0.00040753 -0.00087864 -0.0004399  -0.00085303],"[ 0.01115433 -0.00737076 -0.00872084  0.00240801 -0.01188244  0.00505027
 -0.00018221  0.00879851  0.00646531  0.00362465  0.00687586 -0.00060112
  0.00224652 -0.00151688  0.00051409 -0.00476859 -0.00124316 -0.00297712
  0.00139212 -0.00435519]",-4.632145506856714,0.009733852635307136
AAPL,0.4626104954090574,0.46227537316034195,"[-1.21868449e-03  7.15986369e-04 -7.30593477e-05  2.51518649e-04
 -4.53109674e-04  6.02345180e-05]","[ 0.01221115 -0.00732168 -0.00730799 -0.00094218 -0.01672876  0.0019199
 -0.00331476  0.0130143   0.00946799  0.00373011  0.00273075 -0.00471079
 -0.00429625  0.00552268  0.00601991  0.00112075 -0.0007598  -0.00563746
 -0.0023779   0.00476447]",-4.42394032958278,0.011986906743593227
ABBV,1.222591774785692,-0.28591482498079035,"[ 8.27554931e-04  2.11325399e-03 -1.29390627e-03 -1.07653927e-04
  7.94089343e-05 -6.82799412e-04]","[ 0.01087232 -0.01068302 -0.01389084  0.00339864 -0.00911043  0.01088316
  0.00607841  0.00376978  0.00066287 -0.00294458  0.00125234  0.00488106
  0.00581498  0.00248978  0.00139764 -0.00623561 -0.0021223  -0.00210604
  0.00070541 -0.00358547]",-4.882095907968021,0.00758110805988889
ABT,0.9614119027979574,-0.029175605010144212,[-0.00218531  0.00037933 -0.00092616 -0.00073856 -0.00085618 -0.00148381],"[ 0.01178153 -0.00877751 -0.0103483   0.00090732 -0.01328248  0.00643442
  0.00208264  0.00858942  0.00494592 -0.00132127 -0.0005414   0.00051662
  0.00136711  0.00710363  0.0057292  -0.00316971 -0.00230786 -0.00325578
  0.00370455  0.00215231]",-4.542813409930648,0.010643420087421415
ACN,1.059342531038538,-0.10588824294099224,"[ 3.04075051e-04  1.12195502e-03 -4.28240905e-05  3.10065158e-04
 -3.85481476e-04 -2.11892479e-04]","[ 0.01072394 -0.01012354 -0.01365851  0.0028184  -0.01188078  0.01124011
  0.00607166  0.00957577  0.00750426 -0.00118545  0.00455686 -0.00106283
  0.00297134 -0.00085426  0.00056459 -0.00570646 -0.00044431 -0.00292826
  0.00250077 -0.00851958]",-4.878052093210905,0.007611826724971942
ADBE,0.9047973257204682,0.05205432567485775,"[ 3.93862846e-04  1.48386916e-03 -4.90465634e-06  1.17203274e-04
 -4.42550426e-04 -4.49174028e-04]","[ 0.01095663 -0.00890766 -0.01139095  0.00291737 -0.01098518  0.00838429
  0.00338622  0.00770022  0.00549587  0.00042876  0.00479949  0.00023871
  0.00287356 -0.00044655  0.0007584  -0.00497274 -0.00064103 -0.00311663
  0.00078096 -0.00633345]",-4.364664765862452,0.012718918276240197
ADI,1.0443149149614146,-0.08815393146216718,"[ 1.82921842e-04  1.03083771e-03  1.93441668e-05  6.98498828e-04
 -7.44259572e-04 -2.49779420e-04]","[ 0.01194825 -0.00971356 -0.01145661 -0.00016796 -0.01567015  0.00651093
 -0.00016883  0.01165117  0.00686328  0.00382726  0.00579392  0.00081799
  0.00372918  0.00128238  0.00320727 -0.00481279 -0.00035584 -0.0034355
  0.00364515 -0.00420132]",-4.929502913944539,0.007230096368350105
ADM,1.1306046412007433,-0.1917617945229651,[ 0.00182178 -0.00052402  0.00038712  0.00048248 -0.00049641 -0.0005991 ],"[ 0.01129083 -0.00994416 -0.01192082  0.00246261 -0.01009528  0.00737263
  0.00126723  0.00381212 -0.00051932  0.00226769  0.00562364  0.00685474
  0.00772338 -0.00160125 -0.00244144 -0.0075639  -0.00338757  0.00151328
  0.00399562 -0.00246612]",-4.801468957324147,0.008217666776691022
