,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.8708301852262675,1.8255739173765242,[-0.00014772  0.0014171  -0.00066471  0.00087494 -0.00036835  0.00021938],"[ 0.01803771 -0.00684208 -0.00339526  0.01483752 -0.00960052 -0.00355594
  0.00938677 -0.00265466 -0.00231868  0.00499141 -0.00043597 -0.00062272
 -0.00136763  0.00092672 -0.0004438  -0.00112105  0.00485999 -0.00024517
  0.00143192  0.00866979]",-4.794886900426506,0.008271934327111919
AAL,0.4747088328047364,0.495796719374849,[-0.00071174  0.00162582  0.00020372  0.00036961  0.00071764  0.00169661],"[ 1.42441255e-02 -1.42077073e-03 -5.18003027e-03  5.23111277e-03
 -3.50911891e-04  1.45288598e-03  8.09581371e-04  4.18166659e-04
 -2.58456193e-04  1.82635484e-05  2.34796881e-04  1.61473147e-03
 -8.47898965e-04  9.16534237e-04 -2.28239373e-03  4.51165439e-06
  4.63344767e-03 -3.19812443e-03  5.08588027e-03  9.05053136e-03]",-3.9308775927200226,0.019626440971299508
AAP,1.2902657142275147,-0.3442832777724062,"[ 2.27373417e-03  2.60907857e-03  2.79132600e-05  1.30889603e-03
 -1.16642474e-04  5.66134355e-04]","[ 0.01200069  0.0029844  -0.00761539 -0.00085042  0.00532885  0.0025508
 -0.00067105  0.00230687 -0.00031149  0.00259964 -0.00571881 -0.00157868
  0.00583775 -0.0042247   0.00125536  0.00689187 -0.0015655   0.00054453
 -0.00085884  0.00136776]",-3.8534802242915607,0.021205806903008037
AAPL,0.4665571350266362,0.4914474504910256,"[ 8.01298457e-05 -1.24917322e-03  6.72234338e-04  4.04560129e-04
  1.13040479e-04  7.12357482e-04]","[ 0.0164265  -0.00445047 -0.00487901  0.01043956 -0.00374849 -0.00233713
  0.00483085  0.00240966 -0.00437062 -0.0010071   0.00475843  0.00046791
 -0.00387118  0.00307448  0.00055427 -0.00160129  0.00077805  0.00069501
  0.00547074  0.0018109 ]",-4.766059406048786,0.008513863824149235
ABBV,-1.0533043950743286,2.013008439462183,[ 0.0002669   0.00081235 -0.00037908  0.00091274 -0.00039828  0.00016703],"[ 1.79934364e-02 -8.71652386e-03 -6.74265374e-05  1.54941640e-02
 -1.21219660e-02  6.30453143e-04  6.04668538e-03 -6.84692527e-03
  1.20690513e-03  3.56561196e-03  3.65792994e-04  1.83892721e-03
 -2.58121126e-03  1.78540349e-03 -8.26321960e-04 -1.21557889e-03
  2.03312626e-03 -5.81802091e-04  5.59422377e-03  2.61619058e-03]",-5.002467018707049,0.00672134484512413
ABT,-0.9897428687070263,1.947359604322937,"[ 1.04760423e-03  4.11423239e-04 -5.28312119e-05  1.05925807e-03
 -4.43027841e-04  1.22737355e-04]","[ 0.01782967 -0.00831813 -0.00026996  0.01524374 -0.01231368  0.00035666
  0.00712818 -0.00721958  0.00077066  0.00509683 -0.00034881  0.00034482
 -0.00174204  0.00236058 -0.00167159 -0.00177464  0.00314544 -0.00056875
  0.00566476  0.00344835]",-4.952751336909303,0.00706394687023938
ACN,0.47404424505956305,0.497395647657436,[ 0.00046969  0.00239285 -0.00076046  0.00116919 -0.00040228  0.00028343],"[ 0.0151375  -0.00066235 -0.00775601  0.00706099 -0.00159694 -0.00399239
  0.00869686  0.00167621 -0.00416406  0.00723092 -0.00483647 -0.00453947
  0.00400158 -0.00194901  0.00011462  0.00264274  0.00398675 -0.00017156
  0.00014253  0.01000419]",-4.398729540365979,0.012292947680254558
ADBE,0.47180451457243333,0.4939934203267359,[ 0.00038115 -0.00011476  0.00036786  0.00036903  0.00011072  0.0005299 ],"[ 0.01410525 -0.00037149 -0.00671582  0.00456746  0.00104176 -0.00055028
  0.00323258  0.00274514 -0.00335046  0.00238918 -0.00183675 -0.00323714
  0.00449726 -0.00039225 -0.00179931  0.00539222 -0.00080946 -0.00338555
  0.00511348  0.00383847]",-4.2074782100373485,0.014883855007631007
ADI,0.14116242893838885,0.8199280336593626,[-0.00119581  0.00073087 -0.00136634  0.00139237 -0.00108058 -0.00023372],"[ 0.01625042 -0.0038688  -0.00547111  0.00990429 -0.00320153 -0.00265509
  0.0051614   0.00228104 -0.0036655   0.00032951  0.00208926  0.00045512
 -0.00206217  0.00075308  0.00082754  0.00023364  0.00200366 -0.00031274
  0.00307846  0.0067752 ]",-4.199699797451037,0.015000079206642479
ADM,0.47193945140663085,0.49630447243628956,[ 0.00031795  0.00157271 -0.00039838  0.00089179 -0.00020452  0.00042463],"[ 0.01732933 -0.00556659 -0.00400305  0.01331304 -0.00878868 -0.0032824
  0.00948309 -0.00339103 -0.00106179  0.00643343 -0.0026657   0.00040776
 -0.00199587 -0.00134483  0.00247291 -0.0012709   0.00333908  0.00206234
  0.00297259  0.0057947 ]",-4.5450186995971835,0.010619974125157248
