,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.9920527154013027,1.9427891128026824,"[-7.44001131e-04  1.13064976e-03 -3.72929360e-04  3.11945548e-04
  7.92227654e-05  5.90195661e-04]","[ 0.01783729 -0.00704531 -0.00168335  0.01539409 -0.01232535 -0.00198924
  0.0079326  -0.00455485 -0.00181552  0.00432262  0.00128388 -0.00043251
 -0.00196074  0.00335545 -0.00201435 -0.00204852  0.00432917 -0.00115896
  0.00334889  0.0065886 ]",-4.8338684130617935,0.007955685783417127
AAL,0.4725152944523202,0.48621802564393707,[-0.001155    0.00395864 -0.00030327  0.00048552  0.00073943  0.00124641],"[ 1.35586588e-02 -2.20419441e-03 -1.59697950e-03  4.58598918e-03
 -2.97997817e-03  6.31574594e-03 -9.10828595e-04 -3.59638267e-03
  4.34048425e-04 -4.34466792e-05  3.01807399e-03 -1.08836952e-04
 -1.19381091e-03  6.00282596e-03 -4.58359984e-03 -2.05028254e-03
  3.62626563e-03 -3.48953698e-03  8.09708067e-03  5.08272570e-03]",-4.02142358340405,0.017927425579579107
AAP,1.216867209747186,-0.2712864093674765,[ 0.0020254   0.00560139  0.00059605  0.00161675  0.00034727 -0.00063077],"[ 0.01107028  0.00131941 -0.00242642 -0.00174181  0.00178257  0.00974578
 -0.00304983 -0.00437878  0.00196212  0.00307864 -0.0025375  -0.00267491
  0.00464398  0.00241143 -0.00278647  0.00239775 -0.00058069  0.00045294
  0.00309897 -0.0029486 ]",-4.168420295904004,0.015476689412963443
AAPL,-0.5072353584192086,1.4600285394425818,"[ 1.32090702e-04 -1.47595791e-03  3.90667483e-04  2.84124314e-04
 -1.23793375e-05  8.54195429e-04]","[ 0.0160748  -0.00409621 -0.00425065  0.00986146 -0.00379304 -0.00109642
  0.0031881   0.00160587 -0.00379068 -0.00143496  0.00482669  0.00021675
 -0.00282693  0.00442264 -0.00122661 -0.00160882  0.00101735  0.00053039
  0.00465579 -0.00039204]",-4.700342775168699,0.009092160000815828
ABBV,-0.9813714046012139,1.9410457378891057,"[ 9.72631560e-05  8.26007141e-04 -2.41619387e-04  5.50539274e-04
 -1.38189620e-04  3.55334092e-04]","[ 1.74904990e-02 -7.44074968e-03  1.60342745e-05  1.49607486e-02
 -1.35941574e-02  1.03344553e-03  5.87092132e-03 -7.78298636e-03
  1.63392379e-03  4.18866198e-03  4.63265117e-04  1.65660042e-03
 -3.29803724e-03  2.66933540e-03 -1.12779064e-03 -2.59260614e-03
  2.42505904e-03 -5.11540575e-04  7.25413801e-03  1.96801803e-03]",-5.058128505544897,0.006357446311921821
ABT,-1.0297431943531339,1.988418404007953,"[ 5.14078220e-04  5.94883975e-04  4.62078643e-05  7.06237496e-04
 -1.28063961e-04  3.66283324e-04]","[ 0.01782243 -0.00754686 -0.00053053  0.01558922 -0.01362127 -0.00013254
  0.00671565 -0.00719989  0.00108259  0.00479128 -0.00022991  0.0009596
 -0.0020252   0.00245542 -0.0019304  -0.00197646  0.00341329 -0.00113007
  0.00608875  0.00344059]",-4.987107418026873,0.0068253789337290255
ACN,0.47061801396689307,0.4865829743908998,"[-4.13182297e-04  3.94021542e-03 -8.01570871e-04  1.00571088e-03
 -6.57446667e-05  4.68888943e-05]","[ 1.47399732e-02 -3.42789963e-03 -1.72931841e-03  8.21580597e-03
 -7.51473652e-03  2.40216344e-03  5.77884469e-03 -4.71689809e-03
 -2.91807558e-03  6.36000408e-03  5.64142742e-05 -5.25954212e-03
  2.96296795e-03  5.75637492e-03 -4.44903152e-03 -3.15011436e-04
  2.64376874e-03 -2.10319515e-03  5.75089386e-03  4.20242754e-03]",-4.489714726889779,0.011223845214162942
ADBE,0.4701975811617487,0.4847553069394807,"[ 7.95978951e-04  2.96806911e-03 -1.78352004e-04  9.61442356e-04
 -2.80573770e-05 -1.74577302e-05]","[ 0.01364022 -0.00148477 -0.00332873  0.00444562 -0.00169389  0.00366645
  0.00155428 -0.0013773  -0.00232303  0.00244098  0.00047628 -0.00367643
  0.00406026  0.00415815 -0.00435783  0.00310003 -0.00085776 -0.0039437
  0.00802888  0.00046308]",-4.2673570641547,0.014018784984409829
ADI,-0.6691632440516567,1.6189398081106203,"[-1.10576811e-03 -9.15454370e-05 -9.42025107e-04  9.15705202e-04
 -7.74418511e-04  8.05852602e-05]","[ 0.01686052 -0.00471006 -0.00474343  0.01139597 -0.00433455 -0.00242571
  0.00335409  0.00174898 -0.0023596  -0.00181615  0.00315627  0.00248292
 -0.00279312  0.00113132 -0.00079233  0.00049697  0.00228752 -0.00263442
  0.00442116  0.00718231]",-4.437110646995998,0.01183007043598052
ADM,-1.1085843837930232,2.0664467290627924,[ 0.00020714  0.00115086 -0.00061248  0.00063631 -0.000258    0.00058355],"[ 1.82917583e-02 -7.57837124e-03 -1.93815526e-03  1.60077227e-02
 -1.17193200e-02 -1.90419224e-03  6.05615954e-03 -4.51301537e-03
  6.87474514e-04  2.71119409e-03 -1.79311027e-05  2.21081773e-03
 -1.86325748e-03  9.00649158e-04 -1.46499796e-03 -4.16732633e-04
  2.89512740e-03 -1.33021491e-03  3.97134928e-03  2.96003812e-03]",-4.734311662099857,0.008788496205227274
