,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.7534522550566911,1.7313248507453396,"[ 1.43832807e-03 -3.49952567e-04  5.89961879e-04  4.39523337e-04
  3.16830586e-05  4.21463914e-04]","[ 0.00689728 -0.00733761 -0.00738346  0.00328332 -0.00693218  0.00079953
 -0.00262239 -0.00200584 -0.0009021  -0.00194517  0.00216109  0.001984
 -0.00122463  0.00208986 -0.00024409  0.00029889  0.00119797  0.00211039
  0.00186613  0.00389467]",-5.068855761097641,0.00628961284462818
AAL,0.5002772376470331,0.47749667579947186,"[ 1.40145149e-03  1.85155436e-04  4.07018804e-04  4.99484348e-04
 -6.77258598e-05  8.55185562e-05]","[ 0.0109336  -0.00606265 -0.0023261   0.00717518 -0.00151973  0.00699926
  0.00064907  0.00384975  0.00056958  0.00092453  0.00272424  0.00140749
 -0.0010833  -0.00128243 -0.00082221 -0.00427725 -0.00048662 -0.00119308
  0.00036095  0.00320263]",-5.172409510848962,0.005670888277303904
AAP,0.502277715359457,0.4798805661918665,"[1.01783787e-03 8.72156076e-04 3.41127143e-04 4.90298211e-04
 6.97230950e-05 1.00177944e-04]","[ 0.01293666 -0.00590528 -0.00025626  0.00750687 -0.00043691  0.00696362
 -0.0004984   0.00284042 -0.00239081 -0.00062575 -0.00098488  0.00050959
 -0.00430623  0.00016469 -0.00366356 -0.00031154 -0.00222982  0.00171573
  0.00244034  0.00014559]",-5.24672638433406,0.005264724905999179
AAPL,0.5002791595577358,0.47837746611543547,"[ 1.88058524e-03  9.96476769e-04 -6.76081512e-05  9.40095754e-04
 -4.20896220e-04 -6.25822984e-05]","[ 1.04660403e-02 -7.10877313e-03 -3.09597910e-03  3.82821095e-03
 -2.83712874e-03  7.09662588e-04 -9.18308353e-04 -4.11613884e-03
 -1.09445317e-03 -6.11455793e-03  1.34641186e-03 -3.47931854e-03
 -1.73702947e-03 -1.78432555e-03 -9.43695761e-04 -7.87163570e-06
 -7.92111860e-04  4.76341749e-03 -1.35986780e-03  5.77552342e-03]",-5.353358702016279,0.004732230126776449
ABBV,0.501049345908751,0.48136897667488493,"[ 2.33095368e-04 -6.03546004e-04  2.93700514e-04  1.40572057e-04
  3.85111314e-05  3.55766065e-04]","[ 0.00571891 -0.00672114 -0.00893602  0.00545993 -0.0085591   0.00456817
 -0.00313098  0.00192652  0.00017675  0.00027519  0.00464634  0.00163608
  0.00127503 -0.00109479  0.00113821 -0.00471417  0.00040864 -0.00150758
 -0.00094582  0.00430225]",-5.759157576008844,0.003153767288905401
ABT,0.5025563749728273,0.4778238774960612,[0.00146246 0.00063464 0.00112925 0.00016549 0.00067074 0.00070658],"[ 0.01178219 -0.00659565 -0.00141452  0.00538447 -0.00110006  0.00377772
 -0.00033137  0.00017476 -0.00205978 -0.00158826 -0.00106247  0.00102307
 -0.00436031  0.00126489 -0.00255115  0.00068766  0.00046949  0.0028466
  0.00407757  0.00243783]",-4.709353415312029,0.009010601816467302
ACN,0.501564121459831,0.47721308092373665,[0.00086821 0.00084097 0.00044042 0.0002313  0.00025884 0.00022872],"[ 0.01157919 -0.00624591 -0.00161618  0.00647898 -0.00106762  0.005765
  0.0003911   0.00256981 -0.00018495  0.0003933   0.00217874  0.002333
 -0.00070309  0.00155471  0.00043753  0.00011385  0.00040349  0.0018087
 -0.00165874  0.00096583]",-4.794368520635193,0.00827622344230143
ADBE,0.5006360476826707,0.47655013773806737,"[ 3.73192910e-03 -4.61014204e-04  1.35859952e-03 -3.51768781e-05
  2.13590430e-04 -3.80652679e-04]","[ 9.19675503e-03 -6.65111638e-03 -4.75767917e-03  5.25672377e-03
 -4.84761438e-03  3.84647318e-03 -2.57117216e-03  7.32719207e-04
 -2.52465229e-03 -7.47222448e-04  8.13704946e-06  1.61488543e-03
 -2.72147623e-03  7.57121651e-04 -1.37802783e-03 -1.30157597e-03
 -6.24754560e-04  2.67114206e-04 -1.49814128e-03  2.39956193e-04]",-4.836008333682446,0.007938679449949299
ADI,0.5020717698166505,0.48077175874576455,"[ 1.09574437e-03  8.72697420e-04  2.78937871e-04  4.98832308e-04
 -1.71827910e-05 -9.93200493e-05]","[ 0.01070026 -0.00624933 -0.00303165  0.00659224 -0.00346419  0.00605019
 -0.00256304  0.00286689 -0.00365755  0.00027702 -0.00132732  0.00118491
 -0.00305506 -0.00099811 -0.0002555  -0.00360073  0.00171206 -0.00080389
  0.00061336  0.00199025]",-5.468644502841489,0.00421694434177085
ADM,-0.9050810776613627,1.8803366493010825,[ 0.00010439 -0.00033767  0.00019807 -0.00035954  0.00020106  0.00010483],"[ 5.83766860e-03 -7.02203085e-03 -8.92905052e-03  4.52734764e-03
 -9.06719406e-03  3.05278540e-03 -4.42149254e-03  4.89503156e-04
 -1.96558215e-03 -3.28723946e-04  2.09899918e-03  2.21791866e-03
 -6.16218548e-04  7.96286505e-04  1.68847333e-04 -1.64235600e-03
 -1.10084996e-05  1.70794822e-03 -2.37683201e-03  7.06928588e-03]",-5.27509310117691,0.005117480242659835
ADP,0.5017914895462056,0.4763686981502597,[0.00079354 0.00191204 0.00071792 0.00068672 0.00055569 0.00083652],"[ 0.01046996 -0.007073   -0.00332682  0.00441105 -0.00267266  0.00195605
 -0.00020406 -0.00193639 -0.00012576 -0.00325727  0.00215672 -0.00020933
 -0.00156101  0.00019671 -0.00104752 -0.00094456 -0.000571    0.00046592
 -0.00025054 -0.00081366]",-4.531486928731802,0.010764657887643397
ADSK,-0.7574895721016878,1.7377601857390679,"[ 1.64678315e-03 -6.65830343e-04  6.56689735e-04  3.29105883e-05
  7.26224737e-07 -2.38496306e-04]","[ 6.98493758e-03 -7.02135193e-03 -7.36478531e-03  4.29911359e-03
 -7.08111858e-03  2.57497455e-03 -2.82627133e-03 -5.62022258e-05
 -8.31811212e-04 -6.48347001e-04  2.93069037e-03  2.27441150e-03
  1.50768304e-04  1.20165246e-03  1.14583844e-03 -1.41762119e-03
  1.03968922e-03  5.91459807e-04 -1.81345246e-03  3.15495672e-03]",-5.155931687136993,0.005765106296765514
