,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,1.148142512221762,-0.19106016267528053,"[-1.60790201e-04  3.03444821e-04 -4.82056897e-04 -8.65791930e-06
 -2.89957374e-04 -5.10617155e-04]","[ 0.01536033 -0.00055327 -0.00849436  0.01242195 -0.00940221 -0.00093954
  0.00030384 -0.00531941 -0.0005559  -0.00209439  0.00108294 -0.00165211
  0.00052428 -0.00160415  0.00237036 -0.00207338  0.00498696  0.00048837
  0.00521112  0.00049052]",-4.883951662139695,0.007567052432908805
AAL,0.4651871854000008,0.49810162681584214,"[ 2.15390339e-04 -6.54824054e-04  2.92756803e-04  2.97298198e-04
 -6.26678394e-05  2.14392282e-04]","[ 0.01327504 -0.00277109 -0.0076015   0.00641012 -0.00214565 -0.00473608
  0.0085252  -0.00132558  0.00201879  0.00585537 -0.00109795  0.00547078
 -0.00663267  0.00354466 -0.00535298 -0.00376117  0.00402244 -0.0037887
  0.00252473  0.00496555]",-4.613985120828622,0.009912238027907957
AAP,-0.5441716864193397,1.5105943481620576,[-0.00110478  0.0001409  -0.00113667 -0.00024133 -0.00059748 -0.00110339],"[ 1.16138272e-02 -6.96135482e-03 -2.37470063e-03  1.44809834e-03
  4.61226427e-03 -2.31292072e-03  9.94558693e-03  4.66432480e-03
 -7.33535178e-04  9.87057454e-03 -5.48170659e-03  5.10672846e-03
 -6.40675693e-03 -4.38410932e-05 -2.90957317e-03 -1.44492644e-03
 -1.90989592e-03 -2.16401947e-03  2.07978896e-03 -7.37428680e-03]",-4.345312690936394,0.012967452808790015
AAPL,0.8783105564140874,0.08082803535246902,[ 0.00111258 -0.00062251 -0.0003239   0.00036205 -0.00079731 -0.00119039],"[ 1.42376992e-02 -1.79589760e-03 -7.97502992e-03  9.52523395e-03
 -6.45161218e-03 -2.74510516e-03  3.71950722e-03 -4.71500672e-03
  2.02508924e-03  1.53231177e-05  2.83561850e-03  2.06949539e-03
 -1.40787441e-03  3.90957414e-03 -3.63540752e-03 -5.42867274e-04
  2.49729335e-03 -4.05407216e-03  8.84274046e-03  9.88374404e-04]",-4.344392544869825,0.012979390250738318
ABBV,0.47117541353576153,0.5021702684372106,[ 0.00087277 -0.00246003  0.00046125 -0.0005101  -0.00034232 -0.00114516],"[ 0.01372947 -0.00516457 -0.0025095   0.00832614 -0.0050896   0.00269515
 -0.00088454 -0.00407559  0.00269085 -0.00341943  0.00530732  0.00343994
 -0.00204091  0.00524412 -0.00256774  0.0010723  -0.0011174   0.00139292
 -0.0020255  -0.00299401]",-4.1681180638713835,0.01548136767118709
ABT,0.470249935230695,0.5042579611602372,[ 0.0012606   0.00036607 -0.00018144  0.00044244 -0.00046836 -0.00062897],"[ 0.01468107 -0.00209721 -0.00709589  0.01085119 -0.00855237 -0.00115086
  0.0014997  -0.00724454  0.00419386 -0.0021825   0.00415185  0.00371681
 -0.00275541  0.00364314 -0.00152493 -0.0015936   0.00376557  0.00010077
  0.00305734  0.00301671]",-4.822358423885192,0.008047784652401167
ACN,1.3258867394925309,-0.3521823822972014,[-0.00043504  0.00053577 -0.00064953  0.00057907 -0.00047297 -0.00016758],"[ 0.01466903  0.00114129 -0.01297167  0.01025653 -0.00706447 -0.0082088
  0.00916434 -0.00455353  0.00070818  0.00513475 -0.00211998 -0.00016081
  0.00119378 -0.00123377  0.00126373  0.00083434  0.00274036  0.000812
  0.00473692  0.00298292]",-4.765005282174001,0.008522843223140893
ADBE,1.350027913686857,-0.37520128537877745,"[ 4.60382908e-04  1.59202964e-04 -2.75243662e-05  2.80346123e-04
 -1.56604048e-04 -7.41572011e-05]","[ 1.49458016e-02  1.27539208e-03 -1.28072062e-02  1.10041297e-02
 -7.92576246e-03 -7.35692579e-03  7.54517551e-03 -4.92109176e-03
  4.39281451e-05  3.12270686e-03 -1.66531409e-04 -1.91702228e-03
  4.05096839e-03  4.99510543e-04 -1.87075580e-04  3.56496330e-03
  8.27666127e-04 -7.67648759e-04  7.01426279e-03  3.41920490e-03]",-4.969514420587514,0.006946520303175425
ADI,0.9367705687136191,0.025175522365928977,[-0.00156984  0.00316183 -0.00227537  0.00075377 -0.00094938 -0.00079812],"[ 0.01391953 -0.00131417 -0.00914506  0.00839391 -0.00443325 -0.00485732
  0.00721245 -0.00220759  0.00031518  0.00468651 -0.00208372  0.00194119
 -0.00306949 -0.00030462 -0.00057779 -0.00280259  0.00494765 -0.00050279
  0.00306844  0.00502711]",-4.58990506682496,0.010153822262202671
ADM,-1.0877199236898123,2.0501665608111987,"[ 4.34629376e-04 -1.25170126e-03 -3.04432466e-05  5.23276905e-04
 -6.08974153e-04 -5.07472942e-04]","[ 0.01038923 -0.01030244  0.0018186  -0.00245547  0.00969473 -0.00011277
  0.01000337  0.00852973 -0.00147936  0.01061061 -0.00519     0.00663844
 -0.00886766  0.00121794 -0.0033843  -0.00384622  0.00212023 -0.00060281
 -0.00074349  0.00098831]",-5.186254788183685,0.005592914287702466
