,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.49853661115667663,0.4822485085611599,"[2.92708098e-04 1.99836911e-04 2.04967460e-04 5.38000379e-04
 1.21763111e-05 5.24747214e-04]","[ 1.00977399e-02 -8.58816819e-03 -3.07168820e-03  1.60552198e-03
 -5.74997825e-03  5.15013693e-04 -5.18526548e-03  7.78246178e-05
 -3.23913199e-03  1.06833748e-03  9.89113082e-04  4.10804285e-03
 -1.76294947e-03  4.05874837e-03 -1.78065112e-04  2.50331837e-03
  6.11429660e-04  8.12232820e-04 -2.14450517e-03 -2.97840796e-03]",-5.333178415132803,0.004828697989094279
AAL,0.4970878461687118,0.47800098354582105,[-0.00015731  0.00126136 -0.00033753  0.0007424  -0.00010751  0.00054536],"[ 8.64303695e-03 -6.70469753e-03 -3.42955645e-03  5.84281467e-03
 -2.66926099e-03  5.31460897e-03  1.26184211e-03  2.85104577e-03
  3.04055323e-03  4.02803520e-05  4.37472361e-03  7.70848592e-04
 -1.51655038e-03  1.24212293e-03 -1.42402689e-03  1.78271410e-03
  5.15024398e-04  1.53794651e-03 -8.57326425e-04 -4.42466653e-03]",-4.623711208608172,0.009816298047392702
AAP,0.05386716972052894,0.9219725267237159,"[-7.51437110e-05 -4.39998169e-05  3.51707465e-05  1.35548340e-04
 -1.48984209e-05  1.32571207e-04]","[ 0.00720891 -0.00491107 -0.0031775   0.0087713  -0.00011318  0.00585075
  0.00220399 -0.00071985 -0.00063781 -0.00330322 -0.00044364  0.00132916
 -0.00314009  0.00390116 -0.0007051   0.00233554 -0.00121681  0.00090101
 -0.0042498   0.00074072]",-4.752059094536422,0.008633898873247746
AAPL,0.4959298531267649,0.48118570522191906,"[ 2.74157263e-04  3.52208172e-04 -4.35126628e-05  2.27692128e-04
 -6.33604337e-05  5.24260952e-05]","[ 0.01300781 -0.01017357  0.00075054 -0.00195312 -0.002802   -0.00389198
 -0.00291241 -0.0043011  -0.00145249 -0.00243241  0.00181785  0.00100681
 -0.00219655  0.00237876 -0.00093513  0.00287529  0.0007691   0.00190969
 -0.0023047  -0.00316781]",-5.828881220436907,0.0029413658801377726
ABBV,0.49797437096763064,0.48234565111896577,"[ 2.07920342e-04 -3.32866886e-04  2.75978648e-04  1.05801900e-04
  7.80979389e-05  2.36192074e-04]","[ 0.00685834 -0.0060268  -0.00588844  0.00786849 -0.00426784  0.0080655
  0.00078398  0.00497908  0.00239678  0.000363    0.0024706   0.00064871
 -0.00355615  0.00231881 -0.00138204  0.00337587  0.00194694  0.00019186
 -0.00310165 -0.00847152]",-5.417624601465042,0.004437675385516134
ABT,0.49863271706775936,0.4821281715445722,[ 0.00135056 -0.00031107  0.00076572  0.00027147  0.0002031   0.00041153],"[ 1.12275498e-02 -9.47057110e-03 -2.01137340e-03 -3.94781160e-04
 -5.66857848e-03 -1.74663699e-03 -5.58266776e-03 -1.69323102e-03
 -3.06957729e-03 -1.88499412e-04  1.53452959e-03  2.25810461e-03
 -1.85639797e-03  1.81121037e-03 -1.03447266e-03  8.60043190e-04
  6.69218222e-04  7.79568211e-04  7.44474708e-05 -3.05629594e-03]",-5.322279020484984,0.004881615735945386
ACN,0.5014507141504115,0.48404810213168115,"[5.21619692e-04 3.86105764e-04 2.48294389e-04 4.02820733e-04
 9.68630902e-05 4.73345159e-04]","[ 8.56071392e-03 -6.87979825e-03 -3.65584120e-03  4.87122669e-03
 -4.12349602e-03  3.07895267e-03 -3.05395296e-03  3.20230236e-04
 -2.82855443e-03  6.47713212e-06  3.79772402e-04  3.37965977e-03
 -2.06632704e-03  3.33145688e-03 -4.47357716e-04  5.98647254e-04
  3.88076578e-04 -1.07293409e-03  5.15873031e-04 -5.66129685e-03]",-4.961138487540359,0.007004948244819109
ADBE,0.49669356339289633,0.48130661569307837,"[ 1.58488049e-03 -8.11188600e-04  1.02995378e-03  5.15660255e-05
  2.98680641e-04  3.34174865e-04]","[ 0.01199318 -0.0097104  -0.00078221 -0.00084378 -0.00454463 -0.00223
 -0.00478986 -0.00169151 -0.00247756  0.00057754  0.00203238  0.00341833
 -0.001961    0.00289541 -0.00207123  0.00223903 -0.00036748  0.00121429
 -0.00146449 -0.00729963]",-5.629709636155436,0.0035896174711536203
ADI,0.49822301421842213,0.4834856795680345,"[ 2.10561507e-04  5.84029889e-05  4.67497615e-05  2.85474603e-04
 -6.28259917e-05  1.50591393e-04]","[ 0.0116328  -0.00997255 -0.00192532 -0.00087821 -0.00591432 -0.00132559
 -0.00510157 -0.00018735 -0.00178202  0.00090142  0.00207864  0.00250708
 -0.00290064  0.0024118  -0.00245051  0.00294481  0.00064591  0.00153365
 -0.00054058 -0.00770517]",-5.758102065548619,0.003157097880695975
ADM,0.49166147404731514,0.4791329559792316,"[ 2.67775427e-04 -3.56552305e-04  3.23011939e-04 -8.12061925e-05
  1.29484279e-04  1.09797102e-04]","[ 0.00817047 -0.00666943 -0.00407272  0.00644061 -0.00312423  0.00620607
  0.00062749  0.00361465  0.00119686  0.00073177  0.00103813  0.00292752
 -0.00489222  0.0058309  -0.0029577   0.00798749 -0.00058307  0.00357527
 -0.00876564 -0.00661353]",-6.299962207496432,0.001836374176895133
ADP,0.4980225068319192,0.4803916477980645,[ 0.00048309 -0.00015517  0.00041883  0.00021227  0.00016407  0.00043797],"[ 1.11671731e-02 -8.76672385e-03 -9.76686699e-04  8.08866102e-04
 -3.20977381e-03 -1.35201090e-03 -2.95353865e-03 -3.12211461e-03
 -2.18721519e-03 -2.36602773e-03  8.50086307e-04  7.55595299e-04
 -2.86523213e-03  1.49682529e-03 -1.57119557e-03  9.21490027e-04
  9.29142771e-04  5.80866908e-05  1.03180808e-03 -6.52766266e-03]",-5.047428631536938,0.006425835411373178
ADSK,0.49757858284826517,0.481977391604709,"[ 5.42647277e-04 -5.78999829e-04  3.20385689e-04  5.81274148e-05
 -2.49875167e-05 -4.74151913e-05]","[ 0.01083737 -0.00867239 -0.00176554  0.00139772 -0.00419225  0.00023424
 -0.00351498 -0.00013847 -0.00179049  0.00100907  0.0019317   0.00408971
 -0.00169586  0.00418147 -0.00091555  0.00319319  0.00017141  0.00118868
 -0.00217489 -0.00605777]",-5.515003401089055,0.004025913645945612
AEE,0.4943242469914328,0.4796318099264429,[-0.00027237  0.00088961 -0.00011642  0.00029353  0.00011594  0.0005028 ],"[ 8.70848528e-03 -6.41723794e-03 -2.53985185e-03  7.27016169e-03
 -5.99421202e-05  7.31369306e-03  5.50673956e-03  4.12894480e-03
  6.27814999e-03 -2.65177407e-04  4.66666562e-03  6.38229299e-04
 -3.23774808e-03  3.57710568e-03 -2.69139781e-03  6.36867663e-03
 -8.97158650e-04  2.74231576e-03 -9.62575599e-03 -7.87698941e-03]",-5.687311165059787,0.003388692364940575
AEP,0.4954450797451274,0.4815126948294589,"[-1.53584474e-04  6.70005528e-04 -1.20272316e-04  2.71376923e-04
  3.88141506e-05  3.37748947e-04]","[ 0.00931826 -0.00653661 -0.00134986  0.00676286  0.00148329  0.00616621
  0.00703505  0.00202732  0.00704255 -0.0026394   0.00465776 -0.00135634
 -0.0032442   0.00262911 -0.00179148  0.00596678  0.00057593  0.00211054
 -0.0088618  -0.0084785 ]",-5.8604828533422015,0.0028498672824644844
AES,0.4926471535650006,0.47667416048505423,"[-1.55552323e-05  7.57324213e-04  2.57717059e-05  3.31474602e-04
  1.26593646e-04  5.20512086e-04]","[ 7.41506011e-03 -5.62510077e-03 -4.14671355e-03  8.12248079e-03
 -2.10661997e-03  7.20176779e-03  1.49186124e-03  3.42862145e-03
  1.37534140e-03  7.03406493e-04  2.36750911e-03  3.46968871e-03
 -1.52106331e-03  4.57284980e-03 -2.33931684e-04  2.70327062e-03
 -1.53840693e-03  4.71384646e-05 -6.94147848e-03 -2.51548493e-03]",-5.4190014444045485,0.004431569607806788
