,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.46631173371928847,0.4897374676975256,"[ 1.89698856e-04  3.33810401e-04 -5.48643818e-04 -6.68300102e-05
 -1.73230435e-04 -5.67516251e-04]","[ 1.53191844e-02 -9.21150367e-04 -7.56674064e-03  1.23732003e-02
 -9.62525082e-03 -7.93428299e-04  6.67155614e-05 -6.23823691e-03
  6.25915342e-04 -2.18539467e-03  1.01087961e-03 -1.16562204e-03
  3.28381725e-04 -2.11246414e-03  3.52376815e-03 -1.72378663e-03
  4.77928332e-03  1.08073145e-03  5.60724019e-03 -2.57305476e-04]",-4.893927439033744,0.007491940479042635
AAL,0.47240763328010615,0.4946396922017722,"[ 1.76809458e-03 -1.15997954e-03 -2.19940474e-05 -1.30548378e-05
  4.34661764e-04 -1.03084718e-04]","[ 0.01370842 -0.00279164 -0.00652965  0.00757864 -0.00337084 -0.00347924
  0.00710101 -0.00172678  0.00183033  0.00491518 -0.0023293   0.00589239
 -0.00731494  0.00175637 -0.00469802 -0.00481994  0.00393573 -0.0039328
  0.00271265  0.00239249]",-4.5418192723277935,0.010654006372793604
AAP,-0.7135710886085507,1.6795799175688186,"[-2.03604963e-03  7.56120984e-04 -8.25479316e-04 -4.74264315e-05
 -9.05594080e-04 -8.40961935e-04]","[ 1.10889188e-02 -8.28939510e-03 -1.25474249e-03  6.74107159e-05
  5.44068307e-03 -2.67281798e-03  1.10579265e-02  4.35767459e-03
  7.12997325e-04  8.99372486e-03 -4.41168254e-03  6.51937760e-03
 -5.57622231e-03  9.57667526e-04 -2.47080043e-03 -2.25107576e-04
 -2.35349144e-03 -4.50530062e-04  1.53557537e-03 -5.71199797e-03]",-4.333571637242571,0.013120601673689676
AAPL,0.46936823259711086,0.4901584834599056,[ 0.00196759 -0.00074516 -0.00052782  0.00022368 -0.00050392 -0.00133074],"[ 1.42086077e-02 -2.32002673e-03 -6.78541006e-03  9.50534571e-03
 -6.63941680e-03 -2.27334079e-03  3.28047135e-03 -5.32728028e-03
  2.98751236e-03 -3.22198266e-04  2.69279416e-03  2.97558415e-03
 -1.91309524e-03  3.30867519e-03 -2.93173324e-03 -6.65263950e-04
  2.31556689e-03 -3.32685284e-03  8.26757150e-03  8.33605880e-05]",-4.353213976147102,0.012865396982733415
ABBV,0.47607424448124547,0.4963879206389888,[ 0.0002924  -0.00228055  0.00050613 -0.00036662 -0.00050737 -0.00099488],"[ 0.01352842 -0.00544945 -0.00232047  0.00777109 -0.00461133  0.00244135
 -0.00055616 -0.0040098   0.00313956 -0.00321088  0.00569489  0.00386952
 -0.00177666  0.00563011 -0.00263794  0.00147997 -0.00136223  0.00185986
 -0.00200967 -0.00241128]",-4.161577927259201,0.015582949748949164
ABT,0.4756390294196643,0.49954699934168223,[ 0.00144086  0.00022399 -0.00035541  0.00046695 -0.00036052 -0.0006144 ],"[ 0.0146789  -0.00221169 -0.00648624  0.01085819 -0.00855257 -0.00102606
  0.00121255 -0.00738627  0.00453751 -0.00225278  0.00404671  0.00411515
 -0.00279371  0.00332832 -0.00123789 -0.00160185  0.00377898  0.0002697
  0.00306999  0.00249966]",-4.819243840195248,0.00807288922607339
ACN,1.2851767375291756,-0.31308855915063355,"[ 9.81910268e-04  3.82701967e-04 -9.47983654e-04  3.40878021e-04
 -8.63216266e-05 -4.93363809e-04]","[ 1.51494139e-02  1.28708397e-03 -1.19717228e-02  1.15495100e-02
 -8.76429330e-03 -8.01190889e-03  8.66786724e-03 -6.29280586e-03
  2.05908491e-03  4.68603082e-03 -3.47517706e-03  7.76737210e-04
  3.13276790e-05 -3.24313772e-03  3.06844901e-03  2.81017790e-04
  2.25875292e-03  1.28743790e-03  5.21407076e-03  8.20384022e-04]",-4.660028460234818,0.009466192987801287
ADBE,1.3090414704284892,-0.33665813984255705,"[ 1.20128331e-03  2.11865871e-04 -4.53585570e-05  1.34007252e-04
  1.13539553e-05 -2.50307574e-04]","[ 0.01520716  0.00145903 -0.01209818  0.01178196 -0.00910144 -0.00770683
  0.00745446 -0.00639381  0.00124611  0.00267361 -0.00070935 -0.00161769
  0.00357719 -0.00062667  0.00105468  0.0036741   0.00032967 -0.00043146
  0.00774821  0.00214059]",-4.853316385350926,0.007802458634909449
ADI,0.4695560129034403,0.4918212069879424,[-0.0011623   0.00333315 -0.00233068  0.00068199 -0.00082652 -0.00085367],"[ 0.01357082 -0.00255994 -0.00726101  0.00761795 -0.00413797 -0.00453916
  0.00739145 -0.00310935  0.00217243  0.00415112 -0.00191262  0.00357723
 -0.00327261 -0.00061628  0.00081512 -0.00222425  0.00462433  0.00106971
  0.00306145  0.00429428]",-4.595642534338894,0.010095731842134227
ADM,-1.224055399115902,2.184821571464748,"[-3.02665214e-04 -8.59342948e-04  8.29565029e-05  6.74877622e-04
 -8.12961257e-04 -3.12009357e-04]","[ 9.77664165e-03 -1.16567682e-02  2.31744776e-03 -4.08764327e-03
  1.04900657e-02 -1.08896234e-03  1.17138643e-02  8.02275344e-03
  3.47259239e-05  9.67208410e-03 -3.81650673e-03  7.68435748e-03
 -7.04275925e-03  2.10930904e-03 -2.42685878e-03 -2.32880812e-03
  2.46700863e-03  1.00295994e-03  5.86540302e-04  2.23052869e-03]",-5.154191651032433,0.005775146522512907
