,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.004365792516128628,0.9477435272239155,[-0.00129572  0.00083609 -0.00070822 -0.00094817  0.00020565 -0.00045169],"[ 0.00779727 -0.00565502 -0.00837667  0.00742693 -0.01089782  0.00600307
 -0.00936962  0.0032877  -0.01025909  0.00252122 -0.00574962  0.00209056
 -0.00447984  0.00130011  0.00042887  0.00069588  0.0037624   0.0051749
  0.00233485  0.00895704]",-4.273063159812644,0.013939020245321393
AAL,-1.0381849734088955,1.9873550548981744,"[-1.87797726e-04 -2.60649810e-04 -1.79960307e-04  4.50521271e-06
 -1.77128120e-04 -2.52352373e-04]","[ 0.00412101 -0.00727489 -0.01151905  0.00147639 -0.01017248 -0.00211798
 -0.00361851 -0.00306401 -0.00239939  0.00101915 -0.00022406  0.00558708
 -0.00417145  0.00546507 -0.00323596  0.00056708  0.00076495 -0.0019941
  0.00588366 -0.00307436]",-4.382397855646313,0.012495360599019357
AAP,-1.0777476438615792,1.997550997160654,"[-1.85952702e-03 -7.89735271e-04 -6.40366741e-04 -1.38956567e-03
  3.88814846e-05 -1.00110447e-03]","[ 4.56558889e-03 -8.71609943e-03 -9.41417286e-03 -2.99247844e-03
 -5.23851685e-03 -8.22879705e-03  3.22569207e-03 -8.44182218e-03
  3.55447122e-03 -2.04743216e-03  2.47492184e-03  4.84799228e-03
 -5.14240252e-03  5.59256448e-03 -5.73898337e-03  5.36104770e-04
 -8.48620094e-04 -1.36787890e-03  6.13908765e-03  2.78218388e-05]",-4.517375990087778,0.010917634095200454
AAPL,-1.5287930706670425,2.4745959556314308,[ 0.00024057 -0.00164035  0.00064152 -0.00064898  0.00023363 -0.00020773],"[ 0.0004686  -0.00830186 -0.01634338 -0.00142139 -0.01468872 -0.00636703
 -0.00633322 -0.00762201 -0.0030324  -0.00308164  0.00074142  0.00237529
 -0.0021106   0.00344427 -0.00104419 -0.00021144  0.00194315 -0.00072463
  0.00362375  0.00043327]",-4.71242010228883,0.00898301144835785
ABBV,-0.8016023391322095,1.7401940521016979,"[-3.71346781e-05  8.22334751e-04 -2.71370249e-05 -3.41037030e-04
  2.97530651e-04  1.03740157e-04]","[ 0.00611976 -0.00744276 -0.00830743  0.00056431 -0.00580094 -0.0039715
  0.00149828 -0.0057363   0.00301046 -0.00199166  0.00503319  0.00332897
  0.0001244   0.00525777 -0.00179686  0.0029963  -0.00199383  0.00202278
 -0.00213977  0.00060352]",-4.08843740144283,0.016765410707648656
ABT,-1.2777325987751011,2.2371887702947677,[-0.00276657  0.00071171 -0.00107063 -0.00129947  0.00024831 -0.00047094],"[ 0.00192091 -0.00700087 -0.01523989  0.00281726 -0.01518479 -0.00021973
 -0.00843641 -0.00153148 -0.00509066  0.00156087  0.00042232  0.00531538
 -0.00036926  0.00549502  0.00082622  0.00201939  0.00159231  0.00046963
 -0.00041436 -0.00150442]",-4.616296295815027,0.009889355564193063
ACN,-0.7704538692695805,1.7198078725309485,[-0.00301845 -0.000832   -0.00086381 -0.00153232  0.00013203 -0.000757  ],"[ 0.00595029 -0.00727506 -0.00983181  0.00126952 -0.01010487 -0.00384633
 -0.00561996 -0.00769935 -0.0051551  -0.00698784 -0.00196599 -0.00396017
 -0.00417514 -0.00123422 -0.00270986 -0.00078698 -0.00052085  0.0028754
  0.00104464  0.00513676]",-4.330969924134511,0.01315478215967858
ADBE,-0.5205020042456087,1.4709152971266461,[-0.00100567  0.00063828 -0.00031173 -0.00166623  0.00060128 -0.00057346],"[ 0.0077212  -0.00580173 -0.00785429  0.00609871 -0.00894512  0.00389093
 -0.00572493  0.00141187 -0.00572114  0.00197341 -0.00175179  0.00345195
 -0.00254458  0.00361996 -0.00067124  0.00218482  0.00011588  0.00317103
 -0.00207727  0.00195574]",-4.512409286546671,0.010971993629220972
ADI,-1.2883880724411965,2.237804706069101,[-0.00127868 -0.00013978 -0.00037657 -0.00059871  0.00010037 -0.00020145],"[ 0.00225993 -0.00807991 -0.01391456 -0.00096917 -0.01233482 -0.00591449
 -0.00494411 -0.00747434 -0.00299722 -0.00339041 -0.00050493  0.00178609
 -0.00437292  0.0031503  -0.00352397  0.0004633  -0.00035551  0.00143248
  0.00222599  0.00457821]",-4.624667262618247,0.009806917621091999
ADM,-1.0522824907859751,1.992004462517924,"[ 1.79095891e-04 -2.62005370e-04 -8.29678966e-05 -1.63973833e-04
 -1.16788010e-04 -3.92757195e-04]","[ 0.00449284 -0.00837261 -0.00968982 -0.001791   -0.0059205  -0.00627309
  0.00207605 -0.00613761  0.00207885  0.00013333  0.00088679  0.00644597
 -0.00663869  0.0064751  -0.00675408  0.00143567 -0.00134755  0.00058678
  0.00620244  0.00466599]",-4.795304090342268,0.008268484079281147
