,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.7011132734980472,1.6784591038911962,[ 0.00061647 -0.00019325  0.00018464  0.00078894 -0.00025016  0.00029663],"[ 3.35595231e-03 -9.37259763e-03  1.72229172e-05  1.70420054e-03
  5.46316542e-05  3.88717410e-03  6.08480779e-04  3.16941252e-03
 -2.00522522e-03  1.73384252e-03 -1.07923375e-04  7.44230897e-04
 -8.86849487e-05  1.08764936e-03  1.10548481e-03  3.28110546e-03
 -4.57761151e-03  5.00008120e-03 -4.00709632e-03 -3.04422907e-03]",-4.92307366811021,0.007276730184808475
AAL,0.47862363774154004,0.49543293237493086,[ 0.00011068  0.00011983  0.00026303 -0.00016771  0.00027048  0.00026511],"[ 0.0051395  -0.00101628 -0.01018043  0.0069042  -0.00649838 -0.00256177
  0.00186647 -0.00127145 -0.00213234 -0.00095992  0.00336714 -0.00203791
  0.00073216  0.00211339  0.00158661 -0.00144527  0.00406749  0.00425374
 -0.00122144  0.00019605]",-6.026383486270551,0.002414209230534377
AAP,0.4812321854165117,0.495546216912886,"[-5.63936203e-04  8.67177425e-04 -8.62409658e-05 -3.15671508e-04
  3.78421581e-04  3.77484111e-04]","[ 0.00485434 -0.00644971 -0.00245842  0.00608941 -0.00559103  0.00452253
 -0.00360059 -0.0008077  -0.00208914 -0.00333656  0.00262996 -0.00217503
  0.00180213 -0.00106573  0.00551344  0.00059872  0.00230929  0.00600119
  0.00358481  0.00076627]",-5.522991291076559,0.00399388318883855
AAPL,0.4856478208818558,0.4985770463173738,"[-6.28536587e-04  8.00244932e-04 -8.67083058e-05 -1.43666120e-04
  3.33874579e-04  5.04238142e-04]","[ 3.58532153e-03 -6.12160178e-03 -4.69425367e-03  2.18546897e-03
 -9.04217220e-05 -6.31527529e-04  4.70541787e-03  4.16157549e-03
 -4.29187168e-03  4.87937780e-03 -2.85402727e-03 -1.93270913e-03
  1.14768796e-03 -2.81940978e-04  3.62006476e-05  1.33209149e-03
  1.27723296e-03 -3.83216188e-05  5.03746430e-03  5.07584420e-03]",-5.111670841885348,0.006026006004241172
ABBV,-0.7002600615009837,1.6844000197513749,"[-1.06979765e-03  1.28558897e-03 -8.46793347e-04  4.24141753e-04
 -2.64641332e-04  9.66977970e-05]","[ 3.32036219e-03 -9.41762039e-03  2.16435807e-04  1.68846606e-03
  1.06075746e-04  4.37328941e-03 -3.48079337e-04  3.35227560e-03
 -2.37454746e-03  3.75352798e-04  1.72075810e-03  2.72920708e-04
  9.57315509e-05  2.75494286e-03 -2.54519905e-04  2.46820006e-03
 -1.85347405e-03  3.79570313e-03 -2.50172691e-03  1.87063237e-03]",-4.744653619988921,0.008698074323142495
ABT,-0.8807367053753308,1.8561742278457392,"[ 6.28772641e-04 -8.93883269e-04  3.38180363e-04  3.06333614e-04
 -1.78201895e-04 -4.32437037e-05]","[ 0.00296491 -0.01067272  0.00146361  0.00050814  0.00167982  0.00452866
  0.00103238  0.00452807 -0.0024697   0.00280921 -0.0012023   0.00104148
 -0.00067795  0.00082158  0.00044371  0.0026134  -0.00347419  0.00338724
 -0.0013285  -0.00092487]",-5.324231941686182,0.0048720916280217035
ACN,0.4873108680810186,0.49981424401467145,"[ 8.01099943e-04 -1.73227715e-04  4.66595597e-04  7.18245100e-04
 -4.05001470e-06  6.25850229e-04]","[ 0.00495405 -0.00329455 -0.00725622  0.00634899 -0.00567868 -0.00064856
  0.00204689 -0.00056646 -0.00220142  0.00173446 -0.00146957 -0.00153331
  0.00067861 -0.00194409  0.00322404  0.00073634 -0.00156119  0.00309741
  0.00149416 -0.00657983]",-5.052498109643723,0.006393342210810368
ADBE,0.4872416629663299,0.49960369806672816,"[-4.36367702e-04  1.55607181e-04 -3.52629406e-04  3.52231691e-04
 -2.38560295e-04  3.66502095e-05]","[ 3.80864331e-03 -5.54112843e-03 -5.29995596e-03  2.95276366e-03
 -1.28813961e-03 -8.65329015e-04  4.63200702e-03  2.77323177e-03
 -3.00256548e-03  4.92522271e-03 -3.64237542e-03 -6.91870511e-04
  8.41462590e-05 -1.88317501e-03  1.96704332e-03  1.29476668e-03
 -2.01288175e-03  1.37700760e-03  4.89725098e-03 -4.41066195e-03]",-4.991741198502517,0.00679382479003518
ADI,0.479357960747126,0.494822207473327,"[-1.96591147e-04  1.37445090e-04  9.35420064e-05 -2.79409964e-04
  2.56207455e-04  1.87911141e-04]","[ 0.00541114 -0.00310474 -0.00680486  0.00764305 -0.00727327  0.00113036
 -0.00133277 -0.00142373 -0.00297349 -0.00195236  0.00131042 -0.00353412
  0.00219201 -0.00175952  0.00443609 -0.00014089  0.00205761  0.00260103
  0.00703203 -0.00360245]",-5.832387783543089,0.002931069857437346
ADM,0.4800332875004338,0.489936362319349,"[-1.39338737e-03  7.91577140e-04 -4.94259705e-04  1.75718332e-04
  6.84473483e-05  5.26007288e-04]","[ 4.58787915e-03 -5.04358967e-03 -5.07230152e-03  5.52928600e-03
 -5.07424279e-03  9.03260994e-04  1.13810922e-03 -1.21201598e-03
  2.18000770e-04  8.98075313e-04  6.11324531e-04  2.14075085e-03
 -2.82789626e-03  1.57970643e-03 -1.00686908e-03 -1.38993702e-03
 -1.24792474e-03  3.30286675e-05  7.97220645e-04 -6.65301148e-03]",-4.749135996486765,0.008659173528355992
