,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4648937084169502,0.4998651716217173,"[ 5.90344178e-06  9.64845428e-04 -2.23710039e-04  2.53706811e-04
 -6.88134225e-06  1.85278213e-04]","[ 7.78101192e-03 -9.49348262e-03 -4.88437704e-03  1.11243438e-02
  8.52758757e-04 -1.96224365e-03 -4.98563262e-03 -1.37221294e-03
  7.39124657e-04  2.39771096e-03  1.86803712e-03  8.62813777e-04
  4.13514398e-05  2.74986922e-03 -1.01087210e-03 -2.30517991e-03
 -1.48186758e-03  7.42767673e-04 -2.71852737e-03  3.83784038e-03]",-5.680963401016549,0.003410271401345076
AAL,0.46322716029136796,0.5013719754209539,"[-9.10704677e-04  4.89201569e-04 -3.91176565e-04  5.46787317e-06
 -2.86422662e-06  1.40283258e-04]","[ 0.01284774 -0.00464275 -0.00326951  0.00177062 -0.00788706  0.00399237
  0.00352133  0.00117545 -0.00054963 -0.00198196  0.00068502  0.0002319
 -0.00214983  0.00590692  0.00270808 -0.00278893 -0.00176379  0.00107412
 -0.00380071 -0.00242937]",-6.0438330997470535,0.002372447634124788
AAP,0.4700054635967277,0.5037027522754747,"[-3.40482932e-04  3.88266587e-04 -3.25577985e-04 -3.11851162e-04
 -7.75788582e-06 -3.09038823e-04]","[ 1.04713901e-02 -6.08076217e-03 -1.76124505e-03  5.22734511e-03
 -7.24761390e-03 -6.90862167e-04  1.11174597e-03  4.33879656e-03
  1.61321672e-03 -3.89635916e-03  5.36148216e-05  2.08801110e-03
 -1.79343271e-03  2.06829454e-03  7.30778064e-04  9.72341158e-04
 -1.16778441e-03 -3.77301021e-04  4.59618410e-03  9.18080953e-04]",-5.412237224368302,0.004461647331226692
AAPL,0.46196070159160296,0.4983753971965201,"[-9.64786227e-04  1.45676175e-04 -2.26892281e-04 -1.38178320e-04
  9.23549762e-05  1.89716521e-04]","[ 0.01266202 -0.00460383 -0.00261809  0.00228508 -0.00794846  0.00198331
  0.00134917  0.0032267   0.00298125 -0.00207503 -0.00100618 -0.00165593
 -0.00295658  0.00670983  0.00326554 -0.00103617 -0.00103662 -0.00093895
 -0.0019807  -0.00035772]",-5.844897072452749,0.002894632634795964
ABBV,0.46622366174694746,0.496272777996784,"[ 6.79619002e-04  7.80991156e-04 -9.72218123e-05 -4.87475932e-05
  1.04392247e-05 -2.18091311e-04]","[ 0.00947095 -0.00801634 -0.00441384  0.00787815 -0.00259247  0.00061428
 -0.00041874 -0.0006008  -0.00181186 -0.0002388   0.0032668   0.0026961
 -0.00226535  0.00069673  0.00061032  0.00046294 -0.00203038  0.00089515
  0.00629241 -0.00132652]",-5.028204812115884,0.006550559506680465
ABT,0.4624303713471374,0.49568175766593864,"[-5.50198590e-04  6.88770961e-04 -4.69078395e-04  4.13874208e-05
 -1.11422089e-04 -9.86614233e-05]","[ 0.01313695 -0.00430933 -0.00285779  0.00144344 -0.00862981  0.00316787
  0.00320373  0.00308318  0.00139954 -0.00376271 -0.00125413  0.00076832
 -0.00122806  0.00535804  0.00238874 -0.0014414  -0.00260835 -0.00099735
  0.00081009  0.00265063]",-5.429808300428699,0.004383936120796856
ACN,0.46743871348749616,0.4985900261143594,"[-1.43342466e-03  1.18021155e-03 -7.71482148e-04  1.10303053e-05
 -2.76334384e-05  1.52747661e-04]","[ 1.03182125e-02 -8.07598506e-03 -6.16824417e-03  7.75011294e-03
 -2.55026350e-04  1.70780252e-03 -3.02840013e-03 -2.53482675e-03
  6.11840687e-04  2.43484135e-03  8.52208793e-04 -4.66833734e-04
 -2.25976679e-04  5.17389915e-03  2.70678236e-05 -3.05702604e-03
 -6.04520513e-04  1.46537600e-03 -2.67014529e-03 -5.41126459e-04]",-5.110951387000008,0.006030343003650645
ADBE,0.46716712132322125,0.49869067523896726,"[-1.38556840e-03  5.85017987e-04 -3.73220520e-04 -3.86651387e-05
  1.59234004e-04  4.67103365e-04]","[ 0.01023975 -0.00778659 -0.0052977   0.0074629  -0.00133955  0.00110083
 -0.0026424  -0.00160644  0.00059396  0.00224894  0.00182322 -0.00076168
 -0.00202758  0.00457352  0.00140077 -0.0019029  -0.00192774  0.0005826
 -0.00010293  0.0009185 ]",-5.186847622253899,0.005589599600187854
ADI,0.46931429886493814,0.5019109142345285,"[-7.97375911e-04  1.67934176e-03 -6.81367006e-04  2.85091574e-04
 -2.52385069e-05  2.92534714e-04]","[ 0.01252324 -0.00526666 -0.00373463  0.00329415 -0.00586732  0.00203298
 -0.00033304  0.00182103  0.00315849 -0.00059763 -0.00084142 -0.00173293
 -0.00196419  0.00602352  0.00152007 -0.00140241 -0.00145126  0.00028807
  0.00216382  0.00232094]",-5.2524017689504685,0.005234930195452895
ADM,0.4662341858870423,0.5018524855841144,"[ 4.90857316e-04  7.23783778e-04 -1.16416787e-05  6.82091328e-05
  6.56483871e-05  4.28836874e-05]","[ 0.0079487  -0.00907284 -0.004084    0.01049519 -0.00068223 -0.00245983
 -0.00413536  0.00046432  0.0015133   0.0005908   0.00115196  0.00136811
 -0.00028682  0.00200123 -0.00108878 -0.00107028 -0.00205978  0.00139004
  0.00525238  0.00375023]",-5.755691998154015,0.0031647158756130155
