,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4702458237017193,0.4891191354184252,"[-6.73664336e-06 -6.87157237e-05 -1.21337315e-04  4.96098511e-04
 -2.52747127e-04  9.22073900e-05]","[ 0.01602543 -0.00546219 -0.00315804  0.01169978 -0.00911592 -0.00070869
  0.00639758 -0.00597385  0.00085658  0.004784   -0.00041891 -0.00055972
  0.00128212  0.00393198 -0.00514801  0.0004797   0.00364912 -0.00106697
 -0.0029721   0.00412604]",-4.80844090695875,0.008160572876975171
AAL,0.9363797139635552,0.034368602953467116,"[ 1.17819847e-04  3.58471625e-04  3.25581415e-05  5.98985709e-04
 -8.78846188e-05  4.30566651e-04]","[ 0.01396768  0.00041494 -0.00898629  0.00555103 -0.00019806 -0.00327476
  0.00505847  0.00047714  0.00033417  0.00237342 -0.0005107   0.00348527
 -0.00383131  0.00077205 -0.00179914 -0.00270884  0.00540703 -0.00261537
  0.00648074  0.00856857]",-4.53656532781931,0.010710129235170668
AAP,1.2742999034066251,-0.3126647428611361,[ 0.00241163  0.00177424 -0.00030814  0.00157463 -0.0007518  -0.00024091],"[ 0.01353645  0.00296845 -0.01221618  0.00415101  0.00211676 -0.00626702
  0.0073554   0.00278624 -0.0010634   0.00400156 -0.0022859   0.00247279
 -0.00217467 -0.00168443  0.00172519  0.00124855 -0.00154427  0.00069156
  0.00368966 -0.00190762]",-4.246114792739218,0.014319761211844147
AAPL,0.48062010547317413,0.501941532167937,"[ 8.74133098e-04 -9.82137597e-05  1.40727973e-04  7.22377364e-04
 -3.00929646e-04  8.01986229e-05]","[ 0.01420412 -0.00154522 -0.00665674  0.00658715 -0.00161686 -0.00125936
  0.00335625 -0.00014593 -0.00038203  0.00045027  0.00232321  0.0017447
 -0.00193334  0.00398749 -0.00430125 -0.00083368  0.0023495  -0.00243705
  0.00328739  0.00155601]",-4.524603407788758,0.010839012251976428
ABBV,-0.7488174614231307,1.7123086085016508,[ 0.00115117 -0.00100687  0.00028915  0.00037479 -0.00037822 -0.00041434],"[ 1.59022078e-02 -8.24256967e-03  1.26687242e-03  1.15663355e-02
 -9.36945738e-03  4.96658765e-03  3.76799340e-04 -6.95928988e-03
  2.03761996e-03  4.72293110e-04  1.11988451e-03 -2.76729370e-05
  2.67698197e-03  2.85188371e-03 -2.76589621e-03  4.14550659e-03
 -4.47731201e-04  3.05078930e-04 -2.17176525e-03  1.96696550e-03]",-4.644286273668646,0.009616390682174637
ABT,-0.6635873776068187,1.6223239448178062,"[ 1.36834574e-03  1.60329335e-04  1.81256299e-04  9.28324730e-04
 -3.66865430e-04  6.62051779e-05]","[ 1.61034235e-02 -7.53108524e-03 -5.12522478e-05  1.21028960e-02
 -1.03225891e-02  2.86216787e-03  3.33051928e-03 -8.11943749e-03
  3.02575975e-03  3.61472867e-03 -1.41139712e-03  9.61946791e-04
  1.47339202e-03  1.94099200e-03 -3.91013715e-03  2.25117956e-03
  2.13431254e-03 -2.31243702e-03  1.18349172e-03  4.81170470e-03]",-5.017327197938887,0.0066222029138911075
ACN,0.4744985123043221,0.4941262585102861,"[ 6.11938853e-04  8.45233450e-04 -3.85265463e-04  9.03473605e-04
 -4.93802998e-04 -8.89385228e-05]","[ 1.44244427e-02  1.50364062e-03 -1.12021673e-02  6.71874775e-03
 -1.65240761e-03 -6.87767725e-03  9.72820595e-03 -1.14553946e-05
 -8.22005789e-04  6.44270563e-03 -2.65641469e-03  7.53922603e-04
 -5.05486104e-04  9.13154815e-04 -2.92042901e-03  3.59853825e-04
  2.55740468e-03 -2.09155802e-03  1.44580562e-03  3.87522323e-03]",-4.707846305753904,0.009024192018979037
ADBE,0.4760559281713257,0.4956312504997313,"[ 1.14986181e-03 -6.65933587e-04  4.15821893e-04  7.44852156e-04
 -3.08242806e-04  7.36580992e-05]","[ 0.01382053  0.00161576 -0.0107849   0.00492691  0.0011762  -0.00549319
  0.00752859  0.00258999 -0.00202276  0.00460301 -0.00225607  0.00059407
 -0.00064987 -0.00024497 -0.00138405  0.00085489  0.0013626  -0.00279414
  0.00749973  0.00287097]",-4.516354316878956,0.010928794049401613
ADI,0.47250444834066135,0.49143744403984163,[-0.00016636  0.0013705  -0.00166037  0.00174814 -0.00151935 -0.00088802],"[ 0.01416319 -0.00067062 -0.00807671  0.00610992 -0.0006275  -0.00331598
  0.0062952   0.00109232 -0.0013879   0.00411167 -0.00186101  0.00110333
 -0.00218491  0.00012972 -0.00097618 -0.00265512  0.00599998 -0.00060585
  0.00245287  0.00716723]",-4.599009210953342,0.010061799928775305
ADM,0.4746212678078417,0.4947103557144934,"[ 7.98309588e-04  7.81928293e-04 -9.70637073e-05  8.70986835e-04
 -2.98589604e-04  1.88294842e-04]","[ 0.01538749 -0.00424269 -0.00442288  0.0098425  -0.00638458 -0.00152989
  0.00708459 -0.00394874  0.00070503  0.0064558  -0.00424911  0.00083553
 -0.00048767 -0.00155442  0.00059322 -0.00045737  0.00388616  0.00080604
  0.00166636  0.00564629]",-4.654264204376612,0.009520916113713612
