,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4970881806616097,0.48365594844077303,"[ 8.91421229e-04 -2.23155312e-04  3.92060735e-04  2.86965577e-04
  3.08045718e-06  1.57242025e-04]","[ 0.00957665 -0.00794673 -0.00288077  0.00226725 -0.00570712  0.00043075
 -0.0059396  -0.00022453 -0.00374667  0.00139334  0.00113083  0.0043996
 -0.00164576  0.00341141 -0.00091777  0.00165262  0.00028166  0.00113801
 -0.0008251  -0.00325758]",-5.231472744568444,0.005345646730334719
AAL,0.49754614729650415,0.48027048668227956,"[ 6.07127023e-04  4.55462777e-04  6.05224544e-05  8.10570140e-05
  3.35321971e-05 -1.26000052e-06]","[ 7.79663183e-03 -6.23208615e-03 -4.45563339e-03  6.25832018e-03
 -3.97029476e-03  5.68429673e-03 -8.45797685e-05  3.28126055e-03
  2.19162969e-03  5.67962593e-04  3.84547112e-03  4.70075185e-04
 -2.62601035e-03  2.87385516e-04 -2.83463587e-03  8.88410844e-04
  1.68546680e-04  1.21845773e-03  3.82756316e-04 -5.50380628e-03]",-4.578771370248316,0.010267503510307346
AAP,0.076638084930349,0.8984146783776065,"[ 1.29628953e-05 -3.40312525e-04  5.02566435e-05  1.18563259e-04
 -8.64630561e-05 -4.59955014e-06]","[ 0.00715079 -0.00453168 -0.00276415  0.00867961  0.00035516  0.00555157
  0.00241517 -0.0008055  -0.00055345 -0.00318038 -0.00017293  0.00167407
 -0.00299639  0.00402417 -0.00060421  0.00218937 -0.00137264  0.00121277
 -0.00421786  0.00101234]",-4.749431278109823,0.008656617011007072
AAPL,0.49416896275621675,0.48361854584544073,"[ 2.99907789e-04  1.41779217e-04  7.17273929e-06  1.14179060e-04
 -4.41288620e-05 -2.16922118e-05]","[ 1.11236457e-02 -8.59998354e-03 -4.01329430e-05  3.66487056e-04
 -3.14500888e-03 -3.10525713e-03 -4.77116505e-03 -4.71153727e-03
 -3.96677616e-03 -2.63774963e-03  5.80275885e-04  1.27838080e-03
 -2.33969582e-03  1.10524763e-03 -1.70400214e-03  1.54608738e-04
  1.64427744e-04  9.13013155e-04  3.91971485e-04 -3.19358447e-03]",-5.778441715640982,0.003093532257182359
ABBV,0.4947482677494517,0.4815790516192493,"[ 2.74209970e-04 -5.60911282e-04  3.72240239e-04 -3.08788546e-04
  2.03498201e-04  2.02025050e-05]","[ 0.00580792 -0.00387438 -0.00492502  0.01022536 -0.00183959  0.00809461
  0.00093912  0.00299243  0.00031634  0.00077081  0.00228788  0.00309261
 -0.00179106  0.00254251 -0.0017041   0.0009146  -0.00021293  0.00022476
 -0.00100991 -0.00682888]",-5.250648995762452,0.00524411388685346
ABT,0.49665858002121577,0.4832646537797722,"[ 1.62080971e-03 -5.96494413e-04  8.82904972e-04 -2.09616178e-05
  2.48087083e-04  1.46931515e-04]","[ 1.06670958e-02 -8.78574799e-03 -1.62074692e-03  4.64147189e-04
 -5.32073795e-03 -1.80298650e-03 -6.11528515e-03 -2.08697057e-03
 -3.60091478e-03 -8.44979938e-05  1.62702280e-03  2.61696810e-03
 -1.47698035e-03  1.41015319e-03 -1.38393478e-03  1.58336516e-04
  3.26640572e-04  9.53751027e-04  9.52786020e-04 -2.94855620e-03]",-5.288538740452707,0.005049132965412028
ACN,0.49836845299498195,0.48437014294416736,[ 0.00145198 -0.00011278  0.00072617  0.00055586  0.00013664  0.00056986],"[ 0.00837849 -0.0069608  -0.00411322  0.00447165 -0.00513444  0.00304416
 -0.00357254  0.00078528 -0.0022727  -0.0001318   0.00052921  0.00214078
 -0.00305874  0.00220109 -0.00105927  0.00038122  0.00092924 -0.00112294
  0.00121855 -0.00608555]",-5.096755069160725,0.006116562219290806
ADBE,0.49424319244814485,0.48215347186401886,"[ 1.83940675e-03 -1.38740399e-03  1.22500082e-03 -2.32898029e-04
  3.36147616e-04  9.14426680e-05]","[ 0.00923649 -0.00685616 -0.00141692  0.00326733 -0.00350557 -0.00114478
 -0.00673026 -0.00356996 -0.00669214  0.00018856  0.00026827  0.00500657
 -0.00066709  0.00155726 -0.00271224 -0.00232508 -0.00222658 -0.00019911
  0.0027597  -0.00589356]",-5.494071857319522,0.004111070355215417
ADI,0.4946620804562692,0.48312783751319416,"[ 6.31214647e-04 -5.39457654e-04  2.81595227e-04 -1.86434641e-04
  1.70887303e-05 -2.48850466e-04]","[ 9.79753397e-03 -7.91578173e-03 -2.20860102e-03  1.97792935e-03
 -5.20676566e-03 -5.07477877e-04 -6.14288026e-03 -1.23059461e-03
 -3.79769309e-03  7.86766276e-04  1.60090031e-03  3.05203513e-03
 -2.33873938e-03  9.84387956e-04 -3.28361821e-03  9.37708517e-05
 -1.78258759e-04  1.15431949e-03  2.33498989e-03 -6.88703627e-03]",-5.599545364108813,0.0036995452802698224
ADM,0.4886206394139894,0.4795252359054963,"[ 2.91627997e-04 -6.30079153e-04  3.43038810e-04 -1.26973788e-04
  1.00616580e-04  3.24146615e-05]","[ 0.00604643 -0.00377843 -0.00404269  0.00993697 -0.00140877  0.00676392
 -0.00067     0.0016324  -0.00233412  0.0012542   0.00022698  0.00517698
 -0.0039484   0.00477157 -0.00436186  0.00387402 -0.00250968  0.00327122
 -0.00472393 -0.0063671 ]",-6.105215913944238,0.0022311995709553573
