,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4772550805305091,0.4999977164871249,"[-4.82531656e-06 -8.86376358e-04 -1.54021914e-04  1.65754509e-04
 -4.32883876e-04 -5.26454961e-04]","[ 0.00830859 -0.00193164 -0.00218832  0.00372861 -0.00457151  0.00495268
  0.00251102  0.00200073  0.00120598 -0.00309072  0.00244639  0.00073585
 -0.00217344 -0.00036697 -0.00232103  0.00110964 -0.00071331 -0.00040318
 -0.00469816  0.00612761]",-5.770855820552631,0.003117088703739445
AAL,0.4767929428066343,0.5001610074346746,"[-6.95132369e-05 -5.54610343e-04  2.09703805e-04 -2.06891403e-04
  8.78526282e-05 -1.65314753e-05]","[ 9.08139071e-03 -2.36498933e-07  2.39377385e-04  2.07478875e-03
 -6.13320743e-03  2.87748348e-03  1.05125917e-03  2.68791872e-03
  1.05965964e-03 -1.96950368e-03  3.60333591e-03  1.20576330e-03
 -1.55236833e-03 -1.36473598e-03 -3.85907026e-03  6.34828685e-04
 -2.09618628e-04  2.90842867e-03 -2.35710240e-04  3.87770439e-03]",-5.851503879019162,0.002875571393200158
AAP,0.4782413956589262,0.49883831056177463,"[-2.41685319e-04 -8.99909582e-04  9.94160442e-05 -4.02861040e-04
 -7.55206458e-06 -3.36179827e-04]","[ 5.78402521e-03 -3.48195492e-03 -1.68690679e-03  9.16676675e-03
  2.66171135e-05  8.00073496e-05 -3.67522005e-03  1.23967391e-03
  3.69814465e-03 -6.54657470e-04  1.09494316e-03 -9.64330174e-04
 -1.70333463e-03  1.66050652e-03 -2.20430717e-03  6.74183421e-04
  3.47463316e-04  7.98119371e-04 -1.93180617e-03  6.87333175e-03]",-5.481186511122104,0.004164385675494641
AAPL,0.47773058450407935,0.49795046372448143,"[-2.71830387e-04 -1.11682511e-03  2.66575263e-04 -2.15059523e-04
  2.06873741e-05 -6.52961782e-05]","[ 7.12350684e-03 -3.05439930e-03 -2.96800927e-03  6.76512452e-03
 -8.14329301e-04  4.09989352e-03  1.84187991e-04 -9.43190040e-04
 -1.03135332e-04 -1.21210298e-03  2.83193084e-03  3.44473089e-04
 -3.10068620e-03  1.27725687e-03 -1.20159970e-04  1.39753243e-03
 -1.24507747e-03 -7.29082545e-05  3.11031015e-03  5.34504461e-03]",-5.405928356517345,0.004489884252482676
ABBV,0.47646252818463014,0.5024956000163133,"[ 2.00209711e-04 -2.99449891e-05  1.66253189e-05 -8.09570227e-05
 -2.37950395e-05 -1.68928388e-04]","[ 5.22463178e-03 -6.38023303e-03 -6.28032683e-03  1.03744263e-02
  1.67810153e-03  5.28631493e-03  7.97691262e-05 -1.45306254e-04
  3.17198624e-03 -2.30942451e-03  5.29289771e-04 -9.53919184e-04
 -6.97385312e-04  8.08984732e-04 -5.11921781e-03 -1.43135156e-03
 -1.19487776e-03  4.91686588e-03 -4.40042393e-03  5.78754077e-03]",-6.363724959529382,0.0017229368737221172
ABT,0.478528183334063,0.49949559590450615,[ 0.0004369  -0.00044987  0.00018634  0.00011358 -0.00010614 -0.00012286],"[ 0.00609994 -0.00381906 -0.00290606  0.00890459  0.00078248  0.00226111
 -0.00209074 -0.000881    0.00097596 -0.0004663   0.00251489  0.0002867
 -0.00186251  0.00081574 -0.00190487  0.00081634 -0.00033984  0.00072456
 -0.00014625  0.00666949]",-5.535432352136284,0.0039445028530296624
ACN,0.47861167006207894,0.5039745115458919,"[ 3.04157008e-04  1.24163061e-05  9.18166879e-05  1.76315388e-04
 -3.74625897e-05  6.20482308e-05]","[ 0.00678393 -0.00388872 -0.00381715  0.00741628 -0.00056575  0.00446615
  0.00038641 -0.00013363  0.00161243 -0.00195299  0.00132408 -0.00075984
 -0.00306854  0.00208626 -0.00091594  0.00142877  0.001112    0.00083174
 -0.00086238  0.0004042 ]",-6.203146380262262,0.0020230553106569296
ADBE,0.4804910151753715,0.5011086015864463,"[ 2.11091975e-04 -5.41377989e-04  1.98337732e-04 -1.22743581e-04
  6.69417913e-06 -1.22363226e-04]","[ 0.00696736 -0.00186844 -0.00064536  0.00722136 -0.00034163  0.00052068
 -0.00352705 -0.00120802 -0.0004263   0.00110237  0.00378878  0.00141284
 -0.00075706  0.001551    0.00049343 -0.0009325  -0.00160875 -0.00161157
 -0.00195564  0.00091171]",-5.448215624672078,0.0043039777546207665
ADI,0.47676928484301445,0.5011025780262386,"[-5.54253139e-05 -4.42599389e-04 -5.46999584e-05 -8.97830231e-05
 -1.42397682e-04 -3.07335068e-04]","[ 0.00716872 -0.00296493 -0.00270563  0.00678205 -0.00087406  0.00347108
 -0.00060821 -0.00044296  0.00111273 -0.00095722  0.00178244 -0.00078124
 -0.00307635  0.00343811  0.00164299  0.0001246  -0.00157848 -0.00040801
  0.00190973 -0.00043762]",-6.067209779355513,0.002317630898805205
ADM,0.4744754013680072,0.5015739603193285,"[-1.83665203e-04 -4.62999692e-05 -1.30354301e-04 -6.66993389e-05
 -7.13570029e-05 -1.60393023e-04]","[ 6.45188115e-03 -4.36511989e-03 -4.46225157e-03  8.42630680e-03
  1.25722631e-03  4.57015877e-03 -9.31168852e-04 -2.20262695e-03
  1.95506498e-04  2.58353610e-04  3.51516765e-03 -6.86822052e-04
 -3.00621227e-03  1.54885336e-03 -4.28647738e-04 -3.39001374e-05
 -1.19184863e-03  8.01492902e-04 -2.12009992e-03 -7.12102648e-04]",-6.548227514467725,0.0014326527053438764
ADP,0.47941526126935197,0.5000539648341852,"[-1.37356110e-04 -6.44667065e-04  5.09232226e-05  2.15448487e-05
 -1.13419399e-04 -1.05558657e-04]","[ 8.43205963e-03 -5.38160191e-04 -2.98576697e-05  3.83983357e-03
 -3.76100769e-03  2.08204105e-03 -9.11712829e-04  4.10880632e-04
 -7.10459561e-04  1.76129896e-04  5.46257215e-03  1.84397497e-03
 -1.69454963e-03 -1.56801871e-03 -2.00557169e-03  8.58182663e-04
 -7.10504727e-05 -7.15755271e-04 -3.68402383e-03  1.34357499e-03]",-5.423101878880689,0.004413435451371949
ADSK,0.4783426435368381,0.5009846653112081,"[-8.60591737e-05 -2.03586028e-04 -4.60960141e-05  8.51685646e-05
 -1.00256848e-04 -5.60119873e-05]","[ 0.00852441 -0.00012667  0.00080711  0.00271577 -0.00651371  0.00161689
  0.00078189  0.00422393  0.00231571 -0.003432    0.0013825   0.00205233
  0.00050253 -0.00061564 -0.00388143 -0.00013739  0.00013768  0.0004357
 -0.00578244  0.00621728]",-5.735741914245082,0.003228486219670055
AEE,0.4785319477583521,0.5022219139338138,"[-3.09566082e-04 -8.70262411e-04  3.92593558e-05  6.26811656e-05
 -1.71573107e-04 -1.17117881e-04]","[ 9.92076638e-03  1.75923681e-03  2.02068192e-03  2.91865143e-04
 -7.37844092e-03  2.32938835e-03  1.42195448e-03  2.08485669e-03
 -1.16587091e-03 -1.76304620e-03  4.31089226e-03  2.38505009e-03
 -2.59069522e-03 -7.16006953e-05  8.79606199e-04  1.81822847e-03
 -1.18136271e-03 -2.27634881e-03  3.66708116e-03  2.45686303e-03]",-5.863525606754859,0.0028412090182267746
AEP,0.47820740061062167,0.4987622621896648,"[-1.78076654e-05 -1.30867276e-03  1.95831784e-04  2.54227120e-05
 -2.21944953e-04 -2.73333987e-04]","[ 9.28688692e-03  1.21172102e-04 -1.29585515e-04  1.85931709e-03
 -5.55161458e-03  4.06605412e-03  2.12565219e-03  8.80669742e-04
 -1.26584383e-03 -1.83023110e-03  4.40520247e-03  1.62796371e-03
 -3.50088691e-03 -4.01042705e-04 -9.42337172e-05  2.25967979e-03
 -1.38608109e-03 -3.35606453e-04  5.63025956e-03  4.31060851e-03]",-5.39833069616259,0.004524126784911641
