,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.5482860712697694,1.5076675484608717,[ 0.00122743 -0.00130329  0.00053028  0.00063274 -0.00038324 -0.00015132],"[ 0.00370483 -0.00619562 -0.002033    0.00157778 -0.00034768  0.0028006
  0.00137374  0.00403545 -0.00468043  0.00213825 -0.00128659 -0.00196516
  0.000744    0.00028004  0.00023653  0.00271522 -0.00566319  0.00366194
 -0.00627603 -0.00537897]",-4.467296357930491,0.011478307171063068
AAL,0.4916538163099678,0.4745941373998931,[ 0.00019645  0.00025036  0.00025781 -0.00035426  0.00033951  0.00016348],"[ 0.00791577 -0.00076498 -0.00550108  0.01122842 -0.01129806  0.00534247
 -0.00467262 -0.00181505 -0.00225017 -0.0011482  -0.00072877  0.00093797
 -0.00350697  0.00038862 -0.00052465 -0.00198717  0.00019123  0.00280384
 -0.00404746  0.00275668]",-5.734672885207297,0.0032319394106388173
AAP,0.49298016179581844,0.4723028484778527,[-0.00052003  0.0011472  -0.00010953 -0.00050482  0.00047854  0.00032254],"[ 0.00773129 -0.00195046 -0.00341264  0.01050278 -0.00950265  0.00812784
 -0.00784738  0.00134337 -0.00682575 -0.00278991 -0.00072396 -0.00378614
 -0.0004319  -0.00040874  0.00061034 -0.00029279  0.00042817  0.00344504
 -0.00142173  0.00466833]",-5.238154735818916,0.005310046239200098
AAPL,-0.44127237923287616,1.4120939848644514,"[-1.05786182e-03 -4.46937052e-05  2.33999771e-04 -5.36069717e-04
  5.65052891e-04  6.34280183e-04]","[ 0.00439301 -0.00589947 -0.00137565  0.00236205  0.00051984  0.00386838
  0.00271165  0.00634317 -0.00514724  0.00663815 -0.00603971  0.00266235
 -0.00588681 -0.00082325 -0.00077773 -0.00259165  0.00103897  0.00375916
 -0.00328267  0.00674312]",-4.913798060208552,0.0073445402845773245
ABBV,-0.4140827619713937,1.386576676162322,[-0.00170884  0.00145515 -0.00093692  0.00054855 -0.00019517  0.00046422],"[ 0.0042411  -0.00538855 -0.00250486  0.00299767 -0.00201959  0.00330147
  0.00022211  0.00308397 -0.00424473  0.00128204 -0.00073974 -0.00166543
  0.000482    0.00040915  0.00082631  0.00193158 -0.0029905   0.00427413
 -0.00458353 -0.00122565]",-4.260892808935774,0.014109699519202455
ABT,-1.1261320687822733,2.074412836319652,"[ 7.71333028e-04 -1.67230391e-03  6.47170614e-04  2.12851163e-04
 -1.56530938e-04 -8.25273349e-05]","[ 0.00060787 -0.0089398  -0.00263427 -0.0045247   0.00352223 -0.00251199
  0.0064663   0.00246782 -0.00228733  0.00214415 -0.00016935 -0.00327688
  0.00272778 -0.00145669  0.00293534  0.00137168 -0.00266584  0.00255541
 -0.00267401 -0.00531986]",-5.033799860108305,0.006514011152106462
ACN,0.13076501270444807,0.8209228579883033,[ 0.00029998 -0.00117762  0.00126579  0.00015324  0.00064424  0.00132817],"[ 0.00445029 -0.00464888 -0.00386758  0.0044878  -0.00572546  0.00341754
 -0.0035732   0.0001432  -0.00483471 -0.002869    0.00034185 -0.00403193
 -0.00051317 -0.00020074 -0.0020718  -0.00132432 -0.00286073 -0.00225036
 -0.00046453 -0.00501165]",-4.4000159326841946,0.012277144293647312
ADBE,-0.9355863496176909,1.9053288074184573,[-0.00178306 -0.00132037  0.00023854 -0.00022472  0.00029347  0.00072176],"[ 1.37691469e-03 -8.14420708e-03 -2.49478065e-03 -2.93057964e-03
  2.69743416e-03 -1.26513600e-03  6.09259995e-03  2.91630311e-03
 -1.55998698e-03  3.57525123e-03 -8.33593890e-04  6.58414693e-04
 -1.20806958e-03  9.17440844e-04 -8.36245705e-04  4.87239120e-05
 -1.30238091e-03  1.05907990e-03  6.66930282e-05  1.46954846e-04]",-4.745260867152635,0.008692794045559046
ADI,0.49540359865495714,0.4737980163654917,"[-1.24793035e-03  6.59548786e-05 -2.11752447e-04 -5.63421654e-04
  2.80386125e-04  1.33770768e-04]","[ 8.14023518e-03 -1.61191042e-03 -3.21182521e-03  1.09924347e-02
 -9.19039013e-03  8.27048682e-03 -6.61867810e-03  1.50803263e-03
 -5.04388383e-03 -1.64384879e-03  5.55954810e-04 -9.98526759e-04
 -6.36899243e-04  2.41754704e-03 -1.12810802e-03  1.48061841e-03
 -9.11551880e-06  2.61094954e-03  3.19322748e-03  4.55495940e-03]",-5.091319995650762,0.006149896690172359
ADM,0.49316647344384373,0.466425212416237,[-0.00242825  0.00042114 -0.0005708  -0.00079327  0.00037604  0.00025218],"[ 0.00615832 -0.00261582 -0.00480516  0.00740554 -0.00733885  0.00319717
 -0.00072683 -0.00068393 -0.00084927  0.00100164 -0.00043468  0.0028924
 -0.00411118  0.00221872 -0.00373121 -0.00125587 -0.00314749 -0.0023546
  0.0017046  -0.00713501]",-4.369084127911358,0.012662832793815955
ADP,0.48665217155776014,0.470295147000484,"[ 4.08864440e-05  7.61211560e-05  1.63974382e-05 -8.09268727e-05
  5.06063096e-05 -8.47950709e-06]","[ 0.00888837 -0.00086559 -0.00323631  0.0121891  -0.00941317  0.00871097
 -0.0056127   0.00212406 -0.00432244  0.00065502 -0.00078997  0.00188346
 -0.00259044  0.00323563 -0.00201399  0.0021314  -0.00172676  0.00430169
  0.00013776  0.00428724]",-5.948628083137946,0.002609417968376385
ADSK,0.4908044431300557,0.46428387501038076,"[2.54499005e-04 2.25551158e-05 3.25734148e-04 4.47676420e-05
 2.07959645e-04 3.61851350e-04]","[ 0.00526619 -0.00361761 -0.00427406  0.00593348 -0.00645504  0.00341822
 -0.00230759 -0.00016163 -0.0031089  -0.00120135  0.00015292 -0.00144543
 -0.00099547  0.00037387 -0.00054493 -0.00051963 -0.00167988  0.00124287
 -0.00227562 -0.00172935]",-4.420313521467395,0.012030459885953798
AEE,0.4927063712997104,0.46982250826081445,"[-1.19131842e-03 -2.01661332e-03  6.90397473e-04 -1.73679154e-03
  7.98000894e-04 -6.61041435e-05]","[ 0.0070668  -0.00341939 -0.00131134  0.00802162 -0.00463982  0.00807693
 -0.00327599  0.00441146 -0.00420142  0.00186012 -0.0001401   0.00316886
 -0.00385412  0.00519607 -0.00549749  0.00101896 -0.00124872 -0.0002273
  0.00393196  0.00358207]",-4.948757873818759,0.0070922128834144844
AEP,-0.7260089358367156,1.6931985007818293,[-0.0012649  -0.00176012  0.00067621 -0.00143867  0.0007866   0.0002271 ],"[ 0.00332246 -0.00772357  0.00032389 -0.00033861  0.00377319  0.00384396
  0.00380835  0.00741716 -0.00389477  0.00571118 -0.00162172  0.00346834
 -0.00372973  0.00451477 -0.00584964  0.00096404 -0.00235598 -0.00206488
  0.00527116  0.00084837]",-4.764120509040615,0.008530387342769827
AES,-0.7345452472408903,1.6860373852833168,[-0.0014885  -0.00108017  0.00014351 -0.00022754  0.00022565  0.00052583],"[ 2.94919128e-03 -7.24513011e-03 -1.21567670e-03  5.53004922e-05
  1.03022178e-03  2.73415978e-03  1.58220886e-03  4.03267427e-03
 -3.46669381e-03  1.20765616e-03  1.18272712e-03 -4.90232506e-04
 -2.74255239e-04  3.26692598e-03 -3.53012561e-03  1.07249949e-03
 -1.93081988e-03 -2.32999623e-03  4.86594994e-03 -1.79178500e-03]",-4.467537593959097,0.01147553852378816
AFL,-0.6210361254981174,1.5815265220029777,"[-2.32809139e-05  2.19707277e-03 -5.56081807e-04  1.79781043e-03
 -3.73058880e-04  1.11101224e-03]","[ 0.0029581  -0.00628303 -0.00361686  0.00089736 -0.00236475  0.00036198
  0.00116702 -0.00042119 -0.00122896 -0.00206138  0.00400471 -0.00301112
  0.00462321  0.00219599  0.00249709  0.00516398 -0.00312795  0.00745677
 -0.00609827  0.00210893]",-4.682503632622546,0.009255811702185132
