,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,1.1147422181952065,-0.16775676279984686,"[ 2.28361298e-03 -2.66016193e-04  9.38224892e-05  4.10547721e-04
 -2.90616441e-04 -6.50498083e-04]","[ 0.01136895 -0.01077348 -0.01218996  0.00162235 -0.01144594  0.00774127
  0.00216723  0.00519287  0.00131332  0.00048577  0.00298093  0.0044038
  0.00468262  0.00213596  0.00121663 -0.00526721 -0.00129671 -0.00085365
  0.00405949 -0.00348803]",-4.778642169988126,0.008407407050234997
AAL,0.4735719396378109,0.4702896073786501,[-0.00203673  0.0004234  -0.00035911  0.00136229 -0.00160257 -0.00022088],"[ 0.01067418 -0.00450531 -0.00381551  0.00379499 -0.00808684 -0.0015659
 -0.00682339  0.00211837 -0.00078629  0.0074805   0.0081827   0.0055905
  0.00458903 -0.00018293  0.00108293 -0.00384981  0.00041232 -0.00164671
  0.00334405 -0.00258954]",-4.22931638177167,0.01456234222904838
AAP,0.888976896677426,0.06375722167612591,[-0.00062804  0.00085306 -0.0014358  -0.0010546   0.00033945 -0.00092882],"[ 0.01146627 -0.00908522 -0.00982332  0.00132015 -0.01234783  0.00495868
 -0.00073655  0.00709689  0.00434977  0.00330626  0.00641113  0.0003139
  0.00125765 -0.00123767 -0.00114374 -0.00367506 -0.00130393 -0.00155643
  0.00022256 -0.00357332]",-4.506414695963286,0.011037963773360467
AAPL,1.1991547599188472,-0.2651081845002994,"[-2.33278749e-04  7.09124113e-04 -1.12937938e-04 -2.99824087e-05
 -4.27381086e-04 -4.96120251e-04]","[ 0.01230381 -0.01117658 -0.01165123 -0.00157119 -0.01674673  0.00536694
 -0.00157859  0.01058578  0.0060348   0.00327438  0.0034864  -0.00106636
 -0.00194883  0.00365868  0.00316406  0.00125543  0.00088045 -0.00274064
 -0.00135678  0.00255955]",-4.801746078561315,0.008215389802220792
ABBV,0.4681836780640535,0.4660816815875991,[-0.00123108  0.00240749 -0.00104583  0.00035005 -0.0004721  -0.0001701 ],"[ 0.0100784  -0.00970013 -0.01257532  0.00450301 -0.00868806  0.01065369
  0.00626192  0.00486835  0.00265839 -0.00197187  0.00225368  0.0035971
  0.00571318  0.00294319  0.0038046  -0.00673663 -0.00173464 -0.00398571
  0.00215199 -0.0026878 ]",-4.684060061071057,0.00924141689868454
ABT,1.181116258782446,-0.2408978817448828,[-0.00118696  0.0005245  -0.0012673  -0.00081386 -0.00057303 -0.00162271],"[ 1.09204933e-02 -1.15908030e-02 -1.41465010e-02  2.05614167e-03
 -1.20350942e-02  1.08735756e-02  5.29993921e-03  7.14417854e-03
  3.39107959e-03 -1.35195462e-03  1.54965781e-03  3.35779936e-03
  4.63768480e-03  4.35229375e-03  4.31591062e-03 -4.63322919e-03
  5.58044647e-05 -2.12724767e-03  6.12340695e-03 -2.24259078e-03]",-5.018480946867545,0.006614566960207587
ACN,1.2020124485616093,-0.2520309386559409,"[ 1.78042740e-03  7.21475524e-04 -4.16216426e-04  1.99439960e-04
  8.52994780e-05 -3.82510602e-04]","[ 0.01141641 -0.01161027 -0.01352673  0.00097941 -0.01323628  0.00961277
  0.00421382  0.00838709  0.00573298 -0.00070066  0.00334483 -0.00093161
  0.00062122  0.00049805 -0.00014444 -0.00350639 -0.00080601 -0.0019907
  0.00060035 -0.00532632]",-4.6768795445699425,0.009308013859363083
ADBE,0.8920145049313764,0.06388465100423675,"[ 1.90251054e-03  8.81890455e-04 -3.21900292e-04  2.09815128e-05
 -8.12133023e-05 -7.37911212e-04]","[ 1.08589977e-02 -9.42165075e-03 -1.12695185e-02  2.66732645e-03
 -1.10954351e-02  7.97443962e-03  2.99665939e-03  7.04488537e-03
  5.09094537e-03  6.66063608e-04  4.92905941e-03 -6.22612579e-05
  1.91790454e-03 -1.60919065e-04  6.10846955e-04 -4.41479420e-03
 -6.58900597e-04 -3.25922264e-03  1.58996395e-04 -5.42325671e-03]",-4.316733803126885,0.0133433945996409
ADI,1.3641236330218631,-0.4093416390441015,[ 0.00253991  0.0004975  -0.00033995  0.00054412 -0.00013111 -0.0005512 ],"[ 0.01267455 -0.01252884 -0.01279848 -0.0022791  -0.0169061   0.00577437
 -0.00175966  0.00943329  0.0039219   0.00375521  0.00472973  0.00185454
  0.00161755  0.00156242  0.00094679 -0.0025903  -0.00043131 -0.00167267
  0.00087133 -0.00278699]",-4.8018697006765985,0.008214374261128527
ADM,1.1292645062750304,-0.1893873281750445,[ 0.00413553 -0.00037784 -0.00029356  0.00043746  0.00014966 -0.00083775],"[ 0.01192152 -0.0105755  -0.0108308   0.0004082  -0.0122804   0.00473659
 -0.00153474  0.00450897 -0.00028675  0.00301209  0.00445293  0.00566196
  0.00495816  0.00063452 -0.00142351 -0.00612953 -0.00484762  0.00121785
  0.00262668  0.00160075]",-4.4962061904006845,0.011151222002988716
