,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,-0.6256620484025178,1.5766349519201814,"[ 3.60006664e-05  4.31577045e-04 -2.00927891e-04  5.41397247e-05
 -1.07797512e-04  1.75129035e-04]","[ 0.01652935 -0.00700247 -0.00123145  0.01163439 -0.00843955  0.00081663
  0.00538363 -0.00439256 -0.00115114  0.00536432 -0.00111355 -0.00262898
  0.00213583  0.00291466 -0.00306177 -0.00024367  0.00501647  0.00024924
 -0.0023684   0.00583944]",-4.839992388843509,0.007907114233648238
AAL,0.8816003586994612,0.08577132418551299,"[-4.78522826e-04  1.74339719e-03 -4.02755837e-04 -2.60421240e-05
  2.96027887e-04  7.57491285e-04]","[ 0.01354928  0.00115659 -0.00828144  0.00389583  0.00176909 -0.00107666
  0.00243079  0.00142986  0.0004514   0.00199152 -0.00241498  0.00329481
 -0.00251956 -0.00212217 -0.00037505 -0.00134657  0.00604834 -0.00399483
  0.0067526   0.0126463 ]",-4.445757541390969,0.011728218054243995
AAP,1.179138242260505,-0.217226728501436,[ 0.00280538  0.00457139 -0.00056929  0.00030424 -0.00089711  0.00016153],"[ 0.01272522  0.00365669 -0.01085144  0.00174956  0.00492664 -0.00289486
  0.00350878  0.00423809 -0.00175663  0.0035864  -0.00516198  0.00117513
  0.00085944 -0.00614924  0.00355886  0.00416155 -0.00106051  0.00113243
  0.00331703  0.00256282]",-4.061191910006799,0.01722847208439364
AAPL,0.472028579343498,0.5040185552768235,[ 0.00035827 -0.00022079  0.0001533   0.00042236 -0.00010936  0.00014878],"[ 0.01538258 -0.00379054 -0.00469645  0.00860144 -0.00322616 -0.00095713
  0.0038193   0.00065863 -0.00329653  0.00052066  0.00340008 -0.00037839
 -0.00213411  0.00455566 -0.00223861 -0.00229036  0.00270382 -0.00017583
  0.00320855  0.00080868]",-4.568822517275228,0.010370163219541447
ABBV,-1.0530366060230891,2.0114624466829727,"[-6.08320396e-05 -5.43655715e-04 -1.49312650e-04  5.75699924e-04
 -5.94323119e-05 -2.49163928e-04]","[ 0.01694453 -0.01108985  0.00386867  0.01261004 -0.00953659  0.00623326
  0.00053142 -0.00500925 -0.00076485  0.00090956  0.00088135 -0.00224849
  0.00255424  0.00170563 -0.00017792  0.00239298  0.00101995  0.00260131
  0.00022262  0.00355014]",-4.944788854809371,0.007120417947358413
ABT,-0.9811287160508758,1.938936428479856,"[ 1.12248101e-03 -1.46688786e-04  1.22763633e-04  8.78456214e-04
 -2.40843626e-04 -3.97266395e-05]","[ 1.76281408e-02 -9.99147579e-03  1.47108135e-03  1.42156047e-02
 -1.16536538e-02  2.34378746e-03  4.55547023e-03 -6.66642369e-03
  5.59252730e-04  4.04473744e-03  5.13072437e-05 -6.57690293e-04
  2.90553103e-04  2.62192267e-03 -1.84068450e-03  9.07927508e-05
  2.24938212e-03 -4.58392592e-04  2.96093491e-03  3.61114292e-03]",-4.976536203944949,0.00689791419301817
ACN,0.46537751716667797,0.497670665247821,"[ 1.15746737e-03  1.81430521e-03 -3.74928619e-04  1.91008224e-04
 -4.56355670e-04  8.24305880e-05]","[ 0.01434092  0.0004222  -0.00869977  0.00585176 -0.00037567 -0.00380298
  0.00675684  0.0013396  -0.00269881  0.00659384 -0.00456829 -0.00169567
  0.00227455 -0.00208124 -0.0005487   0.00194917  0.00377595 -0.00137183
  0.00091167  0.00873153]",-4.710966574003665,0.008996078003587277
ADBE,0.9762751423357545,-0.0052130670535922696,"[ 1.55892794e-03  3.73803701e-04  4.89940208e-04  1.15662611e-04
 -8.63779003e-05  2.69035539e-04]","[ 1.35517767e-02  2.20017929e-03 -1.00935680e-02  3.87087101e-03
  2.27506906e-03 -3.76301752e-03  5.32922323e-03  2.92947563e-03
 -2.34295485e-03  4.71665345e-03 -3.82325001e-03 -4.24555208e-05
  9.38932420e-04 -2.44007172e-03 -4.82857569e-04  2.29158176e-03
  1.78152011e-03 -4.05930285e-03  7.15291582e-03  5.63449249e-03]",-4.4173142003374055,0.012066597265205046
ADI,0.46472281018705974,0.49586256989765914,[-0.00018289  0.00246453 -0.00162302  0.00130477 -0.00121437 -0.00043758],"[ 0.01405911  0.00070724 -0.0086609   0.00532094  0.00011129 -0.00292417
  0.00497901  0.00099026 -0.00074849  0.00401942 -0.00243035  0.00167037
 -0.00183473 -0.00084007 -0.00084912 -0.00169414  0.00556696 -0.00169296
  0.00238653  0.00843322]",-4.571458983212851,0.010342858647049254
ADM,0.46835527571580826,0.5005590011595596,"[ 9.56616223e-04  1.26932377e-03 -6.62465623e-05  4.43371197e-04
 -1.05361400e-04  2.78137469e-04]","[ 1.62817555e-02 -5.03262525e-03 -3.79340111e-03  1.09246124e-02
 -7.33204952e-03 -1.74112561e-03  7.24396724e-03 -3.79345346e-03
 -1.42583988e-04  7.13188461e-03 -3.61190080e-03 -1.45609107e-05
 -6.38935181e-04 -1.14154113e-03  6.13120299e-04 -1.17240131e-03
  3.91852679e-03  1.90618452e-03  1.46673582e-03  5.13036261e-03]",-4.614636793713887,0.009905780595448232
ADP,1.051387863600625,-0.08893802587594686,"[ 9.39506040e-04  2.39854691e-03 -5.36335425e-04  1.15368035e-04
 -3.05350051e-04 -8.94468181e-05]","[ 0.01355786  0.00282622 -0.01100995  0.00371251  0.00276329 -0.00468385
  0.0057248   0.00344484 -0.00214604  0.00461404 -0.00404929  0.00126471
 -0.00082054 -0.00395962  0.001812    0.00132959  0.00172768 -0.00114248
  0.00565637  0.00635525]",-4.868005645234679,0.007688683970890224
ADSK,0.46766751317177196,0.49975433125610313,"[-8.18031129e-04 -8.32592913e-04 -2.02590981e-04  2.86723933e-04
  9.54391859e-05  1.04182541e-04]","[ 0.01583995 -0.0037745  -0.00460412  0.00968091 -0.00612061 -0.00156827
  0.00688458 -0.00396695  0.00136594  0.0082089  -0.00651507  0.00092112
  0.00047284 -0.00423541  0.00089947  0.00127034  0.00333553 -0.00262421
  0.00772163  0.00915951]",-4.617305212422354,0.009879383060686711
AEE,1.4006293281858728,-0.4359324466667678,"[ 2.14558997e-03 -7.30490668e-05  5.84368457e-04 -3.38200667e-05
 -3.99213122e-04 -3.15139089e-04]","[ 1.24992163e-02  5.55916817e-03 -1.24876516e-02  1.00367773e-03
  4.92131688e-03 -4.14917654e-03  5.60903119e-03  2.72345252e-03
 -1.34469371e-04  8.07954121e-03 -9.88960216e-03  5.67678856e-04
  3.40144936e-03 -8.26386466e-03  1.81955390e-03  5.86306734e-03
 -2.07796602e-05 -4.08626043e-03  8.24037201e-03  5.00792425e-03]",-5.070445512540435,0.006279621867223378
AEP,0.9271261255960472,0.04198038977752122,"[ 2.12840275e-03  4.29257135e-04  6.47375356e-04  6.30987642e-04
 -2.51499144e-04  4.10091985e-05]","[ 1.39833372e-02  1.77300441e-03 -9.90496360e-03  4.72643695e-03
  1.01719093e-03 -4.34794840e-03  6.92554335e-03  1.85704019e-03
 -1.94993331e-03  7.55062052e-03 -6.99864566e-03 -6.45805873e-04
  2.46898561e-03 -5.56266600e-03  1.44458033e-03  4.47673425e-03
 -6.49533158e-05 -3.71386904e-03  9.67618284e-03  5.49335056e-03]",-4.6991177847142405,0.009103304634668644
AES,-0.8776810121177326,1.8417565676789716,"[ 4.96543886e-04 -3.69169638e-04  7.49898663e-05  5.37120646e-04
 -1.40392794e-04 -1.40099853e-04]","[ 0.01699862 -0.00942955  0.00166465  0.01284611 -0.01029473  0.0038147
  0.00266732 -0.00662023  0.00196866  0.00304019 -0.00091041  0.00085524
 -0.00024587  0.00032358  0.0001954   0.00039849  0.0023199   0.00185655
  0.00072488  0.00501498]",-4.882088973200048,0.0075811606332965575
AFL,0.46693710875096517,0.4981762906843328,[ 0.00117708  0.00213807 -0.00027464  0.00019253 -0.00023384  0.00035777],"[ 0.01573761 -0.00356892 -0.00494145  0.00955394 -0.00574401 -0.00213445
  0.00751687 -0.00283562 -0.00117854  0.00826464 -0.00492753 -0.00240182
  0.00321243 -0.00083889 -0.0018725   0.00199472  0.00390412 -0.00200773
  0.00086274  0.00753088]",-4.491395799402349,0.011204992966925101
