,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.07463202461801431,0.8835097716226199,"[ 1.18279474e-04 -9.62528762e-06 -2.27689344e-04  4.52609715e-04
 -1.42522765e-04  1.07398813e-04]","[ 0.01602063 -0.00558506 -0.00302737  0.012377   -0.00877596 -0.00084288
  0.00631865 -0.00537821  0.00055776  0.0049307  -0.00045101 -0.00087273
  0.00116275  0.00395208 -0.00456599  0.00018119  0.00408998 -0.00075049
 -0.00236689  0.00403331]",-4.814098634360742,0.008114532943700186
AAL,0.886338551879546,0.08342977212129779,"[ 4.65521994e-04  1.09545018e-03 -6.09002107e-04  9.13656529e-05
  7.15010307e-04  6.19930508e-04]","[ 1.38729722e-02  9.18177597e-04 -8.65402199e-03  4.75575527e-03
  2.38530393e-04 -3.07977663e-03  4.46004428e-03  6.61389892e-04
  4.57949078e-04  2.29057977e-03 -9.07913603e-04  3.57090390e-03
 -3.60336961e-03 -6.91948912e-06 -1.44271868e-03 -2.40523959e-03
  5.77155709e-03 -3.00688275e-03  6.66768948e-03  9.21300755e-03]",-4.533302851461957,0.010745127838599688
AAP,1.1874030236172624,-0.2265761274886515,"[ 2.90689908e-03  2.65991951e-03 -1.08284576e-03  1.00815335e-03
  1.85019385e-04 -3.22252598e-05]","[ 0.01350922  0.00352396 -0.01174158  0.00329683  0.00235939 -0.00628332
  0.00687174  0.00290241 -0.00135997  0.00403549 -0.00260252  0.00235963
 -0.00201282 -0.00258364  0.00196331  0.00132129 -0.00152788  0.00066183
  0.00383592 -0.00135123]",-4.241163827285762,0.014390833648316973
AAPL,0.47983332619102237,0.5032744343495793,"[ 9.35113207e-04 -1.47820566e-04  1.40825604e-04  7.60955438e-04
 -3.21307657e-04  6.85076620e-05]","[ 0.01432198 -0.00158935 -0.00622879  0.00669632 -0.00184694 -0.00128961
  0.00335219 -0.00014843 -0.00070918  0.00057181  0.00230451  0.00142055
 -0.00183922  0.0041974  -0.00402191 -0.00104047  0.00269767 -0.00234002
  0.00320313  0.00152422]",-4.5127535999544275,0.010968216475004344
ABBV,-0.7865092796117135,1.7494050244562667,"[ 1.48770563e-03 -6.04581294e-04 -1.45007210e-04  9.11879566e-05
  1.29449873e-04 -3.12914821e-04]","[ 1.59307768e-02 -9.00696124e-03  1.78399656e-03  1.22970986e-02
 -9.07596848e-03  5.55260310e-03  1.78371737e-04 -6.28245775e-03
  1.71434178e-03  5.59544654e-04  8.65269139e-04 -6.35211372e-04
  2.80344992e-03  2.50252390e-03 -2.13796853e-03  3.92127702e-03
 -2.94849297e-05  7.09279695e-04 -1.67677599e-03  2.53569830e-03]",-4.692880961399487,0.009160257755919426
ABT,-0.6824532786188565,1.6416097273747017,"[ 1.38260052e-03  1.09486539e-04  2.04145401e-04  9.63622170e-04
 -4.05317571e-04  5.33116060e-05]","[ 1.61393824e-02 -7.82981982e-03  2.78227313e-06  1.30025505e-02
 -1.01654408e-02  2.86028630e-03  3.35360016e-03 -7.63715774e-03
  3.17703725e-03  3.72881119e-03 -1.32157457e-03  6.91334243e-04
  1.42670796e-03  2.02241550e-03 -3.67231547e-03  2.07966321e-03
  2.33132168e-03 -2.21204486e-03  1.32502169e-03  4.66708306e-03]",-5.014839955492457,0.006638694438775867
ACN,0.9407221880704464,0.02861743163817152,"[ 7.60983143e-04  1.19580086e-03 -6.82847949e-04  6.56610907e-04
 -1.16157228e-04 -8.43316326e-07]","[ 0.01441792  0.00167301 -0.01046134  0.00657148 -0.00170742 -0.00668862
  0.0090867  -0.00013197 -0.00087597  0.00645783 -0.0028312   0.00059795
 -0.00025618  0.00051162 -0.00265417  0.00057561  0.00277523 -0.00219626
  0.00162324  0.00426792]",-4.709016233676249,0.009013640538198935
ADBE,0.9817615682490392,-0.008265793769253234,"[ 1.41651278e-03 -1.41319260e-04 -3.80979037e-05  3.81155694e-04
  2.70827592e-04  2.11123832e-04]","[ 0.01381873  0.001889   -0.01014355  0.00440939  0.0011215  -0.00530941
  0.00698457  0.00236745 -0.00220992  0.00466887 -0.00256265  0.00049504
 -0.00040572 -0.00085854 -0.00125876  0.00111733  0.00147895 -0.00319311
  0.00740679  0.00341005]",-4.500334086103378,0.011105285796764498
ADI,0.47044569432790617,0.4927838607141299,"[-2.55852399e-05  1.73797492e-03 -1.96461313e-03  1.49066656e-03
 -1.13128305e-03 -7.95990113e-04]","[ 0.01410782 -0.00017487 -0.00790111  0.00559434 -0.00042002 -0.00331551
  0.00581682  0.0010358  -0.00136256  0.00403346 -0.00201305  0.00124097
 -0.00206989 -0.0003796  -0.00082522 -0.00235668  0.00622731 -0.00082032
  0.00266834  0.00737939]",-4.594502617700119,0.010107246696581898
ADM,0.47317712458466016,0.4963196562261364,[ 0.00083268  0.00077042 -0.00010966  0.00087843 -0.00029257  0.00018561],"[ 0.01543311 -0.00430331 -0.0042038   0.01034425 -0.00633888 -0.00161644
  0.00691348 -0.00373006  0.00063112  0.00656278 -0.00416038  0.00062842
 -0.0004629  -0.00183731  0.00056816 -0.0005485   0.00419116  0.00089302
  0.00171525  0.00557038]",-4.656381953342732,0.00950077453838512
ADP,1.1213387036970415,-0.15517601843131723,"[ 1.03498061e-03  1.42059905e-03 -3.89731838e-04  3.58490790e-04
  1.01813675e-04  4.68625235e-05]","[ 0.01349527  0.00299453 -0.01107268  0.00320561  0.00240532 -0.00566276
  0.00680234  0.00289261 -0.00150521  0.00476348 -0.00372416  0.00187173
 -0.00150559 -0.00316081  0.00107464  0.0007146   0.00181567 -0.00150323
  0.00585433  0.00502646]",-4.877145341363665,0.007618731893079533
ADSK,0.47344184283380086,0.49653656416824044,"[-3.38769190e-04  3.70693645e-06 -6.52824750e-04  2.80507023e-04
  1.69449261e-04  2.61387936e-04]","[ 0.01532454 -0.00227792 -0.00625571  0.00983399 -0.0062187  -0.00326366
  0.0079375  -0.0047016   0.00260459  0.00757154 -0.00536968  0.00218191
 -0.00042822 -0.00250189 -0.00075626  0.00110836  0.00272064 -0.00296808
  0.00707604  0.00667031]",-4.6422539571589,0.009635954104521718
AEE,1.0631104170366932,-0.09268340310608644,[ 0.00133557 -0.00058725  0.0002958   0.00019443 -0.00017928 -0.00039555],"[ 1.38648106e-02  2.76840617e-03 -1.12695295e-02  3.73220560e-03
  2.34036013e-03 -6.72278546e-03  8.66202166e-03  3.67928516e-03
 -3.12118569e-03  7.21401724e-03 -6.58212676e-03  3.92360261e-05
  4.54140115e-04 -6.61628514e-03  3.98770753e-03  3.39740387e-03
 -1.55312600e-03 -1.28839008e-03  1.15861935e-02  3.13096319e-03]",-5.2534663016451075,0.005229360406243028
AEP,0.4716056114732674,0.4949150626359852,"[ 1.49978460e-03 -2.56335937e-04  4.42065414e-04  6.24645041e-04
 -2.73123829e-04 -7.94671592e-05]","[ 0.01400566 -0.00034818 -0.00761214  0.00451976  0.00131672 -0.00308787
  0.00641653  0.00312792 -0.00386402  0.00653871 -0.00679907 -0.00203563
  0.0028649  -0.00663447  0.00338148  0.00450212  0.00020965 -0.001722
  0.01035274  0.00701863]",-4.704170666121337,0.009057422731464666
AES,-0.702552105334589,1.6656408629083053,"[ 6.15004917e-04 -7.23506118e-05  3.18064329e-05  5.35988734e-04
 -3.56507775e-04 -1.36286200e-04]","[ 0.01573846 -0.00805873  0.00081244  0.01170423 -0.00875208  0.00460838
  0.00129343 -0.00686987  0.00346282  0.00248397 -0.00197866  0.00154362
  0.00087114 -0.0006421  -0.00036559  0.002157    0.00242607  0.00051163
 -0.00037468  0.0065063 ]",-4.954043005832778,0.007054828479828543
AFL,0.47468051607664535,0.49705066601789455,[ 0.00104517  0.00103064 -0.00038176  0.00052603  0.00014035  0.00023198],"[ 0.01538057 -0.00169633 -0.00725345  0.00999274 -0.00603965 -0.00482999
  0.00944036 -0.00366371  0.00048241  0.00806657 -0.00401097 -0.00018265
  0.00112323  0.00061131 -0.00356999  0.00121355  0.00318997 -0.00295598
  0.00204511  0.0046792 ]",-4.466467651223283,0.011487823263683408
AIG,0.47325381823444035,0.4951482042259849,[ 0.00147839  0.00110198 -0.00061562  0.00145887 -0.00074521 -0.00024095],"[ 0.01569606 -0.00393736 -0.00456218  0.01143979 -0.00825852 -0.00186316
  0.00686382 -0.00630078  0.00327059  0.00590676 -0.00240101  0.00233428
 -0.00110256  0.00154762 -0.00357883 -0.00042098  0.00331691 -0.0024449
  0.0021781   0.00288759]",-4.395348346215385,0.012334582871711406
AIZ,1.1567298709497398,-0.18563085080005856,[ 0.00187066  0.00112099 -0.00029473  0.00070058  0.00057953  0.00073145],"[ 1.35211671e-02  3.38860711e-03 -1.16482229e-02  3.20927830e-03
  2.64046398e-03 -6.42251178e-03  7.42234303e-03  3.64745497e-03
 -2.99451324e-03  4.86175048e-03 -3.00519018e-03 -4.62659255e-05
  4.58678784e-04 -1.67954962e-03 -3.83033834e-04  2.44882891e-03
  4.78884143e-04 -2.14511490e-03  5.18271272e-03  3.80135379e-03]",-4.396060546242117,0.012325801308946251
AJG,0.4666325649100253,0.4899376913214541,"[-4.69191639e-04  8.70819429e-04 -3.33348474e-04  4.23246551e-04
 -3.29406688e-04  2.96221888e-05]","[ 0.0162644  -0.00778409 -0.00047934  0.01317222 -0.00994944  0.00146773
  0.00555419 -0.00656189  0.00105233  0.00625147 -0.00332376 -0.00172089
  0.00324386  0.00085146 -0.00324915  0.00266013  0.00297419 -0.00200329
  0.00119318  0.00536173]",-4.938849932494555,0.007162831376765086
AKAM,0.02951750200957079,0.9529204860368382,[-0.00112952 -0.00197853  0.00177043 -0.00013361  0.00010952  0.00101744],"[ 0.01445682 -0.00673859 -0.0001613   0.00668389 -0.00101431  0.00489971
 -0.00081042  0.00219602 -0.00480835 -0.00089196  0.00101554 -0.00306705
  0.00150211  0.00044099  0.00123401 -0.00031494  0.00563035  0.00374408
 -0.00263755  0.00745667]",-4.158724736057123,0.01562747437250226
ALB,0.47300374340875956,0.4957222777232079,"[ 1.44276427e-03  1.90586056e-04  2.49959893e-05  1.74981635e-04
  5.15817049e-05 -2.06389973e-04]","[ 0.01535873  0.00016619 -0.00979711  0.00932587 -0.00452589 -0.00799512
  0.01215404 -0.00141683 -0.00177082  0.00981681 -0.00498671 -0.00121463
  0.00078211 -0.00066577 -0.00152093  0.00035383  0.00324868 -0.00105712
  0.00274978  0.00415163]",-4.662762008063712,0.009440352031347703
ALGN,0.46575900337155896,0.4879526586967532,"[ 9.06658816e-04 -1.06219520e-03  6.69782308e-04 -3.80567726e-05
 -2.40837143e-06 -1.04865775e-04]","[ 0.01500577  0.00052023 -0.00969504  0.00836574 -0.00373753 -0.00679436
  0.00972577 -0.00176908  0.00062138  0.00653444 -0.00172971  0.00290803
 -0.00401797  0.00226723 -0.00402131 -0.00357699  0.00372976 -0.00407461
  0.00757745 -0.00069322]",-4.864466430674554,0.007715944084388402
ALK,0.4808676696379833,0.5038295531412875,[ 0.00027201 -0.00045813  0.00018735  0.00023686  0.00028215  0.00054353],"[ 1.39340443e-02 -3.78868742e-03 -2.89948346e-03  4.78878210e-03
  7.31642465e-04  3.81219863e-03 -1.99878092e-03  2.29992316e-03
 -2.65343002e-03 -3.55505961e-03  3.82774427e-03 -1.43985510e-04
  1.70320332e-05  3.35267713e-03 -2.33346488e-03  1.09468203e-03
  1.72548427e-03 -1.18360279e-03  2.75021476e-03  3.09885625e-03]",-4.286870712950142,0.013747879114977985
ALL,0.46197225170574396,0.4806649770349305,[ 0.00023447 -0.00083026  0.00089347  0.0012455  -0.00122249 -0.00011198],"[ 0.01500075 -0.00323962 -0.00520463  0.00893701 -0.00430069 -0.00203828
  0.00622939 -0.00144696 -0.00148412  0.00485049 -0.00207347 -0.00100933
  0.0011753   0.0001389  -0.0009327   0.00170523  0.00148902 -0.00032993
  0.00238221  0.00338223]",-4.819423333932773,0.008071440323051978
ALLE,0.4718902629745485,0.4941701918787752,"[ 2.15501241e-03  1.92880932e-03 -4.14162543e-04  1.11984178e-03
 -5.33294511e-05  2.42876937e-04]","[ 0.01473526 -0.00142269 -0.00662094  0.00807101 -0.00408143 -0.00223321
  0.00503319 -0.00307299  0.0023529   0.00303144 -0.0002941   0.00348703
 -0.00260477  0.00240261 -0.00429712 -0.00096596  0.0032215  -0.00491313
  0.00708327  0.00434791]",-4.53774707321076,0.010697480064826624
AMAT,0.472357582786217,0.49467045680000843,"[ 2.83926141e-04  8.55961951e-06 -1.89902641e-04  1.09244694e-03
 -2.14239919e-04  5.68202650e-04]","[ 0.01550594 -0.00447546 -0.0037372   0.01079515 -0.00730916 -0.0006126
  0.00541753 -0.00520584  0.00226376  0.00448904 -0.00136492  0.00179172
 -0.00123625  0.0020148  -0.0032947  -0.00151773  0.00552882 -0.00136707
  0.00029044  0.00594308]",-4.508737408728175,0.01101235550584366
AMCR,-0.7690394986688903,1.7223076151731036,[-0.00331487 -0.00136309 -0.00057025 -0.00115235 -0.00053688 -0.00108329],"[ 1.60380503e-02 -8.45176250e-03  6.01350800e-04  1.23475136e-02
 -8.83365192e-03  3.07446349e-03  3.99555712e-03 -5.45827317e-03
  4.39777236e-05  5.43710242e-03 -3.79895039e-03 -2.86753573e-03
  5.13301319e-03 -6.57698542e-04 -2.17485244e-03  5.71327809e-03
 -3.80034851e-04 -3.09949948e-03  5.84570279e-03  3.79802779e-03]",-4.203350163968627,0.014945423237596733
AMD,0.4719278586861891,0.49459498071866087,"[ 3.21516674e-03  8.69662007e-04 -7.55059054e-05  5.89325649e-04
 -3.10082415e-05 -4.50502758e-04]","[ 1.53499844e-02  6.39334583e-05 -9.58339548e-03  9.26215025e-03
 -4.23726615e-03 -7.19919802e-03  9.96651650e-03 -1.09916780e-03
 -1.11144038e-03  5.46343863e-03  8.97216861e-04  1.72140112e-03
 -4.89970141e-03  5.02982354e-03 -3.83502036e-03 -6.99551443e-03
  8.09212836e-03  1.06104407e-03 -2.63067319e-03  2.29340399e-03]",-4.761033998468937,0.008556757147890504
AME,0.4698782060523751,0.4901983117921,"[ 2.96336705e-03  2.37537115e-04 -5.96190418e-04  1.49415565e-03
 -2.10756541e-04 -5.30741546e-05]","[ 0.01448825 -0.00257629 -0.00519907  0.00734942 -0.00305417 -0.00088093
  0.00476314 -0.00172508  0.00046369  0.00467473 -0.00403446  0.0010543
  0.00031097 -0.00318896  0.00168009  0.00203841  0.00115056  0.00095805
  0.00156651  0.00370168]",-4.088173519996022,0.016769835372250297
AMGN,0.47179371332051606,0.4956074776976394,"[ 5.73232942e-04  3.91079766e-04 -2.63700278e-04  1.12831385e-03
 -5.76637674e-04  5.52004947e-05]","[ 0.01569669 -0.00573034 -0.00236815  0.01149305 -0.00807967  0.00066255
  0.00454338 -0.00558309  0.00192141  0.00393359 -0.00111808  0.00077461
  0.00029528  0.00184841 -0.00268044  0.00044516  0.0038232  -0.00047055
 -0.00088353  0.00594061]",-4.877208674608703,0.007618249389345097
AMP,-0.49915733441315524,1.4543850117908357,"[ 7.43397157e-04 -1.01823898e-05 -9.80670653e-05  7.77166801e-04
 -4.04273121e-04 -5.87984237e-05]","[ 0.01611359 -0.00603336 -0.00256443  0.01274696 -0.00941995 -0.00062506
  0.00677693 -0.00620888  0.00125801  0.00626966 -0.00232654 -0.0007905
  0.00185398  0.00219822 -0.0039004   0.00153089  0.00248957 -0.00138778
 -0.00078609  0.0022624 ]",-4.74969535694472,0.008654331283492066
AMT,0.4690642681807561,0.49129480019742094,"[ 2.99771378e-03  2.51943566e-05 -2.82226705e-05  4.74741154e-04
  3.82823336e-04 -3.61143815e-05]","[ 0.01497232 -0.00028391 -0.00813775  0.00878622 -0.00542916 -0.00450274
  0.00829422 -0.00493712  0.00387158  0.00764682 -0.00552097  0.00329732
 -0.00037476 -0.00238268 -0.00144396  0.00250906  0.00058421 -0.0032461
  0.00444059  0.00380363]",-4.648990953320075,0.009571254902556935
AMZN,1.1277477706418615,-0.16229345671791187,"[ 2.02844903e-03  3.93664216e-04  1.14341856e-04  2.26420392e-04
  7.46051139e-05 -2.47324669e-04]","[ 0.01382408  0.00302334 -0.01130807  0.00460506  0.00055201 -0.00594846
  0.00626557  0.00110178  0.00019171  0.00231891  0.00073017  0.00380497
 -0.00403117  0.00223969 -0.00248983 -0.00171646  0.00175626 -0.00198533
  0.0038147   0.00059647]",-4.923720840988735,0.007272022405926245
ANET,-0.9517519910604411,1.9059887407073783,"[-4.71903939e-04 -5.22367781e-04  5.28613629e-04  1.38271061e-04
 -3.26507821e-04  7.15890154e-05]","[ 0.01620224 -0.01017605  0.00262026  0.01306027 -0.0097551   0.00528993
  0.00190479 -0.00633703  0.00105774  0.00323292 -0.00165803 -0.00108266
  0.0017949   0.00053209 -0.00051549  0.00078513  0.00363971  0.00282562
 -0.00415556  0.00285277]",-4.638501724419843,0.009672178365412726
ANSS,0.47118015426085036,0.4925903732333943,"[ 3.48880246e-04 -6.78986294e-04 -1.07256521e-04  1.01604017e-03
  6.98657647e-05  8.12680923e-04]","[ 0.01469763 -0.00214612 -0.00578353  0.00795541 -0.00377577 -0.00144011
  0.00462084 -0.0023795   0.00110703  0.00306744 -0.00064291  0.00196684
 -0.00127729  0.00191213 -0.00371561 -0.00050929  0.00436329 -0.00391419
  0.0051814   0.0069854 ]",-4.329951310885118,0.013168188621920155
AON,-0.6018195842344026,1.5509920015909855,[ 0.00058962  0.00062647 -0.0005035   0.0012886  -0.00043822  0.00027447],"[ 0.01590852 -0.00706366 -0.00070519  0.01216413 -0.0092246   0.00224755
  0.00413938 -0.00690239  0.00240919  0.0052339  -0.00341654 -0.00067931
  0.00363458  0.00013676 -0.00308375  0.00439783  0.00171875 -0.00246806
  0.00045342  0.00648952]",-4.822711382587336,0.008044944618012032
