,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.4832286159838256,0.4899645362173371,[ 0.00067011 -0.00157987  0.00013493  0.00031153 -0.00057839 -0.00071011],"[ 8.54082136e-03 -1.19687862e-03 -1.01914619e-03  3.47744234e-03
 -4.74451176e-03  4.44094208e-03  2.76954972e-03  1.42826723e-03
 -4.31688863e-04 -3.76564384e-03  1.78936638e-03  2.05632803e-03
 -2.12347889e-03  5.33756527e-04 -6.92611720e-04  2.16171128e-03
  5.42249198e-05 -1.79825323e-03 -3.84918455e-03  6.01170281e-03]",-5.352313943515214,0.004737176747992733
AAL,0.48370645062514045,0.4915017593038884,[ 0.000116   -0.00102639  0.00040554 -0.0003954   0.00014361 -0.00011866],"[ 0.00866839  0.00047941  0.00205344  0.00301908 -0.00595503  0.00074985
  0.0001399   0.00328143  0.00058668 -0.00280091  0.00214488  0.00271581
 -0.00011626 -0.00113831 -0.00424176  0.00122612  0.00155429  0.00275807
  0.00067571  0.00352321]",-5.503221818800993,0.004073625789229302
AAP,0.4822613067656481,0.4889399523017644,"[ 2.51547392e-04 -9.41572569e-04  3.41764451e-04 -2.42671551e-04
  2.72863999e-05 -1.96110728e-04]","[ 7.33774908e-03 -1.27665840e-03  2.08633077e-04  6.09002199e-03
 -1.55294599e-03  7.06215888e-04 -2.35956889e-03 -6.01089613e-04
  1.09384424e-05  3.25236420e-04  3.37869232e-03 -1.05692459e-04
 -3.98865736e-03  1.93809410e-03  1.31922436e-03  2.30905341e-03
 -1.02901278e-03 -1.66802900e-03  1.64132438e-03  6.76467189e-03]",-5.377203396208718,0.004620726217951675
AAPL,0.48482231988146296,0.4904792450959311,"[ 1.99586623e-04 -1.80655476e-03  7.26496527e-04 -2.96167883e-04
  1.56452543e-04  5.23707534e-05]","[ 0.00732053 -0.00184356 -0.00106215  0.00639568 -0.00048831  0.00258719
 -0.00062512 -0.0026956  -0.00213763 -0.00075424  0.00262488  0.0019092
 -0.00272104  0.00281389  0.00213086  0.00157375 -0.00095464 -0.00138224
  0.00445955  0.00350593]",-5.188295944401989,0.005581509918934317
ABBV,0.4842069909280031,0.49546341425855933,"[ 4.92719485e-04  1.02711576e-04  7.98170804e-05 -7.01774360e-05
 -1.78814339e-06 -1.84066650e-04]","[ 0.00574607 -0.00557495 -0.00545112  0.00901727  0.00133189  0.00515756
  0.00042027 -0.00128744  0.00120663 -0.0022135   0.00088361 -0.0005767
 -0.00150087  0.00127497 -0.00363743 -0.00077114 -0.00120974  0.00383885
 -0.00211676  0.00539735]",-6.168934839052321,0.0020934646901811208
ABT,0.4833381234331952,0.4900886585264334,"[ 1.05790632e-03 -4.69085584e-04  4.26586542e-04  2.51631573e-04
 -8.52366063e-05 -5.64896123e-05]","[ 0.0066969  -0.00325449 -0.0025551   0.00746991  0.00027592  0.00299241
 -0.00129103 -0.00216331 -0.00069112  0.00016061  0.00380383  0.00039683
 -0.00321549  0.00084777 -0.00025206  0.00145099 -0.00142874 -0.00020491
  0.00173899  0.00658906]",-5.397548511332934,0.004527666872571183
ACN,0.4866242001362681,0.4969652808547063,"[ 4.98776809e-04 -3.72188668e-04  2.79578802e-04  2.19983886e-04
 -2.57842860e-05  1.23655851e-04]","[ 0.00670907 -0.0027584  -0.00184893  0.00742408  0.00010265  0.00269279
 -0.00036815 -0.0017908  -0.00053968 -0.0021834   0.00021906  0.00069956
 -0.00295567  0.00390203  0.00093713  0.00276986  0.00272899 -0.00016227
  0.00121882 -0.00045418]",-5.975311725409753,0.0025407099594589905
ADBE,0.4860829337735418,0.49252005142770966,"[ 6.52600527e-04 -7.30974897e-04  5.20235381e-04 -2.56391016e-05
  9.74429155e-05  6.83075833e-05]","[ 0.00680516 -0.00241465 -0.00098728  0.00725851 -0.00013133  0.00089264
 -0.00325196 -0.00157427 -0.00038878  0.00139469  0.00406987  0.00095233
 -0.00129471  0.00149213  0.00054869 -0.00087534 -0.00177661 -0.00128074
 -0.00192379  0.00151396]",-5.301637756727977,0.004983425581096914
ADI,0.48272269270588347,0.49269916493541654,"[ 8.82407037e-05 -6.33009404e-04  6.50955126e-05 -9.66489220e-05
 -1.11559562e-04 -2.70489276e-04]","[ 6.98981926e-03 -3.39064178e-03 -2.93190162e-03  6.92986821e-03
 -6.03652530e-04  3.60851837e-03 -5.79479506e-04 -7.95515293e-04
  8.88891541e-04 -9.00183840e-04  1.55539435e-03 -1.29881988e-03
 -3.48248225e-03  4.03551879e-03  1.93375389e-03  3.28051455e-05
 -1.56809790e-03 -1.84837989e-04  2.15325719e-03 -5.00955609e-04]",-5.957012510923929,0.0025876309553089015
ADM,0.4819924974105972,0.4955004854676183,"[ 2.51458972e-04 -1.93974427e-04  7.88422558e-05 -7.62664041e-05
 -2.11304650e-05 -1.54087529e-04]","[ 0.00566406 -0.00485755 -0.00422438  0.00948007  0.00237122  0.00344837
 -0.00163736 -0.00268245  0.00051968 -0.00030427  0.00176561 -0.00097474
 -0.0026314   0.00242259 -0.00151289  0.00022406  0.00039186  0.00218121
 -0.00296888  0.00038587]",-6.595424882508278,0.001366606140296988
