,lt_0 - large_slope,lt_0 - slope,lt_0 - delta,lt_0 - large_intercept,lt_0 - intercept,"fs_0 - shared_beta(p=7,n=3)","fs_0 - beta_sigma(p=7,n=3)_log__","fs_0 - offset_beta(p=7,n=3)","fs_1 - shared_beta(p=365.25,n=10)","fs_1 - beta_sigma(p=365.25,n=10)_log__","fs_1 - offset_beta(p=365.25,n=10)",sigma_log__,"fs_0 - beta_sigma(p=7,n=3)","fs_1 - beta_sigma(p=365.25,n=10)",sigma,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)"
0,-0.0028957466231504425,"[0.45763826 0.4755046  0.47444174 0.50302691 0.45154689 0.48418385
 0.48147941 0.49675092 0.49530348 0.47626848 0.47713637 0.44884941
 0.48673297 0.47328619 0.47632586 0.43949691 0.49866172 0.49573262
 0.44191152 0.47385713 0.44798501 0.46528261 0.45791489 0.4428115
 0.48330848 0.47728026 0.4801201  0.48313477 0.48626105 0.50099518
 0.4784472  0.4798937  0.49834759 0.47283043 0.44963721 0.47950305
 0.48909199 0.49570028 0.5060674  0.45134347 0.49468882 0.47700806
 0.47467367 0.50059442 0.46184034 0.47850963 0.46729959 0.49274399
 0.50173637 0.46951401 0.49519247 0.44501919 0.47260082 0.49226478
 0.51225416 0.49012403 0.4930248  0.47120487 0.47044932 0.48664831
 0.48868202 0.488817   0.46313496 0.49277993 0.45333482 0.49953187
 0.51759044 0.5030984  0.46603937 0.46594362 0.48390114 0.48773972
 0.48590216 0.46840151 0.49383887 0.48315767 0.47410473 0.46874997
 0.4775286  0.46864271 0.47148475 0.49498004 0.49759483 0.44931394
 0.48950151 0.48024336 0.49139925 0.47998869 0.47590267 0.47518091
 0.4492535  0.45865968 0.48980154 0.46090209 0.49585246 0.46873092
 0.45626498 0.46739801 0.48667602 0.4727999  0.50481315 0.47577886
 0.47364389 0.47272885 0.43117154 0.49845338 0.47337106 0.49410292
 0.44456334 0.48153619 0.48389798 0.4453214  0.46464187 0.47283999
 0.47281312 0.50237146 0.46437751 0.50346966 0.49173547 0.47917222
 0.50110442 0.4823191  0.4828719  0.49734413 0.50400081 0.43927437
 0.49120866 0.48176404 0.48921837 0.47732728 0.48740911 0.46810963
 0.50009591 0.44579703 0.46473472 0.48744629 0.51457849 0.47917552
 0.49283367 0.50349018 0.46724922 0.49217603 0.47052207 0.44224983
 0.45980366 0.44065255 0.49559035 0.48190656 0.4983757  0.45086061
 0.46120047 0.45351911 0.50095637 0.49147616 0.48140794 0.51781408
 0.46491346 0.46644653 0.48538674 0.4832748  0.46654816 0.48922351
 0.4598235  0.47780166 0.50163964 0.47747619 0.49103409 0.49963188
 0.50172941 0.50199725 0.48646708 0.48807729 0.49254616 0.46815996
 0.45129261 0.47160853 0.46694891 0.51183218 0.48803173 0.48256387
 0.47877507 0.49187663 0.46314744 0.46848292 0.47488414 0.49924078
 0.49192202 0.46932401 0.46744893 0.51984346 0.52564354 0.49974709
 0.47655003 0.48948163 0.49926576 0.48103217 0.47235667 0.49628355
 0.45586648 0.47414145 0.46142932 0.48882357 0.4625408  0.47104804
 0.47109148 0.4791681  0.48631308 0.49903954 0.46171931 0.47653029
 0.45627953 0.48569916 0.44932902 0.48937396 0.46317649 0.48444186
 0.48411034 0.46458481 0.46484613 0.48489918 0.46223794 0.48844266
 0.45809002 0.53576058 0.47196362 0.46681604 0.45671562 0.51760195
 0.46581968 0.47412444 0.49918783 0.47707716 0.5208971  0.47351276
 0.45855237 0.45954902 0.46838967 0.49455367 0.44934704 0.45162803
 0.48442823 0.47703323 0.47373769 0.4361357  0.47508845 0.47769458
 0.44230642 0.49384468 0.47980731 0.47269393 0.51619535 0.44824811
 0.46852951 0.48873724 0.47102979 0.45896777 0.47092851 0.49105217
 0.47760682 0.47623425 0.49381212 0.44970385 0.47022012 0.47950284
 0.47952671 0.50751224 0.48595468 0.47683004 0.5016402  0.49625225
 0.51705103 0.50701669 0.47897826 0.46905671 0.4724606  0.49063735
 0.49033819 0.50003763 0.45735611 0.49327313 0.4684673  0.49888946
 0.4646796  0.48903514 0.49868981 0.47363202 0.47803059 0.48753247
 0.46106608 0.49337225 0.50421916 0.49680939 0.50021808 0.43262146
 0.45803847 0.51718655 0.51521973 0.44664855 0.47929219 0.47422951
 0.45941774 0.45382417 0.46264496 0.46658359 0.50179362 0.4479558
 0.50009683 0.46389954 0.49323712 0.46628144 0.47086876 0.47024928
 0.45616792 0.46266419 0.4996377  0.47581884 0.49523295 0.47118143
 0.50336822 0.4760966  0.48338382 0.48021794 0.47347953 0.48505367
 0.47244274 0.44673565 0.44869223 0.50481861 0.47587384 0.49436701
 0.48248013 0.4993511  0.47994996 0.49771256 0.4723986  0.48998694
 0.46037625 0.46573538 0.48552064 0.50625961 0.47109493 0.47090261
 0.47847843 0.48409188 0.4470323  0.47652506 0.45403151 0.47137248
 0.47071197 0.4997679  0.4868458  0.50820048 0.47296608 0.49550409
 0.45034856 0.50456872 0.45633508 0.50824574 0.46365753 0.46398789
 0.4413491  0.50086107 0.49627985 0.48330314 0.49000045 0.50519071
 0.48911359 0.47175363 0.46613812 0.47849072 0.46486355 0.46968277
 0.5045551  0.49298748 0.46150618 0.49295263 0.48866092 0.49232466
 0.47328536 0.49317392 0.45820082 0.47460801 0.47114774 0.50269972
 0.49862198 0.48784588 0.48026131 0.51029699 0.45330634 0.50332486
 0.46920159 0.49373447 0.46838485 0.4884941  0.45744712 0.47725116
 0.4775284  0.52124372 0.47447516 0.4712298  0.48021338 0.50490052
 0.46227495 0.49378369 0.50088815 0.48179833 0.49563173 0.50595316
 0.47931488 0.48264478 0.47627406 0.48352966 0.47536038 0.53233428
 0.46630551 0.48779006 0.50298894 0.4654051  0.49466197 0.47180459
 0.48638292 0.48674215 0.4802171  0.49755575 0.47209413 0.48328605
 0.44249303 0.47914754 0.47370053 0.46271189 0.4392571  0.48079899
 0.46286653 0.46638765 0.49449712 0.49508839 0.49543324 0.46095302
 0.51754248 0.4852929  0.49249595 0.50732128 0.47754971 0.47888928
 0.47374103 0.48784538 0.52772252 0.49541564]","[ 2.67816692e-03  7.79820372e-02  1.46740691e-01  1.84256714e-02
  3.68539942e-01 -3.30126839e-01  4.76923642e-01  7.01915986e-03
 -6.44953596e-01  5.23046595e-01 -3.33909115e-03 -4.53590297e-03
 -5.80422278e-02 -4.55847231e-02  1.81245160e+00  1.62961122e+00
  1.24880853e-01  2.14068699e-02 -8.09811169e+00 -7.79593325e-01
  7.71035543e+00 -1.81758822e+00  3.32668430e+00 -1.15167619e+01
  9.30957224e+00]",0.03461083888526413,"[0.50096793 0.4800971  0.48274751 0.45456383 0.50573132 0.47710082
 0.47643607 0.46325657 0.46307797 0.48145232 0.48004561 0.51118451
 0.47204545 0.48427217 0.48058286 0.51786565 0.45985178 0.46482923
 0.51687998 0.4835196  0.5087056  0.49324886 0.50115404 0.51715784
 0.47294308 0.47934788 0.47704277 0.47592683 0.47258319 0.45677292
 0.47845169 0.47797726 0.46111703 0.48757136 0.50716573 0.47885984
 0.46694576 0.4628377  0.45130128 0.50847404 0.46195194 0.4805335
 0.48465587 0.45693049 0.49574453 0.47809306 0.4918403  0.4649962
 0.45356472 0.48796115 0.46038447 0.51502646 0.48446033 0.46549381
 0.44434166 0.46654515 0.46490047 0.48661829 0.48817965 0.4748212
 0.46850499 0.47029279 0.49259234 0.46473148 0.50490631 0.45952166
 0.43917515 0.45483847 0.49256586 0.49086775 0.4735803  0.46876423
 0.47077838 0.48958096 0.46363036 0.47324641 0.48314203 0.49213803
 0.48189466 0.49007523 0.48704321 0.46412377 0.46056023 0.5097223
 0.46774886 0.48051856 0.46638987 0.47932139 0.48242013 0.48434423
 0.51142468 0.4988749  0.46599166 0.49520081 0.46403118 0.48914071
 0.50264015 0.48960557 0.47208103 0.48501641 0.45400311 0.48241186
 0.48511343 0.48402087 0.52850658 0.45985618 0.48479286 0.46438771
 0.51286953 0.47723141 0.47388544 0.51101349 0.49549731 0.48670601
 0.48460127 0.45557641 0.49295488 0.45504938 0.46472337 0.47760116
 0.45593715 0.4747059  0.4727971  0.46188484 0.45348451 0.51881265
 0.46728456 0.47547213 0.47102859 0.47893779 0.46952435 0.48930031
 0.45794738 0.5152692  0.49238657 0.46788765 0.44357885 0.48117247
 0.46441718 0.45763912 0.49272906 0.4626087  0.487385   0.51458999
 0.49800902 0.51801103 0.46059906 0.4774747  0.45740173 0.504898
 0.49679316 0.50618517 0.45830896 0.46768251 0.47785902 0.44056841
 0.49317617 0.4921483  0.47447921 0.47407614 0.4922249  0.46815451
 0.49833678 0.48151265 0.45695364 0.48071932 0.46458456 0.45415756
 0.45531597 0.45509316 0.47131507 0.47048568 0.46426304 0.48868592
 0.50372809 0.48828709 0.49287146 0.44679004 0.47086216 0.47475275
 0.47968576 0.46475817 0.49477391 0.49045909 0.48463029 0.45666759
 0.46369501 0.48806846 0.49032583 0.43744031 0.43290846 0.45774358
 0.48222911 0.46721905 0.45944967 0.47824199 0.48756291 0.46204744
 0.50060102 0.48396181 0.4950548  0.47001934 0.49469597 0.48690652
 0.48821367 0.47927007 0.47152511 0.45916487 0.49661534 0.48260137
 0.50362439 0.46990367 0.50848601 0.46634878 0.49439939 0.47358324
 0.47059646 0.49059286 0.49333841 0.47425741 0.49557295 0.47189313
 0.49956296 0.42410395 0.4850454  0.49240055 0.50080302 0.43767631
 0.49086227 0.48231618 0.45517975 0.48278306 0.43751237 0.48382166
 0.49686213 0.49987501 0.48877849 0.46446221 0.50857327 0.50553158
 0.47602038 0.48000601 0.48205123 0.52082031 0.48348743 0.47948951
 0.51234612 0.46413363 0.48077766 0.48608372 0.44078311 0.50768861
 0.49088616 0.4688604  0.48637942 0.49685027 0.4837996  0.46365597
 0.48141914 0.47919895 0.46530221 0.50778434 0.48552292 0.47852876
 0.47858654 0.45274685 0.47099634 0.48058349 0.45574733 0.46117
 0.44229514 0.45089071 0.47826621 0.49058076 0.48615044 0.46788541
 0.46702322 0.46035405 0.5017882  0.46624609 0.48822992 0.46056052
 0.49493002 0.46908782 0.45850912 0.485215   0.48034506 0.47170586
 0.4968383  0.4617153  0.45186706 0.4614965  0.4579166  0.52410084
 0.50049453 0.441281   0.44278534 0.51157303 0.47761812 0.48334966
 0.49793551 0.50281722 0.49644286 0.4897675  0.45697416 0.50853626
 0.45868572 0.49411615 0.46658719 0.48928432 0.48593983 0.48951098
 0.50203415 0.49533991 0.45673307 0.48405572 0.46377151 0.48511404
 0.45277446 0.4814679  0.472983   0.47816773 0.48616637 0.47280821
 0.48421131 0.5120168  0.50725642 0.45224975 0.4815652  0.46258751
 0.47485793 0.45938032 0.47705307 0.45994788 0.48454328 0.46650194
 0.49862483 0.49009523 0.47289097 0.44989237 0.48605512 0.48931518
 0.47954415 0.47401273 0.51045153 0.47998264 0.5049779  0.48611043
 0.48578659 0.45702184 0.47093227 0.45012892 0.48364865 0.46183953
 0.50540238 0.45258725 0.50035839 0.44758429 0.49361028 0.4936496
 0.51839804 0.45936997 0.4607383  0.472873   0.46775051 0.45116812
 0.46618444 0.48573105 0.49224409 0.48128175 0.49333279 0.4897467
 0.45285107 0.46415628 0.49758841 0.46388203 0.46867755 0.46427958
 0.48496012 0.46564122 0.4975028  0.48126661 0.48574696 0.45561038
 0.46160531 0.46846109 0.47750403 0.44694973 0.50499983 0.45744951
 0.48760061 0.46122596 0.48869632 0.4701534  0.50143913 0.48118595
 0.4794798  0.43728406 0.4834839  0.48632847 0.4773554  0.45214094
 0.4921622  0.46493216 0.45759008 0.47538406 0.46138335 0.45355198
 0.47776114 0.47344261 0.4815778  0.47673169 0.48205944 0.42344436
 0.48936931 0.46890951 0.45454707 0.49413072 0.46558915 0.48817848
 0.47289617 0.47193549 0.47737427 0.45893953 0.48442279 0.47439464
 0.51707228 0.47908141 0.48471762 0.49557415 0.51563806 0.47644651
 0.4966123  0.49194218 0.46310869 0.46198679 0.46418648 0.49579931
 0.43894936 0.47358434 0.4658537  0.4503383  0.48130423 0.47913396
 0.48352867 0.47073844 0.42924411 0.46323249]","[ 1.79144977e-04  9.12226502e-04 -4.05615302e-04  1.33035992e-05
 -4.83212132e-04 -6.48204126e-04]",[-0.35528998 -0.41651162 -0.2835214  -0.34748881 -0.38586289 -0.23663558],"[[-6.24378351e-05  3.49465547e-04 -2.80606495e-04 -2.62410000e-04
  -4.84259360e-04 -2.67444223e-04]
 [ 9.37993074e-04 -2.88437267e-03  1.92303554e-03 -3.44538786e-04
   6.18744996e-04  5.14380788e-04]
 [-3.54767949e-03  9.11346557e-04 -2.46649576e-03 -6.76778965e-04
  -2.36182824e-03 -1.27224080e-03]
 ...
 [-2.27528173e-03  2.39347241e-03 -6.82659275e-05  2.93471753e-04
  -1.36795655e-04 -1.53589522e-04]
 [ 2.15475607e-03 -1.37604123e-03 -2.01374389e-04 -1.81223244e-03
   9.43887631e-04 -2.33818212e-04]
 [-4.92286413e-06 -1.14766682e-03  5.67560765e-04 -6.57337040e-05
   7.11170858e-04  8.34203452e-04]]","[-0.94883809  0.45551229  0.39337577  0.47062418 -0.62681041  1.2329366
 -0.18654862 -0.13479389  0.23977322  1.51462209 -0.9328031   0.3945864
  0.96437127  0.97775796 -0.64509215  1.59624718  2.57140253  0.13187306
 -0.26526207 -0.8662918 ]","[-0.11145612  0.84181966  0.19494402  0.19146089 -0.27326     0.07141065
 -0.16382051  0.62068025  0.30416142  0.3136358  -0.07453091 -0.35147401
  0.97438597  0.58430885 -0.33623528  0.17787254  0.86380967  1.1274442
  0.54605442  0.08099336]","[[ 0.0392482  -0.03537452  0.01955808 ... -0.02177833 -0.0285743
  -0.09521059]
 [-0.09634024 -0.03050952  0.04182997 ... -0.11571181 -0.10495634
   0.12599065]
 [ 0.07373083 -0.08393571  0.0266838  ... -0.0206617  -0.04008353
  -0.22415165]
 ...
 [ 0.00283793 -0.01676424 -0.00735071 ... -0.02775569 -0.02826493
   0.01482932]
 [-0.14127182 -0.1111917   0.09526411 ... -0.16609206 -0.16282589
  -0.00235728]
 [ 1.07491604 -0.19797269 -0.32617049 ... -0.04238343  0.15488581
   0.7981896 ]]",-3.6008782039555323,[0.70097015 0.65934285 0.753127   0.70645992 0.67986374 0.78927887],"[0.89453064 2.32058582 1.21524296 1.21101747 0.76089493 1.07402218
 0.84889437 1.86019301 1.35548784 1.36839128 0.92817878 0.70365014
 2.64953981 1.7937508  0.71445499 1.19467303 2.37218074 3.08775473
 1.72642781 1.0843637 ]",0.027299737179679467,"[[ 1.35377919e-04  1.14264411e-03 -6.16947631e-04 -1.72078549e-04
  -8.12442510e-04 -8.59292200e-04]
 [ 8.36650118e-04 -9.89563988e-04  1.04267469e-03 -2.30099245e-04
  -6.25498452e-05 -2.42214241e-04]
 [-2.30767243e-03  1.51311634e-03 -2.26319987e-03 -4.64813615e-04
  -2.08893351e-03 -1.65235690e-03]
 ...
 [-1.41575959e-03  2.49034542e-03 -4.57028215e-04  2.20629631e-04
  -5.76214537e-04 -7.69429090e-04]
 [ 1.68956466e-03  4.94355475e-06 -5.57275792e-04 -1.26696599e-03
   1.58502842e-04 -8.32751900e-04]
 [ 1.75694197e-04  1.55520593e-04  2.18300359e-05 -3.31346282e-05
   2.87146665e-07  1.02150291e-05]]","[[-9.13729369e-01  3.73422684e-01  4.17143586e-01 ...  6.46269298e-02
  -3.14593538e-01 -9.69534710e-01]
 [-1.03501739e+00  3.84712321e-01  4.44209345e-01 ... -2.25416622e-01
  -4.46461612e-01 -7.29672119e-01]
 [-8.82883604e-01  2.60732275e-01  4.25803071e-01 ...  6.80747947e-02
  -3.34463393e-01 -1.10935372e+00]
 ...
 [-9.46299472e-01  4.16609422e-01  3.84442876e-01 ...  4.61702997e-02
  -3.14059432e-01 -8.50211426e-01]
 [-1.07521006e+00  1.97482402e-01  5.09144809e-01 ... -3.80978487e-01
  -5.46369215e-01 -8.68847952e-01]
 [ 1.27072496e-02 -3.90033300e-03 -3.00062625e-03 ...  1.00342981e-03
   2.13709646e-03 -7.63977843e-04]]"
