,lt_0 - slope,lt_0 - delta,lt_0 - intercept,"fs_0 - shared_beta(p=7,n=3)","fs_0 - beta_sigma(p=7,n=3)_log__","fs_0 - offset_beta(p=7,n=3)","fs_1 - shared_beta(p=365.25,n=10)","fs_1 - beta_sigma(p=365.25,n=10)_log__","fs_1 - offset_beta(p=365.25,n=10)",sigma_log__,"fs_0 - beta_sigma(p=7,n=3)","fs_1 - beta_sigma(p=365.25,n=10)",sigma,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)"
0,"[ 0.23000803  1.33732217  0.83420363  0.26401277  0.14301132  0.01535668
  0.6253986   0.30886234  0.91958645  0.58815158  0.7577343   0.67587236
  0.37654517  0.00549731 -0.03525282  0.2593765   0.75557066  0.17056896
  0.39862175  1.34809462  0.63515929  0.43228226  1.19775477  0.55477831
  0.2669585   0.57746398  0.3218443   1.50241787  0.41541789 -0.46382141
  0.93005474  0.09586114  0.09140615  0.81319122  0.3883391   0.43480598
  0.43375558  0.56895705  0.57114449  0.66096675  0.1913928   0.43272868
  0.22356855  0.09424327  0.38881442 -0.01475683  0.2614855   0.94692486
  0.53235201  1.04124011  1.51840401  0.176975    1.09766479  0.1227117
  0.81172877  0.27449026  0.73198509  1.13632576  0.54837797  1.39646381
  0.4808015   0.47059405  0.04961593 -0.24623056  0.56402814 -0.09687255
  1.12864677  0.68458647 -0.07947613  0.92073756  0.48196111  0.49093282
  0.56942752 -0.1187365   0.82353681  0.52103451  0.92583727  1.34553771
  1.1532599   1.56998867  0.01883088  0.71358795  0.39539712  0.58670274
  0.36530333 -0.09413543 -0.00242021  1.55363002  0.51882292  0.68945039
  0.02895341  0.99819233  0.15882392 -0.42145052  0.53241093  1.0973458
 -0.05114814  0.93183263  0.37350493  0.51416743  0.57365907  0.35897124
  0.19590515  1.1484561   0.45837915  0.11341836  0.50342578 -0.40517017
  0.86888324  0.27488127  1.38173239  0.57811368  1.11740022  1.0876971
  0.69117602  0.55143322  0.03779522  0.43101732  0.6726421   0.12131345
  0.64926297  0.55438766  0.81322361  1.17448657  0.39521118  0.05958221
  0.20244195  0.70059327  1.21805616 -1.06577914  0.02595781 -0.22003119
  0.25159731  0.06069069 -0.23771211  0.14203885 -0.24685546  1.02577985
  0.71298725  0.64541707  0.04280422  0.22414173  0.18495536  0.20747481
  0.61070401 -0.13079001 -0.40623905  0.43907728 -1.14127894  0.26097198
  0.55002036  0.8229156  -0.09463969  0.41199793  0.75102095  0.98861889
  1.87989267  0.92360791  1.13137694  0.32763393  1.38223577  0.43353924
  1.0746364  -0.14151257  1.20761328 -0.40959913  0.70414593  0.91328519
  0.57408883  0.05062959  0.16014489  0.8115955   0.54803015  0.74350363
  0.28584667  0.22143945  0.22319787 -0.00408724  0.70141777  1.45810138
  0.5227656   1.11153557  0.76045644  1.40470383 -0.02439164  0.07087188
  0.43988393  0.76907351  0.88753943  0.95191308  0.75610708  0.36208721
  0.38292382  0.62907236  0.54535347  0.04075818  0.03282649  0.77448739
  0.50350673  1.01327419  0.55790433  0.42997424  0.53069392  0.47201528
 -0.27262108 -0.97516247  1.12885417  0.07120479  0.58213677  0.50923075
  0.61735309  1.10960863  0.29512843 -0.11875607 -0.11413601  0.99482791
  0.64391742  0.50683019  1.08227888  1.07040727  0.85343844  0.423352
  0.16733412  0.96695522  1.1682738   0.04658111  1.78109461  1.07614127
  0.01330877 -0.20971283  0.90815823 -0.06357591  0.23127377  0.59464543
  0.2410358   0.79631849  0.77647136  1.09693594  0.42624869  0.30631057
 -0.06583247  1.02014435  0.39441642  0.02200867 -0.26056415  0.81255367
  1.63365432  0.10131471  0.3373893   0.80835048 -0.18824033  1.28556007
  0.62233686  0.81545106  0.52963237  0.51629994  0.28388722  1.01258549
  0.03013829  0.51559725  0.65682707 -0.49934261 -0.08855888  0.26712045
 -0.27243669  1.31416145 -0.04894978  0.87939316  0.2033946   0.08529073
  0.25464056  1.37280897  0.52027449  0.29278062 -0.18534842  0.42864318
  0.86966699  0.82641     0.26558923  1.44470316  0.05630069  0.63626472
  0.64699135  1.27970612  0.49860432  0.78295151  0.76747096  0.11339408
  0.03487044 -0.34661264  1.19091471 -0.09699519  0.04176876  1.02920959
  0.61231986  0.70154844  0.39624648  0.89374787  0.45389084  1.16964784
  1.49786307  1.77425276  0.16102194 -0.12908156 -0.45576978 -0.43782489
 -0.42536642  1.40103306  0.79459686  0.45413097  0.40762801  0.24202663
  0.1248632  -0.22118003  0.33168705  0.70227115  0.26482311  0.16112141
  0.03926384  1.06089148  0.10199101  0.65428716  0.93643876  0.08259104
  0.64066921  0.12775984 -0.1149215   1.29419054  0.18674712  0.28698775
  0.67439885  0.1497632   0.19673099 -0.08801709  1.33192323  0.18698549
  0.67389857  0.28036987  1.31644539  0.30132714  0.60198665  0.25052734
  1.08419412 -0.32713458  0.16032072  1.64974047  1.15431776  1.34336055
  0.74245926 -0.03990024  1.01008128  0.92154245  0.43950848  0.63565893
  0.81847297  0.66284321 -0.16094616  0.62064296  1.26164479  0.48239762
  0.16039353  0.0355178   0.62044181  0.17021654  0.92408406  0.40136515
 -0.0244422  -0.30485971  0.12827126  0.03691203 -0.05462205  0.88754831
  0.58326125 -0.05501962  0.30566261  0.46919478  1.37361466  0.27127155
  0.78199132  0.18916941 -0.01473586  0.24526955  1.01625888  0.7333115
  1.06719613  1.09050117 -0.36390579  0.8657359   0.51510867  0.05137095
  1.08291844  0.54562442  0.81664204  0.30184983  0.82042866 -0.02983152
 -0.56310994  1.0112009   0.72038973  0.58102748  1.05959301 -0.32260509
 -1.02623469 -0.73449292  1.50007107  0.18504797  0.30579905  0.61108456
  0.88821062  1.17596575  0.65111214  0.69034066  1.32501178  1.00828606
  0.15724855  0.32093272  1.04117302  1.03812383  0.26593758  0.4889476
  0.5284029  -0.06245765 -0.3252997  -0.15639963  0.17436039  0.80670074
 -0.29680062  0.54932812  0.87018483  0.03092121 -0.35539464  1.03216238
  0.41415659  0.80515795  0.38386627  0.28696036  0.71272368  0.57889372
  0.50596183  0.4232195   0.06198348  0.09292233  0.47262117  0.32607848
  0.13821393  0.47458063  0.28439823 -0.73097413  0.87660336  1.41071366
  0.25281356  0.86237093]","[-2.96838141e-06 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06
 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06
 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06
 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06
 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06
 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06 -2.96838141e-06
 -2.96838141e-06]","[ 0.7446671  -0.47839228  0.06618717  0.70984772  0.83233137  0.93975218
  0.35077407  0.66488849 -0.01070809  0.35804615  0.18840911  0.23178316
  0.600108    0.95173059  0.96372845  0.73054895  0.19765493  0.7921666
  0.59256961 -0.46051774  0.29688215  0.52273534 -0.34047437  0.42711689
  0.7208587   0.36270445  0.69867025 -0.76407389  0.53835696  1.37066626
 -0.02587008  0.85470452  0.86005562  0.10751146  0.59806705  0.5604422
  0.53615147  0.37655964  0.38274712  0.3193942   0.78183042  0.54296296
  0.73545536  0.85845704  0.58349077  0.97696106  0.70614704 -0.01948977
  0.43454004 -0.11822878 -0.71012643  0.78468958 -0.23755373  0.85183762
  0.10236857  0.67872798  0.22288581 -0.21640817  0.42503394 -0.52226011
  0.47308822  0.50922345  0.91524016  1.20331192  0.3174234   1.03754538
 -0.24391343  0.28781772  1.03030785  0.01908812  0.49622953  0.42153982
  0.32188909  1.06571382  0.11932953  0.4485037  -0.03615066 -0.45953298
 -0.28606868 -0.74488735  0.95413282  0.23666367  0.57395164  0.37208405
  0.61313421  1.06103599  0.96754297 -0.74466185  0.4542609   0.22776273
  0.91672392 -0.07425158  0.80053083  1.32504079  0.43910647 -0.21632987
  1.00699664 -0.03907433  0.5996052   0.44799379  0.39782378  0.59333721
  0.79311764 -0.25615076  0.49115235  0.83044843  0.44875667  1.33259316
  0.06070262  0.70400651 -0.522894    0.37889334 -0.2176586  -0.21565574
  0.23864758  0.40513858  0.93578222  0.55812036  0.2613183   0.83447183
  0.27633377  0.38770499  0.1442789  -0.29611881  0.59104357  0.90111499
  0.76539216  0.21837617 -0.30310569  1.89992229  0.9376393   1.16125221
  0.73830447  0.88751057  1.18874518  0.82195114  1.20361423 -0.0927483
  0.2290384   0.27673149  0.92069986  0.73879079  0.7831725   0.75535486
  0.34536214  1.05505135  1.26536855  0.56947756  2.00295887  0.70603866
  0.39698122  0.12490972  1.03396909  0.53682225  0.15847354 -0.09310192
 -1.09066646  0.0079804  -0.1952508   0.66465938 -0.50903352  0.49256323
 -0.18352407  1.07573024 -0.29151276  1.31099666  0.24983007  0.00567721
  0.39973946  0.89646404  0.81733612  0.12200229  0.41140221  0.15755724
  0.6898407   0.75652383  0.75362378  0.95036315  0.25746409 -0.64545569
  0.4301567  -0.21764411  0.20350917 -0.55563534  0.99285818  0.8634374
  0.54104131  0.08322335  0.0611473  -0.02990332  0.15852325  0.62257093
  0.60559341  0.31855493  0.41490691  0.9246273   0.92871639  0.10845646
  0.47478794 -0.12148707  0.41341122  0.52684531  0.43157982  0.50649769
  1.19813933  1.79348005 -0.22444018  0.89395485  0.38666138  0.40448941
  0.34178555 -0.17913408  0.68822113  1.0381045   1.06410113 -0.06379368
  0.3242708   0.4481137  -0.18505924 -0.1879841   0.09153024  0.55145059
  0.82415327 -0.06874666 -0.2875211   0.93343719 -0.9605051  -0.1746191
  0.96562421  1.14116655  0.01622224  1.01595726  0.72154093  0.29629776
  0.75878071  0.14662516  0.15249644 -0.20427806  0.55522346  0.66338084
  1.02458038 -0.0917235   0.58653517  0.94025041  1.19779932  0.13577339
 -0.81091325  0.84594886  0.62409002  0.13574476  1.0679329  -0.41168047
  0.33480423  0.10129834  0.4501894   0.46287466  0.69045632 -0.12367071
  0.9306673   0.46302748  0.30283601  1.37829809  1.04930119  0.6930532
  1.22104776 -0.42433045  1.00490295  0.05318841  0.77717476  0.88223541
  0.70746768 -0.49170875  0.46785203  0.69346731  1.13335585  0.55756975
  0.00678622  0.07589182  0.71046874 -0.59784473  0.9099549   0.33842767
  0.30967315 -0.42000572  0.48540255  0.1140544   0.12632875  0.85355246
  0.92493237  1.22985313 -0.28866237  1.0141631   0.92118133 -0.09096075
  0.29102729  0.23897316  0.52251474  0.02136744  0.49254581 -0.29857536
 -0.67079055 -0.94600672  0.82373625  1.08480995  1.35069887  1.3395969
  1.32053114 -0.52924509  0.10495784  0.51827923  0.58743787  0.74667218
  0.83530666  1.1416648   0.64330283  0.19281678  0.70809751  0.82640565
  0.93562803 -0.14861062  0.88353358  0.31408636 -0.00861063  0.88587161
  0.33130798  0.83047047  1.07117351 -0.40337202  0.76585053  0.68205425
  0.25709732  0.81453701  0.76847443  1.02077236 -0.46075179  0.78554543
  0.28138546  0.69143708 -0.45848242  0.63492886  0.36069463  0.71769464
 -0.17590875  1.25358486  0.74777237 -0.83537563 -0.28975888 -0.45334283
  0.19894963  1.00696546 -0.09059827 -0.00496075  0.55237379  0.32176499
  0.13338251  0.31133364  1.10024904  0.33480068 -0.37178459  0.48910381
  0.81184551  0.94566702  0.34618563  0.79535474  0.00344675  0.58655775
  0.97720186  1.22675461  0.85158461  0.91632209  1.00244538  0.04870307
  0.36844117  1.01551984  0.68079694  0.50217541 -0.51976533  0.69867672
  0.17025798  0.78603557  0.95904071  0.72787326 -0.11015671  0.20559482
 -0.17035662 -0.1967751   1.26318947  0.06249283  0.45859005  0.90675746
 -0.20030216  0.42362101  0.10041053  0.66771812  0.10668187  0.97060757
  1.46942786 -0.09567962  0.23488893  0.38139545 -0.16301959  1.25866368
  1.89830813  1.6248946  -0.68202052  0.77522244  0.67763536  0.33836143
  0.03284363 -0.27672531  0.28602238  0.26411492 -0.50282921 -0.09685838
  0.83865913  0.64087349 -0.15477233 -0.13013872  0.69433385  0.50765908
  0.43117597  0.97680261  1.23741396  1.06482288  0.81005774  0.14382387
  1.23687675  0.42940105  0.00608888  0.91490976  1.27027574 -0.15639992
  0.54793898  0.15153188  0.59983811  0.70800901  0.21315669  0.37421821
  0.44954272  0.53697662  0.85586299  0.86063144  0.51346853  0.65673308
  0.83160257  0.48335136  0.7056756   1.61471114 -0.00502748 -0.58265755
  0.73650824 -0.07709228]","[ 1.79032934e-04 -1.14735218e-04  1.55628044e-04  3.67542171e-04
 -9.90571175e-06  2.54467152e-04]",[-6.26879024 -6.17343313 -6.59247042 -6.48143447 -6.55918304 -6.61356924],"[[ 0.02429956 -0.02793582  0.00333099  0.02000795 -0.00365332 -0.00881011]
 [ 0.05586842  0.04962903  0.03073425 -0.05945782  0.00268465  0.0220465 ]
 [-0.01186719  0.07428484  0.00046894 -0.04157548  0.01759589  0.02070199]
 ...
 [ 0.09216943  0.0946509   0.01102718 -0.03217755 -0.03512494  0.01326668]
 [-0.00481986  0.01872701 -0.0310774   0.0227979  -0.01918039 -0.03280379]
 [-0.07261534  0.11059351 -0.0883981  -0.13779234  0.0253688  -0.13100091]]","[ 0.01845633  0.00031089 -0.00075022  0.0222707  -0.00567535  0.00828471
 -0.00271119 -0.00011517 -0.0122199   0.0040444  -0.00688331 -0.00017206
 -0.0002499   0.00170436 -0.00383821  0.00794808 -0.00972555  0.00200731
  0.00204573  0.01152787]","[-4.99618902 -4.73961968 -3.84115978 -3.41042281 -3.41027506 -3.83335822
 -3.91391881 -7.28742005 -5.17071217 -5.03666676 -4.3673731  -4.14908046
 -4.27621274 -3.69117164 -5.25312527 -4.36076868 -5.08395863 -4.57788395
 -3.69970417 -3.72213082]","[[-0.14198014 -0.21469226  0.19642977 ...  0.09980742 -0.414864
  -0.25638018]
 [ 0.36376669  0.70651035 -0.8682571  ...  0.38123983 -0.33160984
   0.0875988 ]
 [ 0.24934486  0.25309778  0.03932489 ...  0.31619379 -0.03054672
   0.40224043]
 ...
 [ 0.42947704  0.72133654 -0.74066871 ...  0.21021273 -0.13481645
  -0.25865033]
 [-0.1264707  -0.21182514  0.23593188 ... -0.00655586 -0.20241357
  -0.15320595]
 [-2.40961735 -0.98815905 -0.27089347 ... -0.05330332 -0.00833918
  -0.49797224]]",-3.0193437904289766,[0.00189452 0.00208407 0.00137065 0.00153161 0.00141704 0.00134203],"[0.00676367 0.00874197 0.02146869 0.03302723 0.03303211 0.02163683
 0.01996212 0.00068409 0.00568052 0.00649536 0.01268452 0.01577892
 0.01389519 0.02494276 0.00523114 0.01276857 0.00619534 0.01027662
 0.02473084 0.02418238]",0.04883325269804914,"[[ 2.25068921e-04 -1.72955395e-04  1.60193662e-04  3.98186584e-04
  -1.50826270e-05  2.42643694e-04]
 [ 2.84876721e-04 -1.13048990e-05  1.97753928e-04  2.76475854e-04
  -6.10144520e-06  2.84054296e-04]
 [ 1.56550316e-04  4.00795030e-05  1.56270796e-04  3.03864665e-04
   1.50284162e-05  2.82249913e-04]
 ...
 [ 3.53649677e-04  8.25237716e-05  1.70742439e-04  3.18258645e-04
  -5.96792545e-05  2.72271488e-04]
 [ 1.69901624e-04 -7.57068418e-05  1.13031809e-04  4.02459709e-04
  -3.70851447e-05  2.10443364e-04]
 [ 4.14617926e-05  1.15749259e-04  3.44652180e-05  1.56497770e-04
   2.60429729e-05  7.86595305e-05]]","[[ 1.74960268e-02 -1.56594627e-03  3.46687163e-03 ...  3.03298912e-03
  -8.21420171e-03  5.32798970e-03]
 [ 2.09167335e-02  6.48717961e-03 -1.93905584e-02 ...  5.92516279e-03
  -6.15525629e-03  1.36462218e-02]
 [ 2.01428215e-02  2.52346034e-03  9.40359822e-05 ...  5.25670937e-03
   1.29028797e-03  2.12550066e-02]
 ...
 [ 2.13611769e-02  6.61678970e-03 -1.66514032e-02 ...  4.16758239e-03
  -1.28839012e-03  5.27309211e-03]
 [ 1.76009275e-02 -1.54088195e-03  4.31493015e-03 ...  1.93993417e-03
  -2.96012376e-03  7.82298870e-03]
 [ 2.15846754e-03 -8.32756992e-03 -6.56594506e-03 ...  1.45952832e-03
   1.83949917e-03 -5.14282480e-04]]"
