,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.01685579 -0.09467877  0.05684364 -0.29381298  0.1840213  -0.1174964
  0.01200325  0.19569003 -0.09716384  0.06557981  0.04154659  0.25085574
 -0.02524264 -0.01123408 -0.13608884  0.0454129  -0.08579832 -0.01033286
 -0.2532281  -0.20293631 -0.34138236  0.36123069  0.05046314  0.19299447
  0.22920577  0.16049179 -0.13232703 -0.21974738  0.02614332  0.15820816
  0.15952622 -0.16088939 -0.21774124 -2.1021841  -1.20360799  1.27996617
  2.79887066  0.52698196 -2.7556934  -1.34879362  0.67591672  0.41553932
  1.10262124  0.92784433 -1.29494985 -1.43166177  0.9439549   0.99164605
 -0.61977397 -0.36383927  0.28830241 -1.66420524 -0.08941279  0.        ]",1.161336355883768,-0.1966953413566557,"[-1.34520008e-04  2.03384559e-03 -2.14558263e-05  3.11382650e-04
  2.88887377e-04  1.52208200e-04]",-5.085972697107486,0.0061828701045613605,0.8282063368080064,-0.04040663724965324,"[-0.12310977 -0.10855376 -0.06321387 -0.03044249  0.01454897  0.05986864
  0.09688928  0.14271779  0.17189101  0.19089817  0.15940776  0.09083208
 -0.05402923 -0.21582353 -0.33587705 -0.28007423 -0.22555939 -0.20311525
 -0.14760842  0.30555081  0.84136852  1.31956173  1.30451368 -0.07319528
 -0.00509482]",[-0.00059472 -0.00102159  0.00190402  0.00108185 -0.00021924  0.00041981],"[ 0.00018004 -0.00789055 -0.00021332  0.01239111 -0.00318892 -0.00489835
 -0.00384923  0.00028644  0.00080423  0.00426548  0.00365666 -0.00322221
 -0.0052476   0.0049363   0.00171663 -0.00187712 -0.00064094  0.00344075
 -0.00273338  0.00024365]",0.08527365962479226,"[ 0.00018004 -0.00789055 -0.00021332  0.01239111 -0.00318892 -0.00489835
 -0.00384923  0.00028644  0.00080423  0.00426548  0.00365666 -0.00322221
 -0.0052476   0.0049363   0.00171663 -0.00187712 -0.00064094  0.00344075
 -0.00273338  0.00024365]"
AAL,"[-1.57575124e-01  9.31341789e-03 -2.57152882e-02 -2.96951134e-02
 -2.33102346e-01 -2.52046448e-01 -1.09280117e-01  3.13948984e-02
  2.70354123e-02  3.94011613e-01 -7.90593461e-02  4.51569553e-02
 -2.63838178e-01 -2.57401154e-01 -1.23119664e-01 -3.12200566e-01
 -1.04650276e-01 -1.13531162e-01 -8.10157987e-02  2.26050525e-02
 -3.06564046e-02 -1.81375159e-01  3.62286426e-01  1.06319544e-02
  1.52715841e-01 -1.02426255e-01 -1.19312239e-02  2.26651603e-01
 -1.16455448e-04  8.83915948e-02 -1.81786999e-01  9.11893909e-03
  2.31030703e-01  3.20243264e-01  9.84396306e-01  8.99128995e-01
 -1.93184456e+00 -2.29036480e+00  1.07866866e+00  2.00384606e+00
  9.17315868e-01 -2.57210981e-01 -1.09656681e+00 -6.17034325e-01
 -7.97037106e-01 -7.10701525e-01  2.32557254e+00  1.80062655e+00
 -1.15585266e+00 -3.72814212e-01 -1.57897787e-01 -2.47471335e+00
 -1.40315077e+00  0.00000000e+00]",-0.5109747739821965,1.4697671114337634,"[-1.31727830e-03  8.25327008e-04 -4.44743781e-04 -9.96166859e-06
  9.80121317e-05  1.91721587e-04]",-5.743860160363348,0.003202382674814878,0.8245694137603747,-0.03937078116234996,"[-0.12471483 -0.10215665 -0.07317919 -0.0340532   0.01165175  0.05542886
  0.10153844  0.15536207  0.16701097  0.18223388  0.14939479  0.07637098
 -0.05457015 -0.24016936 -0.34027847 -0.28991485 -0.20804293 -0.17787059
 -0.1092487   0.22927197  0.89932375  1.28326452  1.28355403 -0.10508122
  0.00448288]",[ 0.00066618 -0.00089819  0.00173776  0.00032017  0.00029034  0.00165172],"[ 0.00781796 -0.00129316 -0.00122342 -0.00103154 -0.01108264  0.00489509
  0.00596535  0.0009451   0.00017951 -0.00089711 -0.00062963 -0.00073031
 -0.00376427  0.00912001  0.003546   -0.00254445 -0.0009801   0.00138835
 -0.00465374 -0.00419373]",0.08577803463801896,"[ 0.00781796 -0.00129316 -0.00122342 -0.00103154 -0.01108264  0.00489509
  0.00596535  0.0009451   0.00017951 -0.00089711 -0.00062963 -0.00073031
 -0.00376427  0.00912001  0.003546   -0.00254445 -0.0009801   0.00138835
 -0.00465374 -0.00419373]"
AAP,"[ 0.05049465  0.04138222 -0.1295433  -0.10688585 -0.31195711 -0.0186368
 -0.16082784  0.04088883  0.10228834  0.01523133  0.07687056 -0.03829743
 -0.20451842 -0.13307893 -0.12576012  0.04311972  0.16609092 -0.02504825
  0.15254464 -0.06217341  0.04622972  0.17297346 -0.08280283  0.07853965
  0.02286395 -0.01967873  0.14523872 -0.15738998 -0.13021697 -0.18467844
 -0.02802199 -0.10572147  0.19277236 -0.80260536  0.12198589  1.21517616
  0.37225588 -1.56249057 -1.1021859   0.80339569  2.19179097  0.09669753
 -1.74260059 -0.50589101  0.73709842 -0.12754995  0.00868322  0.82401551
  0.07980666 -1.00463891 -0.63527439  0.52193399  0.70149397  0.        ]",0.6160882490793923,0.35389878370312927,"[-5.28499411e-05 -2.06071268e-04 -7.48649016e-05 -4.37251370e-04
  2.63560454e-05 -3.39698840e-04]",-5.148382627350467,0.005808792114836836,0.8289077144463043,-0.03907157142449787,"[-0.12710046 -0.10406199 -0.07506539 -0.02739888  0.01015869  0.05547784
  0.10343287  0.14020541  0.17463833  0.17764283  0.15213238  0.08317915
 -0.05338585 -0.21584407 -0.31631407 -0.28408196 -0.18139906 -0.18565849
 -0.0937936   0.27736622  0.82440354  1.29871771  1.25147125 -0.09365956
  0.01409196]","[-4.88371692e-04 -1.44827375e-03  9.51009077e-04  6.49239298e-04
 -6.86864500e-05  1.49945162e-03]","[ 0.00428938 -0.00400375 -0.00040178  0.00546884 -0.00900827 -0.00083904
  0.00237405  0.004521    0.00079464 -0.00308647 -0.00041839  0.00298028
 -0.00213319  0.00290271  0.00066569 -0.00058699 -0.00251772  0.00054281
  0.00330139  0.00183808]",0.08590286138429232,"[ 0.00428938 -0.00400375 -0.00040178  0.00546884 -0.00900827 -0.00083904
  0.00237405  0.004521    0.00079464 -0.00308647 -0.00041839  0.00298028
 -0.00213319  0.00290271  0.00066569 -0.00058699 -0.00251772  0.00054281
  0.00330139  0.00183808]"
AAPL,"[ 3.27770076e-02  1.18018095e-01 -6.49075236e-02 -3.97134260e-02
 -1.94301482e-01 -2.69396421e-01 -6.61085316e-02 -5.17645229e-02
 -1.75444163e-01  4.50366821e-01 -9.25972174e-03  1.24017541e-02
 -3.45914414e-01 -2.16388614e-01 -1.49583986e-01 -2.14226278e-01
 -1.53334764e-01 -5.91335163e-02 -1.25755625e-01 -1.34866674e-01
  1.60700523e-03 -5.02462138e-02  1.20478386e-01  1.74189028e-01
  7.65619334e-02  1.10743430e-01  7.43188685e-02 -4.67434922e-02
  2.13469423e-02  7.01743921e-02 -3.18972048e-01 -3.95446795e-02
  3.11787872e-01  1.67436567e-01  8.30397980e-01  8.96451715e-01
 -9.40609071e-01 -1.62656008e+00  1.74979410e-01  8.17067745e-01
  1.62344948e+00  1.14102728e+00 -1.05189809e+00 -1.43842697e+00
 -1.16890316e+00 -5.18829947e-01  2.57218355e+00  2.13170000e+00
 -9.10925191e-01 -1.05077052e+00 -1.31483565e+00 -2.15770910e+00
  4.54142263e-01  0.00000000e+00]",-0.3174954313578016,1.269836383435594,[-0.00094086 -0.00033157 -0.00012719 -0.00014587  0.00010734  0.00037751],-5.423756234159711,0.004410548441253889,0.8285382977589693,-0.0383167684766031,"[-0.12569353 -0.10252917 -0.0720917  -0.03449322  0.01291143  0.05261325
  0.09488623  0.15741482  0.17017831  0.18024397  0.14519087  0.077908
 -0.05692894 -0.2323211  -0.34434227 -0.28531262 -0.2110232  -0.19737449
 -0.10809267  0.24578399  0.85516364  1.31356427  1.26908262 -0.08382886
  0.0105996 ]","[-2.56192483e-05 -9.41688541e-04  1.69447790e-03 -3.67260411e-05
  1.64206057e-04  1.85836283e-03]","[ 0.00742289 -0.00174835 -0.00127397  0.00176779 -0.00930703  0.00250429
  0.00257195  0.00295137  0.00378469 -0.00086295 -0.00304378 -0.00189256
 -0.0029477   0.0096728   0.00436489 -0.00207348 -0.00266055 -0.00150382
 -0.00370654  0.00064981]",0.08613726144270926,"[ 0.00742289 -0.00174835 -0.00127397  0.00176779 -0.00930703  0.00250429
  0.00257195  0.00295137  0.00378469 -0.00086295 -0.00304378 -0.00189256
 -0.0029477   0.0096728   0.00436489 -0.00207348 -0.00266055 -0.00150382
 -0.00370654  0.00064981]"
ABBV,"[-0.16997781 -0.10996161  0.06904491 -0.12357793 -0.04327274  0.04055535
 -0.08620332  0.26260275  0.14562999 -0.21651742  0.0132444   0.15443053
 -0.13397865  0.05551986 -0.00628006  0.01031136  0.1830369  -0.1704974
  0.14091113 -0.06984899 -0.03924718  0.15173352  0.03054362  0.15088545
 -0.05940144 -0.16958988  0.00240041 -0.01628573 -0.13133419 -0.12475498
  0.27494002  0.0304976  -0.07582259 -0.91812474 -0.55812882  0.60266565
  0.780056   -0.39039506 -0.92340926  0.19145976  0.4821974  -0.81125983
  0.09602133  1.28263611  0.30093688 -1.32097193 -0.86486658  0.80236157
  0.58720465 -0.90436003  0.4121186   2.2356031  -1.07042021  0.        ]",0.6494757419916989,0.30447218290938505,"[ 6.96059062e-04  9.26940240e-04 -6.19623568e-05 -2.83795007e-04
  1.19736497e-04 -3.31002597e-04]",-4.618681693425155,0.009865793632524794,0.8243108151033273,-0.040542458410173954,"[-0.12269711 -0.10440906 -0.06866975 -0.0262227   0.01180165  0.06270453
  0.10455188  0.13157761  0.17102376  0.18632506  0.15497873  0.0938179
 -0.04481964 -0.21877187 -0.31457511 -0.29495866 -0.18454005 -0.18801036
 -0.10251161  0.27959369  0.84215819  1.31506092  1.23893904 -0.10886596
  0.00492828]",[-0.00019898 -0.0014541   0.00120449  0.00140064  0.00027717  0.00078349],"[ 0.00388774 -0.00598003 -0.00222873  0.00673315 -0.00582552 -0.00023247
  0.00080916 -0.00013935 -0.00206192  0.00175201  0.00475643  0.00156215
 -0.00541858  0.00068981  0.00111192  0.00115598 -0.00255588  0.00361384
  0.00798978 -0.00258221]",0.08532693762546174,"[ 0.00388774 -0.00598003 -0.00222873  0.00673315 -0.00582552 -0.00023247
  0.00080916 -0.00013935 -0.00206192  0.00175201  0.00475643  0.00156215
 -0.00541858  0.00068981  0.00111192  0.00115598 -0.00255588  0.00361384
  0.00798978 -0.00258221]"
ABT,"[-0.06757819  0.07530748 -0.04691395 -0.00362839 -0.39978899 -0.13734334
 -0.21929566  0.09401615  0.15490214  0.3238107  -0.0623487   0.05714572
 -0.44353551 -0.302227   -0.06906171 -0.14984641  0.04852055 -0.15021728
  0.09799693 -0.01825338  0.08277134  0.06779239  0.13602753  0.15714533
  0.07585865 -0.01518019  0.05019421  0.09400974 -0.23213323 -0.13271325
 -0.14386788 -0.0155855   0.45408987 -0.32876428  0.87062301  1.48808164
 -1.20992376 -2.7922071   0.2848662   2.27880026  2.07513229 -0.39790311
 -2.07169909 -0.74276998  0.15501936 -0.60379042  1.79337364  2.36932343
 -1.24795035 -2.25957893 -0.80744283 -0.738808    0.74398188  0.        ]",0.17373762620741234,0.7800928665807522,[-0.00036554  0.0008542  -0.00038425  0.00015421 -0.00011488 -0.00017739],-5.042763842854153,0.006455880598419294,0.8264458698007948,-0.03872892092172508,"[-0.12523245 -0.10160839 -0.07708274 -0.03082875  0.00865678  0.0573023
  0.10542612  0.15236875  0.16841363  0.18215076  0.1411446   0.07398355
 -0.0510694  -0.22960082 -0.32812201 -0.29539369 -0.18916507 -0.18363462
 -0.09188196  0.26353181  0.86263477  1.31586891  1.26194657 -0.09455119
  0.00967515]",[ 0.00023387 -0.00167001  0.00111013  0.00042195  0.00020582  0.0022402 ],"[ 5.79763759e-03 -1.74399025e-03  4.34364583e-04  9.58808894e-04
 -1.24551136e-02  2.77603017e-03  6.51136160e-03  4.07704011e-03
 -1.61838833e-04 -3.63726252e-03 -1.05130181e-03  1.81327510e-03
 -3.61139978e-03  7.64216132e-03  4.59417700e-03 -3.35843198e-03
 -5.93174564e-03 -2.48749522e-04 -5.55732095e-05  1.47607917e-03]",0.08637872594633893,"[ 5.79763759e-03 -1.74399025e-03  4.34364583e-04  9.58808894e-04
 -1.24551136e-02  2.77603017e-03  6.51136160e-03  4.07704011e-03
 -1.61838833e-04 -3.63726252e-03 -1.05130181e-03  1.81327510e-03
 -3.61139978e-03  7.64216132e-03  4.59417700e-03 -3.35843198e-03
 -5.93174564e-03 -2.48749522e-04 -5.55732095e-05  1.47607917e-03]"
ACN,"[-0.01349706 -0.07482886  0.08221356 -0.17864045  0.17248504 -0.20947416
  0.04717974  0.05776604 -0.29830167  0.14615375  0.05021758  0.14932137
 -0.07401593  0.06526027 -0.10585598 -0.19798159 -0.14993871 -0.02366834
 -0.21314351 -0.143305   -0.14573234 -0.10813275  0.21884858  0.11074088
  0.06429312  0.01927633 -0.08507013 -0.01588142  0.099336    0.25108502
 -0.06735909 -0.02578208 -0.12556981 -0.22711291 -0.32040462  0.17324173
  0.45322306  0.39630038 -0.55233823 -0.87927283 -0.11323026  0.92753292
  1.05169138 -0.02590669 -1.69760393 -0.91082485  1.55584354  0.87655131
 -0.5683487   0.26679038  0.40654106 -1.30856738 -1.60949349  0.        ]",0.4250942021312751,0.5440375780294054,"[-2.01832985e-03  1.43346387e-03 -9.69346768e-04  8.75006388e-05
  3.40283061e-05  5.08259070e-04]",-4.791518096118294,0.008299847846303356,0.8275734732688241,-0.040209141483647216,"[-1.22539725e-01 -1.05843006e-01 -6.33764322e-02 -3.31495354e-02
  1.55687516e-02  5.59144442e-02  9.07014393e-02  1.45900890e-01
  1.71785400e-01  1.86317163e-01  1.57106839e-01  9.35934175e-02
 -5.28810202e-02 -2.30736376e-01 -3.41754391e-01 -2.80348159e-01
 -2.20442658e-01 -1.97178919e-01 -1.25762699e-01  2.40665046e-01
  8.70220798e-01  1.29886116e+00  1.27363361e+00 -9.24428175e-02
 -1.14458850e-03]","[ 1.51597627e-05 -7.00200341e-04  2.23734031e-03  5.26969782e-04
  1.69320265e-04  6.72060906e-04]","[ 0.00615915 -0.0050894  -0.00341325  0.00585415 -0.0037193   0.00078494
 -0.00207432 -0.00173933  0.00256682  0.00451095  0.0010246  -0.0038024
 -0.0038052   0.00702     0.00172596 -0.00112286  0.00070986  0.00333978
 -0.00141332 -0.00429972]",0.08521149403889018,"[ 0.00615915 -0.0050894  -0.00341325  0.00585415 -0.0037193   0.00078494
 -0.00207432 -0.00173933  0.00256682  0.00451095  0.0010246  -0.0038024
 -0.0038052   0.00702     0.00172596 -0.00112286  0.00070986  0.00333978
 -0.00141332 -0.00429972]"
ADBE,"[-0.05935932 -0.02811406  0.11234562 -0.09997343  0.15286598 -0.17157672
  0.042097    0.12239707 -0.19407194  0.16415398 -0.01845099  0.19207709
 -0.17177906  0.02270044 -0.04550087 -0.13725028 -0.13925308 -0.10610222
 -0.18133325 -0.17276727 -0.13835869  0.03575891  0.11341542  0.22464947
  0.0218186   0.07751869 -0.07594224 -0.04850006  0.03852162  0.1454619
 -0.01956087  0.02098718 -0.03244075 -0.35329629 -0.31014073  0.30811169
  0.59186468  0.22415627 -0.57166002 -0.67777623  0.01326996  0.69503568
  1.05839458  0.26124046 -1.60302292 -1.34899601  1.44439025  1.47944693
 -0.41332762 -0.65992421 -0.20926418 -0.66126687 -0.46302781  0.        ]",0.5162613661938819,0.45083350559093455,[-0.00209151  0.00080776 -0.0001374  -0.00013414  0.0004788   0.00067348],-4.876967168741232,0.007620089463457881,0.8266172350787703,-0.039746329560452744,"[-1.21851210e-01 -1.03986641e-01 -6.37631712e-02 -3.22451499e-02
  1.53963295e-02  5.81944695e-02  9.38326613e-02  1.46578936e-01
  1.69022785e-01  1.88127571e-01  1.52577718e-01  9.12635494e-02
 -4.93758895e-02 -2.27753045e-01 -3.41621106e-01 -2.87264439e-01
 -2.18071741e-01 -2.02445423e-01 -1.24298153e-01  2.61599126e-01
  8.51214067e-01  1.32393118e+00  1.26376652e+00 -8.66875011e-02
 -6.56889138e-05]",[-0.00011989 -0.00093943  0.00196657  0.00067465  0.00028181  0.00092941],"[ 0.00576023 -0.00508886 -0.00305245  0.0062296  -0.00422225  0.00072939
 -0.00156231 -0.00141748  0.00193099  0.00454532  0.00184974 -0.00353046
 -0.00507288  0.00669233  0.00322485 -0.00065874 -0.00181385  0.00178708
  0.00034003 -0.00121704]",0.08551625699615953,"[ 0.00576023 -0.00508886 -0.00305245  0.0062296  -0.00422225  0.00072939
 -0.00156231 -0.00141748  0.00193099  0.00454532  0.00184974 -0.00353046
 -0.00507288  0.00669233  0.00322485 -0.00065874 -0.00181385  0.00178708
  0.00034003 -0.00121704]"
ADI,"[ 0.00543699 -0.03963411  0.09485765 -0.08742816 -0.07132077 -0.1271853
 -0.12010495  0.11343645 -0.01659046  0.23403998 -0.02456829  0.19532805
 -0.2713034  -0.10952913 -0.02295808 -0.12980808 -0.02231198 -0.09202263
 -0.05049747 -0.04586499 -0.08598672  0.04538356  0.17287212  0.12505526
  0.09955767  0.07140699 -0.12834112  0.08244072 -0.20365264  0.03822364
 -0.12039833 -0.03945766  0.21772624 -0.70910619 -0.0046201   1.13544368
  0.14988402 -1.18673413 -0.54066125  0.69796667  0.86648316  0.02476698
 -0.2479041  -0.13178177 -0.85000996 -0.68537007  1.99293097  1.47743375
 -1.8281883  -1.52530994  0.40571406 -0.90686397  0.56497445  0.        ]",0.5175450303017354,0.4474228464793144,[-0.00048613  0.00194781 -0.00033315  0.00032494  0.00017545  0.0003402 ],-4.971142758067689,0.006935218228102465,0.8279682523798554,-0.03986459171198681,"[-0.12228004 -0.10372736 -0.06911266 -0.03090469  0.01099765  0.05774525
  0.09971534  0.14910608  0.16926735  0.1881139   0.1482346   0.08443429
 -0.0481561  -0.22791226 -0.33198722 -0.2884847  -0.20489735 -0.18721901
 -0.11538407  0.26143043  0.86586712  1.30560346  1.27512793 -0.08588247
 -0.00303417]",[ 0.00020715 -0.00158463  0.00160804  0.00041989  0.00010921  0.00160456],"[ 0.00462343 -0.00424217 -0.00060839  0.00490904 -0.00805312  0.00078986
  0.00206859  0.00075459  0.00044379  0.00108628  0.0007012  -0.00127118
 -0.00350207  0.00808613  0.0027973  -0.00472397 -0.0039813   0.00303281
 -0.00052578  0.00143253]",0.08592273030838989,"[ 0.00462343 -0.00424217 -0.00060839  0.00490904 -0.00805312  0.00078986
  0.00206859  0.00075459  0.00044379  0.00108628  0.0007012  -0.00127118
 -0.00350207  0.00808613  0.0027973  -0.00472397 -0.0039813   0.00303281
 -0.00052578  0.00143253]"
ADM,"[ 0.24335357 -0.0982018   0.10677206 -0.24524382  0.14155146  0.08549196
 -0.06834039  0.13471747 -0.1712279  -0.22158902  0.17510029  0.20341683
 -0.08869606  0.20768748  0.00435501  0.18629628  0.1558676   0.02734157
  0.05159895 -0.18058087 -0.08523104  0.28694525 -0.19188081  0.20868071
 -0.05120966  0.16555281 -0.09455648 -0.28278333 -0.25641224 -0.03081347
  0.05959382 -0.13640749 -0.04558399 -1.84783861 -1.38376487  0.82571947
  3.10806653  1.15582278 -2.95340525 -1.93831552  0.86684053  0.87580775
  0.71752428  0.36601627 -0.25116977 -0.21879761 -0.22643251 -0.00362461
 -0.75644672 -1.53095651  0.78017606  2.15737954  1.59920997  0.        ]",1.1350031907402023,-0.1718065298809281,"[9.89512165e-04 1.36908111e-03 4.03299089e-04 1.73784889e-04
 3.11464642e-04 8.03825319e-05]",-5.116638607064972,0.005996144455434257,0.8329288655001877,-0.04045876665370099,"[-0.1222303  -0.10762695 -0.06395936 -0.02509137  0.01206355  0.05802601
  0.09413585  0.13120779  0.17794542  0.18748619  0.15597608  0.101502
 -0.04499741 -0.20517779 -0.31434673 -0.27838717 -0.19173455 -0.20126851
 -0.1120879   0.29512197  0.80213397  1.3210121   1.24614793 -0.07409754
 -0.00180861]",[-0.00087026 -0.00189573  0.00142912  0.00077218 -0.00021156  0.00084776],"[ 0.00108052 -0.00839834 -0.00159713  0.01335678 -0.00160437 -0.00543028
 -0.00539941  0.0008859   0.00198044  0.00313321  0.00201374 -0.00034863
 -0.00190745  0.00213794 -0.00086878 -0.00291102 -0.00395144  0.0045168
  0.00769846  0.00479197]",0.08557524204454094,"[ 0.00108052 -0.00839834 -0.00159713  0.01335678 -0.00160437 -0.00543028
 -0.00539941  0.0008859   0.00198044  0.00313321  0.00201374 -0.00034863
 -0.00190745  0.00213794 -0.00086878 -0.00291102 -0.00395144  0.0045168
  0.00769846  0.00479197]"
