,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.08940366  0.06181762  0.35078396 -0.2609595  -0.12757457 -0.15553238
  0.05791973 -0.16155157 -0.01237765 -0.01365554 -0.01928363 -0.02293247
  0.17600908 -0.14659982 -0.01587722  0.11078142 -0.08097977 -0.01091431
 -0.07167069 -0.10439581  0.00541552 -0.04423208 -0.12244537  0.05042516
  0.11477628 -0.06441558  0.04614333 -0.14702035 -0.12002897  0.08471561
 -0.00716892  0.15258022 -0.11403351 -0.25466759 -0.36765897 -0.5300467
 -1.11543474 -1.28640798 -1.35325723 -1.98606355 -0.81347689 -1.75032674
  0.22031763 -0.68053602  0.98186309  0.53565623  0.88870817  1.05875024
  0.24885113 -0.01849543 -0.04746182 -1.80683547  0.95899996  0.        ]",0.304315023356453,0.6664556347220973,[ 0.00068483  0.00012408  0.00084034  0.00069583 -0.0002281   0.00052358],-4.929890813750722,0.007227292359242589,0.797227810417276,-0.03755866267852939,"[-0.13730591 -0.1259469  -0.08929032 -0.04755423  0.00383045  0.03940164
  0.08787154  0.12947304  0.16817727  0.1973202   0.2195375   0.17347043
  0.08975631 -0.0686837  -0.28010084 -0.37340427 -0.30272948 -0.24697154
 -0.20755109 -0.16998129  0.32473258  1.12870289  1.80189712  1.62311731
  0.00406331]","[ 6.04037761e-04 -1.06833173e-03 -2.64231723e-04 -5.46554288e-05
 -2.65962742e-04  4.47411873e-04]","[ 7.91193201e-03 -3.40504373e-03 -3.11185276e-03  2.22179828e-03
 -4.72441803e-03  9.02777436e-04 -6.16073773e-03 -2.81479752e-03
 -5.44371297e-03 -2.19110333e-04  1.44814372e-04  4.39305253e-03
  6.02023384e-04  5.52459347e-03  4.36214618e-03  1.46979546e-03
  6.65608198e-04  1.20895649e-05 -3.37539777e-03  1.85990670e-03]",0.08333792047636628,"[ 7.91193201e-03 -3.40504373e-03 -3.11185276e-03  2.22179828e-03
 -4.72441803e-03  9.02777436e-04 -6.16073773e-03 -2.81479752e-03
 -5.44371297e-03 -2.19110333e-04  1.44814372e-04  4.39305253e-03
  6.02023384e-04  5.52459347e-03  4.36214618e-03  1.46979546e-03
  6.65608198e-04  1.20895649e-05 -3.37539777e-03  1.85990670e-03]"
AAL,"[ 1.10254953e-02 -4.00871012e-02 -1.54122575e-01  1.12476967e-01
 -7.25753994e-02 -2.63728533e-04 -2.83636511e-02  1.23794577e-01
 -1.81029673e-02  8.02010400e-03 -8.66981323e-02 -1.62963955e-02
 -7.72406559e-02  9.23588172e-02  8.35773427e-02  5.29573864e-02
  1.11785993e-01  9.63635568e-02  3.40798176e-02  1.33069752e-01
 -1.01015021e-01 -1.05395380e-01  1.50679928e-01 -1.20112989e-01
 -1.32878909e-01 -1.27059334e-02  3.67858596e-02  4.20936804e-02
  2.51814413e-02 -9.38079218e-02 -1.28610639e-02  8.39509121e-02
  5.63895182e-02 -4.56983371e-01  3.79619497e-01 -1.62419336e-01
  7.13508176e-01  3.48948399e-01  7.33150929e-01  7.70879962e-01
  5.39538353e-01  6.16587746e-01  4.59230453e-02  4.14561257e-01
 -1.56039625e-01  2.84594707e-01  7.25006574e-02  3.09744898e-01
  1.64022985e-02 -4.60862876e-02 -4.26716565e-01 -1.52798017e+00
 -7.39839026e-01  0.00000000e+00]",0.09816729114344708,0.8632057655047359,[ 0.00093846  0.00026455  0.00041033  0.00096592 -0.00052005  0.0001481 ],-4.5571193337954155,0.010492240093093571,0.7993190346309694,-0.03846121551718373,"[-1.48431703e-01 -1.17721350e-01 -8.87379280e-02 -4.32496158e-02
  1.18944672e-03  4.84475053e-02  8.79414937e-02  1.29360271e-01
  1.65459515e-01  1.96736974e-01  2.05161840e-01  1.84670902e-01
  9.46035229e-02 -7.45792311e-02 -2.62358518e-01 -3.62120530e-01
 -2.94805415e-01 -2.18284837e-01 -2.29645210e-01 -1.74374681e-01
  3.70322092e-01  1.07817821e+00  1.75450869e+00  1.63928357e+00
  5.45416377e-03]",[ 0.00100115 -0.00075106 -0.0008613  -0.00018832 -0.00041019  0.00086956],"[ 0.0072564  -0.00118496 -0.00186482  0.00763865  0.00017763  0.00686705
  0.00123569  0.00175546  0.00171347 -0.000235    0.00267854  0.00120861
 -0.00025355  0.00270908  0.00168905  0.00102422  0.00010532 -0.00016324
 -0.00251284 -0.00285801]",0.08312694788007087,"[ 0.0072564  -0.00118496 -0.00186482  0.00763865  0.00017763  0.00686705
  0.00123569  0.00175546  0.00171347 -0.000235    0.00267854  0.00120861
 -0.00025355  0.00270908  0.00168905  0.00102422  0.00010532 -0.00016324
 -0.00251284 -0.00285801]"
AAP,"[ 0.05659493  0.04700609 -0.02918978  0.13854286  0.0372876   0.05955246
  0.01255807 -0.10016945  0.15355813 -0.05351606 -0.03787175 -0.1031961
  0.00906268 -0.03345789 -0.00939144 -0.06760326  0.0164908   0.03944587
 -0.15295152  0.17720144  0.01034965 -0.19010664  0.01237052 -0.05412613
  0.06104817  0.03463614  0.03471232  0.1079015  -0.07207595 -0.12001512
  0.11965836  0.18230863 -0.03535155 -0.50584689  0.34669468 -0.48993355
  0.53303999 -0.18214295  0.45532187 -0.05228598  0.00562465 -0.32919776
 -0.37044534 -0.63573276 -0.42011463 -0.92585212 -0.38345857 -0.99331376
 -0.01150796 -1.07649838  0.21699711 -1.21133195  0.94150763  0.        ]",-0.46012498116989475,1.4276548822889334,"[-4.03798496e-04  4.32021662e-04  4.47613547e-05  4.29799133e-04
 -2.32982407e-04  2.77795197e-04]",-4.439573343768543,0.011800972404219632,0.8002679214094531,-0.03767474926192021,"[-0.14567166 -0.11715773 -0.08588047 -0.04185746  0.00227577  0.04158169
  0.0941397   0.1277396   0.16765356  0.1927093   0.20917929  0.17792
  0.08753719 -0.08164555 -0.26947311 -0.3663032  -0.31338249 -0.21696821
 -0.2118212  -0.18798934  0.34753702  1.0927943   1.79207604  1.64548133
  0.00365582]",[ 0.0012539  -0.00091074 -0.0009596   0.00026907 -0.00011677  0.00058938],"[ 0.00713714 -0.00121707 -0.00287888  0.00701783 -0.00132521  0.00601853
 -0.00101765  0.00011332 -0.00111102 -0.00159187 -0.00019667  0.00053444
 -0.00372304  0.00163195 -0.00160557  0.00073691 -0.0025276   0.00145063
 -0.00190707  0.00203288]",0.08301007602510599,"[ 0.00713714 -0.00121707 -0.00287888  0.00701783 -0.00132521  0.00601853
 -0.00101765  0.00011332 -0.00111102 -0.00159187 -0.00019667  0.00053444
 -0.00372304  0.00163195 -0.00160557  0.00073691 -0.0025276   0.00145063
 -0.00190707  0.00203288]"
AAPL,"[ 4.20241487e-02  7.43570840e-02  3.88981364e-01 -3.02708757e-01
 -2.51433401e-01 -2.98244355e-01  1.51839074e-01 -3.03259944e-01
  1.94714899e-01  1.32411651e-02  3.73883982e-02 -8.84146306e-02
 -5.21601286e-02 -1.27933176e-01  2.64805627e-03  2.15219168e-01
 -1.95409192e-01 -9.69780014e-02 -1.38560082e-01 -6.11634163e-02
  2.47008561e-01  9.77196481e-02 -1.95315365e-01  2.81845493e-01
  9.09270253e-02 -8.10285387e-02  3.39485743e-02  4.45300155e-02
 -2.41847142e-01 -3.51820642e-02 -1.37893213e-02  2.73168669e-02
  6.40044344e-02  1.11935149e+00 -5.90974787e-01  1.03866068e+00
 -1.99046448e+00  6.26920012e-02 -2.83602153e+00 -1.08008360e+00
 -2.43000520e+00 -1.40359588e+00 -1.31332125e+00 -7.30771241e-01
 -1.02372731e-01  1.93385669e-01  3.82539873e-01  6.57595949e-01
  2.23603466e-01 -1.14506328e-01 -5.13383943e-03 -1.80210188e+00
  4.55687700e-01  0.00000000e+00]",0.6864031042535891,0.2788852443568235,"[ 7.22081787e-04  4.80702761e-04 -5.42341662e-05  4.58297800e-04
 -1.63335522e-04 -1.25086141e-06]",-5.648658183449625,0.0035222398051483594,0.7999645158409059,-0.037431083297987826,"[-0.13649691 -0.12682556 -0.09241424 -0.05119444  0.00651182  0.03444913
  0.09473073  0.13074764  0.17029061  0.1943059   0.20735344  0.17381807
  0.09138946 -0.06109837 -0.28744008 -0.38123995 -0.30953859 -0.24369266
 -0.17524868 -0.15005298  0.31616101  1.18145683  1.79314408  1.61905019
  0.00460485]",[ 0.00123172 -0.00144137 -0.00056138 -0.00013686 -0.00061109  0.00093789],"[ 1.18211753e-02 -4.31222400e-03  1.62259276e-03 -3.54893136e-04
 -6.72739569e-04 -3.01934244e-03 -3.20435335e-03 -7.29270351e-03
 -4.47252614e-03 -4.75680342e-03 -4.30965036e-04  1.66421768e-03
 -2.98361680e-04  4.49858418e-03  2.85795794e-03  8.84999979e-04
  9.92400983e-05  2.63729194e-04 -3.27239082e-03  1.01296825e-03]",0.08271365852259208,"[ 1.18211753e-02 -4.31222400e-03  1.62259276e-03 -3.54893136e-04
 -6.72739569e-04 -3.01934244e-03 -3.20435335e-03 -7.29270351e-03
 -4.47252614e-03 -4.75680342e-03 -4.30965036e-04  1.66421768e-03
 -2.98361680e-04  4.49858418e-03  2.85795794e-03  8.84999979e-04
  9.92400983e-05  2.63729194e-04 -3.27239082e-03  1.01296825e-03]"
ABBV,"[-0.06537595  0.05234955  0.01790753  0.12420046 -0.11318069 -0.12973159
  0.21876884  0.21015307 -0.03538765  0.03678866 -0.10059861  0.03750099
  0.08447979  0.19532128  0.03400262  0.1046905   0.25024995  0.15521827
 -0.02805337  0.37583827 -0.11789119 -0.21941188  0.01499705 -0.20277169
 -0.10464026 -0.07889566 -0.17088711 -0.05847494 -0.10437566  0.02146195
 -0.13164465  0.25108768  0.14523088 -1.9217208   0.75184528 -1.72110957
  1.59367198 -0.72958096  1.46667574  0.08435866  0.43646448 -0.25185779
 -0.96730502 -0.55774705 -0.91380318  0.14694759  0.12818312  1.35562533
  0.05331343  0.96845497 -0.87107498 -2.36279067 -0.72474668  0.        ]",-1.1342406005156078,2.0961731211013386,[-0.00046085 -0.00056018  0.00051811  0.00018145 -0.00022282  0.00021211],-5.427674711957879,0.0043932996217377835,0.7977281365460349,-0.03764083132231496,"[-0.14460746 -0.11750779 -0.08956251 -0.04660033  0.00863749  0.05098593
  0.08689591  0.13006351  0.16486342  0.19899118  0.213398    0.19017205
  0.09305482 -0.07065264 -0.25285986 -0.35793423 -0.29802385 -0.19161879
 -0.23118335 -0.18975508  0.35142741  1.05759801  1.76315047  1.6255432
 -0.00994956]","[ 7.10276273e-04 -1.10794807e-03 -5.04914834e-04 -4.88973271e-04
  6.93796082e-05  1.00956716e-03]","[ 0.00297725  0.00022937 -0.00652673  0.01030426 -0.00311959  0.0085231
 -0.00101598  0.0014157  -0.00079754 -0.00294938 -0.00017154 -0.00102323
 -0.0008977   0.00249013  0.0052526   0.00117344  0.00336737 -0.00188593
 -0.00514208 -0.00248478]",0.08319370312180617,"[ 0.00297725  0.00022937 -0.00652673  0.01030426 -0.00311959  0.0085231
 -0.00101598  0.0014157  -0.00079754 -0.00294938 -0.00017154 -0.00102323
 -0.0008977   0.00249013  0.0052526   0.00117344  0.00336737 -0.00188593
 -0.00514208 -0.00248478]"
ABT,"[ 0.01452984  0.0323907   0.24088287 -0.24428518 -0.20471253 -0.21377034
  0.02359096 -0.23257437  0.05772111 -0.02257369 -0.02670658 -0.08739218
 -0.05269822 -0.13949575  0.04976222  0.15411914 -0.15141193 -0.04698681
 -0.05953773 -0.12899685  0.08498518  0.04171193 -0.0726694   0.14358017
  0.06157337 -0.07332843  0.1440223   0.0416601  -0.13582422 -0.03079132
  0.01284107  0.09953987 -0.03127969  0.63872986 -0.376593    0.66131561
 -1.46753461 -0.12563042 -1.97434544 -1.07750206 -1.37682653 -1.28575576
 -0.17938148 -0.53270855  0.84073879  0.39123509  0.92297091  0.6995062
  0.33149563 -0.32656885 -0.16942269 -1.95884429  0.36480478  0.        ]",0.571991103947587,0.3961629739519407,"[ 1.43214648e-03 -2.53459394e-04  1.13251387e-03  2.82031055e-04
  4.10106293e-05  3.46161156e-04]",-5.004122241294282,0.006710228725683845,0.7993920052441201,-0.037810682952616574,"[-0.13975094 -0.12554623 -0.09140266 -0.04896689  0.00271387  0.03683993
  0.09022402  0.12918185  0.16771412  0.19434881  0.20770419  0.17351293
  0.09365983 -0.06618213 -0.28413863 -0.37619993 -0.30304985 -0.24982798
 -0.19786303 -0.15849408  0.33364069  1.14965125  1.78837207  1.62332303
  0.0119171 ]","[ 1.15837670e-03 -1.15894090e-03 -5.96421182e-04 -5.82303566e-05
 -4.08083417e-04  7.06955074e-04]","[ 1.04858312e-02 -3.59641144e-03  5.00515868e-04  1.16441210e-03
 -1.19393290e-03 -6.05468164e-04 -3.36824508e-03 -4.21568345e-03
 -4.07973573e-03 -1.43288148e-03  3.67651419e-04  4.17218676e-03
  1.81706068e-04  5.85571985e-03  3.08256216e-03  1.50466671e-03
 -5.20423956e-04 -9.34281010e-05 -3.61312740e-03  3.48719501e-04]",0.08306704553906183,"[ 1.04858312e-02 -3.59641144e-03  5.00515868e-04  1.16441210e-03
 -1.19393290e-03 -6.05468164e-04 -3.36824508e-03 -4.21568345e-03
 -4.07973573e-03 -1.43288148e-03  3.67651419e-04  4.17218676e-03
  1.81706068e-04  5.85571985e-03  3.08256216e-03  1.50466671e-03
 -5.20423956e-04 -9.34281010e-05 -3.61312740e-03  3.48719501e-04]"
ACN,"[ 4.60919022e-02 -4.90878949e-02 -9.00768449e-02 -1.07081135e-01
 -1.28011688e-01 -8.08157885e-02 -1.79657618e-01 -1.50042662e-01
 -4.05361740e-03 -1.22571351e-01 -8.17281791e-02 -1.26322168e-01
 -1.98476111e-01 -1.06578937e-01  1.16091388e-01  7.71696713e-02
 -1.51142465e-01  3.15882768e-03  4.56880324e-02 -1.69676346e-01
 -4.23152078e-02 -2.34935894e-02  1.59662868e-01  1.13849736e-02
 -3.14826115e-02 -2.24760804e-02  3.34494195e-01  2.33408496e-01
  6.24200149e-03 -1.40906316e-01  2.38003733e-02  5.63164478e-02
 -1.24939050e-02  6.40593375e-01 -7.68953027e-02  9.54453254e-01
 -7.77028630e-01  6.24255232e-01 -9.47202289e-01  1.24461457e-01
 -1.88967640e-01 -1.06731965e-01  8.48075182e-01  2.25778411e-01
  1.35853115e+00  3.43303084e-01  1.20137207e+00  1.43417587e-03
  7.43363713e-01 -8.01522444e-01  5.08949397e-02 -1.90904979e+00
 -5.78568208e-01  0.00000000e+00]",0.6840768777689128,0.2932193245212692,[0.00115747 0.0009772  0.00055775 0.00045663 0.000136   0.00053856],-4.714629773331847,0.008963183862370215,0.8000492181801355,-0.0385379243726082,"[-0.14704107 -0.12251795 -0.08989239 -0.04541873 -0.00339992  0.03959983
  0.08849825  0.12522389  0.16551031  0.1925176   0.20018031  0.17514485
  0.09645363 -0.07306628 -0.28294747 -0.36992434 -0.295718   -0.25268805
 -0.21758182 -0.16838983  0.36960996  1.11464803  1.76941343  1.63784016
  0.0249428 ]","[ 1.62468042e-03 -7.92910744e-04 -9.73052497e-04 -7.45916280e-05
 -5.02974774e-04  8.04576722e-04]","[ 1.05351301e-02 -2.75089805e-03  1.42038300e-03  3.14415178e-03
  1.12764409e-03  2.43537896e-03 -9.81411847e-05 -5.17602788e-04
 -5.44767970e-04  1.66267250e-03  2.48105500e-03  5.60169304e-03
 -4.51718163e-06  6.49344964e-03  8.32198074e-04  2.98281413e-03
 -2.15781060e-03  1.05245888e-03 -3.27870545e-03 -2.66688243e-03]",0.0832639417391113,"[ 1.05351301e-02 -2.75089805e-03  1.42038300e-03  3.14415178e-03
  1.12764409e-03  2.43537896e-03 -9.81411847e-05 -5.17602788e-04
 -5.44767970e-04  1.66267250e-03  2.48105500e-03  5.60169304e-03
 -4.51718163e-06  6.49344964e-03  8.32198074e-04  2.98281413e-03
 -2.15781060e-03  1.05245888e-03 -3.27870545e-03 -2.66688243e-03]"
ADBE,"[ 9.11912842e-02 -4.97608474e-02  6.08838771e-02 -2.42157633e-01
 -1.59549600e-01 -2.75482947e-01  5.32178422e-03 -2.02611048e-01
 -7.90342047e-04 -1.78248304e-01 -5.78872366e-02 -5.85700750e-02
 -2.38426347e-01 -7.44207665e-02  2.29395007e-01  1.51129167e-01
 -2.47835685e-01 -8.94107980e-02  9.37936256e-02 -1.72390024e-01
 -7.14417318e-02  5.47345806e-02 -9.88477131e-02  1.06022409e-01
  4.42717147e-02 -1.07854605e-01  2.93658296e-01  2.29764156e-01
 -1.98177129e-01 -6.51449167e-02 -8.93809966e-02  1.64735080e-01
 -2.83687036e-03  8.11051040e-01 -3.91301192e-01  8.17930926e-01
 -1.39898633e+00 -1.41522603e-01 -1.84990938e+00 -1.25019104e+00
 -1.08822309e+00 -1.78337666e+00  2.01451089e-01 -1.09339044e+00
  1.22096316e+00 -2.59381011e-01  1.12708005e+00 -1.22919077e-01
  2.41484636e-01 -6.48445117e-01 -8.55684052e-01 -1.88948611e+00
 -1.61508754e+00  0.00000000e+00]",0.9436512284194809,0.020801241827910585,[ 0.00299657 -0.00090499  0.00119997  0.00013163  0.00019986 -0.00010817],-5.396734632121159,0.004531353346485358,0.800988317157081,-0.03853877933708617,"[-0.14374571 -0.12545944 -0.09047611 -0.05047919  0.00193184  0.03758252
  0.08856134  0.12306154  0.16641241  0.19572632  0.19854306  0.1777734
  0.10512532 -0.06745726 -0.29186206 -0.3784413  -0.29012516 -0.2515495
 -0.21999919 -0.15939049  0.32666845  1.14213223  1.78307454  1.62023808
  0.02301639]",[ 0.00161713 -0.00134405 -0.00069837 -0.00036019 -0.00020236  0.0008382 ],"[ 0.01098074 -0.00374491  0.00101763  0.00136836 -0.00109814 -0.0001868
 -0.00382851 -0.00340417 -0.00551969 -0.00042535 -0.00106176  0.00521889
 -0.00167106  0.00657289  0.00100942  0.00120936 -0.0014109  -0.00198577
 -0.0033933  -0.00553104]",0.08320189997978937,"[ 0.01098074 -0.00374491  0.00101763  0.00136836 -0.00109814 -0.0001868
 -0.00382851 -0.00340417 -0.00551969 -0.00042535 -0.00106176  0.00521889
 -0.00167106  0.00657289  0.00100942  0.00120936 -0.0014109  -0.00198577
 -0.0033933  -0.00553104]"
ADI,"[ 1.39309105e-02 -1.10820145e-02  1.89091131e-01 -2.57398840e-01
 -1.04606814e-01 -2.32237990e-01  6.95496483e-02 -1.54859850e-01
 -8.05806239e-03 -1.24125918e-01 -1.49704259e-02 -1.70587360e-03
 -4.93387452e-02 -7.03291079e-02  1.29898252e-01  1.26731659e-01
 -1.90328792e-01 -8.13438652e-02  5.31869373e-02 -1.37164228e-01
 -4.49669354e-02  3.68317416e-02 -1.68789053e-01  9.57985745e-02
  8.74672643e-02 -9.34465471e-02  1.45241168e-01  6.17762365e-02
 -1.89185109e-01  3.40929809e-02 -1.02422477e-01  1.23910483e-01
 -2.52940381e-02  3.84586181e-01 -4.52135443e-01  1.39322064e-01
 -1.25852579e+00 -7.91888006e-01 -1.59914343e+00 -1.69162316e+00
 -1.00444706e+00 -1.86290520e+00  5.25869991e-02 -1.04136206e+00
  8.65044728e-01 -1.05810406e-01  7.91887506e-01  1.90545442e-01
  1.18929459e-01 -2.16569680e-01 -5.69175985e-01 -1.24451250e+00
 -9.51291067e-01  0.00000000e+00]",0.6820604021040351,0.2883632055190967,"[ 7.96590456e-04  1.10981124e-04  3.20441744e-04  6.24618491e-04
 -8.40850863e-05  3.61764658e-04]",-5.424442296564182,0.004407523567529963,0.7993795337403022,-0.038200704452970365,"[-0.14090263 -0.12582293 -0.08892273 -0.04945207  0.00393045  0.03934969
  0.08830008  0.12512215  0.16829625  0.19826165  0.208022    0.17793965
  0.09916226 -0.06830147 -0.28833103 -0.37836356 -0.29233254 -0.24807862
 -0.21602287 -0.16021579  0.31560082  1.1395932   1.79421308  1.61993195
  0.01237731]",[ 0.00114906 -0.00127783 -0.00040604 -0.0003625  -0.00032806  0.00073917],"[ 9.72459086e-03 -3.84625473e-03 -1.04856541e-03  1.80390846e-03
 -3.13443532e-03  3.49236590e-04 -5.21081464e-03 -3.31860425e-03
 -5.76111867e-03 -7.87431806e-04 -9.09860722e-04  4.14424325e-03
 -1.17814671e-03  5.46227418e-03  1.93785441e-03  9.04874228e-04
  1.96763795e-07 -1.32273324e-03 -1.78274979e-03 -3.57404329e-03]",0.08323560642842312,"[ 9.72459086e-03 -3.84625473e-03 -1.04856541e-03  1.80390846e-03
 -3.13443532e-03  3.49236590e-04 -5.21081464e-03 -3.31860425e-03
 -5.76111867e-03 -7.87431806e-04 -9.09860722e-04  4.14424325e-03
 -1.17814671e-03  5.46227418e-03  1.93785441e-03  9.04874228e-04
  1.96763795e-07 -1.32273324e-03 -1.78274979e-03 -3.57404329e-03]"
ADM,"[-1.04505840e-01  1.39430978e-01  1.71792752e-01  2.95924684e-02
  7.35950385e-03 -4.61396885e-02  1.20949125e-01 -5.70006441e-02
  9.54775465e-02 -1.26749797e-01 -4.81610718e-02 -8.20087241e-02
  2.42595261e-01 -1.49262530e-02 -1.03132592e-01 -8.42422373e-03
  6.45742544e-02  1.18929461e-01 -1.80851121e-01  2.74607030e-01
 -3.05713976e-02 -3.64036608e-01 -2.04519308e-02 -1.73543528e-01
  1.02056540e-01 -4.22332676e-03 -2.53035779e-02  4.74258585e-02
 -1.35595777e-01 -2.44931639e-03 -4.03217797e-02  2.72613213e-01
  4.22452183e-02 -1.91821602e+00  5.39496397e-01 -2.10192811e+00
  1.02361865e+00 -1.50383409e+00  9.52045981e-01 -9.67413098e-01
  2.56368245e-01 -9.94862688e-01 -4.29927041e-01 -1.02042775e+00
 -2.96158651e-01 -5.24909330e-01  4.32739435e-01  3.32216315e-01
  8.72745053e-01 -3.12377683e-02  5.55783029e-01 -2.54577225e+00
  8.88692130e-01  0.00000000e+00]",-0.9478003573772066,1.9051730969037721,"[-6.45693644e-04 -7.01542913e-04  9.19475248e-04 -2.07355276e-04
 -9.37702171e-05  2.43273824e-04]",-5.09813076143574,0.006108153497129287,0.7969133396108807,-0.03686420159728223,"[-0.14119211 -0.11961271 -0.0862437  -0.04466943  0.0056828   0.04289751
  0.09172019  0.12498477  0.16719056  0.19410219  0.22188291  0.17953789
  0.08322785 -0.07770044 -0.26765267 -0.36004348 -0.31386144 -0.20646284
 -0.21417592 -0.21467635  0.34473242  1.06418584  1.80188509  1.63729555
 -0.00355049]",[ 0.00110306 -0.00107574 -0.00057271 -0.00013608  0.00014688  0.00075212],"[ 0.00309011 -0.00037136 -0.00776355  0.00847917 -0.00534521  0.00706539
 -0.0038264   0.00065477 -0.00308312 -0.00164504 -0.00122789  0.00075444
 -0.00276967  0.00360732  0.00259785  0.0035379   0.00078779  0.00194985
 -0.00574106  0.00189635]",0.08339098893050043,"[ 0.00309011 -0.00037136 -0.00776355  0.00847917 -0.00534521  0.00706539
 -0.0038264   0.00065477 -0.00308312 -0.00164504 -0.00122789  0.00075444
 -0.00276967  0.00360732  0.00259785  0.0035379   0.00078779  0.00194985
 -0.00574106  0.00189635]"
