,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.08263914  0.17040373 -0.09691202  0.06999874  0.08803556 -0.08446724
  0.10981874 -0.03947843  0.26990437  0.05832585  0.04724517  0.14754175
 -0.00517513  0.01248319  0.05317734  0.09013396  0.10061072 -0.03240389
 -0.03185612 -0.04311672  0.21301199  0.11071798  0.12411482  0.1425509
  0.19631135 -0.01094649 -0.0374533   0.02068966  0.05489209 -0.00497548
 -0.17595223 -0.03659784 -0.05904298  0.95665769  0.51361846 -0.54597263
 -0.95391232 -0.06786444  0.78898918  0.67611168  0.00649318 -0.02197408
 -0.45811088  0.04470453  0.03404574 -0.84933473  0.46102782  1.32899119
 -0.24261953 -0.46839621 -0.48742002 -2.45589071 -0.55231     0.        ]",-0.37673844870277995,1.3515683024472915,"[ 3.18877939e-05  1.11935189e-04 -1.83913204e-04  4.39668643e-04
 -1.67853246e-04 -9.49482530e-05]",-6.080868856480229,0.0022861894192448147,0.8010612485537758,-0.038160701771374476,"[-0.14006732 -0.11181694 -0.07521947 -0.0421039   0.00853844  0.04495516
  0.09929146  0.13721596  0.17282872  0.20138141  0.19499294  0.15781721
  0.05726026 -0.11359281 -0.29370005 -0.36152918 -0.27104411 -0.22299751
 -0.18199479 -0.06257646  0.55835453  1.24792074  1.87426109  1.26537699
  0.00192489]","[-5.42028544e-05 -3.31977636e-04  3.45934431e-04  3.29928824e-04
 -1.03355835e-03  1.49645795e-03]","[ 1.30039331e-02 -1.01030290e-03 -4.58260272e-03  1.43916395e-03
 -9.95552573e-04  6.44366631e-03  1.40422678e-03 -1.96974659e-04
 -5.02571004e-04 -2.07344695e-03  1.88488767e-03  1.89068895e-03
 -2.23627441e-03  3.42662968e-03  2.88797942e-03 -5.34823436e-06
 -1.44482565e-03 -5.30094458e-04 -4.94124903e-03 -1.30621147e-03]",0.08452304418377118,"[ 1.30039331e-02 -1.01030290e-03 -4.58260272e-03  1.43916395e-03
 -9.95552573e-04  6.44366631e-03  1.40422678e-03 -1.96974659e-04
 -5.02571004e-04 -2.07344695e-03  1.88488767e-03  1.89068895e-03
 -2.23627441e-03  3.42662968e-03  2.88797942e-03 -5.34823436e-06
 -1.44482565e-03 -5.30094458e-04 -4.94124903e-03 -1.30621147e-03]"
AAL,"[ 0.03629689  0.11257039 -0.02239406  0.01627932  0.07081796 -0.07844164
  0.09867815  0.02643147  0.21269577  0.07347686  0.0556799   0.04479987
 -0.03654445 -0.01597343  0.01566558  0.07369762  0.10348499 -0.06690107
 -0.00714552 -0.01239038  0.2043464   0.05483588  0.03807265  0.12522722
  0.11318809 -0.05476354 -0.0272882   0.0342945   0.00951093 -0.04391426
 -0.12748423  0.05629406 -0.04848323  0.60547054  0.50929246 -0.14929364
 -0.94073527 -0.64130233  0.60601127  0.96545559  0.1976068  -0.15575757
 -0.73190879 -0.24724457  0.31686802 -0.07597949  0.21639792  0.48233963
 -0.17343912  0.01949882 -0.29049403 -1.45731955 -0.61680479  0.        ]",-0.13275376681481788,1.1034854411051662,"[-6.60050315e-05 -8.86241963e-04  2.75093559e-04  1.35268963e-04
  9.04063229e-05  5.92790938e-05]",-5.806249847268291,0.0030086919966692,0.8000741202538203,-0.03870749336456134,"[-0.1383402  -0.1129769  -0.07553472 -0.04201284  0.00823282  0.04706849
  0.09731022  0.13765485  0.1734419   0.19678764  0.19330801  0.15617036
  0.05512413 -0.11465402 -0.29359842 -0.36459528 -0.26930832 -0.21991129
 -0.18255591 -0.07205505  0.54415469  1.24327829  1.85398277  1.25749619
  0.00237589]","[-2.21284027e-05 -4.40604716e-04  2.50084862e-04  4.57039739e-04
 -7.93296255e-04  1.54691693e-03]","[ 1.19193119e-02 -1.02165848e-03 -3.40826617e-03  1.49549827e-03
 -2.55578624e-03  5.79714515e-03  2.25292616e-03  3.23767851e-04
 -9.50161082e-04 -2.69631194e-03  9.50479213e-04  2.68469892e-03
 -7.80668701e-05  2.67160924e-03  6.30062610e-04  2.42609816e-04
 -1.40053501e-04  2.20729882e-04 -2.13988639e-03 -1.51470666e-03]",0.08452228730044496,"[ 1.19193119e-02 -1.02165848e-03 -3.40826617e-03  1.49549827e-03
 -2.55578624e-03  5.79714515e-03  2.25292616e-03  3.23767851e-04
 -9.50161082e-04 -2.69631194e-03  9.50479213e-04  2.68469892e-03
 -7.80668701e-05  2.67160924e-03  6.30062610e-04  2.42609816e-04
 -1.40053501e-04  2.20729882e-04 -2.13988639e-03 -1.51470666e-03]"
AAP,"[ 4.87497828e-02  6.81341749e-02 -6.05685073e-02  6.65452245e-02
 -7.61677201e-02 -1.01888535e-01 -1.25968275e-01 -4.03002311e-02
 -4.91464094e-02 -9.39543287e-02 -2.26655635e-01  2.90325759e-01
 -1.97787445e-02  1.66949044e-01  1.46391240e-01 -1.02844920e-01
 -1.80719874e-01  3.99091514e-02  1.84927545e-01 -9.51919394e-02
  2.61559768e-02  1.56411194e-01 -1.89878313e-02 -7.77878524e-02
 -4.20476235e-02  1.59695055e-02  6.95557569e-03 -5.44626760e-04
  2.33286558e-01 -8.07933485e-02 -1.53528100e-01  1.30855351e-01
 -1.72411987e-01 -1.05917591e+00 -5.30439313e-01  1.27813147e+00
  1.04515773e+00 -5.85699088e-01 -1.65869750e+00  1.25586163e-01
  1.44850237e+00  5.00608138e-01 -4.68409782e-01  9.86897950e-02
 -5.28151769e-01 -9.76840382e-01  7.91978097e-01  1.08736023e+00
 -3.25470304e-01  9.64803069e-03 -3.45829192e-01 -2.40062514e+00
 -4.76051217e-01  0.00000000e+00]",0.7487888230979866,0.23024121783801646,"[ 5.61277531e-04  5.49301305e-05  1.90974721e-04 -6.50657669e-05
  6.13255065e-07 -7.39577428e-05]",-6.2530363811842085,0.0019246014316291874,0.8003393771795597,-0.039117527260181605,"[-1.39108543e-01 -1.11824171e-01 -7.91392322e-02 -4.25202615e-02
  1.61115062e-03  4.53760431e-02  8.85673790e-02  1.31828659e-01
  1.62326735e-01  2.06710985e-01  1.95163212e-01  1.66063591e-01
  6.31526870e-02 -1.29997821e-01 -3.12395522e-01 -3.52257945e-01
 -2.50362855e-01 -2.29780667e-01 -2.08762837e-01 -5.11026598e-02
  5.31444020e-01  1.20313895e+00  1.82122575e+00  1.27145807e+00
  7.04363794e-03]",[-0.00012866  0.00011659  0.00023725  0.00043469 -0.00044685  0.0012154 ],"[ 6.73360420e-03 -4.10502043e-03  1.21451010e-03  7.25832658e-03
 -1.99324471e-03 -1.32536622e-03 -2.10291604e-05  4.38146665e-03
  6.70392118e-04 -2.04715212e-03  2.00910940e-03  8.50763581e-04
 -3.43685521e-03  4.85585555e-03  2.12380125e-03 -6.01931050e-04
 -2.87858119e-04  2.13075973e-04 -4.90318884e-03 -8.72056279e-04]",0.08354802107143003,"[ 6.73360420e-03 -4.10502043e-03  1.21451010e-03  7.25832658e-03
 -1.99324471e-03 -1.32536622e-03 -2.10291604e-05  4.38146665e-03
  6.70392118e-04 -2.04715212e-03  2.00910940e-03  8.50763581e-04
 -3.43685521e-03  4.85585555e-03  2.12380125e-03 -6.01931050e-04
 -2.87858119e-04  2.13075973e-04 -4.90318884e-03 -8.72056279e-04]"
AAPL,"[ 7.92431481e-02  1.25740600e-01 -8.59494613e-02  1.39130263e-01
  1.59386393e-04 -1.39501219e-01  2.32281393e-02 -6.25041843e-02
  1.38405614e-01 -4.82046205e-02 -3.62816155e-02  2.35344449e-01
  1.78128875e-02  4.00467882e-02  1.29985022e-01 -3.44322943e-02
 -2.10367616e-02 -2.29362560e-02  9.11796758e-02 -3.11431415e-02
  1.18455338e-01  9.57515630e-02  1.35175429e-01  9.95707684e-02
  8.20411804e-02 -5.63544174e-02 -4.10995789e-02  6.69706420e-02
  4.82837035e-02 -5.99496402e-03 -1.51194013e-01  5.38380010e-03
 -9.02120532e-02  3.47645234e-01  1.63500018e-01 -7.83532157e-02
 -3.32402969e-01 -6.37152683e-02  6.18005097e-02  3.73592248e-01
  4.82442264e-01  4.79870155e-01 -4.25931150e-01 -3.91994915e-01
 -4.51488549e-01 -7.11351037e-01  1.21331944e+00  1.39924085e+00
 -8.23046535e-01 -5.56510211e-01 -4.38576510e-01 -2.80777988e+00
  3.60259341e-01  0.00000000e+00]",-0.08755128790526852,1.066678610316526,[-0.00010571 -0.00115865  0.00055256  0.00020045  0.00022251  0.00018447],-5.36781639819207,0.004664305183628348,0.8009889111170402,-0.03857617132728389,"[-0.13975091 -0.11018663 -0.07737313 -0.04356698  0.00599584  0.04446881
  0.09482515  0.1334112   0.16969845  0.20497408  0.19647712  0.1591814
  0.06173625 -0.12350107 -0.3019321  -0.35899129 -0.25915372 -0.22194296
 -0.1963522  -0.06345424  0.56041403  1.24045287  1.84923802  1.25935821
  0.00291776]","[ 7.03177264e-05 -3.85501170e-04  3.82444133e-04  4.03735220e-04
 -8.86160441e-04  1.42244194e-03]","[ 0.01111307 -0.00200633 -0.00303227  0.00327579 -0.00085754  0.00413094
  0.00056298  0.00133816  0.00084315 -0.00206203  0.00066588  0.00080047
 -0.00219578  0.00568911  0.00297787 -0.00194146 -0.00163014 -0.00033616
 -0.00599337  0.00120004]",0.08410174094761962,"[ 0.01111307 -0.00200633 -0.00303227  0.00327579 -0.00085754  0.00413094
  0.00056298  0.00133816  0.00084315 -0.00206203  0.00066588  0.00080047
 -0.00219578  0.00568911  0.00297787 -0.00194146 -0.00163014 -0.00033616
 -0.00599337  0.00120004]"
ABBV,"[ 0.01114243  0.06475172 -0.04857874  0.04495961 -0.0608017  -0.1403082
 -0.11287264 -0.04502935 -0.03418847 -0.03656743 -0.22528825  0.26621588
 -0.00580077  0.13887799  0.10817746 -0.06271582 -0.15218628  0.01905074
  0.18797653 -0.08218604  0.02438798  0.15956984 -0.03116438 -0.0596212
 -0.07368259  0.00966968 -0.00674913  0.02905765  0.19784402 -0.10710322
 -0.14968494  0.10456162 -0.16631876 -0.84799224 -0.44999592  1.10579298
  0.91942665 -0.56838599 -1.56236209  0.19048635  1.49266167  0.445208
 -0.73562934  0.05847655 -0.24399554 -0.77642397  0.70108372  0.90818485
 -0.50798926  0.0167806  -0.01309306 -2.19871158 -0.5224158   0.        ]",0.48540733059246816,0.49033717245957087,"[ 1.96497780e-04  2.04212680e-04 -8.13669102e-05  3.13034873e-04
 -8.63832285e-05  6.49555103e-05]",-5.814751189573055,0.002983222492000566,0.7995383094929824,-0.03915683586120532,"[-0.13885906 -0.11234477 -0.07876048 -0.04363564  0.00207118  0.04515598
  0.08912753  0.13378733  0.1625499   0.20580976  0.19574171  0.1644957
  0.06088115 -0.1271714  -0.31043123 -0.35474566 -0.2501066  -0.22821431
 -0.20928173 -0.05216442  0.52919681  1.20695814  1.81391019  1.26950161
  0.00602148]","[-4.53964045e-05  2.95208833e-05  1.56569630e-04  4.43197551e-04
 -5.45187889e-04  1.23211034e-03]","[ 0.00738567 -0.0038654   0.00066718  0.00687817 -0.00197165 -0.00098755
  0.00015424  0.00446104  0.00057137 -0.00281971  0.00192685  0.00161294
 -0.00278822  0.0045536   0.00167841 -0.00107114 -0.00023902  0.00120914
 -0.00431647 -0.00101258]",0.08365364168800067,"[ 0.00738567 -0.0038654   0.00066718  0.00687817 -0.00197165 -0.00098755
  0.00015424  0.00446104  0.00057137 -0.00281971  0.00192685  0.00161294
 -0.00278822  0.0045536   0.00167841 -0.00107114 -0.00023902  0.00120914
 -0.00431647 -0.00101258]"
ABT,"[ 9.80503418e-02  7.83244541e-02 -5.21749945e-02  9.26133787e-02
 -6.77620677e-02 -4.50607451e-02 -8.85260552e-02  2.17533482e-02
 -1.29117169e-02 -1.40489454e-01 -1.59976594e-01  2.31571125e-01
 -5.83852660e-02  1.48477521e-01  1.80293240e-01 -1.15715445e-01
 -1.50535661e-01 -2.13546812e-03  1.59584419e-01 -7.28967884e-02
  1.04080571e-01  7.78581267e-02 -1.94650560e-02 -1.94542807e-02
 -6.73443710e-03 -6.86407416e-02 -1.21119517e-02 -1.69286501e-02
  1.67763885e-01 -5.79167128e-02 -1.30756729e-01  2.26615648e-01
 -1.81937052e-01 -9.20824261e-01 -2.97697216e-01  1.22914363e+00
  5.90508704e-01 -9.23794105e-01 -1.06826192e+00  5.37651706e-01
  1.05456203e+00  3.25537612e-01 -2.53567993e-01 -1.20116977e-01
 -7.32026282e-01 -6.72737249e-01  1.00666586e+00  8.48032968e-01
 -2.54373944e-01  3.00197829e-01 -7.36308255e-01 -2.51874458e+00
  1.53156336e-01  0.00000000e+00]",0.6560576685751791,0.3224724454628489,"[6.76617759e-04 6.97823328e-05 3.07219398e-04 1.38142806e-04
 6.20777371e-05 1.22792610e-04]",-6.236764737480304,0.001956174032845016,0.801389519918096,-0.03901254331543982,"[-0.13890831 -0.11116736 -0.07892231 -0.04091055  0.00260224  0.0473394
  0.08968626  0.13020733  0.16478509  0.20413222  0.19311677  0.16506348
  0.06513583 -0.13013535 -0.31054526 -0.35551904 -0.25282858 -0.22752822
 -0.19723697 -0.0621931   0.53333237  1.21498277  1.82821814  1.25887642
  0.00526807]","[-1.79997285e-04 -6.46658031e-05  2.96190984e-04  4.74647859e-04
 -1.93930951e-04  1.19741555e-03]","[ 0.00718063 -0.00341399  0.00101131  0.00597329 -0.0030245   0.0004174
  0.00114732  0.00313334  0.00013253 -0.0013154   0.00126907  0.0001791
 -0.00242368  0.00531082  0.00141798 -0.00038155  0.00052851 -0.00092862
 -0.00524812  0.00077914]",0.08366647262725281,"[ 0.00718063 -0.00341399  0.00101131  0.00597329 -0.0030245   0.0004174
  0.00114732  0.00313334  0.00013253 -0.0013154   0.00126907  0.0001791
 -0.00242368  0.00531082  0.00141798 -0.00038155  0.00052851 -0.00092862
 -0.00524812  0.00077914]"
ACN,"[ 0.05384234  0.05458135 -0.05261918  0.04069222 -0.08125449  0.01342682
 -0.0975131   0.00850507 -0.03247359 -0.06368969 -0.22634326  0.17013426
 -0.06375231  0.18886463  0.12476853 -0.05531982 -0.14777781  0.00217398
  0.13159348 -0.06509682  0.08985267  0.06684439 -0.09350764 -0.06185483
 -0.03601065 -0.03446688 -0.02289146 -0.0539463   0.17302058 -0.09475085
 -0.08698917  0.22946284 -0.20128654 -1.10555011 -0.3762774   1.29137721
  0.82550994 -0.84627515 -1.15642851  0.48010833  0.77008998 -0.13190285
  0.02827953  0.48251099 -0.61796023 -0.66865234  0.57020164  0.34895037
 -0.15443541  0.66758374 -0.25430722 -1.95035356 -0.15510759  0.        ]",1.070277858654017,-0.09333611514026863,"[2.59223480e-04 5.91461673e-04 2.51674094e-05 2.03076892e-04
 5.70003380e-05 1.25902073e-04]",-6.22891354721646,0.0019715927759063863,0.8004478527965044,-0.03924231371191267,"[-0.13890583 -0.11239614 -0.07922969 -0.03929659  0.00234641  0.04689521
  0.08902986  0.13292481  0.16226985  0.20104038  0.19291849  0.16737319
  0.0620784  -0.12614314 -0.31020118 -0.35551782 -0.25582767 -0.22717186
 -0.19807161 -0.06441241  0.520091    1.20472418  1.8211613   1.26397856
  0.0045397 ]","[-2.93961797e-04 -3.21834663e-05  1.95319976e-04  5.93588806e-04
 -1.96408464e-04  1.15497549e-03]","[ 6.57507525e-03 -3.65993781e-03  1.21146435e-03  6.64403908e-03
 -2.75784426e-03  1.39637234e-04  9.75742018e-04  2.38301772e-03
 -1.22098498e-03 -4.88995949e-04  2.95823734e-03  3.85355099e-04
 -2.40941916e-03  4.06334036e-03  3.04876348e-05  2.30491280e-05
  1.54348376e-03  5.26010968e-04 -3.55492140e-03 -1.91906307e-05]",0.08374136433593701,"[ 6.57507525e-03 -3.65993781e-03  1.21146435e-03  6.64403908e-03
 -2.75784426e-03  1.39637234e-04  9.75742018e-04  2.38301772e-03
 -1.22098498e-03 -4.88995949e-04  2.95823734e-03  3.85355099e-04
 -2.40941916e-03  4.06334036e-03  3.04876348e-05  2.30491280e-05
  1.54348376e-03  5.26010968e-04 -3.55492140e-03 -1.91906307e-05]"
ADBE,"[ 0.05376642  0.08010227 -0.06285777  0.03430241 -0.0053668  -0.09006965
 -0.10941275 -0.02507816  0.00669815 -0.07776013 -0.20000687  0.28850185
 -0.033572    0.14046593  0.15035133 -0.03406262 -0.14272398  0.02647803
  0.1938694  -0.09748617  0.0551852   0.1493462  -0.04359349 -0.02991239
 -0.04013531 -0.0271908  -0.0177428  -0.01023121  0.20123545 -0.06742179
 -0.13035564  0.10866482 -0.17408095 -0.6499026  -0.33884527  0.80506201
  0.76039927 -0.32142877 -1.27780304  0.08822515  1.28158759  0.50111932
 -0.6134534  -0.00828455 -0.24791866 -0.84944137  0.58784867  1.05223481
 -0.18333172  0.00482322 -0.53044511 -2.68404814  0.04775354  0.        ]",0.4270719314022817,0.5506838778924392,"[4.24117250e-04 3.53399738e-04 1.44026042e-04 5.23484408e-05
 5.04870243e-05 7.51157857e-05]",-5.9476516276453255,0.0026119671932839294,0.8004462357498546,-0.03900533407380592,"[-0.13917637 -0.11257189 -0.07741187 -0.04226064  0.00214011  0.04573165
  0.09045108  0.13239349  0.16324483  0.20693433  0.19422518  0.16466443
  0.06332956 -0.12479432 -0.31006633 -0.35394332 -0.24955646 -0.22984906
 -0.20462483 -0.05212058  0.52753099  1.21283824  1.8214446   1.26459961
  0.00496386]","[-1.65826078e-04  3.66494829e-05  2.81781539e-04  4.87996040e-04
 -5.31901925e-04  1.21992476e-03]","[ 8.00180119e-03 -3.55128405e-03 -2.35273723e-04  6.44072898e-03
 -1.33987582e-03 -8.65958677e-05 -1.35910141e-04  3.83847083e-03
  7.33811135e-04 -2.55436143e-03  1.78056832e-03  1.55075681e-03
 -2.93830042e-03  4.17548575e-03  2.07120826e-03 -8.05787389e-05
 -2.74548411e-04 -3.16074809e-04 -5.67582674e-03  5.93638448e-04]",0.08370110973734185,"[ 8.00180119e-03 -3.55128405e-03 -2.35273723e-04  6.44072898e-03
 -1.33987582e-03 -8.65958677e-05 -1.35910141e-04  3.83847083e-03
  7.33811135e-04 -2.55436143e-03  1.78056832e-03  1.55075681e-03
 -2.93830042e-03  4.17548575e-03  2.07120826e-03 -8.05787389e-05
 -2.74548411e-04 -3.16074809e-04 -5.67582674e-03  5.93638448e-04]"
ADI,"[-0.0821609  -0.05344074 -0.00764241  0.02339079 -0.02347143 -0.09760885
 -0.09782908 -0.11909437 -0.0039449  -0.03250348 -0.11037765  0.2397961
  0.03417276  0.03904354  0.09495142  0.00860403 -0.08991486  0.03840039
  0.1456812   0.00216004 -0.14175936  0.09486655  0.00235718 -0.02052197
 -0.03876201 -0.01178558  0.00719857  0.02238696  0.08132809  0.03339922
  0.00176044 -0.15861192 -0.02648403  0.00972298 -0.30620305 -0.3303088
  0.67879957  1.14612832 -0.80802378 -1.22574029  0.65311706  1.13682756
 -0.16096567 -0.51080301 -0.18418606 -0.22739392  0.34785689  0.55878009
 -0.29673924 -0.29901749 -0.06824745 -1.56373309  0.45511217  0.        ]",0.16685514937275184,0.8095167812091852,"[ 3.95616225e-04 -2.27576921e-05  1.33851989e-04  2.32663442e-04
 -5.04640643e-05  3.01994294e-05]",-5.871934975628023,0.0028174164241094716,0.7975508712971064,-0.04027400414116114,"[-0.13780801 -0.11281698 -0.07784352 -0.04257391  0.00263659  0.04277217
  0.08986882  0.13386844  0.16718753  0.20478213  0.19713187  0.1592182
  0.05949811 -0.12169874 -0.30699357 -0.35307465 -0.25604143 -0.21803323
 -0.23125837 -0.06504462  0.5361466   1.21215459  1.82294131  1.26583983
  0.0071005 ]","[-8.16297983e-05 -2.91935781e-04  5.47209537e-04  8.30954507e-04
 -1.35786959e-03  1.66689536e-03]","[ 0.01001347 -0.00336191 -0.00362862  0.00619806  0.00266199  0.00159658
 -0.00402476  0.00218954  0.00272853 -0.00182684  0.00063189  0.00173894
 -0.00134022  0.00334704  0.0007923  -0.00030118 -0.00087497  0.00087503
 -0.00232994  0.00152727]",0.08401233298710065,"[ 0.01001347 -0.00336191 -0.00362862  0.00619806  0.00266199  0.00159658
 -0.00402476  0.00218954  0.00272853 -0.00182684  0.00063189  0.00173894
 -0.00134022  0.00334704  0.0007923  -0.00030118 -0.00087497  0.00087503
 -0.00232994  0.00152727]"
ADM,"[-1.16475528e-01 -6.97534347e-02 -1.02396380e-02  4.23747671e-02
 -6.76418846e-02  3.23496498e-02 -3.34055059e-02 -1.30719613e-01
  1.41057463e-01  1.46276412e-02 -5.60257943e-02  1.98286184e-01
 -1.48266720e-04  8.99315855e-02  1.04866881e-01  9.48161380e-02
 -1.15898341e-02  8.22715356e-03 -2.12262989e-02  6.37703630e-02
 -7.63668990e-02  5.57150418e-02 -7.44393567e-03  2.67549702e-02
  1.82979606e-01 -1.83006229e-03  2.28227996e-02 -7.82471858e-02
  1.18513269e-01  7.12637279e-02 -7.90503586e-03 -1.78448399e-01
 -3.77433189e-02  3.82916100e-01 -6.38459809e-02 -6.29119193e-01
  2.81188684e-01  1.40546749e+00 -1.14329777e-01 -1.38445591e+00
 -1.73138712e-01  9.38907704e-01  7.77677374e-01 -6.11892739e-02
 -7.48098916e-01 -4.79055715e-01  2.10756922e-01  3.24956329e-01
  2.19131393e-01  5.49909583e-01 -3.15145612e-01 -1.97131286e+00
 -5.88313432e-01  0.00000000e+00]",0.13628437606292385,0.8381294920463974,"[-2.93574803e-05  1.32576791e-04  7.74749905e-06  1.64483091e-04
  1.99160637e-05  9.90496955e-05]",-6.028532380991354,0.0024090269191789407,0.7968199412146637,-0.040432695646462784,"[-0.13785976 -0.1124091  -0.07894063 -0.03888218  0.00442078  0.04238965
  0.0946578   0.13560076  0.16929379  0.20268845  0.19545868  0.162154
  0.06008166 -0.114951   -0.30128958 -0.35575609 -0.27275374 -0.21117388
 -0.21971152 -0.07162114  0.53538421  1.22031485  1.87372144  1.26781247
  0.00731987]",[-0.00035645 -0.00019658  0.00059611  0.0007965  -0.00142814  0.00165341],"[ 1.11631108e-02 -2.64674917e-03 -4.62800496e-03  5.02125762e-03
  3.30334657e-03  3.76428443e-03 -4.52186289e-03 -2.54452482e-04
  2.14772466e-03  7.91361140e-04  1.84330874e-03  2.82955024e-05
 -1.94467223e-03  2.80518175e-03  8.95852201e-05  1.31209440e-03
  1.50472151e-03  5.76283857e-05 -3.37459209e-03 -1.44819581e-03]",0.08446508959894657,"[ 1.11631108e-02 -2.64674917e-03 -4.62800496e-03  5.02125762e-03
  3.30334657e-03  3.76428443e-03 -4.52186289e-03 -2.54452482e-04
  2.14772466e-03  7.91361140e-04  1.84330874e-03  2.82955024e-05
 -1.94467223e-03  2.80518175e-03  8.95852201e-05  1.31209440e-03
  1.50472151e-03  5.76283857e-05 -3.37459209e-03 -1.44819581e-03]"
