,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.01136629  0.03436718 -0.05986936 -0.09287609 -0.21223821  0.16496586
 -0.00425509  0.09650099 -0.18157285  0.01335006  0.04934132 -0.02131892
  0.1676917  -0.30535453 -0.12640129 -0.17829313 -0.05846353  0.55825823
  0.22935026  0.07366553  0.07273503 -0.0339811   0.32202106 -0.34957718
  0.12506584 -0.10699927 -0.06751769  0.08844387 -0.32551486 -0.03975152
 -0.15168217 -0.06123951 -0.20428334 -1.66312776  0.27074965  1.93267639
 -1.07766738 -2.07754196  1.79355865  1.06035301 -2.22389183  0.05792365
  1.74848775 -0.71317581 -0.75782676  0.91636612 -0.03684365 -0.21960629
  0.32995743 -0.32597946  0.47519975  0.77159159 -1.62366808  0.        ]",0.9273587231379689,0.040907141682634984,"[ 4.36215941e-04  9.55733838e-04 -3.09878182e-04  8.51575780e-05
 -2.36065262e-04 -1.41617720e-04]",-4.868035008348323,0.0076884582105035465,0.8236100253431142,-0.03896198696604433,"[-1.22569676e-01 -1.01380880e-01 -7.31318809e-02 -2.22158232e-02
  1.42312865e-02  6.03108226e-02  8.92364557e-02  1.34840921e-01
  1.65903682e-01  1.76245066e-01  1.60918280e-01  6.60222726e-02
 -6.84487153e-02 -2.42060248e-01 -3.27621917e-01 -2.19924010e-01
 -1.76652734e-01 -1.61796169e-01 -7.39100135e-02  2.96800653e-01
  9.11268863e-01  1.18230033e+00  1.17682858e+00 -1.13944362e-01
 -3.38736813e-04]","[-4.27234949e-04 -8.55326795e-05 -2.42683966e-04 -1.77366763e-03
 -2.62358613e-04 -1.00245574e-03]","[ 8.66860595e-04 -2.98666844e-03  9.41633515e-05 -3.04303059e-04
 -8.97070716e-03  6.63762961e-03  2.10269520e-03 -5.30807790e-03
 -4.62961071e-05  4.32954307e-03  1.01377810e-03 -1.56710307e-03
  6.89289101e-04  1.76727707e-03 -1.68157902e-03  1.78283530e-03
  2.32613795e-04  2.55975898e-03  3.34439458e-03 -4.20259080e-03]",0.08665976251202172,"[ 8.66860595e-04 -2.98666844e-03  9.41633515e-05 -3.04303059e-04
 -8.97070716e-03  6.63762961e-03  2.10269520e-03 -5.30807790e-03
 -4.62961071e-05  4.32954307e-03  1.01377810e-03 -1.56710307e-03
  6.89289101e-04  1.76727707e-03 -1.68157902e-03  1.78283530e-03
  2.32613795e-04  2.55975898e-03  3.34439458e-03 -4.20259080e-03]"
AAL,"[ 1.22066998e-01  6.78948557e-02 -7.79503248e-02  3.83080216e-02
 -3.50238428e-01  1.43247833e-01 -3.75656761e-04  1.34856475e-01
 -1.56523349e-01  5.71516040e-02 -4.33945994e-02 -1.67814280e-01
  1.23269078e-01 -4.60296380e-01 -1.45772766e-01 -1.87088360e-01
 -7.32397632e-02  7.18057701e-01  1.79193081e-01  8.61792459e-02
  6.83003444e-02 -1.62846329e-01  4.24330373e-01 -4.80104917e-01
  1.43684924e-01 -4.59557356e-03 -9.32150931e-02  3.89522569e-02
 -4.12255491e-01 -8.05959627e-02 -1.63740805e-01 -7.47162192e-02
 -2.57245566e-01 -2.15607208e+00  4.10698977e-01  2.46491330e+00
 -1.33469605e+00 -2.61511735e+00  2.02225222e+00  1.24598224e+00
 -2.57853027e+00 -2.58417061e-01  1.92035771e+00 -3.42053113e-01
 -5.99803249e-01  4.40347445e-01  2.08650252e-02  6.50794522e-01
 -3.61111253e-02 -9.02130820e-01  1.57440919e+00  8.71957240e-01
 -3.14687408e+00  0.00000000e+00]",1.1714839521004732,-0.1989560121349114,"[-1.50212539e-04  7.56580328e-04 -1.02462428e-04 -3.57687093e-04
  3.19526662e-04  5.83708597e-05]",-5.18144041059542,0.0056199056099765455,0.8260118657397106,-0.03864762027055235,"[-0.12293013 -0.0984363  -0.07665053 -0.02288334  0.01435788  0.06147487
  0.09007508  0.13639584  0.16190127  0.16976322  0.15901621  0.05820799
 -0.07047229 -0.2432876  -0.32901336 -0.20590531 -0.18193084 -0.16056903
 -0.07426888  0.27489598  0.92806907  1.1530998   1.18218427 -0.10454766
 -0.00318171]",[-0.00059    -0.00032889 -0.00037043 -0.00182498 -0.00025918 -0.00108861],"[-0.00063621 -0.0026123   0.00159386 -0.00113141 -0.01053461  0.00706444
  0.0026504  -0.00612243 -0.00090562  0.00466265  0.00221037 -0.00120174
 -0.00058906  0.00210706  0.00068416  0.00084161 -0.00131899  0.00572906
  0.00357954 -0.00878862]",0.08688886117417083,"[-0.00063621 -0.0026123   0.00159386 -0.00113141 -0.01053461  0.00706444
  0.0026504  -0.00612243 -0.00090562  0.00466265  0.00221037 -0.00120174
 -0.00058906  0.00210706  0.00068416  0.00084161 -0.00131899  0.00572906
  0.00357954 -0.00878862]"
AAP,"[ 9.81667721e-02  2.36759166e-01 -1.43672384e-01  6.81543973e-05
 -1.64014962e-01  1.37254478e-01  1.49308820e-01  2.80715863e-01
 -1.64936781e-01  1.27322452e-01 -2.04973775e-02  3.01106408e-02
 -4.56203804e-02 -3.82160302e-01 -2.63264853e-01  1.13402088e-01
 -3.23754964e-02  5.82735863e-01  6.13596224e-02  1.18793078e-01
  2.19591118e-01  2.41311846e-01  3.17174690e-01 -2.94907765e-01
  2.24620410e-01 -2.47074825e-01  2.48847937e-01  5.89784812e-03
 -1.94628105e-01  2.12796659e-01 -7.93063745e-02  2.23941956e-02
 -2.85520647e-01 -1.94956557e+00  2.62737781e-01  2.61108151e+00
 -6.38894970e-01 -3.33286454e+00  6.15120704e-01  2.90326212e+00
 -6.03994151e-01 -1.76359315e+00  2.59710983e-01  6.57821467e-01
 -1.35272323e-01  2.47653036e-01 -1.90726240e-01 -1.05551618e+00
  2.75885754e-01  7.48753063e-01 -7.38794063e-01  5.92802030e-01
  1.27347339e+00  0.00000000e+00]",0.9891790875604757,-0.02832275317128076,"[ 1.58756468e-03 -7.44068491e-04  5.28215404e-04  7.67986174e-04
 -3.54662460e-04 -1.22465714e-05]",-5.018285973223556,0.0066158567521648615,0.8254933096457774,-0.03713990196578057,"[-0.12436867 -0.09916994 -0.07203794 -0.02286731  0.0186692   0.06568995
  0.09011954  0.13869482  0.16292041  0.17838675  0.15112393  0.06221926
 -0.0774265  -0.22333777 -0.32659874 -0.21571705 -0.19379135 -0.15761685
 -0.05345447  0.34480615  0.91203647  1.19000811  1.20176153 -0.1264522
  0.02070241]",[-0.00074102  0.00022639  0.00037563 -0.0015621  -0.00011177 -0.00139845],"[ 0.00012059 -0.00304653  0.00198277  0.00096645 -0.01254862  0.00335489
  0.00713315 -0.00094903 -0.00470657  0.00027877  0.00503825 -0.00021549
 -0.00049404  0.00136392 -0.00406185  0.00110252  0.00347603 -0.0007448
  0.0027771   0.00377318]",0.08595589062726441,"[ 0.00012059 -0.00304653  0.00198277  0.00096645 -0.01254862  0.00335489
  0.00713315 -0.00094903 -0.00470657  0.00027877  0.00503825 -0.00021549
 -0.00049404  0.00136392 -0.00406185  0.00110252  0.00347603 -0.0007448
  0.0027771   0.00377318]"
AAPL,"[-0.05933023  0.09268461 -0.1770747  -0.27286626 -0.14311843  0.28108342
  0.00560202  0.12361556 -0.29958639  0.06010682  0.05721621  0.18631731
  0.41193832 -0.2800088  -0.08219079 -0.28492906 -0.18258383  0.77620922
  0.42231895  0.17581746  0.14348915 -0.02316109  0.50841976 -0.43197151
  0.15864838 -0.17972151 -0.07237747  0.24633696 -0.42992975 -0.08631376
 -0.28739567 -0.21549127 -0.27406195 -2.48335781  0.46401041  2.76913012
 -2.01310777 -2.27680533  3.2125721   0.60161054 -3.30648264  1.25947449
  2.0447143  -1.6700314  -0.48138339  1.37136834 -0.55462291 -0.36463496
  0.52946927 -0.48213419  0.16390433  1.46449329 -0.36214998  0.        ]",1.2791327711360327,-0.3192994553123631,"[ 8.13184563e-05  9.22625867e-04 -4.12770512e-04  1.60704103e-04
 -1.78531967e-04 -1.09389235e-04]",-5.41340466384971,0.004456441667220181,0.8220761441686243,-0.038449414967214664,"[-1.25185601e-01 -1.05343620e-01 -7.15648706e-02 -1.89775972e-02
  1.45702388e-02  6.10246895e-02  8.48650330e-02  1.36586056e-01
  1.66537013e-01  1.85263702e-01  1.73179819e-01  6.86716469e-02
 -6.42010917e-02 -2.48304782e-01 -3.37513301e-01 -2.02270703e-01
 -1.58032435e-01 -1.50409304e-01 -6.52592574e-02  3.05798390e-01
  9.47465462e-01  1.16640030e+00  1.18321277e+00 -1.19301457e-01
  1.87441077e-04]","[ 4.06269081e-05 -2.24976239e-04 -3.00391567e-04 -2.08439554e-03
 -6.02232136e-04 -1.10965220e-03]","[-0.00174232 -0.00236299  0.00232998 -0.00326941 -0.00952639  0.01013697
  0.0009077  -0.0079739   0.00320137  0.00496483 -0.00152582 -0.00069501
  0.00153528  0.00056159 -0.00204651  0.00273488 -0.0004063   0.00175847
  0.00478439 -0.00055366]",0.08711319674343725,"[-0.00174232 -0.00236299  0.00232998 -0.00326941 -0.00952639  0.01013697
  0.0009077  -0.0079739   0.00320137  0.00496483 -0.00152582 -0.00069501
  0.00153528  0.00056159 -0.00204651  0.00273488 -0.0004063   0.00175847
  0.00478439 -0.00055366]"
ABBV,"[ 0.03417289  0.26490424 -0.24491179 -0.08990668 -0.15893649  0.30755815
  0.11824543  0.14668282 -0.29387345  0.13108541 -0.02216087 -0.03103636
  0.2007284  -0.25901761 -0.13121722 -0.15599969 -0.10700842  0.81073455
  0.30338869  0.07109347  0.12206655  0.03348754  0.49872237 -0.39224831
  0.29127279 -0.20765627  0.07334939  0.18599808 -0.39206687  0.10589155
 -0.1835491  -0.10619616 -0.22962045 -2.08020267  0.25988301  2.44839783
 -1.31513345 -2.74427843  2.13705795  1.71630783 -2.60139521 -0.21106738
  1.98323709 -0.44763942 -0.90567446  0.49839932 -0.29810063  0.26395293
  0.86307366 -1.14936011 -0.67179629  1.5719195   0.36833739  0.        ]",1.3756088011557535,-0.4109122039482121,"[ 5.21537915e-04  5.61182893e-04 -1.11194732e-05 -1.61257552e-04
 -1.35589196e-04 -5.63902145e-05]",-5.207082514740549,0.0054776313068569255,0.8241048533658254,-0.036896409980970366,"[-0.12663298 -0.10114851 -0.07208666 -0.01824396  0.01786093  0.06156374
  0.08506789  0.13903505  0.1627452   0.17539865  0.16290268  0.06903254
 -0.06837239 -0.24117882 -0.33194386 -0.19695503 -0.16941164 -0.16286282
 -0.06748391  0.31380601  0.94246684  1.17212253  1.21741176 -0.12189831
  0.00897739]",[-0.00016469 -0.00021629  0.00016058 -0.00184732 -0.00037768 -0.00112989],"[-0.00044702 -0.00297208  0.00153579 -0.00119975 -0.01092879  0.0073568
  0.00389455 -0.00629873 -0.0007759   0.00488252  0.00195291 -0.00197803
 -0.00038799  0.00105395 -0.00037679  0.00333113 -0.00190067 -0.00074652
  0.00513184  0.00135394]",0.08658997255612913,"[-0.00044702 -0.00297208  0.00153579 -0.00119975 -0.01092879  0.0073568
  0.00389455 -0.00629873 -0.0007759   0.00488252  0.00195291 -0.00197803
 -0.00038799  0.00105395 -0.00037679  0.00333113 -0.00190067 -0.00074652
  0.00513184  0.00135394]"
ABT,"[ 0.10425505  0.25310691 -0.22880962 -0.08832237 -0.2477003   0.25538908
  0.14517458  0.24002803 -0.3025158   0.15653095 -0.0664336  -0.0120746
  0.18062879 -0.45233847 -0.23696115 -0.12606398 -0.11563657  0.93854256
  0.294307    0.18860591  0.2400514   0.08368261  0.56321211 -0.53070816
  0.28066796 -0.22667358  0.12981624  0.11324068 -0.40379003  0.09009726
 -0.20070319 -0.10336067 -0.3425384  -2.89920908  0.41237738  3.52120848
 -1.54204141 -3.86585944  2.25084418  2.4921052  -2.47781462 -0.68021581
  1.69440398 -0.33316023 -0.63033396  0.60473817 -0.19291243 -0.19078342
  0.31068683 -0.48665596 -0.10163109  1.30089562  0.35954395  0.        ]",1.5011799798942151,-0.5376118999014807,"[ 7.18899474e-04  9.17422328e-04  2.19724596e-05  3.45538664e-04
 -1.25104512e-04  3.52523474e-04]",-5.546884386098483,0.003899587946786613,0.825625405202243,-0.03699284726575412,"[-0.12625493 -0.1011234  -0.07430345 -0.01971453  0.01866714  0.06441609
  0.08490698  0.13986285  0.16108847  0.17627895  0.16227382  0.0596241
 -0.07514099 -0.23931569 -0.33305142 -0.18597939 -0.17137617 -0.14950434
 -0.05149568  0.32308289  0.95688221  1.14100649  1.21547394 -0.12444756
  0.01238941]",[-0.00040916 -0.00021558  0.00010833 -0.0018807  -0.00033546 -0.00139593],"[-2.92559267e-03 -2.59865079e-03  4.48546911e-03 -1.92637534e-03
 -1.40737705e-02  7.38778130e-03  6.04767701e-03 -5.71347355e-03
 -1.85275269e-03  3.98828719e-03  2.54189642e-03 -1.46290704e-03
 -3.91856372e-05  1.50387659e-03 -1.56786861e-03  1.98159445e-03
 -7.16183856e-05  1.08775517e-03  4.22630344e-03  1.00330703e-03]",0.08672081090047642,"[-2.92559267e-03 -2.59865079e-03  4.48546911e-03 -1.92637534e-03
 -1.40737705e-02  7.38778130e-03  6.04767701e-03 -5.71347355e-03
 -1.85275269e-03  3.98828719e-03  2.54189642e-03 -1.46290704e-03
 -3.91856372e-05  1.50387659e-03 -1.56786861e-03  1.98159445e-03
 -7.16183856e-05  1.08775517e-03  4.22630344e-03  1.00330703e-03]"
ACN,"[-1.55832118e-01 -1.59550096e-01  1.32681034e-01  7.62936269e-02
  2.82618187e-02  5.64592159e-02 -7.78809657e-02 -1.23879390e-01
 -1.45379161e-03 -1.12151576e-01  3.50053021e-02 -1.20115554e-01
  9.77255543e-02 -9.68840773e-04  7.18292072e-02 -2.34355771e-01
 -6.81393617e-02 -2.59163894e-01  1.03416969e-01  3.79859432e-02
  1.47683839e-02 -1.60389423e-01 -1.70345678e-01 -2.29417867e-02
 -7.05973552e-02  1.13231315e-01 -2.12467969e-01  1.12572842e-01
  5.08064852e-02 -1.74224064e-01 -1.00065411e-01 -3.64473503e-02
  1.61464878e-01  5.80339038e-01  2.46489836e-02 -8.54307515e-01
 -1.06361587e-01  1.43261347e+00  2.37294296e-01 -1.48059450e+00
 -2.02779396e-01  1.13399955e+00  3.94882829e-01 -6.27671846e-01
 -3.40724525e-01  2.10530085e-01  6.22243930e-01  3.89349565e-01
 -7.46576488e-01 -5.96998818e-01  1.06504434e+00  1.01153937e+00
 -1.08042780e+00  0.00000000e+00]",-0.4067802973267765,1.3652610527991265,[-0.00191893  0.00130878 -0.00114394  0.00034554 -0.00026081  0.00013228],-4.492402045351858,0.011193723658936491,0.8199823713213906,-0.04071870350823731,"[-0.11837953 -0.09775093 -0.06667925 -0.02507495  0.01188911  0.05376805
  0.09576928  0.13043124  0.16463741  0.1719278   0.15689536  0.07875366
 -0.0562002  -0.24437834 -0.32639877 -0.29018799 -0.18563783 -0.16460565
 -0.08233181  0.26711064  0.81959579  1.25948935  1.12395883 -0.09087089
 -0.01052071]",[-0.00036471  0.00068426 -0.0006325  -0.0016891  -0.0003155  -0.00011512],"[ 0.00777544 -0.00367922 -0.0075547   0.00304996  0.00099656  0.00330946
 -0.00491894 -0.00046467  0.00267796  0.00105444  0.00028536 -0.00015347
 -0.00108631  0.00346114 -0.00035575 -0.00238978 -0.00059076  0.00393861
  0.00520724 -0.00189882]",0.08665716660719124,"[ 0.00777544 -0.00367922 -0.0075547   0.00304996  0.00099656  0.00330946
 -0.00491894 -0.00046467  0.00267796  0.00105444  0.00028536 -0.00015347
 -0.00108631  0.00346114 -0.00035575 -0.00238978 -0.00059076  0.00393861
  0.00520724 -0.00189882]"
ADBE,"[-1.99423002e-02  1.08129513e-01 -1.47089454e-01 -5.99048579e-02
 -9.99426455e-02  1.86041385e-01 -1.81064712e-02  9.38269081e-03
 -1.28990728e-01  3.79957208e-02  1.20946596e-03  4.14121879e-03
  2.45740016e-01 -1.09514459e-01  4.75177660e-02 -2.08968304e-01
 -8.14153245e-02  4.74071182e-01  2.37172486e-01  2.84277397e-02
 -3.04758234e-02 -1.62480808e-01  3.07628588e-01 -2.47144499e-01
  1.50130190e-01 -1.60883258e-04 -1.24545169e-01  1.63217868e-01
 -3.04208967e-01 -9.72509528e-02 -1.34891468e-01 -1.27008619e-01
 -9.96624599e-02 -1.15030135e+00  2.76339284e-01  1.07451979e+00
 -1.33668467e+00 -6.90378962e-01  2.19286563e+00 -2.92988289e-01
 -2.47034742e+00  9.32417880e-01  1.67920327e+00 -7.13053607e-01
 -4.51637881e-01  2.15488966e-01 -2.57115119e-01  8.34783924e-01
  3.98520809e-01 -1.14797994e+00  4.61415375e-01  1.09146872e+00
 -1.32548444e+00  0.00000000e+00]",0.695986990236699,0.2741181033716194,"[2.09046231e-04 3.81862286e-04 1.48633900e-04 1.70569751e-04
 1.80430540e-05 5.03022107e-04]",-4.916925769970225,0.007321604581043668,0.8229307322538886,-0.03830610783046037,"[-0.12450435 -0.10059072 -0.07036808 -0.02150517  0.01372773  0.05755022
  0.0910281   0.13575711  0.16366048  0.17712975  0.16487141  0.07586453
 -0.05725509 -0.24334164 -0.32899541 -0.22732233 -0.17429197 -0.16699775
 -0.08800998  0.27677759  0.90483737  1.20657514  1.17921729 -0.10158051
 -0.00416856]","[-1.67995045e-04 -5.19961056e-05 -3.83526033e-04 -1.71318269e-03
 -4.61009345e-04 -7.19756443e-04]","[ 0.0024097  -0.0028711  -0.00229103 -0.00107341 -0.0051145   0.00788425
 -0.0015693  -0.00612593  0.00212283  0.00413364  0.00071201 -0.00040493
 -0.00134636  0.00132361  0.00106339  0.0016446  -0.00213145  0.00234329
  0.00433968 -0.00300043]",0.08673929212627969,"[ 0.0024097  -0.0028711  -0.00229103 -0.00107341 -0.0051145   0.00788425
 -0.0015693  -0.00612593  0.00212283  0.00413364  0.00071201 -0.00040493
 -0.00134636  0.00132361  0.00106339  0.0016446  -0.00213145  0.00234329
  0.00433968 -0.00300043]"
ADI,"[ 1.01297311e-01  1.39358334e-01 -2.01501305e-01 -2.18354975e-01
 -2.20400980e-01  1.35487219e-01  2.48078443e-02  1.10306973e-01
 -1.83898292e-01  7.59262158e-02 -7.84588957e-04  1.06041561e-01
  2.64435702e-01 -2.56823193e-01 -8.14844351e-02 -1.53831542e-01
 -8.35225673e-03  8.13407477e-01  3.03629407e-01  1.09746075e-01
  3.38374177e-02 -3.78958789e-02  4.84040958e-01 -4.12039437e-01
  2.05720330e-01 -1.25216236e-01 -3.81864748e-02  4.33805072e-02
 -4.10349310e-01 -6.41073416e-02 -6.38186922e-02 -7.80751403e-02
 -3.00917185e-01 -2.27397971e+00  4.21384550e-01  2.53708635e+00
 -1.65573268e+00 -2.56074327e+00  2.69427185e+00  1.23596762e+00
 -3.10253270e+00  1.26382070e-01  2.19763435e+00 -7.74440184e-01
 -7.25754509e-01  7.03461846e-01 -3.33113354e-01 -2.79200135e-03
  5.47223674e-01 -2.23143704e-01  2.41406539e-01  1.48904931e-02
 -1.19361906e+00  0.00000000e+00]",1.2359364918571656,-0.26865432281693763,"[-4.26407063e-05  9.10737809e-04 -3.20068566e-04 -1.55023786e-04
 -5.52597510e-05 -9.71552699e-05]",-5.286140681664834,0.005061255612691832,0.8255612320129156,-0.038010938518286935,"[-0.12566878 -0.10409903 -0.07346388 -0.0229153   0.01502422  0.0605868
  0.08930654  0.13694446  0.16410701  0.18151911  0.16617721  0.06976771
 -0.06522509 -0.23982956 -0.32431896 -0.19850349 -0.1696607  -0.15762977
 -0.07867174  0.30020156  0.93923598  1.16733311  1.1946191  -0.11520904
  0.00183403]",[-0.00048458 -0.00022647 -0.00028844 -0.00146641 -0.00029658 -0.001206  ],"[-1.01236379e-03 -2.48295730e-03  1.70060048e-03 -2.20875790e-03
 -1.03918092e-02  8.83866651e-03  2.65306426e-03 -7.50371745e-03
  1.56264231e-04  5.39872094e-03  1.04799664e-03 -1.38548929e-03
 -4.84322500e-05  1.17035173e-03 -1.01325772e-03  2.66735609e-03
  4.35680768e-04  1.94960733e-03  8.09730021e-04 -3.06940009e-03]",0.08659285964138778,"[-1.01236379e-03 -2.48295730e-03  1.70060048e-03 -2.20875790e-03
 -1.03918092e-02  8.83866651e-03  2.65306426e-03 -7.50371745e-03
  1.56264231e-04  5.39872094e-03  1.04799664e-03 -1.38548929e-03
 -4.84322500e-05  1.17035173e-03 -1.01325772e-03  2.66735609e-03
  4.35680768e-04  1.94960733e-03  8.09730021e-04 -3.06940009e-03]"
ADM,"[-0.0518692   0.05101215 -0.02121565  0.04304262 -0.15023763  0.21970812
  0.0585881   0.06768652 -0.20347537  0.00366121  0.00184118 -0.17682208
  0.10101669 -0.30007594 -0.1491809  -0.22120669 -0.08620499  0.37108563
  0.23230343  0.10453224  0.16685662 -0.01018787  0.18318066 -0.33629751
  0.15346805 -0.10481661 -0.03753201  0.13151183 -0.19709438  0.00217898
 -0.17113879 -0.02562843 -0.07821397 -1.15614279  0.14924667  1.41359224
 -0.65373649 -1.62994048  1.07117464  1.05041267 -1.41175521 -0.2093409
  1.46253409 -0.35777265 -1.01920524  0.56252858  0.54115537 -0.02307384
 -0.18852201 -0.73360502  0.34594365  1.59040614 -0.45419883  0.        ]",0.8155325528678271,0.15646925750831844,"[ 1.60881508e-03  1.44065919e-05  4.21783714e-04  7.31289573e-04
 -1.33832308e-04  2.42221760e-04]",-4.892777726687006,0.007500559008978196,0.8222380238575321,-0.03882128756344146,"[-1.21728509e-01 -9.83423805e-02 -7.15622136e-02 -2.07326832e-02
  1.60991701e-02  5.93881017e-02  8.83596285e-02  1.34560465e-01
  1.63470037e-01  1.69294893e-01  1.57436057e-01  6.50858843e-02
 -7.01037468e-02 -2.45506100e-01 -3.29133573e-01 -2.34670420e-01
 -1.75443923e-01 -1.58367821e-01 -6.18471455e-02  2.99103278e-01
  8.86995309e-01  1.18732172e+00  1.18294274e+00 -1.13165474e-01
  9.66444881e-04]",[-0.00036975  0.00017335 -0.00015274 -0.00188362 -0.00020198 -0.00075001],"[ 2.41322801e-03 -3.37801083e-03 -1.26898717e-03  1.08814915e-03
 -7.68649353e-03  4.86527220e-03  2.00265279e-03 -3.30984168e-03
 -7.86853445e-04  3.67794390e-03  1.85550277e-03 -2.36780461e-03
 -5.52635974e-05  3.24427349e-03 -1.20900206e-03  6.26164001e-05
 -7.49645804e-04  2.10478603e-03  5.85539859e-03 -8.47190994e-04]",0.08676907855889382,"[ 2.41322801e-03 -3.37801083e-03 -1.26898717e-03  1.08814915e-03
 -7.68649353e-03  4.86527220e-03  2.00265279e-03 -3.30984168e-03
 -7.86853445e-04  3.67794390e-03  1.85550277e-03 -2.36780461e-03
 -5.52635974e-05  3.24427349e-03 -1.20900206e-03  6.26164001e-05
 -7.49645804e-04  2.10478603e-03  5.85539859e-03 -8.47190994e-04]"
