,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.06906195 -0.02085839 -0.04845018  0.08912638  0.04278597 -0.08610448
 -0.03793495 -0.0779503   0.10619161  0.03687631  0.07407598  0.0644422
 -0.09070239 -0.08283503 -0.03389191  0.10582361 -0.01011305  0.08849569
 -0.14815878 -0.08519328  0.08009334  0.06226194 -0.07814571  0.08297562
 -0.1214607  -0.08763588 -0.00677982 -0.08302083  0.04735702  0.0596502
 -0.01837962 -0.03247736 -0.06629964 -0.98406244 -0.0549508  -1.53481089
 -0.21503899 -1.59499791 -0.4162391  -1.16906251 -0.29817228 -0.32004826
 -0.33305852  0.27608839 -0.14008277  0.63948175 -0.11313187  0.70734201
  0.09971503  0.24217474  0.64988346 -0.69612359  1.59322537  0.        ]",-0.6663549392022986,1.638393040506741,"[ 1.54161709e-03  1.64671902e-04  5.02240346e-04  5.67665671e-04
 -3.16334801e-05  2.38115346e-04]",-5.094724069273541,0.006128997580301931,0.8031352731765206,-0.040033406528417276,"[-1.43862586e-01 -1.17926823e-01 -8.35566688e-02 -4.34260776e-02
 -2.60165169e-04  4.32505788e-02  9.24380368e-02  1.35095941e-01
  1.74775215e-01  2.02305076e-01  2.03783958e-01  1.78104742e-01
  9.12796347e-02 -5.48691137e-02 -2.67618820e-01 -3.69204785e-01
 -3.21926918e-01 -2.42734545e-01 -2.16773626e-01 -1.58266808e-01
  2.78035986e-01  1.09254611e+00  1.76803246e+00  1.66466554e+00
 -3.50983744e-03]","[-9.96699271e-04  3.94126051e-05  5.37471183e-05 -5.66108009e-04
 -2.51823362e-04 -4.30981084e-04]","[ 0.00548724 -0.00399629 -0.00833999  0.00469173 -0.00630741  0.00357352
 -0.00318355 -0.00151565  0.00013036 -0.0032651   0.00112699  0.00144553
 -0.00017766  0.00062321  0.00046614  0.00080109  0.0008639   0.00311633
  0.00076542  0.00403842]",0.08558095590315162,"[ 0.00548724 -0.00399629 -0.00833999  0.00469173 -0.00630741  0.00357352
 -0.00318355 -0.00151565  0.00013036 -0.0032651   0.00112699  0.00144553
 -0.00017766  0.00062321  0.00046614  0.00080109  0.0008639   0.00311633
  0.00076542  0.00403842]"
AAL,"[ 0.14968216  0.01161307 -0.02168127 -0.04887431  0.01364616  0.02851207
  0.0880156   0.15236416 -0.09809389 -0.02470972  0.10338162 -0.06601495
 -0.05907425  0.07939304  0.09798457  0.15232085 -0.04728439 -0.01805679
  0.15393065  0.096709   -0.08262045 -0.13504409 -0.10273976 -0.06422515
  0.0891382  -0.00487834 -0.08047898 -0.14178192  0.1198315  -0.03886059
 -0.14769526  0.19610487  0.00721548  0.05141799  0.24584434  0.28497169
  0.48845621  0.42859853  1.35150861  0.32219052  1.38491398  0.43230029
  0.94337952  0.15950871  0.01700738  0.35964301 -1.06509007  0.1094418
 -1.64631769 -0.19213884 -0.99950793 -0.62365388  1.24369518  0.        ]",0.3799259293551745,0.5942042585113707,"[ 1.43464044e-03  1.90661324e-04  4.38195109e-04  4.33231039e-04
 -1.71574381e-05  1.39009140e-04]",-5.1574081521067985,0.0057566005999979625,0.8048111953241471,-0.03973186385133005,"[-0.14319849 -0.12123566 -0.0841197  -0.04001459  0.003713    0.05077993
  0.08505667  0.13192164  0.17562054  0.19623835  0.20645414  0.18684805
  0.10070979 -0.05235528 -0.26990141 -0.3793681  -0.29394631 -0.22206899
 -0.23385968 -0.19312946  0.28006905  1.06976657  1.8151901   1.67379582
 -0.00728276]",[-0.00105413  0.00028771 -0.00024667 -0.00095533  0.00041977 -0.00013417],"[ 0.0087226  -0.00335083 -0.00316926  0.00677579 -0.00076083  0.00839034
  0.00076476  0.00367502  0.00237339  0.00118962  0.00203967  0.00131332
 -0.00076385 -0.00187104 -0.00220694 -0.00438477 -0.00070513 -0.00145514
  0.00121813  0.00379345]",0.08592380340073864,"[ 0.0087226  -0.00335083 -0.00316926  0.00677579 -0.00076083  0.00839034
  0.00076476  0.00367502  0.00237339  0.00118962  0.00203967  0.00131332
 -0.00076385 -0.00187104 -0.00220694 -0.00438477 -0.00070513 -0.00145514
  0.00121813  0.00379345]"
AAP,"[ 0.03880764  0.0043153   0.09014785 -0.10799684  0.01633711  0.09662007
  0.21349658  0.04104668 -0.06626043  0.04970746  0.09253186 -0.12438926
  0.12443937  0.02936538 -0.13808526  0.04050524  0.01600857 -0.09633502
  0.14484614 -0.026471   -0.10777177 -0.00823619  0.10062834 -0.19925118
  0.10203547  0.13417276 -0.05675475 -0.08812551 -0.05753425  0.03148406
 -0.12131341  0.14684466  0.03575431  0.58024522  0.1055855   1.02327756
  0.28303446  0.7360374   0.76422596  0.18582612  0.7508838  -0.58967313
  0.61420072 -1.38902261  0.04935581 -1.31331056 -0.17276735 -1.00451139
 -0.33671882 -0.4477635  -0.14474048  0.1751081   0.24193665  0.        ]",0.9649804836614758,0.017331474460621017,"[1.15706303e-03 3.95059374e-04 3.75706589e-04 3.98549191e-04
 7.14922269e-05 3.03145754e-04]",-5.196679341443793,0.0055349134962517825,0.8025063505738717,-0.03979796710858366,"[-0.14071086 -0.12253795 -0.08394583 -0.03795049  0.00760216  0.04708484
  0.08610123  0.13443589  0.17536047  0.19337326  0.21556638  0.18488979
  0.08650054 -0.0596579  -0.2640473  -0.38639857 -0.29460847 -0.23705862
 -0.23625582 -0.17001368  0.31397538  1.04138632  1.81686614  1.69281869
 -0.0057203 ]","[-1.00958073e-03 -2.36165606e-04 -7.98592411e-05 -9.21797599e-04
  3.37761624e-04 -1.08067945e-04]","[ 1.03658242e-02 -3.95632561e-03 -1.02254729e-03  6.14173189e-03
 -2.84639184e-05  6.60582241e-03  4.07896379e-04  1.83964078e-03
 -4.01376343e-04  2.06342274e-04 -2.64783883e-03  1.22324658e-03
 -5.63400519e-03  8.28001864e-04 -5.54042573e-03 -4.13517450e-04
 -1.16559026e-03  8.49914370e-04  3.76277844e-03  5.33657686e-04]",0.08627593304031977,"[ 1.03658242e-02 -3.95632561e-03 -1.02254729e-03  6.14173189e-03
 -2.84639184e-05  6.60582241e-03  4.07896379e-04  1.83964078e-03
 -4.01376343e-04  2.06342274e-04 -2.64783883e-03  1.22324658e-03
 -5.63400519e-03  8.28001864e-04 -5.54042573e-03 -4.13517450e-04
 -1.16559026e-03  8.49914370e-04  3.76277844e-03  5.33657686e-04]"
AAPL,"[-7.05427590e-02 -1.81543349e-01  1.09054740e-01 -6.19957063e-02
 -6.50732480e-02 -6.63344831e-02  7.40865715e-02 -2.40830738e-01
  1.06985199e-01  1.22222509e-01 -1.29559035e-01  1.26867326e-01
  6.10668047e-02 -1.21203689e-01 -1.04069638e-01  3.96980901e-01
 -1.02840358e-01 -2.07924435e-01 -6.23539184e-02 -2.30353990e-01
 -6.30982700e-02  2.58681372e-02  1.97484500e-01 -1.07194897e-01
  4.15778656e-03  3.32024756e-02 -1.35100286e-01 -1.14277113e-01
  5.12530298e-02 -4.40974907e-02  4.27317948e-02 -2.53655216e-01
  1.78029138e-03  2.28587680e-02 -9.50275873e-02 -4.00541989e-02
 -2.52589967e-01 -9.70635851e-02 -9.13945791e-01 -2.02671951e-01
 -1.25417732e+00 -1.06761670e-01 -1.72253758e+00 -3.05841958e-01
 -1.59117265e+00  1.46966385e-02 -1.02944844e+00  1.30392087e-01
 -6.46139445e-02 -3.34106321e-01  1.15939701e+00 -1.27316317e+00
  2.05577615e+00  0.00000000e+00]",0.48056865253088765,0.4930953965944053,"[ 1.41794879e-03  8.50346602e-04  1.08209502e-04  7.12890868e-04
 -2.06991179e-04  5.45804901e-05]",-5.41068850000256,0.0044685625466590224,0.800233189067466,-0.04153025013371675,"[-0.14022753 -0.12128816 -0.0862448  -0.04257369  0.00322894  0.03756476
  0.09218575  0.13807819  0.16651521  0.20404253  0.21065576  0.17782282
  0.08714443 -0.0354972  -0.27264881 -0.39658887 -0.3107815  -0.262091
 -0.23864812 -0.16104419  0.32930006  1.05075782  1.79173855  1.68540922
 -0.01158946]","[-1.15697292e-03  7.29078044e-05 -3.01403551e-04 -4.82785421e-04
 -7.33159800e-04 -3.64903007e-04]","[ 0.00865467 -0.00445354 -0.00397141  0.00449921 -0.00217584  0.0018782
 -0.00053733 -0.00433138  0.00083889 -0.00715658 -0.00011458 -0.00294655
 -0.00183798 -0.00180352 -0.00164008  0.00086852 -0.00054567  0.00443094
 -0.00049002  0.00514547]",0.08630437640505358,"[ 0.00865467 -0.00445354 -0.00397141  0.00449921 -0.00217584  0.0018782
 -0.00053733 -0.00433138  0.00083889 -0.00715658 -0.00011458 -0.00294655
 -0.00183798 -0.00180352 -0.00164008  0.00086852 -0.00054567  0.00443094
 -0.00049002  0.00514547]"
ABBV,"[ 0.21341216 -0.00768991 -0.21664123  0.06831313  0.07336402 -0.06337422
  0.03774976  0.11487866 -0.01181822  0.00364136  0.1457613   0.00961656
 -0.19919962  0.09313366  0.10128843  0.21102184  0.01168387  0.24859279
 -0.09111142  0.10885841  0.09629565 -0.09490622 -0.15529429  0.12086093
 -0.04460001 -0.14482027 -0.01795001 -0.17009355  0.14311078 -0.02246935
 -0.226977    0.16137796 -0.05717425 -1.31570122  0.1622915  -1.94478991
  0.21993313 -1.52194615  0.85321479 -0.73184005  0.88793282  0.53916503
  0.55130457  1.00689376 -0.12418369  1.22582337 -1.17744827  0.58180468
 -1.72913407 -0.21282743 -0.88469571 -0.91447763  1.76992981  0.        ]",-0.9455143795758342,1.9207802852211306,"[ 1.85643690e-04 -3.11227254e-04  3.08701061e-04  1.22315846e-04
  8.75272272e-05  2.67967818e-04]",-5.926148486119492,0.0026687409125690405,0.8061360059796172,-0.039913125162612556,"[-0.14762557 -0.11852838 -0.08283114 -0.04290917  0.00184873  0.04972869
  0.08828916  0.13347896  0.17740162  0.19995461  0.19902972  0.18680992
  0.09958611 -0.04818697 -0.26705632 -0.35557736 -0.31842101 -0.21968394
 -0.21192267 -0.18667136  0.27005814  1.10624348  1.78841527  1.65311147
 -0.00493538]",[-0.00110628  0.0003101  -0.00015664 -0.00112967  0.0002876  -0.00034619],"[ 4.45217859e-03 -3.24068983e-03 -9.60925844e-03  6.05674219e-03
 -6.06969471e-03  7.26264245e-03 -2.04526560e-03  2.06180287e-03
  2.50207620e-03 -5.11521382e-04  3.62715038e-03  1.41255603e-03
  1.49781390e-03 -2.65524899e-03 -1.19253663e-04 -4.67729447e-03
 -8.32329649e-04 -1.18192015e-03  3.50917194e-05  5.14102679e-03]",0.08584587465300289,"[ 4.45217859e-03 -3.24068983e-03 -9.60925844e-03  6.05674219e-03
 -6.06969471e-03  7.26264245e-03 -2.04526560e-03  2.06180287e-03
  2.50207620e-03 -5.11521382e-04  3.62715038e-03  1.41255603e-03
  1.49781390e-03 -2.65524899e-03 -1.19253663e-04 -4.67729447e-03
 -8.32329649e-04 -1.18192015e-03  3.50917194e-05  5.14102679e-03]"
ABT,"[-0.01248525 -0.06679228  0.1097865  -0.08065559  0.00227706  0.01866648
  0.16116331 -0.01525204 -0.00305557  0.07408016  0.04562409 -0.04995335
  0.09243354 -0.04657748 -0.09912058  0.08481563 -0.05832356 -0.11984953
  0.01426099 -0.04262631 -0.05387183  0.0289993   0.06378788 -0.13035773
  0.0564104   0.08433876 -0.07431886 -0.129832   -0.01952201  0.04270285
 -0.05672642  0.04639002 -0.02702317  0.19087286  0.01867299  0.37302894
  0.11456716  0.21787334  0.27659968 -0.024802    0.34168855 -0.28801977
  0.19935847 -0.81348644 -0.11796321 -0.72621538 -0.27447214 -0.44195412
 -0.21889624 -0.0422569   0.33493224  0.3411943   1.28563723  0.        ]",0.43587831117844394,0.5406361901290311,[0.0020979  0.00084089 0.00083417 0.00031058 0.0004014  0.00057505],-4.698525816976861,0.009108695092647095,0.801440080745858,-0.04046055059177838,"[-0.1402481  -0.1218242  -0.08438201 -0.04018801  0.0059452   0.04516396
  0.08831382  0.13570463  0.17343527  0.19677361  0.21339397  0.1812322
  0.08868309 -0.05656316 -0.26942062 -0.38880994 -0.30626756 -0.23919903
 -0.23081675 -0.16304555  0.30520996  1.05262811  1.80556503  1.68823934
 -0.00720446]","[-1.13571167e-03 -1.35103682e-04 -5.07570819e-05 -7.38388156e-04
  3.13360956e-05 -3.17958248e-04]","[ 9.14894092e-03 -4.14721255e-03 -2.85510349e-03  5.61799446e-03
 -1.38523240e-03  5.28599695e-03 -1.11274403e-04  5.39754956e-04
  3.72311858e-04 -1.24542313e-03 -1.25335264e-03  9.66954687e-04
 -3.98615046e-03  4.03107235e-04 -3.61589315e-03 -1.84443023e-05
  5.24733177e-05  2.28135957e-03  4.12478546e-03  3.23306322e-03]",0.08620236119333759,"[ 9.14894092e-03 -4.14721255e-03 -2.85510349e-03  5.61799446e-03
 -1.38523240e-03  5.28599695e-03 -1.11274403e-04  5.39754956e-04
  3.72311858e-04 -1.24542313e-03 -1.25335264e-03  9.66954687e-04
 -3.98615046e-03  4.03107235e-04 -3.61589315e-03 -1.84443023e-05
  5.24733177e-05  2.28135957e-03  4.12478546e-03  3.23306322e-03]"
ACN,"[ 1.12288535e-01  7.39511191e-02  6.63314751e-02  1.04647674e-02
  4.74573764e-03  1.88084731e-02 -6.00888232e-02  6.19027671e-02
 -1.70874146e-02 -7.68242609e-02  5.25100402e-02 -1.59598975e-02
 -4.57597395e-02 -4.36050729e-02  7.88412834e-02 -9.69469112e-03
 -4.77307332e-02 -1.34944363e-01  2.47096960e-01 -3.48128619e-02
 -7.20398534e-02 -8.48727251e-02 -1.23681682e-01 -7.03713498e-02
  5.82147150e-02 -4.53136508e-02 -7.03750876e-02 -1.65104027e-02
  9.90928614e-02  3.52509169e-02  6.02400738e-02  7.54684604e-02
  5.02748259e-02  3.97834878e-01  8.68571178e-02  7.17123828e-01
  3.44579755e-01  5.57017626e-01  6.85650166e-01  1.97127735e-01
  8.12939833e-01 -3.38256537e-02  5.47295940e-01  5.81020965e-04
  2.96076077e-01  2.32833910e-01  7.45187397e-03  4.77898676e-01
 -1.15127438e-02  1.75743311e-01  2.31346905e-01 -1.15813529e+00
  4.86693924e-01  0.00000000e+00]",0.5910794125475174,0.38608375198864536,[0.00097953 0.00059562 0.00036003 0.00017505 0.00020601 0.00031611],-4.776685161538158,0.008423876527070955,0.8040338615524523,-0.039149515284871504,"[-1.41249180e-01 -1.19845629e-01 -8.42977260e-02 -4.02448379e-02
 -5.62044767e-04  4.77580428e-02  8.80142533e-02  1.30353485e-01
  1.73753103e-01  1.98542453e-01  2.06825755e-01  1.80136830e-01
  9.94599242e-02 -6.28384347e-02 -2.69643297e-01 -3.88335028e-01
 -2.83484311e-01 -2.37167419e-01 -2.34295781e-01 -1.84365428e-01
  2.72779549e-01  1.06378735e+00  1.80687821e+00  1.66972462e+00
 -5.33698082e-03]","[-7.66233887e-04  2.51291285e-04 -2.67629061e-05 -3.61505677e-04
  6.81367239e-05 -7.99319560e-07]","[ 9.81374568e-03 -3.87320077e-03 -1.87731433e-03  6.31344888e-03
 -4.19092271e-04  6.43312115e-03  4.54213533e-04  1.93023857e-03
  1.11334630e-03  9.17323343e-05  1.52880177e-03  2.12730502e-03
 -1.00053202e-03  1.48514133e-03 -1.04104757e-03  3.41502204e-04
  5.50027410e-04  2.02240484e-03 -3.33338222e-04  1.35047200e-03]",0.08527313215709408,"[ 9.81374568e-03 -3.87320077e-03 -1.87731433e-03  6.31344888e-03
 -4.19092271e-04  6.43312115e-03  4.54213533e-04  1.93023857e-03
  1.11334630e-03  9.17323343e-05  1.52880177e-03  2.12730502e-03
 -1.00053202e-03  1.48514133e-03 -1.04104757e-03  3.41502204e-04
  5.50027410e-04  2.02240484e-03 -3.33338222e-04  1.35047200e-03]"
ADBE,"[ 0.14497568  0.04361289 -0.06047858  0.02653847  0.0595418   0.03164774
  0.06948824 -0.01971178  0.00559471  0.01418523  0.14436968 -0.03563957
 -0.03510611  0.01844357 -0.09990053  0.1180901   0.09727851  0.08872725
  0.06990366 -0.08348551 -0.04888744 -0.00646616 -0.00697222 -0.07049094
 -0.0448255   0.01310631 -0.01818573 -0.06505479  0.01310754  0.01561151
 -0.13314981  0.10772442  0.02855283 -0.2463048   0.09543512 -0.44629608
  0.11704602 -0.70054162  0.43174666 -0.82221864  0.32453086 -0.78837602
  0.11154553 -0.72797025 -0.19988107 -0.26360266 -0.3893856  -0.05775003
 -0.4019126  -0.2853307  -0.08993884 -1.21215506  0.31389646  0.        ]",0.3165112883968868,0.6564698182133456,"[ 3.69533340e-03 -4.17921562e-04  1.34177536e-03 -8.89668243e-05
  2.41683681e-04 -3.57555797e-04]",-4.830584563140267,0.00798185400429194,0.8047133575697066,-0.03943318878858466,"[-0.14412273 -0.11948087 -0.08300787 -0.0400188   0.00309316  0.04523061
  0.0888887   0.13369707  0.17761259  0.19761853  0.20730724  0.18304646
  0.08757864 -0.05448688 -0.25976194 -0.36906724 -0.30182759 -0.24242827
 -0.2320772  -0.1698466   0.29466426  1.06486182  1.78545957  1.67547096
 -0.00382155]","[-9.34058721e-04 -3.49749068e-05 -8.24523410e-05 -8.99856179e-04
  1.96568220e-04 -1.13180936e-04]","[ 7.80496859e-03 -3.70590029e-03 -5.25852766e-03  5.72709876e-03
 -3.95295175e-03  5.85630448e-03 -2.34033393e-03  4.56118297e-04
 -1.05210026e-03 -1.59483627e-03 -1.29737186e-03  8.97915277e-04
 -2.72739289e-03  1.82862579e-05 -2.25812943e-03 -6.50880977e-04
 -7.81756771e-04  9.52982472e-04 -4.60200805e-04  8.93451519e-04]",0.0858879371680608,"[ 7.80496859e-03 -3.70590029e-03 -5.25852766e-03  5.72709876e-03
 -3.95295175e-03  5.85630448e-03 -2.34033393e-03  4.56118297e-04
 -1.05210026e-03 -1.59483627e-03 -1.29737186e-03  8.97915277e-04
 -2.72739289e-03  1.82862579e-05 -2.25812943e-03 -6.50880977e-04
 -7.81756771e-04  9.52982472e-04 -4.60200805e-04  8.93451519e-04]"
ADI,"[ 0.06624817  0.00538928  0.06703385 -0.01071494  0.05320697  0.07593102
  0.0679816  -0.03128486 -0.03852489  0.00213705  0.19946237 -0.08109148
  0.0291792  -0.04353916 -0.1163723   0.06267185  0.10850038 -0.00568238
  0.08098923 -0.07039646 -0.23878453  0.05980738 -0.09819161 -0.17384519
 -0.11406581  0.18079482 -0.0383149  -0.12453683 -0.00792192 -0.01632452
 -0.11114761  0.17942245 -0.02097744  0.39552751  0.21939707  0.44746498
  0.19359834 -0.17715888  0.787383   -0.94302207  0.74968648 -1.34018214
  0.4195569  -1.44743894 -0.15256302 -0.45120066 -0.80836645  0.45706907
 -0.88844625  0.77358868 -0.51806325 -0.43856949  0.25031826  0.        ]",0.6372652797592117,0.3444737021921642,"[ 1.18380531e-03  6.35035849e-04  1.66015515e-04  3.60340931e-04
 -4.08622305e-05  3.91194856e-05]",-5.418347032481047,0.004434470628925838,0.8030767806109758,-0.03978843884304834,"[-0.14122068 -0.12027596 -0.08308028 -0.03862336  0.00324742  0.04471242
  0.08728464  0.13306881  0.17984274  0.19573104  0.21080645  0.18002952
  0.08754414 -0.05867575 -0.2580236  -0.37803671 -0.30112028 -0.24132305
 -0.25700388 -0.15836666  0.2761691   1.04327853  1.76521843  1.70130769
 -0.00440509]","[-1.14004146e-03 -7.33006063e-05 -1.85108224e-04 -8.64150749e-04
  3.58544548e-04 -2.06205121e-04]","[ 9.79485449e-03 -3.49948954e-03 -2.65510590e-03  5.91791882e-03
 -2.58931623e-03  6.76110649e-03 -2.75391995e-03  1.78258404e-03
 -2.53145297e-03 -5.62324250e-04 -3.12264252e-03  8.47309943e-04
 -3.27898253e-03 -9.67481225e-04 -9.94806021e-04 -2.04887698e-03
  2.19349057e-03 -4.81435839e-05  2.01654456e-03  9.36842458e-04]",0.0859247243984347,"[ 9.79485449e-03 -3.49948954e-03 -2.65510590e-03  5.91791882e-03
 -2.58931623e-03  6.76110649e-03 -2.75391995e-03  1.78258404e-03
 -2.53145297e-03 -5.62324250e-04 -3.12264252e-03  8.47309943e-04
 -3.27898253e-03 -9.67481225e-04 -9.94806021e-04 -2.04887698e-03
  2.19349057e-03 -4.81435839e-05  2.01654456e-03  9.36842458e-04]"
ADM,"[ 2.69596450e-01  5.15937710e-02 -1.20228050e-01  1.26297198e-01
  9.77472789e-02 -8.09650393e-02  1.30275358e-02 -1.09474562e-02
  9.65064023e-02  2.88139335e-02  2.28636163e-01  2.57027418e-02
 -1.76674315e-01 -4.12013733e-02 -3.91398445e-02  2.24068238e-01
  1.64523865e-02  1.71232085e-01 -4.57343776e-02 -1.04263846e-01
  8.01346993e-02 -4.54758626e-03 -1.56722294e-01  6.50362640e-02
 -1.13293257e-01 -1.51772239e-01 -3.67898661e-02 -1.66856567e-01
  1.22100395e-01  9.44282118e-02 -1.51122619e-01  1.17345964e-01
 -5.00524230e-02 -1.43045046e+00  3.69738619e-02 -2.12411833e+00
  7.12595799e-03 -2.24450988e+00  3.15051783e-01 -1.72895766e+00
  4.87153663e-01 -5.67166937e-01  2.41746089e-01  1.65580091e-01
 -2.60207958e-03  8.19263250e-01 -4.55640517e-01  7.75016804e-01
 -5.57404248e-01 -1.58052500e-01  3.95425136e-01 -1.99061110e+00
  2.61517188e+00  0.00000000e+00]",-0.9607155612642018,1.93014171804868,"[ 1.00708201e-04  3.87595729e-05  1.73689339e-04 -3.11335555e-04
  2.02247826e-04 -5.28883714e-06]",-5.32349620900112,0.004875677504038396,0.8073039574345091,-0.03936095844335844,"[-1.45396946e-01 -1.17232890e-01 -8.21005755e-02 -4.33976383e-02
  1.18948460e-03  4.56878282e-02  9.22002710e-02  1.34864360e-01
  1.80869682e-01  2.00814033e-01  1.99650951e-01  1.79133480e-01
  9.05109051e-02 -4.76598553e-02 -2.67307860e-01 -3.61612175e-01
 -3.11685428e-01 -2.43512639e-01 -2.16862490e-01 -1.68204216e-01
  2.66543521e-01  1.09133574e+00  1.77160515e+00  1.65092714e+00
 -5.88421603e-03]",[-0.0011753   0.00028955  0.00010824 -0.00088829  0.00015902 -0.00028731],"[ 0.00414563 -0.00361894 -0.01006639  0.00545763 -0.0080887   0.00579804
 -0.00475557  0.0008107  -0.0005425  -0.00158464  0.00068985  0.00186399
  0.00022081 -0.00054936  0.00066415 -0.00127838 -0.00052039  0.00243112
 -0.00305082  0.00743577]",0.08581033636454254,"[ 0.00414563 -0.00361894 -0.01006639  0.00545763 -0.0080887   0.00579804
 -0.00475557  0.0008107  -0.0005425  -0.00158464  0.00068985  0.00186399
  0.00022081 -0.00054936  0.00066415 -0.00127838 -0.00052039  0.00243112
 -0.00305082  0.00743577]"
