,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.07218328  0.02422547  0.10907941  0.02814743  0.06014076  0.06531139
  0.27037707 -0.15416003  0.23299929  0.17575212  0.04412982  0.05817085
 -0.04521058  0.17877291 -0.13618186  0.01380881  0.0061852  -0.05595492
  0.09056747  0.1006764   0.18792001  0.10626972  0.05512633 -0.22240317
 -0.2205953   0.08374453 -0.11066087 -0.06699434  0.01586385  0.07042747
  0.23329559  0.30112283  0.26625479 -0.8552553  -0.27615202 -1.15227287
 -0.98011386 -1.84024701 -1.07945659 -2.09250773 -0.94394965 -1.25899839
 -0.39711425 -0.31802972  0.20595108  0.94050117  0.57101833  1.48766228
  0.51577435  0.74266219  0.6281035  -1.41689971  1.22863169  0.        ]",-0.3497136758885276,1.3235539805222178,"[ 1.65377317e-03  7.08260887e-04  5.04177366e-04  3.94490956e-04
 -8.96262206e-05  4.39768383e-04]",-5.010559406936391,0.006667172600262453,0.8103940597978823,-0.039757486433288594,"[-0.14484855 -0.12353461 -0.08628999 -0.04402132  0.00609992  0.03899045
  0.09386458  0.13730336  0.17023923  0.20096842  0.20315777  0.19476105
  0.08515694 -0.06678109 -0.26545471 -0.37398799 -0.29468142 -0.22515286
 -0.20565241 -0.15064844  0.32524415  1.01976671  1.72991466  1.64156696
 -0.00369148]","[-4.01514834e-04 -2.01319054e-07 -5.80645681e-04 -1.37447075e-03
  9.84412269e-04  9.31098512e-04]","[ 0.00607308 -0.00420214 -0.0050424   0.00200643 -0.00646555  0.00085787
 -0.00630641 -0.00344216 -0.00349326 -0.00095699  0.00052129  0.00088198
  0.00243796  0.00347547  0.00284321  0.00085804  0.00243729  0.00300802
 -0.00243378  0.00318538]",0.08416879539481369,"[ 0.00607308 -0.00420214 -0.0050424   0.00200643 -0.00646555  0.00085787
 -0.00630641 -0.00344216 -0.00349326 -0.00095699  0.00052129  0.00088198
  0.00243796  0.00347547  0.00284321  0.00085804  0.00243729  0.00300802
 -0.00243378  0.00318538]"
AAL,"[-0.04822328  0.01660388  0.01920158 -0.01178662 -0.16427953 -0.0709436
 -0.00333327 -0.0086661   0.07356256  0.06431921 -0.03547454  0.17077057
  0.04259972 -0.02782672 -0.11981306 -0.01748519 -0.12823204 -0.08652542
 -0.03971218 -0.02072653 -0.03009978  0.11239909  0.02616561  0.21921872
  0.06615331 -0.13811769 -0.08622694 -0.21480807  0.1243155  -0.03662872
 -0.10996657 -0.05818422 -0.05091734  0.67532348  0.10865941  0.84629244
  0.12435293  0.39023332  0.55153014 -0.24837148  0.86598553 -0.45075091
  0.90214464 -0.16098409  0.45688956  0.24673227 -0.3107148   0.62078152
 -1.22340057  0.28352469 -0.95506659 -0.9218831   0.83544902  0.        ]",0.623297026647271,0.3520893924643064,[ 0.00207269  0.0006272   0.00042101  0.00039813 -0.00027749  0.0001716 ],-4.958237744162452,0.007025297301479921,0.810878561963542,-0.039827794887656,"[-1.46955031e-01 -1.24279241e-01 -9.20207212e-02 -4.80356778e-02
 -1.62229758e-03  4.34259935e-02  8.90145606e-02  1.33089053e-01
  1.67231808e-01  2.06425468e-01  2.09816509e-01  1.82125260e-01
  8.56076225e-02 -6.86170139e-02 -2.73885320e-01 -3.76261359e-01
 -3.05749181e-01 -2.37003377e-01 -2.31632043e-01 -1.50186122e-01
  3.19234154e-01  1.12253218e+00  1.80008571e+00  1.61069028e+00
 -2.72797510e-03]","[-7.11534657e-04  2.36516200e-04 -1.05039974e-03 -2.34978923e-03
 -3.62927560e-05  1.24190635e-04]","[ 0.01058096 -0.00302074  0.00090802  0.0054835  -0.00027318  0.00552733
 -0.00073328  0.00263238 -0.00097957  0.00280591  0.00084997  0.0018289
  0.00037512  0.00040933  0.00036726 -0.00404825  0.00080862 -0.00214022
 -0.00076851  0.00191736]",0.08504918764527775,"[ 0.01058096 -0.00302074  0.00090802  0.0054835  -0.00027318  0.00552733
 -0.00073328  0.00263238 -0.00097957  0.00280591  0.00084997  0.0018289
  0.00037512  0.00040933  0.00036726 -0.00404825  0.00080862 -0.00214022
 -0.00076851  0.00191736]"
AAP,"[ 1.65391165e-01  1.87315380e-02 -7.20451134e-02  1.16594923e-01
 -9.51042088e-02 -2.90515046e-02 -1.03235312e-01  3.63195365e-02
 -3.76402215e-02 -1.60275611e-01 -1.34047028e-01 -7.69464728e-04
  1.23041833e-01 -6.80976397e-02 -6.77530214e-03 -1.73853928e-01
 -3.30666079e-02  2.88050431e-02 -8.55739168e-02 -5.04917289e-02
  1.30587353e-02  3.64669530e-02 -6.88264865e-02  2.71679932e-01
  5.52317959e-02  5.63211085e-02 -3.49654601e-02 -9.91728426e-02
  3.21110564e-02  8.31359406e-02 -2.44581297e-01 -2.49037901e-01
 -1.36855904e-01  2.74347400e-01  9.14493442e-02  3.90067956e-01
  4.44027237e-01  4.33646065e-01  1.17377835e+00  2.76635796e-01
  1.11327352e+00 -3.82138794e-01  7.26918573e-01 -9.09832005e-01
  2.80027138e-02 -1.49721014e+00 -4.98940743e-01 -1.71395887e+00
 -6.27845941e-01 -1.09615605e+00 -8.49498727e-02  4.50156275e-01
  1.00828489e+00  0.00000000e+00]",0.413608389525409,0.5605396635498535,"[ 8.34320407e-04  9.06502860e-04 -1.58067426e-04  2.16125891e-04
 -3.00953137e-04  9.46031697e-05]",-4.872512844305066,0.007654107521648644,0.8151981219223559,-0.03982347924614192,"[-1.49081728e-01 -1.21240629e-01 -9.05048168e-02 -4.68564603e-02
 -4.67630083e-03  4.50072664e-02  8.51720111e-02  1.24745868e-01
  1.64074299e-01  1.97506694e-01  2.14873267e-01  1.80301914e-01
  9.25992653e-02 -7.87344221e-02 -2.66009328e-01 -3.66257787e-01
 -3.11405537e-01 -2.40387815e-01 -2.28994504e-01 -1.58722451e-01
  3.06306612e-01  1.13173130e+00  1.79629676e+00  1.63892255e+00
 -1.72543686e-03]","[-3.33417799e-04 -8.22715716e-05 -7.27545623e-04 -2.68365147e-03
 -6.56115894e-04 -1.16594441e-04]","[ 0.00936257 -0.00298864 -0.00036004  0.0066124  -0.00029945  0.00730382
  0.0006371   0.00338668 -0.00072915  0.00209056 -0.00120563  0.00040204
 -0.00484733 -0.00028455 -0.00593151 -0.0019887  -0.00320847  0.00032116
  0.00298612  0.00240838]",0.08476768572211926,"[ 0.00936257 -0.00298864 -0.00036004  0.0066124  -0.00029945  0.00730382
  0.0006371   0.00338668 -0.00072915  0.00209056 -0.00120563  0.00040204
 -0.00484733 -0.00028455 -0.00593151 -0.0019887  -0.00320847  0.00032116
  0.00298612  0.00240838]"
AAPL,"[-0.19704291  0.17832347 -0.07747286 -0.07372273  0.13424986  0.08386442
  0.35260579  0.06483252  0.19496664  0.36470809  0.08954476  0.09375474
 -0.09513174  0.34992561 -0.14547066  0.23698201 -0.08464294 -0.31404528
  0.26735717  0.0345     -0.03551752  0.07928624  0.19438145 -0.34756802
 -0.22827483  0.18357536 -0.18737972 -0.08665087  0.08646368 -0.07864961
  0.04876938  0.15642457  0.5056722   0.70113457 -0.52175153  0.71427954
 -1.99152352 -0.03819521 -2.56242349 -1.13170214 -2.328072   -1.35568388
 -1.46805428 -0.94356904 -0.13331032  0.30407832  0.72340606  1.24858525
  0.60072132  0.66562367  0.35515167 -2.03337476  0.46229061  0.        ]",0.8516502430800996,0.1211255687077011,"[ 1.24409689e-03  1.11086760e-03 -9.30277808e-05  5.27649921e-04
 -3.23632235e-04  6.45640886e-06]",-5.645509719418733,0.0035333469264938193,0.8078692369749747,-0.0383609388941593,"[-0.14955126 -0.12532279 -0.08425013 -0.04351723  0.00866394  0.04571928
  0.09295165  0.14518472  0.17113875  0.20355144  0.20040249  0.20451614
  0.08467649 -0.05222342 -0.27277228 -0.39612158 -0.27513159 -0.23293911
 -0.2277925  -0.15189072  0.35135533  0.99680125  1.73203978  1.66200035
 -0.0052619 ]","[-4.54098716e-04  7.04787550e-05 -9.34474385e-04 -1.82855396e-03
  5.72446986e-04  1.64201821e-03]","[ 1.05894388e-02 -5.36259646e-03  4.04728021e-04 -1.34218077e-03
 -9.89039655e-04 -3.46147379e-03 -3.00423692e-03 -7.01686653e-03
 -3.66598924e-03 -3.47199802e-03 -1.21160925e-03  3.01464038e-05
  1.06004130e-04  3.45484710e-03  1.98034318e-03  5.47014145e-04
  2.11045113e-03  1.97141222e-03 -3.88968272e-03  8.88321201e-04]",0.08441645422641449,"[ 1.05894388e-02 -5.36259646e-03  4.04728021e-04 -1.34218077e-03
 -9.89039655e-04 -3.46147379e-03 -3.00423692e-03 -7.01686653e-03
 -3.66598924e-03 -3.47199802e-03 -1.21160925e-03  3.01464038e-05
  1.06004130e-04  3.45484710e-03  1.98034318e-03  5.47014145e-04
  2.11045113e-03  1.97141222e-03 -3.88968272e-03  8.88321201e-04]"
ABBV,"[-0.01753939 -0.01655221  0.17991042  0.09460235 -0.11901471 -0.05982328
  0.10431293 -0.31391483  0.26025672  0.12537667 -0.00966437  0.23890892
 -0.01320818  0.03855373 -0.27986582  0.02355823 -0.03850012 -0.07438045
 -0.08302116  0.08786815  0.18689404  0.14206008  0.0038403   0.05698067
 -0.19126092 -0.19964674 -0.0646288  -0.28310036  0.13157943  0.05252169
  0.13811134  0.26353823 -0.02728159 -0.85340041  0.06751427 -0.97489405
 -0.03197534 -1.69882202  0.19355086 -1.93675271  0.45241047 -0.89197534
  0.51916551  0.38160839  0.08633262  1.49599145 -0.58641368  1.7743636
 -1.46192754  0.5448226  -0.84514315 -2.06478771  1.34582714  0.        ]",-0.23074892249994183,1.2082822411632597,"[ 4.41080869e-04 -2.78066111e-04  3.51516652e-04  1.67635341e-04
  3.89031510e-05  2.26281229e-04]",-5.705378690098046,0.0033280168594415336,0.8114990299203076,-0.0401285448262389,"[-1.43093524e-01 -1.22212951e-01 -9.10025497e-02 -4.74785730e-02
  1.21862432e-03  3.40373060e-02  9.47568477e-02  1.34746307e-01
  1.68716493e-01  2.09436009e-01  2.05513317e-01  1.85952516e-01
  7.59700047e-02 -6.58213463e-02 -2.67636672e-01 -3.75868189e-01
 -3.10005635e-01 -2.24787432e-01 -2.07348296e-01 -1.50236849e-01
  3.10200583e-01  1.08331572e+00  1.73790637e+00  1.59720151e+00
 -2.25871344e-03]",[-0.0010093   0.00039002 -0.000779   -0.00166075  0.00089583  0.00018003],"[ 6.16193237e-03 -2.94461366e-03 -4.52389193e-03  5.00080609e-03
 -6.29186568e-03  4.54811380e-03 -6.00108140e-03  7.68772407e-04
 -2.37366704e-03  1.47055462e-03  2.41830383e-03  6.70258389e-04
  4.27830705e-03  2.73888158e-05  3.68709225e-03 -4.71383072e-03
  1.71977134e-03 -1.51308787e-03 -4.38858200e-03  3.50699338e-03]",0.08497421726574848,"[ 6.16193237e-03 -2.94461366e-03 -4.52389193e-03  5.00080609e-03
 -6.29186568e-03  4.54811380e-03 -6.00108140e-03  7.68772407e-04
 -2.37366704e-03  1.47055462e-03  2.41830383e-03  6.70258389e-04
  4.27830705e-03  2.73888158e-05  3.68709225e-03 -4.71383072e-03
  1.71977134e-03 -1.51308787e-03 -4.38858200e-03  3.50699338e-03]"
ABT,"[-0.11482775  0.11271577 -0.04348137 -0.05118677 -0.00598753  0.02157441
  0.17389495  0.08499896  0.0916417   0.14530975  0.00891979  0.03797872
 -0.03033305  0.15558586 -0.06266819 -0.00999095 -0.08865074 -0.11819036
  0.15908176  0.00700677 -0.05011367  0.08424699  0.12155334 -0.0469285
  0.00635633  0.10048319 -0.14408177 -0.05374049  0.02885462 -0.04693445
 -0.03821009 -0.01408541  0.23491193  0.67185341 -0.24959608  0.62680596
 -0.9455933   0.04159715 -0.84659052 -0.75219947 -0.57846085 -1.15322208
 -0.04686935 -1.0140797   0.49692335 -0.29365172  0.60233716  0.43685086
  0.24926708  0.45584947  0.03470773 -0.46828993  0.51184776  0.        ]",0.6233767689128139,0.34751114610320455,[ 0.00212036  0.00060054  0.00090868 -0.00023814  0.00017142  0.00053659],-4.860094709015724,0.0077497498851950225,0.80953173367581,-0.03895754277001907,"[-0.14861814 -0.12495154 -0.08790551 -0.04538104  0.00349676  0.04635225
  0.08959292  0.13666996  0.16845279  0.20038724  0.20514299  0.19325396
  0.08946502 -0.06819984 -0.27202483 -0.37901228 -0.28706245 -0.23530917
 -0.23201412 -0.15107153  0.33982699  1.06287895  1.78591762  1.64872621
 -0.00473971]","[-2.72595041e-04 -8.35634000e-05 -9.34039422e-04 -2.11567910e-03
  9.29724004e-05  8.72093860e-04]","[ 1.05190536e-02 -4.33289255e-03  2.65147875e-04  2.07457030e-03
 -1.00612907e-03  1.48083842e-03 -2.06428129e-03 -1.76400646e-03
 -3.01258003e-03  3.67330059e-04 -1.54230129e-03  1.77234510e-03
 -1.40222724e-03  3.07587288e-03 -2.07600102e-04  7.05890512e-05
  1.43274991e-03  1.05155936e-03  5.63021249e-04  9.70754872e-04]",0.08434043601087711,"[ 1.05190536e-02 -4.33289255e-03  2.65147875e-04  2.07457030e-03
 -1.00612907e-03  1.48083842e-03 -2.06428129e-03 -1.76400646e-03
 -3.01258003e-03  3.67330059e-04 -1.54230129e-03  1.77234510e-03
 -1.40222724e-03  3.07587288e-03 -2.07600102e-04  7.05890512e-05
  1.43274991e-03  1.05155936e-03  5.63021249e-04  9.70754872e-04]"
ACN,"[-0.10652161  0.0409707  -0.00751809 -0.0449022  -0.08937071  0.03982488
  0.13144353  0.13546548  0.06270325  0.05959369 -0.02470903  0.02282603
  0.01543341  0.01289192  0.0584781  -0.01109184 -0.08702663  0.04430389
  0.06805206  0.00239944  0.04670101  0.04209026 -0.03396165 -0.05179007
  0.05591792  0.01531325 -0.00621283  0.09014066 -0.02436212 -0.08088903
  0.08756863  0.02226984  0.25838011  0.44424542 -0.03732745  0.55772341
 -0.39277544  0.28883887 -0.36522734 -0.03698128 -0.06581662 -0.05901922
  0.32143429  0.07909316  0.89524364  0.22257773  1.119269    0.35980866
  0.87217612  0.0252236   0.40886336 -1.16857876 -0.37295673  0.        ]",0.5393306354835576,0.44068383979212655,"[1.68187803e-03 1.31491591e-03 4.71673245e-04 9.36202249e-05
 3.47160681e-05 4.44973829e-04]",-4.675251850148688,0.009323176798562993,0.8096996946173004,-0.03960428549551193,"[-0.14763899 -0.12494529 -0.09002675 -0.04503471  0.00238435  0.04784361
  0.08864199  0.13324468  0.16724668  0.19941193  0.20811344  0.1852065
  0.09681065 -0.06851967 -0.27177844 -0.36489158 -0.29715287 -0.23629845
 -0.22257833 -0.15579685  0.31386251  1.06156671  1.79700611  1.63446565
  0.00343281]",[ 0.00010565 -0.00019014 -0.00107074 -0.00181213  0.0002128   0.00090056],"[ 9.80343587e-03 -3.61424511e-03  6.41301757e-06  3.86755541e-03
 -4.61931276e-04  2.91313609e-03 -3.94058129e-05 -2.14613847e-04
 -8.63271169e-05  1.09822564e-03  1.70469761e-03  3.10198892e-03
  1.70151389e-04  4.99271830e-03 -3.28386681e-04  1.88585568e-03
  2.71712103e-04  1.84557602e-03 -1.32176328e-03 -1.43518047e-03]",0.08474619951600985,"[ 9.80343587e-03 -3.61424511e-03  6.41301757e-06  3.86755541e-03
 -4.61931276e-04  2.91313609e-03 -3.94058129e-05 -2.14613847e-04
 -8.63271169e-05  1.09822564e-03  1.70469761e-03  3.10198892e-03
  1.70151389e-04  4.99271830e-03 -3.28386681e-04  1.88585568e-03
  2.71712103e-04  1.84557602e-03 -1.32176328e-03 -1.43518047e-03]"
ADBE,"[-0.22096631  0.27795737 -0.04411564  0.00457545 -0.08943357  0.01754898
  0.30683416  0.00522071  0.21720733  0.25052582 -0.03417496  0.08826473
 -0.20299578  0.26057189 -0.14340361  0.09215708 -0.1363561  -0.13964615
  0.33292071  0.06105679 -0.00870046  0.10466535  0.16845048 -0.23518684
 -0.06043888  0.03421964 -0.11765403  0.03387285 -0.00648246 -0.1878745
  0.1084338   0.08349101  0.51890845  0.31143115 -0.27622139  0.28279979
 -1.45000121 -0.5870974  -1.63872759 -1.51371023 -1.09333556 -1.67617927
 -0.45439203 -1.10966716  0.71380939 -0.03817867  1.23459383  1.01019566
  0.71096956  0.55715432 -0.18740172 -2.13911715 -1.36483527  0.        ]",0.6236677283522788,0.34876471872638803,"[ 3.15339692e-03 -8.28041407e-05  1.12630663e-03 -1.42825638e-04
  5.55695171e-05 -1.31635545e-04]",-5.12697634774375,0.0059344771683842844,0.807385474865854,-0.03746193260288027,"[-1.48944580e-01 -1.23520062e-01 -9.01559871e-02 -4.53629398e-02
  7.31433337e-03  4.37898052e-02  9.36684529e-02  1.40338794e-01
  1.66631610e-01  2.03275016e-01  1.95634969e-01  1.99374110e-01
  8.44941403e-02 -6.12073209e-02 -2.76215394e-01 -3.81647309e-01
 -2.68599591e-01 -2.29473248e-01 -2.25958938e-01 -1.48772642e-01
  3.45479476e-01  1.02403302e+00  1.77343397e+00  1.64140100e+00
 -1.50563620e-03]",[-0.00012631 -0.00013671 -0.00127334 -0.00169691  0.00047184  0.00164267],"[ 0.00949209 -0.00453618 -0.00082426  0.00038762 -0.00268326 -0.00074859
 -0.00428553 -0.00349284 -0.00459314 -0.00072031 -0.00189449  0.00232082
 -0.00061992  0.0051076   0.00138694  0.00131539  0.00184395  0.000649
 -0.00428848 -0.00454392]",0.08457120967117496,"[ 0.00949209 -0.00453618 -0.00082426  0.00038762 -0.00268326 -0.00074859
 -0.00428553 -0.00349284 -0.00459314 -0.00072031 -0.00189449  0.00232082
 -0.00061992  0.0051076   0.00138694  0.00131539  0.00184395  0.000649
 -0.00428848 -0.00454392]"
ADI,"[-1.80591886e-01  2.50189855e-01 -6.52301471e-02 -1.98921006e-02
 -1.26394344e-01 -5.10382429e-02  1.68946243e-01 -4.35692148e-03
  1.21551809e-01  1.80582155e-01 -4.28140102e-02  6.76175089e-02
 -1.94048022e-01  1.97981267e-01 -1.60919258e-01 -2.73017869e-02
 -1.68373917e-01 -1.56067449e-01  3.09025797e-01  2.02087903e-02
 -1.32369342e-01  1.48568628e-01  2.40591687e-01 -2.62630153e-04
  1.02003103e-01  7.61639657e-03 -2.06664878e-01 -8.76455049e-02
  3.34490911e-02 -1.40491893e-01 -7.25674175e-02 -8.67149920e-02
  2.54061384e-01  6.53219480e-01 -1.79256768e-01  5.22299081e-01
 -9.04946872e-01 -3.53359846e-01 -6.11108388e-01 -1.43311260e+00
 -1.30891952e-01 -2.11179454e+00  2.44408444e-01 -1.84649864e+00
  6.63270519e-01 -7.11618240e-01  5.38437280e-01  7.64687827e-01
 -1.68598795e-01  1.07846872e+00 -7.74221866e-01 -4.93028774e-01
 -6.06911414e-01  0.00000000e+00]",0.7133090233299713,0.26242256357587185,[ 0.00170984  0.00116061  0.00016297  0.0004879  -0.00024761  0.00012194],-5.268508273580009,0.005151289158566876,0.8082018978937731,-0.03771482428976825,"[-0.14938767 -0.12406534 -0.09108487 -0.0473008   0.00331484  0.04351283
  0.09063381  0.13780387  0.16642427  0.2021429   0.19680703  0.19536125
  0.08312829 -0.06904156 -0.27777595 -0.38297814 -0.27057162 -0.23304026
 -0.24030113 -0.1431591   0.35855201  1.07611524  1.81104969  1.63813119
 -0.00802806]","[-3.74267808e-04 -6.32876458e-05 -1.18529955e-03 -2.19969452e-03
 -2.73949900e-05  9.30554958e-04]","[ 1.05425857e-02 -4.15039774e-03  1.20587447e-05  2.14420696e-03
 -2.07947798e-03  2.17435273e-03 -4.08924707e-03 -5.21889918e-04
 -5.62088394e-03  1.31399793e-03 -4.15092695e-03  2.05732067e-03
 -2.49245791e-03  2.67381938e-03  6.96610665e-04 -9.50281363e-04
  3.18212437e-03 -9.41327700e-04  4.09230102e-04 -2.57040849e-03]",0.08431552006316045,"[ 1.05425857e-02 -4.15039774e-03  1.20587447e-05  2.14420696e-03
 -2.07947798e-03  2.17435273e-03 -4.08924707e-03 -5.21889918e-04
 -5.62088394e-03  1.31399793e-03 -4.15092695e-03  2.05732067e-03
 -2.49245791e-03  2.67381938e-03  6.96610665e-04 -9.50281363e-04
  3.18212437e-03 -9.41327700e-04  4.09230102e-04 -2.57040849e-03]"
ADM,"[ 8.68212878e-02 -4.07828249e-02  1.63706639e-01  1.78643801e-01
 -4.92806540e-02  3.78595679e-02  2.01232722e-01 -3.10149175e-01
  2.96071970e-01  6.31232980e-02 -5.99679840e-02  1.26652146e-01
  5.19643692e-02  7.62910939e-02 -2.11915940e-01 -7.19376558e-02
 -8.62134020e-04  1.01840749e-02 -7.73489998e-02  1.07928214e-01
  3.61696600e-01  1.66791880e-01 -8.40740084e-02 -5.04936697e-02
 -3.01393580e-01  1.36827399e-02 -9.60589175e-02 -2.06921856e-01
  7.89158609e-02  1.93825565e-01  2.09258789e-01  2.97418279e-01
  1.13112027e-01 -1.53202879e+00 -7.25724853e-02 -1.84267092e+00
 -2.37294096e-01 -2.51446660e+00  1.54300247e-01 -2.51388930e+00
  1.69050029e-01 -1.33109201e+00  2.27066538e-01 -2.08275557e-01
  3.24506556e-02  8.38788179e-01 -7.41748926e-02  1.03785483e+00
 -2.57304877e-01  9.02073621e-02  6.10480756e-01 -2.23927541e+00
  2.35659471e+00  0.00000000e+00]",-0.5306919464497761,1.4998787442786345,[ 0.00030315 -0.0002606   0.00035258 -0.00032971  0.00023516  0.00013866],-5.184661318226607,0.005601833532979856,0.8136093375627029,-0.040354029019874865,"[-0.14341692 -0.12032367 -0.08934909 -0.04479541  0.00400989  0.03420988
  0.09565506  0.13225348  0.16713292  0.2036646   0.20853219  0.18902465
  0.08053126 -0.07182936 -0.26532243 -0.36802677 -0.31118643 -0.22306882
 -0.18818155 -0.14505386  0.29617738  1.05661261  1.7107529   1.62859169
 -0.00555189]",[-0.00081111  0.00023315 -0.00034107 -0.00144684  0.00091925  0.00054913],"[ 0.00415209 -0.00333169 -0.00705531  0.00439465 -0.00865116  0.00442801
 -0.00783164 -0.00030812 -0.00363715  0.00055513  0.00073242  0.00030699
  0.0024137   0.00160993  0.00167146 -0.00104357  0.00053015  0.00296735
 -0.00519398  0.00641665]",0.08451163666867427,"[ 0.00415209 -0.00333169 -0.00705531  0.00439465 -0.00865116  0.00442801
 -0.00783164 -0.00030812 -0.00363715  0.00055513  0.00073242  0.00030699
  0.0024137   0.00160993  0.00167146 -0.00104357  0.00053015  0.00296735
 -0.00519398  0.00641665]"
