,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-1.58928377e-01 -2.97516559e-02  8.27220203e-03  3.17497070e-02
 -1.13520576e-01 -1.08471771e-01 -7.24415801e-02 -1.16966674e-01
  1.48491691e-02 -3.26702509e-02  1.64355669e-02 -3.80464184e-02
  5.31996220e-02  5.00323729e-02  4.66933888e-02  1.22594384e-01
  9.13540280e-05 -1.38610571e-01 -1.74360104e-01 -1.48783860e-01
  2.83131100e-02  8.05405021e-02  1.82282048e-01  1.30139839e-03
 -6.92391090e-02 -4.62822512e-02  1.81123466e-02 -6.39483085e-02
 -1.43356457e-02 -3.87233504e-02 -4.69228553e-02  5.38391869e-02
 -1.40224211e-02  4.42469509e-01  3.57473352e-01 -2.93857339e-01
 -9.40283819e-01 -4.78172752e-01  7.91800040e-01  3.93357631e-01
 -2.14400024e-01  6.25029432e-02 -1.76531609e-01 -6.06378077e-01
 -3.12963114e-01  3.78682724e-02  8.62401742e-01  6.01023201e-01
 -1.17456442e-01  1.70000671e-02 -7.27360656e-01 -1.72739314e+00
  4.96621642e-01  0.00000000e+00]",-0.07340606144760164,1.0485438498125361,"[ 2.39233003e-04 -7.18146691e-05 -1.47729455e-04  2.08352262e-04
 -2.19172590e-04 -2.37260243e-04]",-6.479699209464294,0.0015342721044530462,0.7897175269887644,-0.039437494058112595,"[-0.13546947 -0.11166902 -0.08087792 -0.03907152  0.00343039  0.04469432
  0.08939815  0.13113769  0.17034296  0.19424919  0.19620137  0.163051
  0.05959566 -0.10530304 -0.29876866 -0.36751766 -0.28675842 -0.23874876
 -0.21094312 -0.07640332  0.55240646  1.18750911  1.81645437  1.28723073
 -0.00668232]","[-2.59719523e-04 -5.35968146e-05 -2.36844989e-04 -6.68929243e-04
  1.24720916e-03  7.49571208e-04]","[ 1.11022349e-02 -2.11180487e-03 -3.60118693e-03  2.49885773e-03
 -2.79907509e-03  5.24637703e-03  4.54773384e-04 -1.88557380e-03
 -1.48498031e-03 -1.25507556e-03 -3.84522618e-05  1.57687257e-03
 -1.32492204e-03  4.54827283e-03  1.03819083e-03  8.16363497e-04
 -2.61512733e-04 -1.13347037e-03 -3.28406481e-03 -1.99802718e-04]",0.08460928079182027,"[ 1.11022349e-02 -2.11180487e-03 -3.60118693e-03  2.49885773e-03
 -2.79907509e-03  5.24637703e-03  4.54773384e-04 -1.88557380e-03
 -1.48498031e-03 -1.25507556e-03 -3.84522618e-05  1.57687257e-03
 -1.32492204e-03  4.54827283e-03  1.03819083e-03  8.16363497e-04
 -2.61512733e-04 -1.13347037e-03 -3.28406481e-03 -1.99802718e-04]"
AAL,"[-0.1152908  -0.00862111  0.05320301 -0.00590086 -0.13627347 -0.03358454
  0.02745091 -0.14738655 -0.15049866  0.02335628  0.10882038 -0.02522607
 -0.08589474  0.13179188 -0.00550764  0.0336785  -0.13148809 -0.01538038
 -0.06390677 -0.18293906  0.04248309  0.01525342  0.08990185  0.10058982
 -0.00590113 -0.09581355 -0.08651927 -0.14641751 -0.11673055  0.01530726
 -0.00828737  0.12246675 -0.00581432  0.62445928  0.62988206 -0.03466914
 -1.39675217 -0.84412512  0.67350198  0.30495737  0.19242794  0.47019688
 -0.13658381 -0.53589777 -0.21914012  0.4419579   0.04962021 -0.60009198
  0.05972097  0.51969362 -0.01388968 -0.62884235  1.11148698  0.        ]",-0.6809194238181049,1.6524242862634688,"[ 3.77833353e-05 -6.62707016e-04  1.45064230e-04 -6.93266340e-06
  4.06532824e-05 -3.51144862e-05]",-5.879578550851392,0.002795963383150444,0.7906624936605173,-0.039240225776088516,"[-0.13448242 -0.11247574 -0.08141835 -0.0371171   0.00629623  0.0436597
  0.08359612  0.13305384  0.17402529  0.1949667   0.18917404  0.16756131
  0.05622627 -0.11142319 -0.30921223 -0.35706091 -0.27490918 -0.23881887
 -0.20913059 -0.08836253  0.53760075  1.21314909  1.8286527   1.27995389
 -0.01100389]","[-4.71843873e-04 -3.01405455e-04 -4.00514651e-05 -6.36565181e-04
  1.44389799e-03  6.98216026e-04]","[ 0.0116586  -0.00125473 -0.00290089  0.00122985 -0.00383776  0.00486389
  0.00015224 -0.00066872 -0.00033383 -0.0011077  -0.00011972  0.0017951
 -0.00019836  0.00200678 -0.00253584  0.00108139  0.001216    0.00081104
 -0.00015706  0.00156846]",0.08461260665814153,"[ 0.0116586  -0.00125473 -0.00290089  0.00122985 -0.00383776  0.00486389
  0.00015224 -0.00066872 -0.00033383 -0.0011077  -0.00011972  0.0017951
 -0.00019836  0.00200678 -0.00253584  0.00108139  0.001216    0.00081104
 -0.00015706  0.00156846]"
AAP,"[-2.90234038e-02 -8.35327337e-02  7.51662980e-02  2.28492065e-01
  1.01149019e-01 -4.28219006e-04 -2.44177416e-02  2.25633523e-01
 -7.52499865e-02  1.40238363e-01  1.07007220e-01  1.27698685e-01
  1.94397102e-01 -5.40971678e-02  1.04584399e-01  3.64074687e-02
  6.74558070e-02  7.43941544e-03 -5.57780972e-02  1.60718148e-02
  1.83327088e-02 -3.00365817e-02  4.11831381e-02  5.08741295e-04
  7.29889030e-03  6.37910116e-02 -9.70662886e-02  1.82851655e-01
  2.89462876e-01 -3.40282900e-02  1.87547806e-01  5.58148808e-03
 -3.93933083e-02 -4.87893120e-01 -4.83092933e-01  1.73203276e-01
  1.13658187e+00  4.54382641e-01 -1.39299861e+00 -1.07547337e+00
  6.20886879e-01  7.91108589e-01 -2.78343143e-01 -8.04459299e-01
  8.58543141e-02  4.72727762e-01  2.75787014e-01  1.86952594e-01
  3.94420369e-02 -9.28029458e-02 -8.22784959e-01 -1.48292924e+00
  1.24243249e+00  0.00000000e+00]",0.9687434088992559,0.00734052893864717,"[ 3.78187658e-04  1.96106538e-04  2.97313910e-06 -4.71565428e-05
 -4.48206752e-05 -8.14599885e-05]",-6.103978932438217,0.0022339612312700986,0.7925306038484892,-0.03994307858862083,"[-0.13394702 -0.10725717 -0.07555848 -0.03570551  0.0047104   0.05594281
  0.0864272   0.13822727  0.17303308  0.20124381  0.20248641  0.15698917
  0.06439426 -0.11184704 -0.29182802 -0.35804018 -0.27535982 -0.21997278
 -0.21377911 -0.09570435  0.52078731  1.18547042  1.83066012  1.3046864
 -0.01407058]",[ 0.00049181  0.0007758  -0.0002468   0.00016108  0.00113151  0.00068442],"[ 7.97324624e-03 -4.69382033e-03 -2.18667991e-03  8.15690477e-03
 -5.81238281e-05 -6.46763948e-04 -4.30788852e-03  9.79031251e-04
  1.14078888e-03 -1.81921655e-03  1.41238115e-05  2.86076447e-03
 -1.04766725e-04  3.20969137e-03  1.90934178e-04  4.74469516e-04
 -4.93462285e-04 -1.84118816e-03 -2.72205080e-03  1.52156471e-03]",0.08452390725281385,"[ 7.97324624e-03 -4.69382033e-03 -2.18667991e-03  8.15690477e-03
 -5.81238281e-05 -6.46763948e-04 -4.30788852e-03  9.79031251e-04
  1.14078888e-03 -1.81921655e-03  1.41238115e-05  2.86076447e-03
 -1.04766725e-04  3.20969137e-03  1.90934178e-04  4.74469516e-04
 -4.93462285e-04 -1.84118816e-03 -2.72205080e-03  1.52156471e-03]"
AAPL,"[ 0.20343634 -0.00372962  0.08313314  0.11769376 -0.13869052 -0.06705956
 -0.0138483   0.02439945 -0.36301562  0.21323782  0.09558939  0.07347977
  0.08308533 -0.05785638 -0.01247116 -0.03225121 -0.10585238  0.11492288
 -0.0894627  -0.07826422  0.03013167  0.07696295 -0.0135096   0.13786371
 -0.00803438 -0.07563568 -0.12697489  0.05686435  0.0525464  -0.01325704
  0.05620046 -0.00383985 -0.07256395  0.16658402  0.12266141 -0.31992524
 -0.26684297  0.37820729 -0.05195091 -0.94701206 -0.29314894  0.66865747
  0.80783112 -0.2857013  -0.52468232  0.25012127  0.08779014 -0.46823845
 -0.14334612 -0.05668457 -0.0629227  -0.49030836  2.68273025  0.        ]",0.07613821026939535,0.8960541658105479,"[ 2.30103856e-04 -4.37758214e-04  1.67010282e-04  2.50119027e-04
 -7.70147933e-05  9.87738736e-06]",-5.3461610733861455,0.004766413835063809,0.7975644921139652,-0.03919904408982831,"[-0.13364685 -0.10961961 -0.08122636 -0.03757685  0.00511505  0.04945467
  0.07626101  0.1400021   0.17333671  0.19870228  0.19743275  0.15621212
  0.05826173 -0.1172939  -0.30599914 -0.3465175  -0.27746974 -0.22590836
 -0.21198053 -0.08047604  0.51340072  1.21776179  1.82129539  1.28450864
 -0.01323786]",[ 0.00019068  0.0001429  -0.00018106 -0.00034336  0.00113501  0.00055352],"[ 0.01009315 -0.00278673 -0.00372989  0.00434994 -0.00026899  0.00304312
 -0.00367537 -0.00214119  0.0004408   0.00153507  0.00073653  0.00087538
 -0.00081095  0.00229637 -0.0020909   0.00035618 -0.00010069  0.00046795
  0.0004912   0.00576892]",0.08453645220728402,"[ 0.01009315 -0.00278673 -0.00372989  0.00434994 -0.00026899  0.00304312
 -0.00367537 -0.00214119  0.0004408   0.00153507  0.00073653  0.00087538
 -0.00081095  0.00229637 -0.0020909   0.00035618 -0.00010069  0.00046795
  0.0004912   0.00576892]"
ABBV,"[-2.39665075e-02 -6.53846200e-02  8.34441139e-02  1.17444759e-01
  9.60263702e-02 -5.24941565e-03 -6.87781751e-02  7.44309516e-02
 -5.82306764e-02  1.26278676e-01  1.37143477e-01  9.61383259e-02
  1.62170682e-01 -5.92568280e-02  2.56086612e-04 -2.54699191e-02
  4.73588510e-02  8.21343572e-02 -5.59103771e-02 -2.08814627e-02
 -3.37627750e-03 -2.64438829e-02  1.24642124e-02 -1.83184434e-02
  5.08124294e-02 -1.41945408e-03 -8.25900395e-02  1.49252430e-01
  1.34009905e-01 -1.15363422e-02  1.49907532e-01  3.68857086e-02
 -2.95434664e-02 -3.55725458e-01 -4.47425892e-01 -9.99710069e-02
  8.43992691e-01  5.66344250e-01 -7.39967431e-01 -6.65470546e-01
  1.07259266e-01  2.77655175e-01 -2.57135991e-01 -6.37230441e-01
  4.36301839e-01  7.93490643e-01  7.58136687e-02 -1.38014460e-01
 -2.61186800e-01 -1.91670894e-01 -3.93731762e-01 -9.25148468e-01
  1.13710383e+00  0.00000000e+00]",0.8844932848160623,0.09662348519843854,"[ 4.33077138e-04  1.89339724e-04 -3.54982472e-06  5.34285482e-05
 -7.07486604e-05 -9.56865003e-05]",-6.672745640474061,0.0012649209606250301,0.7926401103409606,-0.039773182332978066,"[-0.13376922 -0.10968803 -0.07563536 -0.03587739  0.00330551  0.05117446
  0.08698596  0.13717789  0.17476484  0.19998237  0.2006832   0.15654237
  0.05753876 -0.11535473 -0.29360749 -0.35099073 -0.27528899 -0.22424869
 -0.21683004 -0.09493397  0.51554176  1.18275238  1.84225183  1.29579312
 -0.01229244]","[ 3.94684440e-04  3.32146396e-04 -1.43455691e-04 -1.02112549e-05
  1.18892865e-03  6.80721442e-04]","[ 8.40659957e-03 -4.56786016e-03 -3.06304790e-03  7.35247682e-03
  2.61750796e-04  1.21331166e-03 -2.90329819e-03 -6.76469790e-04
 -4.35194350e-04 -1.68574793e-03  3.74931630e-04  3.81025068e-03
  9.13735956e-04  2.55899765e-03 -9.57367202e-04 -8.66553939e-05
 -6.94795804e-04 -6.01524961e-04 -1.01366357e-03  1.29469064e-03]",0.08442409761602342,"[ 8.40659957e-03 -4.56786016e-03 -3.06304790e-03  7.35247682e-03
  2.61750796e-04  1.21331166e-03 -2.90329819e-03 -6.76469790e-04
 -4.35194350e-04 -1.68574793e-03  3.74931630e-04  3.81025068e-03
  9.13735956e-04  2.55899765e-03 -9.57367202e-04 -8.66553939e-05
 -6.94795804e-04 -6.01524961e-04 -1.01366357e-03  1.29469064e-03]"
ABT,"[ 1.12350352e-01 -6.53119379e-02  1.11065130e-01  1.90324103e-01
  3.44699095e-02 -2.65966110e-02 -1.37484715e-02  1.38582847e-01
 -2.67145274e-01  2.50892530e-01  1.61385951e-01  1.33915298e-01
  1.36059182e-01 -5.80728460e-02  3.07207202e-02 -4.84924793e-02
 -8.20930032e-03  1.26325089e-01 -4.96871895e-02 -3.71334787e-02
  7.01597657e-03  8.43946497e-03 -2.11152416e-03  5.79345870e-02
  1.69879350e-02  7.41603633e-03 -1.68665008e-01  1.44882507e-01
  1.82285698e-01 -2.18717082e-02  1.75062451e-01  2.57325822e-02
 -4.29223366e-02 -2.92593053e-01 -3.11363562e-01 -1.01284987e-02
  6.88748931e-01  5.20240480e-01 -1.06175785e+00 -1.22486834e+00
  2.45336873e-01  7.54990814e-01  2.69021631e-01 -4.35453299e-01
  2.54513078e-02  6.23015938e-01 -2.92398557e-01 -6.31722139e-01
  7.19360524e-02  1.48389670e-01 -3.21919772e-01 -1.18914000e+00
  2.44575504e+00  0.00000000e+00]",0.4504686959287019,0.5263655884835955,"[ 8.59720193e-04  3.83257756e-04  1.51510329e-04  1.11469724e-04
 -3.70866803e-05  3.78656982e-05]",-5.840541954211612,0.0029072665934078835,0.7955920358360149,-0.03977448205207889,"[-0.13309365 -0.10802543 -0.07707225 -0.03633244  0.0050257   0.05322275
  0.07966921  0.14186268  0.17549238  0.20126348  0.19932496  0.15631579
  0.06059304 -0.11799891 -0.29777602 -0.34739309 -0.27396679 -0.22325464
 -0.21597764 -0.09112387  0.51345597  1.19909006  1.82956809  1.29787261
 -0.01710768]","[ 4.28214763e-04  4.87940334e-04 -1.84925174e-04  7.49394643e-05
  1.20039453e-03  6.56490397e-04]","[ 0.00856874 -0.00413516 -0.00279037  0.00694342  0.0001433   0.00030268
 -0.00466878 -0.00027911  0.00095396 -0.00016751  0.00071649  0.00257118
  0.0003093   0.00140191 -0.0024129   0.00060113  0.00039934 -0.00045987
 -0.00168233  0.00495964]",0.08438028945780404,"[ 0.00856874 -0.00413516 -0.00279037  0.00694342  0.0001433   0.00030268
 -0.00466878 -0.00027911  0.00095396 -0.00016751  0.00071649  0.00257118
  0.0003093   0.00140191 -0.0024129   0.00060113  0.00039934 -0.00045987
 -0.00168233  0.00495964]"
ACN,"[ 0.03708102 -0.06231815  0.0907165   0.17458554  0.05597491  0.011306
  0.13395806  0.16363399 -0.14005754  0.14265059  0.12001117  0.11551624
  0.02085775  0.024799    0.08788111  0.03136646 -0.03916528  0.07258801
  0.00821532  0.04268543  0.05315258 -0.04542828  0.01724579  0.04516582
 -0.02008484  0.03262936 -0.14011465  0.03580649  0.1978037  -0.02731319
  0.16801712  0.0305154  -0.01427394 -0.16725382 -0.16005483  0.03016522
  0.4916019   0.30465028 -0.94730138 -0.99706416  0.50054704  0.9269734
  0.05507242 -0.42106465 -0.15862613  0.24284622 -0.36366225 -0.4998747
  0.76125058  0.76404235 -0.72378    -0.8321324   1.37775292  0.        ]",0.4416457078239735,0.5314453196570135,"[ 1.93751392e-04  8.02382767e-04 -7.99352423e-05  7.18233189e-05
 -3.42462106e-05  1.68854230e-04]",-6.100689139591397,0.0022413226030036583,0.7939620873554227,-0.0397453496335868,"[-0.13357648 -0.10841308 -0.07659816 -0.03541239  0.00929328  0.05385823
  0.08441532  0.13823246  0.17388373  0.20066096  0.19421301  0.16116882
  0.06305262 -0.11246558 -0.30047718 -0.35109364 -0.26800623 -0.21302327
 -0.20843012 -0.09933561  0.51953779  1.19977194  1.82189708  1.29849966
 -0.01577146]","[ 1.17809595e-04  5.45948460e-04 -1.84871498e-04  2.20593887e-05
  1.21913942e-03  7.06496091e-04]","[ 0.00903347 -0.00368606 -0.00262508  0.00640662 -0.00045243  0.00056784
 -0.00401118  0.00050438  0.00140689 -0.0007573   0.00068924  0.00206571
 -0.00082257  0.00115779 -0.0020217   0.00252405  0.00217925 -0.00152047
 -0.00068553  0.00176488]",0.08435303296022909,"[ 0.00903347 -0.00368606 -0.00262508  0.00640662 -0.00045243  0.00056784
 -0.00401118  0.00050438  0.00140689 -0.0007573   0.00068924  0.00206571
 -0.00082257  0.00115779 -0.0020217   0.00252405  0.00217925 -0.00152047
 -0.00068553  0.00176488]"
ADBE,"[ 1.32678437e-01 -4.33078606e-02  1.20551160e-01  1.94826101e-01
 -1.29709119e-02  2.79943344e-02  1.57902442e-01  1.80345521e-01
 -3.25168610e-01  2.18163494e-01  1.57854299e-01  1.35763620e-01
 -5.71786622e-03  2.37860366e-02  6.57396210e-02 -1.92156361e-02
 -1.31634787e-01  1.43513175e-01  3.31263369e-02  1.14639992e-03
  6.81817122e-02 -4.11255507e-02 -3.73974596e-02  1.34834534e-01
  6.54202412e-03 -1.33805614e-02 -1.99905060e-01  3.52359377e-02
  1.79286527e-01 -7.69250456e-03  1.82831694e-01  3.88154571e-02
 -5.03320089e-02 -4.78531128e-02 -2.41574962e-02  8.10295772e-02
  2.55516211e-01  2.48494866e-01 -1.01801833e+00 -1.29163278e+00
  6.16014119e-01  1.27597469e+00  3.13783712e-01 -4.60233916e-01
 -3.17386544e-01  3.43497867e-01 -5.56252915e-01 -9.39751147e-01
  7.27496143e-01  7.36283642e-01 -4.48498986e-01 -2.75313925e-01
  2.43779568e+00  0.00000000e+00]",0.24307470013225485,0.7308363410739341,"[ 2.90775470e-04  3.40806704e-04  3.62182366e-05 -4.80714116e-06
  1.82894630e-05  5.56783924e-05]",-6.0513916558361736,0.002354582956251922,0.7960322381193509,-0.039568693874826616,"[-0.13288122 -0.10793345 -0.07824386 -0.03495903  0.01006019  0.05437345
  0.07784501  0.14090504  0.17526859  0.2014833   0.19287303  0.16096955
  0.06240071 -0.1164953  -0.30773423 -0.34520751 -0.26510249 -0.21539375
 -0.20667219 -0.10001704  0.50994722  1.22003317  1.82464655  1.29218691
 -0.01807955]","[ 1.39516429e-04  5.15656178e-04 -1.38184420e-04  4.44484300e-05
  1.26474795e-03  5.84596937e-04]","[ 9.38472437e-03 -3.24238277e-03 -2.51161849e-03  5.76798299e-03
 -6.11217198e-04  3.45590397e-04 -4.91794392e-03  8.00768010e-04
  2.38644268e-03  2.06175092e-05  3.95910308e-04  1.56755920e-03
 -5.91446126e-04  5.03453047e-04 -3.30138666e-03  2.30226642e-03
  2.13666358e-03 -7.56979335e-04  9.33130816e-04  4.86221572e-03]",0.08442257052917682,"[ 9.38472437e-03 -3.24238277e-03 -2.51161849e-03  5.76798299e-03
 -6.11217198e-04  3.45590397e-04 -4.91794392e-03  8.00768010e-04
  2.38644268e-03  2.06175092e-05  3.95910308e-04  1.56755920e-03
 -5.91446126e-04  5.03453047e-04 -3.30138666e-03  2.30226642e-03
  2.13666358e-03 -7.56979335e-04  9.33130816e-04  4.86221572e-03]"
ADI,"[ 1.61018825e-01 -5.28742826e-02  1.33175388e-01  2.60395948e-01
 -5.53671916e-02 -2.53774322e-04  9.46955536e-02  1.85115171e-01
 -3.42541507e-01  2.15657662e-01  1.73275600e-01  1.48032132e-01
  1.49989419e-01 -6.12743720e-03  7.85301529e-02  6.18063539e-02
 -1.11830552e-01  1.37416281e-01 -6.29286030e-02  5.25613549e-02
  1.06491919e-01 -2.81061406e-02 -2.20828222e-02  2.03355511e-01
  5.89431459e-03 -3.46114620e-02 -1.99264989e-01  9.15030745e-02
  2.24930342e-01 -4.46046051e-04  2.09020701e-01  9.25335482e-03
 -5.38241032e-02  4.05001923e-02 -1.77558538e-02 -2.32586913e-01
  3.98481570e-01  6.73870311e-01 -8.74282622e-01 -1.74388921e+00
  2.45046257e-01  1.62796509e+00  6.46041015e-01 -1.10049400e+00
 -8.28823916e-01  6.28175988e-01  4.72255357e-01 -6.31877516e-01
 -7.49984198e-03  5.11597186e-01 -3.48990600e-01 -7.33062674e-01
  2.45533705e+00  0.00000000e+00]",0.22735392354577355,0.7454422317647126,[ 0.0005634   0.00049771 -0.00016984  0.00018025 -0.00024073 -0.00019271],-5.866629861028312,0.002832402858341533,0.7966459458877302,-0.03965870181366326,"[-0.13259167 -0.10647961 -0.07930293 -0.03569225  0.00834794  0.05452768
  0.07713928  0.14082551  0.17571239  0.20177249  0.20030479  0.15922573
  0.06354434 -0.11106153 -0.30644639 -0.34614996 -0.27523392 -0.21047077
 -0.20226604 -0.09848466  0.51229663  1.23306339  1.82399417  1.2888009
 -0.01857401]",[ 0.00031258  0.0006634  -0.00015247  0.00015392  0.00122835  0.00059566],"[ 0.00966123 -0.00323402 -0.00348153  0.00621406  0.00065241  0.00078215
 -0.00621307 -0.00039133  0.00331704  0.00099977 -0.00143292  0.00018305
  0.00017487  0.00354553 -0.00215148  0.00031525  0.00154051 -0.00022444
 -0.00026941  0.00490119]",0.08446107394517086,"[ 0.00966123 -0.00323402 -0.00348153  0.00621406  0.00065241  0.00078215
 -0.00621307 -0.00039133  0.00331704  0.00099977 -0.00143292  0.00018305
  0.00017487  0.00354553 -0.00215148  0.00031525  0.00154051 -0.00022444
 -0.00026941  0.00490119]"
ADM,"[ 0.21737921 -0.05152619  0.10454843  0.15390618  0.00350226 -0.1057982
  0.04340903  0.0101483  -0.18011517  0.21782908  0.12334312  0.11099051
  0.186343   -0.05939788  0.00359756  0.06785782  0.02396718  0.14667694
 -0.14158543  0.12389816  0.03304258  0.0338603   0.02804132  0.08233719
 -0.06519645  0.01806073 -0.13756259  0.06214872  0.12035866 -0.04425292
  0.13189848 -0.02882883  0.01729627  0.11882663 -0.13141729 -0.77152244
  0.43877     1.19451147 -0.18013895 -1.53134367 -0.87786396  0.69646362
  1.20510608 -0.29190266 -0.69016541  0.52047587  0.20853584 -0.66222291
 -0.07842233  0.66791072 -0.16151387 -1.69005481  1.51982917  0.        ]",0.35120455185498306,0.6223081056036035,"[ 2.85953317e-05  2.37008285e-04 -2.81659974e-05 -2.28131310e-05
 -2.94337922e-05  7.64318754e-05]",-6.190292173966257,0.0020492279347474438,0.7978664234691435,-0.039646894770126465,"[-0.13317154 -0.10877905 -0.07770734 -0.03833549  0.00666712  0.04913897
  0.08305269  0.14037786  0.17465218  0.19980932  0.20186487  0.15563794
  0.05872406 -0.10991859 -0.29562642 -0.34372474 -0.28281585 -0.20399104
 -0.21261762 -0.08758577  0.52053889  1.20585456  1.80969223  1.29775161
 -0.01618769]","[ 2.61567773e-04  3.28590343e-04 -2.21710273e-04 -8.27622297e-05
  1.09891191e-03  8.29684529e-04]","[ 9.96777466e-03 -3.59633125e-03 -5.06621586e-03  6.36627206e-03
  2.18936112e-03  2.84393039e-03 -5.36742420e-03 -3.88749373e-03
  5.75113592e-04  2.65948739e-03  7.30492989e-04  4.81946534e-04
 -5.62518309e-05  2.78463862e-03 -2.60905030e-03  5.37832003e-04
  2.31286292e-03  2.51724598e-04 -2.69065853e-03  1.94387001e-03]",0.08404375688500274,"[ 9.96777466e-03 -3.59633125e-03 -5.06621586e-03  6.36627206e-03
  2.18936112e-03  2.84393039e-03 -5.36742420e-03 -3.88749373e-03
  5.75113592e-04  2.65948739e-03  7.30492989e-04  4.81946534e-04
 -5.62518309e-05  2.78463862e-03 -2.60905030e-03  5.37832003e-04
  2.31286292e-03  2.51724598e-04 -2.69065853e-03  1.94387001e-03]"
