,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.42719631 -0.24317031  0.13637924 -0.22862288  0.02385738  0.30717154
  0.30631    -0.20587749  0.04818361 -0.15706133  0.15389267 -0.03460681
 -0.1338741  -0.29871527  0.05444835  0.15107416 -0.09793875  0.19944994
 -0.30514695  0.06632237 -0.17042379  0.20237741  0.11677305 -0.28427227
 -0.01911419 -0.1141422  -0.07080833 -0.00834762  0.05120351 -0.03158025
 -0.15812646 -0.03059681  0.23385153  0.790673    1.32249579 -1.46241161
  1.89175024 -2.57979428  0.16405736 -1.19949464 -1.68841163  0.28908225
 -0.76571406 -0.39761745 -0.28952557 -0.30275956 -1.41119244  1.3208366
 -1.05902258  1.07598742  0.43380751  0.31517212 -0.17844876  0.        ]",1.0043228084678264,-0.04177762829830702,"[-4.23880014e-04  4.96763714e-04 -6.27642586e-04 -9.99762600e-05
 -2.81971989e-04 -5.60758937e-04]",-4.887241915744761,0.007542195826056171,0.8052814501638731,-0.04000989277768896,"[-1.24086215e-01 -1.09582116e-01 -6.94190285e-02 -2.40619591e-02
  1.83020282e-02  4.67332784e-02  9.75439389e-02  1.29544277e-01
  1.77515888e-01  1.85307331e-01  1.77905066e-01  1.16216637e-01
  1.08558531e-02 -1.59705938e-01 -3.31009115e-01 -3.13746402e-01
 -2.71651215e-01 -1.96484229e-01 -1.98454023e-01  7.45520510e-02
  7.16200336e-01  1.25213996e+00  1.70523188e+00  5.99980033e-01
 -3.54865288e-04]","[ 3.41612974e-04 -7.74908948e-04 -3.22988954e-04  4.91684672e-06
  2.16227487e-04  4.49705424e-04]","[ 0.01712204  0.00101901 -0.00666735  0.01213983 -0.00903807  0.00281392
 -0.00253406 -0.0052803   0.00088941 -0.00194486  0.00020375  0.00042891
 -0.00239024 -0.00185297  0.00230253 -0.00247862  0.00491582  0.00275546
  0.00329596 -0.0011979 ]",0.08532127688843054,"[ 0.01712204  0.00101901 -0.00666735  0.01213983 -0.00903807  0.00281392
 -0.00253406 -0.0052803   0.00088941 -0.00194486  0.00020375  0.00042891
 -0.00239024 -0.00185297  0.00230253 -0.00247862  0.00491582  0.00275546
  0.00329596 -0.0011979 ]"
AAL,"[-9.84044173e-02  1.75247677e-01 -3.51476662e-04 -2.41574085e-01
 -9.41688094e-02 -6.54100260e-02  2.10099142e-01  1.45996116e-01
  1.50133894e-01  1.68388162e-01  2.57442756e-02  4.29255865e-01
 -1.46746533e-01  2.69407189e-01 -9.92414033e-02 -2.25523074e-01
 -3.89801268e-02 -4.26257529e-02  3.12798791e-01  2.72204399e-01
  5.72793757e-02  3.28608227e-01 -9.33755980e-03 -2.15670276e-02
 -5.04820390e-02 -2.92464557e-02  1.73830596e-01  1.19305241e-01
 -9.33094800e-02 -7.93416076e-02 -2.38951595e-01 -1.52841164e-02
  3.79897063e-02 -3.90258583e-01 -3.71959877e-01 -4.01866896e-01
 -5.20391315e-01  4.90343550e-01 -1.31633173e+00  1.22254746e+00
 -8.53424708e-01  2.07552727e+00  8.84361460e-01 -3.32355808e-01
  2.25399099e+00 -2.37053272e+00 -1.94410737e-01 -1.34733339e-02
 -2.48181166e+00  2.09606848e+00 -3.24570881e-01 -2.14997698e-01
  9.67645547e-01  0.00000000e+00]",0.0431049343620409,0.9255347715389515,"[ 6.11854605e-04 -1.22403677e-03  4.99970747e-04  2.56251955e-04
 -9.76576539e-05  7.77675423e-05]",-4.535497080731833,0.01072157641265106,0.7943648761002152,-0.03616675264303368,"[-0.12724646 -0.10950934 -0.07262258 -0.03359678  0.01586243  0.05708047
  0.10130259  0.14223392  0.17106215  0.2076535   0.17768816  0.14727482
  0.00576162 -0.18360843 -0.32855034 -0.33900356 -0.21168439 -0.17163165
 -0.16019914  0.09473553  0.70389686  1.30176545  1.69560889  0.61666458
  0.01181309]","[ 7.78593673e-04 -1.17017681e-03 -6.15171990e-04 -3.05070429e-04
  1.80988076e-04 -4.56249649e-05]","[ 0.0134217  -0.00418525 -0.00352224  0.00525983 -0.00075083 -0.00149653
  0.00441532 -0.0027612   0.00587932  0.00354771  0.00075197  0.00818984
 -0.00848936  0.00273985 -0.00115548 -0.00678538  0.00740661  0.0001028
  0.00277089  0.0004671 ]",0.08486568833418226,"[ 0.0134217  -0.00418525 -0.00352224  0.00525983 -0.00075083 -0.00149653
  0.00441532 -0.0027612   0.00587932  0.00354771  0.00075197  0.00818984
 -0.00848936  0.00273985 -0.00115548 -0.00678538  0.00740661  0.0001028
  0.00277089  0.0004671 ]"
AAP,"[-4.00738188e-01  2.05880551e-01  1.98791759e-01  1.25002862e-01
 -3.61305187e-02 -3.73801457e-01  2.19798346e-01  4.48154450e-02
  6.61174802e-02  2.42949263e-01 -1.21322974e-01  2.26811986e-01
 -1.26492797e-01  3.56026090e-01 -1.56024435e-01 -6.34511549e-01
 -7.75939295e-02 -2.93861679e-01  5.75451270e-01  4.35082336e-01
  9.39352283e-04  2.44649391e-02 -4.02619319e-01  4.17523128e-01
  1.33113531e-01 -5.36509728e-03  2.05997791e-02  3.36746098e-01
 -3.58327394e-01 -2.41159407e-01  2.94065738e-01 -5.65402668e-03
 -2.02862378e-01 -1.47325561e+00 -1.50736011e+00  8.89423684e-01
 -3.63249250e+00  3.70172165e+00 -2.66825046e+00  4.25944327e+00
  1.14343853e+00  1.28726714e+00  2.76685378e+00 -6.39431842e-01
  1.32085440e+00  1.82544916e-01  9.09667811e-02  7.03906704e-01
  8.17370471e-01 -1.55198336e-03  6.89682608e-01  8.77613691e-01
 -2.60034995e-01  0.00000000e+00]",-1.2429831453721258,2.204582144431223,[-0.00086183  0.00109506 -0.00113048  0.00024106 -0.00054288 -0.00061385],-4.372422210124648,0.012620633688123769,0.7880854917469288,-0.03582733551872524,"[-1.22854473e-01 -1.00956848e-01 -7.09519843e-02 -4.20150964e-02
  1.66833229e-02  5.34243468e-02  9.86325168e-02  1.45301186e-01
  1.65413516e-01  1.99288786e-01  1.79452423e-01  1.51370024e-01
  3.23496270e-03 -2.13149837e-01 -3.29243606e-01 -3.60985772e-01
 -1.84692459e-01 -1.53831229e-01 -1.75013555e-01  4.30886999e-02
  6.31021677e-01  1.39244983e+00  1.74299354e+00  6.09952646e-01
 -4.99788678e-04]",[ 0.00152138 -0.00188498 -0.0009746   0.00112962  0.00014068 -0.0006722 ],"[ 1.01221663e-02 -7.93744907e-03 -4.01654147e-05 -3.26142015e-03
  7.86592508e-03 -5.39039815e-03  1.32612817e-02  2.70407625e-03
  4.09661870e-03  9.88763181e-03  4.31813415e-04  5.95849181e-03
 -1.36812090e-03  3.78700906e-03  8.91466573e-04  2.64114197e-03
  1.70803113e-04  3.00121214e-03  5.41474629e-03 -2.67224480e-03]",0.08371641724660372,"[ 1.01221663e-02 -7.93744907e-03 -4.01654147e-05 -3.26142015e-03
  7.86592508e-03 -5.39039815e-03  1.32612817e-02  2.70407625e-03
  4.09661870e-03  9.88763181e-03  4.31813415e-04  5.95849181e-03
 -1.36812090e-03  3.78700906e-03  8.91466573e-04  2.64114197e-03
  1.70803113e-04  3.00121214e-03  5.41474629e-03 -2.67224480e-03]"
AAPL,"[ 0.22646257  0.01716007  0.01246854 -0.13637641  0.11332377  0.08666192
  0.44357338 -0.22540067  0.15831719 -0.05159192 -0.03578486  0.0153647
 -0.1840156   0.18079383 -0.14441832 -0.24380557 -0.24626179  0.22417512
  0.36973729  0.03250169 -0.22561862  0.05994509 -0.26245009 -0.30315692
 -0.03790607 -0.13997707  0.07781439 -0.00604363 -0.00448282 -0.11698379
  0.16339335 -0.15757115  0.06977128 -0.1211308   0.28140805 -1.15977587
 -0.21320824 -0.8694511  -1.69458618  1.14822686 -2.05843758  2.01842066
 -0.56271455  1.22541312  0.85980063  0.34230385  0.59141121  0.21926239
 -0.08920336  1.23416672 -0.63036315  2.57052709  0.44078068  0.        ]",0.32519934584419147,0.6315998435786288,[ 0.00217108 -0.00012991  0.00016665  0.00089794 -0.00063694 -0.0005825 ],-4.306259364300134,0.013483893710229511,0.8011122688397655,-0.03764656273649523,"[-1.26878366e-01 -1.07245709e-01 -6.73043277e-02 -2.97745014e-02
  2.27649111e-02  4.58297431e-02  1.02044094e-01  1.33398896e-01
  1.69672521e-01  1.87833315e-01  1.76310057e-01  1.42519435e-01
  1.07029583e-04 -1.85186986e-01 -3.42599894e-01 -3.11607868e-01
 -2.03160128e-01 -1.93011501e-01 -2.05454384e-01  5.38815657e-02
  6.49445578e-01  1.24232109e+00  1.68832436e+00  5.90680686e-01
  7.53575998e-03]",[ 0.00051036 -0.00089048 -0.00057403  0.00083504 -0.0002316   0.00011458],"[ 1.42845233e-02 -2.28033811e-03 -5.76280317e-03  6.26776827e-03
 -4.63138998e-03 -2.59233450e-03  4.27635607e-03 -6.26607314e-03
  5.78430552e-03 -1.02032814e-03  4.98043417e-03  3.97391381e-03
 -3.47079468e-04  4.28013888e-03 -7.80681137e-04  1.03694887e-04
  5.36757509e-03 -3.62590579e-04  1.00009042e-02 -8.91440293e-05]",0.0846957639048398,"[ 1.42845233e-02 -2.28033811e-03 -5.76280317e-03  6.26776827e-03
 -4.63138998e-03 -2.59233450e-03  4.27635607e-03 -6.26607314e-03
  5.78430552e-03 -1.02032814e-03  4.98043417e-03  3.97391381e-03
 -3.47079468e-04  4.28013888e-03 -7.80681137e-04  1.03694887e-04
  5.36757509e-03 -3.62590579e-04  1.00009042e-02 -8.91440293e-05]"
ABBV,"[ 0.05130736  0.06202264 -0.07360072  0.02933458  0.00741364 -0.19519682
  0.13312688 -0.07647421  0.00797607 -0.12159722 -0.02475868 -0.00454287
 -0.15554547  0.14695596 -0.09872446 -0.17902646 -0.00375118  0.29302866
  0.41740428 -0.07077656  0.08560715 -0.216856   -0.03237384 -0.2557853
 -0.21244977 -0.01111285 -0.03286093 -0.15432065  0.10581699  0.12360418
  0.12218134 -0.14955123  0.10244339 -0.18118877 -0.02355229 -0.11641336
 -0.33173681 -0.37356912 -0.6218611   0.22275968 -1.20511563  1.50380126
 -1.37396344  1.86040362  0.58488106  0.55478907  1.58100371 -0.2852623
  1.05409046 -0.61940497  0.76733547 -1.114926   -0.09028055  0.        ]",0.14862831745853886,0.818368683608637,[ 0.00060233 -0.00187929  0.00030144 -0.0001918  -0.00033194 -0.00077002],-4.123103476008232,0.01619417813028314,0.7974743461591229,-0.03720836317631391,"[-1.28883942e-01 -1.03188864e-01 -7.00621703e-02 -3.70688804e-02
  1.42083438e-02  5.00511111e-02  9.64085965e-02  1.31565374e-01
  1.69977226e-01  1.87318561e-01  1.78227882e-01  1.41409891e-01
  5.12316990e-03 -1.82341349e-01 -3.23909199e-01 -3.06470847e-01
 -1.99174416e-01 -2.07625721e-01 -1.63091259e-01  1.08018004e-02
  6.90051661e-01  1.24543076e+00  1.66055395e+00  6.17090078e-01
  4.25591719e-04]","[ 1.88398006e-04 -7.35786523e-04  8.99716862e-05  6.01615940e-04
 -1.19985927e-04  1.83661146e-04]","[ 1.41251184e-02 -3.35917174e-03 -2.81411596e-03  5.81751677e-03
 -3.11597508e-03  5.94777910e-04  1.60906736e-03 -3.80809410e-03
  4.37758705e-03 -3.16141717e-03  6.77529708e-03  3.08681182e-03
  1.39968258e-04  6.96026222e-03 -2.52276168e-03  3.24894358e-03
  5.10229250e-04  3.29989094e-03  1.12444706e-05 -1.32592231e-03]",0.0842188517217665,"[ 1.41251184e-02 -3.35917174e-03 -2.81411596e-03  5.81751677e-03
 -3.11597508e-03  5.94777910e-04  1.60906736e-03 -3.80809410e-03
  4.37758705e-03 -3.16141717e-03  6.77529708e-03  3.08681182e-03
  1.39968258e-04  6.96026222e-03 -2.52276168e-03  3.24894358e-03
  5.10229250e-04  3.29989094e-03  1.12444706e-05 -1.32592231e-03]"
ABT,"[ 0.23778278 -0.04081858 -0.08257617 -0.30775284  0.00911284  0.05045996
  0.25156457 -0.02686257  0.10049065 -0.11838674  0.05161342  0.20080695
 -0.18105584  0.01476417 -0.05830729 -0.01193133 -0.03756763  0.33127176
  0.15978705 -0.04695697 -0.00755706  0.14392979  0.10456725 -0.35082392
 -0.20274481 -0.04673661  0.02343474 -0.14467265  0.17616733  0.07075341
 -0.18570466 -0.12126087  0.22996843  0.52812199  0.85922716 -1.13524549
  1.48030772 -2.04654474 -0.2466849  -0.72751728 -2.04881353  1.85915878
 -1.12128071  0.8284002   1.46517742 -1.32731907  0.5012776  -0.15475979
 -1.06818401  0.91672844  0.38086126 -0.80681661  0.92367007  0.        ]",0.6918986209274771,0.28823963890837623,[ 0.00078267  0.00045848 -0.00028715  0.00044125 -0.00039983 -0.00041627],-4.836370625377506,0.007935803853248694,0.801347386196497,-0.03816555835240365,"[-0.12904697 -0.11114051 -0.07010971 -0.03066037  0.01696067  0.05207146
  0.09946702  0.13107339  0.17255926  0.19622061  0.17635399  0.13362566
  0.00591148 -0.17000159 -0.3277655  -0.3035233  -0.22518794 -0.20472686
 -0.17107244  0.06826196  0.71734371  1.23024032  1.65928172  0.613459
  0.00513976]","[ 7.57925722e-05 -4.88623043e-04 -1.29761740e-04 -1.66874357e-04
 -5.52974678e-05  5.14642781e-04]","[ 0.01626363 -0.00043802 -0.00565717  0.01086103 -0.00762094  0.00161915
 -0.00120559 -0.00613774  0.00517396 -0.00289012  0.00367763  0.00547343
 -0.00520558  0.00400518 -0.00185988 -0.00273003  0.00499988  0.00222826
  0.00106085  0.00119596]",0.08495523750519973,"[ 0.01626363 -0.00043802 -0.00565717  0.01086103 -0.00762094  0.00161915
 -0.00120559 -0.00613774  0.00517396 -0.00289012  0.00367763  0.00547343
 -0.00520558  0.00400518 -0.00185988 -0.00273003  0.00499988  0.00222826
  0.00106085  0.00119596]"
ACN,"[ 0.44085144 -0.33953456  0.44883769 -0.49640475  0.10762193  0.12220157
  0.65727117 -0.26023992  0.10615113 -0.05200576  0.18890681  0.23217672
 -0.29122124 -0.23103655 -0.05671645 -0.12904257 -0.11337977  0.21750327
 -0.14379954  0.35010317 -0.27808666  0.46841157 -0.05584896 -0.11324607
  0.10288522 -0.27035326 -0.07476505  0.17721572 -0.04196565 -0.16421051
 -0.15325464 -0.05289474  0.36667677  0.53272165  1.71985358 -2.31819313
  1.05692388 -2.13160191 -1.94993347  1.20794971 -2.03987596  1.39944694
  1.19335775 -1.51919834  0.72578257 -0.74788438 -2.05597921  1.886534
 -0.9451095   0.86394574  1.01624202  0.03965417 -0.16321505  0.        ]",1.013483929610889,-0.03716445638622008,[-0.00053374  0.00015531 -0.00074499  0.00043461 -0.00059596 -0.00049346],-4.6902758775936855,0.009184152104934,0.8055650631142558,-0.04087136155680704,"[-0.1170432  -0.11611687 -0.06708978 -0.02990047  0.02792399  0.04498667
  0.09959875  0.13211538  0.1776733   0.19731992  0.1709343   0.11717642
  0.00268099 -0.17909932 -0.33179683 -0.31507502 -0.25267919 -0.16117642
 -0.21177425  0.116477    0.6871258   1.28821097  1.72529003  0.56841481
 -0.00303284]","[ 8.78672333e-04 -9.63891378e-04 -7.96662988e-04  6.87946672e-05
  1.90652659e-05  8.61954734e-04]","[ 0.01629059  0.00229924 -0.00921926  0.00999343 -0.00814351 -0.00340007
  0.00451413 -0.00635513  0.00407306  0.00379734 -0.00266867  0.00368056
 -0.00361194 -0.00314256  0.00442479 -0.00224382  0.00328458  0.0045912
  0.00288645 -0.00181988]",0.08493207320043707,"[ 0.01629059  0.00229924 -0.00921926  0.00999343 -0.00814351 -0.00340007
  0.00451413 -0.00635513  0.00407306  0.00379734 -0.00266867  0.00368056
 -0.00361194 -0.00314256  0.00442479 -0.00224382  0.00328458  0.0045912
  0.00288645 -0.00181988]"
ADBE,"[ 0.35825104 -0.34034913  0.24734592 -0.48776776  0.19459394  0.0776946
  0.39086628 -0.14730734  0.05788697 -0.09761121  0.09661565  0.15526295
 -0.1334521  -0.23300959 -0.03753506  0.04496843 -0.03135007  0.27690679
 -0.18754248 -0.00779104 -0.23591129  0.31486464 -0.01637912 -0.090875
  0.06343915 -0.19243982 -0.07483931 -0.02538723  0.15080815 -0.06568002
 -0.11766343 -0.04899581  0.31401426  0.82366122  1.92903888 -1.89342458
  1.78455442 -2.3783362  -0.87925122  0.22913652 -1.36599142  0.56964724
  0.69149514 -0.98834615  0.44530787 -0.37021043 -0.79593285  0.36547698
  0.19083868 -0.38925295  0.55996517 -0.28630791  0.5896427   0.        ]",1.0970422749616462,-0.1293566659325595,"[ 1.85871882e-04 -5.90953670e-04 -2.77544229e-05 -6.52524586e-04
 -3.90823684e-05 -7.59607602e-04]",-4.821764355386993,0.008052567008126246,0.8038494768742249,-0.04086044341748319,"[-1.21639757e-01 -1.15660402e-01 -6.52550269e-02 -3.08509960e-02
  2.01697663e-02  4.85445658e-02  9.78116241e-02  1.30776887e-01
  1.73856593e-01  1.94214464e-01  1.78558829e-01  1.17963806e-01
  4.61120677e-03 -1.67348883e-01 -3.25321796e-01 -3.08531346e-01
 -2.59160919e-01 -2.01087941e-01 -2.05076939e-01  9.18303686e-02
  6.96425637e-01  1.29116836e+00  1.72607997e+00  5.83877867e-01
 -1.26463766e-03]",[ 0.00033424 -0.00049476 -0.00043975  0.00013613  0.00010278  0.00075888],"[ 0.01719579  0.00286607 -0.00799405  0.01199932 -0.00856909 -0.00030319
  0.00157891 -0.00440698  0.00176017  0.00232132 -0.00129411  0.00267851
 -0.00262699  0.00024756 -0.000115    0.00112999  0.00031987  0.002873
  0.00218666  0.0006006 ]",0.08466103876497383,"[ 0.01719579  0.00286607 -0.00799405  0.01199932 -0.00856909 -0.00030319
  0.00157891 -0.00440698  0.00176017  0.00232132 -0.00129411  0.00267851
 -0.00262699  0.00024756 -0.000115    0.00112999  0.00031987  0.002873
  0.00218666  0.0006006 ]"
ADI,"[ 1.12576636e-01 -4.14722194e-02  1.44918760e-01 -2.73422596e-01
  2.29069522e-02  1.22396856e-01  6.35726203e-01 -9.86279222e-02
  1.80493730e-01  1.74601173e-02  2.15624288e-02  3.06393625e-01
 -3.50942804e-01  8.99500500e-03 -2.01108618e-02 -3.87755482e-01
 -1.82299844e-01 -3.14488798e-03  3.63292063e-01  2.55123267e-01
 -1.72686837e-01  1.42649167e-01 -1.98747792e-01 -2.47785193e-02
 -9.20854942e-02 -5.41319366e-02  1.91838747e-03  5.95615067e-02
 -2.51257741e-01 -2.95223804e-01 -1.84959440e-02 -2.37997736e-02
  1.33099227e-02 -3.37619698e-01  1.23997909e-01 -9.11208197e-01
 -8.53926081e-01  2.12749522e-01 -2.14161453e+00  2.04365726e+00
 -1.17924278e+00  1.99089785e+00  9.31152968e-01 -1.83100977e-01
  1.34722426e+00 -6.46653317e-01 -9.57932489e-01  1.64238677e+00
 -9.13382712e-01  2.12161750e+00  1.25662274e+00  4.72135033e-01
  1.97325624e+00  0.00000000e+00]",0.16430187219239023,0.7958979114915304,[-0.00035943  0.0029264  -0.00186267  0.00122359 -0.00104356 -0.00067768],-4.636978192634826,0.0096869254675697,0.7987468911297524,-0.038143831926983035,"[-0.12395008 -0.11047757 -0.06953552 -0.02896094  0.02805721  0.04995572
  0.10250615  0.13569577  0.1712359   0.20116288  0.16808884  0.13168988
  0.00686857 -0.19543967 -0.33887061 -0.33373335 -0.2032514  -0.16940038
 -0.19590911  0.06495255  0.66079387  1.30038661  1.67344301  0.60333837
  0.00209078]","[ 6.62323394e-04 -1.54266936e-03 -1.17362933e-03  3.03986710e-04
  8.11930123e-05 -1.32577064e-04]","[ 0.01360878 -0.00273722 -0.00510531  0.00453736 -0.00171469 -0.00394748
  0.00685084 -0.00380989  0.00580883  0.00360698  0.00124388  0.00562678
 -0.00331826  0.00032839  0.00360691 -0.00228264  0.00701791  0.0051496
  0.00418819  0.00368038]",0.08528308267687479,"[ 0.01360878 -0.00273722 -0.00510531  0.00453736 -0.00171469 -0.00394748
  0.00685084 -0.00380989  0.00580883  0.00360698  0.00124388  0.00562678
 -0.00331826  0.00032839  0.00360691 -0.00228264  0.00701791  0.0051496
  0.00418819  0.00368038]"
ADM,"[-0.61401176  0.47835942 -0.0226396   0.41988651 -0.28148315 -0.21971307
  0.14651575  0.16847475  0.10381079  0.30070472 -0.14756903  0.24712194
 -0.18684388  0.43741904 -0.04430678 -0.7335489  -0.12713504 -0.57859574
  0.75972746  0.56728971  0.16740031 -0.16376745 -0.33760321  0.4142212
 -0.0362667   0.20375417  0.0719615   0.34752413 -0.63044599 -0.31735067
  0.24417415  0.07176221 -0.47981892 -2.05545806 -3.11100156  2.21707662
 -4.88865204  5.38592855 -2.08654455  3.94552901  1.7128378   1.48330979
  2.10252691 -0.01015456  1.45613301 -0.37792703 -0.2662979   1.6294669
 -0.8245468   2.28278158  1.05717738  0.86600577  0.49031715  0.        ]",-1.895399147947244,2.854283130349154,"[ 3.83736760e-04 -6.98493007e-04 -5.63702827e-05  7.95629305e-04
 -5.39927001e-04 -1.23408968e-04]",-5.315920709678818,0.004912753452768277,0.7836558616948921,-0.03335302108908434,"[-0.12785503 -0.09379315 -0.07717623 -0.03684429  0.01539406  0.05719469
  0.10006343  0.14884575  0.16528622  0.20047805  0.17596345  0.15775093
  0.01208604 -0.2188651  -0.33499382 -0.38555859 -0.16787376 -0.14201874
 -0.15168706  0.01304438  0.64082995  1.38978676  1.69955579  0.64737383
  0.00272974]",[ 0.00155964 -0.00263708 -0.00122709  0.00089577  0.00037953 -0.00154556],"[ 0.00832735 -0.01288796  0.00387987 -0.00698674  0.01255251 -0.00363929
  0.01230767  0.00441321  0.00461663  0.00839018  0.00225644  0.00643849
 -0.00303104  0.00293043  0.00335802 -0.00216794  0.00680097  0.00412186
  0.00507259 -0.00085072]",0.08454518933418984,"[ 0.00832735 -0.01288796  0.00387987 -0.00698674  0.01255251 -0.00363929
  0.01230767  0.00441321  0.00461663  0.00839018  0.00225644  0.00643849
 -0.00303104  0.00293043  0.00335802 -0.00216794  0.00680097  0.00412186
  0.00507259 -0.00085072]"
