,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.10540787  0.0538287  -0.02266119 -0.05890141 -0.1551806   0.11423004
 -0.20612641 -0.12584911 -0.16868648 -0.00842513 -0.15231536  0.0239898
  0.31409074 -0.33060932 -0.20454826  0.19247058 -0.14416361 -0.38214971
  0.17670087  0.51917098 -0.27615297 -0.02360471  0.22775423  0.22459275
 -0.09077583  0.27476291 -0.36487551  0.02111084  0.00525204 -0.19268634
  0.1564271   0.23097776  0.03404852 -0.44423626 -0.92472736  1.23005843
 -0.91049868  1.27848624  0.6702551   0.06409209  1.3036499  -0.99325544
  0.81894397 -0.59566451 -0.30667115  0.54085693 -0.428643    0.59485453
  1.03503957 -1.63382852  1.30720767 -1.96401606 -1.54417447  0.        ]",-0.5829716996761287,1.5664898637248292,[ 0.00066738 -0.00043724  0.0002299   0.00082108 -0.00031366  0.00022351],-4.943191789633164,0.007131798804468443,0.8304042184667403,-0.0398379907906641,"[-0.12112596 -0.09786912 -0.06612269 -0.02216068  0.01012171  0.05450104
  0.09564635  0.13752825  0.15848323  0.17491833  0.16401915  0.04616303
 -0.09427668 -0.23283222 -0.32883578 -0.28025273 -0.16424114 -0.08974736
 -0.09018573  0.37885111  0.93477551  1.30523179  0.95294106 -0.11151363
 -0.02839955]",[-0.00086835 -0.00013754  0.00034447  0.00100973 -0.0002456  -0.00029062],"[ 0.00808644 -0.00688239 -0.00024492  0.00231649  0.00023899  0.00487181
  0.00024075  0.00230488 -0.0037708   0.00175094  0.00022356  0.00035597
 -0.00051316  0.0003819   0.00116834  0.00225876 -0.00305711  0.00434686
 -0.00408028 -0.00470436]",0.08445481183996298,"[ 0.00808644 -0.00688239 -0.00024492  0.00231649  0.00023899  0.00487181
  0.00024075  0.00230488 -0.0037708   0.00175094  0.00022356  0.00035597
 -0.00051316  0.0003819   0.00116834  0.00225876 -0.00305711  0.00434686
 -0.00408028 -0.00470436]"
AAL,"[ 0.04421906  0.03316859 -0.15777411  0.07508308 -0.06996833  0.08441279
 -0.01647197  0.05260601  0.01104903  0.17640877 -0.03463366 -0.07129877
 -0.21275719  0.09715022  0.06234612 -0.1455802   0.02659323  0.03881476
 -0.13852563 -0.09079321 -0.00937597  0.02405908  0.03443057 -0.12031348
 -0.14439646 -0.19820445  0.14654243  0.0955726   0.1344486   0.15386323
 -0.17962577 -0.0769296  -0.048548    0.30595102  1.23070276 -1.77596962
  0.68430256 -0.69471054 -1.39576503  0.54945438 -0.2263697  -0.49678022
 -0.13798662  0.30656635 -1.04556254  0.87268732 -0.16306628  0.59654298
  0.1342283   0.78013952  0.87660796 -0.91097745  0.67525185  0.        ]",1.0276864268616497,-0.04539866668273291,[ 0.00023266  0.00012942  0.00027529 -0.0002041   0.0002802   0.00022361],-6.015915025926896,0.002439615031922452,0.8333205345508379,-0.040045206871743955,"[-0.12412461 -0.09486024 -0.06388514 -0.02301263  0.01570368  0.05985754
  0.10206006  0.14421796  0.16365889  0.17025463  0.13737357  0.06961284
 -0.07664385 -0.2519825  -0.31051646 -0.24218267 -0.19682812 -0.15891189
 -0.05549678  0.39307579  0.89896163  1.22460106  0.93751833 -0.16167196
  0.00574587]",[-0.00059551  0.00025821  0.00129685  0.00023702 -0.00127123 -0.00043238],"[ 1.04361318e-02 -6.03200127e-04 -8.82586444e-03  6.76634766e-03
 -5.48902857e-03 -1.49090025e-03  1.14411002e-03 -1.62679192e-03
 -2.21575664e-03 -6.89254042e-04  2.02566674e-03 -1.58658188e-03
 -3.47176458e-05  1.55843533e-03  1.32373643e-03 -3.31528611e-04
  3.14897912e-03  3.24611533e-03 -1.32594473e-03  9.95245632e-04]",0.0858068093083614,"[ 1.04361318e-02 -6.03200127e-04 -8.82586444e-03  6.76634766e-03
 -5.48902857e-03 -1.49090025e-03  1.14411002e-03 -1.62679192e-03
 -2.21575664e-03 -6.89254042e-04  2.02566674e-03 -1.58658188e-03
 -3.47176458e-05  1.55843533e-03  1.32373643e-03 -3.31528611e-04
  3.14897912e-03  3.24611533e-03 -1.32594473e-03  9.95245632e-04]"
AAP,"[-0.03489183  0.10212476  0.11186341  0.1613402  -0.14330703  0.15574608
 -0.09996448  0.02189415  0.18393705 -0.21738626 -0.05956525 -0.06604608
 -0.05938057 -0.09208157 -0.12613364 -0.18320038  0.08339889 -0.05047765
  0.10345928  0.18962725 -0.13235659  0.02927611 -0.07267637 -0.13269463
  0.00744623 -0.05309081 -0.04336238 -0.01923927  0.10305592  0.00913638
 -0.08947961 -0.08956289 -0.10754377  0.06703991 -0.2482933   0.56971905
  0.44713119 -0.77535367  0.96827889 -1.24758587 -0.07757805 -0.74751177
 -0.93957014  0.06723181 -1.4396468   1.36547591 -1.34283164  1.81539277
  0.59690892  0.34304777  1.22028265  0.38830441  0.70948353  0.        ]",0.39098402268003213,0.5919498019410162,"[-5.48517625e-04  8.47611211e-04 -9.28003594e-05 -3.26871761e-04
  3.80866863e-04  3.72917598e-04]",-5.521035816005704,0.004001700768900565,0.8317786172792198,-0.03941371441415408,"[-0.11825398 -0.09272712 -0.06600217 -0.02097146  0.01335784  0.05868117
  0.10780199  0.12978339  0.16214858  0.17055139  0.14618489  0.05989995
 -0.08789683 -0.25578409 -0.3103881  -0.24964487 -0.17109565 -0.12526778
 -0.07691906  0.38956997  0.88210575  1.21955707  0.97178479 -0.14890541
 -0.00555443]","[-1.06680249e-03  7.12527600e-05  8.92608272e-04  3.70270774e-04
 -1.19471379e-03 -5.63760600e-04]","[ 0.0096473  -0.00479294 -0.00220352  0.00632117 -0.00574975  0.00551249
 -0.003646   -0.00118483 -0.00294122 -0.00308107  0.00159643 -0.00247033
  0.00131555 -0.00161013  0.00473806  0.00100763  0.00228332  0.00440485
  0.00247784  0.00118471]",0.08567776672617436,"[ 0.0096473  -0.00479294 -0.00220352  0.00632117 -0.00574975  0.00551249
 -0.003646   -0.00118483 -0.00294122 -0.00308107  0.00159643 -0.00247033
  0.00131555 -0.00161013  0.00473806  0.00100763  0.00228332  0.00440485
  0.00247784  0.00118471]"
AAPL,"[ 0.16751578  0.11355505  0.0081582   0.01111049 -0.10700868 -0.04227905
  0.11282861  0.12771676 -0.03166993  0.32536525  0.19834729  0.08597993
  0.07287338  0.15223051  0.06565956 -0.06308776  0.07335071  0.18696172
 -0.09511947 -0.10272251  0.07147409 -0.04588666  0.17531092  0.02805166
  0.02059304 -0.0424992   0.49212298  0.01595245 -0.08026198  0.0963633
  0.09409886 -0.00336786  0.09610636 -0.26180742  0.46692257 -0.56482289
 -0.77634978  1.4550535  -0.79442601  1.33603552  1.57224393 -1.73241455
  1.42598568 -1.43143009 -1.45968783  0.97307428 -1.1506311   0.4076172
  0.37278301  0.46811438 -0.61256398  1.31673303  1.4263186   0.        ]",0.43222607176260286,0.5573062946150359,"[-4.72904434e-04  4.96296834e-04 -4.03259782e-05 -1.16703824e-04
  2.67524523e-04  4.12395814e-04]",-5.1443684414151765,0.005832156549664151,0.8357236594445935,-0.039339866952451834,"[-0.12061824 -0.09636582 -0.06487441 -0.02642622  0.01924921  0.06185552
  0.10075695  0.1493667   0.1733816   0.17657541  0.1518823   0.07263709
 -0.07615811 -0.24821532 -0.30738658 -0.22995976 -0.19527823 -0.1572225
 -0.04036309  0.38530748  0.91734571  1.25532736  0.9879519  -0.14603234
  0.02946694]","[-8.22387593e-04 -2.98660105e-04  1.25729625e-03  1.04221680e-03
 -1.09369771e-03 -4.68754056e-05]","[ 0.00887227 -0.0027576  -0.00555758  0.0026004   0.00048755  0.00020857
  0.00369578  0.00308881 -0.00578066  0.00368912 -0.00250715 -0.00280683
  0.0005317  -0.00181103  0.00070619  0.00028597  0.00307281 -0.00136465
  0.00467797  0.00258989]",0.08423738250193974,"[ 0.00887227 -0.0027576  -0.00555758  0.0026004   0.00048755  0.00020857
  0.00369578  0.00308881 -0.00578066  0.00368912 -0.00250715 -0.00280683
  0.0005317  -0.00181103  0.00070619  0.00028597  0.00307281 -0.00136465
  0.00467797  0.00258989]"
ABBV,"[ 0.11619956  0.07882433  0.0313589   0.02156908 -0.15128129  0.08656008
 -0.21122623 -0.11164064 -0.22484406 -0.18892986 -0.0278526  -0.01494023
  0.31753411 -0.21930793 -0.22481296  0.16394744 -0.00576593 -0.27603234
  0.22259482  0.26821207 -0.13825692 -0.00868918  0.22008368  0.07020181
  0.04767089  0.12913654 -0.22221385 -0.03002086  0.04188861 -0.06283806
  0.08137202  0.14274223  0.01452319 -0.50321014 -1.03385713  1.51087176
 -0.9637277   1.17010855  0.98314248 -0.29427015  1.24361988 -0.79432853
  0.30894788 -0.21587199 -0.4629312   0.67103798 -0.11616173  0.27925334
  1.16730647 -0.88767493  0.7583579  -1.24093329  0.51408014  0.        ]",-0.6817880114641892,1.6723064567204708,"[-6.02198321e-04  8.62858603e-04 -6.83392910e-04  4.35606951e-04
 -3.42079600e-04 -8.47943025e-05]",-4.758002347820686,0.008582737608185818,0.8347234765109792,-0.03964488633465276,"[-0.12005263 -0.09607101 -0.06602647 -0.02284537  0.01011235  0.05462761
  0.09374952  0.13112203  0.16330179  0.17331463  0.16389216  0.0527814
 -0.09426986 -0.23426025 -0.31955474 -0.26983432 -0.15860128 -0.11806146
 -0.07030229  0.37966899  0.93056589  1.27310695  0.98470035 -0.12818294
 -0.0188773 ]","[-1.04541712e-03 -2.28507255e-05  7.16625593e-04  8.18162560e-04
 -5.06659595e-04 -2.96714592e-04]","[ 7.96667860e-03 -7.14490638e-03  4.94715607e-04  2.24739793e-03
 -7.05336002e-05  5.75451743e-03 -7.49575684e-04  2.21577115e-03
 -3.23664065e-03  2.51537847e-04  1.15959661e-03  2.07135635e-05
 -2.13884625e-04  1.42632255e-03  2.86418205e-04  2.46556945e-03
 -1.04334389e-03  2.77159763e-03 -1.97982384e-03  9.41426738e-04]",0.0845504100799143,"[ 7.96667860e-03 -7.14490638e-03  4.94715607e-04  2.24739793e-03
 -7.05336002e-05  5.75451743e-03 -7.49575684e-04  2.21577115e-03
 -3.23664065e-03  2.51537847e-04  1.15959661e-03  2.07135635e-05
 -2.13884625e-04  1.42632255e-03  2.86418205e-04  2.46556945e-03
 -1.04334389e-03  2.77159763e-03 -1.97982384e-03  9.41426738e-04]"
ABT,"[-0.01798418  0.08793214  0.06447422 -0.07380868 -0.13955528  0.04904886
 -0.17227889 -0.0882856  -0.23158865 -0.0384409  -0.01531606  0.07411772
  0.36834279 -0.28899269 -0.21920591  0.23353194 -0.04904747 -0.30626348
  0.21361644  0.41183205 -0.17202757 -0.04439826  0.24716996  0.2252937
  0.01847211  0.29137362 -0.23968477 -0.03040904 -0.05537383 -0.17370928
  0.22681631  0.22526485  0.08876521 -0.66254611 -1.3825535   1.9004066
 -1.40610363  1.91420099  1.01390678  0.30551143  1.61358879 -0.92679976
  1.2832621  -1.11068261 -0.11686977  0.38310663 -0.61513883  0.38089297
  1.1203002  -1.47236711  0.65180152 -1.04153655 -0.49077145  0.        ]",-0.9151860903687443,1.8963482114571921,[ 0.00073387 -0.00114762  0.00038096  0.00038642 -0.00026485 -0.00011429],-5.333196860828026,0.004828608921224311,0.8321081571978628,-0.039543778128195345,"[-0.11928469 -0.09822889 -0.06576365 -0.02390275  0.01103473  0.05554411
  0.09343985  0.13637048  0.16405702  0.17694437  0.16672134  0.04846936
 -0.09466319 -0.23053497 -0.32224583 -0.2732136  -0.16108543 -0.10112034
 -0.07405497  0.37517899  0.93502995  1.30557608  0.98275805 -0.1111582
 -0.01934325]",[-0.00102735 -0.00029114  0.00042106  0.00122112 -0.00027111 -0.00014346],"[ 0.00749878 -0.00815734  0.00156631  0.0009449   0.00199371  0.00589292
  0.001006    0.00310489 -0.00363033  0.00293254 -0.00111763  0.00089897
 -0.00085614 -0.00025524  0.00048681  0.00257209 -0.00234615  0.0023035
 -0.00157784 -0.00191097]",0.0839348378033978,"[ 0.00749878 -0.00815734  0.00156631  0.0009449   0.00199371  0.00589292
  0.001006    0.00310489 -0.00363033  0.00293254 -0.00111763  0.00089897
 -0.00085614 -0.00025524  0.00048681  0.00257209 -0.00234615  0.0023035
 -0.00157784 -0.00191097]"
ACN,"[-0.22224663 -0.00599358 -0.14286762 -0.05262748 -0.08942641  0.07923038
  0.02724803 -0.00532203  0.11203929  0.42929182 -0.15133359  0.03432197
 -0.04226979 -0.06116262  0.09557333 -0.07272372 -0.17957354 -0.06392498
 -0.16059134  0.27050669 -0.20904389 -0.03256202  0.06689075  0.14989328
 -0.23636053  0.11472837 -0.00595189  0.14855351 -0.020415   -0.10289103
  0.01244306  0.09342519  0.02378934  0.11211453  0.98869855 -1.46968854
  0.12500842  0.23931718 -1.30390286  0.91186902  0.49404208 -1.09654964
  0.72031599 -0.47695157 -0.81071138  0.62052511 -0.7059495   0.90135892
  0.04561483 -0.64750373  1.08005904 -0.70087504 -2.32158284  0.        ]",0.7430489302839562,0.24643354897266892,[0.00021798 0.00029094 0.00031092 0.00060386 0.00012962 0.00081174],-5.078106196869975,0.006231699459971477,0.8281269628604592,-0.04035930509257699,"[-0.12365386 -0.09770029 -0.0644227  -0.02323943  0.01667026  0.05834011
  0.10554319  0.15305872  0.15924923  0.17464745  0.1465408   0.06031194
 -0.07662844 -0.24888526 -0.32543154 -0.25356278 -0.20165862 -0.11686203
 -0.08255371  0.38710516  0.90605254  1.27991345  0.92169756 -0.12743251
 -0.0042232 ]",[-0.00039923 -0.00017195  0.00064303  0.00075348 -0.00077028 -0.00030515],"[ 0.00984046 -0.00136937 -0.00792815  0.00507069 -0.00284309 -0.00120205
  0.00234146  0.00018654 -0.00393451  0.00179963  0.00011697 -0.00107138
 -0.00052962 -0.00030367  0.0021298  -0.00042693 -0.00053161  0.00378049
 -0.00075931 -0.0072518 ]",0.08512825861107784,"[ 0.00984046 -0.00136937 -0.00792815  0.00507069 -0.00284309 -0.00120205
  0.00234146  0.00018654 -0.00393451  0.00179963  0.00011697 -0.00107138
 -0.00052962 -0.00030367  0.0021298  -0.00042693 -0.00053161  0.00378049
 -0.00075931 -0.0072518 ]"
ADBE,"[-1.23485417e-01  2.28158601e-02 -7.64450611e-02 -9.53192725e-02
 -8.86603643e-02  7.15239347e-04  1.21701344e-01  3.59617311e-02
  1.22287238e-01  5.34495369e-01 -1.24165112e-02  1.16265321e-01
  7.33392231e-02  1.75589320e-02  1.42560004e-01 -6.26735465e-02
 -1.43108822e-01  5.21132056e-02 -1.86762437e-01  1.71704580e-01
 -1.12914673e-01 -9.17404737e-02  1.30575003e-01  1.99062690e-01
 -1.54249643e-01  1.69050846e-01  2.42266790e-01  1.31006163e-01
 -1.30571545e-01 -9.02099808e-02  1.44545969e-01  1.05579492e-01
  8.63212804e-02 -1.82120830e-01  8.31277130e-01 -1.18699923e+00
 -6.37697259e-01  1.44052887e+00 -1.27542897e+00  1.43963391e+00
  1.45778111e+00 -1.72645713e+00  1.43664755e+00 -1.21557776e+00
 -9.98058555e-01  5.08419187e-01 -1.08477427e+00  7.59003004e-01
 -1.62260667e-01 -4.00956382e-01  2.90598901e-01  7.72736095e-01
 -1.82190793e+00  0.00000000e+00]",0.6197946799771282,0.3705502263771873,[-0.00077313  0.00022304 -0.00039603  0.0002878  -0.00017677  0.00013269],-4.991748186815317,0.006793777312828329,0.8300518765372853,-0.04011432718095568,"[-0.12226556 -0.09871913 -0.06440381 -0.02535689  0.01928618  0.059447
  0.10601036  0.1567348   0.16509251  0.1779297   0.15233538  0.06458808
 -0.07364626 -0.24891683 -0.32239065 -0.24375239 -0.20611735 -0.12643268
 -0.06690732  0.38024088  0.91329292  1.28935581  0.94776672 -0.12231707
  0.01270588]",[-0.00042597 -0.0004453   0.00075616  0.0011689  -0.00077527 -0.00013667],"[ 0.00906775 -0.00180168 -0.00721709  0.00286909  0.0004781  -0.00119983
  0.00401128  0.00272414 -0.00576999  0.00384908 -0.00184965 -0.00163072
 -0.00068877 -0.00163646  0.0016758  -0.00105094  0.00048717  0.00130089
  0.00329211 -0.00624638]",0.08447770768364912,"[ 0.00906775 -0.00180168 -0.00721709  0.00286909  0.0004781  -0.00119983
  0.00401128  0.00272414 -0.00576999  0.00384908 -0.00184965 -0.00163072
 -0.00068877 -0.00163646  0.0016758  -0.00105094  0.00048717  0.00130089
  0.00329211 -0.00624638]"
ADI,"[-0.14654273 -0.00874652 -0.00768369  0.10892052 -0.0892941   0.1113725
  0.12423983  0.03301167  0.49318662  0.19430755 -0.14981879 -0.02759798
 -0.11539954  0.07737135  0.15235871 -0.3436135  -0.11892868  0.16124391
 -0.16303104  0.12406022 -0.17268922 -0.01145036 -0.1317768  -0.06180397
 -0.12520798 -0.03421722  0.19546073  0.11397596 -0.00825188 -0.03098558
 -0.07420439 -0.10684125 -0.1161556   0.32811327  1.2306316  -1.40926018
  0.77072664 -0.84608528 -0.40854166 -0.74652645  0.12917886 -1.50384727
 -1.03447871  0.27383195 -1.88590475  1.18948152 -1.25061234  1.68189793
 -0.56965191  0.61836874  0.72857395  1.73400449 -1.75374559  0.        ]",1.1105258172586652,-0.12986124608272545,"[-4.09388846e-04  9.07648708e-05  5.06409157e-05 -2.54151569e-04
  2.48766547e-04  2.45522178e-04]",-5.8822077243111845,0.0027886219655880126,0.8296024759730151,-0.04039489362040934,"[-0.12071486 -0.09389959 -0.06457236 -0.02231291  0.01955139  0.0591319
  0.11874941  0.1443102   0.15918687  0.17182357  0.14370316  0.06871468
 -0.07270542 -0.26634876 -0.3212158  -0.23383695 -0.20203096 -0.13132235
 -0.08196317  0.3924674   0.87049119  1.2268603   0.94621283 -0.14497593
  0.00987493]",[-0.00056077 -0.00017996  0.00091059  0.00051028 -0.00134019 -0.00060752],"[ 0.01050751 -0.00059148 -0.00781073  0.00704006 -0.00602638  0.0011949
 -0.00225126 -0.00059574 -0.00503995 -0.00293818  0.00189878 -0.00381721
  0.00080011 -0.00136464  0.00446989 -0.0023975   0.00288735  0.00311315
  0.00625763 -0.00584402]",0.08589938527332189,"[ 0.01050751 -0.00059148 -0.00781073  0.00704006 -0.00602638  0.0011949
 -0.00225126 -0.00059574 -0.00503995 -0.00293818  0.00189878 -0.00381721
  0.00080011 -0.00136464  0.00446989 -0.0023975   0.00288735  0.00311315
  0.00625763 -0.00584402]"
ADM,"[-0.14420678 -0.08222118 -0.12179597 -0.12165464  0.05079907 -0.03304962
  0.04532935 -0.03827385 -0.00314056  0.23055831 -0.11647769  0.04049138
  0.05596004 -0.04876784  0.07912216  0.08937325 -0.19523722 -0.08046239
 -0.08010323  0.14321292 -0.08566791 -0.01430092  0.06184566  0.18339895
 -0.13462838  0.13254199 -0.10717262  0.0585726  -0.06653521 -0.10464953
  0.09788355  0.11269742  0.03741139 -0.01376424  0.37414869 -0.58954216
 -0.12375945  0.37908435 -0.72117271  0.65773482  0.20639963 -0.04006113
  0.58530084 -0.10649913  0.54963439 -0.60475748  0.48245424 -0.60965577
 -0.46565096 -0.72366961 -0.08328201 -0.900029   -2.31740645  0.        ]",0.5009198389228874,0.471645717655836,[-0.00199229  0.00121272 -0.00064467  0.00014678  0.00017127  0.00075429],-4.797003672576584,0.008254443045960552,0.8296480051698797,-0.0410560418439029,"[-0.12314011 -0.09928801 -0.06087212 -0.02631024  0.01697372  0.05749377
  0.10130273  0.14570735  0.16065138  0.17527754  0.15106605  0.06097291
 -0.07797943 -0.23869861 -0.32803186 -0.25513126 -0.19347271 -0.13247922
 -0.06129932  0.38644009  0.90131752  1.28952674  0.94928191 -0.12719547
 -0.01026105]",[-0.00063422 -0.00025119  0.00065613  0.0009431  -0.00067901 -0.00032938],"[ 0.00945777 -0.00312802 -0.00549429  0.00444201 -0.0024028   0.0006043
  0.00165815 -0.00056355 -0.00108697  0.00118613  0.00119388  0.00267968
 -0.0037082   0.00330493 -0.00223633 -0.00179735 -0.00074773  0.00046414
 -0.00119355 -0.00663847]",0.08467859035865959,"[ 0.00945777 -0.00312802 -0.00549429  0.00444201 -0.0024028   0.0006043
  0.00165815 -0.00056355 -0.00108697  0.00118613  0.00119388  0.00267968
 -0.0037082   0.00330493 -0.00223633 -0.00179735 -0.00074773  0.00046414
 -0.00119355 -0.00663847]"
