,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-3.57105488e-01  3.14213483e-01 -6.92673115e-02 -1.20197875e-01
  1.34452436e-01 -8.21433544e-02 -2.83792726e-01 -1.78967826e-01
  1.34487465e-01 -2.14206492e-01 -1.89715749e-01 -2.31327151e-01
 -6.67799310e-02 -3.06564707e-01 -7.82072552e-02 -1.50691535e-01
 -2.94929966e-01  2.20155739e-01 -2.66310394e-01 -7.36345790e-02
  1.13334961e-01  4.85379779e-02 -2.99238841e-02 -1.56458858e-01
  1.15106297e-01 -1.68957692e-03  2.19502338e-01  2.80655169e-02
  2.34482433e-03  6.75347136e-02  6.65833326e-02  1.89547667e-01
 -9.17160256e-02  6.00954530e-01 -3.62466275e-01  3.69838436e-01
 -6.99067016e-01 -2.47133093e-01 -1.19605059e+00 -1.28450922e+00
 -1.78157120e-01 -1.06471185e+00  1.35894084e+00 -6.71774668e-01
  2.19374697e+00  5.59238250e-01  2.04360758e+00  6.99988505e-01
  8.12876794e-01 -4.50575553e-01 -2.61996145e-01 -2.41423446e+00
 -4.17379718e-01  0.00000000e+00]",0.6548476802906925,0.31205244091556833,"[ 1.71470658e-03  2.94297111e-05  4.87431575e-04  6.40129835e-04
 -1.64349612e-05  5.29926196e-04]",-5.148280948942847,0.005809382773597385,0.7874453773061498,-0.03299511358399873,"[-0.14027699 -0.11833321 -0.07729623 -0.04172214 -0.00705791  0.03857964
  0.09245293  0.12513937  0.16028955  0.18646434  0.19700647  0.16024118
  0.08303177 -0.0830182  -0.29343399 -0.35022347 -0.32140528 -0.23786097
 -0.21083176 -0.15949241  0.3469715   1.04649931  1.82893476  1.60464131
  0.0175403 ]",[ 0.00076499 -0.00123843 -0.00034014  0.00030536  0.00065361  0.00039439],"[ 1.03648732e-02 -3.25535077e-03 -4.93950785e-04  2.41181782e-03
 -1.72629152e-03  9.23679409e-05 -3.78475981e-03 -1.54639236e-03
 -4.52977311e-03  2.55988265e-03  5.22830261e-04  7.03557073e-03
  1.25807272e-04  7.86379495e-03  9.51140400e-04  2.48547104e-03
 -1.06151251e-03  1.96160034e-03 -5.33547499e-03 -2.28390495e-03]",0.08617321681843355,"[ 1.03648732e-02 -3.25535077e-03 -4.93950785e-04  2.41181782e-03
 -1.72629152e-03  9.23679409e-05 -3.78475981e-03 -1.54639236e-03
 -4.52977311e-03  2.55988265e-03  5.22830261e-04  7.03557073e-03
  1.25807272e-04  7.86379495e-03  9.51140400e-04  2.48547104e-03
 -1.06151251e-03  1.96160034e-03 -5.33547499e-03 -2.28390495e-03]"
AAL,"[-0.12662403  0.05543525  0.1743175  -0.04566998 -0.03422067  0.12162409
  0.15612501 -0.0287181  -0.0737503  -0.11414634  0.0547926   0.1143461
 -0.03478569 -0.00493801  0.08613538 -0.00196308 -0.17607845  0.03173313
 -0.01879223  0.03218412  0.05708213 -0.05146372  0.05282913  0.03786758
  0.10594567 -0.07875253 -0.01357036  0.03779813  0.08415987 -0.11508925
 -0.02712671 -0.05862715  0.01232958 -0.5401022   0.38577258 -0.07870583
  0.82378985  0.60625861  0.85359915  1.03556055  0.60367006  0.813402
  0.36450616  0.38201039  0.39091775  0.41878939  0.6334247   0.48439881
  0.34015531 -0.05486455 -0.35616095 -1.85930992 -0.92598767  0.        ]",0.13283425015106257,0.8279258419913191,[ 0.00130009  0.00019612  0.00017783  0.00075765 -0.00021969  0.00023355],-4.569168443157295,0.010366576532082325,0.7922931138524998,-0.03540430543350877,"[-0.13456691 -0.11734218 -0.08161996 -0.03656444  0.00553485  0.04409031
  0.08648479  0.12759863  0.171338    0.20160985  0.19802221  0.17553557
  0.09112019 -0.07395164 -0.2830023  -0.36327069 -0.29423086 -0.23134421
 -0.21537523 -0.16567606  0.35957029  1.09069118  1.81677101  1.5842584
  0.002484  ]",[ 0.00077199 -0.00107038 -0.00077662  0.00013333  0.00011038  0.00054869],"[ 7.03735383e-03 -6.93434389e-04 -2.03047098e-03  7.23999952e-03
  5.36614937e-04  6.26189743e-03  3.07904508e-03  1.74239415e-03
  8.54475078e-04 -1.13022534e-05  3.30717745e-03  1.59206712e-03
  6.38166185e-04  3.36498496e-03  3.94515848e-05  5.52757857e-04
  8.06239853e-04  1.55159545e-03 -3.48057848e-03 -3.41994749e-03]",0.08506300668738719,"[ 7.03735383e-03 -6.93434389e-04 -2.03047098e-03  7.23999952e-03
  5.36614937e-04  6.26189743e-03  3.07904508e-03  1.74239415e-03
  8.54475078e-04 -1.13022534e-05  3.30717745e-03  1.59206712e-03
  6.38166185e-04  3.36498496e-03  3.94515848e-05  5.52757857e-04
  8.06239853e-04  1.55159545e-03 -3.48057848e-03 -3.41994749e-03]"
AAP,"[-0.1491393   0.10621349 -0.02349326 -0.04602626 -0.08815972  0.05855697
  0.1353238  -0.13146161  0.06940429 -0.10808434  0.08055433  0.03247454
 -0.16818291 -0.05287586 -0.00749003 -0.05160113 -0.0824559  -0.00975299
 -0.01841562  0.04106083 -0.02690188 -0.16102912 -0.02621807  0.10826216
 -0.10174338 -0.07818809  0.05171721  0.03925448 -0.08638807 -0.01539157
 -0.06688821 -0.12078681 -0.05268815 -0.70672276  0.49480878 -0.1764817
  0.98467637  0.35105951  0.7177629   0.55222578 -0.03804295 -0.33379245
 -0.43496521 -1.05872287 -0.11300207 -0.79627283  0.65268283 -0.23822014
  0.4597824  -0.55240572 -0.08344722 -1.96098626  0.29333162  0.        ]",-0.6271781657196949,1.59481214930155,"[-1.36972086e-04 -3.51146627e-04 -3.33624081e-05  7.37950543e-04
  1.30373096e-05  2.24872998e-04]",-4.557923841666677,0.0104838023979027,0.7918195482145135,-0.034934308024447996,"[-0.13905703 -0.11707341 -0.0829692  -0.03814735  0.00501571  0.04089248
  0.09090794  0.12841732  0.17234104  0.19805948  0.1917212   0.17360263
  0.08639199 -0.07724028 -0.27596803 -0.36734328 -0.29460046 -0.2302733
 -0.22691174 -0.18658673  0.3435163   1.10772143  1.77098677  1.58575975
  0.00744771]","[ 7.76455637e-04 -1.44925718e-03 -4.97064661e-04  3.67674590e-05
 -1.27702907e-04  4.79642218e-04]","[ 0.00649158 -0.0003921  -0.00231139  0.00774453 -0.00030231  0.00587423
  0.00158403 -0.00025622 -0.00226853 -0.00215776 -0.00074579  0.00014765
 -0.00299938  0.00340116 -0.00214484  0.00067896 -0.00082619  0.00259364
 -0.00319837 -0.00042896]",0.08542507411669328,"[ 0.00649158 -0.0003921  -0.00231139  0.00774453 -0.00030231  0.00587423
  0.00158403 -0.00025622 -0.00226853 -0.00215776 -0.00074579  0.00014765
 -0.00299938  0.00340116 -0.00214484  0.00067896 -0.00082619  0.00259364
 -0.00319837 -0.00042896]"
AAPL,"[-0.16977546  0.29220695 -0.17740466  0.11936019  0.10183603 -0.12805496
 -0.21618454 -0.11645135  0.15227534 -0.23724245 -0.18056784 -0.25044303
 -0.12919782 -0.12681437  0.00963055 -0.13734265 -0.20660275  0.16878918
 -0.11391773 -0.27871503  0.02557739  0.11664882 -0.17627314 -0.1469788
 -0.06700603 -0.04530676  0.02009493  0.00712149 -0.10949107  0.24433171
  0.00803587  0.14158505 -0.01159945  1.41806372 -0.66785735  1.56136207
 -1.49226673  0.36736066 -2.5199246  -0.98144126 -1.59375914 -1.13421866
 -0.14647924 -0.72397058  0.81764609  0.22853165  0.95090072  0.40438178
  0.2693862  -0.30403681 -0.23729195 -1.45413926 -0.15459365  0.        ]",1.2135419786666757,-0.24791837718977036,"[ 9.56216428e-04  2.18439276e-04  1.06665023e-04  3.49218692e-04
 -1.45056122e-04  3.53997086e-05]",-5.7156174715807895,0.003294115870615491,0.7913855060399266,-0.03322023866520544,"[-0.14252513 -0.11302784 -0.07820228 -0.04338566 -0.00526768  0.04085057
  0.09291778  0.12370949  0.16005176  0.1858071   0.19414028  0.1689551
  0.08866652 -0.08216178 -0.28659477 -0.35424946 -0.3054278  -0.26326977
 -0.22318642 -0.14666936  0.31555525  1.05200313  1.79132738  1.59792144
  0.00423093]",[ 0.00065751 -0.00148351  0.00016482  0.00019188  0.0005179   0.00069043],"[ 0.01262736 -0.0043817   0.00319234 -0.00015059  0.00045974 -0.00416191
 -0.0025293  -0.00644924 -0.00434916 -0.00199816  0.00102473  0.00276313
 -0.00073276  0.00468129 -0.00070333  0.00107667 -0.00065551  0.00173829
 -0.00274187 -0.0019778 ]",0.0863997560377795,"[ 0.01262736 -0.0043817   0.00319234 -0.00015059  0.00045974 -0.00416191
 -0.0025293  -0.00644924 -0.00434916 -0.00199816  0.00102473  0.00276313
 -0.00073276  0.00468129 -0.00070333  0.00107667 -0.00065551  0.00173829
 -0.00274187 -0.0019778 ]"
ABBV,"[-1.92746547e-01  1.93113577e-01  2.52303837e-01 -1.11902227e-01
 -1.53100717e-01  2.99736384e-01  2.71476607e-01  7.69659132e-02
 -8.53594781e-02  4.02310708e-02  1.78216313e-01  1.65186710e-01
 -4.88178931e-02 -5.60494569e-03 -9.83772945e-02 -7.00141351e-02
 -7.39703614e-02  1.05843341e-01 -4.88581010e-02  1.96341440e-02
  1.57722536e-01 -7.48561690e-02  2.31882486e-02 -2.20420616e-03
  3.63766011e-02 -9.83785087e-02  3.42104122e-02  2.90948738e-02
  9.24156594e-02 -1.92677768e-01 -1.01751965e-01 -7.58571258e-03
 -7.49987836e-02 -1.25929293e+00  5.60996658e-01 -9.05147985e-01
  1.35226732e+00 -1.85291506e-01  1.58440887e+00  5.84624100e-01
  1.25361541e+00  5.42408686e-01  5.52760302e-01 -2.65095808e-01
  3.87686337e-01 -2.85863607e-01  6.85158139e-01  2.10752526e-01
  5.60683228e-01  2.06032222e-01 -8.02931070e-01 -2.16930710e+00
 -2.48272662e+00  0.00000000e+00]",-0.6715097533752021,1.6373076347766,"[ 6.92178426e-04 -1.78322631e-04  3.74834405e-04  9.25048945e-05
  3.12095489e-07  3.76575957e-04]",-5.285170789643212,0.005066166865437402,0.7909023531470727,-0.0341293584287205,"[-0.13284681 -0.11872497 -0.08473431 -0.03167483  0.00924086  0.04771344
  0.08634017  0.13334213  0.17671109  0.20369014  0.19744961  0.17564241
  0.08019409 -0.07905577 -0.27480115 -0.355569   -0.2957128  -0.23142117
 -0.19803524 -0.17010331  0.35619046  1.08121679  1.79850181  1.58054625
  0.00619526]","[ 7.79538891e-04 -1.05462034e-03 -9.63855949e-04 -8.75065973e-05
  2.55036066e-04  2.75726715e-04]","[ 5.05973300e-03 -7.63809637e-05 -4.55698118e-03  8.99227064e-03
 -2.12424979e-03  8.69319760e-03  1.59129203e-03  4.09103362e-03
 -1.05101925e-04  7.65673086e-04  1.04345632e-03  1.69609645e-03
 -1.50182354e-03  3.41139891e-03 -3.78542796e-04  1.05898023e-03
  1.54440451e-03  4.92418069e-04 -3.78996964e-03 -7.96445592e-03]",0.08503043858723458,"[ 5.05973300e-03 -7.63809637e-05 -4.55698118e-03  8.99227064e-03
 -2.12424979e-03  8.69319760e-03  1.59129203e-03  4.09103362e-03
 -1.05101925e-04  7.65673086e-04  1.04345632e-03  1.69609645e-03
 -1.50182354e-03  3.41139891e-03 -3.78542796e-04  1.05898023e-03
  1.54440451e-03  4.92418069e-04 -3.78996964e-03 -7.96445592e-03]"
ABT,"[-0.21393326  0.29300153 -0.12199908  0.00835447  0.15013833 -0.12351701
 -0.22369424 -0.07402384  0.12096947 -0.16724847 -0.18230255 -0.26388892
 -0.04131989 -0.23284998 -0.08965871 -0.10919996 -0.22828221  0.19062125
 -0.17023634 -0.18577552  0.149105    0.13116806 -0.08169478 -0.2229162
  0.03084568 -0.0109126   0.11325905  0.00328681  0.0362215   0.12684014
  0.076065    0.17993275  0.01107326  1.21988123 -0.6793821   1.10536279
 -1.41257084  0.12271088 -1.89249209 -0.97971616 -0.56798367 -0.62386983
  1.07818729 -0.2228674   1.64337919  0.46412141  1.37518733  0.1912843
  0.59613362 -0.61750019 -0.06628567 -1.8195346  -0.64646896  0.        ]",0.9294387461447055,0.039632253326374337,"[2.76663338e-03 1.68730988e-04 9.90591012e-04 4.77465498e-05
 3.94835526e-05 4.10134939e-04]",-5.142100642806766,0.005845397714644425,0.7904567312054205,-0.033207596216825876,"[-0.14131919 -0.11553097 -0.07694758 -0.0431347  -0.00556055  0.04215672
  0.09211183  0.12630704  0.16031151  0.18523064  0.19846356  0.16364904
  0.0825102  -0.08034901 -0.28869882 -0.35268258 -0.31196676 -0.25165955
 -0.2052403  -0.14376515  0.33722481  1.03220851  1.81147341  1.60235977
  0.01034165]",[ 0.0007015  -0.00109994 -0.00014993  0.0003589   0.00067269  0.00070011],"[ 1.21170802e-02 -4.40410653e-03  1.79649271e-03  1.27965887e-04
 -3.73192062e-04 -2.15192357e-03 -2.63818770e-03 -3.07446046e-03
 -3.13420564e-03  1.50217328e-03  2.06897880e-03  5.33268146e-03
 -4.03370049e-05  5.97016963e-03 -9.17244298e-04  2.03192084e-03
 -1.54080694e-03  2.30341235e-03 -3.88460472e-03 -3.02975363e-03]",0.08616312273406802,"[ 1.21170802e-02 -4.40410653e-03  1.79649271e-03  1.27965887e-04
 -3.73192062e-04 -2.15192357e-03 -2.63818770e-03 -3.07446046e-03
 -3.13420564e-03  1.50217328e-03  2.06897880e-03  5.33268146e-03
 -4.03370049e-05  5.97016963e-03 -9.17244298e-04  2.03192084e-03
 -1.54080694e-03  2.30341235e-03 -3.88460472e-03 -3.02975363e-03]"
ACN,"[-0.22973521  0.2186546   0.05950331 -0.05400931  0.11567635  0.037907
  0.00467061 -0.06645532  0.0857433  -0.16349221 -0.10750959 -0.13929803
 -0.02670047 -0.22423155 -0.0525015  -0.04552031 -0.21676598  0.14481708
 -0.20069745 -0.08838441  0.19553277  0.09254394  0.00816719 -0.15698061
  0.10435512  0.01847318  0.06237345  0.00840201  0.03254749 -0.04238606
  0.07247892  0.06224889  0.00481927  0.5136157  -0.10805903  0.8865209
 -0.34604323  0.83658646 -0.55791425  0.27449288  0.04938427  0.13671879
  1.16096149 -0.06233202  1.79816887  0.49423714  1.78974804  0.29896819
  0.94719781 -0.61352564 -0.12009528 -2.0253654  -1.25951395  0.        ]",0.5978865497835604,0.3788979506708762,"[2.09725393e-03 8.74533744e-04 6.41676211e-04 4.66797469e-05
 5.61547458e-05 5.91775701e-04]",-4.7734517175354085,0.008451158744097834,0.7901243674992636,-0.03388985576625762,"[-1.37244234e-01 -1.17176420e-01 -7.78143634e-02 -3.86830358e-02
  1.09452842e-03  4.24780040e-02  9.14753345e-02  1.26231384e-01
  1.63907485e-01  1.90604340e-01  1.98622787e-01  1.64278454e-01
  8.40184023e-02 -7.61727437e-02 -2.87785966e-01 -3.55510045e-01
 -3.13347794e-01 -2.41438489e-01 -1.96443787e-01 -1.48772262e-01
  3.55602012e-01  1.04800351e+00  1.82288043e+00  1.60454208e+00
  7.26567995e-03]",[ 0.00071704 -0.00119914 -0.00061036  0.00034658  0.00037975  0.00060289],"[ 0.01010208 -0.00242973  0.0010085   0.00347242  0.00161734  0.00183182
  0.00092806 -0.0006375  -0.00100347  0.00190278  0.00227784  0.00574401
  0.00038912  0.0069559  -0.00065549  0.00278869 -0.00118282  0.0021885
 -0.00431938 -0.00447164]",0.08556586447422314,"[ 0.01010208 -0.00242973  0.0010085   0.00347242  0.00161734  0.00183182
  0.00092806 -0.0006375  -0.00100347  0.00190278  0.00227784  0.00574401
  0.00038912  0.0069559  -0.00065549  0.00278869 -0.00118282  0.0021885
 -0.00431938 -0.00447164]"
ADBE,"[-0.19231066  0.40725078 -0.085442    0.03450357  0.09019161 -0.01938661
 -0.19767073  0.0776502   0.08746646 -0.03493377 -0.09848924 -0.23627098
 -0.02730478 -0.18556295 -0.2293885  -0.16846026 -0.11491125  0.24647378
 -0.14727599 -0.27769258  0.18647222  0.1943794  -0.13185392 -0.32185201
 -0.09084046 -0.0277178   0.10161098 -0.02213884  0.04393404  0.12289244
  0.00836295  0.26650432 -0.04090531  1.0839737  -0.80960872  0.67973206
 -1.51520649 -0.74055785 -2.04633805 -1.82385659 -0.53394002 -1.02269773
  0.9919776  -0.4980763   1.35543916  0.13394199  0.84171568 -0.10579664
  0.32903717 -0.3852276  -0.38488226 -1.38094057 -2.18676572  0.        ]",0.9250240248344286,0.04331657522159974,"[ 2.58112792e-03 -4.98094416e-04  9.85762652e-04  4.98689085e-04
  5.74131899e-05  3.50238911e-04]",-5.532538172886256,0.003955935487404929,0.7909115212667753,-0.03215884389684739,"[-0.14044604 -0.11489332 -0.0785791  -0.04044238 -0.00463693  0.0471907
  0.09108052  0.1309269   0.16376189  0.18632797  0.19941365  0.16582946
  0.07426763 -0.08469469 -0.27982582 -0.3468194  -0.30891631 -0.26156573
 -0.19827405 -0.13303346  0.3279633   1.00971892  1.78372602  1.59949369
  0.00978344]",[ 0.00065453 -0.00104806 -0.00012187  0.00016414  0.00091733  0.00054558],"[ 0.01179342 -0.0048402   0.00053373 -0.00012318 -0.00307243 -0.00246068
 -0.00511419 -0.00296236 -0.00437712  0.00136247  0.00116396  0.00452734
 -0.00119872  0.004423   -0.00154253  0.00130637 -0.0010205   0.00144518
 -0.00236334 -0.00770286]",0.08642091964218782,"[ 0.01179342 -0.0048402   0.00053373 -0.00012318 -0.00307243 -0.00246068
 -0.00511419 -0.00296236 -0.00437712  0.00136247  0.00116396  0.00452734
 -0.00119872  0.004423   -0.00154253  0.00130637 -0.0010205   0.00144518
 -0.00236334 -0.00770286]"
ADI,"[-0.19158672  0.3749195  -0.06411056 -0.00323072  0.10741375  0.00469148
 -0.17303208  0.08332422  0.11049463  0.00819994 -0.10194598 -0.24238464
  0.00535718 -0.22819683 -0.27266539 -0.14215867 -0.06885918  0.23613669
 -0.18450549 -0.23415528  0.22094724  0.20231572 -0.09407166 -0.33612174
 -0.07273431  0.02379729  0.1212835  -0.0292611   0.03331864  0.06812009
  0.03546803  0.25532463 -0.05295426  1.00950921 -0.71837234  0.57656353
 -1.37055453 -0.68375417 -1.72302731 -1.73119312 -0.29666208 -0.97175162
  1.25037494 -0.53763044  1.63035654  0.06204458  1.0357562  -0.25413777
  0.4595897  -0.48845163 -0.29379    -1.01912964 -2.23393951  0.        ]",0.9013873730116488,0.07003083860736863,"[ 1.04054418e-03 -8.48282095e-05  2.80868021e-04  2.93306231e-04
 -1.12616031e-04  1.88694162e-04]",-5.531849780835277,0.003958659659490272,0.7909267478720363,-0.03245645524327888,"[-0.13996899 -0.11578909 -0.07811832 -0.03972368 -0.00398109  0.04733805
  0.09194595  0.13253592  0.16382512  0.1860128   0.20100061  0.16382555
  0.07163998 -0.08285248 -0.27680426 -0.34758089 -0.31302925 -0.25656647
 -0.19279393 -0.13201127  0.33673156  1.00667387  1.78689854  1.60710854
  0.01104731]",[ 0.00065404 -0.00109374 -0.00026754  0.00023285  0.00090295  0.00049998],"[ 0.01159402 -0.00453687  0.00020634  0.00034313 -0.00293513 -0.00147853
 -0.00488014 -0.0021237  -0.00428398  0.00214078  0.00093383  0.00537226
 -0.00139798  0.00498564 -0.00191421  0.00163706 -0.00130422  0.00177542
 -0.00128016 -0.00775805]",0.08641038893955594,"[ 0.01159402 -0.00453687  0.00020634  0.00034313 -0.00293513 -0.00147853
 -0.00488014 -0.0021237  -0.00428398  0.00214078  0.00093383  0.00537226
 -0.00139798  0.00498564 -0.00191421  0.00163706 -0.00130422  0.00177542
 -0.00128016 -0.00775805]"
ADM,"[-2.66129970e-01  3.60202596e-01  7.96886201e-02 -1.94218210e-01
 -5.97555780e-02  1.22674770e-01  1.86993383e-01 -1.30898721e-03
  6.03592285e-02 -1.47054525e-02  9.68081855e-02 -1.13754791e-01
 -1.39774048e-01 -2.50646102e-01 -2.45975377e-01 -1.05645169e-01
 -1.51499510e-01  7.58744840e-02 -1.90015227e-01  1.30332004e-02
  2.76132998e-01 -1.05072087e-01 -2.86453575e-03 -8.79209534e-02
  2.52640898e-03 -8.45372376e-02  1.35944623e-01 -4.13549656e-02
  8.58487484e-02 -1.18136364e-01  1.04897337e-03  3.44223521e-03
 -4.45792024e-02 -7.13649263e-01  3.29740035e-01 -3.09982564e-01
  7.87174771e-01  1.22960857e-01  8.58223297e-01  3.99809963e-01
  9.60776214e-01  5.80966133e-02  1.08691480e+00 -8.82102052e-01
  1.19700251e+00 -9.10930993e-01  1.95914514e+00 -6.46990479e-01
  1.93465948e+00 -8.58952975e-01  6.27820299e-01 -3.71561861e+00
 -1.74631231e+00  0.00000000e+00]",-0.36754003574051064,1.3241801519418352,"[ 6.57229478e-04 -7.62389073e-04  5.02872600e-04 -2.24058134e-05
  3.02555396e-04  2.07948716e-04]",-5.945839354332513,0.002616705083601616,0.7893588732681673,-0.032582887186912976,"[-0.13679899 -0.12016418 -0.08236525 -0.03636582  0.00662983  0.04517076
  0.09100026  0.13185873  0.17289384  0.19183017  0.19337392  0.16329509
  0.07273329 -0.08139041 -0.28176032 -0.36114384 -0.31072331 -0.22939695
 -0.18147502 -0.17943337  0.3558212   1.05900328  1.79560829  1.58573271
  0.01339731]",[ 0.00063878 -0.00099183 -0.00076671  0.00016255  0.0002504   0.00043908],"[ 0.00660671 -0.00096414 -0.00268399  0.00708021 -0.00098729  0.00640267
  0.00100328  0.00283626 -0.00138916  0.00205446 -0.0006105   0.00413502
 -0.00348393  0.00719984 -0.00296638  0.00523397 -0.00177834  0.00464388
 -0.00823959 -0.00590837]",0.0852495425156169,"[ 0.00660671 -0.00096414 -0.00268399  0.00708021 -0.00098729  0.00640267
  0.00100328  0.00283626 -0.00138916  0.00205446 -0.0006105   0.00413502
 -0.00348393  0.00719984 -0.00296638  0.00523397 -0.00177834  0.00464388
 -0.00823959 -0.00590837]"
