,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-1.49097576e-01 -5.40342887e-02  2.58771928e-01  1.32663593e-01
  1.64557462e-01 -1.29124472e-01 -1.75865852e-01  1.88057093e-01
  1.62786896e-01 -2.69700163e-01 -1.73611732e-01  2.93158266e-03
  3.53352550e-02 -4.80010949e-02 -1.66618360e-01  1.74615769e-01
  3.09844174e-01 -7.05688114e-03  3.01590421e-01 -6.47435545e-02
  2.55522292e-01 -1.49250879e-01 -1.03527144e-01 -8.61273784e-02
  2.33925110e-01 -3.06768793e-01 -1.80383296e-01 -1.80924990e-02
  7.68526521e-02 -2.06613279e-01 -8.18815095e-02 -1.50630640e-02
 -1.41908796e-01 -1.46458256e+00  5.09323466e-01  1.71252060e+00
 -1.65597534e+00 -1.66224380e+00  2.26537351e+00  4.50392561e-01
 -2.27734981e+00  4.16194889e-01  1.53748967e+00 -5.73523454e-01
 -5.01864032e-01  3.96650687e-01  2.08355224e-04 -8.49160562e-02
 -1.11781271e-01 -1.83919101e-01  5.39820205e-01  1.89036646e-01
 -1.17161858e+00  0.00000000e+00]",0.8777835020966261,0.09075722633303979,"[ 3.74194882e-04  8.18091582e-04 -6.79298968e-05  1.57996076e-04
 -6.53962853e-05 -3.28923397e-04]",-4.851019170537502,0.007820403161791774,0.8229765503962101,-0.04043473214566699,"[-0.1151718  -0.09587212 -0.05874162 -0.02936824  0.01056133  0.06257222
  0.10534869  0.1290705   0.160947    0.17718338  0.14821092  0.07424031
 -0.06638936 -0.21627182 -0.29932466 -0.26441008 -0.16009641 -0.17321902
 -0.05236238  0.27945633  0.83248261  1.27629017  1.17757164 -0.13804019
 -0.01514381]","[ 3.68733462e-04 -1.88232111e-04  3.14785098e-05 -4.46585313e-05
  6.87052876e-04  8.26549340e-04]","[ 0.00257472 -0.00309117  0.00173981 -0.00033397 -0.01017354  0.00731301
  0.001819   -0.00523335  0.00063982  0.00384201 -0.00089186 -0.00086524
 -0.00081578  0.00105492 -0.00041389 -0.00016621  0.00097477  0.00252889
  0.00271157 -0.00380069]",0.08494631675808689,"[ 0.00257472 -0.00309117  0.00173981 -0.00033397 -0.01017354  0.00731301
  0.001819   -0.00523335  0.00063982  0.00384201 -0.00089186 -0.00086524
 -0.00081578  0.00105492 -0.00041389 -0.00016621  0.00097477  0.00252889
  0.00271157 -0.00380069]"
AAL,"[-0.33002203 -0.02220762  0.32689741  0.22444654  0.3716403  -0.07810855
 -0.21603967  0.2878104   0.26788571 -0.31961465 -0.18409989  0.02303311
  0.05366535 -0.13749833 -0.2007671   0.23804531  0.36996119 -0.0533898
  0.45714491 -0.0239228   0.24212226 -0.18898384 -0.09639121 -0.13695495
  0.27564749 -0.39271427 -0.1154982  -0.06195907  0.24201163 -0.25160905
 -0.01655613  0.05553782 -0.28286445 -1.8118275   0.58673375  2.21417303
 -1.9743816  -2.14683991  2.62324072  0.78598125 -2.49324936  0.12002318
  1.52557509 -0.22620088 -0.39892351 -0.09078938  0.12489147  0.58115539
 -0.73416336 -0.87336584  1.68639874  0.1652556  -2.67760228  0.        ]",1.236127686470151,-0.26304837667754793,"[ 8.89953430e-06  1.21731246e-03  1.60780038e-04 -3.78441792e-04
  4.24668327e-04 -1.04794905e-04]",-5.184369126070995,0.005603470583950317,0.8192854944731641,-0.04014860468975562,"[-0.1134804  -0.09368705 -0.05300399 -0.02819398  0.00920191  0.06558304
  0.10969795  0.12701696  0.16012514  0.17904794  0.14772997  0.06931755
 -0.06815709 -0.21191151 -0.29491837 -0.26827977 -0.14250213 -0.1665094
 -0.05377836  0.27643459  0.83555777  1.26933639  1.18977681 -0.1477087
 -0.0126989 ]","[ 2.10026578e-04  2.69773270e-04 -7.70245346e-05  1.02387335e-04
  9.16937621e-04  3.91063351e-04]","[ 0.00143325 -0.00294506  0.00318151 -0.00118512 -0.01160512  0.00821771
  0.00289139 -0.00575427 -0.00018335  0.00376309  0.00016544 -0.00045875
 -0.00206279  0.00128522  0.00127863 -0.00171899 -0.00083022  0.00586892
  0.00300256 -0.00807096]",0.08536914128841887,"[ 0.00143325 -0.00294506  0.00318151 -0.00118512 -0.01160512  0.00821771
  0.00289139 -0.00575427 -0.00018335  0.00376309  0.00016544 -0.00045875
 -0.00206279  0.00128522  0.00127863 -0.00171899 -0.00083022  0.00586892
  0.00300256 -0.00807096]"
AAP,"[-0.06915349  0.07108588  0.25158947  0.02352692 -0.00421813 -0.05571187
 -0.17040889 -0.05969105  0.0927576  -0.2594661   0.186819   -0.07093577
  0.37611392 -0.0080516  -0.16177385  0.0731604   0.17703157 -0.13265305
  0.08146914 -0.10984027  0.13540349 -0.27079241 -0.1328697  -0.26625501
  0.2324326  -0.1193096   0.05867617  0.23333841  0.021346   -0.17585134
  0.15759737 -0.25155797 -0.03431142 -1.87100539  0.50619546  2.62475255
 -0.79352842 -2.57886677  0.89075981  1.9031799  -0.80855458 -1.32276471
  0.41247089  0.79285289 -0.20565333 -0.02542832  0.18455151 -0.75370584
  0.01547529  1.11386237 -0.68892534  0.2398606   1.85222562  0.        ]",0.8635763290341618,0.09654113579346371,[ 0.0018243  -0.00016881  0.00072228  0.0010202  -0.00025477 -0.00010334],-5.039334528024492,0.006478057850149019,0.8246074967193476,-0.03924997942192465,"[-1.15338576e-01 -9.86161259e-02 -6.34380763e-02 -2.70744591e-02
  1.06637131e-02  5.46899517e-02  1.02071934e-01  1.29110659e-01
  1.74830875e-01  1.72626069e-01  1.68340786e-01  7.79254539e-02
 -6.73072150e-02 -2.23545571e-01 -3.10806424e-01 -2.76776586e-01
 -1.84471558e-01 -1.83839787e-01 -7.09770319e-02  2.55677190e-01
  8.29676051e-01  1.22662491e+00  1.17520901e+00 -1.14190574e-01
 -5.42343677e-04]",[ 0.00100131 -0.00037864  0.00020605  0.00064324  0.00011937  0.00113508],"[ 0.00146617 -0.00301008  0.00417931  0.00209864 -0.01295368  0.00313167
  0.00578947 -0.00101699 -0.00467929  0.00057619  0.00354087 -0.00033539
 -0.00170756  0.00173462 -0.00243284  0.00027683  0.00406771 -0.00130496
  0.002621    0.00445735]",0.08366152270261182,"[ 0.00146617 -0.00301008  0.00417931  0.00209864 -0.01295368  0.00313167
  0.00578947 -0.00101699 -0.00467929  0.00057619  0.00354087 -0.00033539
 -0.00170756  0.00173462 -0.00243284  0.00027683  0.00406771 -0.00130496
  0.002621    0.00445735]"
AAPL,"[-8.08669840e-02  4.87608469e-02  3.38478403e-01  2.42757625e-01
 -5.82278680e-04 -4.11888464e-02 -2.20957446e-01  1.57807962e-01
  1.29337721e-02 -2.98175061e-01 -3.49633106e-01 -7.83657843e-02
  2.44124566e-02  6.80804875e-03 -2.66051834e-01  1.78362734e-01
  6.80250124e-01 -4.58240637e-02  3.11359686e-01 -1.96926223e-01
  4.33006723e-01 -5.34560326e-02 -7.22901084e-02 -1.34119407e-01
  1.88245846e-01 -5.30666437e-01 -3.79927242e-01  9.40534396e-02
 -1.77276856e-01 -3.08616271e-01 -1.72466725e-01 -4.89031459e-02
  8.50291549e-02 -2.39967417e+00  1.16419637e+00  2.42722625e+00
 -3.00781889e+00 -1.71772952e+00  3.96656265e+00 -4.34115141e-01
 -3.20819430e+00  1.45944327e+00  1.64094173e+00 -1.17992442e+00
 -9.65295522e-02  4.77926397e-01 -9.06781337e-02 -2.00051642e-01
 -2.16015439e-01  8.73043630e-02  1.14646384e-01  1.33892232e+00
  8.63959974e-01  0.00000000e+00]",1.2526855640386814,-0.2896061024506194,"[ 2.59890459e-04  1.49596877e-03 -8.77408786e-05  4.35064373e-04
 -4.78146050e-05 -3.10550085e-04]",-5.4506888913306835,0.004293346022914227,0.8243685287833004,-0.039461180259555466,"[-0.11337455 -0.09326047 -0.06308816 -0.02690239  0.00933326  0.06131442
  0.10011007  0.12777435  0.15452355  0.17296063  0.14828785  0.07782737
 -0.07189255 -0.21753915 -0.26917185 -0.26812199 -0.15834331 -0.18531572
 -0.03134993  0.29079852  0.83811114  1.27222248  1.16847068 -0.16304514
 -0.02759325]",[ 0.00067043 -0.00097238 -0.00020357 -0.00024333  0.00048727  0.00152802],"[-0.00023511 -0.00094931  0.00375959 -0.00437886 -0.01032172  0.01171092
 -0.00039514 -0.00782357  0.00393848  0.00385428 -0.00268413  0.00052084
 -0.00090408  0.0005324  -0.00109842 -0.00053509  0.00184471  0.00188055
  0.00586043  0.00178117]",0.0847390171124576,"[-0.00023511 -0.00094931  0.00375959 -0.00437886 -0.01032172  0.01171092
 -0.00039514 -0.00782357  0.00393848  0.00385428 -0.00268413  0.00052084
 -0.00090408  0.0005324  -0.00109842 -0.00053509  0.00184471  0.00188055
  0.00586043  0.00178117]"
ABBV,"[-0.05337092 -0.01142255  0.2951785   0.02236947 -0.12697742 -0.13246359
 -0.22385764  0.01597232  0.17693332 -0.29861908 -0.11391013  0.0298529
 -0.05171447 -0.16023146  0.01229194  0.20410169  0.35176812 -0.04897311
  0.17896028 -0.01972693  0.40751151 -0.14879487 -0.07565009 -0.21015623
  0.14859421 -0.26251091 -0.30056995  0.09455897 -0.05656214 -0.27822552
  0.05151505 -0.16645077 -0.17350431 -1.66185023  0.63746364  2.04400976
 -1.70391032 -2.0351798   2.72513968  0.92214043 -2.87942687 -0.04684889
  2.09771242 -0.0957214  -1.0003246  -0.38287708 -0.15611781  0.76573715
  0.7350189  -0.68597459 -0.93419497  0.7407114   1.26094619  0.        ]",1.24110155732624,-0.2752620036723499,"[ 2.88969296e-05 -1.48284286e-05 -2.35304507e-04 -7.78785016e-05
 -1.19697786e-04 -1.13841990e-04]",-5.306643025240944,0.004958544518094564,0.8249294784356627,-0.04002605915029092,"[-0.11440149 -0.09857753 -0.06664853 -0.02916666  0.00911867  0.05709199
  0.10493187  0.12793407  0.16324129  0.17744668  0.14590034  0.06765097
 -0.05546124 -0.21560999 -0.29592583 -0.26832085 -0.17251066 -0.16954316
 -0.03400497  0.27859088  0.83452898  1.24968693  1.15372938 -0.13363714
 -0.02300413]",[ 0.00071629 -0.0005529  -0.00014658  0.00032888  0.00026704  0.00075449],"[ 0.00205136 -0.00259395  0.0025543  -0.00047533 -0.01128988  0.00843994
  0.00309501 -0.00684243 -0.00054787  0.00536282  0.00041525 -0.00221027
 -0.00290379  0.00040994  0.00199207  0.00238082 -0.00021632 -0.00134006
  0.00412127  0.0028482 ]",0.08459304498534363,"[ 0.00205136 -0.00259395  0.0025543  -0.00047533 -0.01128988  0.00843994
  0.00309501 -0.00684243 -0.00054787  0.00536282  0.00041525 -0.00221027
 -0.00290379  0.00040994  0.00199207  0.00238082 -0.00021632 -0.00134006
  0.00412127  0.0028482 ]"
ABT,"[-0.15283794  0.01496251  0.39500095  0.09570853  0.0254077  -0.12649764
 -0.27642825  0.07958185  0.21720292 -0.39930079 -0.04049127 -0.00993967
  0.15841438 -0.1291651  -0.13473294  0.21488793  0.39517264 -0.10568848
  0.27693018 -0.07195291  0.37968078 -0.26015257 -0.13023037 -0.28575623
  0.27884341 -0.32826251 -0.19367103  0.1556782   0.03172418 -0.32197561
  0.08846945 -0.19602278 -0.19475316 -2.38881524  0.82216273  3.0759867
 -2.01332629 -3.02302316  2.85717219  1.61843495 -2.87115558 -0.53587906
  1.89964977  0.17563796 -0.75801421 -0.222272   -0.02103262  0.23545973
  0.2300445  -0.06115196 -0.35104566  0.50129441  0.87740723  0.        ]",1.1663449859432795,-0.20180528942052708,"[4.58001490e-04 6.05659508e-04 1.36235799e-04 4.49938651e-04
 2.94836132e-06 2.02525493e-04]",-5.542981369457218,0.003914837844379887,0.8229002428890378,-0.03978502770798044,"[-0.11205703 -0.09682552 -0.06241201 -0.02912263  0.00740497  0.05887487
  0.10694371  0.12420164  0.16577757  0.17599803  0.15587849  0.06988667
 -0.06462826 -0.21508529 -0.29281637 -0.27438504 -0.16193874 -0.17460698
 -0.03896492  0.26147177  0.82844227  1.23590793  1.18399826 -0.13992126
 -0.01781989]",[ 0.00083051 -0.00032463 -0.00019993  0.00043498  0.00023925  0.00068739],"[-0.00016589 -0.00209923  0.00549175 -0.00135103 -0.01422877  0.00849657
  0.00520667 -0.0066854  -0.00204713  0.00472303  0.00142774 -0.00140404
 -0.00231667  0.0007858   0.00032543  0.00118872  0.00145207  0.00026079
  0.00351724  0.00165865]",0.08433708574247716,"[-0.00016589 -0.00209923  0.00549175 -0.00135103 -0.01422877  0.00849657
  0.00520667 -0.0066854  -0.00204713  0.00472303  0.00142774 -0.00140404
 -0.00231667  0.0007858   0.00032543  0.00118872  0.00145207  0.00026079
  0.00351724  0.00165865]"
ACN,"[-0.02843296 -0.01211601 -0.13338136  0.09170746  0.10425372  0.10625775
  0.06630152  0.00814468 -0.12943136  0.17200315 -0.26674512 -0.01528144
 -0.18087851  0.0392281  -0.03053931 -0.01625634  0.18178077  0.03119919
  0.04216516 -0.12712875  0.03439917  0.15204899  0.05990092  0.15667021
 -0.14664327 -0.15150304 -0.15701592 -0.1541347  -0.06598737  0.05017851
 -0.17703869  0.21097714  0.12211309  0.53691141  0.06146466 -1.16923303
 -0.45487175  1.46010668  0.56019476 -1.73079535 -0.20432421  1.44117294
  0.04062916 -0.81028203 -0.04560797  0.23497125  0.57032009  0.18896869
 -1.03559611 -0.50994792  1.17521016  0.87642442 -0.8824533   0.        ]",-0.3478015933923941,1.3049905014869592,"[-1.77094664e-03  1.49975859e-03 -9.46510870e-04  2.36260750e-04
 -1.65409610e-04 -1.32920223e-05]",-4.490517450991709,0.011214839178257835,0.8254382400299752,-0.04003070388947904,"[-0.12411338 -0.0968875  -0.060746   -0.02297334  0.01824117  0.05747814
  0.09428094  0.1445299   0.15832223  0.17614803  0.13797834  0.08019759
 -0.05834024 -0.22700188 -0.30940258 -0.25745446 -0.18872813 -0.18348197
 -0.07785269  0.32225604  0.85882484  1.31107943  1.09975933 -0.11940673
 -0.0092064 ]","[ 2.65995436e-06 -6.63688999e-04  5.89898407e-04 -3.00846482e-04
  1.16507099e-03  1.57775318e-03]","[ 0.00858503 -0.00425631 -0.00636762  0.00297236 -0.00089695  0.00340389
 -0.00469015  0.00011081  0.00354317 -0.00027745 -0.00180323 -0.00027994
 -0.00171446  0.00292319  0.00047638 -0.00356325 -0.00034559  0.00372305
  0.00473005 -0.00267106]",0.08534411151651583,"[ 0.00858503 -0.00425631 -0.00636762  0.00297236 -0.00089695  0.00340389
 -0.00469015  0.00011081  0.00354317 -0.00027745 -0.00180323 -0.00027994
 -0.00171446  0.00292319  0.00047638 -0.00356325 -0.00034559  0.00372305
  0.00473005 -0.00267106]"
ADBE,"[-0.12372231  0.0590847   0.20889016  0.25157815  0.03593513  0.09460829
 -0.10198661  0.16770578 -0.05840159 -0.13773671 -0.28598831 -0.06201356
 -0.12406727 -0.05655068 -0.1306239   0.10663479  0.47443725 -0.04529529
  0.20508752 -0.04938441  0.21047764  0.11538931  0.02809217 -0.05775047
  0.03553327 -0.37086864 -0.28955331  0.03092984 -0.11716981 -0.16333335
 -0.11316123  0.06442589  0.07311686 -1.21957579  0.77820544  0.98864745
 -2.24786154 -0.30909331  2.93626789 -0.99801199 -2.01817525  1.21269721
  0.69605904 -0.47978435  0.29677754 -0.41972292 -0.05415737  0.6008327
 -0.55114512 -0.38235882  0.68680882  0.78553199 -0.17467902  0.        ]",0.8669306193850563,0.09949936339384363,[0.00033386 0.00052924 0.00044081 0.00023311 0.00021972 0.00010759],-5.0195151205044946,0.006607729885408119,0.8234942334416149,-0.03936716835675553,"[-0.11626854 -0.09306069 -0.06217322 -0.02331728  0.01300692  0.06193699
  0.0974109   0.13326031  0.15714349  0.17435308  0.14078447  0.07473728
 -0.06385584 -0.22079827 -0.28597229 -0.26585295 -0.16914548 -0.1707862
 -0.05756812  0.31783288  0.85372786  1.27836648  1.13909861 -0.14530394
 -0.01992868]","[ 4.83518601e-04 -7.70102105e-04  8.53078519e-05 -1.07568368e-04
  7.90908520e-04  1.44261637e-03]","[ 0.00330015 -0.00209272 -0.00029819 -0.00219651 -0.00613536  0.00930002
 -0.00222367 -0.00472189  0.00323244  0.00125614 -0.00072551  0.00127406
 -0.00352335  0.00068423  0.00118921 -0.00185618  0.00029836  0.00321083
  0.00450995 -0.0009981 ]",0.08517918498142968,"[ 0.00330015 -0.00209272 -0.00029819 -0.00219651 -0.00613536  0.00930002
 -0.00222367 -0.00472189  0.00323244  0.00125614 -0.00072551  0.00127406
 -0.00352335  0.00068423  0.00118921 -0.00185618  0.00029836  0.00321083
  0.00450995 -0.0009981 ]"
ADI,"[-0.18301554 -0.04889562  0.38106569  0.19608976  0.09066233 -0.1139194
 -0.23288554  0.24680316  0.1428529  -0.3704365  -0.18294206 -0.01710606
  0.03319088 -0.07188934 -0.19613941  0.16657173  0.39196988 -0.05816357
  0.32382098 -0.04751763  0.33402658 -0.12578869 -0.09249694 -0.15937597
  0.27290526 -0.38189358 -0.28478921  0.09819853 -0.01954484 -0.28386681
 -0.06246963 -0.06625684 -0.13342055 -2.08172857  0.80696678  2.36035718
 -2.42838305 -2.06053683  3.25284935  0.53029372 -3.07925678  0.42463776
  1.83495306 -0.41116255 -0.47754796  0.08663794 -0.09740035  0.06344981
 -0.06558111  0.10815246  0.30925049 -0.32462257 -0.37656569  0.        ]",1.0946551738158514,-0.12658722983736997,"[-5.25666132e-05  9.53542698e-04 -1.62599616e-04 -3.65241880e-05
  7.03027194e-05 -1.62050871e-04]",-5.273150188714535,0.00512743272406853,0.8222845869773298,-0.04038889089650504,"[-0.11237801 -0.09433544 -0.06055408 -0.02898397  0.0088337   0.06425335
  0.10478197  0.12532958  0.16051318  0.17647135  0.14825259  0.07283675
 -0.06810699 -0.21754758 -0.29253946 -0.26912514 -0.15668139 -0.1697763
 -0.04318538  0.28299334  0.83436263  1.26422117  1.18587977 -0.14678147
 -0.02206935]","[ 6.76416115e-04 -4.44780562e-04 -1.64021324e-04  3.16839201e-05
  5.43085543e-04  8.64376777e-04]","[ 0.00074062 -0.00214651  0.00356258 -0.00258959 -0.01135619  0.00980094
  0.00217799 -0.00740658  0.00086185  0.00454387 -0.00044315 -0.0005899
 -0.00174842  0.00052997 -0.00015773  0.00011332  0.00195532  0.00216711
  0.00123609 -0.00178932]",0.08470679501430448,"[ 0.00074062 -0.00214651  0.00356258 -0.00258959 -0.01135619  0.00980094
  0.00217799 -0.00740658  0.00086185  0.00454387 -0.00044315 -0.0005899
 -0.00174842  0.00052997 -0.00015773  0.00011332  0.00195532  0.00216711
  0.00123609 -0.00178932]"
ADM,"[-1.15938679e-01 -2.72479314e-02  1.11713824e-01  4.30511739e-02
  2.12666720e-02 -1.14990457e-02 -1.24501946e-01 -5.74951338e-02
  5.54773697e-02 -8.97414651e-02 -1.31282837e-01  5.47638635e-03
 -5.17842562e-02 -1.10934017e-01 -6.60511955e-04  1.12052603e-01
  2.87002789e-01 -7.24976442e-02  1.17348961e-01 -1.26505246e-01
  2.72809126e-01 -8.82840080e-02 -4.33284635e-02 -9.56528070e-02
  2.49225291e-02 -2.34519550e-01 -2.56595136e-01  1.26351399e-02
 -3.28527019e-02 -1.49122804e-01  1.79156567e-02 -2.39529168e-02
 -8.38228186e-02 -8.48244037e-01  3.56519190e-01  8.69635298e-01
 -1.18224939e+00 -8.12047497e-01  1.83499597e+00  1.23123110e-01
 -1.87138920e+00  1.15788132e-01  1.43707302e+00  1.16723688e-01
 -1.11835273e+00 -3.74379598e-01  7.96320957e-01  5.37462687e-01
 -5.46328248e-01 -4.71597704e-01  1.39392929e-01  7.78142818e-01
  6.37827277e-01  0.00000000e+00]",0.6900888069643921,0.2838847140455724,"[ 1.12792566e-03  8.17081665e-04  3.97386492e-04  7.68981034e-04
 -6.70191373e-05 -2.48874948e-05]",-4.884390131086703,0.007563735242692186,0.8236530280182217,-0.04017987966585663,"[-0.11851085 -0.0980717  -0.06276163 -0.0260729   0.01222572  0.05502006
  0.10073013  0.13505682  0.16284761  0.17676091  0.14524982  0.07120746
 -0.05675395 -0.22054969 -0.30112785 -0.26865431 -0.17924406 -0.18233394
 -0.05030088  0.28699769  0.84147099  1.26575916  1.13130279 -0.12904079
 -0.01907208]",[ 0.00046165 -0.00055354  0.00016206  0.00022226  0.00062489  0.00100183],"[ 0.00443556 -0.00341309 -0.00071433  0.00097561 -0.00765964  0.00631978
  0.00070165 -0.00418145 -0.0001189   0.00354617  0.00092187 -0.00285619
 -0.00300561  0.00321674  0.00141508 -0.00131036  0.00033188  0.00117212
  0.00429221  0.00118226]",0.08473418153221793,"[ 0.00443556 -0.00341309 -0.00071433  0.00097561 -0.00765964  0.00631978
  0.00070165 -0.00418145 -0.0001189   0.00354617  0.00092187 -0.00285619
 -0.00300561  0.00321674  0.00141508 -0.00131036  0.00033188  0.00117212
  0.00429221  0.00118226]"
