,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.04297247 -0.04980563 -0.10460263 -0.06296644 -0.01447999  0.15291731
 -0.05503431  0.30842272 -0.1224508  -0.27317595 -0.00276592 -0.14929076
 -0.15034357 -0.07218856  0.12802264  0.3907147   0.03539231 -0.27295314
  0.19916857 -0.13074041 -0.07238738  0.12396519 -0.37319114  0.10622377
 -0.06538563 -0.37434946  0.13707982  0.45859534 -0.12854499  0.20268844
  0.0539348   0.02312576 -0.17603773 -0.14948477  0.33706822 -1.18169153
  0.97312305 -2.34382166 -0.53428511 -1.81816171 -2.08395684  0.24245737
 -2.34728328  1.23551813 -0.50052539  0.2214865   0.91953576 -0.77473179
  0.84014033 -0.25615345  0.09801395  0.88806328  1.38327773  0.        ]",0.3714883769352087,0.5894918585392823,"[ 3.41477851e-03 -3.82750272e-04  1.27261907e-03  3.27785323e-04
  1.29640404e-04 -5.83021183e-05]",-4.533273371523594,0.01074544460897523,0.7917793500088631,-0.03707417778986345,"[-1.43775891e-01 -1.20725428e-01 -8.42727109e-02 -3.92021166e-02
 -4.89864701e-04  5.28449942e-02  8.45085887e-02  1.19449737e-01
  1.69551847e-01  1.94165309e-01  2.05263999e-01  1.86111520e-01
  1.11709131e-01 -3.03967479e-02 -2.58095250e-01 -4.05540782e-01
 -2.95672429e-01 -2.56587449e-01 -2.45391871e-01 -1.63617580e-01
  2.04969056e-01  1.07380651e+00  1.75173759e+00  1.65355319e+00
 -1.34971824e-03]",[ 0.00202763 -0.00098514 -0.0001985   0.00014069  0.00069713 -0.00103274],"[ 0.00827614 -0.00418828 -0.00617105  0.00949246 -0.00986459  0.00369357
 -0.00551519 -0.00533677  0.00074551 -0.00869726  0.00429907  0.00019019
  0.00101542  0.0054455  -0.00269153  0.00303397 -0.00054654  0.00205176
  0.00483842  0.00230536]",0.08506679189667188,"[ 0.00827614 -0.00418828 -0.00617105  0.00949246 -0.00986459  0.00369357
 -0.00551519 -0.00533677  0.00074551 -0.00869726  0.00429907  0.00019019
  0.00101542  0.0054455  -0.00269153  0.00303397 -0.00054654  0.00205176
  0.00483842  0.00230536]"
AAL,"[ 0.26604375 -0.07467503  0.04489507 -0.11512551  0.16509306  0.11935673
 -0.15419175  0.22311651  0.03524258 -0.09893315 -0.18349505 -0.06497791
 -0.16136644  0.02693221  0.2408063   0.11922735  0.07262251  0.10833583
 -0.09908444  0.14537013 -0.1767992   0.01060701  0.07484778 -0.15332995
  0.27926495 -0.48787046  0.26253271  0.04866292 -0.04061157  0.1582988
  0.07503832 -0.32513467 -0.01431579  1.15105113  0.86869427  0.12197921
  2.5149545  -1.91965426  1.78723022 -1.78558963  0.09321141 -0.34471533
 -0.66677217  0.45033882  0.77817386 -0.40844005  1.53599041 -0.94184983
  0.47242889  0.4773802  -0.73347792  2.65372195  0.50803483  0.        ]",1.141162203896613,-0.1763110411252519,"[ 1.53341079e-03  1.33895487e-04  7.19356052e-04 -9.33446939e-05
  3.15602593e-04  1.43826807e-04]",-5.614632383076586,0.003644149102804929,0.7979660647958398,-0.0374315095155053,"[-0.14033469 -0.12186279 -0.07961638 -0.04008621 -0.00377501  0.05031447
  0.09054729  0.12584363  0.16263159  0.19794053  0.20445095  0.19113792
  0.11923577 -0.04724425 -0.25375185 -0.37165788 -0.32525177 -0.22280509
 -0.25713282 -0.17920603  0.27570077  1.0094594   1.82469428  1.64375094
  0.00581198]","[ 9.69960436e-04 -6.45865308e-04 -5.32699275e-04  5.31248205e-05
 -4.32333071e-04 -7.02529215e-04]","[ 0.01241284 -0.00246643 -0.00206725  0.01346291 -0.00894464  0.01049507
 -0.00548891  0.00152848 -0.0008956  -0.00331899  0.0020146   0.00464522
 -0.00135136  0.00644176 -0.00366325  0.00224805  0.00185305  0.0004017
  0.00971056  0.00043719]",0.08478370958333205,"[ 0.01241284 -0.00246643 -0.00206725  0.01346291 -0.00894464  0.01049507
 -0.00548891  0.00152848 -0.0008956  -0.00331899  0.0020146   0.00464522
 -0.00135136  0.00644176 -0.00366325  0.00224805  0.00185305  0.0004017
  0.00971056  0.00043719]"
AAP,"[ 0.28237591 -0.05756009  0.19375158 -0.05876231  0.21754111  0.13985271
 -0.04284095  0.12647067  0.1992402  -0.04429291 -0.23203329  0.01895031
 -0.03773587 -0.01275056 -0.08285251 -0.11265392 -0.04701765  0.22014597
 -0.34447186  0.26263377 -0.08156846 -0.11809386  0.2094747  -0.20845591
  0.27202427 -0.3858701   0.21758438 -0.10858093 -0.09035727  0.07895317
  0.04517726 -0.33743509  0.104027    1.79120099  1.32608641  0.95701231
  2.81678664 -1.03103009  2.63204074 -1.16513791  0.72977864 -0.0343316
  0.06982087  0.12513741  0.83844112 -0.93046826  0.85648549 -1.28348765
 -1.02676039  0.12271188 -1.87143599  0.57312795 -0.53354619  0.        ]",1.042924202006924,-0.08115023573139765,"[ 4.74332967e-04  5.35474614e-04 -7.66177623e-05 -6.95341147e-05
 -1.77021302e-05 -2.40455512e-04]",-5.208313183506686,0.005470894303455285,0.798293045826513,-0.03727715755665972,"[-1.36938217e-01 -1.20640460e-01 -7.83376881e-02 -3.92287711e-02
 -4.67285498e-04  4.73585496e-02  9.63995070e-02  1.28203475e-01
  1.60789911e-01  2.01822367e-01  2.10609903e-01  1.89101638e-01
  9.95880121e-02 -6.06578483e-02 -2.64004844e-01 -3.60601363e-01
 -3.48335438e-01 -2.08996220e-01 -2.42873411e-01 -1.98295078e-01
  2.89851666e-01  9.94968576e-01  1.82732883e+00  1.66461261e+00
  2.61235519e-03]",[ 0.00056967 -0.00076391 -0.00083391 -0.00013915 -0.00054956 -0.00040588],"[ 0.01435689 -0.00108742  0.00047965  0.01413819 -0.00643858  0.01290872
 -0.00360174  0.00364675  0.00014135 -0.00087249  0.00127802  0.00519947
 -0.00321121  0.00427947 -0.00484213 -0.00203464  0.00072188 -0.0026976
  0.0035349  -0.00225886]",0.08450324647773522,"[ 0.01435689 -0.00108742  0.00047965  0.01413819 -0.00643858  0.01290872
 -0.00360174  0.00364675  0.00014135 -0.00087249  0.00127802  0.00519947
 -0.00321121  0.00427947 -0.00484213 -0.00203464  0.00072188 -0.0026976
  0.0035349  -0.00225886]"
AAPL,"[-0.12193577 -0.13049132 -0.16121565  0.01898375 -0.00339707  0.26582959
  0.07137922  0.34819427 -0.14255493 -0.36825796 -0.0700134  -0.18665893
 -0.17977305 -0.04788886  0.06849185  0.44901762 -0.00727498 -0.26878114
  0.16242604 -0.09122438 -0.15703502  0.09008443 -0.37300294  0.20079224
 -0.13567969 -0.43431739  0.18756592  0.57961441 -0.17039673  0.24452298
 -0.06739385  0.06331872 -0.18427711  0.15668231  0.741065   -1.03993536
  1.36115366 -2.44391125 -0.34322034 -1.82998703 -2.53397602  0.6438372
 -2.69389511  1.32757183 -0.65964992 -0.15823592  0.47941561 -0.91534625
 -0.1911082   0.23305488 -0.42316164  0.10350726  2.67165007  0.        ]",0.5553883389893655,0.4040608889465957,"[1.89039373e-03 6.98136274e-04 4.54575041e-04 3.21634217e-04
 6.10287690e-05 2.93362439e-05]",-4.835555115092531,0.0079422782225091,0.79019845110984,-0.037801059188381635,"[-0.14506008 -0.11902448 -0.08388844 -0.03608845  0.00337556  0.05440857
  0.08371887  0.11597165  0.16685236  0.19251965  0.20424621  0.18752266
  0.10812209 -0.02645328 -0.26206041 -0.40547042 -0.29783518 -0.25334483
 -0.26047774 -0.17164919  0.20457743  1.09581524  1.73928016  1.64419378
  0.00175509]","[ 2.36445464e-03 -1.10863353e-03 -8.23925097e-05 -1.89064154e-04
  8.35453711e-04 -1.02555087e-03]","[ 0.00914201 -0.00302779 -0.00568801  0.01055045 -0.01028644  0.00416165
 -0.00558946 -0.00648591  0.00193255 -0.00973283  0.0047551  -0.00033913
 -0.00014983  0.00425376 -0.00316912  0.00013322  0.0007082   0.00035307
  0.00250359  0.0062167 ]",0.08524325076477686,"[ 0.00914201 -0.00302779 -0.00568801  0.01055045 -0.01028644  0.00416165
 -0.00558946 -0.00648591  0.00193255 -0.00973283  0.0047551  -0.00033913
 -0.00014983  0.00425376 -0.00316912  0.00013322  0.0007082   0.00035307
  0.00250359  0.0062167 ]"
ABBV,"[ 0.07304229 -0.05667945 -0.07404368 -0.08750598  0.06282607  0.22039949
 -0.10322182  0.43513654 -0.08980183 -0.22703552 -0.09724014 -0.18203996
 -0.24890674 -0.02568325  0.16596778  0.39170263  0.01393089 -0.21063305
  0.15923237  0.00580931 -0.23920903  0.0616774  -0.25764107 -0.00807299
  0.08597938 -0.62245841  0.29114058  0.36639923 -0.20840066  0.25228241
  0.02628358 -0.23959591 -0.13811911  0.61289289  0.90467801 -0.82341226
  2.23486957 -2.96635485  0.67302565 -2.50295323 -1.70940056 -0.14157939
 -2.44667713  0.97450548 -0.2601838  -0.31598812  1.01817351 -1.15782079
 -0.05917509  0.52935753 -1.12011474  2.41954047  1.48847235  0.        ]",0.7385039177961832,0.22583838854557747,"[ 1.09158089e-03  2.81603460e-04  2.96133088e-04  4.99822718e-04
 -7.18397582e-05  1.70928285e-04]",-5.043609811743973,0.006450421433743951,0.7941020444064428,-0.03718517967307606,"[-0.14306807 -0.12125391 -0.0822637  -0.03731435 -0.00204171  0.05686952
  0.0860077   0.12100144  0.16625817  0.19283305  0.20051685  0.18831779
  0.11419049 -0.02979101 -0.25911214 -0.40022977 -0.29909875 -0.24187171
 -0.2704533  -0.17433128  0.22391989  1.04726697  1.78329949  1.61835917
  0.00950347]","[ 1.76552640e-03 -1.24195522e-03 -3.26761037e-05 -8.22658467e-06
 -7.21910951e-05 -9.34963160e-04]","[ 0.01063785 -0.00246895 -0.00499805  0.01289358 -0.01197229  0.00712693
 -0.00761403 -0.00392247 -0.00053925 -0.00890912  0.00360207  0.00099373
 -0.00073685  0.00552108 -0.004005    0.00069036  0.00169217 -0.00143371
  0.00918273  0.00290492]",0.08488591508281956,"[ 0.01063785 -0.00246895 -0.00499805  0.01289358 -0.01197229  0.00712693
 -0.00761403 -0.00392247 -0.00053925 -0.00890912  0.00360207  0.00099373
 -0.00073685  0.00552108 -0.004005    0.00069036  0.00169217 -0.00143371
  0.00918273  0.00290492]"
ABT,"[ 0.1444716  -0.04853384  0.03551253 -0.06101161  0.10489367  0.12652275
 -0.07807036  0.20148538  0.01455866 -0.10940914 -0.09997314 -0.05741868
 -0.10097674 -0.03357094  0.07258695  0.14541485  0.00420236 -0.01059406
 -0.06271825  0.07540392 -0.08593609  0.02972294 -0.05381017 -0.07228982
  0.13170225 -0.35440864  0.18786596  0.12646706 -0.08619346  0.11821879
  0.05017252 -0.18073069 -0.03821105  0.77696416  0.73312908 -0.076141
  1.76456552 -1.56175407  0.98638646 -1.34452911 -0.50421132  0.06089068
 -0.9580668   0.60635612  0.33638598 -0.37936428  1.05568796 -1.08179454
  0.13407982 -0.08072363 -0.81873291  1.29956435  0.45110188  0.        ]",0.7267288877657613,0.24076101441082307,[ 0.00134373  0.00043744  0.00064052 -0.00032972  0.00045182  0.00014875],-4.694983352102099,0.00914101954538348,0.7955321078044759,-0.037137170300637096,"[-1.40562928e-01 -1.20676104e-01 -8.12145543e-02 -3.97755513e-02
 -1.38066213e-03  4.96048569e-02  8.95876694e-02  1.25628301e-01
  1.65703812e-01  1.98362745e-01  2.07456787e-01  1.88000369e-01
  1.08721636e-01 -4.52799905e-02 -2.59948504e-01 -3.81941541e-01
 -3.21523489e-01 -2.31158903e-01 -2.44759945e-01 -1.76760933e-01
  2.52993954e-01  1.02977045e+00  1.79518250e+00  1.66281227e+00
  1.07733105e-03]","[ 1.16257510e-03 -7.96392165e-04 -5.89091575e-04  9.71593420e-06
 -9.17357546e-07 -7.28140331e-04]","[ 1.12114093e-02 -2.92363648e-03 -2.73894689e-03  1.14377743e-02
 -7.74525698e-03  8.14975318e-03 -4.12495352e-03 -3.76301694e-04
  3.57811335e-04 -4.24015832e-03  2.53521213e-03  3.23639345e-03
 -1.16515473e-03  5.29145716e-03 -3.91940395e-03  1.11511161e-03
  9.31289554e-05 -4.06188758e-05  5.81427254e-03  9.97683018e-05]",0.08478522486967341,"[ 1.12114093e-02 -2.92363648e-03 -2.73894689e-03  1.14377743e-02
 -7.74525698e-03  8.14975318e-03 -4.12495352e-03 -3.76301694e-04
  3.57811335e-04 -4.24015832e-03  2.53521213e-03  3.23639345e-03
 -1.16515473e-03  5.29145716e-03 -3.91940395e-03  1.11511161e-03
  9.31289554e-05 -4.06188758e-05  5.81427254e-03  9.97683018e-05]"
ACN,"[ 0.15893841 -0.15481403  0.09341042 -0.00917335  0.16939548  0.09862746
 -0.04093123  0.03133832  0.12437338 -0.19373176 -0.16972953 -0.00717742
 -0.04135218  0.01002435  0.08167132  0.04816791  0.12084986  0.23216756
 -0.24013874  0.05013918 -0.04066526 -0.0212367   0.05077725 -0.05278615
  0.15671073 -0.34948641  0.16063785  0.15677874  0.05756958  0.13146824
  0.06924379 -0.10403654 -0.02264519  1.09865323  0.73254965  0.50559322
  2.1361678  -1.0591415   1.74488794 -1.23088394  0.20522199  0.06555433
 -0.52395799  0.91353656  0.3465942   0.16441365  1.25953436 -0.77856626
  0.9621714  -0.58214385  0.0693399   0.14884673  0.68956823  0.        ]",0.8506158882944055,0.10772347261549449,"[ 1.81611544e-03  8.14903876e-04  8.41027010e-04 -3.87377399e-05
  5.49378789e-04  5.15585938e-04]",-4.619300351899417,0.009859691963308008,0.7958217431938318,-0.038141999823787756,"[-1.39221177e-01 -1.19659474e-01 -7.94534982e-02 -4.05681329e-02
 -3.18776954e-04  4.44756141e-02  9.33802096e-02  1.22717412e-01
  1.62888593e-01  2.00328532e-01  2.10403260e-01  1.90556549e-01
  1.09446662e-01 -5.15573007e-02 -2.51012659e-01 -3.60189815e-01
 -3.38160059e-01 -2.32349525e-01 -2.36746991e-01 -1.83618167e-01
  2.68068074e-01  1.03054779e+00  1.80188016e+00  1.66488190e+00
 -1.86733337e-03]","[ 1.32217079e-03 -3.20344353e-04 -7.13967953e-04  1.75547582e-05
  2.12142880e-04 -7.34311882e-04]","[ 0.01219921 -0.00288673 -0.00090497  0.0123561  -0.00636448  0.01039382
 -0.00382034  0.0018562   0.0004536  -0.00277925  0.00344329  0.003403
  0.00031956  0.00571154 -0.0031001   0.00352036 -0.00120263  0.002825
  0.00242534  0.00086112]",0.08507208135634475,"[ 0.01219921 -0.00288673 -0.00090497  0.0123561  -0.00636448  0.01039382
 -0.00382034  0.0018562   0.0004536  -0.00277925  0.00344329  0.003403
  0.00031956  0.00571154 -0.0031001   0.00352036 -0.00120263  0.002825
  0.00242534  0.00086112]"
ADBE,"[ 0.07751554 -0.02665052 -0.01923073 -0.06219583  0.12607898  0.17115248
 -0.05156059  0.28317494  0.0602553  -0.16986265 -0.047088   -0.0560028
 -0.11511922 -0.10258363 -0.05334168  0.27741402 -0.06704999 -0.15883096
 -0.05413642  0.04789833 -0.02402266  0.02390753 -0.17487278 -0.04199336
  0.03505584 -0.40739172  0.16196251  0.25181564 -0.19293206  0.11127713
  0.01152284 -0.09911273 -0.07733061  0.59437865  0.81521745 -0.49675691
  1.69071248 -2.03005728  0.58783305 -1.71243386 -1.20157753  0.06474784
 -1.46153528  0.50563379  0.11752679 -0.87820528  0.96457967 -1.78906648
 -0.11944234 -0.67317993 -1.06065024  0.51036102  0.76774809  0.        ]",0.634406610346334,0.3353636125417493,[ 0.00313104 -0.00060523  0.00120296 -0.00067679  0.00035081 -0.00067331],-5.045897928280877,0.006435678990437541,0.7941916019604607,-0.03690469307087722,"[-1.41821729e-01 -1.20681658e-01 -8.06907328e-02 -3.84714259e-02
 -4.87696499e-04  5.22611770e-02  9.12135690e-02  1.23290560e-01
  1.68216556e-01  1.98523110e-01  2.06933706e-01  1.84105987e-01
  1.00705222e-01 -3.64445684e-02 -2.65759259e-01 -3.95016631e-01
 -3.19585452e-01 -2.35138181e-01 -2.39003836e-01 -1.78015763e-01
  2.32231765e-01  1.03702232e+00  1.77395918e+00  1.65383945e+00
  5.61348791e-04]",[ 0.00149672 -0.00115417 -0.00050243 -0.00010199  0.00027613 -0.00078515],"[ 0.01058671 -0.00272366 -0.00405857  0.01132569 -0.00911159  0.00692344
 -0.00520327 -0.00245001  0.00024235 -0.00585836  0.00228244  0.00238996
 -0.00255788  0.00521452 -0.00589874  0.00035267 -0.0016961  -0.00084225
  0.00356405  0.00078169]",0.08465871413102999,"[ 0.01058671 -0.00272366 -0.00405857  0.01132569 -0.00911159  0.00692344
 -0.00520327 -0.00245001  0.00024235 -0.00585836  0.00228244  0.00238996
 -0.00255788  0.00521452 -0.00589874  0.00035267 -0.0016961  -0.00084225
  0.00356405  0.00078169]"
ADI,"[ 1.54483336e-01 -2.21459271e-02  4.96373185e-02 -1.16277166e-01
  2.00815574e-01  8.21886113e-02 -1.56754395e-01  2.83536509e-01
  2.30846857e-01 -1.11735279e-01 -1.23971254e-01 -5.35826835e-02
 -2.03972202e-01  3.33096511e-03  6.46524725e-03  1.69742201e-01
  6.12912356e-02  4.63690496e-02 -6.50676281e-02  6.93480206e-02
 -1.75638504e-01 -1.59848458e-01  4.83538629e-03 -1.97167883e-01
  1.97277114e-01 -6.85776778e-01  2.10728685e-01  1.17000823e-01
 -1.73967777e-01  1.68125629e-01  6.10542970e-02 -3.48690474e-01
 -2.64886747e-02  1.07556943e+00  9.41970486e-01  2.32616578e-02
  2.75246433e+00 -2.24678855e+00  2.24699378e+00 -2.66230901e+00
  1.27796001e-01 -1.38342922e+00 -1.21525354e+00 -6.84978801e-02
 -3.39885786e-01 -4.38020411e-01  5.49176841e-01 -1.05612348e+00
 -2.38058342e-02 -1.63997092e-01 -9.60706656e-01  1.63549101e+00
 -1.88989324e-03  0.00000000e+00]",1.1647584259412167,-0.19998259067926763,"[ 2.12912589e-03  4.44305143e-04  5.60506841e-04  1.51730233e-04
  7.88209447e-05 -1.47392277e-04]",-5.375002698930044,0.004630906235024411,0.7957325495465852,-0.036893124173793396,"[-0.14024439 -0.12185324 -0.0787885  -0.04090924 -0.00372184  0.05209815
  0.09747747  0.12551301  0.16552391  0.19842071  0.20249926  0.18928804
  0.10447769 -0.04293958 -0.25491468 -0.37606304 -0.32161859 -0.23282102
 -0.25766649 -0.20596555  0.2619551   0.99810215  1.80812225  1.61294234
  0.00304224]","[ 1.13161547e-03 -1.11292219e-03 -3.97458215e-04 -9.55792905e-05
 -4.65484744e-04 -6.79069059e-04]","[ 0.01215837 -0.00229058 -0.00242017  0.01417052 -0.00995751  0.01177335
 -0.00806611  0.00160941 -0.00424482 -0.00491127  0.00049483  0.00124858
 -0.00149005  0.00371332 -0.00386742  0.00097887 -0.00011186 -0.00043389
  0.0069667  -0.00120422]",0.08458310278425703,"[ 0.01215837 -0.00229058 -0.00242017  0.01417052 -0.00995751  0.01177335
 -0.00806611  0.00160941 -0.00424482 -0.00491127  0.00049483  0.00124858
 -0.00149005  0.00371332 -0.00386742  0.00097887 -0.00011186 -0.00043389
  0.0069667  -0.00120422]"
ADM,"[-3.18304220e-02 -1.01875718e-01 -2.09973859e-01 -1.15436766e-01
  1.47348617e-01  1.63216782e-01 -8.08527838e-02  3.50323496e-01
  1.05061842e-01 -4.09727368e-01 -4.91242272e-02 -1.09403468e-01
 -2.41989402e-01 -5.94512227e-02  1.44150952e-01  5.33385157e-01
  8.98385150e-02 -2.16669482e-01  7.75766034e-02 -1.14739678e-01
 -6.46404534e-02  9.66250569e-04 -3.05622364e-01  6.23209359e-02
 -4.80397717e-02 -6.31476689e-01  1.17096370e-01  5.71655084e-01
 -1.57581008e-01  2.33561505e-01 -5.15330763e-03  5.73877785e-02
 -1.94183287e-01 -5.14965833e-02  5.28892168e-01 -1.39263429e+00
  1.78376427e+00 -3.16206863e+00  2.40271402e-01 -2.99980769e+00
 -1.79279293e+00 -7.60815411e-01 -2.27811748e+00  5.12693646e-01
 -4.30848766e-01 -4.52122425e-01  1.16110248e+00 -1.34737674e+00
  1.36731432e+00 -7.25001182e-01  7.39588208e-01  4.23733829e-01
  2.29642560e+00  0.00000000e+00]",0.4308245434765377,0.533980419862462,"[ 2.99470070e-05  2.71869019e-04  2.74236293e-04 -8.79689660e-04
  5.32616798e-04 -3.28462119e-05]",-4.870512653574823,0.0076694325179101535,0.7920024214493132,-0.037568097153468136,"[-1.46171303e-01 -1.21900094e-01 -8.00185166e-02 -3.89765146e-02
 -1.20870389e-03  5.45484860e-02  9.27277583e-02  1.14117698e-01
  1.68651829e-01  1.95762714e-01  2.01083832e-01  1.86181952e-01
  1.12499529e-01 -2.11597662e-02 -2.53122741e-01 -4.00418339e-01
 -3.05884300e-01 -2.54808776e-01 -2.47517733e-01 -1.82263625e-01
  2.16238905e-01  1.05853275e+00  1.75292607e+00  1.61410370e+00
 -2.35006985e-03]","[ 2.39337667e-03 -1.08634026e-03 -1.16403345e-04 -9.86107552e-05
  8.38512530e-04 -1.06871117e-03]","[ 0.00856919 -0.00361529 -0.00677734  0.01180739 -0.01243944  0.00591195
 -0.00908404 -0.00435539 -0.0024694  -0.00851856  0.00212652  0.00033593
 -0.00108439  0.00600399 -0.0044467   0.00474856 -0.00170135  0.0042006
  0.00358794  0.00483932]",0.08503244695435414,"[ 0.00856919 -0.00361529 -0.00677734  0.01180739 -0.01243944  0.00591195
 -0.00908404 -0.00435539 -0.0024694  -0.00851856  0.00212652  0.00033593
 -0.00108439  0.00600399 -0.0044467   0.00474856 -0.00170135  0.0042006
  0.00358794  0.00483932]"
