,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 1.35580853e-01  8.95975118e-02  4.48688443e-03  1.60267472e-01
  2.63888518e-02  1.91686466e-04 -4.13621694e-01  1.56718580e-01
  4.47257681e-01  1.16131445e-01 -1.85067547e-03 -3.25796436e-01
  4.06933317e-02  2.53566637e-02 -4.37963847e-02 -4.49482597e-01
 -1.13929699e-02 -1.69124983e-01 -1.75676203e-01  2.80764001e-02
  2.77528901e-01  1.95776279e-01  3.06377655e-01  2.23575103e-01
 -1.42323325e-01 -5.49282786e-01 -4.17698558e-01 -3.63313044e-01
 -1.05970326e-01 -2.54193532e-01 -1.67306272e-01  4.03201229e-01
  7.60576590e-02 -2.20561088e+00  3.26318314e-01 -3.13270658e+00
  6.72407687e-01 -3.70758167e+00  1.11524643e+00 -2.82755359e+00
  1.66827777e+00 -1.11159959e+00  1.42424950e+00  2.22070721e-01
  8.16999056e-01  8.52790405e-01  2.77219382e-01  6.09722763e-01
  1.61691176e-01 -1.07680881e+00  5.75159953e-01 -2.90398306e+00
  1.93284167e+00  0.00000000e+00]",-1.100777589350537,2.0505382266192678,"[-1.01212154e-03 -4.81429992e-04 -3.89536995e-04 -1.50324276e-04
 -3.14831611e-05  4.05544514e-04]",-4.615808106682934,0.009894184618752973,0.7594004045845617,-0.035231998946971876,"[-0.11351911 -0.08807919 -0.05920916 -0.02280478  0.00295077  0.06236667
  0.11245173  0.14033451  0.16999561  0.16980126  0.17461418  0.11378245
 -0.01380214 -0.22174176 -0.33397675 -0.32837976 -0.24381586 -0.20076365
 -0.11514234  0.14072903  0.80754243  1.35332089  1.52776134  0.07959544
 -0.01620774]",[-0.00185554 -0.00051444 -0.00133341 -0.00130789  0.00202673  0.00027036],"[ 0.00542055 -0.0066188  -0.0157779   0.00567676 -0.01628694  0.00539161
 -0.00897619  0.00317177 -0.00425129  0.00478283  0.00281067  0.00301005
  0.00397402  0.00264626  0.0016389  -0.0006285  -0.00230828  0.0020173
 -0.00696775  0.00585499]",0.086415211469947,"[ 0.00542055 -0.0066188  -0.0157779   0.00567676 -0.01628694  0.00539161
 -0.00897619  0.00317177 -0.00425129  0.00478283  0.00281067  0.00301005
  0.00397402  0.00264626  0.0016389  -0.0006285  -0.00230828  0.0020173
 -0.00696775  0.00585499]"
AAL,"[ 0.17981134  0.07830653 -0.04626011  0.10610738  0.1443267  -0.04794549
 -0.10680983  0.02936048  0.13182172  0.15353506  0.05230839 -0.27469866
 -0.01768948  0.14885394  0.06838486 -0.2046086   0.00958601 -0.22797492
 -0.24758135 -0.06858859  0.10739022  0.12687581  0.11585616  0.24333255
  0.04025366 -0.28113112 -0.20281434 -0.20292763 -0.07230277 -0.29609928
 -0.15195999  0.19833083 -0.03160562 -1.36424343  0.05036664 -1.79736553
  0.18582963 -2.54025339  0.63201564 -2.35653945  0.97472769 -1.4088236
  1.08411049 -0.55839752  0.76852643  0.62831083 -0.06796131  0.8431102
 -0.91269728  0.17062631 -1.05839793 -1.04179614 -0.1475373   0.        ]",-0.6920167951023876,1.6347029620340598,[-0.00118272  0.00137871 -0.00071118  0.00047667 -0.0002331  -0.00014601],-4.48552860037722,0.011270928128950364,0.7602802918519856,-0.03532625318363045,"[-0.11465391 -0.08940541 -0.05598137 -0.02411329  0.0119259   0.05820651
  0.10151518  0.14170964  0.17143319  0.17093391  0.17235226  0.1207084
 -0.00776422 -0.20410633 -0.33243548 -0.33613079 -0.25144019 -0.20801383
 -0.13859444  0.12981838  0.76989311  1.35785014  1.5732901   0.11529819
 -0.00370228]","[-1.46121426e-03 -3.77150257e-04 -1.46762167e-03 -1.22029782e-03
  1.48332015e-03 -4.60098231e-05]","[ 0.00783795 -0.00756971 -0.01193536  0.0039137  -0.01314556  0.00407898
 -0.00752075  0.00145301 -0.00472509  0.00395149  0.00077173  0.00290846
  0.00338227  0.00178964  0.00226244 -0.00363879  0.00104036 -0.0026786
 -0.00184068  0.00030074]",0.0863837281281075,"[ 0.00783795 -0.00756971 -0.01193536  0.0039137  -0.01314556  0.00407898
 -0.00752075  0.00145301 -0.00472509  0.00395149  0.00077173  0.00290846
  0.00338227  0.00178964  0.00226244 -0.00363879  0.00104036 -0.0026786
 -0.00184068  0.00030074]"
AAP,"[ 3.09276550e-01 -8.88794131e-02  2.04206480e-01  7.96935984e-02
 -9.91596940e-02 -2.42001231e-02 -1.58203265e-01  1.67587187e-02
  3.45482223e-01 -3.18150502e-02 -1.02087081e-01  7.26868002e-02
 -1.03285320e-01 -6.91721116e-02  1.35860725e-03 -2.68010588e-01
 -1.05899000e-01 -2.01067723e-01 -2.48755936e-01  2.96120676e-01
 -6.84894709e-03  5.47308591e-02  2.38863864e-01 -9.56951887e-02
 -1.37660507e-01 -2.77378067e-01 -2.54482988e-01 -2.73259853e-01
  1.58858507e-01 -2.90393330e-01 -1.43404432e-01  1.66697174e-01
 -4.02493894e-02 -1.10020644e+00 -9.60223108e-02 -1.64701373e+00
 -1.73498889e-01 -2.19211553e+00 -6.85595330e-01 -1.65439430e+00
 -6.81136845e-01 -4.27212381e-01 -7.95375546e-01  5.62752066e-01
 -8.92898307e-01  1.23321353e+00 -9.93728988e-01  8.63161494e-01
 -6.90820888e-01 -7.68479268e-01  1.66976966e-01 -2.35817710e+00
  1.87765658e+00  0.00000000e+00]",-0.7309746739557943,1.6670995790182235,"[-4.28224457e-03 -5.75285174e-04 -1.42348995e-03 -1.64066905e-03
  2.33988800e-04  4.93312103e-05]",-4.2452719971693496,0.014331834930278595,0.7628557731521339,-0.03680307444736446,"[-0.10956652 -0.09039504 -0.06248468 -0.02317655  0.01081848  0.0582738
  0.10894119  0.13447618  0.16480897  0.18608032  0.16878085  0.10821993
 -0.01064118 -0.21031132 -0.34109499 -0.33310786 -0.24924233 -0.16989367
 -0.14885086  0.12076499  0.78890986  1.28099262  1.53481109  0.12141653
 -0.00889665]","[-1.63413633e-03  2.39044487e-04 -1.33993432e-03 -1.13320886e-03
  1.52681656e-03 -3.39466111e-05]","[ 0.00846593 -0.00801933 -0.01153823  0.00280107 -0.01218566  0.00024706
 -0.00540047 -0.00291151 -0.0017948  -0.00137897  0.00416719 -0.00131502
  0.00471791 -0.00081674  0.00189575 -0.00272928 -0.00138566  0.00100384
 -0.00524677  0.00576988]",0.08610436400584966,"[ 0.00846593 -0.00801933 -0.01153823  0.00280107 -0.01218566  0.00024706
 -0.00540047 -0.00291151 -0.0017948  -0.00137897  0.00416719 -0.00131502
  0.00471791 -0.00081674  0.00189575 -0.00272928 -0.00138566  0.00100384
 -0.00524677  0.00576988]"
AAPL,"[ 5.00211035e-01 -1.28884588e-03  1.75142292e-01  4.68834290e-01
 -2.22094121e-01  2.32475848e-01 -2.52330649e-01 -1.50933325e-01
  4.04286192e-01 -2.80243835e-02  2.72943626e-02 -2.77810830e-01
 -2.95583678e-01 -3.45745120e-04 -1.20867448e-02 -4.61475917e-01
 -2.53026559e-01 -6.49936492e-01 -5.99309604e-01  1.13256580e-01
 -1.69801354e-02  2.35323399e-01  1.83665837e-01  2.17294618e-01
 -4.33946227e-02 -6.73947054e-01 -2.97540336e-01 -7.36143881e-01
  1.39337676e-01 -7.91218376e-01 -1.78550915e-01  2.33670789e-01
  8.76081807e-02 -2.95146416e+00  1.93967171e-01 -4.23216293e+00
  6.27894022e-01 -4.84972903e+00  6.80092424e-01 -3.49251414e+00
  1.80501332e-01 -1.77771983e+00 -6.53115828e-01 -3.21027784e-01
 -1.56334620e+00  6.31393469e-01 -1.90190272e+00  7.36526516e-01
 -1.26509595e+00  2.41101235e-01  5.20421098e-02 -5.72305331e-01
  1.78426240e+00  0.00000000e+00]",-1.5187829796620806,2.443848197579238,[-0.00112166 -0.00198809  0.00017719 -0.00069343  0.00019748  0.00038196],-4.839298858023045,0.00791259996311155,0.7666540768915925,-0.03598936666647382,"[-0.11040689 -0.08120782 -0.06678582 -0.01633485  0.00723732  0.05354492
  0.111967    0.13411221  0.17084809  0.1707435   0.15867724  0.11177539
 -0.01022229 -0.22504536 -0.35223585 -0.37309489 -0.28218638 -0.19093415
 -0.15236232  0.14960684  0.78916749  1.34785622  1.55522191  0.0706034
 -0.00881053]","[-2.89181040e-03  3.47892831e-05 -2.65732305e-03 -1.18835929e-03
  1.79082886e-03  2.45321650e-04]","[ 0.00319389 -0.00700562 -0.01920973  0.00578114 -0.01943515  0.00405316
 -0.01109738 -0.00105572 -0.00602095 -0.0013658   0.00148281 -0.00356455
  0.00321638 -0.00337055  0.00155232 -0.00445395  0.00154239  0.00038839
 -0.00105837  0.00580615]",0.08575176278334448,"[ 0.00319389 -0.00700562 -0.01920973  0.00578114 -0.01943515  0.00405316
 -0.01109738 -0.00105572 -0.00602095 -0.0013658   0.00148281 -0.00356455
  0.00321638 -0.00337055  0.00155232 -0.00445395  0.00154239  0.00038839
 -0.00105837  0.00580615]"
ABBV,"[-0.01055217  0.01815885 -0.02296935 -0.07916739  0.13643158 -0.06362275
 -0.13670359  0.15140953  0.11226491  0.10554226  0.02058052 -0.0524886
  0.0625614  -0.09552458 -0.01321685 -0.28468509  0.08977998  0.03412142
  0.03784471  0.16777507  0.11883467 -0.01569472  0.20589458  0.00473374
 -0.1895782  -0.18293451 -0.17923196  0.01290498 -0.09887149 -0.14950149
  0.04072151  0.24946405 -0.06003553 -0.73678148  0.19021205 -0.77915658
  0.43805938 -0.71854711  0.49738372 -0.22533004  0.73223357  0.67833789
  0.58059406  0.99111223  0.20375674  1.08938078 -0.24238786  0.49836102
 -0.37052223 -0.86452345 -0.10156657 -2.08574503  0.61917125  0.        ]",-0.530595586579182,1.4753312846661415,"[-1.18983681e-03  3.42374451e-03 -1.72460030e-03  8.95969940e-06
  1.24402103e-04  1.20011826e-03]",-3.6287173446853678,0.02655021735535391,0.7564933467191686,-0.03589417481098216,"[-0.11392907 -0.09369549 -0.05562753 -0.02455167  0.01141052  0.06172022
  0.10049182  0.14018071  0.17010857  0.18068904  0.17660584  0.10800736
 -0.01343747 -0.20990422 -0.32685027 -0.31186817 -0.22311547 -0.18292032
 -0.13501567  0.10833033  0.78099278  1.30437178  1.52506256  0.12810108
 -0.00401807]","[-8.04072332e-04 -3.96570524e-04 -1.04836169e-03 -7.39445813e-04
  1.58298810e-03 -6.85856471e-05]","[ 0.00949797 -0.00720581 -0.00891485  0.00443331 -0.00810822  0.00355003
 -0.00131508  0.00117451  0.00115827  0.002687    0.00530948  0.00163006
  0.00427391  0.00110698  0.00117066 -0.00177968 -0.00173129  0.00025508
 -0.00440387  0.00232116]",0.08636954997045723,"[ 0.00949797 -0.00720581 -0.00891485  0.00443331 -0.00810822  0.00355003
 -0.00131508  0.00117451  0.00115827  0.002687    0.00530948  0.00163006
  0.00427391  0.00110698  0.00117066 -0.00177968 -0.00173129  0.00025508
 -0.00440387  0.00232116]"
ABT,"[ 0.21953927  0.14755256 -0.06462807  0.27858465  0.08201242  0.0778144
 -0.38080195  0.07737536  0.33183862  0.17331478  0.13509973 -0.49205527
 -0.04076635  0.0376378  -0.03322697 -0.54045816 -0.02131512 -0.35210803
 -0.32061011 -0.04059404  0.24850085  0.22039157  0.27751376  0.39386595
 -0.11379896 -0.68427237 -0.39677119 -0.46884603 -0.17381423 -0.5757672
 -0.08501108  0.46241818  0.07747256 -2.97480728  0.4469078  -4.00829532
  1.13240596 -4.44172409  1.89337361 -3.14121391  2.14820213 -1.17764296
  1.59429011  0.14604579  0.52189131  0.91068154 -0.41630362  0.65292472
 -0.66334581 -0.52447428 -0.18890123 -1.80925823  0.84328742  0.        ]",-1.4271908407799234,2.373489863486815,"[-3.06753299e-03  5.51735120e-04 -1.51252671e-03 -1.05907033e-03
 -1.17692177e-05 -2.10054268e-04]",-4.797804099706388,0.008247838609342877,0.7610706087319794,-0.034700150104875545,"[-0.11507575 -0.08526399 -0.05806406 -0.02078067  0.00348263  0.05991088
  0.1088498   0.14239348  0.17588354  0.16209281  0.17042825  0.11471203
 -0.01314892 -0.22810195 -0.33512165 -0.34473746 -0.25703739 -0.2076371
 -0.12116872  0.14496035  0.80561503  1.39096073  1.5353429   0.06218359
 -0.01402797]",[-0.00214841 -0.00074321 -0.00219357 -0.00108241  0.00220996  0.00025664],"[ 0.00318026 -0.00618781 -0.01840266  0.00726273 -0.01826794  0.00756261
 -0.01007911  0.00434548 -0.00460957  0.00514438  0.0025026   0.00201707
  0.00415883  0.00067335  0.00173399 -0.00290165 -0.0007192  -0.00030262
 -0.0043353   0.00306258]",0.0860556964626038,"[ 0.00318026 -0.00618781 -0.01840266  0.00726273 -0.01826794  0.00756261
 -0.01007911  0.00434548 -0.00460957  0.00514438  0.0025026   0.00201707
  0.00415883  0.00067335  0.00173399 -0.00290165 -0.0007192  -0.00030262
 -0.0043353   0.00306258]"
ACN,"[ 0.27381505 -0.00565208  0.06979261  0.15048075 -0.01946822  0.03135804
 -0.1805363   0.0057443   0.26191358  0.03881688  0.02859482 -0.09458195
 -0.03920913  0.07075009  0.07310493 -0.41183563 -0.0819949  -0.30736353
 -0.32702043  0.25597234  0.05203027  0.03886751  0.18031154  0.11487915
 -0.14601262 -0.34945936 -0.30754539 -0.33780484  0.03760424 -0.49110972
 -0.03025217  0.23259215 -0.01786356 -1.4793125   0.19928903 -1.79790315
  0.40178921 -2.28767132  0.22677086 -1.65685323  0.18355702 -0.5304884
 -0.23305033  0.14491665 -0.92503667  0.75076343 -1.73848256  0.3098381
 -1.88301231 -1.07039072 -0.99550528 -2.12864367  0.9612638   0.        ]",-0.7660285572457837,1.7185023343034125,"[-1.96540496e-03 -1.03838832e-04 -7.81616641e-04 -5.32272029e-04
 -9.71416240e-05 -3.31985522e-04]",-4.201777762080083,0.014968941934896906,0.7621503292618694,-0.03606341437046216,"[-0.11234278 -0.08854909 -0.06050021 -0.02181971  0.00980312  0.05776635
  0.10627831  0.13717159  0.17056535  0.17871063  0.17133085  0.11616469
 -0.00633484 -0.21928847 -0.33932043 -0.34202282 -0.25716635 -0.17433919
 -0.14505909  0.11633182  0.78194934  1.32841135  1.53157629  0.11092753
 -0.01048081]","[-1.84042737e-03 -1.26975787e-04 -1.89200473e-03 -8.50769212e-04
  1.72156754e-03  1.57144777e-05]","[ 0.00732426 -0.00716144 -0.01210463  0.00455768 -0.0124859   0.00278853
 -0.00550921 -0.00055232 -0.00227183  0.00017756  0.00295642 -0.00160527
  0.00335897 -0.00290716  0.00047378 -0.00611837 -0.00218349 -0.0027164
 -0.00512959  0.00336045]",0.08599771335936977,"[ 0.00732426 -0.00716144 -0.01210463  0.00455768 -0.0124859   0.00278853
 -0.00550921 -0.00055232 -0.00227183  0.00017756  0.00295642 -0.00160527
  0.00335897 -0.00290716  0.00047378 -0.00611837 -0.00218349 -0.0027164
 -0.00512959  0.00336045]"
ADBE,"[ 2.42849605e-02  1.20142148e-01 -1.31452090e-01 -4.16175329e-02
  2.95024713e-01 -1.17198823e-01 -2.94108804e-01  2.33900513e-01
  2.13172224e-01  2.59245819e-01  1.08564906e-01 -2.91456762e-01
  1.52413368e-01 -2.26200553e-03  1.12890864e-02 -5.75265789e-01
  1.60415514e-01 -4.99060576e-02 -6.32293974e-02  1.71353717e-01
  2.84895671e-01  3.64332724e-02  3.38338395e-01  2.40540952e-01
 -2.77752636e-01 -4.30872644e-01 -4.12509441e-01 -8.98835235e-02
 -2.62380627e-01 -3.88563414e-01  6.04287585e-02  5.16535909e-01
 -5.31997725e-02 -1.77065832e+00  3.92388737e-01 -2.03250679e+00
  9.96810229e-01 -2.23484387e+00  1.49632116e+00 -1.34320689e+00
  2.08554130e+00  4.14208403e-01  1.85553756e+00  1.15540426e+00
  9.07730982e-01  1.64736365e+00 -4.96890021e-01  6.69752169e-01
 -1.35258682e+00 -1.65877997e+00 -1.05474020e+00 -3.49618335e+00
  4.68841834e-01  0.00000000e+00]",-0.8419116910388136,1.8041636685638713,[-0.00098883  0.00082422 -0.00038729 -0.00044481  0.00026959  0.0001237 ],-4.544720106228611,0.010623145652480384,0.7571863697168367,-0.03497572860749005,"[-0.11624304 -0.09271407 -0.05152692 -0.02609615  0.00648312  0.06416249
  0.10397823  0.14615032  0.17442588  0.17087171  0.18031189  0.11299476
 -0.01198647 -0.22847315 -0.32189897 -0.31659278 -0.23221937 -0.18342502
 -0.11774442  0.11446588  0.80971855  1.36041691  1.4983869   0.09454855
 -0.01637691]","[-1.12111159e-03 -8.62433040e-04 -1.71778020e-03 -7.48837915e-04
  2.29777377e-03 -2.13839414e-05]","[ 6.51116765e-03 -6.45029766e-03 -1.26064832e-02  6.43319014e-03
 -1.22376155e-02  6.44165892e-03 -4.66799266e-03  4.60209476e-03
  7.09527893e-05  6.19061516e-03  5.43954762e-03  3.29378916e-03
  6.00562007e-03  4.27761511e-04  1.75721924e-03 -4.68777767e-03
 -3.94122463e-03 -2.72666236e-03 -8.74038636e-03  1.84164962e-03]",0.08608352914946102,"[ 6.51116765e-03 -6.45029766e-03 -1.26064832e-02  6.43319014e-03
 -1.22376155e-02  6.44165892e-03 -4.66799266e-03  4.60209476e-03
  7.09527893e-05  6.19061516e-03  5.43954762e-03  3.29378916e-03
  6.00562007e-03  4.27761511e-04  1.75721924e-03 -4.68777767e-03
 -3.94122463e-03 -2.72666236e-03 -8.74038636e-03  1.84164962e-03]"
ADI,"[ 0.49227048 -0.06049918  0.25638766  0.23242163 -0.17313043  0.00571565
 -0.31425976  0.00791762  0.52948276 -0.05084103 -0.08047688 -0.07643144
 -0.13239923  0.05441068  0.03946575 -0.31848507 -0.21307916 -0.36880023
 -0.44607344  0.22232066  0.07454985  0.16025713  0.2862295   0.02708693
 -0.07089943 -0.47670417 -0.39487311 -0.51950749  0.19991171 -0.39629442
 -0.28709328  0.22708235  0.00816736 -1.99898232 -0.09755016 -3.07891202
 -0.16833457 -4.13027126 -0.60215202 -3.43771512 -0.48283993 -1.78650652
 -0.64944597 -0.20315692 -0.79026026  0.9887796  -0.8599789   0.99651615
 -0.54957611 -0.77859522  0.3159065  -3.02476504  2.19629836  0.        ]",-1.0384506634646655,1.9706958546598137,"[-2.05197196e-03 -6.02263064e-04 -3.35271598e-04  9.72975706e-05
 -2.61396511e-05  4.63028507e-04]",-4.585089208866145,0.010202839563400477,0.7664961135584573,-0.03652070760862155,"[-0.10869292 -0.08693101 -0.06493328 -0.02226735  0.0060066   0.0583854
  0.11559559  0.13359428  0.16618306  0.17982378  0.16677022  0.11430513
 -0.00705336 -0.21420936 -0.3487006  -0.34752233 -0.26822068 -0.17914224
 -0.13869538  0.13708878  0.80282429  1.3090425   1.54427926  0.09587296
 -0.01610455]","[-2.35547033e-03  2.73797482e-04 -1.61444234e-03 -1.51381689e-03
  1.75044867e-03  7.89199385e-05]","[ 0.00596253 -0.00791337 -0.01573977  0.00313311 -0.01750291  0.00055787
 -0.01060889 -0.00271839 -0.005769   -0.00115616  0.00187535 -0.00119888
  0.00425894 -0.00034643  0.00231653 -0.00253896 -0.00139014  0.00125961
 -0.00730286  0.00660474]",0.08600699574732618,"[ 0.00596253 -0.00791337 -0.01573977  0.00313311 -0.01750291  0.00055787
 -0.01060889 -0.00271839 -0.005769   -0.00115616  0.00187535 -0.00119888
  0.00425894 -0.00034643  0.00231653 -0.00253896 -0.00139014  0.00125961
 -0.00730286  0.00660474]"
ADM,"[ 0.05235824 -0.01828208  0.12119025  0.16641941 -0.21820421  0.05880297
 -0.32783129  0.06615135  0.507114   -0.05016875 -0.18608192 -0.06597572
  0.01791307  0.0088163  -0.08188002 -0.25176911 -0.09501558 -0.0896055
 -0.09109349  0.08410514  0.14389799  0.18079224  0.1855427   0.01079576
 -0.09953794 -0.33496722 -0.29825923 -0.35242489  0.07414086  0.04862378
 -0.22376716  0.1536082   0.147763   -1.03603663  0.18906799 -1.71104812
  0.03168153 -2.30666996  0.01545022 -1.99680933  0.46449914 -1.13234771
  0.3544044  -0.06870449  0.17213224  0.06479293  0.26223059 -0.00354522
  0.76318711 -1.15297437  1.55081846 -2.05485804  3.24337555  0.        ]",-0.6938625597705932,1.6506736446317274,"[-5.43165078e-04  1.23748427e-03 -3.16780326e-04  2.88759109e-04
 -7.71597444e-05 -3.41199955e-04]",-4.168482917162289,0.01547572027354299,0.757744837865694,-0.03621071173519506,"[-0.11096968 -0.08797388 -0.0656585  -0.02113973  0.00587812  0.05979672
  0.11452566  0.13373463  0.16172817  0.18128579  0.17398624  0.11260964
 -0.01555658 -0.20914612 -0.33949841 -0.32318762 -0.23676676 -0.19534431
 -0.1285869   0.13878855  0.78210852  1.30186224  1.54190323  0.10914209
 -0.01010855]","[-1.80083715e-03 -1.02422226e-05 -4.81395445e-04 -1.38336765e-03
  1.38247714e-03  4.28372348e-04]","[ 0.00879623 -0.00723776 -0.01166337  0.0034135  -0.01254851  0.00222364
 -0.0063945   0.00015345 -0.00400191  0.0018579   0.00228859  0.0014917
  0.00160451  0.00264767 -0.00012359  0.00110523 -0.00251297  0.0048907
 -0.00433057  0.00945113]",0.08691121682745419,"[ 0.00879623 -0.00723776 -0.01166337  0.0034135  -0.01254851  0.00222364
 -0.0063945   0.00015345 -0.00400191  0.0018579   0.00228859  0.0014917
  0.00160451  0.00264767 -0.00012359  0.00110523 -0.00251297  0.0048907
 -0.00433057  0.00945113]"
