,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 9.61654200e-02 -1.19108247e-02 -1.76203192e-01 -1.13238455e-01
 -2.20951652e-02  4.04668302e-03 -9.04934988e-02  1.31391174e-01
 -3.49011887e-02 -2.86222983e-02  7.76194835e-03 -4.92584825e-03
  9.05261202e-02 -3.81125351e-02  8.77861248e-02 -3.62395299e-01
 -1.57657712e-01  5.64799291e-02 -1.19454658e-02 -1.36181806e-02
 -2.81508284e-01 -1.24997421e-03  2.38648943e-02 -3.29979817e-02
  2.26091854e-01 -1.75835983e-01 -4.86764624e-02 -2.11272284e-02
  1.17558457e-01  1.49410601e-02  1.55113324e-02 -2.99689523e-01
 -1.21204854e-01  7.56734592e-01  7.92095051e-01  1.79103308e-01
  1.96855882e+00 -1.26501427e+00  1.28864385e+00 -1.35851176e+00
  2.51614252e-01 -5.38172461e-01 -9.94700128e-02 -8.58643020e-02
  1.55564274e-01  9.88064458e-03  3.30244717e-01  1.75494879e-01
  4.00195986e-01  3.84745880e-01  7.47583785e-01  1.34226302e+00
  1.38853241e+00  0.00000000e+00]",0.7384563590825955,0.24090987581235473,"[-5.79027681e-04  1.04507820e-03 -3.20906304e-04  6.29308905e-05
  8.41994482e-06 -2.25099598e-04]",-5.231468506397334,0.005345669386148265,0.7936018069863517,-0.03654600926727753,"[-1.27679541e-01 -1.03520583e-01 -6.70451717e-02 -2.84156594e-02
  1.09337239e-02  5.84874487e-02  9.57183357e-02  1.35496972e-01
  1.67653410e-01  1.88619870e-01  1.85181003e-01  1.25879680e-01
  9.02649286e-03 -1.92683741e-01 -3.36853405e-01 -3.23203638e-01
 -2.33083146e-01 -2.02429533e-01 -2.07320190e-01  5.47588841e-02
  7.13419670e-01  1.28883391e+00  1.74969223e+00  5.02936376e-01
 -1.08923757e-03]",[ 0.00084329  0.00168833  0.00032982 -0.00049944 -0.00116239 -0.00013154],"[ 0.0155426  -0.00281941 -0.0020265   0.01093032 -0.00691677  0.00561318
 -0.00238073 -0.00076267 -0.00160362  0.00024784  0.00170809  0.00102505
 -0.00155674  0.00227889 -0.00012636  0.00064724  0.00135367  0.00188699
  0.00617049  0.00350549]",0.08561326929191358,"[ 0.0155426  -0.00281941 -0.0020265   0.01093032 -0.00691677  0.00561318
 -0.00238073 -0.00076267 -0.00160362  0.00024784  0.00170809  0.00102505
 -0.00155674  0.00227889 -0.00012636  0.00064724  0.00135367  0.00188699
  0.00617049  0.00350549]"
AAL,"[-0.09207358 -0.07421978  0.17378736  0.01512896  0.07203528  0.02507763
  0.14893988 -0.07232219  0.09474687 -0.10294108 -0.069622    0.02447531
 -0.1313024   0.08770313 -0.18397062  0.31493662  0.19276615 -0.05662383
 -0.02039535 -0.02813814  0.26913792  0.05464511  0.03112854  0.16720624
 -0.12341899 -0.07073787 -0.09287384 -0.13100033 -0.18398209 -0.26065431
 -0.14675872 -0.21221352 -0.04855624 -0.41278252 -0.00558698 -0.71982719
 -0.89967822  0.14971233 -1.47568751  1.53566012 -0.94229581  1.70510721
  0.99222481 -0.53898384  1.23160295 -1.06386757 -0.60746885  0.50270254
 -1.33102742  1.07455371 -0.14941839  0.17272871 -0.42429644  0.        ]",-0.38207435278479984,1.3554057910833008,"[-4.99696478e-04 -1.80928447e-04 -1.94440575e-05  1.18837830e-04
  5.11841977e-06  2.08245632e-04]",-4.831581731608949,0.007973898718196652,0.7895999012762748,-0.03701644018461297,"[-0.11996001 -0.10016517 -0.06474954 -0.02783257  0.01856378  0.05093851
  0.09976101  0.1335264   0.16546542  0.19013974  0.17413129  0.13177453
 -0.00554567 -0.14864234 -0.30957261 -0.33151134 -0.23611324 -0.20824556
 -0.12068843  0.06879682  0.71531364  1.32935727  1.67987308  0.52582541
 -0.00859315]","[ 4.92513899e-04  7.69157664e-04 -4.02384427e-04 -9.24977361e-04
 -7.69589549e-04  6.97219004e-05]","[ 0.01188627 -0.00497154 -0.00429238  0.00303196 -0.00283443 -0.00244453
  0.00563176 -0.0036874   0.00442882  0.00461601  0.00027661  0.00459711
 -0.00449457  0.0007004   0.00050303 -0.00499366  0.00477092 -0.00115563
  0.00287765 -0.00124566]",0.08489628276259456,"[ 0.01188627 -0.00497154 -0.00429238  0.00303196 -0.00283443 -0.00244453
  0.00563176 -0.0036874   0.00442882  0.00461601  0.00027661  0.00459711
 -0.00449457  0.0007004   0.00050303 -0.00499366  0.00477092 -0.00115563
  0.00287765 -0.00124566]"
AAP,"[-2.81030310e-01 -1.08074372e-01  3.49632587e-01  1.58643377e-01
  1.04223880e-01 -1.29510269e-01  1.48319330e-01 -1.41435276e-01
  4.13903465e-03  7.54125505e-02 -1.34747996e-01 -5.73789415e-02
 -3.47928938e-01  1.08927015e-01 -2.96224469e-01  6.99997214e-01
  3.60953674e-01  1.40869356e-01 -1.95336606e-01 -3.02316776e-01
  7.14810257e-01  9.77727351e-02 -1.78045132e-01 -5.46682054e-02
 -3.82916998e-01  3.32169855e-01  5.06165241e-02 -1.29493290e-01
 -3.70545264e-01 -9.01948358e-03 -7.50074792e-02  5.69390637e-01
  2.52055921e-01 -2.07345301e+00 -1.80666251e+00 -1.59215089e-01
 -4.80421553e+00  3.75724760e+00 -3.04344322e+00  3.43311826e+00
  5.96865850e-02  1.01153548e+00  8.81705359e-01  2.12067601e-01
 -3.40196193e-01  1.22862566e+00 -7.14547612e-01  5.68372674e-01
  2.48526837e-01 -3.52235502e-01 -6.18501128e-01  9.73214655e-01
 -1.74050811e+00  0.00000000e+00]",-1.6367264942970008,2.6012383202051703,[-0.00161926 -0.00026864 -0.00092502 -0.00031301 -0.00029052 -0.0001893 ],-4.919487763085149,0.007302870688815432,0.7855827370195269,-0.03723733803505203,"[-1.15964031e-01 -9.64783898e-02 -6.40756145e-02 -3.22346991e-02
  1.89582720e-02  4.78179342e-02  9.59248363e-02  1.40788036e-01
  1.63788986e-01  1.86622830e-01  1.63732809e-01  1.31653806e-01
 -1.14851581e-02 -1.23804564e-01 -2.95068042e-01 -3.13074973e-01
 -2.51955643e-01 -2.39853683e-01 -4.99386692e-02  8.14267522e-02
  6.77569542e-01  1.28190386e+00  1.62019010e+00  5.89261042e-01
 -1.40981576e-03]",[ 0.00038166  0.00017349  0.00018598 -0.00069557  0.00131394  0.00092996],"[ 6.67907248e-03 -9.81253183e-03 -2.23908668e-03 -7.64500531e-03
  7.31766254e-03 -7.49800551e-03  1.07424572e-02 -5.15566899e-04
  2.75543017e-03  4.77294091e-03  1.98084089e-03 -6.13985293e-05
  2.08069255e-03  1.23797546e-03  7.36074077e-04 -2.47966920e-04
  1.37279065e-03 -3.33827720e-03  4.66785930e-03 -4.07467085e-03]",0.08632618578620387,"[ 6.67907248e-03 -9.81253183e-03 -2.23908668e-03 -7.64500531e-03
  7.31766254e-03 -7.49800551e-03  1.07424572e-02 -5.15566899e-04
  2.75543017e-03  4.77294091e-03  1.98084089e-03 -6.13985293e-05
  2.08069255e-03  1.23797546e-03  7.36074077e-04 -2.47966920e-04
  1.37279065e-03 -3.33827720e-03  4.66785930e-03 -4.07467085e-03]"
AAPL,"[-1.09161434e-01 -2.13232035e-01  1.01257129e-01  4.05925501e-01
 -1.59795712e-01 -1.69442445e-01  2.67480531e-01 -2.02027427e-01
  2.42321094e-01 -3.53099901e-01 -3.64002996e-01  6.59029634e-02
 -3.20310609e-01 -1.30912051e-01 -3.78193534e-01  2.23119146e-01
  1.15716085e-01 -6.71958881e-02  3.24145601e-02 -2.11398132e-01
  2.17048270e-01  1.47514058e-01  4.92791198e-05  5.96782689e-02
 -2.19253068e-01 -1.00278571e-02 -1.02492270e-01 -4.37443565e-01
  2.66788021e-02 -1.17862751e-01 -2.34501465e-01  4.05066222e-01
  9.03413280e-02 -1.00770264e+00 -7.44234731e-01 -1.16236784e+00
 -1.76855834e+00  7.73898306e-02 -2.05449343e+00  9.33417772e-01
 -2.16863600e+00  1.43382105e+00 -1.47910892e+00  1.43415611e+00
 -8.22707953e-01  1.29189141e+00 -7.60885247e-01  7.17508068e-01
 -8.62120992e-01  9.02600513e-01 -1.06032863e+00  1.65307287e+00
 -8.38827206e-01  0.00000000e+00]",-0.7156634245294617,1.6855326974626896,[ 0.00015014  0.00029896 -0.00043356  0.00020172 -0.00029335 -0.00018631],-4.911023836333847,0.007364943972696784,0.7892366186301308,-0.038227275286536924,"[-0.12147965 -0.09075938 -0.07105207 -0.03356684  0.0222129   0.04593815
  0.10509166  0.12426421  0.15245364  0.1902671   0.16518641  0.11634896
 -0.01675677 -0.15336274 -0.3143459  -0.33118072 -0.22598602 -0.22912068
 -0.1265052   0.07718007  0.71762286  1.30126191  1.65581852  0.5314866
 -0.00878224]","[-3.83238170e-04  1.29608255e-03 -3.86427609e-05 -1.23311025e-03
  8.66013837e-04  4.00801090e-04]","[ 0.00998959 -0.00695349 -0.00533814  0.00071367 -0.00311762 -0.00432692
  0.00389589 -0.00728752  0.00349055 -0.00177669  0.00637383 -0.00095579
  0.00193256  0.00044205  0.00123603 -0.00289907  0.00449773 -0.00378268
  0.00672093 -0.00279759]",0.0845547287573855,"[ 0.00998959 -0.00695349 -0.00533814  0.00071367 -0.00311762 -0.00432692
  0.00389589 -0.00728752  0.00349055 -0.00177669  0.00637383 -0.00095579
  0.00193256  0.00044205  0.00123603 -0.00289907  0.00449773 -0.00378268
  0.00672093 -0.00279759]"
ABBV,"[ 1.20468781e-01 -8.61342660e-03  1.47397981e-01  2.83537106e-01
  2.10917812e-02 -4.55752636e-03 -1.36831498e-01  2.07055914e-02
  5.23003413e-02 -9.56662986e-02 -7.31687308e-02  4.14534696e-02
  1.80458526e-02 -1.00529645e-01 -1.18562015e-01  4.36083065e-02
 -4.54369302e-02 -1.62280314e-01  1.11595904e-01 -1.43432728e-01
  6.30141615e-02  1.71862710e-01 -3.37049588e-02  1.04672214e-01
 -7.08317326e-04  5.29040354e-03  1.26625366e-01 -1.14915077e-01
  7.19366296e-02  4.29785528e-02 -5.60493555e-02  4.43734299e-01
  1.11654311e-01 -2.66644172e-01 -1.46747667e-01 -2.78264165e-01
 -5.85489211e-01  4.96920245e-02 -7.86366724e-01  5.84358972e-01
 -1.04556304e+00  9.82134804e-01 -7.88304892e-01  1.36887998e+00
  2.94607001e-02  1.29667296e+00  8.48652390e-01  3.00655255e-01
  1.55888210e+00 -7.75673342e-01  6.72461414e-01 -3.14352740e-01
 -8.86873864e-01  0.00000000e+00]",0.17896854939550472,0.79860236957307,"[-8.65681150e-04 -6.37467166e-04 -2.65990322e-05 -4.07115797e-04
  2.29144711e-05 -4.25414331e-04]",-4.568078192097318,0.010377884866476403,0.7941184892822112,-0.03652685588575509,"[-0.12079274 -0.09386886 -0.06606932 -0.02875748  0.0100451   0.05403345
  0.09875513  0.13403131  0.1644001   0.19002561  0.18213509  0.12181182
 -0.00250723 -0.16624389 -0.32709048 -0.33907365 -0.22142089 -0.22178938
 -0.15491048  0.08373612  0.70688344  1.31988729  1.70406224  0.53468773
  0.0068027 ]",[ 0.00053699  0.00144743  0.00042573 -0.00073754  0.00096763  0.00047851],"[ 0.01235408 -0.00533528 -0.0028967   0.00395567 -0.00318018 -0.00055094
  0.00296    -0.00422635  0.00249898 -0.00054249  0.00589056  0.00111345
  0.00209081  0.00451929 -0.00011044  0.00405872 -0.00103869  0.00139035
  0.00155299 -0.00320146]",0.08592654519534058,"[ 0.01235408 -0.00533528 -0.0028967   0.00395567 -0.00318018 -0.00055094
  0.00296    -0.00422635  0.00249898 -0.00054249  0.00589056  0.00111345
  0.00209081  0.00451929 -0.00011044  0.00405872 -0.00103869  0.00139035
  0.00155299 -0.00320146]"
ABT,"[ 0.10417446 -0.01721304  0.02351721  0.18140304 -0.11989407  0.03749012
  0.11195137 -0.01333036  0.10956995 -0.16082307 -0.08603317  0.02338225
 -0.01305486 -0.06004985 -0.13905758 -0.10444667 -0.08543062 -0.14686657
  0.13389879 -0.01566202 -0.13646682  0.12388886  0.02327931  0.04869673
  0.09909254 -0.19418609  0.05265091 -0.17590156  0.17138515 -0.08180025
 -0.10297856 -0.05465384 -0.06179521  0.1925303   0.40699002 -0.60443599
  0.82298899 -1.45765297 -0.13842193 -0.47000933 -1.4923125   1.11456028
 -0.88910716  0.93535264  0.49448322 -0.2059419   0.62111255 -0.31461309
 -0.29810044  0.45090233 -0.12942661  0.48241454  0.88148267  0.        ]",0.606693131860577,0.3796949677856513,"[-4.33312827e-04  9.70410260e-04 -5.62543985e-04  1.86277132e-04
 -1.54107393e-04 -6.10681036e-05]",-5.142378160536534,0.0058437757382150835,0.7937720768022157,-0.03659566048535225,"[-0.12341995 -0.09635609 -0.06977201 -0.0276861   0.01735238  0.0531081
  0.1009387   0.13113883  0.16342171  0.18916845  0.18038955  0.12368195
 -0.0030547  -0.17616254 -0.33108368 -0.34035688 -0.21864539 -0.20631767
 -0.18334022  0.07238925  0.71713984  1.30663442  1.72185144  0.5016988
  0.0027387 ]","[ 4.22373696e-04  1.77963902e-03  5.97962740e-05 -8.02285045e-04
 -3.88870195e-04 -3.73238012e-05]","[ 1.37955350e-02 -3.86559754e-03 -4.03756123e-03  7.80652016e-03
 -7.40559549e-03  1.48919016e-03  7.08732666e-05 -5.61923975e-03
  2.73060967e-03 -9.64851286e-04  4.89784801e-03  2.52334300e-03
 -2.23588440e-03  3.59823798e-03 -1.71084274e-03 -1.39187617e-03
  2.27049654e-03 -6.64108972e-04  3.85971579e-03  1.58181710e-03]",0.08497305157784786,"[ 1.37955350e-02 -3.86559754e-03 -4.03756123e-03  7.80652016e-03
 -7.40559549e-03  1.48919016e-03  7.08732666e-05 -5.61923975e-03
  2.73060967e-03 -9.64851286e-04  4.89784801e-03  2.52334300e-03
 -2.23588440e-03  3.59823798e-03 -1.71084274e-03 -1.39187617e-03
  2.27049654e-03 -6.64108972e-04  3.85971579e-03  1.58181710e-03]"
ACN,"[-0.07925301 -0.06779963  0.02755372  0.11610326 -0.07229495 -0.12182638
  0.17916155 -0.07977967  0.18181288 -0.24238551 -0.19352245  0.09665578
 -0.12793092 -0.0533889  -0.16012578  0.04828012  0.09813594 -0.03628407
  0.06301397 -0.08801231  0.04016573  0.07367963  0.06271637  0.07131499
 -0.10456135 -0.13858601 -0.11800711 -0.24434299 -0.01458669 -0.1432956
 -0.15098078 -0.06869254 -0.01430917 -0.27665268 -0.05697715 -0.78636098
 -0.37162194 -0.49682029 -0.9367739   0.29301761 -1.28406091  0.91002478
 -0.56155066  0.41136397 -0.19393758  0.21020627 -0.71980039  0.82410738
 -1.02860615  1.28547857 -0.14070391  0.85706643  0.55406143  0.        ]",0.23020932126398264,0.7541825348360808,[-0.00139238  0.00101316 -0.00059076  0.00022563 -0.00017513 -0.00042104],-4.813269797763573,0.008121261353563839,0.7898724629552644,-0.036965335824160006,"[-0.12310224 -0.09777128 -0.06858895 -0.03211559  0.01945673  0.05057814
  0.10283092  0.12804916  0.15968641  0.19272113  0.17429601  0.12258872
 -0.00415644 -0.16465343 -0.31696449 -0.32926659 -0.22470617 -0.213649
 -0.15442783  0.06753454  0.72539549  1.30433535  1.68106784  0.51187152
 -0.0080208 ]","[ 2.02044949e-04  1.23653750e-03 -7.33447475e-05 -9.62636900e-04
 -4.24837923e-04  1.24614875e-04]","[ 0.01230812 -0.00510182 -0.00451482  0.00452035 -0.00473088 -0.00092889
  0.00218587 -0.00484231  0.00216685  0.00014769  0.00329753  0.00057748
 -0.00104546  0.0001062   0.0015829  -0.00360895  0.00505488 -0.00093817
  0.00452174  0.00117815]",0.08449641069453614,"[ 0.01230812 -0.00510182 -0.00451482  0.00452035 -0.00473088 -0.00092889
  0.00218587 -0.00484231  0.00216685  0.00014769  0.00329753  0.00057748
 -0.00104546  0.0001062   0.0015829  -0.00360895  0.00505488 -0.00093817
  0.00452174  0.00117815]"
ADBE,"[ 6.74864779e-02  1.18192043e-01  1.36898317e-02 -3.85149178e-02
 -2.82299863e-02  3.26529278e-02  3.27407077e-02  4.74548847e-02
  3.52209381e-02 -1.98510359e-02  7.58358841e-02  4.03361770e-02
  1.22264297e-01  1.54484264e-02  7.63073010e-02 -1.18590210e-01
 -4.94247877e-02 -8.86034122e-02  1.36690940e-01  7.74815951e-02
 -1.73706045e-01  4.73376009e-02  4.70555808e-02  2.08995878e-02
  9.00589533e-02 -1.70778273e-01  6.23485194e-02  4.92205903e-02
  7.00869968e-02 -3.06404514e-02  7.53801012e-05 -2.24175556e-01
 -5.16709622e-02  3.53136036e-01  4.53706844e-01 -1.67576975e-01
  8.88489971e-01 -1.03939385e+00  3.81302000e-01 -6.27238982e-01
 -4.41566684e-01  2.42535287e-01 -2.29814130e-01  4.67948906e-02
  4.26558018e-01 -7.19393176e-01  4.45110076e-01 -2.69081172e-01
 -1.39851306e-01  2.17912425e-01  5.16742941e-01 -7.96590001e-01
  1.41744182e+00  0.00000000e+00]",0.7117489390404237,0.27020217042223893,"[ 3.41035694e-05  2.13423198e-04  8.71415654e-05 -3.31505532e-04
  2.24968944e-04  1.79712357e-05]",-5.250569031372646,0.00524453324598717,0.7929921011353196,-0.03539489256152084,"[-0.12359369 -0.10160039 -0.06726891 -0.02774121  0.01503262  0.05544681
  0.09791591  0.13628131  0.17058061  0.19096591  0.18682734  0.12930906
  0.00970079 -0.17680362 -0.32907967 -0.33549569 -0.21961561 -0.19533136
 -0.18880374  0.06372266  0.71711956  1.30051761  1.71930898  0.50618392
  0.00431551]","[ 1.07748004e-03  1.51565350e-03  2.05033274e-04 -4.78375839e-04
 -8.54586952e-04  7.17846413e-06]","[ 1.43400040e-02 -3.73726313e-03 -2.86452832e-03  7.97189382e-03
 -6.19778045e-03  2.99548747e-03 -3.52161653e-04 -2.61169166e-03
  4.90190862e-04  4.33525031e-04  2.16666016e-03  2.04558436e-03
 -3.60922791e-03  2.93612906e-03 -1.44631431e-03 -1.12040676e-03
  1.21082805e-03  1.19544899e-03  7.56803057e-05  3.31688267e-03]",0.08525081667915352,"[ 1.43400040e-02 -3.73726313e-03 -2.86452832e-03  7.97189382e-03
 -6.19778045e-03  2.99548747e-03 -3.52161653e-04 -2.61169166e-03
  4.90190862e-04  4.33525031e-04  2.16666016e-03  2.04558436e-03
 -3.60922791e-03  2.93612906e-03 -1.44631431e-03 -1.12040676e-03
  1.21082805e-03  1.19544899e-03  7.56803057e-05  3.31688267e-03]"
ADI,"[-1.92083157e-01  2.25808343e-02  2.18977527e-01  1.02869207e-01
 -3.68928151e-02 -1.84132464e-01  3.08503866e-01 -1.07523936e-01
  2.21629187e-01 -2.15343631e-01 -1.72861985e-01  1.29364299e-01
 -1.72315297e-01  3.09379486e-02 -1.98410825e-01  3.03219144e-01
  2.66902801e-01 -3.29993538e-02  9.75580259e-02 -1.49479479e-01
  2.33655404e-01  1.55130142e-01  3.26695383e-02  5.56419652e-02
 -2.43787923e-01 -1.39956479e-01 -5.05392919e-02 -2.35715491e-01
 -1.80679090e-01 -1.81887812e-01 -1.79905617e-01 -5.58027554e-02
  6.84985593e-02 -9.91592886e-01 -6.24801653e-01 -1.05225641e+00
 -2.10789969e+00  5.16920972e-01 -2.14655213e+00  1.43546464e+00
 -1.53494813e+00  1.45013199e+00 -2.43450831e-01  3.36306205e-01
 -8.31746345e-02 -2.06760863e-03 -8.53558597e-01  9.80668910e-01
 -1.20929507e+00  1.48954425e+00  1.89932928e-01  3.27470909e-01
  1.30705677e+00  0.00000000e+00]",-0.761215291976716,1.721833097765408,[-0.00100734  0.00248305 -0.00164056  0.00062037 -0.0005967  -0.00020801],-4.787856196516202,0.008330296772258656,0.7874737272558562,-0.03612847614197968,"[-0.11887637 -0.0979075  -0.06772806 -0.03393955  0.02371735  0.04918118
  0.1037541   0.12940897  0.16114945  0.194905    0.17189316  0.12726548
 -0.00507048 -0.14780879 -0.30448179 -0.32823049 -0.22204173 -0.22153513
 -0.12219241  0.08413149  0.7208183   1.29885084  1.65106359  0.51431269
 -0.00471019]",[ 0.00020841  0.0007534  -0.00016895 -0.00096899 -0.00031698  0.00033952],"[ 0.01010602 -0.0066133  -0.00511456 -0.0002445  -0.00184392 -0.00447783
  0.00534869 -0.00531505  0.00363431  0.0016111   0.00299668  0.00105498
 -0.00162332  0.00014489  0.00190337 -0.0043877   0.0061773  -0.00015026
  0.00278314  0.00348764]",0.0842675905094681,"[ 0.01010602 -0.0066133  -0.00511456 -0.0002445  -0.00184392 -0.00447783
  0.00534869 -0.00531505  0.00363431  0.0016111   0.00299668  0.00105498
 -0.00162332  0.00014489  0.00190337 -0.0043877   0.0061773  -0.00015026
  0.00278314  0.00348764]"
ADM,"[-0.37804952 -0.03163642  0.39160328 -0.09361158  0.18401822 -0.16538869
  0.18366132 -0.04897613 -0.03916393  0.16880187  0.03393225 -0.12551986
 -0.27772729  0.26047373 -0.08812221  0.71197508  0.38334145  0.25083836
 -0.2181989  -0.28883601  0.68048351  0.10783479 -0.19139483 -0.10679825
 -0.31315902  0.22083761  0.02400291  0.03701059 -0.5168263  -0.02870896
 -0.04282679  0.19432841  0.2217515  -2.08541397 -1.74267482 -0.27575217
 -4.90595044  3.77149767 -3.09120401  3.25374932  0.6171916   0.226793
  1.65329977 -1.07845879 -0.20869294  0.20780061 -0.97893908  0.42997377
  0.31423094 -0.51978364  0.37467604  0.97920969  0.17387652  0.        ]",-1.4999725968462256,2.4607608686748015,"[-3.86207675e-04 -2.75605838e-04 -2.84881149e-04  3.58213511e-04
 -3.29657772e-04 -9.56625789e-05]",-5.711718201496151,0.0033069855930406775,0.7835201372522376,-0.03652893774088195,"[-1.14951530e-01 -1.02450376e-01 -6.19228700e-02 -3.31762066e-02
  2.00774074e-02  5.08846093e-02  9.40176378e-02  1.44110498e-01
  1.71437187e-01  1.84749007e-01  1.66832605e-01  1.41370440e-01
  1.37616526e-03 -1.23140336e-01 -2.94484920e-01 -3.04227990e-01
 -2.55417795e-01 -2.36641611e-01 -5.31836174e-02  8.56831991e-02
  6.71332883e-01  1.26884275e+00  1.63483336e+00  5.72235891e-01
 -1.87116650e-03]",[ 0.00084584 -0.00019065  0.00014576 -0.00053145  0.00030516  0.00087195],"[ 0.00666518 -0.00959517 -0.00265101 -0.00795266  0.00740756 -0.00748298
  0.01027282  0.00115409  0.00059052  0.00678648 -0.00172594  0.00014887
 -0.00085109  0.00031004  0.00045806 -0.00037843  0.00059879 -0.00029344
  0.00438298  0.00152543]",0.08625179440372248,"[ 0.00666518 -0.00959517 -0.00265101 -0.00795266  0.00740756 -0.00748298
  0.01027282  0.00115409  0.00059052  0.00678648 -0.00172594  0.00014887
 -0.00085109  0.00031004  0.00045806 -0.00037843  0.00059879 -0.00029344
  0.00438298  0.00152543]"
