,priors,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,"fs_1 - beta(p=365.25,n=10)"
A,"[ 1.36127501e-01  5.87791123e-02 -1.26936924e-01  1.43168645e-01
 -1.24024525e-01  1.86139289e-01  1.27467748e-01  8.00277584e-02
 -9.07808941e-02 -1.64430053e-01 -1.25027533e-01 -3.43954379e-01
 -3.92266211e-01 -1.28473444e-01 -3.94518531e-01 -2.31732924e-02
  1.22476718e-01  2.92531602e-02 -1.08827230e-01 -4.88007115e-01
 -3.42205792e-01 -7.07999676e-02 -1.01754929e-01 -1.21664658e-01
 -2.79012614e-01  5.87918269e-02  1.76087026e-02  2.63539134e-03
 -6.72626835e-02  2.60131416e-01 -6.11388958e-02  2.66426680e-01
 -1.83525635e-01 -1.51162765e+00  4.99776749e-01  1.85709044e+00
 -1.22369550e+00 -1.79413602e+00  1.84820548e+00  9.44626827e-01
 -1.93159607e+00 -1.83682818e-02  1.37780862e+00 -4.76350391e-01
 -5.66511935e-01  5.31217512e-01  1.30395329e-03 -1.02755310e-01
  8.37955350e-02 -2.71363896e-01  3.74575112e-01  6.10882791e-01
 -1.40601752e+00  0.00000000e+00]",0.9964345444624534,-0.027592555232027666,"[ 4.59629773e-04  7.73575823e-04 -4.30237408e-04  2.08773598e-04
 -7.00608149e-05 -1.85839046e-04]",-4.86432131213732,0.007717063892157776,0.8262531481080607,-0.03829687975238804,"[-0.12325133 -0.09536781 -0.06708134 -0.02151025  0.01791022  0.05945438
  0.09781721  0.13162452  0.16227781  0.16342669  0.13738762  0.07273191
 -0.08093347 -0.227163   -0.31619981 -0.2686903  -0.20546987 -0.22014206
 -0.13563007  0.28472209  0.83839684  1.23418795  1.07246917 -0.10477898
  0.00370013]","[ 7.06516251e-04 -3.18536638e-04  3.70710348e-04  9.16437958e-05
  1.01939632e-03 -1.48882483e-03]","[ 0.00295459 -0.00176466  0.00104035  0.00110449 -0.00983009  0.0065202
  0.00186742 -0.00708835 -0.00035086  0.00308078 -0.00087382 -0.00088079
 -0.00039174  0.00207959 -0.00132569  0.00087396  0.0003623   0.0019187
  0.00322056 -0.00448092]",0.085653363393415,"[ 0.00295459 -0.00176466  0.00104035  0.00110449 -0.00983009  0.0065202
  0.00186742 -0.00708835 -0.00035086  0.00308078 -0.00087382 -0.00088079
 -0.00039174  0.00207959 -0.00132569  0.00087396  0.0003623   0.0019187
  0.00322056 -0.00448092]"
AAL,"[ 4.77393617e-02  1.42622595e-01 -2.06045623e-01  1.34795881e-01
 -7.85202921e-02  1.74599898e-01  3.26215354e-01  1.33863603e-01
 -1.02653699e-01 -2.76364227e-01 -2.26126847e-01 -4.79103530e-01
 -5.01046148e-01 -1.88710289e-01 -5.79272973e-01  2.11485358e-03
  9.39734952e-02  6.38209440e-03 -1.68806771e-01 -5.79596620e-01
 -3.73084704e-01 -6.15054263e-02  6.50483604e-02 -2.09469885e-01
 -4.77053115e-01  1.31868233e-01  9.23492257e-03 -5.28226727e-02
 -6.06024565e-02  3.65362787e-01 -6.96580109e-02  3.29880656e-01
 -2.55077770e-01 -1.93885235e+00  5.56406629e-01  2.37058789e+00
 -1.50204072e+00 -2.26282185e+00  2.15148696e+00  1.31457447e+00
 -2.11267710e+00 -3.38635702e-01  1.59274924e+00  5.67174484e-03
 -4.50907685e-01  3.67956694e-02  3.58468665e-02  6.68950923e-01
 -3.47105353e-01 -8.83613380e-01  1.38213270e+00  7.08303892e-01
 -3.21164579e+00  0.00000000e+00]",1.0740661884428129,-0.10146936563790113,"[-1.86325826e-04  7.85141347e-04 -6.55503782e-05 -3.77261172e-04
  2.79258421e-04  6.53327020e-05]",-5.192954195187733,0.005555570309477799,0.8244474983142372,-0.03744249937291712,"[-0.12484506 -0.09551469 -0.06610902 -0.02193111  0.02349948  0.06111997
  0.0970972   0.12747629  0.15825554  0.1577209   0.13190604  0.06904513
 -0.09248803 -0.22573868 -0.31938034 -0.27230554 -0.20931074 -0.23232308
 -0.14015679  0.2856973   0.86686019  1.2141779   1.01342645 -0.09661307
  0.00330546]","[ 5.95015315e-04 -3.10713686e-04  6.15158599e-04  1.43314864e-05
  1.23283959e-03 -1.65529110e-03]","[ 0.00170862 -0.00158869  0.00246688  0.00019841 -0.01125234  0.00742887
  0.0028958  -0.00762413 -0.0012937   0.00375602  0.00044555 -0.00067825
 -0.00163125  0.00210022  0.00083149 -0.00026789 -0.00118806  0.00455467
  0.00317822 -0.00941098]",0.08577410114719315,"[ 0.00170862 -0.00158869  0.00246688  0.00019841 -0.01125234  0.00742887
  0.0028958  -0.00762413 -0.0012937   0.00375602  0.00044555 -0.00067825
 -0.00163125  0.00210022  0.00083149 -0.00026789 -0.00118806  0.00455467
  0.00317822 -0.00941098]"
AAP,"[ 0.10851565  0.16133755 -0.38500455  0.28023923 -0.06196299  0.25958405
  0.14163445  0.23075603 -0.08130363 -0.15493423  0.14535537 -0.4161626
 -0.11666542 -0.2071424  -0.11278541  0.16233282  0.21371568  0.02137499
  0.0200116  -0.27192185 -0.02049014  0.08981724 -0.39503414  0.12428418
 -0.18740938 -0.24213269 -0.17227748  0.05595655  0.07994826  0.08372332
  0.23229332  0.26527398  0.03573193 -1.7768984   0.28345443  2.788236
 -0.49443606 -2.94776449  0.33363707  2.55227353 -0.38426903 -1.79444872
  0.11889988  0.66155626 -0.10444263  0.21975432 -0.05883767 -1.04720503
  0.18118712  1.06074634 -0.60556212  0.19118705  1.46026718  0.        ]",1.0657026568217487,-0.10576720856008467,"[ 1.59111878e-03 -7.68394872e-04  5.22150256e-04  7.79058876e-04
 -3.45714523e-04 -1.54661159e-05]",-5.021674387865491,0.006593477422912417,0.8256890754756806,-0.037303568970428504,"[-0.12896873 -0.09186756 -0.06578419 -0.01958162  0.01830142  0.06406414
  0.09777095  0.13159077  0.17335837  0.16070446  0.1490204   0.06913239
 -0.06470849 -0.2139287  -0.3114341  -0.26647142 -0.19403815 -0.19522452
 -0.0938452   0.31171417  0.78036672  1.29273323  1.10390135 -0.1324876
 -0.00820808]","[ 8.97270436e-04  2.41889939e-05 -1.89078941e-05  9.94173948e-04
  8.33623149e-04 -9.26586534e-04]","[ 2.06065076e-03 -2.37117377e-03  3.47448556e-03  3.14626172e-03
 -1.32605504e-02  2.20846425e-03  6.80985242e-03 -2.77839911e-03
 -5.26461249e-03 -5.56965649e-04  2.57463919e-03  9.03453166e-05
 -1.91733094e-03  2.12702565e-03 -4.25798208e-03  1.22677470e-03
  3.13464828e-03 -7.44060501e-04  2.83970653e-03  3.80737841e-03]",0.08635485490812979,"[ 2.06065076e-03 -2.37117377e-03  3.47448556e-03  3.14626172e-03
 -1.32605504e-02  2.20846425e-03  6.80985242e-03 -2.77839911e-03
 -5.26461249e-03 -5.56965649e-04  2.57463919e-03  9.03453166e-05
 -1.91733094e-03  2.12702565e-03 -4.25798208e-03  1.22677470e-03
  3.13464828e-03 -7.44060501e-04  2.83970653e-03  3.80737841e-03]"
AAPL,"[ 0.32409101  0.08125153 -0.09609468  0.29219026 -0.28962213  0.34008573
 -0.0876002   0.08615025 -0.12265125 -0.13398863 -0.22189477 -0.3190139
 -0.52540216 -0.1635951  -0.41222057 -0.18358277  0.18547863  0.03472882
 -0.0704524  -0.69987571 -0.40373936 -0.20495093 -0.34064525 -0.14575342
 -0.17956515  0.04709444  0.17901837  0.05244098 -0.17329212  0.21640217
 -0.2308239   0.41791005 -0.20724048 -2.33086579  0.93632188  2.80773592
 -2.31138883 -2.08853609  3.13890594  0.4084859  -2.81085013  1.00149334
  1.3541275  -1.26382728 -0.22208881  0.73808135 -0.46155387 -0.19526284
  0.14236828 -0.3857522   0.15996617  1.44714834  0.16542308  0.        ]",1.345628033713151,-0.3843288621561495,"[ 3.52024451e-05  8.46942241e-04 -4.32450832e-04  2.12502740e-04
 -1.34167737e-04 -1.27554800e-04]",-5.424789634331435,0.004405992933973712,0.8300929875922777,-0.03820401008205213,"[-0.12283133 -0.0917196  -0.07116829 -0.01710726  0.01180194  0.05990179
  0.09746815  0.13249334  0.15820861  0.16391473  0.13014828  0.07120806
 -0.0807002  -0.23677957 -0.30925508 -0.26752257 -0.2022829  -0.24248885
 -0.14633938  0.26492125  0.79385804  1.22649372  1.09758121 -0.10725652
  0.01369762]",[ 0.00080838 -0.00055261  0.00027504 -0.00033531  0.00158892 -0.00162621],"[ 5.12919680e-04 -3.92733737e-04  3.65122410e-03 -2.27332075e-03
 -1.06045025e-02  1.02540109e-02  1.22672462e-04 -9.57988465e-03
  2.54964294e-03  3.28010497e-03 -3.42100417e-03  8.82140380e-05
  4.56162798e-04  7.11895190e-04 -1.79681977e-03  9.69841899e-04
  4.76985770e-04  1.27157859e-03  5.39778570e-03 -2.37220357e-04]",0.08562313431980247,"[ 5.12919680e-04 -3.92733737e-04  3.65122410e-03 -2.27332075e-03
 -1.06045025e-02  1.02540109e-02  1.22672462e-04 -9.57988465e-03
  2.54964294e-03  3.28010497e-03 -3.42100417e-03  8.82140380e-05
  4.56162798e-04  7.11895190e-04 -1.79681977e-03  9.69841899e-04
  4.76985770e-04  1.27157859e-03  5.39778570e-03 -2.37220357e-04]"
ABBV,"[ 0.32632834  0.10739894 -0.12544474  0.17305059 -0.25842709  0.38629981
  0.04648409  0.24617384 -0.22454806 -0.1313907  -0.16542536 -0.25700039
 -0.38934659 -0.13149989 -0.39545038 -0.01138668  0.24454955  0.06198585
 -0.04700114 -0.59625071 -0.21727903  0.01460857 -0.35798427 -0.08095694
 -0.30592714 -0.02231443  0.0806331   0.09611388 -0.03359008  0.34105308
  0.02969332  0.25922443 -0.16703831 -1.76105288  0.59184021  2.43621121
 -1.58451284 -2.40231011  2.11419155  1.54367223 -2.28683588 -0.3477018
  1.72173173 -0.06870174 -0.84731195 -0.08117185 -0.31033144  0.45848386
  0.75613917 -0.97263518 -0.77458168  1.12910273  0.76897189  0.        ]",1.2519420895330562,-0.28651410344320327,"[ 6.55140812e-04  3.28428173e-04 -2.30716893e-04  4.23587678e-06
  1.33639456e-04 -1.15499409e-04]",-5.226328848700265,0.005373215023892004,0.8301386933339462,-0.0379567307335355,"[-0.12348026 -0.09477679 -0.07030831 -0.0159441   0.01549872  0.06478385
  0.09389398  0.13192788  0.16085825  0.16667708  0.13604059  0.07290216
 -0.0803585  -0.22520923 -0.30744551 -0.26468749 -0.20017555 -0.22933105
 -0.12006282  0.30246293  0.79072458  1.24406683  1.06530074 -0.11318643
  0.00842417]",[ 0.00096759 -0.00022308  0.00055722  0.00033712  0.00100628 -0.00147303],"[ 2.17198105e-03 -1.43107302e-03  2.60141611e-03 -4.80498004e-05
 -1.16272156e-02  7.30168366e-03  3.50694735e-03 -8.08413647e-03
 -1.18985209e-03  4.09768879e-03  1.60537384e-04 -1.68015734e-03
 -2.19244737e-03  1.10137380e-03  9.89167656e-05  2.73459219e-03
 -1.43746844e-03 -1.30328605e-03  4.63556671e-03  1.59175543e-03]",0.08581439325895644,"[ 2.17198105e-03 -1.43107302e-03  2.60141611e-03 -4.80498004e-05
 -1.16272156e-02  7.30168366e-03  3.50694735e-03 -8.08413647e-03
 -1.18985209e-03  4.09768879e-03  1.60537384e-04 -1.68015734e-03
 -2.19244737e-03  1.10137380e-03  9.89167656e-05  2.73459219e-03
 -1.43746844e-03 -1.30328605e-03  4.63556671e-03  1.59175543e-03]"
ABT,"[ 2.67719084e-01  1.73319272e-01 -3.35159461e-01  3.03308365e-01
 -1.94089637e-01  4.04673573e-01  1.58209911e-01  2.97290211e-01
 -2.01810346e-01 -2.19322282e-01 -1.23849285e-01 -4.64246303e-01
 -4.48827663e-01 -2.46342322e-01 -4.18143927e-01  2.56689164e-02
  2.26954760e-01  3.71795653e-02 -3.21743909e-02 -6.15775196e-01
 -2.51622121e-01 -7.46919077e-03 -4.00849422e-01 -3.18994130e-02
 -3.45500488e-01 -1.14416018e-01  1.39005096e-02  6.87590597e-02
 -2.01652067e-02  2.55136524e-01  3.89083406e-02  3.81090882e-01
 -1.30207949e-01 -2.63806529e+00  6.76213645e-01  3.69252677e+00
 -1.71306145e+00 -3.48783309e+00  2.11925845e+00  2.20294207e+00
 -2.05993866e+00 -8.05502170e-01  1.21542989e+00  5.33901573e-02
 -4.34240577e-01  1.21981126e-01 -1.24473774e-01 -8.27208869e-02
 -3.66939962e-03 -2.47795342e-01 -3.94042237e-03  1.07983284e+00
  6.81574559e-01  0.00000000e+00]",1.469373329088997,-0.5051614431595584,"[ 7.94378384e-04  7.10686143e-04 -1.44562004e-04  4.88864142e-04
  8.82986515e-05  3.01154186e-04]",-5.5541903185907255,0.003871201640980503,0.8289413856447025,-0.037291990908336584,"[-0.12808192 -0.09141573 -0.06894551 -0.01550788  0.0187054   0.06633696
  0.09427479  0.12867401  0.16249606  0.1578594   0.13223714  0.06643673
 -0.08230092 -0.22259104 -0.30925578 -0.26691505 -0.19742864 -0.23321385
 -0.12585937  0.29765018  0.77853207  1.25423819  1.05201864 -0.12149176
  0.00363081]",[ 0.00093051 -0.00020465  0.00037728  0.00040851  0.00135528 -0.00141108],"[-0.00046244 -0.00114605  0.00599922 -0.00064286 -0.0148241   0.00736857
  0.00549876 -0.00747217 -0.00245612  0.00276398  0.00041945 -0.00078445
 -0.00174615  0.00168351 -0.00156106  0.00068298  0.00042993  0.0007462
  0.00462535  0.00152227]",0.08620408696712382,"[-0.00046244 -0.00114605  0.00599922 -0.00064286 -0.0148241   0.00736857
  0.00549876 -0.00747217 -0.00245612  0.00276398  0.00041945 -0.00078445
 -0.00174615  0.00168351 -0.00156106  0.00068298  0.00042993  0.0007462
  0.00462535  0.00152227]"
ACN,"[ 0.02548872 -0.10922789  0.21691722 -0.17631935 -0.02966164 -0.14932305
 -0.06108248 -0.06227567 -0.05405828  0.11167528 -0.15632174  0.1530798
 -0.14646966  0.11239292 -0.00739346 -0.10166582 -0.21103987 -0.0091595
  0.04453199  0.13463636 -0.22593787 -0.15022711  0.19738053 -0.11908288
  0.0366649   0.14221582  0.14626743 -0.03402314 -0.04887055 -0.03796856
 -0.23007133 -0.16349799 -0.06198367  0.5615101   0.06983812 -1.10950144
 -0.28657359  1.38010326  0.38902305 -1.49350787 -0.39092896  1.16224619
  0.3191094  -0.58531264 -0.39776302  0.24094375  0.63337473  0.20081743
 -0.87911839 -0.55558702  0.80294111  1.19505253 -0.78296303  0.        ]",-0.5038843670627099,1.4611253850606338,[-0.0019724   0.00131606 -0.00110836  0.00033741 -0.00029736  0.00013605],-4.493661770660782,0.011179631519917892,0.82399294792398,-0.039823829636011374,"[-0.11542558 -0.10340097 -0.06439573 -0.03067805  0.01254974  0.05467962
  0.09893861  0.14220712  0.1611473   0.18571214  0.15289605  0.08556266
 -0.0573404  -0.23308106 -0.34034594 -0.26985731 -0.1953208  -0.15151371
 -0.11368806  0.26949436  0.8971704   1.24114695  1.16581517 -0.09664832
  0.01278049]",[ 0.00049421 -0.0002684  -0.00049406 -0.00029854 -0.0002308  -0.00111067],"[ 9.20489413e-03 -3.19134975e-03 -7.12328073e-03  4.53961756e-03
 -4.25799059e-04  2.13020685e-03 -4.99450454e-03 -2.77665180e-03
  2.86088094e-03 -8.09614921e-05 -5.03479334e-04 -1.23141481e-04
 -1.14426202e-03  3.82142805e-03 -6.85648674e-07 -1.89467705e-03
 -8.48960621e-04  3.33049243e-03  4.73547134e-03 -3.34917153e-03]",0.08495937676856628,"[ 9.20489413e-03 -3.19134975e-03 -7.12328073e-03  4.53961756e-03
 -4.25799059e-04  2.13020685e-03 -4.99450454e-03 -2.77665180e-03
  2.86088094e-03 -8.09614921e-05 -5.03479334e-04 -1.23141481e-04
 -1.14426202e-03  3.82142805e-03 -6.85648674e-07 -1.89467705e-03
 -8.48960621e-04  3.33049243e-03  4.73547134e-03 -3.34917153e-03]"
ADBE,"[ 0.21551473  0.05729005  0.06291383  0.03098353 -0.18581299  0.16846589
 -0.00291572  0.05570681 -0.12010651 -0.05676591 -0.25652204 -0.09772508
 -0.34683223 -0.03245981 -0.32552619 -0.16331222  0.08051943  0.02442493
 -0.08734033 -0.43487807 -0.25124905 -0.11048291 -0.0422908  -0.19195969
 -0.19526696  0.15857565  0.18925406  0.04504872 -0.11630074  0.246494
 -0.19383144  0.19542341 -0.18511774 -0.97320182  0.55393302  0.9896521
 -1.64304903 -0.55625988  2.29382221 -0.33507934 -2.07207748  0.88687884
  1.30064631 -0.42255865 -0.35025168 -0.25592542 -0.22181435  0.90604382
  0.09611549 -1.12832496  0.32766627  1.06394485 -0.90008006  0.        ]",0.8321320368113179,0.13866577359341398,"[2.13484054e-04 1.94047084e-04 3.24642897e-05 2.96643513e-04
 1.80737848e-04 4.53756851e-04]",-4.918556476662864,0.00730967492098437,0.8278749215421672,-0.03836210296528117,"[-0.11908759 -0.09828977 -0.06843342 -0.02190589  0.01411712  0.05877125
  0.09725935  0.13549806  0.15701203  0.17405164  0.14051111  0.07820221
 -0.07590093 -0.23610998 -0.31842314 -0.26825294 -0.20533182 -0.21352908
 -0.12235089  0.27967576  0.85202922  1.22066529  1.09666902 -0.09514236
  0.01529005]",[ 0.0007676  -0.00042807  0.00027232 -0.00029456  0.0008871  -0.00147253],"[ 4.59917210e-03 -1.62042172e-03 -1.31677844e-03  8.99090168e-05
 -6.14733651e-03  7.73868967e-03 -1.97218432e-03 -7.49141266e-03
  2.13474545e-03  2.95299144e-03 -6.46689683e-04 -1.05970484e-04
 -2.28967899e-03  1.29576616e-03  1.58442633e-03  8.31715237e-04
 -1.80626556e-03  1.78940207e-03  4.11414679e-03 -3.42214385e-03]",0.08533280600812586,"[ 4.59917210e-03 -1.62042172e-03 -1.31677844e-03  8.99090168e-05
 -6.14733651e-03  7.73868967e-03 -1.97218432e-03 -7.49141266e-03
  2.13474545e-03  2.95299144e-03 -6.46689683e-04 -1.05970484e-04
 -2.28967899e-03  1.29576616e-03  1.58442633e-03  8.31715237e-04
 -1.80626556e-03  1.78940207e-03  4.11414679e-03 -3.42214385e-03]"
ADI,"[ 0.26835201  0.09545547 -0.18430659  0.1795625  -0.13949602  0.31001138
  0.135815    0.1100934  -0.12758788 -0.18869452 -0.13770535 -0.38592178
 -0.42094139 -0.15321086 -0.45292551 -0.09021749  0.25316751  0.04265957
 -0.17598953 -0.67140185 -0.31660684 -0.02291156 -0.21856626 -0.11087713
 -0.29549415  0.05207389  0.06130047  0.07492304 -0.09097061  0.33037028
 -0.08694669  0.40811066 -0.19050285 -2.0361115   0.75193323  2.5379
 -1.78863585 -2.26046555  2.63966463  1.13455722 -2.6010563   0.00775709
  1.74665458 -0.400029   -0.55492609  0.22126228 -0.21726831  0.18523158
  0.29113448 -0.18797657  0.19768666 -0.17595172 -0.845854    0.        ]",1.3034474795397484,-0.33539246764761715,"[-2.66976798e-05  7.96711657e-04 -3.99562583e-04 -7.57191007e-05
  5.39262974e-05 -1.25050662e-04]",-5.2794706145205454,0.005095127365316192,0.8289543154026042,-0.0380330505868595,"[-0.12472771 -0.09456401 -0.06739729 -0.01806918  0.01811076  0.06053203
  0.09682018  0.13045209  0.16175225  0.16129857  0.1349531   0.07157653
 -0.0844036  -0.23111947 -0.30625382 -0.26723761 -0.21173546 -0.23939645
 -0.13333362  0.29391822  0.81812941  1.23570563  1.06770142 -0.10557289
  0.00634646]","[ 9.05969758e-04 -3.94553003e-04  5.64857944e-04 -1.44448096e-05
  1.44660122e-03 -1.51688093e-03]","[ 0.00137292 -0.00097796  0.00291544 -0.00067788 -0.01119554  0.00883282
  0.00227289 -0.00896076 -0.00027399  0.0042127  -0.00088659 -0.0008461
 -0.00114825  0.00136455 -0.00063416  0.00145822  0.00084675  0.00134394
  0.00089407 -0.00296409]",0.08579927528852241,"[ 0.00137292 -0.00097796  0.00291544 -0.00067788 -0.01119554  0.00883282
  0.00227289 -0.00896076 -0.00027399  0.0042127  -0.00088659 -0.0008461
 -0.00114825  0.00136455 -0.00063416  0.00145822  0.00084675  0.00134394
  0.00089407 -0.00296409]"
ADM,"[ 1.57309008e-01  1.06411245e-03 -6.17392632e-02  1.99303707e-02
 -1.27214108e-01  1.44728866e-01  1.16978022e-01  1.87935294e-01
 -1.95033077e-01 -6.70576575e-02 -1.38500250e-01 -1.89237314e-01
 -3.59743052e-01 -6.44424489e-02 -2.82364848e-01  4.96539767e-02
 -4.61897969e-03  3.52514548e-02  2.27207480e-02 -2.44503391e-01
 -3.19128132e-01 -3.44552711e-02 -1.04994047e-01 -7.52215616e-02
 -2.49807127e-01 -2.73548972e-03  3.41652400e-02  1.65150230e-02
  1.29127846e-02  1.90266850e-01 -1.34501607e-02  3.50985682e-02
 -1.27826125e-01 -9.27798844e-01  2.50768020e-01  1.25677226e+00
 -7.44771106e-01 -1.41711043e+00  1.02399620e+00  9.22218947e-01
 -1.39088486e+00 -2.70988781e-01  1.29285172e+00 -1.51310764e-01
 -1.02961342e+00  3.65277326e-01  5.58995359e-01 -3.35924540e-02
 -3.12095110e-01 -6.42651772e-01  1.45677869e-01  1.46797911e+00
 -1.96535995e-01  0.00000000e+00]",0.7992207942932498,0.17247784614796002,"[ 1.64746622e-03 -1.99968065e-05  3.81925913e-04  7.52991073e-04
 -9.04406744e-05  2.34983459e-04]",-4.890234155945315,0.007519661495383492,0.8266858575535906,-0.038859497018135895,"[-0.12185013 -0.09853267 -0.06697676 -0.02265112  0.01753944  0.06263888
  0.09432869  0.13461376  0.16200618  0.17014911  0.13925996  0.07573969
 -0.07430394 -0.22220885 -0.32648411 -0.26720693 -0.19393479 -0.19216731
 -0.12994713  0.29121136  0.83652465  1.24728387  1.08102713 -0.11122147
  0.00541243]",[ 0.00073254 -0.00011393  0.00014083  0.00027135  0.000327   -0.00135016],"[ 0.00469097 -0.00253834 -0.00066499  0.00267361 -0.00873138  0.00408868
  0.0019196  -0.00555642 -0.00099873  0.0027206   0.00026213 -0.00216175
 -0.00107248  0.00357654 -0.00094224 -0.00022345 -0.00082693  0.00135385
  0.00564108 -0.00121338]",0.08565886903469569,"[ 0.00469097 -0.00253834 -0.00066499  0.00267361 -0.00873138  0.00408868
  0.0019196  -0.00555642 -0.00099873  0.0027206   0.00026213 -0.00216175
 -0.00107248  0.00357654 -0.00094224 -0.00022345 -0.00082693  0.00135385
  0.00564108 -0.00121338]"
