,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.21198514 -0.33812815  0.22087608  0.21833126  0.1753943  -0.12376546
  0.02657829  0.15157088  0.02290227 -0.30757133  0.06511621  0.10174339
  0.10705615  0.09797454 -0.16336672 -0.28426937  0.22563555  0.07489993
  0.2255801   0.09603266  0.11060513  0.01893762  0.2001562  -0.26588451
 -0.45883463  0.34614936 -0.02053023 -0.23821239 -0.41023419  0.17963896
 -0.04885936  0.24874083  0.33174333 -0.6184689  -1.27728448  0.86592619
 -1.24938819  2.05595101  0.05400869  0.22534546  1.78300534 -1.3802717
  0.55418979 -0.39630288 -0.74871601  0.52954715 -0.21114462  0.07493263
  1.14849303 -1.87915289  0.78683821 -2.6416139  -1.68918439  0.        ]",0.13516402007386996,[ 0.00181673 -0.00127666  0.00051638  0.00035729 -0.00042224 -0.00062489],-4.4435146210242635,0.011754553035976199,0.8339860559509189,-0.0437715611984841,"[-0.11454971 -0.09247525 -0.05943337 -0.0312088   0.01533929  0.05845902
  0.09820688  0.12082091  0.15862635  0.16527166  0.14226839  0.05813362
 -0.09956596 -0.26351836 -0.29223538 -0.2254749  -0.16534614 -0.1402956
 -0.03712853  0.40090721  0.91948853  1.14116327  0.80499089 -0.09602681
 -0.0030346 ]",[ 0.00114696 -0.00142683  0.00115396 -0.00054682  0.0003404   0.0006982 ],"[ 6.18401082e-03 -8.03645662e-03 -2.22733300e-04  8.04944394e-04
  1.73160101e-03  2.79434103e-03  6.20255288e-04  6.41163972e-03
 -3.88243916e-03  2.35950286e-03  6.74137864e-05 -1.20681011e-03
  2.46100075e-03  1.84497563e-03  6.89555678e-04  2.69507199e-03
 -5.08271687e-03  2.78860679e-03 -5.03838755e-03 -4.70793153e-03]",0.08341755019287717,0.8339860559509189,"[ 6.18401082e-03 -8.03645662e-03 -2.22733300e-04  8.04944394e-04
  1.73160101e-03  2.79434103e-03  6.20255288e-04  6.41163972e-03
 -3.88243916e-03  2.35950286e-03  6.74137864e-05 -1.20681011e-03
  2.46100075e-03  1.84497563e-03  6.89555678e-04  2.69507199e-03
 -5.08271687e-03  2.78860679e-03 -5.03838755e-03 -4.70793153e-03]"
AAL,"[-0.00869317  0.13353147  0.10043518 -0.09896529  0.0124084  -0.22269785
  0.25583446 -0.25212405  0.15073703 -0.13679609 -0.17557572 -0.11975168
  0.24977313 -0.33404026 -0.04570873  0.16074066 -0.29454792  0.15420102
 -0.02733016  0.17241279  0.11982423  0.03500888  0.11742942  0.17131126
 -0.06071012  0.06772495  0.14463785 -0.05204176 -0.03791161  0.01499268
 -0.05516799 -0.16514682 -0.08983484  1.17162052  1.76884712 -0.72232647
  2.34578991 -2.48203185  0.79647134 -1.29894033 -0.78827863 -0.24187719
 -0.34422291 -0.80878759 -0.08528039 -0.68817802 -1.01069686  0.56795038
 -0.47802908 -0.03222019  0.93279087 -1.72614798  0.23125963  0.        ]",0.14156089594596544,[ 0.00029984  0.00041843  0.00021199 -0.00028229  0.00032009  0.00017853],-5.746671321805253,0.0031933929018889613,0.8292919408024062,-0.03938397720316692,"[-0.11744558 -0.09957859 -0.06394807 -0.03384135  0.02216083  0.04531299
  0.10289285  0.12811025  0.15027434  0.15400492  0.15012188  0.03829133
 -0.09208291 -0.23634273 -0.32619315 -0.2233031  -0.18966339 -0.12234032
 -0.02829024  0.4090645   0.9019422   1.23538773  0.91138986 -0.12973244
  0.00728354]",[ 0.00163991 -0.00055333  0.00044892 -0.00047005 -0.00055739 -0.00048802],"[ 1.14950306e-02  3.86608803e-05 -5.34690718e-03  1.08174627e-02
 -1.10439464e-02  5.54868985e-03 -2.96912059e-03 -1.90495608e-03
 -6.43431018e-04  6.68424650e-04 -1.14214328e-03  2.08069356e-03
 -1.64955556e-03 -5.35325415e-04  1.92831873e-03 -2.43638770e-03
 -9.89859398e-04  3.76437563e-03 -2.74582400e-03  4.99663462e-04]",0.0841965841304984,0.8292919408024062,"[ 1.14950306e-02  3.86608803e-05 -5.34690718e-03  1.08174627e-02
 -1.10439464e-02  5.54868985e-03 -2.96912059e-03 -1.90495608e-03
 -6.43431018e-04  6.68424650e-04 -1.14214328e-03  2.08069356e-03
 -1.64955556e-03 -5.35325415e-04  1.92831873e-03 -2.43638770e-03
 -9.89859398e-04  3.76437563e-03 -2.74582400e-03  4.99663462e-04]"
AAP,"[-0.29394471  0.11276207 -0.17065024 -0.05444778 -0.13725443 -0.25414733
  0.06142109 -0.28909759  0.32702837 -0.13400808 -0.2374128  -0.01879842
  0.071706   -0.27179684 -0.09133551  0.16992478 -0.32609282  0.1724541
 -0.03877928  0.41085728  0.14976322  0.18506548  0.07102058  0.28933237
 -0.38264542  0.0719913  -0.06812905  0.15214444  0.02631236 -0.09048878
 -0.24461302  0.10369635 -0.02243261  1.23268982  1.01274036  0.38249148
  2.07110103 -1.76478103  2.54214358 -2.82052674  0.67366954 -1.91153466
 -1.19879439 -0.3940451  -1.43810136  0.27519502 -0.84785839  0.56711056
 -0.07966034  0.43011455  0.87898246 -0.97243543  1.73516042  0.        ]",0.14767488393238656,"[-6.26049024e-04  1.06177080e-03 -9.73887183e-05 -6.36956968e-04
  5.39518111e-04  3.18490862e-04]",-5.226470508805637,0.005372453907596716,0.8232242690761579,-0.03956335197142651,"[-0.12307709 -0.09884953 -0.06772861 -0.03476935  0.01652945  0.04377701
  0.10900861  0.1285311   0.14713095  0.15814094  0.14138058  0.04207903
 -0.0957102  -0.23639156 -0.32855288 -0.21999624 -0.18856998 -0.09481315
 -0.02532243  0.43013265  0.89928622  1.26662063  0.83489275 -0.12784798
 -0.00420896]",[ 0.00218637 -0.0003047   0.00014191 -0.00099896  0.00013387 -0.00023147],"[ 1.16726705e-02 -2.08107255e-03 -2.10776422e-03  1.01516206e-02
 -9.11571963e-03  1.01384178e-02 -6.88568613e-03  2.25587846e-03
 -5.47556047e-03 -1.78051765e-03  3.80874044e-05 -1.95779732e-03
  1.84285957e-03 -8.10045583e-05  1.99325343e-03 -1.00234409e-03
  4.30419107e-04  3.57336785e-03 -6.38982100e-04  3.96208390e-03]",0.08376141857324426,0.8232242690761579,"[ 1.16726705e-02 -2.08107255e-03 -2.10776422e-03  1.01516206e-02
 -9.11571963e-03  1.01384178e-02 -6.88568613e-03  2.25587846e-03
 -5.47556047e-03 -1.78051765e-03  3.80874044e-05 -1.95779732e-03
  1.84285957e-03 -8.10045583e-05  1.99325343e-03 -1.00234409e-03
  4.30419107e-04  3.57336785e-03 -6.38982100e-04  3.96208390e-03]"
AAPL,"[ 0.0172361  -0.15611974  0.02318955 -0.16083751 -0.01487952  0.09111571
 -0.26841353  0.12791271 -0.1687567  -0.33624297  0.1007994   0.04946744
 -0.05648284  0.17552766 -0.18999638 -0.53566123  0.64409962 -0.00652404
  0.27725665 -0.12978288  0.26334421 -0.07361404 -0.1849058  -0.17808994
 -0.63405873 -0.22661343  0.11522298 -0.0259497   0.06695367 -0.16404431
  0.04959255  0.09976314 -0.13695327  0.08633495 -0.84699181  1.23462812
 -1.06914541  2.26770529  0.67078866  0.59280665  2.92763159 -1.28265236
  2.44158882 -2.19941689  1.02709536 -1.66499828 -0.36744712 -0.33783065
 -0.55335114  0.59365071  0.95328998 -1.40913138  2.93822312  0.        ]",0.15162357147353225,[-0.00093315 -0.0001515   0.00013596 -0.00091738  0.00056637  0.0002201 ],-4.935624387972157,0.007185972709913658,0.8298434902795617,-0.04207330055812375,"[-0.11880377 -0.10087501 -0.06459547 -0.02554107  0.00692956  0.05700741
  0.0906079   0.11952348  0.15959845  0.164297    0.13334194  0.06348441
 -0.10043293 -0.27744637 -0.25879451 -0.23337594 -0.15175239 -0.16466694
 -0.02122328  0.37753663  0.84362402  1.14620257  0.75382556 -0.14483067
  0.00275173]","[ 1.72875140e-03 -2.04576417e-04  1.79458193e-04 -4.73257545e-04
  6.36249240e-05 -5.02993464e-04]","[ 0.00814294 -0.00693706  0.00076829  0.00142752  0.00228439  0.00451109
  0.00162637  0.00950519 -0.00342519  0.00726111 -0.00544153  0.00354132
 -0.00414872  0.00167212 -0.00021075 -0.00211451  0.0013737   0.00340264
 -0.00171615  0.00817436]",0.08290584309079864,0.8298434902795617,"[ 0.00814294 -0.00693706  0.00076829  0.00142752  0.00228439  0.00451109
  0.00162637  0.00950519 -0.00342519  0.00726111 -0.00544153  0.00354132
 -0.00414872  0.00167212 -0.00021075 -0.00211451  0.0013737   0.00340264
 -0.00171615  0.00817436]"
ABBV,"[ 5.91975223e-03 -2.10227899e-01  3.08319509e-02  1.05024479e-01
  3.31957733e-02 -2.96369376e-02 -6.28893605e-02  1.38422812e-01
  6.37153401e-02 -1.59777405e-01 -4.22236057e-03  1.09772464e-01
  1.18762336e-04  1.00644059e-01 -1.67308195e-01 -2.32651100e-01
  1.91432461e-01  5.10437043e-02  1.27221774e-01  1.25492135e-01
  9.59245782e-02  4.92811848e-02  5.88295188e-02 -9.60880988e-02
 -4.11440524e-01  1.45152171e-01 -8.86177178e-02 -3.64946117e-02
 -1.99977935e-01  4.66640705e-02 -8.44524111e-02  2.57630940e-01
  2.13763756e-01 -4.56166513e-01 -1.18736144e+00  1.05517256e+00
 -1.13650251e+00  1.76644798e+00  6.51374306e-01 -3.16439238e-01
  1.68827870e+00 -1.22515392e+00 -6.58422122e-03  9.27875539e-02
 -6.69365826e-01  5.60505102e-01  2.53710339e-01 -1.20548616e-01
  8.51197040e-01 -7.55522624e-01  5.84668435e-01 -1.54319064e+00
  2.40427669e-01  0.00000000e+00]",0.15062328485374119,"[-1.18012868e-03  8.58094534e-04 -8.21355017e-04 -6.23899546e-05
 -1.86029759e-04 -2.27795191e-04]",-4.290149701777389,0.013702873799249239,0.829602776742007,-0.04257492062372609,"[-0.11860842 -0.09512037 -0.0631799  -0.02864558  0.01277271  0.05756422
  0.09940089  0.12663633  0.15580948  0.16567995  0.13690846  0.05919627
 -0.09978099 -0.26001794 -0.29320909 -0.22766361 -0.17237119 -0.13329162
 -0.03683958  0.40373934  0.89257653  1.17638369  0.81751157 -0.11420702
 -0.00693397]",[ 0.00167664 -0.00091795  0.00074261 -0.0006468   0.00040439  0.00043597],"[ 0.00663137 -0.00783665  0.00030637  0.00121363  0.00080427  0.00446175
 -0.00070753  0.00608342 -0.00343909  0.00082198  0.00146133 -0.0009836
  0.00279132  0.00321007  0.00025069  0.00190531 -0.00199706  0.00249382
 -0.00213848  0.00046917]",0.08337071593711352,0.829602776742007,"[ 0.00663137 -0.00783665  0.00030637  0.00121363  0.00080427  0.00446175
 -0.00070753  0.00608342 -0.00343909  0.00082198  0.00146133 -0.0009836
  0.00279132  0.00321007  0.00025069  0.00190531 -0.00199706  0.00249382
 -0.00213848  0.00046917]"
ABT,"[ 2.97798139e-01 -2.79244361e-01  2.12365625e-01  1.26312303e-01
  2.82253664e-01  7.30410897e-02 -1.66626904e-01  4.38246033e-01
 -1.14299320e-01 -1.86275359e-01  2.04391231e-01  2.49037380e-01
 -2.61244133e-02  3.97598930e-01  4.88591298e-02 -2.50082077e-01
  3.01199155e-01 -5.06578784e-02  1.96149642e-01 -1.38535596e-01
 -4.43037968e-03 -6.91870677e-02  4.24177762e-02 -4.64884224e-01
 -3.07619072e-01  2.08329269e-01 -1.08328571e-01 -1.57838072e-01
 -3.41951642e-01  6.46789724e-02  3.00809629e-03  3.71223424e-01
  4.49767897e-01 -1.81809752e+00 -2.62039495e+00  9.49217356e-01
 -3.72439433e+00  3.80241529e+00 -1.51199418e+00  1.75476460e+00
  1.38040617e+00 -4.55055324e-01  6.48221142e-01  2.77842395e-01
 -9.34936117e-01  1.16426456e+00 -4.53278790e-01  6.67060363e-01
  5.88093303e-01 -6.71050765e-01  2.64183905e-01 -1.34935590e+00
 -1.35503760e+00  0.00000000e+00]",0.12604635340167125,[ 0.00124454 -0.00176045  0.00068699 -0.00019392 -0.00012663 -0.00054731],-4.943261959653714,0.00713129838355725,0.8358114101423606,-0.04322911414658488,"[-0.11474622 -0.09444493 -0.05672293 -0.02563133  0.00975975  0.06727968
  0.09285292  0.12499679  0.16340303  0.17282875  0.13511055  0.07307647
 -0.08597905 -0.25920708 -0.28580874 -0.23328935 -0.16670062 -0.16424558
 -0.04948874  0.38483002  0.88608778  1.09155389  0.83241154 -0.10779787
 -0.0117475 ]",[ 0.00134421 -0.00125269  0.00094735 -0.00039423  0.00065164  0.00109733],"[ 0.00257724 -0.01156463  0.00029684 -0.00605184  0.0065067  -0.00176912
  0.00430971  0.00594852 -0.0011985   0.00247315  0.00229813 -0.00225473
  0.00448964  0.00152338  0.00258461  0.00103364 -0.0013192   0.00169683
 -0.00139575 -0.0032246 ]",0.08357911998981646,0.8358114101423606,"[ 0.00257724 -0.01156463  0.00029684 -0.00605184  0.0065067  -0.00176912
  0.00430971  0.00594852 -0.0011985   0.00247315  0.00229813 -0.00225473
  0.00448964  0.00152338  0.00258461  0.00103364 -0.0013192   0.00169683
 -0.00139575 -0.0032246 ]"
ACN,"[ 0.19227845 -0.05244179  0.19205727  0.07645762  0.16947077 -0.22542652
  0.14795567 -0.11793244  0.03954359 -0.2106007   0.03116202 -0.03208146
  0.15046649 -0.12375329  0.07392744  0.08713751 -0.16205721  0.05850657
  0.08878995  0.06423724  0.03847751  0.00265217  0.19635802 -0.11566217
 -0.07666161  0.25413975  0.07695038 -0.1887113  -0.19358752  0.11808983
 -0.01938546 -0.04489257  0.09733142  0.23737015  0.64600908 -0.54984643
  0.81026583 -0.74666997 -0.28074731 -0.09881688 -0.19253    -0.63041912
  0.40864327 -0.99176459 -0.64502716  0.00223178 -1.30327215  0.68512808
  0.08536417 -1.07518651  0.38812984 -1.18671421 -1.96541056  0.        ]",0.1376069893707715,[ 0.00060218 -0.00029545  0.00090357  0.00016234  0.00050629  0.00097225],-4.633301696754193,0.009722604956705797,0.833566868834712,-0.04111932539825265,"[-0.11536592 -0.09562443 -0.05974731 -0.03376517  0.01895804  0.04989904
  0.0989371   0.12492472  0.15794474  0.15871894  0.14500523  0.04767852
 -0.0854528  -0.24064673 -0.31854459 -0.22845502 -0.17995675 -0.13899281
 -0.03936803  0.40472401  0.91843687  1.1727925   0.90217629 -0.11117531
  0.00134547]","[ 1.28478627e-03 -8.93987778e-04  8.69849244e-04 -3.65382526e-04
 -3.21141963e-04  5.10618180e-05]","[ 8.72881682e-03 -2.87758870e-03 -4.63519319e-03  6.45779095e-03
 -6.12812527e-03  2.33331131e-03 -8.93924703e-05  2.55671659e-04
 -1.70524904e-03  2.58502846e-03 -1.51435072e-03  8.00540197e-05
  3.24592387e-04 -1.27805092e-03  2.27338268e-03 -8.38411226e-04
 -3.47396519e-03  2.02420146e-03 -1.05160516e-03 -5.37481308e-03]",0.08395035884895802,0.833566868834712,"[ 8.72881682e-03 -2.87758870e-03 -4.63519319e-03  6.45779095e-03
 -6.12812527e-03  2.33331131e-03 -8.93924703e-05  2.55671659e-04
 -1.70524904e-03  2.58502846e-03 -1.51435072e-03  8.00540197e-05
  3.24592387e-04 -1.27805092e-03  2.27338268e-03 -8.38411226e-04
 -3.47396519e-03  2.02420146e-03 -1.05160516e-03 -5.37481308e-03]"
ADBE,"[ 1.87946684e-01 -2.30541268e-01  1.24676440e-01  1.31165909e-02
  1.65326463e-01  1.81789688e-01 -2.08569862e-01  3.44823077e-01
 -2.27878784e-01 -9.54133068e-02  2.01484143e-01  1.46316464e-01
 -1.17794289e-01  3.24543571e-01 -2.97925639e-02 -3.84851382e-01
  5.13467737e-01 -1.38338036e-01  1.87165066e-01 -2.41575102e-01
  3.38403599e-02 -1.11226103e-01 -9.81062604e-02 -2.96090021e-01
 -1.81203038e-01 -6.26128771e-02 -1.10256636e-03 -8.16460787e-02
 -6.17654157e-02 -1.90673727e-02  1.20228594e-01  1.42819820e-01
  1.07503732e-01 -1.13446703e+00 -1.73647831e+00  7.34992714e-01
 -2.60437643e+00  3.06827249e+00 -1.25716121e+00  2.00538914e+00
  1.50202959e+00 -4.58069392e-02  1.71507203e+00 -5.77781333e-01
  5.64654521e-01 -4.51591173e-02  2.67251242e-01 -1.52392948e-01
  5.31763182e-01 -4.17280430e-01  2.26635511e-01 -2.17406937e-01
  3.07240261e-01  0.00000000e+00]",0.14805125750137318,"[-2.04210359e-03 -1.17259757e-03 -7.10806391e-05 -6.68393518e-04
  2.60771830e-04  2.31405216e-04]",-4.757062024341824,0.00859081195352501,0.8334747266255558,-0.04277197416856919,"[-0.1166151  -0.09698525 -0.05981957 -0.02277415  0.00855201  0.06402363
  0.08855611  0.12843055  0.16354967  0.1689799   0.13046482  0.0699596
 -0.09094207 -0.26763246 -0.26941235 -0.24227745 -0.16460534 -0.17616216
 -0.04474863  0.37560942  0.85767502  1.12136278  0.86490732 -0.13066048
 -0.00528294]",[ 0.00155468 -0.00061018  0.00067239 -0.00013343  0.00010122  0.0002086 ],"[ 0.0045418  -0.00919123 -0.00041959 -0.00290953  0.00443212 -0.00088205
  0.00511892  0.00599612  0.00010955  0.00533575 -0.00042175  0.00204778
  0.00059297  0.00350854  0.00030093  0.00080085 -0.00084669  0.00151726
  0.00156107  0.00137038]",0.08318607615155166,0.8334747266255558,"[ 0.0045418  -0.00919123 -0.00041959 -0.00290953  0.00443212 -0.00088205
  0.00511892  0.00599612  0.00010955  0.00533575 -0.00042175  0.00204778
  0.00059297  0.00350854  0.00030093  0.00080085 -0.00084669  0.00151726
  0.00156107  0.00137038]"
ADI,"[-0.22476649  0.1034014  -0.1338731  -0.02364035 -0.06764552 -0.2009303
  0.08452433 -0.29417779  0.22996799 -0.01392314 -0.17486251 -0.04284166
  0.0157205  -0.27714244 -0.01880194  0.19417541 -0.2898497   0.05144735
 -0.06679625  0.29095741  0.07056071  0.14150751  0.0654489   0.31250533
 -0.07934905  0.0341579  -0.01532376  0.11945518  0.11189838 -0.06002428
 -0.13328518 -0.0526778  -0.12471916  1.26203985  1.3842403  -0.14884547
  2.39415184 -2.14861412  1.68751612 -1.94865793 -0.0208598  -1.21642441
 -0.58762775 -0.61609645 -0.82718102  0.23297984 -0.57674494  0.47406136
  0.38987129 -0.12266441  0.66995156  0.2685643   0.92695078  0.        ]",0.1454863056513183,[-0.00117722  0.00057335 -0.00029086 -0.00035601  0.00027513  0.00029313],-5.0121785282849105,0.006656386373232721,0.8246957800338085,-0.03965346742930109,"[-0.12229544 -0.09813718 -0.06590946 -0.03320586  0.01716622  0.04364978
  0.1055037   0.1329919   0.14975153  0.15755958  0.13874356  0.04146418
 -0.09167129 -0.2349169  -0.32612757 -0.23010269 -0.1922581  -0.10869874
 -0.03289689  0.42496567  0.89665474  1.2684041   0.91076164 -0.13150106
 -0.00187232]",[ 0.00209749 -0.00014811  0.00023722 -0.00064611 -0.00027678 -0.00047358],"[ 1.17369554e-02 -1.01576308e-03 -3.63318062e-03  1.09930051e-02
 -1.02046986e-02  7.91517300e-03 -4.60490395e-03  2.60839283e-04
 -3.38536589e-03 -1.68678826e-05 -5.87718021e-04 -1.26016482e-04
  1.32837226e-03  6.66977588e-04  1.66666521e-03  9.99458997e-05
 -1.09408724e-03  2.91326403e-03  2.72652266e-03  1.97794416e-03]",0.08365467908540876,0.8246957800338085,"[ 1.17369554e-02 -1.01576308e-03 -3.63318062e-03  1.09930051e-02
 -1.02046986e-02  7.91517300e-03 -4.60490395e-03  2.60839283e-04
 -3.38536589e-03 -1.68678826e-05 -5.87718021e-04 -1.26016482e-04
  1.32837226e-03  6.66977588e-04  1.66666521e-03  9.99458997e-05
 -1.09408724e-03  2.91326403e-03  2.72652266e-03  1.97794416e-03]"
ADM,"[ 2.06523728e-01 -3.83345401e-02  9.09496922e-02  1.59406264e-01
 -6.15121947e-02 -1.48681884e-01  1.44926134e-01 -2.64357760e-01
 -9.18129581e-02 -1.07864175e-01  8.11298982e-02 -1.93936607e-01
  1.16171931e-01 -1.64834581e-01  3.08557048e-03  2.11834403e-02
 -7.08664021e-02  7.13331088e-02  6.33896752e-02 -4.20227254e-02
 -2.04864705e-02 -5.30603705e-02  1.76662755e-01 -1.32199853e-01
  9.84281701e-02  1.96850687e-01  1.18958679e-01 -2.39767638e-01
 -1.23186074e-01  2.18813197e-01  4.48561266e-02 -2.16435096e-01
 -9.50491844e-02  4.59583216e-01  9.81442763e-01 -5.90077246e-01
  1.42565539e+00 -1.17120520e+00 -1.52816345e-01 -4.68639773e-04
 -5.43537146e-01  1.76880229e-01  3.84246823e-01 -6.71152737e-01
  5.39772466e-01 -1.16369001e+00 -2.52903672e-01 -9.27711947e-01
 -5.61507641e-01 -1.20002609e+00 -1.07627836e+00 -2.75635228e-01
 -2.78595824e+00  0.00000000e+00]",0.12764893388705095,[-0.00120821  0.00073612 -0.00018029 -0.00047777  0.00043808  0.0004405 ],-4.360031905718504,0.012777979952400454,0.8338698845583518,-0.040989071074068927,"[-0.11745012 -0.09387451 -0.0657503  -0.03149343  0.01870499  0.04527553
  0.09445958  0.12909974  0.16108661  0.15257616  0.14288169  0.04555947
 -0.09033146 -0.24561933 -0.31205472 -0.22907887 -0.18199042 -0.15169444
 -0.04424998  0.39752041  0.91436947  1.16530637  0.94289756 -0.11558975
  0.00416567]",[ 0.00117344 -0.00076727  0.00116822 -0.00025565 -0.00076153 -0.00047973],"[ 0.00937921 -0.00196576 -0.00480982  0.00820847 -0.00729525  0.00279972
  0.00030523 -0.00082776  0.00061512  0.00240999 -0.00076132  0.00337926
 -0.00309376  0.00158171 -0.00209678 -0.00254748 -0.00388644 -0.00178054
  0.00128456 -0.00756966]",0.08382782597694985,0.8338698845583518,"[ 0.00937921 -0.00196576 -0.00480982  0.00820847 -0.00729525  0.00279972
  0.00030523 -0.00082776  0.00061512  0.00240999 -0.00076132  0.00337926
 -0.00309376  0.00158171 -0.00209678 -0.00254748 -0.00388644 -0.00178054
  0.00128456 -0.00756966]"
