,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 1.39427992e-01  1.64095369e-01  4.24586881e-02  9.61733948e-04
  1.90308332e-01 -1.39124183e-02  7.07206140e-02 -1.45734050e-01
 -1.89429579e-01 -1.36997007e-01 -6.00042743e-02 -1.73745820e-01
  5.42635110e-02 -4.19451255e-02  9.61117820e-03  9.86444171e-02
  2.31307637e-02 -1.98479965e-01 -1.14578453e-01  1.41683752e-01
 -1.94272071e-01  7.67505823e-03 -2.90025331e-02 -8.18331712e-03
  1.58425408e-01 -1.35288400e-01  4.63006594e-03 -1.17153363e-02
  1.72086907e-01 -4.17374142e-02  2.48646967e-01 -1.34641345e-01
 -1.36279604e-01 -2.22230686e-02  1.37023204e-01  5.60350298e-01
 -1.12395153e-01 -7.48600912e-01 -4.28196263e-01 -5.29284280e-01
  8.03708385e-01  3.53510798e-01  4.25779394e-01 -3.89339557e-02
 -1.07014231e-01  6.08977127e-01  7.28120209e-01  1.80219633e+00
 -7.77489822e-01 -5.69482612e-01 -1.58751733e+00  6.74311521e-01
  4.85187328e-01  0.00000000e+00]",0.1706276058335881,"[ 4.44308889e-04 -5.67658000e-04  8.41872196e-05  2.77251316e-04
 -2.65603531e-04 -2.18398255e-04]",-5.738675561601257,0.003219028858671049,0.8121385854953956,-0.039439966495055365,"[-1.45732043e-01 -1.23117805e-01 -8.27894876e-02 -4.77242724e-02
  2.24068866e-04  3.97344413e-02  8.15954201e-02  1.26273285e-01
  1.64432876e-01  1.89115946e-01  2.06194999e-01  1.67634288e-01
  7.15808194e-02 -8.93300497e-02 -2.88687709e-01 -3.95325759e-01
 -3.04348744e-01 -2.16255161e-01 -2.53748352e-01 -1.36422237e-01
  4.18961394e-01  1.14476940e+00  1.87346101e+00  1.47901866e+00
  4.59332101e-03]",[-0.00054143  0.00084213 -0.00083774  0.00152763 -0.00088987 -0.00142371],"[ 0.00839057 -0.00398036 -0.00088012  0.00465344 -0.00341249  0.00220904
 -0.00258308  0.00157912  0.00046605 -0.00076219  0.00315661  0.00106327
  0.00010741  0.00440495  0.00420343 -0.00144745  0.00030412 -0.00371642
  0.00356307  0.00051207]",0.08437569767220675,0.8121385854953956,"[ 0.00839057 -0.00398036 -0.00088012  0.00465344 -0.00341249  0.00220904
 -0.00258308  0.00157912  0.00046605 -0.00076219  0.00315661  0.00106327
  0.00010741  0.00440495  0.00420343 -0.00144745  0.00030412 -0.00371642
  0.00356307  0.00051207]"
AAL,"[ 0.15668625  0.17746766  0.00486062  0.19136841  0.19098163 -0.04740723
 -0.06392099 -0.03160608 -0.2745059  -0.18647981  0.00411106 -0.32839238
 -0.09377107  0.04797046  0.13001695  0.27125158  0.0475139  -0.22415516
  0.05494943  0.0517239  -0.26762539  0.03710667  0.04116472  0.04130654
  0.01799187 -0.30675756  0.13678492 -0.00735367  0.19461264 -0.02460027
  0.21998555 -0.18552095 -0.24499598 -0.03815222  0.83390147  1.28614628
  0.10077358 -0.41358103 -1.24704015 -0.77989408  0.82616314  0.82678836
  0.62799057  0.44971963 -0.85190737  0.3444645  -0.01110995  0.56359093
 -1.14789976 -0.92227457  0.03967523  2.51236415  0.07936948  0.        ]",0.16096678722739,"[-2.51381723e-04 -9.44476932e-07 -1.27688645e-06 -3.51076025e-04
  1.38819818e-04 -8.53391421e-05]",-5.242255749569578,0.005288314258590072,0.8125011377762337,-0.03931757656046378,"[-0.14649139 -0.11887279 -0.08277446 -0.04848856 -0.00391524  0.04352588
  0.07834591  0.12437318  0.16730248  0.18186171  0.19877782  0.1728224
  0.07809304 -0.07757118 -0.28642851 -0.3991905  -0.2889338  -0.22553468
 -0.26330727 -0.13095239  0.43162044  1.1520788   1.83739168  1.45211116
  0.01221025]",[-0.00051971  0.00087516 -0.00076693  0.00157353 -0.00101485 -0.00174323],"[ 8.43161783e-03 -1.75428096e-03  1.15477749e-03  5.06324372e-03
 -2.44716820e-03 -8.35545249e-05 -3.21716620e-03  1.43723429e-03
  1.69338506e-03 -3.21089936e-04  4.46342521e-03 -1.01594417e-03
 -6.64368804e-04  2.65944731e-03  9.11888856e-04 -2.64331066e-03
 -3.34342587e-04  7.58852438e-04  8.84677215e-03 -5.19615537e-04]",0.08500449404265982,0.8125011377762337,"[ 8.43161783e-03 -1.75428096e-03  1.15477749e-03  5.06324372e-03
 -2.44716820e-03 -8.35545249e-05 -3.21716620e-03  1.43723429e-03
  1.69338506e-03 -3.21089936e-04  4.46342521e-03 -1.01594417e-03
 -6.64368804e-04  2.65944731e-03  9.11888856e-04 -2.64331066e-03
 -3.34342587e-04  7.58852438e-04  8.84677215e-03 -5.19615537e-04]"
AAP,"[ 0.16837405 -0.01638108  0.19170523  0.18843735  0.17459437  0.07816023
 -0.06102414 -0.06195221  0.09755404 -0.00353253 -0.17823205 -0.03808043
 -0.18208635  0.06991284 -0.00435141  0.00474347  0.08233013 -0.17135779
  0.16880716  0.17797257 -0.35859539 -0.04555648 -0.11350974 -0.04147309
 -0.15987252 -0.24537211  0.11478052 -0.0241436   0.17108979 -0.23540081
  0.10546881 -0.09130368 -0.31870786 -0.40630057  1.6451364   2.23794565
  1.20256997  1.17869349 -1.65137873 -0.56852467 -0.55111477  0.63425541
 -0.16622877 -0.24334052 -1.17196759 -0.44223557 -0.06600706  0.21554213
 -0.64603107 -1.43225426 -0.78722418 -0.34874876  0.80828064  0.        ]",0.16295826960260415,"[-5.95728252e-04 -8.48980389e-04  1.41496269e-05 -1.38168860e-04
 -5.17290618e-05 -6.17519147e-05]",-5.2608063785558254,0.005191117025049188,0.8127466687753018,-0.04113651501296735,"[-0.14268778 -0.11898933 -0.08332037 -0.04475866 -0.00385162  0.042505
  0.09151446  0.1311224   0.1610159   0.19575857  0.19489767  0.17512404
  0.06958277 -0.09795473 -0.28600135 -0.39513445 -0.27803377 -0.21339912
 -0.27366218 -0.14015953  0.4085278   1.12907345  1.79847258  1.46357471
  0.01239442]",[-0.00055322  0.00077127 -0.00129848  0.00117511 -0.00087712 -0.00205963],"[ 0.00734434  0.00074915  0.00367545  0.00810856  0.00227795 -0.00098967
 -0.00232786 -0.00271267  0.00131445 -0.00252211  0.00234477 -0.00203622
 -0.00297193  0.00213858  0.00035516 -0.00135903 -0.0012173  -0.00218922
  0.00098271  0.0012629 ]",0.08481428105920995,0.8127466687753018,"[ 0.00734434  0.00074915  0.00367545  0.00810856  0.00227795 -0.00098967
 -0.00232786 -0.00271267  0.00131445 -0.00252211  0.00234477 -0.00203622
 -0.00297193  0.00213858  0.00035516 -0.00135903 -0.0012173  -0.00218922
  0.00098271  0.0012629 ]"
AAPL,"[ 0.1508616   0.12682233 -0.04580928  0.09528517  0.15347613  0.07205967
 -0.02368439 -0.05531184 -0.10877093 -0.13860202 -0.03234988 -0.1368328
  0.09482054 -0.04539225 -0.00232146  0.09296339  0.00352442 -0.0960436
 -0.06120145 -0.01686312 -0.12274084  0.12433075  0.0412615   0.00967069
  0.18959199 -0.07921947 -0.04817048  0.02242961  0.05876399  0.03056093
  0.10488266 -0.10124877 -0.02927687 -0.04480773  0.22494877  0.65278901
 -0.20811333 -0.51066602 -0.92238496 -0.92788142 -0.01476781 -0.68973261
  0.43191066 -0.38204576  0.64593248  0.49403004  1.02684143  1.17596615
 -0.15020918  0.01819341 -0.2312289   1.01969517  0.52846294  0.        ]",0.169620726764359,[-0.00061606 -0.00065521  0.00019905 -0.00027608  0.00019108  0.00020724],-5.712591914451739,0.0033040974987505176,0.8123787766513604,-0.03979127951798551,"[-1.47560773e-01 -1.20994585e-01 -8.36519931e-02 -4.52207308e-02
 -2.81771710e-03  4.27450547e-02  8.43413236e-02  1.25917936e-01
  1.65655256e-01  1.90343450e-01  2.07930574e-01  1.67805782e-01
  7.07437229e-02 -8.97960589e-02 -2.90506230e-01 -3.86565901e-01
 -2.98737609e-01 -2.33418456e-01 -2.45000905e-01 -1.20838303e-01
  4.34314786e-01  1.14843587e+00  1.88220996e+00  1.48784920e+00
 -2.77174260e-04]",[-0.00043465  0.00056561 -0.00068241  0.00116203 -0.00074756 -0.00110374],"[ 8.37776579e-03 -3.80338939e-03 -7.04962968e-04  4.37417219e-03
 -2.68167044e-03  9.02195902e-04 -3.67606113e-03 -8.02534805e-04
 -2.50665047e-03 -6.54403694e-04  2.36391301e-03  3.28668246e-03
  2.75314263e-05  4.77904255e-03  2.57788786e-03  5.63390105e-06
  2.20166148e-03 -2.65560846e-04  4.58115302e-03  4.56676282e-04]",0.08437780306865304,0.8123787766513604,"[ 8.37776579e-03 -3.80338939e-03 -7.04962968e-04  4.37417219e-03
 -2.68167044e-03  9.02195902e-04 -3.67606113e-03 -8.02534805e-04
 -2.50665047e-03 -6.54403694e-04  2.36391301e-03  3.28668246e-03
  2.75314263e-05  4.77904255e-03  2.57788786e-03  5.63390105e-06
  2.20166148e-03 -2.65560846e-04  4.58115302e-03  4.56676282e-04]"
ABBV,"[ 0.21031954  0.22283855  0.02964102 -0.03994539  0.01006992 -0.11549886
 -0.11776588 -0.11782882 -0.15521634 -0.03313469 -0.0975818  -0.12218937
  0.09511145 -0.03766261  0.12572178 -0.02571438 -0.03079639 -0.00544524
 -0.05226801  0.13547306 -0.28495388 -0.01432016 -0.05662691  0.03449451
  0.16765048 -0.16234094 -0.08238633 -0.07335255  0.15757943 -0.03313916
  0.23097514 -0.11857694 -0.05964181 -0.17892058  0.1983448   0.34115296
  0.46237051  0.27777604  0.22158967  0.50310268  0.09999616  0.02422006
 -0.29578747 -0.0765117   0.03929908  1.08206459  0.24433817  1.02126158
 -1.48250445 -0.88439034 -0.78114733  1.67982389 -0.03180408  0.        ]",0.1651637215186895,"[-3.03287971e-04 -2.47616588e-05  4.67117672e-05 -5.01048061e-04
  2.32031146e-04 -6.79290265e-05]",-5.458275680602547,0.004260896560630753,0.813627837366631,-0.03890147827616339,"[-1.45922542e-01 -1.24044121e-01 -8.71379723e-02 -5.04228019e-02
 -5.37008309e-03  4.05442107e-02  8.29467144e-02  1.30054868e-01
  1.62578113e-01  1.91636356e-01  2.07938016e-01  1.68641892e-01
  7.82488558e-02 -9.76916705e-02 -2.93212439e-01 -3.78733111e-01
 -2.98745040e-01 -2.19940431e-01 -2.62144524e-01 -1.40236787e-01
  4.18030405e-01  1.14927973e+00  1.88059377e+00  1.47130077e+00
 -1.10562997e-03]",[-0.00069453  0.00078094 -0.00084519  0.00148995 -0.00091569 -0.00123449],"[ 0.00792647 -0.00379893 -0.00147128  0.00630847 -0.00035464  0.00438052
  0.00035342 -0.00033119 -0.00016401 -0.00253762  0.00296609  0.00135214
  0.00124317  0.00295961  0.00207395 -0.00343704 -0.00043336 -0.00148249
  0.00627667 -0.00082469]",0.08474573753165285,0.813627837366631,"[ 0.00792647 -0.00379893 -0.00147128  0.00630847 -0.00035464  0.00438052
  0.00035342 -0.00033119 -0.00016401 -0.00253762  0.00296609  0.00135214
  0.00124317  0.00295961  0.00207395 -0.00343704 -0.00043336 -0.00148249
  0.00627667 -0.00082469]"
ABT,"[ 0.22990742  0.24553308  0.02948137  0.09372193  0.14865819 -0.03240139
 -0.04286536 -0.12965096 -0.29066226 -0.11322475 -0.07086528 -0.28117212
  0.01490259 -0.02426242  0.11948897  0.15691429  0.04915874 -0.18232795
 -0.00260269  0.17436696 -0.38069694  0.01471316 -0.02726258  0.03545558
  0.15676524 -0.24620433  0.01203197 -0.01624231  0.2114475  -0.08554709
  0.30531705 -0.2407014  -0.17966321 -0.10690601  0.71693128  1.29432023
  0.30096483 -0.3721162  -0.91637563 -0.53273286  0.6783652   0.47055719
  0.36207651  0.19705692 -0.25846564  1.10385415  0.33416144  1.30832873
 -1.78745615 -1.20030696 -0.98967041  1.88930954 -0.39962015  0.        ]",0.1665480152741488,"[ 5.67602542e-04 -3.09518726e-04  2.51989201e-04  6.88925905e-05
 -2.28722974e-05 -5.58665640e-05]",-5.555995051531732,0.0038642214564368112,0.8140393290782253,-0.03869210910143606,"[-0.14590303 -0.1210738  -0.08381206 -0.04813261 -0.00333534  0.04044316
  0.07810843  0.12717776  0.1640333   0.18411465  0.20408659  0.16877534
  0.07748313 -0.08494557 -0.28679151 -0.39496239 -0.29477057 -0.21321563
 -0.27770487 -0.1337383   0.4197415   1.14891712  1.8745971   1.45964953
  0.00497351]",[-0.00054936  0.00090421 -0.00094926  0.00175613 -0.00120585 -0.0015297 ],"[ 0.00815297 -0.00210382  0.00119068  0.00562485 -0.00226906  0.00086995
 -0.0024928   0.00108289  0.00075427 -0.00102477  0.00371433  0.00066776
  0.00149971  0.0033988   0.00302295 -0.00436288 -0.00106404 -0.00190118
  0.0068828  -0.00170725]",0.0848483028628616,0.8140393290782253,"[ 0.00815297 -0.00210382  0.00119068  0.00562485 -0.00226906  0.00086995
 -0.0024928   0.00108289  0.00075427 -0.00102477  0.00371433  0.00066776
  0.00149971  0.0033988   0.00302295 -0.00436288 -0.00106404 -0.00190118
  0.0068828  -0.00170725]"
ACN,"[-0.04465238  0.02318974  0.01511796 -0.09907581  0.00381504  0.00575199
  0.09011218 -0.06908995 -0.04195521  0.04080264 -0.03604705  0.00497963
  0.04859029 -0.01917987 -0.02820974 -0.02337178  0.01930388 -0.02876527
 -0.06386067  0.08588501  0.03141498 -0.05929226 -0.03616313 -0.04075486
  0.05347811  0.05941627 -0.03167525 -0.00452036  0.00296343 -0.03813781
  0.04278981 -0.02699845  0.05987802  0.08684387 -0.30372248 -0.35450611
 -0.27213803 -0.46478814  0.4886132   0.23957535  0.49811546  0.30022756
 -0.09939453 -0.10199592  0.01536289  0.12018664  0.16817048  0.45139536
 -0.08626739  0.05238308 -0.73032542 -0.66191672 -0.58474386  0.        ]",0.17350053598454446,"[ 7.12940784e-04 -7.98051512e-05  2.70178748e-04  4.26228033e-04
 -6.00101086e-05  2.20937238e-04]",-5.827941048950237,0.002944132568847266,0.8082715231413959,-0.04072922539809398,"[-1.46486429e-01 -1.25287313e-01 -8.72206296e-02 -4.70809949e-02
  9.01613677e-04  4.18604943e-02  8.66689875e-02  1.32322901e-01
  1.65353037e-01  1.96672838e-01  2.06163009e-01  1.69717659e-01
  7.02905946e-02 -1.00197335e-01 -2.88944170e-01 -3.78520999e-01
 -2.99064660e-01 -2.22877361e-01 -2.20605495e-01 -1.48481035e-01
  4.20658927e-01  1.13973563e+00  1.84884653e+00  1.51074801e+00
  2.25353485e-03]",[-0.00050183  0.00046892 -0.00082684  0.00093034 -0.00060398 -0.00093766],"[ 0.00879341 -0.00553815 -0.00350114  0.00447574 -0.00258563  0.00500509
 -0.00049605  0.00085418  0.00051564 -0.00195454  0.00304362  0.00122886
 -0.00150296  0.00289833  0.00029501  0.00050235  0.00165663 -0.00155675
 -0.00026136 -0.00274038]",0.08415368397996786,0.8082715231413959,"[ 0.00879341 -0.00553815 -0.00350114  0.00447574 -0.00258563  0.00500509
 -0.00049605  0.00085418  0.00051564 -0.00195454  0.00304362  0.00122886
 -0.00150296  0.00289833  0.00029501  0.00050235  0.00165663 -0.00155675
 -0.00026136 -0.00274038]"
ADBE,"[ 0.1450761   0.0118902  -0.01982214  0.13292212  0.13416801  0.12325769
  0.05362131 -0.01628988 -0.05241014 -0.09589989  0.05634188 -0.05295196
  0.01118795 -0.0753141  -0.05903225  0.07165296  0.02249206 -0.10033108
 -0.0126772  -0.01287289 -0.13884804  0.13574426  0.04125102  0.05754762
  0.10563097 -0.00707001 -0.00542322  0.08561447  0.03093426 -0.00484074
  0.05898168 -0.06950993 -0.10874913 -0.17327586  0.4212835   1.01163418
  0.07901136 -0.32065954 -1.37924727 -1.43208152 -0.29369308 -0.75953139
  0.85459258  0.10734703  0.74750218  0.5173586   0.51659164  0.89403019
 -0.12253501 -0.08563933 -0.66379939 -0.23296576  0.61753192  0.        ]",0.17010103368915025,"[ 6.96869609e-04 -7.08614849e-04  5.73225190e-04 -8.91572090e-05
  1.67671541e-04  1.17922085e-04]",-5.3841993169749065,0.004588512796106822,0.8122572378548958,-0.04086754852023984,"[-1.47067969e-01 -1.20159674e-01 -8.41598092e-02 -4.36514698e-02
 -6.53284116e-04  4.40304315e-02  8.62829218e-02  1.27304334e-01
  1.69366620e-01  1.94014956e-01  2.03981482e-01  1.66172887e-01
  6.65385042e-02 -9.21085121e-02 -2.89177929e-01 -3.86620374e-01
 -2.94032491e-01 -2.32705233e-01 -2.47837753e-01 -1.19439050e-01
  4.33970491e-01  1.15678533e+00  1.86054460e+00  1.49976446e+00
  2.65256733e-03]",[-0.00025375  0.0005041  -0.00077324  0.00103088 -0.00065102 -0.0013271 ],"[ 8.05023238e-03 -3.23938447e-03  2.67252221e-04  5.14874888e-03
 -2.08181478e-03 -4.04774902e-04 -5.06479654e-03 -1.70691611e-03
 -2.80244982e-03  4.30783236e-04  3.75949114e-03  3.67390974e-03
  2.07284635e-04  3.42129371e-03  1.88503189e-03 -6.37329081e-05
  2.17801358e-03 -1.56135537e-03  1.06091480e-03  6.63312657e-04]",0.08409489607168935,0.8122572378548958,"[ 8.05023238e-03 -3.23938447e-03  2.67252221e-04  5.14874888e-03
 -2.08181478e-03 -4.04774902e-04 -5.06479654e-03 -1.70691611e-03
 -2.80244982e-03  4.30783236e-04  3.75949114e-03  3.67390974e-03
  2.07284635e-04  3.42129371e-03  1.88503189e-03 -6.37329081e-05
  2.17801358e-03 -1.56135537e-03  1.06091480e-03  6.63312657e-04]"
ADI,"[ 1.44313434e-02  6.19291544e-02 -5.92042051e-04 -4.13742812e-02
  7.75368777e-02  9.13285274e-03  8.61936221e-02 -8.83062448e-02
 -8.07881937e-02 -9.84935357e-02 -3.05642525e-02 -7.75430450e-02
  5.18770943e-02 -2.26038386e-02 -2.05806090e-02  6.64605735e-02
  2.23198218e-02 -8.62708949e-02 -1.00647036e-01  4.21793651e-02
  4.09021758e-02 -5.71470332e-03 -2.85146721e-03 -2.69913409e-02
  8.33468810e-02 -1.57122934e-02 -2.73044896e-02 -2.06745530e-02
  4.23551426e-02  3.11321061e-02  8.82520909e-02 -5.62187997e-02
  4.28584050e-03  1.77520873e-01 -3.58157581e-01 -1.96294096e-01
 -5.22281012e-01 -8.59258599e-01  7.59066094e-02 -2.24443767e-01
  6.62320122e-01  1.49084378e-01  1.80572653e-01 -2.12895538e-01
  1.32885079e-01  2.19414055e-01  5.94968718e-01  8.66208264e-01
 -7.53023747e-02 -5.89720907e-02 -5.86349347e-01 -2.92001343e-02
  3.57184961e-01  0.00000000e+00]",0.17429709205869046,"[-1.05703876e-04 -5.52471538e-04  3.82697122e-05 -8.49168751e-05
 -7.65122890e-05 -1.65865756e-04]",-6.03337378531846,0.002397392033148123,0.8095127225234626,-0.040376215075408985,"[-1.46752663e-01 -1.24014044e-01 -8.54549239e-02 -4.70140856e-02
  7.12599337e-04  4.13974255e-02  8.52966407e-02  1.27356294e-01
  1.65476587e-01  1.93139519e-01  2.06183121e-01  1.69280340e-01
  7.03031525e-02 -9.28297285e-02 -2.88611525e-01 -3.84278442e-01
 -3.02218154e-01 -2.26855859e-01 -2.21615791e-01 -1.40460515e-01
  4.25513814e-01  1.14407439e+00  1.85460460e+00  1.49912486e+00
  1.97256654e-03]",[-0.00054754  0.00056312 -0.00063672  0.00106867 -0.00065242 -0.00106887],"[ 9.05140122e-03 -5.66771356e-03 -3.04017611e-03  3.71781290e-03
 -3.77858456e-03  3.72516695e-03 -1.81949931e-03  1.30675337e-03
 -1.35469176e-05 -1.26638515e-03  2.79334701e-03  1.64718251e-03
 -1.05667505e-03  3.96915291e-03  1.42761103e-03  4.76590865e-04
  1.38583590e-03 -1.08883423e-03  1.54116145e-03 -5.41921947e-05]",0.08415436122472468,0.8095127225234626,"[ 9.05140122e-03 -5.66771356e-03 -3.04017611e-03  3.71781290e-03
 -3.77858456e-03  3.72516695e-03 -1.81949931e-03  1.30675337e-03
 -1.35469176e-05 -1.26638515e-03  2.79334701e-03  1.64718251e-03
 -1.05667505e-03  3.96915291e-03  1.42761103e-03  4.76590865e-04
  1.38583590e-03 -1.08883423e-03  1.54116145e-03 -5.41921947e-05]"
ADM,"[ 0.03572941 -0.01576868  0.03509071 -0.03706104 -0.042864    0.01331591
 -0.03890749 -0.00719492  0.08562247  0.11305533 -0.05011447  0.10604529
  0.03278438 -0.02006773 -0.01866951 -0.13831585 -0.02119642  0.06735862
  0.02062923  0.04908815 -0.08643542 -0.01398288 -0.04986427 -0.00701291
  0.02009674  0.04694664 -0.04797339  0.00419631 -0.0117557  -0.07375808
 -0.01937413  0.03038378  0.02537541 -0.22498373  0.22108232  0.15466091
  0.50097482  0.70802807  0.14575711  0.31890252 -0.61261665 -0.31057841
 -0.34501078 -0.16445132  0.16498254  0.06921696 -0.06691601  0.01235885
 -0.05544463 -0.02585085 -0.38831904 -0.57601193 -0.26204661  0.        ]",0.17142416944393435,"[ 1.23964575e-04 -4.76714290e-04  2.42443159e-04 -2.07288353e-05
  6.04837216e-05  9.79474453e-05]",-5.994117125652112,0.002493377341084328,0.8099601410166527,-0.04110811441129538,"[-1.46025872e-01 -1.23931528e-01 -8.84037679e-02 -4.66927782e-02
 -3.03915960e-03  4.38772661e-02  9.11578087e-02  1.34916622e-01
  1.65071934e-01  2.01470556e-01  2.05223974e-01  1.70187485e-01
  7.01517949e-02 -1.08197322e-01 -2.92894138e-01 -3.71056426e-01
 -2.91020303e-01 -2.28753950e-01 -2.35011438e-01 -1.41779489e-01
  4.21682550e-01  1.14196876e+00  1.84404385e+00  1.50745690e+00
  9.79346512e-04]",[-0.00046783  0.0003967  -0.00095577  0.00076745 -0.00048476 -0.00105273],"[ 7.88909550e-03 -3.91168722e-03 -2.13060228e-03  6.55980504e-03
  9.31361504e-04  4.27507042e-03 -1.39916913e-04 -2.42566900e-03
 -1.08979316e-03 -2.56674638e-03  2.82700263e-03  1.67535048e-03
 -1.59992861e-03  1.96797883e-03 -6.71877301e-04  3.80912523e-04
  1.95751347e-03 -9.57782700e-04  9.90083015e-05 -1.91959650e-03]",0.08431766225197143,0.8099601410166527,"[ 7.88909550e-03 -3.91168722e-03 -2.13060228e-03  6.55980504e-03
  9.31361504e-04  4.27507042e-03 -1.39916913e-04 -2.42566900e-03
 -1.08979316e-03 -2.56674638e-03  2.82700263e-03  1.67535048e-03
 -1.59992861e-03  1.96797883e-03 -6.71877301e-04  3.80912523e-04
  1.95751347e-03 -9.57782700e-04  9.90083015e-05 -1.91959650e-03]"
