,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 2.90847653e-01 -2.84170679e-01  1.26297019e-01  1.09632534e-01
  6.23287220e-03  2.06880583e-01  2.17249404e-01  2.41924468e-01
  8.77957993e-02 -1.75785819e-01  2.03664655e-01 -1.48981709e-02
 -1.07004781e-01  2.51044854e-02  3.71946316e-02 -2.37060956e-01
 -3.65737373e-02 -1.04294022e-01  3.03294733e-01  2.93237831e-04
 -3.46603775e-01 -7.22502117e-02  2.88156997e-01  7.46058829e-03
 -2.59696467e-01  8.14769755e-02 -1.96753278e-01 -2.12046447e-01
  1.61309105e-01  2.94852886e-01  9.74256450e-02 -3.17303288e-01
 -8.68967856e-02 -3.24166812e-01  2.39179914e-01 -1.36009470e+00
  3.54716092e-01 -2.21682408e+00 -2.38579121e-01 -1.95921569e+00
 -1.95192834e+00 -5.19845689e-01 -1.98824737e+00  7.78580288e-01
 -5.29439000e-01  1.44790899e-01  1.05888743e+00 -7.82005897e-01
  1.35199431e+00 -6.10277295e-01  7.31792440e-01  7.13367708e-01
  1.52441313e+00  0.00000000e+00]",0.17296563537544477,"[ 3.28399439e-03 -5.40436933e-04  1.29994849e-03  2.76456042e-04
  1.54088540e-04 -3.21706213e-05]",-4.521631820008538,0.010871269231820973,0.7888485376346134,-0.0376396547176385,"[-0.13774241 -0.11289096 -0.08186348 -0.03457018  0.00900109  0.05365378
  0.09512904  0.12417398  0.1820923   0.2025841   0.20547026  0.19105893
  0.10645339 -0.07606098 -0.26407503 -0.39645834 -0.2797299  -0.24035419
 -0.27830996 -0.19251433  0.31954131  1.05592276  1.71623294  1.74190963
 -0.0173751 ]",[-0.0007648   0.00167495  0.00090521  0.00051012 -0.00104695  0.00070282],"[ 0.00842613 -0.00279026 -0.00688672  0.00669716 -0.00945339  0.00271475
 -0.00543969 -0.00535173 -0.0003443  -0.00836205  0.00320419 -0.00070924
  0.0004726   0.00496685 -0.00245798  0.00445788 -0.00156302  0.00249315
  0.00484036  0.00299775]",0.08526380042652477,0.7888485376346134,"[ 0.00842613 -0.00279026 -0.00688672  0.00669716 -0.00945339  0.00271475
 -0.00543969 -0.00535173 -0.0003443  -0.00836205  0.00320419 -0.00070924
  0.0004726   0.00496685 -0.00245798  0.00445788 -0.00156302  0.00249315
  0.00484036  0.00299775]"
AAL,"[ 0.09793978 -0.36944724  0.03478894  0.12512875 -0.21271931 -0.15860251
  0.34089434  0.4131709  -0.11335185 -0.08841594 -0.09409978 -0.08140742
  0.05162165  0.15133753  0.03427028 -0.24014215  0.19441082 -0.10421948
  0.05423742 -0.24931575 -0.12833755  0.10271025  0.23203621 -0.05268869
 -0.06210835  0.25636111 -0.25229447 -0.2724607   0.21864008  0.20127834
 -0.02746254 -0.0739319  -0.10875629  0.93023798  0.94307208  0.39651647
  2.46090971 -1.86091092  2.19637011 -2.04393727  0.69970813 -0.94409233
 -0.30680048  0.1691576   0.55445138 -0.34434501  1.65433868 -0.83008905
  1.1230814   0.14955833 -0.17892582  2.60984518  0.50126356  0.        ]",0.1782386401507137,"[1.38310133e-03 4.05479059e-04 5.81584875e-04 8.07574342e-05
 2.59869661e-04 2.42279806e-04]",-5.633179209351712,0.003577184611421425,0.7847300119214081,-0.03838990148467378,"[-0.13978598 -0.11282073 -0.08712807 -0.04469166  0.01241611  0.05879855
  0.08864142  0.12910348  0.16984953  0.19865047  0.21464102  0.19644396
  0.10514153 -0.07555683 -0.24659118 -0.39620593 -0.30261539 -0.26841844
 -0.25137881 -0.16838456  0.30244832  1.04620555  1.74837775  1.76146215
 -0.02267299]",[-0.00099115  0.00179628  0.00055185  0.0001342  -0.00052353  0.0007397 ],"[ 0.01210021 -0.00115938 -0.0014755   0.01352464 -0.0081134   0.00992746
 -0.00570558  0.00251575 -0.00129997 -0.00280369  0.00166514  0.0028461
 -0.00160777  0.00695305 -0.00264267  0.00346083  0.0010039   0.0002541
  0.01027874 -0.00013464]",0.08508079995260796,0.7847300119214081,"[ 0.01210021 -0.00115938 -0.0014755   0.01352464 -0.0081134   0.00992746
 -0.00570558  0.00251575 -0.00129997 -0.00280369  0.00166514  0.0028461
 -0.00160777  0.00695305 -0.00264267  0.00346083  0.0010039   0.0002541
  0.01027874 -0.00013464]"
AAP,"[ 0.04967802 -0.32873642 -0.10435756  0.05233291 -0.12042689 -0.16250484
  0.24321722  0.36562563 -0.10251859  0.07201983 -0.09529225  0.04715606
  0.1993047   0.18083329  0.06532705 -0.14562735  0.28896    -0.03238066
 -0.13194789 -0.28731104  0.07392348  0.17498954  0.1155928  -0.06651406
 -0.01537885  0.28636305 -0.30405594 -0.19802164  0.05777746  0.03453295
  0.01411651  0.02917253 -0.11188153  1.00615641  0.77929246  0.81147956
  2.36685827 -1.1633194   2.32628286 -1.44097518  1.52621892 -1.18802185
  0.51100994 -0.6612682   0.79805471 -1.0591381   1.04886846 -1.29762955
  0.25408393 -0.4414005  -0.7212899   1.00576506 -0.3970103   0.        ]",0.1775227990150996,"[ 3.77533687e-04  1.21735737e-04  1.03722654e-04 -2.10283909e-04
  8.27503259e-05 -1.64990158e-04]",-5.09776865967073,0.006110365670783369,0.7836996377055939,-0.03800846006056508,"[-0.14284908 -0.11453756 -0.08473063 -0.04466162  0.00974452  0.0575057
  0.08899286  0.13552423  0.16968038  0.20421659  0.22103802  0.1981538
  0.10728717 -0.0688945  -0.23782517 -0.3898445  -0.32097725 -0.27304676
 -0.22425972 -0.16049143  0.27929331  1.04198432  1.76151322  1.76824708
 -0.02742727]",[-0.00080828  0.00136327  0.00010551  0.00024913 -0.00027906  0.00078615],"[ 0.01227234 -0.00166898 -0.00021217  0.01333376 -0.00601083  0.01034397
 -0.00396865  0.0049127  -0.00214436 -0.00030386 -0.0004848   0.00354152
 -0.00375977  0.00526854 -0.00403994  0.00096364 -0.00035298 -0.0013929
  0.00543953 -0.00254171]",0.08488660597214741,0.7836996377055939,"[ 0.01227234 -0.00166898 -0.00021217  0.01333376 -0.00601083  0.01034397
 -0.00396865  0.0049127  -0.00214436 -0.00030386 -0.0004848   0.00354152
 -0.00375977  0.00526854 -0.00403994  0.00096364 -0.00035298 -0.0013929
  0.00543953 -0.00254171]"
AAPL,"[ 2.49631984e-01 -2.65248317e-01  1.34301166e-01 -7.36701950e-02
 -6.58645523e-02  2.67332465e-01  1.91829144e-01  2.36513344e-01
  1.93195849e-01 -1.61327772e-01  5.23885225e-02  2.99583706e-02
 -8.01229285e-02 -1.04543627e-01  1.61338017e-01 -1.42608808e-01
  1.42194926e-03 -1.39975635e-01  2.97671769e-01  3.93805720e-02
 -3.40913605e-01 -5.06204527e-03  2.60137766e-01  7.92833332e-02
 -2.85497034e-01  9.61791981e-02 -6.36077811e-02 -1.14375186e-01
  8.62415687e-02  2.86019496e-01  1.13337455e-02 -3.74110171e-01
  5.27815933e-03  1.29624349e-01  5.64863761e-01 -8.65760375e-01
  8.23800526e-01 -2.07902649e+00  7.95890048e-02 -1.75546209e+00
 -2.28392155e+00  8.06837988e-02 -2.33220999e+00  1.20383843e+00
 -6.33395658e-01 -4.67989326e-02  3.70232947e-01 -8.28963273e-01
  1.63830991e-01 -2.25455684e-01  5.53605896e-02 -9.35295696e-02
  2.67885268e+00  0.00000000e+00]",0.17483082568770822,"[ 1.54615823e-03  1.18256239e-03  1.60719864e-04  6.19560065e-04
 -6.02099222e-05  1.66978629e-04]",-4.881806475338673,0.00758330259749811,0.7879685953458286,-0.03745924602157125,"[-0.1375254  -0.11702784 -0.08370002 -0.03295694  0.00834545  0.05383143
  0.09889992  0.12482799  0.17599186  0.20454412  0.20668341  0.18330771
  0.11437672 -0.06797832 -0.26105751 -0.3990612  -0.28024461 -0.23567572
 -0.27857692 -0.18251892  0.31222813  1.06750179  1.71381194  1.7445549
 -0.00734716]",[-0.00054912  0.00151931  0.00084856  0.00029902 -0.00120948  0.00098374],"[ 9.74074301e-03 -1.97670268e-03 -5.32747174e-03  8.29308551e-03
 -8.91805383e-03  3.60922891e-03 -4.76593421e-03 -6.21413180e-03
  1.37039311e-03 -9.31008642e-03  4.21240734e-03 -1.23833341e-03
  1.02931072e-05  2.81931650e-03 -2.72657405e-03  1.01547267e-03
 -5.18911587e-04  3.95386083e-04  2.44323276e-03  6.10254465e-03]",0.0853164939579421,0.7879685953458286,"[ 9.74074301e-03 -1.97670268e-03 -5.32747174e-03  8.29308551e-03
 -8.91805383e-03  3.60922891e-03 -4.76593421e-03 -6.21413180e-03
  1.37039311e-03 -9.31008642e-03  4.21240734e-03 -1.23833341e-03
  1.02931072e-05  2.81931650e-03 -2.72657405e-03  1.01547267e-03
 -5.18911587e-04  3.95386083e-04  2.44323276e-03  6.10254465e-03]"
ABBV,"[ 0.22329779 -0.46522908  0.11700399 -0.03959596 -0.14644577  0.20338899
  0.33164244  0.43156019  0.10079886 -0.23179919 -0.14634033  0.03548896
 -0.06483828 -0.0300076   0.21264198 -0.2477042   0.16971429 -0.21095345
  0.33506706 -0.16242679 -0.31475449  0.05655338  0.35564998  0.08080901
 -0.2642215   0.19936367 -0.1116092  -0.21445206  0.14549764  0.35181597
 -0.0753842  -0.26341073  0.009072    0.48000502  0.93119309 -0.59727084
  1.94694366 -2.81926099  1.05514094 -2.49206485 -1.65640961 -0.29666616
 -2.18762799  0.96605007 -0.1792425  -0.61829217  0.93660493 -1.35457411
  0.02954095  0.23051561 -0.8721489   1.96771201  2.38701826  0.        ]",0.17997312167797644,"[ 1.13659571e-03  8.20442706e-05  4.15677548e-04  3.81001353e-04
 -2.34601702e-06  1.71522425e-04]",-5.195278140272233,0.005542674459592876,0.7874063680409281,-0.039289291520671246,"[-0.13808942 -0.11645821 -0.08592329 -0.0350161   0.01237562  0.05946452
  0.09608137  0.12218755  0.16835814  0.20479813  0.20759794  0.1869049
  0.11747687 -0.07451528 -0.24912038 -0.40682115 -0.27478275 -0.25779325
 -0.27883264 -0.17204278  0.32304406  1.07297577  1.71404999  1.7536537
 -0.01054382]","[-8.59878458e-04  1.68684224e-03  9.39155186e-04 -4.94476916e-05
 -9.71737913e-04  1.05679581e-03]","[ 0.0107695  -0.00104302 -0.00444215  0.01181553 -0.01105154  0.00651293
 -0.0069178  -0.00435017  0.00062533 -0.00862091  0.00345812  0.00036513
 -0.00191406  0.00477636 -0.00430674  0.00052096  0.00098985 -0.00220673
  0.00882788  0.00502644]",0.0854387392419599,0.7874063680409281,"[ 0.0107695  -0.00104302 -0.00444215  0.01181553 -0.01105154  0.00651293
 -0.0069178  -0.00435017  0.00062533 -0.00862091  0.00345812  0.00036513
 -0.00191406  0.00477636 -0.00430674  0.00052096  0.00098985 -0.00220673
  0.00882788  0.00502644]"
ABT,"[ 1.21558387e-01 -2.88951328e-01  1.00959778e-03  3.61808707e-02
 -9.93607214e-02 -4.36891902e-02  2.14499075e-01  3.17630329e-01
 -1.59746662e-02 -3.76089035e-02 -2.56660408e-02 -1.38512355e-02
  3.56457316e-02  7.92251297e-02  3.92715311e-02 -1.26366134e-01
  1.56301766e-01 -5.47665247e-02  5.12181097e-02 -1.20838226e-01
 -8.81082733e-02  6.60136827e-02  1.65580578e-01 -6.93102397e-03
 -1.05575317e-01  1.87631687e-01 -2.25284362e-01 -1.69909319e-01
  9.51482541e-02  1.40836933e-01  8.87900414e-03 -1.12096294e-01
 -7.01739803e-02  5.81969446e-01  6.23799549e-01  1.71342335e-01
  1.59077593e+00 -1.34562672e+00  1.32522233e+00 -1.38431819e+00
  3.07880552e-02 -5.19866421e-01 -5.93043350e-01  3.25804005e-01
  2.23112356e-01 -3.02319023e-01  1.03208003e+00 -9.72948778e-01
  6.18491376e-01 -4.52652455e-01 -2.73148616e-01  9.39580194e-01
  4.28031707e-01  0.00000000e+00]",0.18167905367761095,[0.00106245 0.00108523 0.00038183 0.00010337 0.00035521 0.00045095],-4.667451434721248,0.009396185830891461,0.785234262096618,-0.03765543366754256,"[-0.14047988 -0.11475288 -0.08428177 -0.04141423  0.00890413  0.0561011
  0.09182405  0.13071848  0.17255687  0.20183909  0.21312534  0.19295795
  0.10605698 -0.06716182 -0.24888308 -0.39143691 -0.30376337 -0.25476836
 -0.2446708  -0.17540738  0.29282397  1.05265186  1.74498554  1.75506587
 -0.02073799]",[-0.00069126  0.00148725  0.00043976  0.00026238 -0.00058571  0.00083514],"[ 0.01106611 -0.00197359 -0.0021891   0.01082736 -0.00664277  0.00734711
 -0.00377998  0.00053309 -0.00032939 -0.00383506  0.00210474  0.00157073
 -0.00123493  0.0049432  -0.00307589  0.00214156 -0.00081557 -0.00023068
  0.00527923 -0.00025735]",0.0850079774413373,0.785234262096618,"[ 0.01106611 -0.00197359 -0.0021891   0.01082736 -0.00664277  0.00734711
 -0.00377998  0.00053309 -0.00032939 -0.00383506  0.00210474  0.00157073
 -0.00123493  0.0049432  -0.00307589  0.00214156 -0.00081557 -0.00023068
  0.00527923 -0.00025735]"
ACN,"[ 8.93855132e-02 -1.78104460e-01  8.06427651e-03 -1.19606035e-03
 -1.93902013e-01 -2.02583052e-01  1.87475047e-01  2.86439737e-01
  5.46762798e-04  7.48184303e-02  4.14682070e-02 -1.03194701e-01
  8.31103895e-02  4.76841940e-02 -1.57952263e-02 -1.76944054e-02
  1.03518787e-01  7.72788352e-03 -9.35432044e-02  4.57027758e-03
 -6.01028245e-02  1.00116409e-01  7.39364288e-02 -3.22954056e-02
 -6.14402254e-02  2.18059586e-01 -2.56406672e-01 -1.17820672e-01
  1.08732911e-01  7.37525700e-02  3.68938746e-02 -1.94332380e-01
 -1.04780179e-01  1.14805746e+00  8.08418796e-01  9.98835253e-01
  1.92794917e+00 -6.40643029e-01  1.95329679e+00 -9.50115174e-01
  5.35071727e-01 -2.15079158e-01 -2.48591066e-01  8.21123139e-01
  2.93583142e-01  3.08752951e-01  1.14786407e+00 -6.22976732e-01
  1.02710863e+00 -7.50573678e-01  3.46602716e-01 -2.45858904e-01
  8.12463206e-01  0.00000000e+00]",0.17689946829615974,[0.00131798 0.00159871 0.00024704 0.00029776 0.00027707 0.00043395],-4.6572206698355,0.009492809422789539,0.7845473808044124,-0.03663330609496539,"[-0.14020199 -0.11552443 -0.08646447 -0.04561847  0.00801999  0.05535589
  0.09231808  0.13551126  0.17498933  0.19755596  0.21624708  0.19067261
  0.10203686 -0.06036174 -0.2526295  -0.38412137 -0.31908663 -0.24056543
 -0.23865321 -0.17183029  0.27910014  1.04320113  1.75214391  1.76179467
 -0.02320117]",[-0.00056243  0.00150023  0.00026512  0.0004226  -0.00081428  0.00071076],"[ 0.01272245 -0.0015698   0.00031542  0.01205903 -0.0043978   0.00914999
 -0.00252073  0.00209855  0.00040181 -0.00274962  0.00356239  0.00167754
  0.00045796  0.00505341 -0.00205978  0.00320451 -0.00187325  0.00176182
  0.00129338  0.00080777]",0.08485029499708041,0.7845473808044124,"[ 0.01272245 -0.0015698   0.00031542  0.01205903 -0.0043978   0.00914999
 -0.00252073  0.00209855  0.00040181 -0.00274962  0.00356239  0.00167754
  0.00045796  0.00505341 -0.00205978  0.00320451 -0.00187325  0.00176182
  0.00129338  0.00080777]"
ADBE,"[ 0.24879383 -0.44289905 -0.04010713  0.04907273 -0.0157256   0.09150708
  0.26332339  0.44931717  0.03642451 -0.05522482  0.06388205  0.06299108
  0.0476794   0.13085975  0.06050401 -0.18904066  0.22183316 -0.05248545
  0.11305475 -0.15713603 -0.13085463  0.04637818  0.25573858  0.00928854
 -0.23062969  0.25027082 -0.37303701 -0.25052414  0.07713222  0.20813219
  0.09206913 -0.19461334 -0.10125831  0.39376705  0.57010754 -0.38812523
  1.65452086 -2.11710287  1.19842631 -2.06474909 -0.59749201 -0.95339485
 -1.30218065  0.25098553 -0.05158381 -0.60805436  1.1787819  -1.7482868
  0.76220814 -1.26386534 -0.42592224  0.51255601  0.21544101  0.        ]",0.1775106906957959,[ 0.00326911 -0.00011028  0.00104483 -0.00042932  0.00025823 -0.00063265],-4.889650474210343,0.007524051865616335,0.7879507010592401,-0.03908868749091743,"[-0.14160805 -0.11450729 -0.08259466 -0.03789746  0.01045719  0.05978517
  0.09374767  0.128974    0.17687883  0.20603806  0.21251465  0.19634105
  0.1080385  -0.07212685 -0.24399466 -0.39295108 -0.29711522 -0.25792083
 -0.2524799  -0.17652461  0.30600989  1.05927917  1.72006026  1.76356438
 -0.03042431]",[-0.00093547  0.00144977  0.0005831   0.0003866  -0.00080454  0.00075839],"[ 0.01047401 -0.00204191 -0.00384429  0.01096103 -0.00900039  0.00696908
 -0.0057922  -0.0013244  -0.0014278  -0.00597249  0.00175418  0.00089814
 -0.00206743  0.00554093 -0.00538182  0.00260984 -0.00317238 -0.00080563
  0.00423232 -0.00097746]",0.08512143771085115,0.7879507010592401,"[ 0.01047401 -0.00204191 -0.00384429  0.01096103 -0.00900039  0.00696908
 -0.0057922  -0.0013244  -0.0014278  -0.00597249  0.00175418  0.00089814
 -0.00206743  0.00554093 -0.00538182  0.00260984 -0.00317238 -0.00080563
  0.00423232 -0.00097746]"
ADI,"[ 0.18764618 -0.45239799 -0.06416343  0.06176677 -0.17788563  0.09790805
  0.36258437  0.50903959  0.03649831 -0.06868232 -0.01403954  0.03100637
  0.19243919  0.25260456  0.06563288 -0.25671349  0.27175252 -0.03221495
 -0.08386151 -0.37058233 -0.12263964  0.10284707  0.25375871 -0.02462774
 -0.1655935   0.40458181 -0.25696763 -0.34288823  0.18610265  0.23592876
  0.16597698 -0.16333615 -0.07863204  1.08034405  1.00685218  0.37663734
  2.75997742 -2.14062905  2.75111355 -2.85158479  0.59282764 -1.93272059
 -1.03750896 -0.38810872 -0.5995688  -0.33624772  0.5260233  -0.97066465
  0.5253568  -0.49209516 -0.41708082  1.40127987  0.11414092  0.        ]",0.17681191445970437,"[ 1.94246469e-03  7.35759464e-04  3.26895523e-04  2.57410471e-04
 -2.50774853e-05 -2.02495956e-04]",-5.368202784998296,0.004662503305778515,0.7866452167507022,-0.039165680473905666,"[-0.14212819 -0.11429284 -0.08655019 -0.03769116  0.01314144  0.06155226
  0.09409412  0.12902911  0.17366151  0.20434186  0.21987899  0.20237862
  0.10790997 -0.07689057 -0.23999895 -0.39182673 -0.31578605 -0.28126893
 -0.25209096 -0.16580917  0.30024157  1.0550459   1.72902062  1.78524914
 -0.02337291]",[-0.00125336  0.00172869  0.00058884  0.00063025 -0.00075972  0.00087226],"[ 0.01247116 -0.00097138 -0.00145335  0.01443696 -0.00899314  0.01158593
 -0.0080297   0.00220362 -0.00401642 -0.00492109  0.00010412 -0.00019805
 -0.00161976  0.00356479 -0.00321321  0.00164773 -0.00091343 -0.000713
  0.00695017 -0.00132855]",0.08517413376112677,0.7866452167507022,"[ 0.01247116 -0.00097138 -0.00145335  0.01443696 -0.00899314  0.01158593
 -0.0080297   0.00220362 -0.00401642 -0.00492109  0.00010412 -0.00019805
 -0.00161976  0.00356479 -0.00321321  0.00164773 -0.00091343 -0.000713
  0.00695017 -0.00132855]"
ADM,"[ 0.38938247 -0.39836277  0.10964504  0.18404797 -0.03346975  0.27779909
  0.35522099  0.356459    0.12626454 -0.12492002  0.38425842  0.02255184
  0.05609281  0.14261015  0.06642121 -0.37451582 -0.00398507 -0.10057894
  0.18950208 -0.12062854 -0.41944934 -0.01185172  0.37074668 -0.0808713
 -0.32369955  0.25841712 -0.3429075  -0.3492563   0.22995983  0.3258777
  0.28046931 -0.4599283  -0.20349244  0.0431572   0.51496842 -1.38146937
  1.17358492 -3.01519821  0.72178676 -3.14942443 -1.55380334 -1.80929368
 -2.13569506  0.08776877 -0.78795728 -0.19657243  1.18061513 -1.18053345
  1.95766912 -1.20076803  1.46673289  0.21907404  2.10596893  0.        ]",0.17395977164065143,"[-3.97603107e-04  7.90454015e-04 -8.62621995e-05 -6.78298168e-04
  4.08936109e-04  1.05624438e-05]",-4.841726792924943,0.007893411988498864,0.7909522267097973,-0.038703472804162024,"[-0.13827031 -0.11123941 -0.08311524 -0.03273519  0.01295921  0.05681543
  0.09662437  0.1255406   0.18991045  0.20482106  0.21267363  0.19752063
  0.10802778 -0.08814491 -0.26100325 -0.3974182  -0.29062618 -0.25116899
 -0.28932691 -0.18000057  0.33006175  1.04028552  1.70005111  1.76848011
 -0.02766526]",[-0.0012141   0.00183047  0.00089937  0.00098155 -0.0014679   0.00039746],"[ 0.00943574 -0.0020434  -0.0068843   0.00921801 -0.01178622  0.00555244
 -0.00892594 -0.00415979 -0.00378761 -0.00866388  0.0012854  -0.00094609
 -0.00071543  0.00558177 -0.00368824  0.00604609 -0.00313037  0.00473911
  0.00340837  0.00471788]",0.08541525770851005,0.7909522267097973,"[ 0.00943574 -0.0020434  -0.0068843   0.00921801 -0.01178622  0.00555244
 -0.00892594 -0.00415979 -0.00378761 -0.00866388  0.0012854  -0.00094609
 -0.00071543  0.00558177 -0.00368824  0.00604609 -0.00313037  0.00473911
  0.00340837  0.00471788]"
