,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-3.94707978e-02  7.09712416e-02 -1.80741762e-01 -9.30674347e-02
  1.52213382e-03  4.86787633e-02 -4.64096143e-02 -5.66317214e-02
  1.41713708e-01 -1.53969333e-01  1.32538232e-02  6.29261817e-02
 -1.09512817e-01 -2.19453561e-01 -2.26863891e-01 -1.33696616e-01
  5.79791999e-04  4.36442577e-03  4.40595431e-02  1.60928679e-01
  7.53959759e-02  7.36245005e-02  1.29734517e-02 -1.49228341e-01
  1.26773154e-02  1.12636523e-01 -3.95018550e-02  2.64320910e-02
 -1.24462370e-01 -5.05551403e-02  2.04006430e-01  3.95372251e-03
 -1.36235144e-01  5.68174550e-01  3.61595662e-01 -3.59449300e-01
 -8.55269168e-01 -2.06492320e-01  1.02396339e+00  3.71209773e-01
 -2.69381282e-01 -6.35910159e-02  4.84470601e-02 -4.91633873e-01
 -2.05310574e-01  1.28007166e-01  6.16653898e-01  4.74477928e-01
 -2.91528316e-01  3.48937127e-01 -7.50264225e-01 -2.03248061e+00
  6.06994016e-01  0.00000000e+00]",0.18770179183760471,"[ 2.15082079e-04 -6.51431402e-05 -1.32767837e-04  2.06395964e-04
 -2.31660192e-04 -2.36183308e-04]",-6.463189904276394,0.0015598121146884,0.7914914176496908,-0.036937411851734346,"[-0.13855923 -0.1146295  -0.07793158 -0.03503877  0.0028881   0.04640323
  0.09553054  0.12783382  0.17072091  0.19647292  0.18751095  0.15109834
  0.04616394 -0.12294994 -0.29607851 -0.35811915 -0.26647106 -0.21213812
 -0.19967465 -0.09452699  0.51425256  1.16318216  1.82043568  1.32110496
 -0.00229411]",[-0.00125512  0.0012539   0.00025363 -0.00039271 -0.00092577 -0.00040322],"[ 1.04405542e-02 -2.21393483e-03 -1.62572313e-03  1.61659675e-03
 -2.43953525e-03  6.65644629e-03  1.97819185e-03 -1.70804523e-03
 -5.99279185e-04 -8.08792972e-04  7.92426544e-04  1.31262860e-03
 -1.61902049e-03  4.85404675e-03  8.44756575e-04 -3.64225910e-04
  5.44845651e-04 -1.40846089e-03 -3.23995320e-03 -6.46625517e-05]",0.08616482256006815,0.7914914176496908,"[ 1.04405542e-02 -2.21393483e-03 -1.62572313e-03  1.61659675e-03
 -2.43953525e-03  6.65644629e-03  1.97819185e-03 -1.70804523e-03
 -5.99279185e-04 -8.08792972e-04  7.92426544e-04  1.31262860e-03
 -1.61902049e-03  4.85404675e-03  8.44756575e-04 -3.64225910e-04
  5.44845651e-04 -1.40846089e-03 -3.23995320e-03 -6.46625517e-05]"
AAL,"[-0.0232236   0.04598246 -0.02432804 -0.02402711  0.0211703   0.06541066
 -0.0760604  -0.10003852  0.11474898 -0.06705738 -0.10036238  0.06987651
 -0.13521285 -0.02620195 -0.10743653 -0.07347301  0.01219988  0.03906108
 -0.01052729  0.23918902  0.10282397 -0.05868433  0.03430931  0.00333052
  0.01824693  0.09576369 -0.09535693 -0.04545273 -0.05180396 -0.00259743
  0.10872785  0.07466826 -0.20607034  0.79842753  0.59510857 -0.23750029
 -1.51924955 -0.56738298  0.94227766  0.41423775  0.03128305  0.31853522
 -0.04464737 -0.54552063 -0.18727137  0.42753698  0.0407704  -0.69440549
  0.119594    0.8581435  -0.1100132  -1.05866741  1.05936072  0.        ]",0.1850210155279036,"[-3.71390313e-05 -6.12372447e-04  2.17385401e-04 -4.15927854e-05
 -3.66454464e-05 -2.28759089e-05]",-5.867247201547617,0.0028306548409065962,0.7918234295486933,-0.037180178639009714,"[-0.13533535 -0.11285859 -0.07747924 -0.03473592  0.00213699  0.04510203
  0.09460781  0.13116132  0.1662473   0.19682931  0.18674795  0.16116685
  0.0534785  -0.11883928 -0.29513005 -0.35584376 -0.27149984 -0.2043526
 -0.19512454 -0.1172507   0.52015354  1.2022731   1.8226746   1.31568804
 -0.00486826]",[-0.00152407  0.00141833  0.00039214 -0.00075977 -0.00071355 -0.000574  ],"[ 0.01123753 -0.00148532 -0.00127187 -0.00028047 -0.00350154  0.00644055
  0.00209523 -0.00094276  0.00055587 -0.00117851  0.00063587  0.00157539
 -0.00062373  0.00303824 -0.00263933  0.00034504  0.00200904  0.00061678
 -0.00019137  0.00146216]",0.08605918288472163,0.7918234295486933,"[ 0.01123753 -0.00148532 -0.00127187 -0.00028047 -0.00350154  0.00644055
  0.00209523 -0.00094276  0.00055587 -0.00117851  0.00063587  0.00157539
 -0.00062373  0.00303824 -0.00263933  0.00034504  0.00200904  0.00061678
 -0.00019137  0.00146216]"
AAP,"[-5.78268191e-02  3.74232317e-01  2.63130706e-02 -7.61576147e-02
 -2.51946090e-02  7.98389929e-02  3.16036687e-02 -3.79854385e-02
  5.85808816e-02  3.71542038e-02 -2.55325411e-02 -1.27313848e-01
 -6.97829394e-02 -2.26906466e-01  2.48390917e-01 -1.24394805e-02
  1.75605701e-02 -1.96471365e-01  2.03251840e-01 -1.44307423e-01
 -1.84024717e-02  2.34516981e-01 -3.03491849e-02 -2.59298063e-01
 -2.77203635e-02  9.33416494e-02 -3.89221052e-03  1.32571385e-01
 -1.33496404e-01 -1.24151241e-01 -5.14992599e-02 -1.16494187e-03
  1.46171997e-01 -9.75837414e-01 -7.24342548e-01  4.58092692e-01
  1.80979384e+00  8.16890198e-01 -1.23965124e+00 -9.69903580e-01
  7.24088696e-01  4.33996860e-01 -1.72906796e-01 -4.33125144e-01
  3.55053624e-01  3.52239415e-01  5.75634007e-02  3.34137495e-01
 -3.82004659e-01 -8.63996119e-02 -7.29803937e-01 -2.17414255e+00
  1.08134407e+00  0.00000000e+00]",0.1872503637081081,"[ 3.60989718e-04  1.24172768e-04 -3.55104976e-05  6.92787379e-06
  1.75376976e-05 -1.00798765e-04]",-6.105234721237339,0.0022311576085256614,0.7911163119451985,-0.03396781928251768,"[-1.34343113e-01 -1.14190358e-01 -7.88491718e-02 -3.47352929e-02
  6.02614716e-03  4.66535393e-02  9.27750328e-02  1.35473185e-01
  1.68899941e-01  1.88079974e-01  1.90006729e-01  1.50814470e-01
  7.22409364e-02 -1.14752243e-01 -2.97507441e-01 -3.76766233e-01
 -2.51353400e-01 -2.47400496e-01 -2.04808867e-01 -5.68564179e-02
  5.11931848e-01  1.14098554e+00  1.81341090e+00  1.31460784e+00
 -3.51388872e-04]","[-8.80819391e-04  1.09872585e-03  5.01332357e-05 -1.03834232e-03
 -9.46177746e-04  4.24821647e-04]","[ 0.00564519 -0.00532772  0.00077963  0.00957343  0.00067971  0.00010555
 -0.00168943  0.00167293  0.00074528 -0.00083651  0.00067985  0.00234409
 -0.00037675  0.00354524  0.00055072 -0.00048971 -0.00048324 -0.0011069
 -0.00356638  0.00141913]",0.08650624176505105,0.7911163119451985,"[ 0.00564519 -0.00532772  0.00077963  0.00957343  0.00067971  0.00010555
 -0.00168943  0.00167293  0.00074528 -0.00083651  0.00067985  0.00234409
 -0.00037675  0.00354524  0.00055072 -0.00048971 -0.00048324 -0.0011069
 -0.00356638  0.00141913]"
AAPL,"[-3.73439545e-02  2.17566033e-01  2.72444088e-02 -1.85938418e-02
 -4.19981084e-02  3.74832252e-02 -1.77676888e-01 -8.05099746e-03
 -2.69992584e-02  2.41884655e-02 -1.20451130e-01 -4.93624860e-02
 -2.68270422e-01 -1.36245908e-01  1.75305985e-01 -4.54947049e-02
 -3.19992912e-02 -2.80464808e-02  2.07156781e-01  2.26156054e-01
 -8.75778419e-02  8.25656899e-02 -8.52560066e-02 -9.49667751e-02
  1.20719516e-03  3.35983321e-02 -2.00772812e-02 -1.32645499e-02
 -6.58396475e-02 -8.20624123e-02  8.50619692e-03 -4.44464545e-02
 -9.52247314e-02  1.98437461e-01  2.19817670e-01 -4.78409241e-01
 -1.43941176e-01  7.22425516e-01  1.05892036e-01 -8.28484983e-01
 -4.32984442e-01  6.16820852e-01  9.18254067e-01 -2.69020636e-01
 -5.50555696e-01  2.26687880e-01 -4.41247706e-02 -8.14358643e-01
 -1.16639179e-01  3.99529150e-01 -1.28585650e-02 -9.39582011e-01
  2.76294704e+00  0.00000000e+00]",0.18426672352872445,"[ 2.08158239e-04 -3.76030421e-04  2.12188914e-04  2.11467065e-04
 -1.35658077e-04  2.35359577e-05]",-5.338504534258184,0.004803048136105411,0.7915348797395146,-0.035500487042493915,"[-1.34300664e-01 -1.12763838e-01 -7.91830969e-02 -3.58939283e-02
 -4.99392026e-04  4.79790445e-02  8.97684015e-02  1.35135098e-01
  1.65185468e-01  1.91538474e-01  1.80564572e-01  1.55158189e-01
  6.89168313e-02 -1.16896184e-01 -2.99274433e-01 -3.61505085e-01
 -2.51220901e-01 -2.06762319e-01 -2.15684344e-01 -8.95063880e-02
  5.00856025e-01  1.18184514e+00  1.81545303e+00  1.30673900e+00
 -3.99591633e-04]",[-0.00140683  0.00128263  0.00020872 -0.00092901 -0.00103264 -0.00027648],"[ 9.37224383e-03 -2.55169645e-03 -2.04980536e-03  3.82623328e-03
  4.32880974e-04  4.01516755e-03 -1.45727211e-03 -2.02499619e-03
  1.12761677e-03  1.88039825e-03  1.39001493e-03  1.06395745e-04
 -1.13941647e-03  3.23074215e-03 -2.76340267e-03  9.80154042e-05
  6.31649574e-04  9.79624672e-04  3.91181450e-04  6.27381487e-03]",0.08641314502969515,0.7915348797395146,"[ 9.37224383e-03 -2.55169645e-03 -2.04980536e-03  3.82623328e-03
  4.32880974e-04  4.01516755e-03 -1.45727211e-03 -2.02499619e-03
  1.12761677e-03  1.88039825e-03  1.39001493e-03  1.06395745e-04
 -1.13941647e-03  3.23074215e-03 -2.76340267e-03  9.80154042e-05
  6.31649574e-04  9.79624672e-04  3.91181450e-04  6.27381487e-03]"
ABBV,"[-6.08235518e-02  2.08708727e-01  1.12716654e-01 -2.02917921e-02
 -3.79649134e-02 -7.77083620e-03 -3.03478870e-02 -3.71688894e-02
  2.40582869e-02  5.10193127e-02 -9.12423521e-02 -1.08458206e-03
 -1.06389944e-01 -6.97801555e-02  2.87399010e-01  3.59924285e-02
 -1.78888673e-02 -7.30795136e-02  1.37713763e-01 -3.88973458e-02
 -7.11099657e-02  1.61901584e-01 -1.02976449e-01 -1.25715833e-01
  1.80968147e-02 -4.68293271e-03 -2.23284402e-02  1.05160006e-01
 -1.05628592e-01 -1.10664326e-01 -3.28416637e-02  8.79983888e-03
  8.55766268e-02 -5.52459427e-01 -5.00028774e-01 -1.01694053e-01
  1.20693891e+00  9.87042026e-01 -5.68440237e-01 -6.62907751e-01
  1.27940478e-01  2.32874810e-01 -1.08620851e-01 -4.66656281e-01
  5.53698186e-01  8.20167286e-01 -1.91541383e-01 -3.81770373e-01
 -2.90476752e-01  1.48313635e-01 -4.21937262e-01 -1.29650437e+00
  1.27682672e+00  0.00000000e+00]",0.19169326742350876,"[ 4.67681746e-04  1.47647032e-04 -5.06921027e-05  8.39386254e-05
 -1.50432700e-05 -1.06515512e-04]",-6.67074134533189,0.0012674587779795629,0.7910550736440193,-0.035590362417500306,"[-1.32527017e-01 -1.12739326e-01 -7.90873160e-02 -3.72253031e-02
  3.99277508e-03  4.70121216e-02  9.16919298e-02  1.36187229e-01
  1.66506139e-01  1.93608466e-01  1.88178190e-01  1.59058961e-01
  7.54978527e-02 -1.11305850e-01 -2.98633049e-01 -3.66244880e-01
 -2.57681867e-01 -2.36686375e-01 -2.11975718e-01 -7.23608719e-02
  4.99989981e-01  1.17496591e+00  1.82389412e+00  1.29850337e+00
 -1.27230924e-03]",[-0.00104168  0.00113566  0.00010816 -0.00105743 -0.00089612  0.00023061],"[ 7.04115480e-03 -4.67642929e-03 -9.32090459e-04  7.78891030e-03
  1.18061430e-03  2.05804862e-03 -9.60107257e-04 -1.71248391e-04
  2.65802702e-05 -8.33580728e-04  7.01231799e-04  3.07192267e-03
  7.45477145e-04  2.88167535e-03 -1.59445888e-03 -3.58357027e-04
  7.46183287e-05 -1.97242533e-04 -8.32987401e-04  2.07959897e-03]",0.08626990404532008,0.7910550736440193,"[ 7.04115480e-03 -4.67642929e-03 -9.32090459e-04  7.78891030e-03
  1.18061430e-03  2.05804862e-03 -9.60107257e-04 -1.71248391e-04
  2.65802702e-05 -8.33580728e-04  7.01231799e-04  3.07192267e-03
  7.45477145e-04  2.88167535e-03 -1.59445888e-03 -3.58357027e-04
  7.46183287e-05 -1.97242533e-04 -8.32987401e-04  2.07959897e-03]"
ABT,"[-0.05763128  0.31717526  0.10016087 -0.02167036 -0.03371085  0.04503074
 -0.05807585 -0.02277256  0.02683873  0.06538741 -0.10946992 -0.07689259
 -0.16524493 -0.15765833  0.31846673  0.03428285 -0.0257635  -0.10740859
  0.21104314 -0.03071031 -0.08593094  0.20937916 -0.09228268 -0.17835229
 -0.011792    0.04568626 -0.02508867  0.1242403  -0.11551127 -0.14676221
 -0.05079196 -0.00552729  0.10684986 -0.62231093 -0.56358701 -0.0268363
  1.38201006  1.09321459 -0.7622699  -0.94505599  0.20613116  0.3774824
  0.10738236 -0.37969642  0.42233901  0.57272041 -0.30311912 -0.33239473
 -0.05626007  0.26164635 -0.66793167 -1.65471186  1.81092567  0.        ]",0.18816949502388391,"[8.04154227e-04 2.85545203e-04 1.22870795e-04 1.79867222e-04
 2.44132207e-05 1.32110420e-05]",-5.816378978025893,0.0029783703870474307,0.7911203077638869,-0.034526959632293956,"[-1.32808955e-01 -1.12824811e-01 -7.90521977e-02 -3.58375282e-02
  3.35559595e-03  4.73219136e-02  9.17317436e-02  1.36715868e-01
  1.65627841e-01  1.90411325e-01  1.85520338e-01  1.54310075e-01
  7.66361908e-02 -1.11518815e-01 -3.00069548e-01 -3.68907717e-01
 -2.50688994e-01 -2.35465675e-01 -2.13251840e-01 -6.29342511e-02
  5.02101263e-01  1.16301513e+00  1.81559646e+00  1.30713388e+00
 -1.42248337e-03]","[-9.72828401e-04  1.10293196e-03  2.86388059e-05 -1.05953149e-03
 -9.50166387e-04  2.95582118e-04]","[ 6.79093415e-03 -4.85033583e-03 -6.93740288e-04  8.32418748e-03
  1.52584997e-03  1.47303950e-03 -1.71967328e-03  1.02940209e-04
  4.64504491e-04 -1.61203387e-04  9.33671460e-04  2.61313335e-03
  4.84817190e-05  2.60110453e-03 -1.39241243e-03  3.63333250e-04
  4.70149423e-04 -9.21450199e-04 -1.86275601e-03  3.56775735e-03]",0.0863986149706138,0.7911203077638869,"[ 6.79093415e-03 -4.85033583e-03 -6.93740288e-04  8.32418748e-03
  1.52584997e-03  1.47303950e-03 -1.71967328e-03  1.02940209e-04
  4.64504491e-04 -1.61203387e-04  9.33671460e-04  2.61313335e-03
  4.84817190e-05  2.60110453e-03 -1.39241243e-03  3.63333250e-04
  4.70149423e-04 -9.21450199e-04 -1.86275601e-03  3.56775735e-03]"
ACN,"[-0.06819393  0.34088552  0.12085963  0.02286077  0.02491374  0.18919354
 -0.05006524 -0.08147603  0.06315462  0.09141188 -0.15799413 -0.17578755
 -0.18761957 -0.17603784  0.26612601  0.07642558  0.04197588 -0.10184214
  0.20795356  0.05676101 -0.04179939  0.1575425  -0.00179849 -0.12613965
 -0.07063168  0.1346943  -0.09683211  0.06628052 -0.03898733 -0.08821261
 -0.07061746  0.01401852  0.03307361 -0.24789386 -0.26895207  0.09894455
  0.59854608  0.5890623  -0.67461285 -1.05782328  0.4958336   0.92370127
  0.28203175 -0.40913339 -0.12634251  0.14609492 -0.52525026 -0.77313482
  0.92851208  1.19892634 -0.65782615 -1.09744621  1.49782058  0.        ]",0.18518270587663918,[ 0.00028208  0.00069146 -0.00019785  0.00015116  0.0001055   0.0001403 ],-6.130358743842078,0.0021758002657418147,0.7909044597627143,-0.03429597862414512,"[-0.13238267 -0.11177539 -0.07761289 -0.03173618  0.00368218  0.0453185
  0.09290374  0.13733591  0.16365679  0.18600038  0.18486085  0.15315788
  0.07323796 -0.10857308 -0.29627554 -0.36812344 -0.24992963 -0.22476572
 -0.20900723 -0.07130326  0.51867366  1.17578301  1.80178898  1.32063825
 -0.0053299 ]",[-0.00114182  0.0013197   0.00019526 -0.00114348 -0.00091514  0.00010958],"[ 7.93454080e-03 -3.94259340e-03 -2.60073636e-04  6.04143896e-03
  4.49511412e-05  1.71396457e-03 -1.98240880e-03  8.37720910e-04
  2.17782248e-03  2.21742686e-04  8.66387821e-04  1.19597584e-03
 -1.08761357e-03  1.74470757e-03 -2.68865317e-03  2.87288333e-03
  3.29908567e-03 -7.29881430e-04 -1.18410259e-04  2.77605531e-03]",0.08638600959150769,0.7909044597627143,"[ 7.93454080e-03 -3.94259340e-03 -2.60073636e-04  6.04143896e-03
  4.49511412e-05  1.71396457e-03 -1.98240880e-03  8.37720910e-04
  2.17782248e-03  2.21742686e-04  8.66387821e-04  1.19597584e-03
 -1.08761357e-03  1.74470757e-03 -2.68865317e-03  2.87288333e-03
  3.29908567e-03 -7.29881430e-04 -1.18410259e-04  2.77605531e-03]"
ADBE,"[-0.06399387  0.36236006  0.17023877  0.03507151  0.02532907  0.16471776
 -0.09755838 -0.06343109  0.02240304  0.12879738 -0.21803106 -0.19336602
 -0.26361816 -0.14984725  0.33238749  0.07350889  0.03311876 -0.10050033
  0.24716893  0.13530932 -0.07024521  0.09488903 -0.00437106 -0.10536354
 -0.06396511  0.14592417 -0.11763663  0.00669821 -0.02417787 -0.0823593
 -0.10542042  0.00755912 -0.02210061 -0.11088993 -0.11791493  0.04998251
  0.38320503  0.62742456 -0.70703689 -1.23246019  0.53120082  1.26473178
  0.45081013 -0.54183533 -0.31827882  0.23736246 -0.60822503 -1.20953234
  0.94249779  1.18480612 -0.44592583 -0.64806832  2.55100057  0.        ]",0.18606377655786446,"[ 3.30842904e-04  2.85865933e-04 -2.10854562e-05  3.45589784e-05
  8.64712095e-05  4.13783334e-05]",-6.056599007134705,0.0023423536843292805,0.7909902881226241,-0.03408497586978665,"[-0.13137042 -0.11145392 -0.07763228 -0.03253482  0.00234251  0.04589778
  0.0915095   0.13891802  0.16119708  0.18527544  0.18139778  0.1543323
  0.07701836 -0.10888069 -0.29675935 -0.36806295 -0.24663199 -0.21677094
 -0.21178796 -0.08187689  0.51855083  1.18229585  1.80152655  1.32207502
 -0.0061707 ]","[-1.33552362e-03  1.33855882e-03  2.29358992e-04 -1.24952090e-03
 -9.21971700e-04 -4.80578927e-05]","[ 8.38821596e-03 -3.48299204e-03 -4.14463924e-04  5.42713879e-03
  1.86307115e-04  1.63335220e-03 -2.48585909e-03  8.87509932e-04
  3.14383643e-03  6.65905844e-04  4.98377558e-04  6.59677025e-04
 -7.85948053e-04  1.47449096e-03 -3.95731362e-03  2.78261972e-03
  3.23067461e-03 -5.39210423e-05  1.33041660e-03  5.77802037e-03]",0.08650760477809051,0.7909902881226241,"[ 8.38821596e-03 -3.48299204e-03 -4.14463924e-04  5.42713879e-03
  1.86307115e-04  1.63335220e-03 -2.48585909e-03  8.87509932e-04
  3.14383643e-03  6.65905844e-04  4.98377558e-04  6.59677025e-04
 -7.85948053e-04  1.47449096e-03 -3.95731362e-03  2.78261972e-03
  3.23067461e-03 -5.39210423e-05  1.33041660e-03  5.77802037e-03]"
ADI,"[-0.14496618  0.34690767  0.0864832  -0.04538112 -0.00276711  0.1341402
 -0.07663678 -0.10666311  0.02176545  0.06125196 -0.15364229 -0.15262907
 -0.26606036 -0.25453457  0.28941424 -0.00562531  0.0961574  -0.14126268
  0.29998516  0.1963517  -0.09757311  0.14610214 -0.05218504 -0.21512324
 -0.02830178  0.12307014 -0.09841994 -0.02938823 -0.07475737 -0.04428759
 -0.00833313 -0.06511422 -0.09637491 -0.1374109   0.00879671 -0.26073427
  0.54586024  1.05034218 -0.57931804 -1.60210207  0.23174645  1.61196675
  0.75592393 -1.07803163 -0.88743362  0.51785213  0.29561217 -0.89519687
  0.12490952  0.96318934 -0.34375684 -1.05846485  2.61806792  0.        ]",0.18724032677746041,[ 0.0006192   0.00040203 -0.0002624   0.00024999 -0.00012596 -0.00021725],-5.869028295885744,0.002825617664770832,0.7893356171310569,-0.034247007727570486,"[-0.13306209 -0.11344528 -0.07826068 -0.03317622  0.00276344  0.04447267
  0.0913865   0.13628006  0.16367899  0.18692763  0.18108415  0.14924297
  0.07445275 -0.11456673 -0.29171766 -0.3718736  -0.24190619 -0.20987435
 -0.21635188 -0.07403826  0.50932121  1.15501133  1.8104978   1.31985349
 -0.00535948]",[-0.00141971  0.00120893  0.00031479 -0.00090822 -0.00110806 -0.00030028],"[ 8.27735736e-03 -3.11447390e-03 -1.37143725e-03  5.86723506e-03
  1.45659022e-03  2.04990224e-03 -3.57129486e-03  3.13724475e-05
  4.04811087e-03  1.58366898e-03 -1.00047583e-03 -1.19438212e-03
  5.32478065e-05  4.12813667e-03 -2.98759773e-03  6.23526949e-04
  2.41665048e-03  2.89478801e-04  1.98195236e-04  5.65358260e-03]",0.08663479096558908,0.7893356171310569,"[ 8.27735736e-03 -3.11447390e-03 -1.37143725e-03  5.86723506e-03
  1.45659022e-03  2.04990224e-03 -3.57129486e-03  3.13724475e-05
  4.04811087e-03  1.58366898e-03 -1.00047583e-03 -1.19438212e-03
  5.32478065e-05  4.12813667e-03 -2.98759773e-03  6.23526949e-04
  2.41665048e-03  2.89478801e-04  1.98195236e-04  5.65358260e-03]"
ADM,"[-0.14357858  0.27315493  0.03784067 -0.021433   -0.08610507  0.14949081
 -0.15829188 -0.13236072  0.0302699   0.00641921 -0.07449181 -0.02274671
 -0.21576245 -0.19547034  0.29567973  0.01785246  0.01950089 -0.05353175
  0.23781556  0.17642272 -0.12537103  0.32232661 -0.20528859 -0.15366025
 -0.00595843 -0.06460215  0.01958874  0.13176119 -0.10191516 -0.10559388
  0.04481775 -0.06314894  0.00679963 -0.12889658 -0.13413255 -0.85531211
  0.66497422  1.55980173 -0.04162303 -1.44975252 -0.9385935   0.48982728
  1.29728313 -0.20978819 -0.54186697  0.49379117  0.02170427 -0.93784867
 -0.12458225  1.15144703 -0.07306841 -2.09922639  1.36654324  0.        ]",0.18746352021965176,"[ 4.07895046e-05  1.56889959e-04 -8.95239223e-05  3.81560171e-05
  5.42151128e-05  5.53022324e-05]",-6.163242481209351,0.0021054154219803133,0.7893639728184751,-0.03496961183448126,"[-1.34050897e-01 -1.12892593e-01 -8.02896199e-02 -3.27195060e-02
  2.08079051e-04  4.39698361e-02  9.15710202e-02  1.34104893e-01
  1.66984743e-01  1.92768022e-01  1.83183258e-01  1.52959193e-01
  7.54849181e-02 -1.12618130e-01 -2.96681784e-01 -3.64468278e-01
 -2.47006146e-01 -2.11150119e-01 -2.20548982e-01 -4.78900126e-02
  4.83116749e-01  1.16884684e+00  1.81929534e+00  1.29135414e+00
  1.09230322e-03]","[-9.97403730e-04  1.13292987e-03  1.36485658e-04 -7.51864414e-04
 -1.09856919e-03 -8.65745880e-06]","[ 0.00832866 -0.00356536 -0.00321992  0.00623062  0.00294478  0.00356626
 -0.00327865 -0.00324971  0.00058477  0.00315269  0.00159539 -0.00016053
 -0.00041072  0.00372388 -0.00301173  0.00032062  0.00274427  0.00087739
 -0.00290485  0.00226038]",0.08613882984726404,0.7893639728184751,"[ 0.00832866 -0.00356536 -0.00321992  0.00623062  0.00294478  0.00356626
 -0.00327865 -0.00324971  0.00058477  0.00315269  0.00159539 -0.00016053
 -0.00041072  0.00372388 -0.00301173  0.00032062  0.00274427  0.00087739
 -0.00290485  0.00226038]"
