,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.01196485  0.04438435  0.07595495 -0.06215091 -0.19582687  0.02162149
  0.44216446  0.16773887 -0.12816159  0.10092988 -0.18126574 -0.07880905
 -0.19661057 -0.28039025  0.2928237  -0.03702929 -0.20732123  0.09012433
 -0.1248314   0.1162     -0.6163033  -0.14779273  0.04637872 -0.39745631
 -0.42436629  0.0586059  -0.00988719  0.29874524  0.30337963  0.04562903
 -0.14691819 -0.27063934 -0.21603431  0.88715657 -1.59447376  1.08342313
  2.48365831 -2.92099525 -0.66678055  2.22179036 -1.71923881 -0.12776463
  1.96086475 -0.87041377 -1.23603819  0.90792808  0.44145429 -0.41525055
 -0.16205789  1.21766157  0.09218179 -1.33501995  1.90337751  0.        ]",0.1696077371074487,"[-6.70711650e-04  1.05812982e-03 -3.31308630e-04  2.13132420e-04
  8.77569267e-05  4.34824348e-04]",-4.738830199412986,0.008748874640370627,0.7831551539426088,-0.0366039137449704,"[-0.12612876 -0.10549935 -0.07610105 -0.02968368  0.02307878  0.05703415
  0.08959741  0.14124512  0.16392328  0.18998064  0.18356959  0.12679506
  0.04689285 -0.14636166 -0.33386649 -0.33665845 -0.26044526 -0.19465925
 -0.26300445 -0.03998767  0.6420045   1.1806704   1.69731945  0.84711731
  0.00972738]","[ 1.58777628e-03  6.71712800e-04 -1.13197488e-04 -2.79431667e-04
  1.34014808e-03 -5.00354931e-05]","[ 0.01641958 -0.00785378  0.00091526  0.01408861 -0.01098207 -0.0003957
  0.00737976 -0.00413747 -0.00145821  0.00488534  0.00119657 -0.00280123
  0.00177501  0.00149095 -0.00405674 -0.00148557  0.00409706  0.00096424
 -0.00141935  0.00582996]",0.08595156654652292,0.7831551539426088,"[ 0.01641958 -0.00785378  0.00091526  0.01408861 -0.01098207 -0.0003957
  0.00737976 -0.00413747 -0.00145821  0.00488534  0.00119657 -0.00280123
  0.00177501  0.00149095 -0.00405674 -0.00148557  0.00409706  0.00096424
 -0.00141935  0.00582996]"
AAL,"[-2.75644326e-01 -2.76779408e-01 -2.09560161e-01  1.57682653e-01
 -2.08076027e-01 -1.22462005e-01  1.99591502e-01  2.67150073e-01
 -6.04352514e-02  2.45025661e-01 -3.26159004e-01  3.71378360e-02
 -1.01209614e-01 -2.49627719e-01 -4.53020643e-02  4.43431686e-02
  3.06717875e-01 -1.76673529e-01 -1.58633001e-01  3.15166951e-02
 -1.89886862e-01  1.04145300e-01  3.32905675e-01  5.24881844e-02
 -6.85203149e-04 -5.21226169e-02 -1.15726703e-01 -1.63154954e-01
  1.25392619e-01 -1.68714675e-01  4.57281644e-03 -9.04185276e-02
 -2.99765644e-01 -9.52856220e-02  1.14891041e+00 -1.31108285e+00
 -1.34558359e+00  1.32262492e+00 -9.26260263e-01  9.03266689e-01
  5.18976504e-01  1.26496703e-01  6.86663062e-01 -1.18866327e+00
  7.33828004e-01 -2.03815759e-01 -1.06992219e+00  3.21310470e-01
 -2.83512557e-01  1.91146853e+00 -1.20025159e+00  1.30617323e+00
  4.02455519e+00  0.00000000e+00]",0.19633132378148993,"[-4.52671005e-04  2.62970791e-03 -5.97440126e-04  9.76225405e-04
  5.89833265e-05  1.05493915e-03]",-4.013564732302457,0.018068869613662747,0.7769661879888473,-0.039637131044572074,"[-1.31780369e-01 -9.98064701e-02 -7.64427320e-02 -3.34020682e-02
  1.55627581e-02  5.99028919e-02  9.30639849e-02  1.46922803e-01
  1.58334259e-01  1.96521476e-01  1.89714400e-01  1.29994277e-01
  2.74967472e-02 -1.41890834e-01 -2.92017025e-01 -3.55004511e-01
 -2.65526548e-01 -2.06117268e-01 -2.11220475e-01 -1.43468187e-03
  6.98607657e-01  1.27753494e+00  1.80557572e+00  8.39995902e-01
  1.76350570e-03]",[ 0.00017187  0.00031172 -0.00076408  0.00028097  0.00177211 -0.0002786 ],"[ 0.01376327  0.00064062 -0.00518377  0.00329928  0.00124772 -0.00044055
  0.00411047  0.00062974 -0.0006475   0.00112993 -0.00069692  0.00301207
 -0.00138276 -0.00113143 -0.00109297 -0.00077085  0.0066488  -0.00193585
  0.00613665  0.01179948]",0.08478920669713672,0.7769661879888473,"[ 0.01376327  0.00064062 -0.00518377  0.00329928  0.00124772 -0.00044055
  0.00411047  0.00062974 -0.0006475   0.00112993 -0.00069692  0.00301207
 -0.00138276 -0.00113143 -0.00109297 -0.00077085  0.0066488  -0.00193585
  0.00613665  0.01179948]"
AAP,"[-3.66938666e-01 -3.99285825e-01 -9.98475611e-03  3.46472290e-01
  6.14391290e-02 -4.33985176e-01 -3.02247475e-01  6.23006766e-02
  2.40895909e-02  3.84721268e-02 -2.48600431e-01  2.70674514e-01
  1.04082074e-02  1.56533531e-02 -2.22112330e-01  1.79377959e-01
  6.66862311e-04 -2.07384407e-01 -6.87600839e-02  2.61776003e-02
  2.23050524e-01 -1.26829281e-01  2.61335120e-02  7.42945180e-01
  1.65892924e-01  3.71139238e-02 -2.66183662e-01 -2.27264047e-01
 -2.76032414e-02 -2.43388420e-02 -2.02193280e-01 -1.23105471e-01
 -2.14974132e-01 -8.92142619e-01  2.10735528e+00 -2.01669360e+00
 -3.03171439e+00  2.96988658e+00 -8.74877903e-01  3.54455009e-01
  1.65093917e+00 -4.38026893e-01  1.09011625e+00 -3.03723296e+00
 -3.85795513e-01  1.65489278e+00 -3.10117619e+00  1.56376049e+00
  2.20260214e+00 -8.36693658e-01  1.64359371e-02 -2.02385564e-01
  1.17364579e+00  0.00000000e+00]",0.17544409954448265,[ 0.00356975  0.00266989 -0.00044052  0.00229446 -0.0010787  -0.00033885],-3.8836055371561145,0.02057650193235025,0.7750016555678012,-0.04079739244005702,"[-1.27268781e-01 -9.52856357e-02 -6.96635732e-02 -4.12652465e-02
  5.11568524e-04  5.46153953e-02  9.73333937e-02  1.38786544e-01
  1.62518725e-01  2.08264129e-01  1.94842710e-01  1.46394531e-01
  1.65426640e-02 -1.32098792e-01 -3.12283624e-01 -3.55290011e-01
 -2.54391756e-01 -2.02647335e-01 -1.62159619e-01 -3.97113433e-02
  6.40729335e-01  1.43602463e+00  1.83867633e+00  8.61473969e-01
 -1.16332173e-02]","[-1.28468305e-04 -2.42521333e-05 -4.51315604e-04 -2.54553347e-04
  1.57922701e-03 -6.00573917e-05]","[ 1.15399430e-02  3.68692757e-03 -6.88788498e-03 -1.49973488e-03
  6.11595531e-03 -5.07402665e-05  2.78085983e-03  3.22874855e-03
 -2.10897600e-03  1.94411592e-03 -6.45016240e-03 -3.26157799e-05
  4.30915502e-03 -6.57308145e-03  2.29209986e-03  5.98512771e-03
 -8.31599020e-04  1.95167594e-03  1.02134741e-03  3.03355793e-03]",0.08511075892903665,0.7750016555678012,"[ 1.15399430e-02  3.68692757e-03 -6.88788498e-03 -1.49973488e-03
  6.11595531e-03 -5.07402665e-05  2.78085983e-03  3.22874855e-03
 -2.10897600e-03  1.94411592e-03 -6.45016240e-03 -3.26157799e-05
  4.30915502e-03 -6.57308145e-03  2.29209986e-03  5.98512771e-03
 -8.31599020e-04  1.95167594e-03  1.02134741e-03  3.03355793e-03]"
AAPL,"[ 0.03372171  0.05666622 -0.14758062 -0.03069068 -0.17125936  0.04035592
  0.04655737  0.02395543 -0.06120507  0.04289513 -0.14529409  0.04557458
 -0.03069647 -0.19099527  0.09447756 -0.07395735  0.08053344  0.04654738
 -0.16577687 -0.00940048 -0.00430175  0.03452537 -0.09294039 -0.00764066
  0.06217027 -0.15290599  0.01341048  0.13159279 -0.06491389 -0.01734908
 -0.01498179 -0.09557562 -0.03982814  0.41492931 -0.31305985 -0.27053274
  0.74675005 -0.38844585 -1.03721004  1.08626769  0.70077943 -1.06623537
  0.03502986  0.81649169 -0.33441073 -0.51135367  0.39170131  0.34994233
 -0.43680173 -0.04780236  0.11225789  0.78893455  0.32034105  0.        ]",0.1728234438848652,"[-4.22865670e-04 -2.82061340e-04  4.19251826e-04 -1.84917149e-05
  3.98295394e-04  7.92396308e-04]",-4.793746712176119,0.008281371268362075,0.783623332551474,-0.036489819856807236,"[-0.13100262 -0.10466065 -0.07522208 -0.02940639  0.01056334  0.05283048
  0.09318221  0.13922024  0.16617514  0.19688457  0.19105344  0.13352578
  0.03485168 -0.14907026 -0.31067814 -0.33604157 -0.26520862 -0.20652338
 -0.18719567 -0.01287315  0.61895852  1.26385365  1.80928822  0.82695076
  0.0078762 ]",[ 0.00099287 -0.00011226 -0.00031433  0.00026439  0.00178863  0.00039565],"[ 0.01517631 -0.00384148 -0.00271781  0.00915516 -0.00371399 -0.0010116
  0.00428664  0.00170662 -0.00401759 -0.00047524  0.00508435 -0.00018465
 -0.00233735  0.00290538 -0.00121863 -0.00162577  0.00098545  0.00193341
  0.00461546  0.00139933]",0.08555073983367223,0.783623332551474,"[ 0.01517631 -0.00384148 -0.00271781  0.00915516 -0.00371399 -0.0010116
  0.00428664  0.00170662 -0.00401759 -0.00047524  0.00508435 -0.00018465
 -0.00233735  0.00290538 -0.00121863 -0.00162577  0.00098545  0.00193341
  0.00461546  0.00139933]"
ABBV,"[ 0.09469702  0.26207703  0.03827843 -0.1410168  -0.05075455  0.17073821
  0.36081253  0.02419384  0.03776805  0.05385356 -0.02653306 -0.16575893
 -0.05351784 -0.11823431  0.18681762  0.06197512  0.05914898  0.19552454
  0.03633743  0.18974099 -0.53777529 -0.23426072 -0.07479094 -0.68936739
 -0.32396563  0.35336814  0.10754981  0.17746736  0.16912323  0.09159403
  0.08414701 -0.11856485 -0.18424032  0.96641875 -2.3282662   2.15563906
  3.41242207 -3.97295648  0.10620264  1.37017917 -2.7105053   0.94535729
  1.35513833 -0.37707668 -0.08681593  0.04223645  0.32035941 -0.22853761
 -0.06270804 -0.03329241 -0.269917    0.62140872  0.30912751  0.        ]",0.1763274514393418,"[ 2.28049470e-04  8.87751930e-04 -1.36509827e-04  4.76348249e-04
 -4.11046245e-05  3.33446532e-04]",-4.962945607751031,0.006992300892356163,0.7849354397099807,-0.034528088313057245,"[-0.12720505 -0.10753278 -0.07197327 -0.02592972  0.02056905  0.05278298
  0.09563497  0.13952799  0.17024354  0.1867037   0.19017416  0.13550737
  0.04116504 -0.13809408 -0.31412806 -0.32616296 -0.24492056 -0.18616698
 -0.2524601  -0.04866538  0.61717646  1.10920564  1.71401802  0.89425507
  0.01640242]","[1.21535135e-03 3.41104901e-04 6.61551220e-05 4.24341007e-04
 1.76650074e-03 1.02595812e-04]","[ 0.01671847 -0.01019246  0.00366063  0.0166007  -0.01410673  0.00162012
  0.00476352 -0.00648279  0.00163293  0.00326797  0.00258098  0.00064178
 -0.00118159  0.00093138 -0.00339139 -0.00096873  0.00101086  0.00019747
  0.00382693  0.00131434]",0.08608467268162295,0.7849354397099807,"[ 0.01671847 -0.01019246  0.00366063  0.0166007  -0.01410673  0.00162012
  0.00476352 -0.00648279  0.00163293  0.00326797  0.00258098  0.00064178
 -0.00118159  0.00093138 -0.00339139 -0.00096873  0.00101086  0.00019747
  0.00382693  0.00131434]"
ABT,"[ 0.05537224  0.2442637  -0.00553995 -0.12525187 -0.11995691  0.15465486
  0.41453156  0.07048105  0.01246205  0.1027428  -0.13144775 -0.15506356
 -0.0916264  -0.21038169  0.22984715  0.04291497  0.08278543  0.19291253
 -0.02836512  0.1949888  -0.60735688 -0.22297619 -0.06556012 -0.69822412
 -0.33953427  0.30406612  0.0905497   0.20955409  0.19723304  0.07772893
  0.04876655 -0.18742155 -0.24045505  1.11675075 -2.34493376  1.97758163
  3.56692499 -4.10262553 -0.30517632  1.95726222 -2.59827989  0.64105416
  1.70416168 -0.48601126 -0.32102291  0.09917791  0.32628616 -0.17320632
 -0.1524542   0.22427215 -0.34158369  0.83031619  0.92130613  0.        ]",0.17663760053852012,"[ 1.06921337e-03  5.03101013e-04  9.00112352e-05  7.91658378e-04
 -2.27339980e-04  2.06505645e-04]",-4.931023476759299,0.007219110906824042,0.7840892229883112,-0.03469219397268353,"[-0.12810345 -0.10710945 -0.0737686  -0.02635736  0.02214806  0.05401384
  0.09463543  0.14144863  0.16587684  0.18714691  0.1886914   0.13025355
  0.04356593 -0.13993913 -0.31237926 -0.32678262 -0.25163332 -0.18595347
 -0.26060651 -0.04730441  0.61993545  1.10804807  1.71427175  0.88577587
  0.0159485 ]","[ 1.30662068e-03  4.03124672e-04  2.17203251e-05  3.04598718e-04
  1.56850391e-03 -4.47468422e-05]","[ 1.71261689e-02 -1.02350820e-02  3.15560776e-03  1.70225981e-02
 -1.44515413e-02  4.76618334e-04  6.47539278e-03 -6.16160517e-03
  7.60880040e-04  4.25349245e-03  2.40024864e-03 -9.61118543e-05
 -9.40791161e-04  9.19729971e-04 -3.38849421e-03 -1.30508736e-03
  1.52774877e-03 -1.65217485e-04  4.51505362e-03  3.09136758e-03]",0.08603751020615619,0.7840892229883112,"[ 1.71261689e-02 -1.02350820e-02  3.15560776e-03  1.70225981e-02
 -1.44515413e-02  4.76618334e-04  6.47539278e-03 -6.16160517e-03
  7.60880040e-04  4.25349245e-03  2.40024864e-03 -9.61118543e-05
 -9.40791161e-04  9.19729971e-04 -3.38849421e-03 -1.30508736e-03
  1.52774877e-03 -1.65217485e-04  4.51505362e-03  3.09136758e-03]"
ACN,"[-0.33566237 -0.31980452 -0.08421481  0.22263635 -0.2718841  -0.32884029
  0.1961436   0.28240692 -0.15271889  0.20571358 -0.53563808  0.16984212
 -0.21671688 -0.40054152  0.14909253  0.02303396 -0.08146462 -0.11440119
 -0.30413202  0.06198653 -0.35813932 -0.07612796  0.11196096  0.28774821
 -0.17202176 -0.14212216 -0.24202011  0.10975381  0.24297591 -0.04303812
 -0.34117919 -0.41826336 -0.38846477  0.26248769  0.64836446 -1.45697109
 -0.44950476  0.31857212 -2.13597156  3.00282917  0.70613465 -1.2987028
  2.6159513  -2.64404809 -1.58248794  1.72879051 -1.59536656  0.69534836
  0.94532251  1.18769306 -0.22014243 -0.6564164   3.58923143  0.        ]",0.19595521871423424,[ 0.00027334  0.00245999 -0.00085359  0.00108933 -0.00043241  0.00016781],-4.431855865490263,0.011892398488046125,0.7756746796915922,-0.04003968144475264,"[-0.12897307 -0.09826583 -0.07830349 -0.03861651  0.015521    0.06046744
  0.08973181  0.14535102  0.14997562  0.20229575  0.1843835   0.1216313
  0.03800635 -0.14441954 -0.32106607 -0.35182614 -0.27873706 -0.20081972
 -0.23181842 -0.03271792  0.65905403  1.3375606   1.77031129  0.82325141
 -0.0059422 ]",[ 0.00093663  0.00057447 -0.00047051 -0.00079922  0.00082142 -0.00052589],"[ 0.01467456 -0.00082503 -0.00564379  0.00578271 -0.00147109 -0.00391925
  0.0101777   0.00139014 -0.0046777   0.00644159 -0.00431386 -0.00382264
  0.00466357 -0.00319808 -0.00093915  0.00182307  0.00381423  0.00026671
  0.00042116  0.01030944]",0.08527578473389917,0.7756746796915922,"[ 0.01467456 -0.00082503 -0.00564379  0.00578271 -0.00147109 -0.00391925
  0.0101777   0.00139014 -0.0046777   0.00644159 -0.00431386 -0.00382264
  0.00466357 -0.00319808 -0.00093915  0.00182307  0.00381423  0.00026671
  0.00042116  0.01030944]"
ADBE,"[-0.35073422 -0.26380949 -0.19443776  0.22011157 -0.06885565 -0.30394088
 -0.10373682  0.20556947  0.04184166  0.18947764 -0.48399955  0.17272043
 -0.09563101 -0.22198296 -0.02414175  0.05369021  0.24734841 -0.16889313
 -0.16788472 -0.00600761 -0.03681719  0.05812416  0.08337264  0.37818647
  0.13356903 -0.10485207 -0.21730072 -0.20044252  0.05782894 -0.0568722
 -0.2507513  -0.29541377 -0.30788707 -0.28439698  1.50065159 -1.89749319
 -1.65750472  1.67193842 -1.68650602  1.73553414  1.39447787 -0.91530421
  1.54817904 -2.20410944 -0.62979106  1.18154854 -1.73277315  0.38765313
  1.2288035   0.23396189 -1.25185653  1.614956    2.17294845  0.        ]",0.1893124939571532,"[ 1.48974776e-03 -1.18614533e-04  3.77991928e-04  5.97696527e-04
 -1.95442723e-04  1.90152518e-05]",-4.28363384465188,0.013792451287262933,0.7753503536662677,-0.039499310553513696,"[-0.13139497 -0.09830378 -0.07273576 -0.03800361  0.00634465  0.05852462
  0.09752019  0.1449057   0.15230357  0.20369821  0.1901047   0.13218194
  0.02846197 -0.14132904 -0.29540146 -0.35347958 -0.26586744 -0.20814752
 -0.19272664 -0.01102016  0.65512807  1.35147663  1.83808725  0.83569618
 -0.00577707]","[ 2.26091918e-05  1.74957606e-04 -5.01021324e-04 -4.12443946e-04
  1.16884948e-03 -2.65209697e-04]","[ 0.01321599  0.00180688 -0.00672346  0.00229597  0.00240548 -0.00245469
  0.00665067  0.00284747 -0.00350568  0.00338157 -0.0036379  -0.00092824
  0.0029239  -0.00285754 -0.00125196  0.00313648  0.0017395  -0.00182399
  0.00669401  0.00622735]",0.08496706481234095,0.7753503536662677,"[ 0.01321599  0.00180688 -0.00672346  0.00229597  0.00240548 -0.00245469
  0.00665067  0.00284747 -0.00350568  0.00338157 -0.0036379  -0.00092824
  0.0029239  -0.00285754 -0.00125196  0.00313648  0.0017395  -0.00182399
  0.00669401  0.00622735]"
ADI,"[-0.20681973 -0.23113378 -0.1187972   0.11051545 -0.28739898 -0.17462239
  0.24819664  0.18717301 -0.17510842  0.14261654 -0.33458258  0.07718098
 -0.10851804 -0.28407618  0.10016185  0.02466355  0.03154928 -0.05076055
 -0.24536768  0.05148699 -0.18944304  0.04231458  0.17877667  0.10439551
 -0.09669001 -0.12830139 -0.13474549  0.10325815  0.1573325  -0.10393965
 -0.10587931 -0.20503181 -0.23142805  0.2492411   0.5805549  -1.22500222
 -0.38178271  0.40738341 -1.5651027   1.91988159  0.51918298 -0.58765809
  1.38125835 -1.16584262 -0.24506735  0.1080757  -0.77491054  0.54445354
 -0.41085756  1.63278986 -0.12103506 -0.27337098  3.02604635  0.        ]",0.18954211178169145,"[-1.47815917e-03  2.27035928e-03 -1.67565576e-03  1.28987199e-03
 -8.46582247e-04  8.04076107e-06]",-4.1954017153518475,0.015064689529337746,0.7784472014146013,-0.03921097316658257,"[-1.29915318e-01 -1.01029847e-01 -7.86023200e-02 -3.47292404e-02
  1.69891790e-02  5.74644909e-02  8.87990370e-02  1.42893453e-01
  1.58259834e-01  1.97787979e-01  1.88923984e-01  1.28234850e-01
  3.53155026e-02 -1.43622491e-01 -3.13150533e-01 -3.45827337e-01
 -2.73347710e-01 -2.01938722e-01 -2.11157230e-01 -1.29176405e-02
  6.68843627e-01  1.29189778e+00  1.78305204e+00  8.27223404e-01
 -2.40797834e-04]","[ 9.18016363e-04  4.12536804e-04 -6.03097957e-04 -9.67343458e-05
  1.45283164e-03 -1.22255664e-04]","[ 1.46841344e-02 -1.07066086e-03 -5.08597815e-03  6.03144291e-03
 -1.29414961e-03 -2.33156787e-03  6.95271115e-03  8.86953444e-04
 -2.65476473e-03  3.13100120e-03 -2.94567928e-04  8.77086177e-05
 -3.36141717e-04 -5.78524631e-04 -8.68552042e-04 -1.53396627e-03
  5.42478417e-03  6.82613052e-04  1.69002023e-03  8.92850923e-03]",0.08512718359274422,0.7784472014146013,"[ 1.46841344e-02 -1.07066086e-03 -5.08597815e-03  6.03144291e-03
 -1.29414961e-03 -2.33156787e-03  6.95271115e-03  8.86953444e-04
 -2.65476473e-03  3.13100120e-03 -2.94567928e-04  8.77086177e-05
 -3.36141717e-04 -5.78524631e-04 -8.68552042e-04 -1.53396627e-03
  5.42478417e-03  6.82613052e-04  1.69002023e-03  8.92850923e-03]"
ADM,"[-1.64406639e-01 -4.82562877e-02 -2.15150212e-02  6.19796743e-02
 -2.91347948e-01 -1.53533248e-01  3.94491764e-01  4.30064199e-02
 -1.66374246e-01  8.43450124e-02 -3.30538293e-01 -1.62009837e-02
 -2.32112622e-02 -2.11851093e-01  1.79843029e-01  1.78840569e-01
 -1.02174482e-02  1.89517472e-01 -1.92334029e-01  2.28302312e-01
 -3.35489688e-01 -1.55470562e-01  8.72845802e-05 -2.39874838e-01
 -2.57098158e-01  1.86060818e-01 -8.72027164e-02  2.73969846e-01
  2.11866238e-01  5.51830677e-04 -1.38466315e-02 -2.60438957e-01
 -2.58044308e-01  7.81714822e-01 -8.31024167e-01  6.72429745e-03
  1.69330037e+00 -2.11442765e+00 -1.61318008e+00  2.87849556e+00
 -1.26045391e+00  2.24795438e-01  2.69186335e+00 -1.95891791e+00
 -2.18468735e-01  5.95210725e-03 -1.21480350e+00  1.09819376e+00
 -5.03852107e-01  1.00503837e+00  6.21681185e-01 -1.53902243e-01
  1.75071561e+00  0.00000000e+00]",0.18777228959914063,"[ 1.62741741e-04  1.80351677e-03 -3.36911904e-04  5.26259883e-04
  2.94435302e-05  4.54542008e-04]",-4.5568686058037455,0.010494871121202645,0.7793598746357148,-0.03746234236681334,"[-0.12800097 -0.10236559 -0.07859296 -0.03418149  0.02152828  0.05290784
  0.08860247  0.14051645  0.1583866   0.19338099  0.19340682  0.13145672
  0.03992629 -0.13215645 -0.31685025 -0.3268271  -0.26771978 -0.18127917
 -0.22851099 -0.04031291  0.63080041  1.21237773  1.74574428  0.87163816
  0.00261024]","[ 1.37595300e-03  5.24657330e-04 -2.89437060e-04  6.76581778e-05
  1.28051650e-03 -1.26773512e-04]","[ 1.61874562e-02 -5.48352964e-03 -2.00804230e-03  1.17957998e-02
 -8.49839269e-03 -2.76639014e-03  9.50847310e-03 -3.21871504e-03
 -3.04707499e-04  6.86984039e-03 -1.83886760e-03  1.98553836e-04
 -8.76903654e-04 -2.86024212e-03  7.86020319e-05 -2.11485804e-03
  3.34424726e-03  2.01519992e-03  1.75487095e-03  5.18157800e-03]",0.08550438995846897,0.7793598746357148,"[ 1.61874562e-02 -5.48352964e-03 -2.00804230e-03  1.17957998e-02
 -8.49839269e-03 -2.76639014e-03  9.50847310e-03 -3.21871504e-03
 -3.04707499e-04  6.86984039e-03 -1.83886760e-03  1.98553836e-04
 -8.76903654e-04 -2.86024212e-03  7.86020319e-05 -2.11485804e-03
  3.34424726e-03  2.01519992e-03  1.75487095e-03  5.18157800e-03]"
