,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.19778582  0.12383826  0.18242019 -0.25993924 -0.07300741  0.19312474
  0.02850042 -0.00322296  0.30789128  0.08933659 -0.35308288  0.14265068
 -0.0417434  -0.1382235   0.07888161 -0.09295216  0.1500019   0.01205087
  0.13058592 -0.1166138  -0.06475518 -0.08579613 -0.13991724  0.51117502
 -0.21136631 -0.15932525 -0.03132742  0.18021808  0.23031302  0.73343234
  0.27919498  0.08530221  0.21065527 -1.94106538 -0.0588401   2.6969594
  0.03836979 -2.29109649  0.01490844  0.95835836 -0.52279675  0.5635043
  1.37292635 -1.16815377 -1.98639388  0.85124257  1.8206666   0.08937514
 -0.74181914 -0.64584834 -0.29449509  0.52954875  0.56032893  0.        ]",0.12813567485801786,[ 0.00054517  0.00312521  0.00022281  0.00043547  0.00042385 -0.0001516 ],-4.751282013323319,0.008640610721345763,0.8348617132229513,-0.03731179383353103,"[-0.11850275 -0.10644782 -0.06821408 -0.02340605  0.01425135  0.0552994
  0.10905757  0.14008908  0.14949444  0.18419011  0.15474581  0.07549951
 -0.05210099 -0.22976963 -0.30748709 -0.26336424 -0.18051291 -0.18110047
 -0.1014624   0.25530899  0.81971792  1.39308341  1.14656747 -0.12771851
  0.00642653]",[ 0.00100893  0.00039774  0.00273939  0.00095227 -0.00054346  0.00082602],"[ 0.00115114 -0.00360998  0.00355307  0.00450353 -0.00932858  0.00245519
  0.00201811 -0.00182349  0.00142885  0.00325664 -0.00082716 -0.00341325
  0.00070058  0.0069081  -0.00023041 -0.0018228  -0.00139904  0.00100455
  0.00254203  0.00011937]",0.08687570204318266,0.8348617132229513,"[ 0.00115114 -0.00360998  0.00355307  0.00450353 -0.00932858  0.00245519
  0.00201811 -0.00182349  0.00142885  0.00325664 -0.00082716 -0.00341325
  0.00070058  0.0069081  -0.00023041 -0.0018228  -0.00139904  0.00100455
  0.00254203  0.00011937]"
AAL,"[-0.13676652  0.08963367  0.03339281 -0.06579164  0.08601108  0.23374884
  0.06918378 -0.06003622  0.27566282  0.25558433 -0.23154712  0.02394218
  0.02651237 -0.07605778  0.06197575 -0.08257147  0.11500212  0.05835285
 -0.0075427  -0.21541538 -0.02294527 -0.32667086 -0.03471992  0.27999436
 -0.13764337 -0.17343515 -0.31683178  0.09190626  0.04133375  0.64810453
 -0.01476724  0.13743689  0.01091231 -1.62966134  0.21813412  2.10596255
 -0.67987704 -2.23357478  1.44635462  1.72409284 -1.98243886 -0.64459285
  1.90714021  0.02628174 -1.57431533 -0.0184242   0.99573826  0.20798153
 -0.33072819 -0.41508093  0.69085344  0.32792944 -2.0686914   0.        ]",0.1417171358755086,"[-4.53963043e-04  1.24016542e-03  8.30544481e-05 -3.43424387e-04
  4.07743793e-04 -2.04667683e-04]",-5.098681640265325,0.0061047895713226856,0.8276188287955535,-0.03776822827057585,"[-0.12124273 -0.1026457  -0.06474505 -0.02205156  0.01513785  0.05356075
  0.10822944  0.14732556  0.15464029  0.17878598  0.1585238   0.07954137
 -0.05251937 -0.23109264 -0.31058595 -0.2608934  -0.19182986 -0.19402579
 -0.09773477  0.21353502  0.83715491  1.34817478  1.1589003  -0.1260681
 -0.01401821]","[ 8.43589395e-04 -1.05924306e-05  2.45024816e-03  2.23237264e-04
 -3.93204286e-04  2.89228823e-04]","[ 0.00214355 -0.00296277  0.00176046  0.00260091 -0.00925742  0.00636022
  0.00395656 -0.0060066  -0.00177994  0.00441784  0.00229986 -0.00214868
 -0.0017712   0.00412186  0.00055981 -0.00066563 -0.00076979  0.00328435
  0.00230361 -0.00745658]",0.08681515960569719,0.8276188287955535,"[ 0.00214355 -0.00296277  0.00176046  0.00260091 -0.00925742  0.00636022
  0.00395656 -0.0060066  -0.00177994  0.00441784  0.00229986 -0.00214868
 -0.0017712   0.00412186  0.00055981 -0.00066563 -0.00076979  0.00328435
  0.00230361 -0.00745658]"
AAP,"[ 0.38629859  0.13347613  0.42356392 -0.25418747 -0.06536749  0.19802373
 -0.04649088  0.05421063  0.32110322 -0.00986814 -0.21337807  0.13635528
 -0.01032998 -0.03869339 -0.01904873  0.00676561  0.13441024  0.090099
  0.18016223 -0.15795941 -0.02297425  0.12883919 -0.13761183  0.45072163
 -0.24331301 -0.12341007  0.18600043  0.22647534  0.40661365  0.6666961
  0.41834203 -0.19370436  0.32400498 -2.16967822 -0.24742157  3.07637727
  0.63619753 -3.02150253 -1.05832492  1.62905158  0.90475111 -0.1773874
  0.00936114 -0.85983756 -0.84784714  1.21048169  1.11568012 -0.47004562
 -0.50593183 -0.34946649 -0.92780594  1.01407678  2.58318304  0.        ]",0.12692802932826153,"[ 1.53948409e-03 -2.67837099e-04  2.88205667e-04  5.70174881e-05
 -1.13922745e-04 -2.30291659e-04]",-5.340707643004959,0.004792478146439206,0.8389429167264131,-0.037145416484457586,"[-0.11363456 -0.10584205 -0.06783367 -0.02337991  0.01244525  0.05691001
  0.10909199  0.13599516  0.15531584  0.18392852  0.155012    0.08111885
 -0.05861232 -0.22311517 -0.30964071 -0.2564779  -0.17772133 -0.18532723
 -0.09503872  0.28826942  0.8205292   1.37829945  1.14038143 -0.12672544
  0.02154846]",[ 0.00108219  0.00080662  0.00259333  0.00127533 -0.0012778   0.00113305],"[ 4.40581733e-04 -4.02185262e-03  4.59768192e-03  6.04881998e-03
 -1.12744725e-02 -4.72042792e-04  3.92708361e-03  2.11449199e-03
 -4.76576670e-04 -6.71747229e-04  7.38553506e-05 -6.92136204e-04
  1.44506806e-03  5.18998511e-03 -1.96558323e-03 -1.40434426e-03
 -8.84957632e-04 -3.09216090e-04  3.66563918e-03  5.82706859e-03]",0.08644729861526927,0.8389429167264131,"[ 4.40581733e-04 -4.02185262e-03  4.59768192e-03  6.04881998e-03
 -1.12744725e-02 -4.72042792e-04  3.92708361e-03  2.11449199e-03
 -4.76576670e-04 -6.71747229e-04  7.38553506e-05 -6.92136204e-04
  1.44506806e-03  5.18998511e-03 -1.96558323e-03 -1.40434426e-03
 -8.84957632e-04 -3.09216090e-04  3.66563918e-03  5.82706859e-03]"
AAPL,"[ 0.25981596  0.19778593  0.27960567 -0.51999401 -0.2410113   0.16136054
 -0.07375058  0.08134383  0.23527154  0.10540027 -0.26918641  0.11438907
  0.00577652 -0.08572277  0.11445472 -0.12866678  0.34390655  0.11816374
  0.23259444 -0.07614374 -0.2232894  -0.04091937 -0.09736545  0.70061097
 -0.2830621  -0.07755106 -0.03104417  0.20845751  0.19406825  0.90315789
  0.27628337  0.22646927  0.20084341 -2.1627872   0.10045898  3.23192293
 -0.29592542 -2.5318624   0.67380967  0.78136063 -1.34654388  1.13352048
  2.26752188 -2.08722313 -2.41849857  1.72935089  1.48934224 -0.36573283
  0.30173943 -0.84655597 -1.49893586  1.6963285   1.37076117  0.        ]",0.11652150099297755,"[-4.71778843e-06  1.48401802e-03 -3.22851778e-04  3.61059521e-04
 -1.18076065e-04 -3.34505465e-04]",-5.354184463099891,0.00472832404826483,0.8362046334807478,-0.03659000050939292,"[-0.11656547 -0.11226359 -0.07202377 -0.02448071  0.01136046  0.0582631
  0.10659128  0.14002446  0.15335755  0.18330462  0.15577709  0.07750307
 -0.05122186 -0.23278981 -0.29458787 -0.25338523 -0.17108228 -0.17673811
 -0.12139975  0.26222476  0.8268228   1.43236031  1.13087153 -0.12342874
  0.00774201]",[ 0.00105387  0.00021155  0.00319007  0.00086567 -0.00016234  0.00083753],"[ 0.00043577 -0.00307354  0.00502756  0.00358714 -0.00986039  0.00427146
  0.00143573 -0.00399908  0.00285695  0.00581656 -0.00322411 -0.00442944
  0.00320701  0.00587302 -0.00156674  0.00131908 -0.00204305 -0.00226108
  0.00535177  0.00221048]",0.08724696469316906,0.8362046334807478,"[ 0.00043577 -0.00307354  0.00502756  0.00358714 -0.00986039  0.00427146
  0.00143573 -0.00399908  0.00285695  0.00581656 -0.00322411 -0.00442944
  0.00320701  0.00587302 -0.00156674  0.00131908 -0.00204305 -0.00226108
  0.00535177  0.00221048]"
ABBV,"[ 0.36959514  0.27843028  0.42092351 -0.39865614 -0.24116757  0.30256935
 -0.10667571 -0.10721743  0.29167921  0.30285563 -0.23330087  0.05818798
  0.26423023  0.04774631  0.00885831  0.0289517   0.28810874  0.28825676
  0.24408643 -0.16495274 -0.25207504  0.11401939  0.01270162  0.47658835
 -0.22349426 -0.0861236  -0.05145221  0.27405652  0.24776424  0.90773644
  0.30332522 -0.1445152   0.12424615 -1.89565829  0.26818279  2.89768433
 -0.41702507 -3.19285804  0.7361895   2.40466705 -1.02405903 -0.97922229
  1.31261606 -0.56879339 -1.2787953   1.65980097  1.13941745 -1.05809627
 -0.51966155 -0.66549088 -0.52696098  3.32020953  2.56907163  0.        ]",0.11943517421903693,"[ 8.13049246e-04  7.57224308e-04 -1.47443256e-04 -1.21980668e-04
 -3.77080806e-06 -2.17675376e-04]",-4.98046346953116,0.006870877377119607,0.8385812955372698,-0.035785958258255694,"[-0.11375545 -0.10907923 -0.07205461 -0.02078953  0.0107254   0.05113292
  0.1076493   0.14779223  0.15459867  0.18052319  0.16867417  0.08495328
 -0.05753244 -0.2242548  -0.29887385 -0.23774571 -0.16999923 -0.18540993
 -0.12810877  0.28412973  0.84416478  1.38456232  1.13814867 -0.12774552
  0.00752328]",[ 0.00122565  0.00029796  0.00308455  0.00090776 -0.0011154   0.00064375],"[ 0.00123724 -0.00254918  0.00399688  0.0032076  -0.01181575  0.00446112
  0.0057139  -0.00324647 -0.0027067   0.00270262  0.00084726 -0.00182221
  0.00266162  0.00479442 -0.00337557 -0.00114375 -0.00159443  0.00051717
  0.00983679  0.00537614]",0.08745875797908659,0.8385812955372698,"[ 0.00123724 -0.00254918  0.00399688  0.0032076  -0.01181575  0.00446112
  0.0057139  -0.00324647 -0.0027067   0.00270262  0.00084726 -0.00182221
  0.00266162  0.00479442 -0.00337557 -0.00114375 -0.00159443  0.00051717
  0.00983679  0.00537614]"
ABT,"[ 4.02851733e-01  2.55206127e-01  5.21192519e-01 -3.86356555e-01
 -1.27205356e-01  3.43936079e-01 -6.12120999e-02 -6.31273775e-02
  4.34902242e-01  2.54387441e-01 -2.99589233e-01  6.50202661e-02
  1.93852105e-01  1.49485070e-02  2.61976634e-03  1.75165460e-02
  2.85458276e-01  2.71529213e-01  2.19311848e-01 -2.77813437e-01
 -1.88643379e-01  5.85245467e-02 -2.89312477e-02  5.85616680e-01
 -3.25122246e-01 -1.59707952e-01  3.98178332e-04  3.15522235e-01
  3.52903825e-01  1.06198719e+00  4.01254369e-01 -1.60518140e-01
  2.49172991e-01 -2.69629677e+00  1.13735145e-01  3.92567506e+00
 -1.04369569e-01 -4.24626124e+00  3.22568204e-01  2.97918326e+00
 -7.72088314e-01 -1.12731926e+00  1.36601171e+00 -5.76542280e-01
 -1.64067252e+00  1.67424255e+00  1.47040756e+00 -1.10319416e+00
 -5.63507875e-01 -3.75092481e-01 -7.64909452e-01  2.58736680e+00
  2.45308144e+00  0.00000000e+00]",0.11321535174459126,"[1.03949205e-03 1.16933022e-03 1.17061398e-04 4.60304581e-04
 1.67534374e-05 9.48920805e-05]",-5.623849660792709,0.003610714294156879,0.8393012835823562,-0.03599151235342946,"[-0.11166319 -0.10870887 -0.06923568 -0.01975253  0.01202865  0.05234617
  0.11265869  0.14601915  0.15152354  0.18063675  0.16549639  0.08382691
 -0.05785263 -0.22410118 -0.29789243 -0.23916994 -0.17290815 -0.19870707
 -0.11999966  0.27645442  0.83730971  1.40762158  1.11687293 -0.13421144
  0.01057283]",[ 0.00133515  0.00058227  0.00358984  0.00119478 -0.00118127  0.00097347],"[-0.00121435 -0.0028224   0.00692168  0.00393663 -0.01455423  0.00340685
  0.00729887 -0.00252643 -0.00314665  0.0026705   0.00093331 -0.0029234
  0.00261278  0.00579831 -0.0035939  -0.00134592 -0.0010451   0.0001576
  0.00763931  0.00485501]",0.08771483494382862,0.8393012835823562,"[-0.00121435 -0.0028224   0.00692168  0.00393663 -0.01455423  0.00340685
  0.00729887 -0.00252643 -0.00314665  0.0026705   0.00093331 -0.0029234
  0.00261278  0.00579831 -0.0035939  -0.00134592 -0.0010451   0.0001576
  0.00763931  0.00485501]"
ACN,"[-0.06535395  0.05263627 -0.25167494 -0.06881563 -0.24270857 -0.05671047
 -0.03132461 -0.05164044 -0.16554252  0.09954392 -0.03034049  0.10324859
  0.02171616 -0.10327618  0.04657645 -0.04323577  0.03707903 -0.05003259
  0.05751812  0.20138636 -0.10028628 -0.0288098  -0.03478142 -0.02756933
  0.10856081  0.0227002  -0.16737258 -0.06792855 -0.20704655 -0.05106553
 -0.1633255   0.22995086 -0.23131673  0.95854578  0.23661183 -1.32171925
 -0.47070072  1.88811884  0.65591762 -1.48916421 -0.74737699  1.19100903
  0.75351249 -0.73968324 -0.62282604  0.05653578  0.54329287  0.44096088
 -0.35427748 -0.79087467  0.6734646   1.03854567 -1.14775136  0.        ]",0.13589354550498065,[-0.00197405  0.00145311 -0.00121129  0.00023659 -0.00023704  0.00017112],-4.553042044325271,0.010535107324813197,0.8291648738414498,-0.038088300962645996,"[-0.12732297 -0.10276547 -0.07275924 -0.02948995  0.01238238  0.05512123
  0.09304861  0.14087439  0.16396926  0.18289418  0.15705634  0.07634804
 -0.05349541 -0.22858911 -0.31964741 -0.27060788 -0.18587894 -0.14483016
 -0.10415115  0.25961693  0.83957481  1.27931135  1.21638096 -0.10665706
 -0.00325723]","[ 3.77260343e-04 -6.52297175e-04  4.06468448e-04 -2.41077324e-04
 -9.05423592e-05 -3.88422238e-04]","[ 0.0100868  -0.00349114 -0.00785342  0.00357617  0.00157683  0.00390908
 -0.00447723 -0.00258679  0.00335477  0.00222019 -0.0001109   0.00079237
 -0.00115072  0.00309523  0.0010782  -0.00057506 -0.00082916  0.00254754
  0.00504075 -0.00367285]",0.08533159883105962,0.8291648738414498,"[ 0.0100868  -0.00349114 -0.00785342  0.00357617  0.00157683  0.00390908
 -0.00447723 -0.00258679  0.00335477  0.00222019 -0.0001109   0.00079237
 -0.00115072  0.00309523  0.0010782  -0.00057506 -0.00082916  0.00254754
  0.00504075 -0.00367285]"
ADBE,"[ 0.00501126  0.15464629 -0.03654332 -0.27115925 -0.24209047  0.10387416
 -0.07112023 -0.02746264  0.0585194   0.21309558 -0.14260661  0.09426951
  0.06375481 -0.05790929  0.12425892 -0.1015696   0.18194506  0.04012056
  0.14967249  0.06628585 -0.18689633 -0.09993181 -0.06025858  0.30307313
 -0.05223924 -0.01595034 -0.23061379  0.088798    0.01369667  0.49239627
  0.00566476  0.16687687 -0.06531305 -0.60427233  0.20086413  1.00847747
 -0.626906   -0.62680208  1.1975595   0.14196982 -1.51719631  0.63044769
  1.69858053 -0.94233792 -1.42068527  0.45881754  0.89963618  0.42249403
 -0.05131709 -1.23224521 -0.08644008  1.73176531 -0.12670666  0.        ]",0.1373167814247061,[-0.00040366  0.00105465  0.00015863  0.00027955  0.0002645   0.00027739],-4.857198497923475,0.007772227330776479,0.8306882441328447,-0.03709868780016985,"[-0.12292124 -0.10713335 -0.07250192 -0.0255926   0.01128211  0.05516241
  0.10067191  0.14484801  0.15897599  0.18248367  0.15913578  0.07872522
 -0.04986931 -0.23260201 -0.30766784 -0.26180459 -0.17749737 -0.16065501
 -0.11695589  0.24987669  0.83263139  1.35104476  1.17968815 -0.11374358
 -0.00685003]",[ 0.00079161 -0.00016015  0.00194158  0.00019863 -0.00027694  0.00011166],"[ 0.005254   -0.00320012 -0.00129909  0.00292643 -0.00498593  0.00557904
 -0.00025734 -0.00465767  0.00167232  0.00437091 -0.00040103 -0.00157933
 -0.0002061   0.00403101  0.00099437  0.00026561 -0.00275381  0.00095702
  0.006214   -0.00152935]",0.08632673231603352,0.8306882441328447,"[ 0.005254   -0.00320012 -0.00129909  0.00292643 -0.00498593  0.00557904
 -0.00025734 -0.00465767  0.00167232  0.00437091 -0.00040103 -0.00157933
 -0.0002061   0.00403101  0.00099437  0.00026561 -0.00275381  0.00095702
  0.006214   -0.00152935]"
ADI,"[ 0.25304016  0.13215434  0.25563657 -0.33404252 -0.03970386  0.2177888
  0.04404425 -0.03605525  0.36867339  0.09169751 -0.42268344  0.05957351
  0.00430521 -0.08614267  0.12406653 -0.11153278  0.19011617  0.05785017
  0.13162283 -0.16437865 -0.12673875 -0.06245013 -0.074735    0.61993737
 -0.25434281 -0.13110802  0.00597128  0.23398392  0.26651751  0.80957561
  0.36931062  0.07101324  0.30217125 -2.23879172  0.00447295  3.18129719
 -0.15006213 -2.8566386   0.25497403  1.38341486 -0.86168459  0.33925713
  1.70743873 -1.1203739  -2.27146142  1.0523074   1.88884443 -0.1462161
 -0.64630848 -0.43535747 -0.77533074  0.34500115  1.45760163  0.        ]",0.11880894919683067,"[ 1.52004418e-04  1.56427644e-03 -1.10945797e-04  2.65608190e-05
  1.41785854e-04 -2.57639883e-04]",-5.227053156525328,0.005369324571317158,0.8360579408922847,-0.037211274916208084,"[-0.11702551 -0.10802842 -0.06729288 -0.02287491  0.01470072  0.05409896
  0.11101915  0.14011309  0.14635484  0.1802758   0.15717404  0.07882751
 -0.04918591 -0.23087284 -0.30420598 -0.25890212 -0.18054069 -0.18593577
 -0.10998724  0.25909634  0.83251488  1.41498406  1.13533028 -0.127457
  0.00890324]",[ 0.00113173  0.00045038  0.00294824  0.00118833 -0.00062182  0.00105735],"[ 0.00021303 -0.00328537  0.00490117  0.00391923 -0.01082019  0.00314718
  0.00306411 -0.00272061  0.00075535  0.00408976 -0.00066356 -0.00422843
  0.0012192   0.00701822 -0.00086381 -0.00156434 -0.00087603 -0.00020088
  0.00186426  0.00233835]",0.08714125724424648,0.8360579408922847,"[ 0.00021303 -0.00328537  0.00490117  0.00391923 -0.01082019  0.00314718
  0.00306411 -0.00272061  0.00075535  0.00408976 -0.00066356 -0.00422843
  0.0012192   0.00701822 -0.00086381 -0.00156434 -0.00087603 -0.00020088
  0.00186426  0.00233835]"
ADM,"[ 4.33063617e-01  1.85167851e-01  2.18322897e-01 -3.43617427e-01
 -2.81561398e-01  1.73667680e-01 -5.12848198e-02  1.49852852e-03
  3.32630413e-01  2.16573826e-02 -4.10333763e-01  3.03539020e-01
 -6.33861668e-02 -1.85259090e-01  1.11186335e-01 -7.99074232e-02
  1.09301145e-01 -5.10057622e-02  2.81164088e-01  4.41372107e-02
 -9.69251651e-02  1.42667008e-01 -2.70909279e-01  5.81932893e-01
 -1.90051984e-01 -1.35708476e-01  1.08225573e-01  2.57636792e-01
  4.33746839e-01  7.60367853e-01  4.88619951e-01 -9.27060321e-02
  2.69350398e-01 -1.89067804e+00 -2.39507451e-01  2.65097231e+00
  6.68883155e-01 -1.86319254e+00 -1.39799597e+00  3.56205751e-01
  1.10003298e+00  1.15724410e+00  4.61327188e-01 -1.60919617e+00
 -1.97718407e+00  9.14795298e-01  2.52717008e+00  6.27816968e-01
 -1.50422682e+00 -1.46579965e+00 -5.18912931e-01  1.39366616e+00
  2.64563226e+00  0.00000000e+00]",0.12925740140336162,"[1.86657943e-03 5.60282945e-04 5.07999835e-04 3.57662890e-04
 5.41970168e-05 1.48356916e-05]",-5.130549189115846,0.005913312055146164,0.8399553551693506,-0.0366394963808062,"[-0.11805243 -0.10788287 -0.07308735 -0.02405281  0.01225863  0.05526356
  0.10967042  0.13687739  0.14722652  0.19159844  0.15344032  0.07164814
 -0.05103801 -0.22796343 -0.31017053 -0.26765569 -0.16771745 -0.16146009
 -0.10455999  0.29373117  0.79604986  1.40676604  1.15428528 -0.12701578
  0.01686401]",[ 0.00117713  0.00087917  0.00281     0.00148219 -0.00098491  0.0010132 ],"[ 0.00128938 -0.00409373  0.00353067  0.00622879 -0.00819438 -0.00142212
  0.00051836  0.0026977   0.00309129  0.00092337 -0.00197865 -0.00365589
  0.00091492  0.00934148  0.00097511 -0.00408853 -0.00370414  0.00063035
  0.00490044  0.00641202]",0.08661545681439936,0.8399553551693506,"[ 0.00128938 -0.00409373  0.00353067  0.00622879 -0.00819438 -0.00142212
  0.00051836  0.0026977   0.00309129  0.00092337 -0.00197865 -0.00365589
  0.00091492  0.00934148  0.00097511 -0.00408853 -0.00370414  0.00063035
  0.00490044  0.00641202]"
