,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-6.54852205e-02  1.74341036e-01 -2.19779848e-01 -1.17199907e-01
 -4.43664655e-01  6.19170866e-02 -1.46772309e-01  1.39566924e-01
  1.83202766e-01  1.30865017e-01 -1.11449656e-02  1.31860752e-02
  1.41020753e-01  7.97743823e-02 -1.33754261e-01 -6.98541230e-02
  1.09254047e-01  8.66445289e-02 -7.10237974e-02 -2.78004041e-01
 -7.30899335e-03 -2.63341399e-01 -2.97707686e-01 -2.53738833e-01
  1.28210908e-01  1.37437896e-01 -9.59998078e-02 -1.86423708e-01
  1.40243701e-01 -2.73485737e-02 -8.88668380e-02 -2.04296337e-02
 -8.64253179e-02 -1.59726380e+00  4.48513524e-01  2.05506991e+00
 -1.58282854e+00 -1.61913526e+00  2.38505264e+00  3.26051094e-01
 -2.38458744e+00  3.78684358e-01  1.58396513e+00 -6.13206150e-01
 -6.04775494e-01  4.50029361e-01  1.72585315e-01 -2.13901596e-01
 -1.29507214e-01  2.18208526e-04  6.79533451e-01  4.12981491e-01
 -1.26290067e+00  0.00000000e+00]",0.14245915587607264,"[ 6.42087940e-04  5.86882845e-04 -3.14992043e-04  1.02302468e-04
 -2.91710976e-05 -2.45430113e-04]",-4.838407271051335,0.007919657880056864,0.8266960524759496,-0.038686367939785214,"[-0.12610348 -0.10147901 -0.0770589  -0.02440147  0.01012902  0.05857014
  0.1034047   0.14011508  0.16124486  0.17717417  0.16254129  0.08050911
 -0.07097344 -0.23834485 -0.313788   -0.25309088 -0.20521496 -0.19838586
 -0.0784163   0.26990998  0.80147114  1.19983811  1.17297873 -0.09125638
 -0.01065244]",[-0.00148306  0.00044219  0.00050617 -0.00123    -0.00095627 -0.00064668],"[ 0.0036323  -0.00285739  0.00229304  0.00107192 -0.00928405  0.00927559
  0.00154064 -0.00491303  0.00141266  0.00476831  0.00050162  0.00029793
 -0.00135975  0.00222736 -0.00045907 -0.00014226  0.00053199  0.00147839
  0.00173402 -0.00350419]",0.08712400226641875,0.8266960524759496,"[ 0.0036323  -0.00285739  0.00229304  0.00107192 -0.00928405  0.00927559
  0.00154064 -0.00491303  0.00141266  0.00476831  0.00050162  0.00029793
 -0.00135975  0.00222736 -0.00045907 -0.00014226  0.00053199  0.00147839
  0.00173402 -0.00350419]"
AAL,"[-0.2953097   0.19219019 -0.26999429 -0.13472568 -0.4866316   0.16258858
 -0.15051242  0.16947937  0.17617137  0.20070288 -0.07832182  0.13590575
  0.1987109   0.2189126  -0.0491896  -0.03589336  0.06909063  0.19355739
 -0.10804414 -0.44937607  0.04310602 -0.28743663 -0.28843823 -0.32208475
  0.17806574  0.12539624 -0.08598711 -0.24729436  0.07533611 -0.05007773
 -0.0197258   0.01058826 -0.24092331 -2.18244599  0.72819523  2.58881041
 -2.14269702 -1.94334695  3.02669705  0.46763285 -2.7513116   0.09694256
  1.45584082  0.01551352 -0.4598712  -0.24101775  0.4942064   0.29607581
 -0.7898507  -0.37365004  1.72026277  0.83189356 -2.42107011  0.        ]",0.1522469659590787,"[ 5.75408929e-04  7.03299832e-04 -3.89964050e-04 -4.26004965e-04
  5.90871861e-04  3.27022229e-05]",-5.160374712026615,0.005739548604771887,0.8220385244569264,-0.03851278715456871,"[-0.12722646 -0.10158575 -0.07814657 -0.02152202  0.01011437  0.05935489
  0.10305987  0.14323502  0.15849379  0.18315684  0.16546131  0.08879833
 -0.06576603 -0.23751769 -0.31680232 -0.24417566 -0.20886597 -0.21712416
 -0.07035213  0.26707342  0.8073266   1.1795666   1.18339565 -0.09165781
 -0.01171596]",[-0.0016428   0.0002359   0.00049287 -0.00111105 -0.00088902 -0.00108444],"[ 0.00192541 -0.00201488  0.00380498 -0.00041779 -0.01016822  0.0110505
  0.00186939 -0.00574421  0.00068904  0.00433798  0.00234368  0.00088662
 -0.0033607   0.00324803  0.00107177 -0.00218837 -0.00044089  0.00456201
  0.00314629 -0.00679336]",0.08731753216704075,0.8220385244569264,"[ 0.00192541 -0.00201488  0.00380498 -0.00041779 -0.01016822  0.0110505
  0.00186939 -0.00574421  0.00068904  0.00433798  0.00234368  0.00088662
 -0.0033607   0.00324803  0.00107177 -0.00218837 -0.00044089  0.00456201
  0.00314629 -0.00679336]"
AAP,"[ 1.29350713e-01  6.16024449e-02  1.44488805e-01  1.28601431e-01
 -2.27585462e-02 -3.14746103e-02 -1.28321664e-01 -6.72037415e-02
  2.05293460e-01  3.51915758e-01 -6.28766264e-02 -1.24605947e-01
  1.84626169e-01  5.22247706e-02 -2.52112780e-01  1.16426401e-01
  3.47628338e-01  2.81712991e-01 -4.45978983e-02 -2.13171463e-01
  6.10901471e-02 -6.82596444e-02 -2.93130848e-01 -3.51634804e-01
  2.16872499e-03  3.81404825e-01 -7.46653398e-02  3.53322198e-02
  3.65583201e-01  1.23873450e-01  1.38873032e-01  1.98861260e-01
  2.15491549e-01 -1.48647124e+00  3.57246768e-01  2.00250934e+00
 -6.51548776e-01 -2.38543325e+00  1.06551190e+00  1.97442128e+00
 -1.07866827e+00 -1.37289819e+00  9.17211667e-01  9.76865851e-01
 -7.28480671e-01 -2.89293739e-01  3.98270911e-01 -4.54075851e-01
 -8.51502914e-02  7.22806377e-01 -1.05399217e+00  3.32833484e-02
  1.95280791e+00  0.00000000e+00]",0.13167025941776794,"[ 2.45754691e-03 -4.91223868e-04  2.30360735e-04  9.16334574e-04
 -1.17492003e-04  2.98935398e-05]",-5.074551079441941,0.00625389331082547,0.8306445170891377,-0.039759672250990655,"[-0.11759325 -0.09571934 -0.06634894 -0.02757559  0.01015532  0.0534852
  0.10431582  0.14917913  0.15988548  0.16988079  0.1621585   0.07896142
 -0.07588385 -0.2220126  -0.296793   -0.23729583 -0.20295481 -0.19307101
 -0.06858303  0.29528449  0.79644469  1.17440723  1.1447207  -0.06474098
 -0.00859937]",[-0.00078345  0.00122937  0.00073019 -0.00065174 -0.00030858  0.00027585],"[ 3.89515681e-03 -2.98643373e-03  2.10171597e-03  3.75687804e-03
 -1.16403961e-02  5.61631237e-03  6.31534267e-03 -1.46864814e-03
 -3.04655936e-03  2.66844145e-03  4.90977852e-03 -7.43359745e-05
 -3.33785616e-03  3.11814618e-03 -1.45970501e-03  1.21850088e-04
  2.65026356e-03 -3.81266707e-03  8.50438187e-04  5.11562488e-03]",0.08654029835578121,0.8306445170891377,"[ 3.89515681e-03 -2.98643373e-03  2.10171597e-03  3.75687804e-03
 -1.16403961e-02  5.61631237e-03  6.31534267e-03 -1.46864814e-03
 -3.04655936e-03  2.66844145e-03  4.90977852e-03 -7.43359745e-05
 -3.33785616e-03  3.11814618e-03 -1.45970501e-03  1.21850088e-04
  2.65026356e-03 -3.81266707e-03  8.50438187e-04  5.11562488e-03]"
AAPL,"[ 0.04709187  0.22363824 -0.18326922 -0.10097978 -0.78137865  0.12534107
 -0.43246041  0.06441727  0.39476916  0.14024698  0.0298261  -0.11870593
  0.26663619  0.0784385  -0.05510617 -0.135222    0.26767361 -0.01321206
 -0.10445285 -0.2577926   0.1186296  -0.42868204 -0.33731296 -0.4280489
  0.21016346  0.11151263 -0.15841684 -0.33092459  0.22892504 -0.00912014
  0.00639496  0.1749959   0.16916191 -2.69409147  1.0372567   2.99959331
 -3.20773338 -1.25262717  4.34623122 -0.68246921 -3.43272853  1.46616351
  1.66890769 -0.98630055 -0.18562347  0.44828893  0.10889216 -0.46392478
 -0.39594839  0.21409536 -0.0499322   1.57352301  0.72364093  0.        ]",0.13429743022492655,"[ 8.09154720e-04  1.07684873e-03 -5.64803654e-04  3.01300903e-04
  3.43040854e-06 -1.37043764e-04]",-5.4280993639655,0.004391434394297651,0.8289774934268913,-0.03822067367098067,"[-0.12532415 -0.10127421 -0.08535657 -0.02227715  0.00222525  0.0555734
  0.11078289  0.13992962  0.16212762  0.17243779  0.16908881  0.07953641
 -0.06589256 -0.24480588 -0.30254304 -0.26069516 -0.20955763 -0.19515508
 -0.06560794  0.24422208  0.79692355  1.16193353  1.19585277 -0.09690414
 -0.01583846]","[-1.80230117e-03  6.94778462e-04  5.36074524e-04 -9.87296121e-04
 -4.16653991e-04  5.59152585e-05]","[ 0.0003452  -0.00096437  0.00507259 -0.00339432 -0.00804073  0.01470216
 -0.00135193 -0.00739007  0.00415917  0.00506535 -0.0005239   0.00168801
 -0.0014313   0.00208382 -0.0007716  -0.00114609  0.00117517 -0.00032864
  0.0045759   0.00222158]",0.08755836398067754,0.8289774934268913,"[ 0.0003452  -0.00096437  0.00507259 -0.00339432 -0.00804073  0.01470216
 -0.00135193 -0.00739007  0.00415917  0.00506535 -0.0005239   0.00168801
 -0.0014313   0.00208382 -0.0007716  -0.00114609  0.00117517 -0.00032864
  0.0045759   0.00222158]"
ABBV,"[ 7.89830821e-02  1.64082088e-01 -1.99598546e-02 -5.92614348e-02
 -3.30859365e-01  1.26433062e-01 -3.10701462e-01  5.37776884e-02
  2.44971714e-01  2.13051067e-01  2.14932761e-02 -8.99887679e-02
  3.27671203e-01  1.63429564e-01 -2.24095517e-01 -6.33038460e-02
  3.11550250e-01  4.38305090e-02 -8.64068080e-02 -1.94798905e-01
 -4.31030048e-02 -2.96875767e-01 -4.10255413e-01 -3.60713647e-01
  1.07821086e-01  3.37803255e-01 -1.07535235e-01 -8.73060179e-02
  2.88819877e-01  1.10396160e-01  1.63558397e-02  1.19022178e-01
  8.44428156e-02 -2.00832517e+00  6.04386694e-01  2.56040693e+00
 -1.77687095e+00 -2.25079091e+00  2.78879803e+00  9.22162808e-01
 -2.95571140e+00 -6.56829590e-04  2.11360569e+00 -1.73402501e-01
 -8.42184633e-01 -9.37163559e-02 -1.14198476e-01  4.09632769e-01
  5.36693458e-01 -6.34971626e-01 -7.94643817e-01  8.37044189e-01
  8.43487222e-01  0.00000000e+00]",0.135019158929832,"[ 1.59794943e-05 -1.23053755e-04 -3.01795027e-04  9.64122586e-06
 -1.41952615e-05 -1.47104931e-04]",-5.302076867041016,0.004981237787906419,0.8296237874710138,-0.03878636202325677,"[-0.1214872  -0.10017231 -0.07408955 -0.02280972  0.00540464  0.05616735
  0.10555862  0.14339047  0.16253036  0.17199328  0.17072136  0.08514548
 -0.07497469 -0.23774199 -0.29829335 -0.25698033 -0.20545404 -0.19011605
 -0.08641343  0.26368528  0.7792598   1.17690073  1.17362154 -0.07039717
 -0.0107614 ]","[-1.13964557e-03  9.67487000e-04  8.09761143e-04 -9.41487684e-04
 -5.32118481e-04 -8.51842959e-05]","[ 0.0024099  -0.00226615  0.00376798  0.00068005 -0.01109029  0.01038445
  0.00325338 -0.00628395  0.00042549  0.0061507   0.00179241 -0.00025357
 -0.00293578  0.00152314  0.00141935  0.00154043 -0.0013664  -0.00301378
  0.0028053   0.00243306]",0.08714842854967099,0.8296237874710138,"[ 0.0024099  -0.00226615  0.00376798  0.00068005 -0.01109029  0.01038445
  0.00325338 -0.00628395  0.00042549  0.0061507   0.00179241 -0.00025357
 -0.00293578  0.00152314  0.00141935  0.00154043 -0.0013664  -0.00301378
  0.0028053   0.00243306]"
ABT,"[ 3.80016698e-02  2.06209073e-01 -5.35896196e-02 -2.99746098e-02
 -3.58797012e-01  7.10095596e-02 -2.61620396e-01  7.19220322e-02
  2.89124443e-01  3.31468112e-01 -2.56996843e-02 -5.88934897e-02
  3.03249496e-01  1.48704688e-01 -2.98475642e-01 -1.23493264e-02
  3.82469054e-01  2.14187347e-01 -1.05443756e-01 -3.51432123e-01
 -8.38462997e-04 -2.96477353e-01 -4.90542025e-01 -4.56246507e-01
  1.30545543e-01  4.30808034e-01 -1.30466726e-01 -9.04800337e-02
  3.71161851e-01  1.03220557e-01  2.32786421e-02  1.42103387e-01
  6.88356901e-02 -2.51752976e+00  7.10220552e-01  3.29113358e+00
 -1.91867463e+00 -3.15747573e+00  2.93974114e+00  1.67060091e+00
 -3.04707598e+00 -5.63025434e-01  2.08678112e+00  1.07099369e-01
 -8.42890111e-01 -3.36997119e-02  1.09419183e-02  7.68196488e-03
  2.24190998e-01 -4.46057298e-02 -3.69884167e-01  5.64725317e-01
  4.86926102e-01  0.00000000e+00]",0.13512159926697723,"[ 6.52728599e-04  5.12272151e-04 -1.00962593e-05  4.06151381e-04
  2.87267125e-05  2.50874915e-04]",-5.537770322093734,0.0039352914959960615,0.8287932750836753,-0.038385884826697865,"[-0.12229304 -0.09949465 -0.07484166 -0.02426277  0.00672945  0.05678188
  0.10698497  0.14803073  0.16069718  0.17400491  0.1692224   0.08449169
 -0.07922104 -0.2348359  -0.29371505 -0.240912   -0.20788905 -0.20759343
 -0.07876751  0.26384049  0.76530036  1.1495762   1.17586763 -0.06117341
 -0.01322151]",[-0.00114251  0.00120823  0.00073723 -0.00101088 -0.00046095 -0.00010585],"[ 0.00087518 -0.00191396  0.00587806  0.000484   -0.0136367   0.01080122
  0.00533969 -0.00646061 -0.00097076  0.00599837  0.00267782 -0.00016985
 -0.00277217  0.00190793  0.00040792  0.00062101  0.0003163  -0.00177931
  0.00223229  0.00142998]",0.08726783118959637,0.8287932750836753,"[ 0.00087518 -0.00191396  0.00587806  0.000484   -0.0136367   0.01080122
  0.00533969 -0.00646061 -0.00097076  0.00599837  0.00267782 -0.00016985
 -0.00277217  0.00190793  0.00040792  0.00062101  0.0003163  -0.00177931
  0.00223229  0.00142998]"
ACN,"[-0.15115148 -0.10521779 -0.11773962 -0.08270135 -0.2657059   0.18474984
 -0.08665948  0.02889612 -0.03553383 -0.2128238   0.01390289  0.04848607
 -0.0436794   0.09169145  0.34599789 -0.07911807 -0.26566708 -0.21158715
  0.01803026  0.02226338  0.03207871 -0.02006553  0.16190493  0.09622009
 -0.02183747 -0.35507207  0.0534948  -0.26991974 -0.21597145 -0.12432305
 -0.00854599 -0.06599529 -0.04612582  0.53472023  0.03460336 -1.00209954
 -0.41278105  1.89947609  0.47131148 -1.80629049 -0.08408791  1.4423112
  0.02205623 -0.70378745 -0.13852089  0.19889457  0.87174639  0.04906197
 -1.25715647 -0.41437742  1.36570376  1.30277101 -0.80638802  0.        ]",0.13682089022696375,"[-1.70409791e-03  1.31491692e-03 -1.05420872e-03  1.86311195e-04
 -2.11069130e-04  5.43606599e-05]",-4.480546545627589,0.011327220619667665,0.8249599754485891,-0.04133741093675582,"[-1.23479885e-01 -1.00291095e-01 -7.24240704e-02 -2.13858312e-02
  1.18822538e-02  5.54910947e-02  9.63539664e-02  1.27136798e-01
  1.62514379e-01  1.76996789e-01  1.54189891e-01  8.07402197e-02
 -4.34364928e-02 -2.35095529e-01 -3.40708900e-01 -2.85537301e-01
 -1.97598608e-01 -1.64454881e-01 -7.30486720e-02  3.04759208e-01
  8.85012125e-01  1.28937274e+00  1.13976401e+00 -1.39478541e-01
  2.07606178e-04]",[-0.00175308 -0.00067569  0.0004357  -0.00077091 -0.00116097 -0.00069793],"[ 0.00996652 -0.00430181 -0.00662671  0.00347773  0.00051141  0.00397889
 -0.00436476  0.00081411  0.00409405  0.00059972 -0.00020723  0.0011736
 -0.00195052  0.00420717 -0.00054791 -0.00280363 -0.00035414  0.0037453
  0.00410851 -0.00273154]",0.08626678282830091,0.8249599754485891,"[ 0.00996652 -0.00430181 -0.00662671  0.00347773  0.00051141  0.00397889
 -0.00436476  0.00081411  0.00409405  0.00059972 -0.00020723  0.0011736
 -0.00195052  0.00420717 -0.00054791 -0.00280363 -0.00035414  0.0037453
  0.00410851 -0.00273154]"
ADBE,"[-0.15045648  0.11457461 -0.13192779 -0.07402584 -0.5230148   0.18235669
 -0.2818832   0.03819061  0.19285672  0.04217997 -0.04655617  0.01037588
  0.18648181  0.13076108  0.1401285  -0.07027454  0.03308944 -0.04629878
 -0.07646793 -0.18618855  0.14494485 -0.26079348 -0.0757573  -0.22571506
  0.18828609 -0.08706783 -0.07339197 -0.26338409 -0.01749892 -0.05573507
  0.04006456  0.10001412  0.00489824 -1.61629662  0.76073859  1.57503436
 -2.34590345 -0.0347197   3.14905932 -1.18965763 -2.14314979  1.31984289
  0.5594493  -0.31873183  0.39116079 -0.41799768  0.15741275  0.29084741
 -0.81555283 -0.16115798  0.8004741   1.26983601 -0.22593619  0.        ]",0.14227292874639694,"[7.18786481e-04 1.43978608e-04 6.95129307e-05 1.37254055e-04
 2.43527262e-04 2.50466062e-04]",-4.996785685602151,0.006759639724078605,0.8249740599747861,-0.03925190677684343,"[-0.12399043 -0.10023659 -0.07887852 -0.02102506  0.00638077  0.05531217
  0.10388719  0.13689073  0.15955481  0.17707107  0.16496123  0.0829604
 -0.05474064 -0.23802531 -0.31934951 -0.26698999 -0.20669765 -0.18728292
 -0.05951166  0.26909146  0.84483844  1.2096322   1.19030562 -0.11459148
 -0.00998872]","[-1.65187002e-03 -3.23787219e-05  5.09381276e-04 -8.26408526e-04
 -6.70997357e-04 -4.81484100e-04]","[ 0.00359887 -0.00191535  0.00086548 -0.00133865 -0.00474916  0.01138994
 -0.00274435 -0.00416011  0.00377008  0.00200337  0.00119459  0.00313924
 -0.00381314  0.002323    0.00086634 -0.00211002  0.00032993  0.00216029
  0.00395403 -0.0007628 ]",0.08717354385524902,0.8249740599747861,"[ 0.00359887 -0.00191535  0.00086548 -0.00133865 -0.00474916  0.01138994
 -0.00274435 -0.00416011  0.00377008  0.00200337  0.00119459  0.00313924
 -0.00381314  0.002323    0.00086634 -0.00211002  0.00032993  0.00216029
  0.00395403 -0.0007628 ]"
ADI,"[-0.04438611  0.23503723 -0.20759603 -0.09875806 -0.57923245  0.05425757
 -0.22763264  0.1079967   0.28252612  0.23918163 -0.06110548 -0.02399564
  0.2171894   0.05543767 -0.19263075 -0.04969808  0.21779868  0.16211844
 -0.09169451 -0.33950736  0.05640268 -0.36020038 -0.3472339  -0.39794647
  0.23032439  0.20692027 -0.13786961 -0.20662409  0.22142964 -0.03026721
 -0.05882826  0.06036302 -0.00593112 -2.44520029  0.81211878  2.97229066
 -2.44413281 -2.11012174  3.43700418  0.42318522 -3.09427384  0.42943547
  1.70097877 -0.50622384 -0.44617569  0.27407089  0.02071196 -0.29032777
 -0.16559579  0.38177813  0.44120067  0.09561744 -0.66217246  0.        ]",0.14061950723872688,"[ 1.78546859e-04  7.07703777e-04 -4.00985070e-04 -6.61188757e-05
  1.24142502e-04 -9.32789413e-05]",-5.252197594456355,0.005235999143799551,0.8271236382538378,-0.038110834694420295,"[-0.12587554 -0.10111241 -0.0804152  -0.02442529  0.00783953  0.05738526
  0.1067775   0.14418553  0.15896269  0.17635146  0.16603495  0.07906429
 -0.07429626 -0.23807648 -0.30653583 -0.24498727 -0.20774324 -0.20522028
 -0.07079665  0.25475728  0.79346065  1.16461736  1.19752745 -0.08567315
 -0.01439096]",[-0.00149798  0.00069857  0.00043661 -0.00122347 -0.00072522 -0.0004118 ],"[ 0.00111135 -0.00166557  0.00496014 -0.00115705 -0.01057885  0.01218803
  0.00175178 -0.00659628  0.00152053  0.00505564  0.00091921  0.00092816
 -0.00187602  0.00185582 -0.00038134 -0.00043635  0.00164136  0.00085973
  0.00079385 -0.00174033]",0.08738026961478575,0.8271236382538378,"[ 0.00111135 -0.00166557  0.00496014 -0.00115705 -0.01057885  0.01218803
  0.00175178 -0.00659628  0.00152053  0.00505564  0.00091921  0.00092816
 -0.00187602  0.00185582 -0.00038134 -0.00043635  0.00164136  0.00085973
  0.00079385 -0.00174033]"
ADM,"[-0.06161834 -0.02043899  0.0197048  -0.01272092 -0.28289768  0.22790673
 -0.25180625 -0.0055766   0.13101324  0.13090144 -0.06984837 -0.06501398
  0.25113697  0.2016001   0.04754662  0.01020011  0.04310027 -0.0087037
 -0.03090909 -0.14273366  0.02035627 -0.1593154  -0.15805624 -0.24400289
  0.03999135  0.05191357 -0.02263417 -0.19758165  0.11296945  0.010499
  0.07975888  0.06725224  0.08253036 -0.91865024  0.39818003  1.03358894
 -1.2283379  -0.62247552  2.02939621  0.06377395 -1.93693602  0.27025311
  1.57667387  0.16771701 -1.1074663  -0.40413506  0.99028768  0.35880488
 -0.76609304 -0.43411625  0.09364714  0.94394187  0.75274903  0.        ]",0.14926142692261463,"[ 1.53586621e-03  4.78769933e-04  3.52673263e-05  6.49032919e-04
 -5.51147191e-05  1.20484350e-04]",-4.879042839000668,0.007604289074256192,0.8267744170930643,-0.04053462396579262,"[-0.12037754 -0.09874003 -0.07276684 -0.02016126  0.00711927  0.05448058
  0.10192358  0.14054764  0.15893313  0.17271198  0.16722184  0.0874657
 -0.0592488  -0.2312496  -0.31885202 -0.26511677 -0.20144334 -0.1846113
 -0.07713735  0.28268689  0.82717329  1.20578152  1.15684064 -0.09816035
 -0.00575397]",[-0.00144892  0.00038797  0.00061279 -0.00072299 -0.00073482 -0.00018655],"[ 0.00563494 -0.00299772 -0.00069542  0.00175669 -0.00657437  0.0082886
  0.00084543 -0.00374874  0.00109777  0.00467922  0.0025891  -0.00109392
 -0.0037528   0.0047136   0.0008923  -0.00202411 -0.0006421  -0.00020025
  0.00323421  0.00178378]",0.08653705097000111,0.8267744170930643,"[ 0.00563494 -0.00299772 -0.00069542  0.00175669 -0.00657437  0.0082886
  0.00084543 -0.00374874  0.00109777  0.00467922  0.0025891  -0.00109392
 -0.0037528   0.0047136   0.0008923  -0.00202411 -0.0006421  -0.00020025
  0.00323421  0.00178378]"
