,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.34122396  0.14986905 -0.03357752  0.07033937  0.01831416  0.07044055
 -0.46763934  0.09902181 -0.12714327  0.10402671  0.11474744  0.12123349
 -0.22141605 -0.09157365  0.3200968  -0.11652485  0.22438942  0.13151004
  0.03499627  0.34885611  0.31983522  0.32982091 -0.00430017 -0.00583327
  0.16489932 -0.41404946 -0.2199995  -0.01789098 -0.28060193  0.30998872
 -0.08027674 -0.10966092  0.29202488  1.40640716 -0.66694633 -0.86408515
  1.94957306 -0.36294444 -1.77762159  1.76777816  0.54401479 -1.32587058
  1.13683348 -0.28496983 -2.2309121   1.62618789  1.29683099 -1.69484896
  0.11055434  0.38808235 -1.19876474  1.27639684  0.88886605  0.        ]",0.22867078304221272,[-0.00029624  0.0015231   0.00010642  0.00057397  0.00012617  0.00095934],-4.756558436924469,0.008595139267828733,0.7422186073357061,-0.03484819123276394,"[-1.22660857e-01 -9.93141940e-02 -6.63905022e-02 -2.65719551e-02
 -2.80264256e-03  5.49087237e-02  8.98588191e-02  1.37055261e-01
  1.72158354e-01  1.99126027e-01  1.78841844e-01  1.40084351e-01
  5.94721206e-02 -1.49316865e-01 -2.94677080e-01 -3.39830412e-01
 -2.58141203e-01 -1.87399932e-01 -1.53084797e-01 -9.66573025e-04
  5.88457801e-01  1.23669313e+00  1.84589672e+00  1.00995945e+00
 -1.26458682e-02]",[ 0.0007853  -0.00119994  0.00198527  0.00071826 -0.00181996  0.00027175],"[ 0.01454784 -0.00205478 -0.00593319  0.01025035 -0.00160522 -0.00296741
  0.00530934  0.00220692 -0.00627448  0.00247856  0.00236951 -0.00672885
  0.00318484  0.00634189 -0.00559414 -0.001146    0.00247621 -0.0037633
  0.00466987  0.00224486]",0.08349550023406536,0.7422186073357061,"[ 0.01454784 -0.00205478 -0.00593319  0.01025035 -0.00160522 -0.00296741
  0.00530934  0.00220692 -0.00627448  0.00247856  0.00236951 -0.00672885
  0.00318484  0.00634189 -0.00559414 -0.001146    0.00247621 -0.0037633
  0.00466987  0.00224486]"
AAL,"[ 1.80652644e-01 -1.68915828e-01  4.31628489e-03  5.17101180e-05
  3.27816059e-02  5.86276933e-02 -1.67533976e-01  2.02832181e-02
 -1.99964768e-01 -4.77518720e-02 -1.40873613e-01  2.00020462e-02
 -1.08032121e-01 -9.28679056e-02  6.55123605e-02 -4.76236323e-02
  3.12483665e-02  2.97117259e-02  2.17311271e-01  1.88160428e-01
 -3.87943725e-02 -3.52236406e-02  8.47009402e-02  1.25782282e-01
  1.34162290e-01 -2.19091500e-01 -2.67742602e-03 -7.42246319e-02
 -6.67637322e-02  6.62259357e-02  3.13983232e-02  3.26904595e-02
  5.21273681e-02 -4.78613058e-01  1.80424704e-01  7.08878175e-01
 -4.02198938e-01 -6.71523813e-01  5.91447845e-01  5.00380886e-01
 -6.88058392e-01 -4.16015889e-03  5.37041759e-01 -4.68199669e-01
 -4.09355766e-01  9.78610206e-01 -1.20138236e-01 -1.00883695e+00
  7.04085574e-01  3.86637004e-01 -1.08071694e+00  7.46613993e-01
  4.82959666e-01  0.00000000e+00]",0.20475988500979642,[-0.00045436  0.00303489 -0.00090952  0.00032179  0.00076986  0.00122415],-3.983827432421414,0.018614258006667245,0.7531602509035485,-0.037816728200410155,"[-0.12191326 -0.10083739 -0.06589698 -0.02713796  0.00595     0.0524426
  0.08545586  0.1323813   0.1621674   0.19255703  0.1820767   0.14250212
  0.04415718 -0.14572838 -0.31116742 -0.35100917 -0.24309204 -0.20058495
 -0.20233193 -0.06210573  0.60518961  1.26164767  1.8405914   1.03641349
  0.00213893]",[ 0.00069252 -0.00069809  0.00127294  0.00098337 -0.00128612 -0.00050951],"[ 0.00866966  0.00042547 -0.00123273  0.00339973 -0.00280778  0.00425866
  0.00157544 -0.00148329 -0.0021779   0.00076171  0.00187464 -0.00119557
  0.0017572   0.00225666 -0.00423168  0.00085915  0.00277042 -0.00298262
  0.00372097  0.0012081 ]",0.0840502105842149,0.7531602509035485,"[ 0.00866966  0.00042547 -0.00123273  0.00339973 -0.00280778  0.00425866
  0.00157544 -0.00148329 -0.0021779   0.00076171  0.00187464 -0.00119557
  0.0017572   0.00225666 -0.00423168  0.00085915  0.00277042 -0.00298262
  0.00372097  0.0012081 ]"
AAP,"[ 8.34283472e-01 -4.03861117e-01  7.24617759e-02 -9.78106017e-03
  1.13308340e-01 -1.13090381e-01 -1.27964794e-01  2.24711278e-03
 -4.24336413e-01 -2.15621602e-01 -5.35279324e-01 -6.32194898e-02
  5.02367624e-03  5.69384553e-03 -2.86249145e-01  3.00891292e-03
 -2.28856560e-01 -2.06245111e-01  5.04040480e-01  1.55592433e-01
 -4.28075959e-01 -3.59764095e-01  2.47156028e-01  4.27984081e-01
  8.06471148e-02 -2.09227787e-01  2.82131930e-01 -2.69177218e-03
 -1.06520239e-01 -9.00072594e-02  6.71277982e-02  2.57163627e-01
 -1.16043454e-01 -2.52529528e+00  9.60168810e-01  3.08897430e+00
 -2.46891111e+00 -2.38795144e+00  3.05897441e+00  8.91013840e-01
 -2.89245660e+00  3.02124611e-01  1.36373956e+00 -6.64003588e-01
  3.24125928e-01  4.98383355e-01 -1.36416247e+00  1.92964992e-01
  1.66188373e+00 -4.21995477e-01 -8.60498328e-01  1.03336898e-01
 -4.84026223e-01  0.00000000e+00]",0.17089347345319347,"[2.96696483e-03 1.84660863e-03 1.64721734e-05 3.60012223e-04
 7.32642111e-04 4.74804274e-04]",-4.528744408886233,0.010794220695294844,0.7668642481044956,-0.04000601750745478,"[-0.120506   -0.10089339 -0.06361511 -0.03218082  0.00712229  0.05209326
  0.075946    0.12716227  0.14644387  0.18607602  0.185825    0.14878925
  0.0245156  -0.14442092 -0.33431223 -0.37270431 -0.21591274 -0.19885076
 -0.25604571 -0.11870318  0.63837619  1.32640931  1.8266348   1.03438563
  0.02137931]",[ 0.00103251 -0.00091614  0.00091771  0.00105465 -0.00057778 -0.00121338],"[ 0.00224675  0.00264123  0.00577762 -0.00246932 -0.00798613  0.01174829
  0.00226615 -0.00796254 -0.0013022   0.00303702  0.00111603  0.00106377
  0.00062889 -0.00108523 -0.00109292  0.00417466  0.00043097 -0.00198165
  0.00250566 -0.00150784]",0.08406500226434876,0.7668642481044956,"[ 0.00224675  0.00264123  0.00577762 -0.00246932 -0.00798613  0.01174829
  0.00226615 -0.00796254 -0.0013022   0.00303702  0.00111603  0.00106377
  0.00062889 -0.00108523 -0.00109292  0.00417466  0.00043097 -0.00198165
  0.00250566 -0.00150784]"
AAPL,"[-0.38912655  0.17386315 -0.05983407  0.11155092 -0.01140259  0.01602932
 -0.17134445 -0.046038    0.04046643  0.12304606  0.16940067  0.07361096
  0.02283565 -0.02670154  0.14137728 -0.02106939  0.09454191  0.17864414
 -0.2445626  -0.03412645  0.2711214   0.27978491 -0.07101252 -0.14851737
  0.07174332 -0.02197903 -0.10907415  0.01486647 -0.01948905  0.15199027
 -0.07961902 -0.13832807 -0.05314055  1.37566544 -0.73223204 -1.30978397
  1.74359917  0.6539021  -2.11561219  0.33678007  1.59168951 -0.54632
 -0.41390303 -0.02002662 -0.41241862  0.65968253  0.34017184 -0.58839916
  0.01488851 -0.03627098  0.08121548  0.73565106 -0.85505481  0.        ]",0.2261878697889787,"[-2.23536993e-04  4.81931792e-05  5.13189574e-04  5.91415500e-04
  4.76219857e-05  9.15133066e-04]",-4.737102181956102,0.00876400591826823,0.7412142837186,-0.03462471009097231,"[-0.12325025 -0.09837401 -0.06717808 -0.02793658  0.00571066  0.05014684
  0.09601232  0.1372429   0.17480759  0.19739301  0.19165519  0.14525897
  0.0479169  -0.14278603 -0.30405788 -0.33669817 -0.28822088 -0.23131098
 -0.15961851 -0.00664546  0.57422232  1.20415357  1.83159377  1.06841479
 -0.00691356]",[ 0.00081262 -0.0005129   0.00134398  0.0006771  -0.00187696 -0.00058043],"[ 0.01443846 -0.00224572 -0.00728104  0.00965842  0.00130989 -0.00374154
  0.0015388   0.005315   -0.00369822 -0.00192638  0.00337328 -0.00134832
  0.00050317  0.00344187 -0.00298077 -0.00160639  0.00143818 -0.00024105
  0.00290504 -0.00264174]",0.08402802921618337,0.7412142837186,"[ 0.01443846 -0.00224572 -0.00728104  0.00965842  0.00130989 -0.00374154
  0.0015388   0.005315   -0.00369822 -0.00192638  0.00337328 -0.00134832
  0.00050317  0.00344187 -0.00298077 -0.00160639  0.00143818 -0.00024105
  0.00290504 -0.00264174]"
ABBV,"[-0.05543539  0.03959135 -0.07392845  0.17913726  0.05832479 -0.06639171
 -0.66861626 -0.05549612 -0.3860724   0.02702332 -0.16911537  0.16809765
 -0.13274947 -0.02800341  0.12642385 -0.09764309 -0.02883992  0.13023083
  0.01678758  0.28450351  0.26553115  0.33264727  0.14673911  0.14280211
  0.18326556 -0.42293764 -0.11255347  0.02936324 -0.33977098  0.33052387
 -0.18858511 -0.04143277 -0.00976259  0.74663642 -0.75732826  0.29227874
  1.90044244 -1.65213191 -1.77198732  2.67204329  0.32286625 -1.62487163
  1.21144724 -0.54053871 -1.5461647   2.17504868 -0.00846425 -1.59837827
  1.57468929  0.02392243 -1.29912282  0.77782475 -0.9066408   0.        ]",0.21795315236809737,"[-6.98233028e-04  1.86923576e-03 -4.81491668e-05  8.46561800e-04
 -1.64738438e-04  9.15738305e-04]",-4.53215236958891,0.010757497027300935,0.7482104389333981,-0.035875676439204314,"[-1.23649389e-01 -9.67317476e-02 -6.52978144e-02 -3.02322546e-02
 -8.52948965e-03  4.96598146e-02  8.07871657e-02  1.34532758e-01
  1.60447440e-01  1.99937759e-01  1.82970737e-01  1.42291794e-01
  5.02112967e-02 -1.49078367e-01 -3.15805674e-01 -3.39332530e-01
 -2.59141817e-01 -1.93671338e-01 -1.58313119e-01 -1.17865305e-03
  6.15615877e-01  1.26730687e+00  1.85163611e+00  1.00648733e+00
 -5.57383887e-03]",[ 0.00091985 -0.0014871   0.00215337  0.00036834 -0.00163819 -0.00065474],"[ 0.0124455  -0.00237625 -0.00261972  0.01035434 -0.00537485 -0.0027731
  0.00769232  0.0016265  -0.00723094  0.00261991  0.00170156 -0.00497111
  0.00447614  0.00287764 -0.00527761  0.00313923  0.00121321 -0.00375446
  0.00336267 -0.00268428]",0.08323241111691464,0.7482104389333981,"[ 0.0124455  -0.00237625 -0.00261972  0.01035434 -0.00537485 -0.0027731
  0.00769232  0.0016265  -0.00723094  0.00261991  0.00170156 -0.00497111
  0.00447614  0.00287764 -0.00527761  0.00313923  0.00121321 -0.00375446
  0.00336267 -0.00268428]"
ABT,"[-4.48131307e-02  1.57818383e-02 -6.39771887e-02  1.61252471e-01
  6.18109719e-02 -4.25996982e-02 -7.18251924e-01 -3.96164142e-02
 -4.26624798e-01  1.08036495e-02 -1.84197284e-01  1.90179382e-01
 -1.98643531e-01 -5.81362946e-02  1.74887747e-01 -1.21556823e-01
 -2.04986635e-03  1.37624504e-01  7.70577097e-02  3.56578656e-01
  2.81803783e-01  3.39865409e-01  1.64454588e-01  1.64349196e-01
  2.04869404e-01 -4.98285886e-01 -1.52469153e-01  1.02370885e-02
 -3.79579293e-01  3.54400135e-01 -1.95233293e-01 -3.90173704e-02
  5.76888719e-02  7.12293335e-01 -7.06510187e-01  3.83459465e-01
  1.90120905e+00 -1.83279356e+00 -1.72180659e+00  2.91227094e+00
  2.17610250e-01 -1.75439442e+00  1.36795102e+00 -5.52553935e-01
 -1.79551941e+00  2.37151297e+00  1.42164596e-01 -1.93207757e+00
  1.61559524e+00  2.38191749e-01 -1.68432172e+00  8.84821296e-01
 -3.64215033e-01  0.00000000e+00]",0.21870960528520952,"[ 9.64415177e-04  7.68377231e-04  5.52041709e-04  8.27605040e-04
 -4.24537344e-05  7.31899449e-04]",-4.648533404029075,0.009575635225481986,0.7484331446966779,-0.036097236626881066,"[-1.23424052e-01 -9.71471795e-02 -6.52076763e-02 -2.96140842e-02
 -9.95160962e-03  5.01557886e-02  7.92594246e-02  1.34054180e-01
  1.59737001e-01  2.00872418e-01  1.79423183e-01  1.40341323e-01
  5.32998498e-02 -1.50609228e-01 -3.13843861e-01 -3.38538297e-01
 -2.52772093e-01 -1.85360662e-01 -1.55962920e-01 -5.45409168e-04
  6.18885819e-01  1.27174439e+00  1.85533768e+00  9.95291276e-01
 -7.79481404e-03]",[ 0.00087385 -0.00159375  0.00226558  0.00035408 -0.00162775 -0.00048507],"[ 0.01234706 -0.00222206 -0.0023353   0.01034804 -0.00590609 -0.00265507
  0.008322    0.00131056 -0.0076509   0.00308259  0.00165165 -0.00572823
  0.0050207   0.00333609 -0.00612432  0.00329879  0.00182061 -0.00476728
  0.00369993 -0.00114941]",0.08319620009808329,0.7484331446966779,"[ 0.01234706 -0.00222206 -0.0023353   0.01034804 -0.00590609 -0.00265507
  0.008322    0.00131056 -0.0076509   0.00308259  0.00165165 -0.00572823
  0.0050207   0.00333609 -0.00612432  0.00329879  0.00182061 -0.00476728
  0.00369993 -0.00114941]"
ACN,"[ 0.33503053 -0.1734571   0.06826804  0.03307834  0.06069461 -0.03215647
 -0.61100566  0.01415609 -0.51522918 -0.14993059 -0.3374476   0.13831437
 -0.28705494 -0.1173356   0.11862219 -0.12730963  0.01403785  0.02647132
  0.39883071  0.46973157  0.07155451  0.04075695  0.217186    0.31786952
  0.16712591 -0.548949   -0.1145546  -0.0114432  -0.34491179  0.16089212
 -0.15027692  0.10243266  0.21861339 -0.82870328  0.15202312  1.77435277
  0.08463807 -2.52278616  0.29006259  2.8454143  -1.10659193 -1.62384579
  1.59099317 -0.12130529 -1.58667245  1.70229372  0.22140292 -1.90366205
  1.28912124  0.72683912 -2.02750314  0.85806214  0.77032958  0.        ]",0.19938114661494094,[ 0.00121063  0.00367198 -0.0009924   0.00087084  0.00040998  0.00078312],-4.532398939175379,0.010754844882690006,0.756396931327687,-0.03785981955229194,"[-0.12048726 -0.10001892 -0.06510207 -0.02974103 -0.00678655  0.05210191
  0.07451266  0.12892573  0.15372012  0.19693604  0.1729582   0.13819677
  0.04990606 -0.15187452 -0.31396253 -0.34954112 -0.22222057 -0.16869381
 -0.18617693 -0.05246929  0.63059655  1.30464686  1.84394863  0.98697443
 -0.00398123]",[ 0.00092408 -0.00150529  0.00179908  0.00048121 -0.00113019 -0.00018633],"[ 0.00756652  0.00027721  0.00187626  0.00499608 -0.00810878  0.00336964
  0.00786172 -0.00263147 -0.00714361  0.0038205   0.00277997 -0.00493896
  0.00347658  0.00356276 -0.00617228  0.00295543  0.00345469 -0.00525866
  0.0040036   0.00191682]",0.0835927539092327,0.756396931327687,"[ 0.00756652  0.00027721  0.00187626  0.00499608 -0.00810878  0.00336964
  0.00786172 -0.00263147 -0.00714361  0.0038205   0.00277997 -0.00493896
  0.00347658  0.00356276 -0.00617228  0.00295543  0.00345469 -0.00525866
  0.0040036   0.00191682]"
ADBE,"[ 0.18518894 -0.21629315 -0.01653584  0.04665967  0.13460478  0.01168389
 -0.31350788 -0.02349631 -0.3354419  -0.07274109 -0.26926056  0.10712855
 -0.13813006 -0.08930246  0.05045536 -0.09249665 -0.04781253  0.04444964
  0.2163084   0.14108539 -0.00996556  0.0904267   0.16422535  0.19242819
  0.20698557 -0.34572778  0.00921707 -0.06934864 -0.20871834  0.19097427
 -0.04071994  0.01785974 -0.06812491 -0.27461887 -0.02331964  0.83519675
  0.05085452 -1.24276388  0.09713855  1.19034092 -0.58495999 -0.26478056
  0.66224281 -0.68763577 -0.39991358  1.50702675 -0.70160672 -1.08176942
  1.79255197 -0.00439981 -1.96595208  1.06555143  0.67644841  0.        ]",0.19826053222443318,[ 0.0012024   0.00180352 -0.0002265   0.00035078  0.00052934  0.00065725],-4.253778597092726,0.014210436818993335,0.7532553586376094,-0.03825750869603121,"[-1.22390528e-01 -9.97735054e-02 -6.32938544e-02 -2.83896699e-02
  1.59765430e-03  5.09164240e-02  8.10097952e-02  1.31360872e-01
  1.56748501e-01  1.96485954e-01  1.80704250e-01  1.41652747e-01
  4.46451751e-02 -1.48547761e-01 -3.17939972e-01 -3.48859969e-01
 -2.42225450e-01 -2.06081545e-01 -1.96934093e-01 -4.30854805e-02
  6.18781397e-01  1.27307401e+00  1.85649790e+00  1.01572013e+00
  3.11365197e-03]",[ 0.00069153 -0.0011533   0.0016947   0.00076087 -0.00136768 -0.00084715],"[ 0.00929103 -0.00016213 -0.00091     0.00483174 -0.00443515  0.00281578
  0.00347878 -0.00115189 -0.00310828  0.00107549  0.00125552 -0.00138687
  0.00302234  0.0007676  -0.00430009  0.00386797  0.00150378 -0.00541817
  0.00458101  0.00203595]",0.0838143117524232,0.7532553586376094,"[ 0.00929103 -0.00016213 -0.00091     0.00483174 -0.00443515  0.00281578
  0.00347878 -0.00115189 -0.00310828  0.00107549  0.00125552 -0.00138687
  0.00302234  0.0007676  -0.00430009  0.00386797  0.00150378 -0.00541817
  0.00458101  0.00203595]"
ADI,"[-5.89725303e-01  5.90147118e-02 -1.73046658e-01  1.07091439e-01
 -2.40630384e-02  2.37026724e-01 -4.05773819e-02 -1.66632633e-02
  1.23276497e-01  2.46051500e-01  3.08462451e-01  5.33893059e-02
 -9.16282589e-04 -1.54817538e-01  3.09161081e-01 -2.51547285e-02
  2.17348617e-01  3.17312595e-01 -2.48291298e-01 -1.16360320e-02
  2.77091250e-01  3.30216462e-01 -1.21400622e-01 -2.82707786e-01
  2.42742847e-01 -1.29108197e-02 -1.29107933e-01 -1.62940957e-01
  1.34853904e-01  2.69281277e-01  1.12548289e-01 -2.52800693e-01
 -9.00254803e-02  1.96117082e+00 -7.85403511e-01 -2.32071827e+00
  1.77681799e+00  1.97604942e+00 -2.27981575e+00 -1.07556291e+00
  1.93279994e+00  7.97802390e-01 -8.12099370e-01 -1.15947077e+00
 -2.53633516e-01  1.76197727e+00  2.07934925e-01 -1.61671527e+00
  2.08014682e-01  4.37059050e-01 -5.32821879e-01  1.64749051e+00
 -1.00013749e-01  0.00000000e+00]",0.2205462081558236,[-0.00016618  0.0003713  -0.00019691  0.00101833 -0.00049712  0.00032195],-4.7833294698154685,0.008368091227128711,0.7370085383900125,-0.03569205989230327,"[-0.12579025 -0.09858417 -0.06765301 -0.02161649  0.00954587  0.05095975
  0.09885152  0.14204944  0.18023886  0.19741822  0.19000666  0.13927125
  0.05686568 -0.14169189 -0.29250175 -0.32565059 -0.28944458 -0.22929501
 -0.15744747  0.00334203  0.56159491  1.17149011  1.86944668  1.06981212
 -0.00799915]","[ 2.34439707e-04 -6.59353844e-05  1.59453650e-03  1.21875068e-03
 -2.16392231e-03 -5.54487280e-04]","[ 0.01630067 -0.0022647  -0.01020006  0.00959398  0.0050471  -0.00435771
 -0.00224095  0.00621449  0.00025481 -0.00314053  0.00023335 -0.00079191
  0.00373342  0.0028709  -0.00602599 -0.00167219  0.00295478 -0.00225056
  0.0057247  -0.00013732]",0.08396671574218165,0.7370085383900125,"[ 0.01630067 -0.0022647  -0.01020006  0.00959398  0.0050471  -0.00435771
 -0.00224095  0.00621449  0.00025481 -0.00314053  0.00023335 -0.00079191
  0.00373342  0.0028709  -0.00602599 -0.00167219  0.00295478 -0.00225056
  0.0057247  -0.00013732]"
ADM,"[-0.53704691  0.12046514 -0.31537744  0.20552802 -0.09255018  0.22382443
 -0.2383568   0.01914278  0.07223666  0.36136778  0.29970992 -0.0230656
  0.06240929 -0.06410046  0.28027664  0.00768545  0.15911107  0.27073235
 -0.28321262  0.18469806  0.27110824  0.37414465 -0.08888604 -0.22533968
  0.27051391 -0.08221145 -0.05546911 -0.15643589  0.06393177  0.39437049
  0.18794934 -0.24408662 -0.10129028  2.21477762 -1.1343204  -2.12110813
  2.25998931  1.55497543 -2.24038795 -0.59806335  1.15419012  0.80147483
  0.47635231 -2.11980644 -1.23007536  2.87526635  0.34432702 -1.91426917
  0.49329099  0.16474263  0.0470361   1.01761205 -1.80661271  0.        ]",0.21106160919988023,"[-5.37776096e-04  1.49332555e-03 -8.39670926e-05  6.26359461e-04
 -3.10234984e-06  8.11914215e-04]",-5.007002224373413,0.006690931182134525,0.738112991517816,-0.03512066863331006,"[-0.12905787 -0.09627975 -0.06942095 -0.02168982  0.00406414  0.0520619
  0.09744961  0.14668936  0.17962288  0.19349382  0.19358249  0.14340542
  0.05538669 -0.14022508 -0.29710183 -0.32912624 -0.29118931 -0.20745859
 -0.15779143  0.0128346   0.56948385  1.18838997  1.87485898  1.05976445
 -0.00340842]",[ 0.00025462 -0.00024979  0.00199072  0.00145404 -0.00218689 -0.00064011],"[ 1.70560521e-02 -3.32525017e-03 -9.69410604e-03  1.10807610e-02
  3.90472040e-03 -4.39811558e-03 -9.86247816e-04  3.91792477e-03
  6.28609848e-05  3.39716873e-04 -2.68455634e-03 -3.60449411e-03
  6.80399626e-03  3.33796251e-03 -6.66940594e-03 -1.05050026e-03
  1.86852752e-03 -9.26993820e-04  4.20890956e-03 -5.07971457e-03]",0.08322271071286577,0.738112991517816,"[ 1.70560521e-02 -3.32525017e-03 -9.69410604e-03  1.10807610e-02
  3.90472040e-03 -4.39811558e-03 -9.86247816e-04  3.91792477e-03
  6.28609848e-05  3.39716873e-04 -2.68455634e-03 -3.60449411e-03
  6.80399626e-03  3.33796251e-03 -6.66940594e-03 -1.05050026e-03
  1.86852752e-03 -9.26993820e-04  4.20890956e-03 -5.07971457e-03]"
