,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.15082738  0.14704638  0.22468657 -0.08297368 -0.10918844 -0.01792858
  0.30585048  0.03350291 -0.03783695  0.0567847   0.1010786   0.33731221
 -0.1281161   0.10801054 -0.02870319  0.2129321  -0.30624116 -0.19468154
  0.09662074 -0.07389673 -0.04359115  0.35489827 -0.139713   -0.05405495
  0.05754955  0.34513629 -0.00673749 -0.08141443  0.15137692 -0.07470994
  0.09533559  0.23473425 -0.17321125 -2.07927042 -0.85132036  1.54276677
  2.69458045  0.47538544 -2.69281593 -0.98498725  0.7390451   0.34840562
  0.93067595  0.96885722 -1.47449042 -1.25940923  1.08156571  1.0706715
 -0.78921747 -0.1350772   0.22753571 -1.90506115  0.00453248  0.        ]",0.132240932018771,"[ 2.46155745e-04  1.99654772e-03 -1.76330549e-04 -4.94923724e-05
 -2.13684509e-05  3.94316843e-04]",-5.099978859809944,0.006096875453259104,0.8320950272825958,-0.03740880760505777,"[-0.11639029 -0.10248358 -0.07127411 -0.02901947  0.02256111  0.05731744
  0.09609391  0.13831879  0.17170778  0.19695559  0.15344791  0.09417762
 -0.05313473 -0.20861871 -0.3533596  -0.29879698 -0.19149758 -0.18020921
 -0.11207111  0.30044327  0.81863074  1.25750032  1.25120122 -0.06360097
  0.00475076]",[-0.00060931  0.00137061  0.00043231  0.00107539  0.00135357 -0.00056242],"[-0.00038218 -0.00797735  0.00013463  0.01233704 -0.00256888 -0.0055518
 -0.00208129  0.00054842  0.00101173  0.00445454  0.0032257  -0.00357062
 -0.00544749  0.00511413  0.00266406 -0.00313328  0.00070486  0.00135378
 -0.00233937 -0.00114497]",0.08676294599566016,0.8320950272825958,"[-0.00038218 -0.00797735  0.00013463  0.01233704 -0.00256888 -0.0055518
 -0.00208129  0.00054842  0.00101173  0.00445454  0.0032257  -0.00357062
 -0.00544749  0.00511413  0.00266406 -0.00313328  0.00070486  0.00135378
 -0.00233937 -0.00114497]"
AAL,"[-1.85542660e-01  3.84089402e-01 -6.72030805e-04 -1.27566090e-01
 -1.60177199e-01 -7.45203624e-02 -2.83219651e-01  1.96168326e-02
  2.31212752e-01 -2.40579837e-01 -2.34840353e-01 -1.99147496e-01
  5.18329829e-02  1.24537244e-01  2.26729965e-01  1.10516358e-02
 -2.84260368e-01  1.41131981e-01 -2.46366467e-01  2.75188581e-02
  1.48586255e-01 -1.57736461e-02  1.11514059e-01 -1.48869040e-01
 -6.93051940e-03  3.03240837e-01  1.03947270e-01 -2.36995369e-01
  6.94765304e-02  1.39805824e-02  1.28564032e-01  2.83830125e-01
 -2.56820016e-01  2.83082450e-01  9.52561118e-01  3.90040980e-01
 -2.12504912e+00 -2.21385236e+00  9.59437456e-01  2.15034095e+00
  4.86019893e-01 -3.58760164e-01 -8.22802986e-01 -6.07227711e-01
 -9.84150025e-01 -4.52604245e-01  2.21702355e+00  1.48192619e+00
 -1.48082484e+00  5.36367272e-02 -7.23447374e-02 -2.68869328e+00
 -1.33966420e+00  0.00000000e+00]",0.13544602673434628,"[-1.31962001e-03  7.50833713e-04 -4.83814625e-04 -1.61984922e-05
  8.82768099e-05  2.13913775e-04]",-5.7508062875441865,0.0031802155942818374,0.8255110807238232,-0.03515238377665977,"[-0.1210241  -0.10316712 -0.07240888 -0.03041805  0.00573097  0.05852153
  0.10493607  0.12842901  0.15753802  0.17478998  0.1618173   0.09465704
 -0.03772018 -0.22272051 -0.35225714 -0.27597636 -0.23102148 -0.15967301
 -0.0882585   0.24213106  0.86465218  1.25091533  1.23284226 -0.05984404
  0.00896051]",[-0.00088608  0.00128741  0.00065277  0.00108793  0.00135607 -0.00076432],"[ 0.00749491 -0.00282906 -0.00303686 -0.00136956 -0.01048092  0.00505092
  0.00866309  0.00028185 -0.00092088 -0.00075096 -0.00069917 -0.00199859
 -0.00219074  0.00890143  0.00416229 -0.00533416  0.00017051 -0.00014161
 -0.00521177 -0.00368454]",0.0861341128378615,0.8255110807238232,"[ 0.00749491 -0.00282906 -0.00303686 -0.00136956 -0.01048092  0.00505092
  0.00866309  0.00028185 -0.00092088 -0.00075096 -0.00069917 -0.00199859
 -0.00219074  0.00890143  0.00416229 -0.00533416  0.00017051 -0.00014161
 -0.00521177 -0.00368454]"
AAP,"[ 0.07228378 -0.15808078  0.01587001 -0.03534361  0.06812135 -0.01744036
 -0.03657645  0.08732353  0.16637437 -0.22758102 -0.15878447  0.26990321
  0.17266635  0.09990237 -0.06217709 -0.15771882  0.08282178 -0.02344979
 -0.02830777 -0.02139306  0.08719316  0.18059996 -0.14480158  0.03721517
  0.01814862 -0.08526395 -0.04107978 -0.08685897  0.14799376 -0.00491524
 -0.2188334   0.0442992  -0.06947907 -0.63877112 -0.18297723  1.10999892
  0.33221823 -1.37358457 -1.25102667  0.84424514  1.95288735  0.10916406
 -1.74074236 -0.57032705  0.73624388 -0.02343754  0.0413964   0.61639472
 -0.03391872 -0.82724868 -0.3358677   0.5235259   0.55854422  0.        ]",0.13773666477473562,"[-1.02108393e-04 -2.50174030e-04 -7.41989976e-05 -3.92123257e-04
  6.38078277e-05 -3.64916311e-04]",-5.149080647343997,0.0058047388765876656,0.8305576523139157,-0.040165595638082724,"[-1.21499156e-01 -1.01716762e-01 -6.65237419e-02 -2.93772577e-02
  1.24811463e-02  6.01380418e-02  1.02196820e-01  1.28924259e-01
  1.60832788e-01  1.95321847e-01  1.66516308e-01  9.26845333e-02
 -5.59675180e-02 -2.34536647e-01 -3.23803300e-01 -2.84226108e-01
 -2.05256047e-01 -1.65615048e-01 -8.82766984e-02  2.76029090e-01
  8.20884198e-01  1.28272056e+00  1.24640261e+00 -1.04864539e-01
 -1.02354345e-06]",[-0.00060151  0.00146205  0.0007049   0.00010814  0.00087177 -0.00033692],"[ 0.00428337 -0.0059699  -0.00117725  0.00551267 -0.00782061 -0.00137933
  0.00396918  0.00417409  0.0002796  -0.00296823 -0.00111975  0.00285062
 -0.00135843  0.00261543  0.00153685 -0.00102735 -0.00198882 -0.0006548
  0.00418308  0.00108945]",0.0867612483239009,0.8305576523139157,"[ 0.00428337 -0.0059699  -0.00117725  0.00551267 -0.00782061 -0.00137933
  0.00396918  0.00417409  0.0002796  -0.00296823 -0.00111975  0.00285062
 -0.00135843  0.00261543  0.00153685 -0.00102735 -0.00198882 -0.0006548
  0.00418308  0.00108945]"
AAPL,"[-0.26199319  0.31537198  0.04369671 -0.00309655 -0.33465988 -0.03946855
 -0.37683261 -0.02217776  0.26484299 -0.32118102 -0.43866814 -0.16846647
  0.0723395   0.10028605  0.16639817 -0.10524809 -0.29684839  0.11748337
 -0.04960759 -0.07250039  0.18760346  0.18674941  0.08983548 -0.04601283
 -0.11901714  0.20305436  0.05429616 -0.24896462  0.04130281 -0.01100038
  0.09748676  0.32349653 -0.27179684  0.2573875   0.72670646  0.5017531
 -1.25249831 -1.60474075 -0.02944427  0.94989996  1.13056644  0.99743779
 -0.88323752 -1.64029551 -1.42758383 -0.36453211  2.59007688  1.97717599
 -1.18666257 -0.69353922 -1.09827457 -2.2346395   0.50672386  0.        ]",0.1310916039237298,"[-1.11419418e-03 -3.99948124e-04 -1.14362974e-04 -4.08769346e-05
  2.05347676e-04  3.36619827e-04]",-5.364100706352955,0.00468166854280322,0.8240146746474055,-0.03575626683244958,"[-0.12003923 -0.10020766 -0.07682435 -0.02960765  0.00284533  0.05769442
  0.10585548  0.12583387  0.14921076  0.17600162  0.16250002  0.09355852
 -0.04218255 -0.23007614 -0.35319797 -0.2791806  -0.21269406 -0.16925183
 -0.08097247  0.27670194  0.85822872  1.27686848  1.21033485 -0.06723738
  0.0068909 ]",[-0.00093188  0.00117737  0.0006085   0.00093915  0.00152527 -0.00075567],"[ 0.00744067 -0.00342291 -0.002807    0.00101123 -0.00878402  0.00227563
  0.00484853  0.00205103  0.00279107 -0.00081865 -0.00415707 -0.00300131
 -0.00194308  0.00947429  0.00539599 -0.00429515 -0.00165101 -0.0030903
 -0.00372762  0.0009151 ]",0.08610019370381929,0.8240146746474055,"[ 0.00744067 -0.00342291 -0.002807    0.00101123 -0.00878402  0.00227563
  0.00484853  0.00205103  0.00279107 -0.00081865 -0.00415707 -0.00300131
 -0.00194308  0.00947429  0.00539599 -0.00429515 -0.00165101 -0.0030903
 -0.00372762  0.0009151 ]"
ABBV,"[ 0.18961692 -0.16881595 -0.04294496  0.08521336  0.31738327  0.04984607
  0.25332315  0.03509934  0.0745916   0.08318175  0.05338722  0.36913311
  0.13875752  0.1387521  -0.14817383 -0.11059018  0.11253991 -0.2388345
  0.01772534  0.04741073 -0.02148446  0.03451244 -0.11867551 -0.10649752
  0.01757442 -0.12891952 -0.11187223  0.19959271  0.05506326  0.02075779
 -0.14508847 -0.16528767  0.03801006 -0.72200924 -0.53621671  0.58763786
  0.74034863 -0.10099955 -0.78429657  0.21267721  0.37845169 -0.699247
 -0.05574473  1.36227189  0.33316605 -1.11057811 -0.59023016  0.56149542
  0.41654875 -0.88089748  0.49452846  2.09733684 -1.11713301  0.        ]",0.12023730783981391,"[ 7.13143552e-04  9.28066942e-04 -6.77132300e-05 -2.95600930e-04
  1.11738517e-04 -3.25764748e-04]",-4.619443087634549,0.009858284733360843,0.8328542752147912,-0.04029727122079314,"[-0.12294238 -0.0988885  -0.06045649 -0.02750576  0.02110953  0.05784004
  0.09919095  0.13960515  0.16843847  0.19981934  0.16495013  0.09471614
 -0.06035508 -0.23080926 -0.32075206 -0.29795305 -0.19935392 -0.16495721
 -0.10340774  0.2537853   0.82597268  1.24273579  1.24789215 -0.11354418
 -0.00489117]","[ 1.10814547e-04  1.22564799e-03  7.92948768e-04  3.52971567e-04
  3.18680962e-04 -9.64762410e-05]","[ 3.99721479e-03 -6.90937220e-03 -2.51137678e-03  6.76113421e-03
 -4.40723378e-03 -1.18460623e-04  2.08159413e-03 -1.56807808e-04
 -2.06344402e-03  1.38576418e-03  4.90229356e-03  1.42452975e-03
 -4.99400630e-03  5.62507222e-04  1.32242180e-03  8.62143585e-05
 -1.95904667e-03  1.70323722e-03  8.79546506e-03 -3.06998104e-03]",0.08710836872798515,0.8328542752147912,"[ 3.99721479e-03 -6.90937220e-03 -2.51137678e-03  6.76113421e-03
 -4.40723378e-03 -1.18460623e-04  2.08159413e-03 -1.56807808e-04
 -2.06344402e-03  1.38576418e-03  4.90229356e-03  1.42452975e-03
 -4.99400630e-03  5.62507222e-04  1.32242180e-03  8.62143585e-05
 -1.95904667e-03  1.70323722e-03  8.79546506e-03 -3.06998104e-03]"
ABT,"[-1.22733477e-01  8.44857889e-02 -2.21172329e-02 -9.05581701e-03
 -1.06176708e-01 -1.01328397e-01 -2.44717318e-01  6.85934264e-03
  4.04921989e-01 -4.10440136e-01 -4.46549495e-01  1.31308090e-01
  2.09374653e-01  1.90955523e-01  3.20078888e-02 -2.39799505e-01
 -1.05536754e-01  8.36959557e-02 -1.58239709e-01  4.29568928e-03
  2.60909827e-01  1.50743131e-01 -8.48963724e-02 -1.14006920e-01
  1.31634490e-04  1.43950706e-02  4.31032976e-02 -2.27412416e-01
  7.96899273e-02  1.59442605e-02 -1.29022391e-01  2.16386405e-01
 -2.25266204e-01 -9.61704933e-02  5.85588576e-01  1.09944097e+00
 -1.41935402e+00 -2.76746850e+00 -7.07367336e-02  2.46785740e+00
  1.75475340e+00 -4.41568084e-01 -2.08272665e+00 -8.19778897e-01
 -6.14864318e-02 -5.27935980e-01  1.81492422e+00  2.15263635e+00
 -1.30784597e+00 -1.67725418e+00 -6.03053758e-01 -9.10485915e-01
  5.14067730e-01  0.00000000e+00]",0.1265263214516225,"[-2.83503020e-04  8.33758600e-04 -4.26553422e-04  7.83605344e-05
 -1.83484381e-04 -1.21694367e-04]",-5.06390275707475,0.006320842599055056,0.8267404776894954,-0.03789968009658801,"[-0.12193167 -0.10070861 -0.07098006 -0.03143414  0.00658677  0.05827289
  0.11050114  0.12288763  0.14881631  0.18976258  0.16765729  0.09796604
 -0.05088924 -0.24057686 -0.33838627 -0.27933059 -0.22144079 -0.15907481
 -0.06975774  0.27261233  0.82722023  1.26044362  1.23834096 -0.08854071
  0.0042117 ]",[-0.00092651  0.00133475  0.00069928  0.00032495  0.0012931  -0.00069794],"[ 0.00624722 -0.00388151 -0.00119862  0.00058321 -0.01180311  0.00201737
  0.00926704  0.00371356 -0.0011795  -0.00400231 -0.00164191  0.00066634
 -0.00242225  0.00811869  0.00605352 -0.00473632 -0.00430945 -0.00181218
  0.00014284  0.00122409]",0.08614123990678711,0.8267404776894954,"[ 0.00624722 -0.00388151 -0.00119862  0.00058321 -0.01180311  0.00201737
  0.00926704  0.00371356 -0.0011795  -0.00400231 -0.00164191  0.00066634
 -0.00242225  0.00811869  0.00605352 -0.00473632 -0.00430945 -0.00181218
  0.00014284  0.00122409]"
ACN,"[-0.09275606  0.3018363   0.03151083 -0.00631699 -0.11713955  0.08473288
 -0.0329148   0.00735277 -0.05528263  0.06949401  0.00271522 -0.08187442
 -0.09976954  0.01234681  0.16932714  0.16274402 -0.29928411 -0.09363286
  0.05962213 -0.11397262 -0.05264242  0.07818501  0.14854619 -0.03167892
 -0.11219989  0.32642369  0.00211635 -0.03988933  0.03633633 -0.0210208
  0.26285152  0.18682814 -0.14715938 -0.31544196 -0.01181607  0.08169569
  0.37420703  0.5566037  -0.4527296  -0.88766242 -0.34036141  0.88432548
  1.17168562 -0.08035317 -1.78500803 -0.6494183   1.60761231  0.72329868
 -0.83642063  0.33631725  0.32224145 -1.38907909 -1.39665549  0.        ]",0.14252970021985567,[-0.00220717  0.0014884  -0.00088733  0.00025965  0.00018476  0.00038972],-4.779971884410264,0.00839623502927236,0.8273272412579009,-0.035928443086650615,"[-0.12045383 -0.10037946 -0.07146773 -0.02619501  0.01296083  0.05759318
  0.09510977  0.1388812   0.16683227  0.17922385  0.15531681  0.08851531
 -0.04048667 -0.21073761 -0.35244973 -0.29193632 -0.19833672 -0.1832776
 -0.11279862  0.25654909  0.8715219   1.26608811  1.21394913 -0.06171206
  0.00479378]",[-0.00042957  0.00111643  0.00060702  0.00147038  0.00112992 -0.00045848],"[ 0.00542701 -0.00542635 -0.00386534  0.00571141 -0.00280709  0.00103315
 -0.00094096 -0.00206577  0.00243899  0.00470928  0.00056503 -0.00427451
 -0.00338804  0.00604179  0.00169025 -0.00328115  0.00127575  0.00142437
 -0.00134605 -0.00438784]",0.08670574956005266,0.8273272412579009,"[ 0.00542701 -0.00542635 -0.00386534  0.00571141 -0.00280709  0.00103315
 -0.00094096 -0.00206577  0.00243899  0.00470928  0.00056503 -0.00427451
 -0.00338804  0.00604179  0.00169025 -0.00328115  0.00127575  0.00142437
 -0.00134605 -0.00438784]"
ADBE,"[-0.08046791  0.24290207  0.05858006  0.0786084  -0.1270863   0.03049551
  0.01639157 -0.04799824  0.07042647  0.02263563 -0.13168753  0.02605251
 -0.03443746  0.09220257  0.05385065  0.03534834 -0.26888302 -0.1305502
  0.08747942 -0.05960963  0.02617319  0.14462621  0.06057633 -0.10850469
 -0.09713803  0.19754553 -0.01959715  0.00490549 -0.01175477 -0.01672608
  0.16633995  0.14079193 -0.14663898 -0.36349309 -0.09859859  0.2744738
  0.46232207  0.273674   -0.59220682 -0.5565264  -0.16483977  0.61176244
  1.03215273  0.24967197 -1.79692624 -1.19465566  1.64037402  1.4189216
 -0.64181341 -0.46968704 -0.1766028  -0.83560012 -0.47253109  0.        ]",0.14018524789519687,[-0.0019087   0.00076898 -0.00022326 -0.00031278  0.00032437  0.00079902],-4.880302145567783,0.007594718970198915,0.8275677637886595,-0.0364688371008375,"[-0.11991538 -0.09840421 -0.07177389 -0.02771394  0.01434115  0.05587741
  0.09940385  0.13750952  0.16114807  0.18417905  0.15775101  0.09308759
 -0.04812704 -0.21982591 -0.35024221 -0.29501589 -0.19627103 -0.1761846
 -0.10231635  0.26999599  0.85379569  1.25182922  1.21758759 -0.07382172
  0.00288065]",[-0.00032995  0.00100291  0.00061393  0.00118733  0.00106729 -0.00046261],"[ 5.32698325e-03 -5.69446672e-03 -3.35643547e-03  5.95722753e-03
 -3.55789329e-03  5.72136049e-04 -1.25121899e-05 -1.61757512e-03
  1.63801600e-03  4.33018232e-03  1.50403590e-03 -4.32303154e-03
 -5.01237671e-03  6.33206245e-03  3.67737718e-03 -2.79039413e-03
 -7.30405501e-04 -2.10788977e-04  4.52730056e-04 -1.74773624e-03]",0.08660437881810928,0.8275677637886595,"[ 5.32698325e-03 -5.69446672e-03 -3.35643547e-03  5.95722753e-03
 -3.55789329e-03  5.72136049e-04 -1.25121899e-05 -1.61757512e-03
  1.63801600e-03  4.33018232e-03  1.50403590e-03 -4.32303154e-03
 -5.01237671e-03  6.33206245e-03  3.67737718e-03 -2.79039413e-03
 -7.30405501e-04 -2.10788977e-04  4.52730056e-04 -1.74773624e-03]"
ADI,"[-6.21284435e-02  1.65899839e-01  5.44233006e-02  3.14299431e-04
 -1.56783074e-01 -3.69743036e-02 -1.07296657e-02 -8.24347832e-03
  2.16923304e-01 -2.10711379e-01 -2.21302972e-01  2.00300912e-01
 -2.07067319e-03  8.40630710e-02  6.91262291e-02  1.97092948e-02
 -1.97590312e-01 -3.43044602e-02  5.07426064e-02 -1.18131873e-01
  1.18301712e-01  1.54537202e-01 -3.25538558e-02 -7.78327461e-02
 -1.58254424e-02  1.89664168e-01  6.22187450e-02 -2.24148034e-01
  7.85759560e-03 -1.30259051e-02  5.23058285e-02  2.65560313e-01
 -1.88315411e-01 -6.61745153e-01  5.45521289e-02  1.02438484e+00
  1.57984630e-01 -1.13860272e+00 -7.11269855e-01  8.53252234e-01
  6.11515059e-01 -1.80628888e-01 -1.84378067e-01 -7.18595293e-02
 -1.02923027e+00 -5.08918594e-01  2.00266232e+00  1.28475685e+00
 -1.86933318e+00 -1.08887297e+00  5.11060658e-01 -9.40507338e-01
  6.25709327e-01  0.00000000e+00]",0.13627734485368326,"[-2.91167255e-04  1.81555171e-03 -4.42980427e-04  1.41892085e-04
  1.25996402e-05  4.74248264e-04]",-4.983746452747374,0.006848357388608676,0.8279267316661124,-0.03717556430856653,"[-0.12011913 -0.10039428 -0.07238947 -0.02958555  0.01340197  0.05712712
  0.10439434  0.12947035  0.15807117  0.19207011  0.15827929  0.09229614
 -0.04793528 -0.22183488 -0.34472914 -0.28766121 -0.19884099 -0.17934272
 -0.09036344  0.27193576  0.83604088  1.26340051  1.23507619 -0.07343506
  0.0074035 ]",[-0.00095417  0.0010986   0.00061362  0.00085648  0.00141774 -0.00056426],"[ 4.31525018e-03 -5.34484583e-03 -1.37208115e-03  5.12206482e-03
 -7.27247988e-03  1.59746245e-04  4.13363010e-03  4.81975366e-04
 -4.45726432e-04  1.23007710e-03  5.11847154e-04 -2.17534386e-03
 -2.83321404e-03  8.07568518e-03  3.49105731e-03 -6.20724772e-03
 -2.55735271e-03  1.78103122e-03  3.31334806e-05  1.15590046e-03]",0.08640750899249093,0.8279267316661124,"[ 4.31525018e-03 -5.34484583e-03 -1.37208115e-03  5.12206482e-03
 -7.27247988e-03  1.59746245e-04  4.13363010e-03  4.81975366e-04
 -4.45726432e-04  1.23007710e-03  5.11847154e-04 -2.17534386e-03
 -2.83321404e-03  8.07568518e-03  3.49105731e-03 -6.20724772e-03
 -2.55735271e-03  1.78103122e-03  3.31334806e-05  1.15590046e-03]"
ADM,"[ 1.61473427e-01 -2.22535065e-01  7.14391033e-02  1.26027466e-01
  2.51024361e-02  1.21060769e-01  2.98617354e-01  3.37904194e-02
 -1.18370555e-03 -1.12038399e-02  4.69850060e-03  5.72210765e-01
 -3.35966451e-02 -2.85177421e-02 -1.28597643e-01  2.89822665e-02
  4.11495865e-02 -2.66275125e-01  3.87394160e-01 -2.61081500e-01
 -6.22713822e-02  2.99574830e-01 -1.52332698e-01  1.31088957e-01
 -6.39107094e-02 -2.28136189e-02 -7.88056554e-02 -3.30443155e-02
  2.47697811e-02 -4.41084523e-02 -6.94554814e-02  7.41924394e-02
  6.59868838e-03 -1.66532889e+00 -1.12260322e+00  1.32310888e+00
  3.08779021e+00  1.09336663e+00 -2.82817748e+00 -1.75994083e+00
  8.72140455e-01  7.39799403e-01  5.12657602e-01  2.86993684e-01
 -4.01264236e-01 -1.60377724e-01  2.97530547e-01  7.45362129e-02
 -8.26693412e-01 -1.46958074e+00  9.02780502e-01  1.97865076e+00
  1.71949264e+00  0.00000000e+00]",0.12997354929146546,"[ 1.37665595e-03  1.34280426e-03  2.57418984e-04 -1.67145629e-04
  2.02231624e-05  3.15274389e-04]",-5.0779203739071805,0.006232857560425873,0.832303407903276,-0.04077848270007009,"[-1.20368383e-01 -9.79338436e-02 -6.78090460e-02 -2.56739872e-02
  2.21129252e-02  5.77657418e-02  9.65818693e-02  1.36183760e-01
  1.67171447e-01  2.07932844e-01  1.56514997e-01  8.56039743e-02
 -5.98404455e-02 -2.20283338e-01 -3.25495619e-01 -3.00995960e-01
 -1.61121465e-01 -2.00742301e-01 -1.07983279e-01  2.96061209e-01
  8.16424406e-01  1.29687889e+00  1.23232866e+00 -1.01402404e-01
  6.13608917e-05]","[-5.61560888e-04  1.08040295e-03  6.30516325e-04  5.09524580e-04
  1.01394650e-03 -8.03074988e-05]","[ 0.0008243  -0.00856203 -0.00061024  0.01337937 -0.00088571 -0.00595041
 -0.0044679   0.00108572  0.00200009  0.00332807  0.00109935 -0.00044613
 -0.00246163  0.00249939 -0.00023022 -0.00297667 -0.00329249  0.00336563
  0.00851022  0.00354659]",0.08717319223842745,0.832303407903276,"[ 0.0008243  -0.00856203 -0.00061024  0.01337937 -0.00088571 -0.00595041
 -0.0044679   0.00108572  0.00200009  0.00332807  0.00109935 -0.00044613
 -0.00246163  0.00249939 -0.00023022 -0.00297667 -0.00329249  0.00336563
  0.00851022  0.00354659]"
