,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.06132601 -0.09681983 -0.08313641  0.1550039  -0.22431354  0.20572469
 -0.05939293 -0.10683877 -0.04404461 -0.10369612  0.17275358 -0.28144308
  0.13145955 -0.07686052 -0.06951881  0.10308865  0.14707807  0.2480565
  0.19313823  0.29129994 -0.25038045 -0.33953519  0.25935833  0.28315128
  0.17446098 -0.05330991  0.11222897  0.14011021  0.04414706  0.24080052
 -0.1204213   0.06723591  0.2684212  -0.65512619 -0.07615274 -1.43737207
  0.30699065 -2.44344266 -0.40496157 -2.31866914 -1.6282743  -0.94398255
 -1.95186818  0.54543044 -0.5691329   0.40051621  1.20533198 -0.48898515
  1.47782976 -0.42955729  1.26164651  0.90294077  1.77701935  0.        ]",0.18379134160702176,[ 0.00252875 -0.00055572  0.00094903  0.00057438  0.00013231  0.00021855],-4.5535456790355,0.010529802814968202,0.7811546752433726,-0.03941192757657375,"[-1.43624420e-01 -1.14504710e-01 -8.97385202e-02 -3.74757895e-02
 -7.13003799e-04  4.06197302e-02  8.22079130e-02  1.24486991e-01
  1.75301880e-01  1.84378490e-01  2.15297103e-01  1.82340912e-01
  1.03102416e-01 -5.31030103e-02 -2.43214142e-01 -3.51638940e-01
 -3.00148876e-01 -2.04404453e-01 -2.65017392e-01 -2.37068798e-01
  3.00725664e-01  1.09636702e+00  1.78704809e+00  1.67628044e+00
  7.07909298e-03]",[ 0.00021029  0.00066698  0.0011998  -0.00078062  0.00110196 -0.00032589],"[ 0.00728455 -0.00478298 -0.00661428  0.00598133 -0.00873588  0.00276118
 -0.005308   -0.00527427 -0.00104694 -0.00946062  0.0021889  -0.00025454
 -0.0009938   0.00523689 -0.00272612  0.00470815 -0.00173242  0.00302399
  0.00525419  0.00440197]",0.0848541501074559,0.7811546752433726,"[ 0.00728455 -0.00478298 -0.00661428  0.00598133 -0.00873588  0.00276118
 -0.005308   -0.00527427 -0.00104694 -0.00946062  0.0021889  -0.00025454
 -0.0009938   0.00523689 -0.00272612  0.00470815 -0.00173242  0.00302399
  0.00525419  0.00440197]"
AAL,"[ 1.92158248e-01  6.38513476e-02 -2.19512015e-01 -6.24479648e-02
  8.68610888e-02 -1.13190902e-01  1.79594067e-01 -4.62882448e-03
 -1.80016725e-01 -2.53941459e-01  4.65623598e-01 -2.53384064e-01
 -1.18694454e-01  1.00935291e-02 -4.16619558e-02  4.49521285e-02
  1.95665387e-01 -2.12676303e-01 -1.17405002e-03  1.75661832e-01
  4.42048286e-02  7.00426650e-02  1.61871504e-01  1.35636371e-01
 -8.30613091e-02  8.70296503e-02 -3.07718812e-02  9.23746679e-02
 -2.14515761e-01  1.84908197e-01  1.27838076e-01  6.54686974e-02
 -1.68453951e-01  1.11722939e+00  8.68762942e-01  2.49776426e-01
  2.40646316e+00 -1.52463404e+00  2.28811353e+00 -2.01112289e+00
  9.05148309e-01 -1.06751400e+00 -3.67218985e-01  2.57521315e-01
  2.73290079e-01  3.50148019e-01  1.46646280e+00 -2.49045480e-01
  1.21072645e+00  4.10254501e-01  3.22471846e-01  2.54344742e+00
  4.46620435e-01  0.00000000e+00]",0.17962580511891366,"[ 1.75493033e-03  4.42822713e-04  5.96886367e-04 -2.25835793e-04
  8.64830836e-05  2.85007219e-04]",-5.627594419728816,0.0035972183248852794,0.7866171870585631,-0.03763514967771877,"[-1.46590762e-01 -1.19839207e-01 -8.15622592e-02 -4.59381284e-02
  5.14933786e-03  4.45739555e-02  7.73591604e-02  1.19365546e-01
  1.86244897e-01  1.85376353e-01  2.02469247e-01  1.89070259e-01
  1.03804839e-01 -5.69143669e-02 -2.42285598e-01 -3.89257817e-01
 -3.18997096e-01 -2.18612306e-01 -2.32219558e-01 -1.79884054e-01
  2.86588396e-01  1.06067950e+00  1.73007847e+00  1.69997684e+00
 -1.10006438e-03]","[-4.02189000e-05 -3.33835439e-05  1.09169128e-03 -1.41201779e-04
  1.14972040e-03 -1.51411138e-03]","[ 0.01324509 -0.00184438 -0.00172666  0.01255921 -0.0060685   0.01051461
 -0.00395557  0.00245091 -0.00196124 -0.00393738  0.00137463  0.00217603
 -0.00122592  0.00550923 -0.00331248  0.00351895  0.00026624  0.0009167
  0.00997912 -0.00028671]",0.08421502148447474,0.7866171870585631,"[ 0.01324509 -0.00184438 -0.00172666  0.01255921 -0.0060685   0.01051461
 -0.00395557  0.00245091 -0.00196124 -0.00393738  0.00137463  0.00217603
 -0.00122592  0.00550923 -0.00331248  0.00351895  0.00026624  0.0009167
  0.00997912 -0.00028671]"
AAP,"[ 0.1914795   0.20131496 -0.31370346 -0.0777902   0.14057746 -0.02480126
  0.20681426  0.17687375 -0.15043275 -0.09332522  0.41455279 -0.0666151
 -0.21520261  0.09901822  0.0151434   0.07413851  0.02739317 -0.2146359
 -0.11340503  0.30404108  0.13983107  0.14037401  0.01825711  0.0111041
 -0.06781083  0.01750356 -0.12780311  0.03519796 -0.30604669  0.24404011
  0.05934157  0.04171115 -0.1780959   1.0980327   0.85049051  0.35279611
  2.28194805 -1.14137842  2.4529149  -1.85661828  1.63802652 -1.45379643
  0.65746818 -0.89628268  0.77408074 -0.64919464  1.09454237 -0.75214765
  0.71738469 -0.04319205 -0.04117493  1.40550558 -0.15741355  0.        ]",0.17428283509199796,"[ 1.30677205e-04  1.95515760e-04 -1.57553969e-05 -9.67654927e-05
  4.94870678e-05 -3.29537699e-05]",-5.02637127821085,0.0065625811973537085,0.7866025601995432,-0.036232517077813615,"[-0.14885564 -0.12020549 -0.08031732 -0.0430854   0.00576907  0.05079462
  0.07777273  0.12494164  0.18470315  0.19412015  0.19668917  0.19247126
  0.10606466 -0.05470979 -0.25572601 -0.39040966 -0.33124068 -0.20845672
 -0.22031359 -0.17040469  0.26474428  1.03759539  1.73616227  1.68742549
 -0.00924358]",[-0.00020019 -0.00042822  0.00123211 -0.0003166   0.00108204 -0.00146711],"[ 1.32312192e-02 -1.85338284e-03 -1.53768066e-03  1.21968272e-02
 -5.05709906e-03  1.09684798e-02 -3.53319219e-03  4.64372467e-03
 -3.16841594e-03 -9.33387815e-04 -1.87757662e-03  3.84083048e-03
 -3.83033100e-03  4.09950095e-03 -4.92390611e-03  2.29899531e-03
 -1.18096444e-03 -7.30300070e-05  6.52047900e-03 -2.14412134e-03]",0.08428062570035985,0.7866025601995432,"[ 1.32312192e-02 -1.85338284e-03 -1.53768066e-03  1.21968272e-02
 -5.05709906e-03  1.09684798e-02 -3.53319219e-03  4.64372467e-03
 -3.16841594e-03 -9.33387815e-04 -1.87757662e-03  3.84083048e-03
 -3.83033100e-03  4.09950095e-03 -4.92390611e-03  2.29899531e-03
 -1.18096444e-03 -7.30300070e-05  6.52047900e-03 -2.14412134e-03]"
AAPL,"[ 0.03947028 -0.06144735  0.0139752   0.19412212 -0.21049579  0.06996865
 -0.04154075 -0.23647953 -0.06322428 -0.1043898   0.10692683 -0.20796836
  0.19583063 -0.07787083 -0.17245315  0.1534727   0.04483743  0.37337004
  0.17686711  0.13343454 -0.03746273 -0.29908587  0.18260966  0.21550936
 -0.02316603  0.02944949  0.03118654  0.16867495 -0.02281901  0.22349007
 -0.02449604  0.15545097  0.16646039 -0.154239    0.01491858 -0.86451033
  0.72949244 -2.00806106 -0.13252537 -1.9702273  -1.79753187 -0.47215937
 -2.22154763  1.0649296  -1.07273322  0.47362595  0.39620124 -0.3643118
  0.3215675  -0.16006299  0.66893103 -0.24407859  2.48610946  0.        ]",0.1828840633051182,[ 0.00183919  0.00136309  0.0002174   0.00036662 -0.00020282  0.00020316],-4.924637452108987,0.007265359843278233,0.7833268059276012,-0.038996461100809315,"[-1.41393419e-01 -1.13564403e-01 -8.92766224e-02 -4.13717889e-02
 -3.26010909e-04  3.63519860e-02  8.17907140e-02  1.24786084e-01
  1.72492319e-01  1.87921043e-01  2.18750833e-01  1.83356322e-01
  9.61266510e-02 -4.98821675e-02 -2.51465164e-01 -3.40920491e-01
 -3.01972020e-01 -2.22509037e-01 -2.36051288e-01 -2.28739585e-01
  2.85991440e-01  1.08088032e+00  1.74169363e+00  1.69205189e+00
  1.69903533e-03]",[ 0.00026052  0.00056563  0.00117426 -0.0005345   0.00139563 -0.00062796],"[ 0.00898868 -0.00447831 -0.00490956  0.00739025 -0.00751304  0.00354692
 -0.00426535 -0.00570945  0.0002616  -0.01016284  0.00360513 -0.00181456
 -0.00072433  0.00296021 -0.00250585  0.00112654 -0.00088735  0.00140189
  0.00227071  0.00651362]",0.08505542055108986,0.7833268059276012,"[ 0.00898868 -0.00447831 -0.00490956  0.00739025 -0.00751304  0.00354692
 -0.00426535 -0.00570945  0.0002616  -0.01016284  0.00360513 -0.00181456
 -0.00072433  0.00296021 -0.00250585  0.00112654 -0.00088735  0.00140189
  0.00227071  0.00651362]"
ABBV,"[ 0.09974847 -0.01252876 -0.09581689  0.10329229 -0.08411946 -0.02583328
  0.02270797 -0.08776099 -0.19517145 -0.16306541  0.27022238 -0.22895444
  0.13088469 -0.12895628 -0.23661907  0.24829304  0.10608664  0.2241666
  0.12339319  0.11728801 -0.0079203  -0.11845277  0.14287569  0.30244169
 -0.12166061  0.04085417 -0.07575592  0.17798706 -0.15220272  0.27378449
  0.08816387  0.22635144  0.05834623  0.61383997  0.48738897 -0.54346333
  1.97779153 -2.49417173  0.88728217 -2.45695059 -1.31796406 -0.52245857
 -2.1782731   1.13328031 -0.64277873 -0.02634068  0.89432938 -0.9979002
 -0.06815377  0.41375868 -0.37829502  1.73610964  2.21122227  0.        ]",0.18793466459997468,[ 0.00140973  0.00011979  0.00041147  0.00010284 -0.00014741  0.00020628],-5.260961244325344,0.005190313160963565,0.7846257834277889,-0.038464623759746804,"[-1.43837643e-01 -1.15774469e-01 -8.60119463e-02 -4.38704300e-02
  1.18089968e-03  4.14359905e-02  7.71072543e-02  1.22574698e-01
  1.78773096e-01  1.86716304e-01  2.15327171e-01  1.80697255e-01
  9.18595930e-02 -4.29478259e-02 -2.46622588e-01 -3.52397035e-01
 -3.07776589e-01 -2.25556341e-01 -2.34586029e-01 -2.03983071e-01
  2.80012644e-01  1.09569142e+00  1.72128045e+00  1.69345182e+00
 -5.05919886e-03]",[ 0.00025097  0.00025569  0.00135639 -0.00025023  0.00163452 -0.00095696],"[ 0.01154285 -0.00306592 -0.00402644  0.01121897 -0.00884428  0.00651524
 -0.00538003 -0.004171   -0.00010321 -0.00954178  0.00358256 -0.00049651
 -0.00240092  0.00442808 -0.00490269 -0.00017409  0.0007097  -0.00146219
  0.00793565  0.00528282]",0.08466441757547541,0.7846257834277889,"[ 0.01154285 -0.00306592 -0.00402644  0.01121897 -0.00884428  0.00651524
 -0.00538003 -0.004171   -0.00010321 -0.00954178  0.00358256 -0.00049651
 -0.00240092  0.00442808 -0.00490269 -0.00017409  0.0007097  -0.00146219
  0.00793565  0.00528282]"
ABT,"[ 0.11585487  0.05234175 -0.15400665  0.0121794   0.00566465 -0.01996364
  0.10632418 -0.06395508 -0.11077952 -0.16434628  0.26589363 -0.13679733
 -0.06534529  0.01598909 -0.05254706  0.0435128   0.04711816  0.00814856
  0.01317331  0.17247903  0.09620891 -0.04265744  0.1204334   0.06210367
 -0.05114344  0.04605056 -0.03823544  0.07947562 -0.17704412  0.15790076
  0.02591152  0.06378492 -0.07769632  0.61513594  0.5049715   0.12544284
  1.51802915 -1.1147082   1.38753378 -1.51212484  0.28691263 -0.75424439
 -0.5497752   0.25580483 -0.06452901  0.2112516   0.82591426 -0.3953101
  0.78811699 -0.27013362  0.24769888  0.78335478  0.44616351  0.        ]",0.18417900233471893,[ 0.0015818   0.00130342  0.00053031 -0.0002542   0.00020788  0.00042342],-4.670635192542588,0.00936631822160788,0.784972871551768,-0.03779383421646437,"[-0.14519577 -0.11802219 -0.08369046 -0.04345803  0.00333122  0.0424777
  0.07973647  0.12260796  0.17853036  0.19091423  0.2050165   0.18878763
  0.10259224 -0.05731387 -0.2534729  -0.37187965 -0.31790133 -0.2200515
 -0.22311033 -0.19440294  0.27865516  1.04803412  1.73794074  1.69403586
 -0.00266449]","[-3.96752280e-05  2.92251112e-05  9.85926190e-04 -4.13269281e-04
  1.12567530e-03 -1.23852374e-03]","[ 1.15955289e-02 -2.92083621e-03 -2.07297555e-03  9.86026819e-03
 -4.97866107e-03  7.89385956e-03 -2.74392356e-03  5.45176460e-04
 -9.07822042e-04 -4.83314449e-03  1.42308708e-03  1.16546790e-03
 -1.37051464e-03  3.68353374e-03 -3.32399390e-03  2.37576731e-03
 -1.51486642e-03  6.45924679e-04  4.99701368e-03  9.69077263e-06]",0.08464043915193692,0.784972871551768,"[ 1.15955289e-02 -2.92083621e-03 -2.07297555e-03  9.86026819e-03
 -4.97866107e-03  7.89385956e-03 -2.74392356e-03  5.45176460e-04
 -9.07822042e-04 -4.83314449e-03  1.42308708e-03  1.16546790e-03
 -1.37051464e-03  3.68353374e-03 -3.32399390e-03  2.37576731e-03
 -1.51486642e-03  6.45924679e-04  4.99701368e-03  9.69077263e-06]"
ACN,"[ 0.19186179  0.01739537 -0.11195392  0.02777937  0.02580631 -0.1234515
  0.21314358 -0.28431173 -0.08126929 -0.26057847  0.2540468  -0.15513934
 -0.07025829  0.03534012 -0.07427917 -0.04755466 -0.02539012  0.03096335
 -0.00378246  0.10082194  0.26958397 -0.07992415  0.17048957 -0.04317019
 -0.19471609  0.16116877 -0.04189081  0.08026585 -0.24578662  0.12195568
  0.02226629  0.04916842 -0.20254345  1.10688198  0.66631065  0.946059
  1.83026835 -0.38590085  1.99058993 -0.98098303  0.75283977 -0.30536384
 -0.25359857  0.81317736 -0.00938659  0.80941583  0.90238498 -0.06779889
  1.08194587 -0.64918917  0.69250741 -0.46205121  0.82570162  0.        ]",0.17946151390619022,"[ 1.78648736e-03  1.60096748e-03  3.52905723e-04 -8.90505738e-05
  1.13271316e-04  3.75969089e-04]",-4.716131549566774,0.008949733268275665,0.7866107985025528,-0.03810945486586579,"[-0.14413623 -0.11763469 -0.08307013 -0.04647149  0.00629833  0.03525361
  0.0810829   0.11966864  0.17738774  0.19005239  0.20515506  0.19141609
  0.10164722 -0.06404963 -0.26004772 -0.37015749 -0.31909208 -0.22618648
 -0.20038123 -0.19816224  0.28665527  1.02551154  1.70303497  1.71364974
 -0.00281128]","[-6.16024640e-05 -1.22152216e-04  8.97251031e-04 -4.24922363e-04
  1.12445636e-03 -1.57877140e-03]","[ 0.01324546 -0.00238723  0.00037847  0.01090698 -0.00291734  0.00959404
 -0.00116595  0.00195289  0.0002675  -0.0038913   0.00314634  0.00111573
  0.00035991  0.00380753 -0.00267817  0.00295805 -0.00265917  0.00212485
  0.00144951  0.00109676]",0.08466252286551722,0.7866107985025528,"[ 0.01324546 -0.00238723  0.00037847  0.01090698 -0.00291734  0.00959404
 -0.00116595  0.00195289  0.0002675  -0.0038913   0.00314634  0.00111573
  0.00035991  0.00380753 -0.00267817  0.00295805 -0.00265917  0.00212485
  0.00144951  0.00109676]"
ADBE,"[ 4.12432163e-02  8.01916853e-02 -2.40018739e-01  5.69910352e-02
 -7.10343161e-02  1.25372319e-01  5.25441079e-02 -4.70523227e-02
 -1.55476797e-01 -1.56971078e-01  2.52013298e-01 -1.05431201e-01
 -6.84048381e-02 -4.77885218e-03 -8.20132946e-02  1.03802521e-01
 -2.16134464e-02  2.04636361e-01  3.46033108e-02  3.24781173e-01
  1.08750252e-01 -1.53129934e-01  1.55953225e-01  9.61558471e-02
  2.63656820e-02 -4.11129648e-02 -6.95119094e-02  1.10298096e-01
 -2.39798966e-01  2.39719163e-01 -7.28577110e-02  9.93254976e-02
  2.34286860e-02  3.47182358e-01  4.03180965e-01 -3.35261007e-01
  1.54013759e+00 -1.86923019e+00  1.13460876e+00 -2.23191951e+00
 -3.68976351e-01 -1.03409464e+00 -1.24802037e+00  2.43485202e-01
 -2.71325011e-01 -1.07921058e-01  9.67280915e-01 -1.11436029e+00
  9.25315503e-01 -1.00763473e+00  5.79119382e-04  5.15201888e-01
  1.94142493e-01  0.00000000e+00]",0.18614093813671373,"[ 3.45754079e-03 -8.88592439e-06  1.06202267e-03 -6.50554267e-04
  1.30663821e-04 -5.98799246e-04]",-4.931588320915548,0.0072150343856229844,0.7833650121965572,-0.03754988860284965,"[-0.14722631 -0.11688981 -0.08588247 -0.03924181  0.0019716   0.04291638
  0.07784806  0.12258751  0.1779579   0.19197607  0.20445679  0.18661086
  0.10137245 -0.05267938 -0.25789937 -0.35525619 -0.31760575 -0.20416451
 -0.2202403  -0.21081103  0.28669887  1.0552886   1.75533749  1.6784216
 -0.00627075]",[ 0.00010436 -0.00019772  0.00119994 -0.00067154  0.0012441  -0.00095729],"[ 0.01069325 -0.00322159 -0.0034898   0.00990678 -0.0071398   0.00719456
 -0.00476791 -0.0013974  -0.00169197 -0.00695332  0.00129637  0.00065883
 -0.00243499  0.00426073 -0.00539306  0.0029034  -0.00358271 -0.00012091
  0.00397909 -0.00080547]",0.08466881300492426,0.7833650121965572,"[ 0.01069325 -0.00322159 -0.0034898   0.00990678 -0.0071398   0.00719456
 -0.00476791 -0.0013974  -0.00169197 -0.00695332  0.00129637  0.00065883
 -0.00243499  0.00426073 -0.00539306  0.0029034  -0.00358271 -0.00012091
  0.00397909 -0.00080547]"
ADI,"[ 2.45417557e-01  2.16579677e-01 -2.59518737e-01  5.65979501e-03
  2.12442433e-02 -6.16348488e-02  1.26054537e-01  2.47479404e-02
 -2.03637701e-01 -2.38000001e-01  5.20883955e-01 -1.63100553e-01
 -1.64823963e-01  1.26142172e-01 -6.10569667e-02  1.16098065e-01
  9.41117946e-02 -4.28983226e-02 -1.62696781e-02  2.89249505e-01
  2.34068505e-01  2.48399690e-02  1.00271096e-01  6.10194883e-02
 -5.52811848e-02  6.76684000e-02 -8.84514363e-02  1.45991013e-01
 -3.11342490e-01  2.53568527e-01  1.48028163e-01  1.51136237e-01
 -1.86341230e-01  1.10046737e+00  7.78308722e-01  1.50540222e-01
  2.70385326e+00 -1.86668178e+00  2.56413613e+00 -2.89990545e+00
  7.21643609e-01 -1.99931843e+00 -1.01776101e+00 -2.34361221e-01
 -7.68311453e-01  1.40567022e-01  4.55599570e-01 -4.01528239e-01
  6.56668014e-01 -9.83752968e-02  2.22095957e-03  1.61763584e+00
  2.11011246e-01  0.00000000e+00]",0.17971572668661404,[ 0.00190912  0.00068203  0.00024901  0.0001574  -0.0001138  -0.00010741],-5.424811301754144,0.004405897468496607,0.7877649096173224,-0.03604758675741709,"[-0.14760796 -0.11814999 -0.0834733  -0.04415809  0.00354687  0.04552822
  0.07604705  0.11952456  0.1887803   0.18911456  0.19958371  0.19494545
  0.10293539 -0.05128265 -0.25029846 -0.37431359 -0.32310071 -0.20796042
 -0.20590292 -0.18651741  0.27931518  1.04381348  1.73586225  1.6961288
 -0.00633427]","[ 1.33231439e-04 -3.77486363e-04  1.26480693e-03 -5.78271687e-05
  1.40250306e-03 -1.52618798e-03]","[ 1.32345810e-02 -2.05494791e-03 -2.10340206e-03  1.35335390e-02
 -7.07979288e-03  1.13582968e-02 -6.37530684e-03  1.95918760e-03
 -4.71360618e-03 -5.84338927e-03  1.14256472e-05 -6.83158477e-04
 -1.87030313e-03  2.57280224e-03 -3.88999612e-03  2.13176064e-03
 -1.41375467e-03  1.91592233e-05  7.19357904e-03 -1.17304911e-03]",0.08432577409091983,0.7877649096173224,"[ 1.32345810e-02 -2.05494791e-03 -2.10340206e-03  1.35335390e-02
 -7.07979288e-03  1.13582968e-02 -6.37530684e-03  1.95918760e-03
 -4.71360618e-03 -5.84338927e-03  1.14256472e-05 -6.83158477e-04
 -1.87030313e-03  2.57280224e-03 -3.88999612e-03  2.13176064e-03
 -1.41375467e-03  1.91592233e-05  7.19357904e-03 -1.17304911e-03]"
ADM,"[ 0.03541406  0.00816517 -0.18563962  0.21749928 -0.26194289  0.22152595
  0.02059245 -0.14487883 -0.05122165 -0.19209727  0.37949044 -0.32087231
  0.05810593  0.04997256 -0.07143304  0.10978785  0.09441881  0.29504723
  0.17240329  0.48189654 -0.08588774 -0.42582028  0.30269417  0.23732158
  0.15855429  0.0140406   0.08583503  0.20221878 -0.10135725  0.36984406
 -0.12848407  0.1224716   0.19634336 -0.24545282  0.10502004 -1.20062074
  1.20089552 -2.88398305  0.70004099 -3.48364891 -1.13444174 -2.06163236
 -2.19245235  0.11067774 -1.06510893  0.47587719  1.13552729 -0.60262715
  2.01047404 -1.11817279  1.91600202  0.29923238  2.1870349   0.        ]",0.1846047138629051,"[-5.41809372e-05  9.66562697e-04  4.73561403e-05 -9.16599254e-04
  3.33273923e-04 -4.65595115e-05]",-4.835588026924629,0.007942016831883211,0.7832393955692586,-0.03828816357159705,"[-1.45933945e-01 -1.12914316e-01 -9.09254759e-02 -3.66881622e-02
  1.42118836e-03  3.94451599e-02  8.15885054e-02  1.21122501e-01
  1.83394486e-01  1.81991052e-01  2.11295911e-01  1.89581631e-01
  1.04575644e-01 -5.19205046e-02 -2.47673324e-01 -3.46596400e-01
 -3.04420259e-01 -1.82843837e-01 -2.43316707e-01 -2.50418156e-01
  3.12501927e-01  1.08456741e+00  1.78075534e+00  1.68466270e+00
  4.17986871e-03]",[ 0.00038122  0.00019873  0.00156283 -0.00075765  0.00130458 -0.00048498],"[ 0.00866147 -0.00417681 -0.00602088  0.00876189 -0.00999385  0.0059757
 -0.00835389 -0.00372701 -0.00448789 -0.00994223  0.00108657 -0.00158932
 -0.00101845  0.00491356 -0.00361753  0.00637195 -0.00414698  0.00498316
  0.00314535  0.00522252]",0.08462264935182855,0.7832393955692586,"[ 0.00866147 -0.00417681 -0.00602088  0.00876189 -0.00999385  0.0059757
 -0.00835389 -0.00372701 -0.00448789 -0.00994223  0.00108657 -0.00158932
 -0.00101845  0.00491356 -0.00361753  0.00637195 -0.00414698  0.00498316
  0.00314535  0.00522252]"
