,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.12106753  0.18030329  0.00514369  0.2454044   0.01928318 -0.19426552
  0.10652818  0.25085025 -0.00325431  0.07101481  0.09001574  0.06821948
  0.06660824 -0.07508695  0.01354192 -0.09225042  0.02752107  0.14438221
 -0.08206347 -0.01724717 -0.02596751  0.23602874  0.1493112  -0.09575893
  0.01734036  0.05798523  0.14538458 -0.08636606 -0.17111368 -0.08010757
  0.1328264  -0.14271753 -0.157108   -0.40636762 -0.55799338 -0.43607673
  1.22879465  1.69831109 -0.66254661 -1.47939931 -0.44188698  0.69112268
  0.76735909 -0.30947008 -0.59930858  0.46370926  0.32111082 -0.30068997
 -0.38099795  0.09016639 -0.04056054 -1.14252003  1.39584599  0.        ]",0.1792875802546772,"[-3.51609204e-04  5.35412671e-04 -1.82901843e-04  2.29190625e-04
  7.88463237e-06  1.06890455e-04]",-6.173658876002932,0.0020835984083183686,0.7953398725671137,-0.0350483861140707,"[-0.1166909  -0.08905355 -0.05867044 -0.02771902  0.02150301  0.06858187
  0.10102294  0.14515014  0.17516846  0.1838509   0.16808011  0.09225777
 -0.042464   -0.22430824 -0.33674224 -0.27609106 -0.21548821 -0.18203807
 -0.11368532  0.26255809  0.87648794  1.29937872  1.33753593 -0.0732616
  0.00639442]","[-2.78166307e-04 -1.95786571e-03 -1.96889990e-04  7.96116620e-05
  3.65228558e-04 -6.36841749e-04]","[ 5.05341864e-03 -6.50093759e-03 -5.00640865e-03  8.41777702e-03
 -4.62708759e-04 -5.11529427e-04 -3.38629705e-03 -7.87708875e-05
  1.38968492e-03  2.80499904e-03  8.05686819e-04  6.25087192e-05
 -1.30620133e-04  2.33600074e-03 -2.95988225e-03 -8.85127936e-04
 -2.01962108e-04  1.49253311e-04 -1.35036016e-03  4.65429011e-03]",0.08663792242688263,0.7953398725671137,"[ 5.05341864e-03 -6.50093759e-03 -5.00640865e-03  8.41777702e-03
 -4.62708759e-04 -5.11529427e-04 -3.38629705e-03 -7.87708875e-05
  1.38968492e-03  2.80499904e-03  8.05686819e-04  6.25087192e-05
 -1.30620133e-04  2.33600074e-03 -2.95988225e-03 -8.85127936e-04
 -2.01962108e-04  1.49253311e-04 -1.35036016e-03  4.65429011e-03]"
AAL,"[ 5.96626529e-02 -1.65547011e-01 -2.18944089e-03  4.66878429e-01
 -2.71199392e-01 -4.67210670e-02 -7.24574168e-02 -1.67506657e-01
  2.05367361e-01 -3.74989526e-01  2.96455686e-02 -8.61840127e-02
 -3.86494565e-01  2.37278136e-01  1.13154383e-01 -4.66683676e-02
  1.00593177e-01 -1.21041461e-01  2.04193862e-01 -3.00546226e-01
 -8.73808756e-03  2.70880247e-01 -1.87000881e-01 -9.87320524e-02
 -1.43868574e-01  1.14329468e-01  6.86624632e-02 -8.11582600e-02
  1.82518973e-02  1.97907558e-01 -2.74201392e-01 -2.06927141e-01
 -1.12571573e-01  1.44905629e+00  1.70038858e+00  1.03981967e+00
 -3.22582787e+00 -2.25717348e+00  5.89670935e-01 -1.48262621e-02
  8.60949461e-01  7.78103790e-01  9.87884090e-01  5.86626517e-01
 -1.49661825e+00 -6.51984333e-02  2.55686301e-01 -8.16279775e-01
 -1.36498727e+00 -4.19710304e-01  1.43795690e+00 -2.23300380e+00
  7.50019559e-01  0.00000000e+00]",0.1773921772273123,"[-9.31431726e-04  1.88659284e-04 -3.57074744e-04  2.07380155e-04
 -5.92083722e-05  1.07913533e-04]",-6.224894932751775,0.0019795317883852066,0.798902900996836,-0.03818388485356623,"[-0.11708429 -0.08323634 -0.06650294 -0.02418532  0.01547941  0.05410825
  0.10877179  0.12904041  0.17258483  0.1769001   0.14520285  0.11030852
 -0.03751562 -0.2233586  -0.32715127 -0.29623379 -0.18418738 -0.21107568
 -0.11022461  0.26591042  0.82724443  1.29549954  1.30706628 -0.06955123
  0.00325364]","[-3.18789301e-04 -1.30752037e-03  6.57798358e-04 -1.07930378e-03
  1.85872328e-05 -4.76198607e-04]","[ 0.01107523 -0.00019313 -0.00032675 -0.00267228 -0.00989069  0.00347321
  0.00053154  0.00340914  0.00174764  0.00326086  0.00279239 -0.00194541
 -0.00215527  0.00203091 -0.00311774 -0.0043028  -0.00188803  0.00381054
 -0.00449578  0.00272938]",0.0852778022943222,0.798902900996836,"[ 0.01107523 -0.00019313 -0.00032675 -0.00267228 -0.00989069  0.00347321
  0.00053154  0.00340914  0.00174764  0.00326086  0.00279239 -0.00194541
 -0.00215527  0.00203091 -0.00311774 -0.0043028  -0.00188803  0.00381054
 -0.00449578  0.00272938]"
AAP,"[-0.04838215 -0.16274979 -0.08301411 -0.1098523  -0.02371032  0.11993241
  0.01751189  0.06537033 -0.02371072 -0.08336803  0.02062216 -0.14863968
 -0.14109953  0.02903646  0.00195104  0.08862864  0.04224182 -0.10313289
  0.18596445 -0.10156665 -0.06535524  0.10581471 -0.11783452 -0.03348541
 -0.19164181 -0.06079648 -0.02215814  0.00427528 -0.0731794   0.18832643
 -0.00176435  0.04309554 -0.02757413  0.2305633   0.42141787  0.81401742
 -0.68326527 -1.33610439 -0.42843649  0.20541217  1.35138445  0.92600186
 -0.49345384 -0.36844908 -0.301596   -0.07870907 -0.06109483 -0.14854238
  0.172661   -0.05019443  0.11617161  0.58341231  0.57779563  0.        ]",0.18543800039253128,"[-5.05293331e-04 -3.84103234e-05 -2.81775298e-04 -9.93848584e-05
 -5.22042267e-05 -2.59505684e-04]",-5.707464223120009,0.0033210834028728937,0.7967728378300496,-0.038181373886890996,"[-0.11886096 -0.09705874 -0.05987422 -0.01952458  0.01876571  0.06120174
  0.10188103  0.13912606  0.17252959  0.1743382   0.15783727  0.0979826
 -0.04277512 -0.21406113 -0.3329309  -0.29354807 -0.18357458 -0.18967086
 -0.12070152  0.24716531  0.82309721  1.30552538  1.29293612 -0.08716688
 -0.00486152]",[-0.00015779 -0.00164727  0.00064117 -0.00045431  0.00076693 -0.00040007],"[ 0.00714339 -0.00375659 -0.00132998  0.00365762 -0.00819409  0.00049138
  0.00123852  0.00463923  0.00227994 -0.00045634  0.00046092  0.00080176
 -0.0022317   0.00113832 -0.00155373  0.00012169 -0.00034094  0.00078935
  0.00355552  0.0023542 ]",0.0855111315225308,0.7967728378300496,"[ 0.00714339 -0.00375659 -0.00132998  0.00365762 -0.00819409  0.00049138
  0.00123852  0.00463923  0.00227994 -0.00045634  0.00046092  0.00080176
 -0.0022317   0.00113832 -0.00155373  0.00012169 -0.00034094  0.00078935
  0.00355552  0.0023542 ]"
AAPL,"[-0.05157541 -0.16500438  0.02694273  0.20523047 -0.22282392  0.06696898
  0.08339522 -0.01337125  0.06851813 -0.25462661  0.05335052 -0.09261608
 -0.2616401   0.14138671  0.1121257   0.03461958  0.21414422 -0.08902006
  0.1953507  -0.11035    -0.05420519  0.2142963  -0.2340918  -0.1777007
 -0.21239072  0.05247584  0.07081561  0.0358171  -0.11981957  0.2463634
 -0.14486106 -0.00341747 -0.1063034   0.88224902  0.96762149  0.83730392
 -1.87044431 -1.69507628  0.23193803  0.10295643  1.21338353  1.36867962
  0.17491545 -0.49943712 -1.50794149 -0.50944368  0.95364235  0.26729405
 -0.42424544 -0.05290239  0.24372591 -1.25328261  0.37273491  0.        ]",0.17630489690736256,"[-7.73928142e-04 -6.96186862e-05 -2.44254253e-04  7.50960921e-05
 -1.46022253e-05  6.90843082e-05]",-6.065183066853523,0.0023223328334482157,0.7967098838223348,-0.03820275120798088,"[-0.11635876 -0.08956435 -0.06506314 -0.02121562  0.0205099   0.0588725
  0.10463026  0.13305661  0.17335527  0.17689605  0.15185496  0.10480255
 -0.0373665  -0.21835124 -0.3188939  -0.29370539 -0.18403261 -0.19002543
 -0.11809661  0.26030174  0.80924977  1.27221748  1.28471325 -0.0774344
  0.00219323]","[-1.60376807e-05 -1.67593318e-03  7.78568722e-04 -6.99108512e-04
  6.17584814e-04 -5.37525689e-04]","[ 9.27231477e-03 -2.21904237e-03 -1.02934108e-03  6.69625808e-04
 -8.72898400e-03  2.36798178e-03  8.92998737e-04  4.37391056e-03
  3.48295646e-03  1.21340139e-03  2.65263083e-06 -2.41136348e-03
 -3.45046514e-03  3.94449037e-03 -3.10169711e-04 -1.62477395e-03
 -8.20053814e-04  7.31670709e-04 -1.75285549e-03  1.85200354e-03]",0.08534916371444902,0.7967098838223348,"[ 9.27231477e-03 -2.21904237e-03 -1.02934108e-03  6.69625808e-04
 -8.72898400e-03  2.36798178e-03  8.92998737e-04  4.37391056e-03
  3.48295646e-03  1.21340139e-03  2.65263083e-06 -2.41136348e-03
 -3.45046514e-03  3.94449037e-03 -3.10169711e-04 -1.62477395e-03
 -8.20053814e-04  7.31670709e-04 -1.75285549e-03  1.85200354e-03]"
ABBV,"[ 3.91330511e-02  7.22358983e-02  1.25703772e-01 -1.04874540e-01
  1.63539630e-02  2.42036858e-02  8.43907094e-02  2.77351118e-03
 -9.17955261e-02  1.32806130e-01 -1.44108920e-02  1.21816068e-01
  1.95918062e-01 -6.56670945e-02 -1.36944303e-02  1.23250044e-02
  9.16650752e-02  8.23737304e-02 -1.55390368e-01  1.47743533e-01
  3.39208554e-05 -1.90056741e-01 -1.74952146e-02  1.83087151e-02
  1.01152436e-01 -1.10263396e-02 -2.98939242e-02  1.55109076e-01
  2.87982229e-02 -4.52280049e-02  2.17099804e-02  1.15263712e-01
  1.47530530e-01 -4.30092355e-01 -5.42943607e-01 -6.22626230e-01
  1.00657413e+00  9.50183880e-01  2.94497147e-01  2.90050290e-01
 -7.33019613e-01 -5.61606789e-01 -3.25079846e-01 -4.87754197e-01
  4.55215309e-01 -1.78676786e-01  7.78588977e-01  1.12082930e+00
  3.52608591e-02 -2.25581519e-01 -7.20960064e-01  5.09706059e-01
 -1.43110473e+00  0.00000000e+00]",0.17711223299313184,"[ 1.84621041e-05  2.55645497e-04 -6.53722493e-05 -3.40081829e-05
  2.74981140e-05 -6.90242166e-05]",-5.62331767809283,0.003612635642712361,0.7984981675184049,-0.03600589454133386,"[-0.11407771 -0.09715422 -0.05878068 -0.0217015   0.02060185  0.05915093
  0.09901641  0.14686328  0.17099821  0.18601573  0.17376641  0.09200242
 -0.04318773 -0.21735331 -0.32967368 -0.28120804 -0.21896296 -0.16321779
 -0.10992053  0.19867701  0.83678288  1.31849723  1.35861022 -0.08221676
 -0.00525313]","[ 2.76084025e-04 -1.50128682e-03  2.73547345e-05 -3.11720258e-04
  1.02904224e-03  9.90282954e-05]","[ 5.06240883e-03 -6.54268045e-03 -5.54708127e-03  7.74941833e-03
 -2.37410559e-03  2.16974280e-03  1.28204104e-03 -7.00886744e-04
 -2.30161890e-03 -3.77561991e-04  3.63927962e-04  3.15929875e-03
 -1.82778698e-03  3.12528584e-03  1.38361148e-03 -5.37795009e-05
 -9.34254836e-04 -1.49295128e-03  3.17101071e-03 -3.04713779e-03]",0.08658623025470183,0.7984981675184049,"[ 5.06240883e-03 -6.54268045e-03 -5.54708127e-03  7.74941833e-03
 -2.37410559e-03  2.16974280e-03  1.28204104e-03 -7.00886744e-04
 -2.30161890e-03 -3.77561991e-04  3.63927962e-04  3.15929875e-03
 -1.82778698e-03  3.12528584e-03  1.38361148e-03 -5.37795009e-05
 -9.34254836e-04 -1.49295128e-03  3.17101071e-03 -3.04713779e-03]"
ABT,"[-0.06657471 -0.27273992 -0.02900951 -0.11866024 -0.16444706  0.12208183
  0.10846547 -0.02132759  0.00749644 -0.1543657   0.04863892 -0.13969149
 -0.21507848  0.05539011  0.04889326  0.12529935  0.20829524 -0.11809692
  0.22617542 -0.02543138 -0.14509582  0.12504224 -0.25298835 -0.11169666
 -0.22046916 -0.00714527  0.00268969  0.05150145 -0.07650555  0.3530176
 -0.02179602  0.02536031  0.11355953  0.59364915  0.72834855  0.76322753
 -1.40456872 -1.84288139  0.25270518  1.02362653  1.29340964  0.69720925
 -0.87611086 -0.69114892 -0.32127302 -0.21747426  0.61219089  0.67816471
 -0.11699732 -0.59288321 -0.33721432  0.20828627  0.84174874  0.        ]",0.17529362370487414,[-0.00068216  0.00020384 -0.0003661   0.00019386 -0.00010398 -0.00013092],-5.6849429219200065,0.0033967271227614234,0.7964141782755759,-0.03919477250166112,"[-0.11766194 -0.09716444 -0.06350127 -0.01983603  0.02144084  0.05798217
  0.10303594  0.13629719  0.17323682  0.17455309  0.1543493   0.09968383
 -0.0404597  -0.21236858 -0.31925577 -0.29518367 -0.17894508 -0.18049877
 -0.13103997  0.25091036  0.79745206  1.28348788  1.28420364 -0.08453896
 -0.00420082]","[-2.80697456e-05 -1.58390410e-03  1.08609798e-03 -4.68835174e-04
  7.10333934e-04 -2.13404541e-05]","[ 0.00834781 -0.00289158 -0.00133166  0.00180381 -0.00927654  0.00245246
  0.00338394  0.00460074  0.0016707  -0.00165166 -0.000477    0.00080084
 -0.00271074  0.00274056  0.00104569 -0.00084151 -0.00204693 -0.00052891
  0.00228518  0.00304984]",0.08509667557251449,0.7964141782755759,"[ 0.00834781 -0.00289158 -0.00133166  0.00180381 -0.00927654  0.00245246
  0.00338394  0.00460074  0.0016707  -0.00165166 -0.000477    0.00080084
 -0.00271074  0.00274056  0.00104569 -0.00084151 -0.00204693 -0.00052891
  0.00228518  0.00304984]"
ACN,"[-0.03822264  0.15094714  0.08167701  0.29018205 -0.01149869 -0.12436128
  0.07597298  0.14485881  0.01170897  0.01464596  0.0529355   0.09977075
  0.05542983  0.00518748  0.02324585 -0.09119609  0.04154502  0.11938344
 -0.10583128 -0.05427261  0.02462216  0.12828983  0.08005112 -0.06560301
  0.03833392  0.07031223  0.09496497 -0.00221219 -0.0975153  -0.06936619
 -0.01946255 -0.08568755 -0.12053831 -0.11638014 -0.20619616 -0.31030276
  0.53531452  1.16438976 -0.25880977 -1.24726194 -0.4882827   0.59531124
  0.99666384 -0.17862463 -0.87437243  0.11485718  0.68309756 -0.06388093
 -0.65381542  0.01006     0.28793223 -1.04136843  0.12791395  0.        ]",0.17813746569300526,"[-1.97830732e-03  4.89193726e-04 -7.60938152e-04  3.83268851e-04
 -1.72865571e-05 -3.01652657e-05]",-5.30635612744383,0.004959967317682972,0.7969731288701147,-0.03530005935564233,"[-0.11500723 -0.0878927  -0.05953007 -0.02573873  0.02034232  0.0648272
  0.10171584  0.14304523  0.17362108  0.18532988  0.16720275  0.09665892
 -0.04190536 -0.22437581 -0.33456306 -0.27829386 -0.21715549 -0.18582234
 -0.10613751  0.24466348  0.86550409  1.30566259  1.34299833 -0.07223542
  0.00416467]","[-6.93481539e-05 -1.76948807e-03 -1.26539894e-04 -3.26774781e-04
  4.88354076e-04 -5.32510739e-04]","[ 0.00600348 -0.00554799 -0.00456606  0.00667198 -0.0016999   0.00066039
 -0.00279807 -0.00017515  0.00103378  0.00333745  0.00110222 -0.00055403
 -0.00108586  0.00329161 -0.00216638 -0.00176906 -0.00054125  0.00089337
 -0.00106369  0.00125695]",0.08661997093835559,0.7969731288701147,"[ 0.00600348 -0.00554799 -0.00456606  0.00667198 -0.0016999   0.00066039
 -0.00279807 -0.00017515  0.00103378  0.00333745  0.00110222 -0.00055403
 -0.00108586  0.00329161 -0.00216638 -0.00176906 -0.00054125  0.00089337
 -0.00106369  0.00125695]"
ADBE,"[-5.35912887e-02  1.18124925e-01  1.46138179e-01  1.89999934e-01
 -1.17188169e-02 -4.98929860e-02  1.34641501e-01  1.11404996e-01
  3.17334310e-02  1.49902045e-03  4.95878363e-02  1.12474648e-01
  6.67850048e-02  2.69764603e-02  2.61658127e-02 -5.99631766e-02
  9.19071621e-02  1.29815331e-01 -1.36166743e-01  6.44188946e-02
 -8.77145164e-04  7.29449383e-02  3.89079706e-02 -7.79574148e-02
  6.00470616e-02  1.19097611e-01  6.81807963e-02  6.64826988e-02
 -1.10459773e-01  2.19511067e-02 -2.01666314e-02 -3.08511570e-02
 -2.16608099e-02 -9.74567367e-02 -2.93933886e-01 -4.16915321e-01
  5.80604771e-01  1.13353334e+00  3.77700083e-02 -8.15077582e-01
 -6.51489347e-01  4.04984361e-01  7.92561289e-01 -2.74516451e-01
 -8.68273653e-01 -3.35342974e-01  1.07355938e+00  7.93273985e-01
 -4.55815560e-01 -3.15118775e-01 -2.49280667e-01 -5.78637211e-01
 -7.13447729e-02  0.00000000e+00]",0.17664855335976923,[-0.00166075 -0.0001699  -0.00034036  0.00021037  0.00013076  0.00028098],-5.440718962713611,0.004336364465357629,0.7966701415889058,-0.03560459904451405,"[-0.1135441  -0.09026096 -0.05947281 -0.0237682   0.02212834  0.06338654
  0.10271733  0.14224138  0.17321628  0.18589614  0.16779261  0.09789084
 -0.0418468  -0.22279299 -0.32993458 -0.27749749 -0.21964996 -0.17202999
 -0.10935108  0.23800597  0.85394285  1.30090289  1.34631453 -0.06812325
  0.0019785 ]",[ 0.00011626 -0.00180877  0.000105   -0.00031849  0.0006269  -0.00028521],"[ 0.00606426 -0.00579718 -0.00482847  0.00673658 -0.00176757  0.00148116
 -0.00167432 -0.00056262  0.00047608  0.00270811  0.00083714 -0.00051286
 -0.00227477  0.00427379  0.00022219 -0.00124813 -0.00154319 -0.00054353
  0.00016501  0.00075337]",0.08655629838317948,0.7966701415889058,"[ 0.00606426 -0.00579718 -0.00482847  0.00673658 -0.00176757  0.00148116
 -0.00167432 -0.00056262  0.00047608  0.00270811  0.00083714 -0.00051286
 -0.00227477  0.00427379  0.00022219 -0.00124813 -0.00154319 -0.00054353
  0.00016501  0.00075337]"
ADI,"[-0.10859781 -0.1751266   0.00352621 -0.08080544 -0.02414535  0.15726998
  0.12666203  0.12794124  0.02832339 -0.13014855  0.05912876 -0.12947553
 -0.1633384   0.0807201   0.00859392  0.09378     0.10674469 -0.05341639
  0.15128636 -0.04398048 -0.10522176  0.17589615 -0.13119647 -0.0850585
 -0.19719757  0.03887299 -0.00557241  0.0533801  -0.16474837  0.33261328
 -0.01883755  0.02814109  0.01975669  0.31553061  0.4000676   0.77987042
 -0.65087933 -1.13181503 -0.34750846 -0.00799369  1.23698838  1.30021804
 -0.17018749 -0.53390192 -0.91201466 -0.49901999  0.63955993  0.62404008
 -0.02791808 -0.57490623 -0.16367936  0.77676293  0.95721316  0.        ]",0.18597422870346836,"[-1.38152225e-03  6.95018066e-04 -5.93690557e-04  6.39920895e-04
  2.89208739e-06  1.35972939e-04]",-5.5933935155252135,0.0037223744715281924,0.7955857083830096,-0.038307878020296164,"[-0.11686296 -0.09641118 -0.05979642 -0.01856846  0.02207659  0.06318985
  0.10369017  0.13711533  0.17362552  0.17543321  0.15704509  0.10122799
 -0.04285938 -0.21444648 -0.32752946 -0.28971124 -0.18766744 -0.18268957
 -0.12543607  0.25936886  0.8193405   1.2935203   1.28796859 -0.07768461
 -0.00393265]","[ 8.58364367e-06 -1.86287314e-03  9.64277126e-04 -4.31765344e-04
  7.29503533e-04 -2.67051192e-04]","[ 7.37772083e-03 -3.79289509e-03 -1.34352362e-03  3.71860209e-03
 -7.63157364e-03  7.14926128e-04  6.44485607e-04  4.32857942e-03
  3.34662904e-03  3.86310722e-04 -3.59464966e-05 -9.29074823e-04
 -3.35701192e-03  3.13419982e-03  4.35732229e-04 -3.58321293e-04
 -2.08255385e-03 -1.37983886e-04  4.06070740e-03  3.52329911e-03]",0.08546018567479356,0.7955857083830096,"[ 7.37772083e-03 -3.79289509e-03 -1.34352362e-03  3.71860209e-03
 -7.63157364e-03  7.14926128e-04  6.44485607e-04  4.32857942e-03
  3.34662904e-03  3.86310722e-04 -3.59464966e-05 -9.29074823e-04
 -3.35701192e-03  3.13419982e-03  4.35732229e-04 -3.58321293e-04
 -2.08255385e-03 -1.37983886e-04  4.06070740e-03  3.52329911e-03]"
ADM,"[-0.11988041  0.05279283  0.00282025 -0.14350413  0.15853879 -0.01675215
  0.15618237  0.28018508 -0.11737217  0.18977522  0.06476723  0.03172389
  0.15739827 -0.11079476 -0.07620136  0.02510719 -0.01833986  0.10889969
 -0.06658705  0.03988924 -0.04865804  0.05250227  0.11697618 -0.01205434
 -0.02356596 -0.0297945   0.0235329   0.01544325 -0.14381383  0.03165152
  0.13505924  0.01829066  0.01663051 -0.75634516 -0.80444265 -0.35874864
  1.8022366   1.40920294 -0.75343347 -0.86508954 -0.10348477  0.65416789
 -0.02764683 -0.77669517 -0.02804892  0.29513265  0.44131692  0.24819064
  0.06955916 -0.10708784 -0.31311089  1.36254557  0.71660016  0.        ]",0.18083160138203128,"[-1.20225759e-05  2.14083044e-04  2.02339156e-06  1.28082429e-04
  5.49747298e-05  1.12856284e-05]",-6.157998490786704,0.0021164851998256642,0.795363276142335,-0.036218433236276805,"[-0.11679043 -0.09817187 -0.05498877 -0.02284264  0.02313845  0.06863904
  0.09798823  0.14885413  0.17420213  0.1822988   0.17283705  0.08977471
 -0.04693444 -0.21667585 -0.33966512 -0.27757016 -0.21100278 -0.1753606
 -0.11785848  0.23926248  0.86036232  1.31394407  1.32723195 -0.08272045
 -0.00253703]","[-8.17533713e-05 -1.93966312e-03  1.43469153e-04 -1.61362711e-05
  8.11324982e-04 -2.72730091e-04]","[ 0.00391191 -0.00721281 -0.00488862  0.00983147 -0.0014605  -0.00073765
 -0.00169484  0.00079295  0.00133002  0.00070115 -0.00040092  0.00146454
 -0.00070818  0.00254239 -0.00132049  0.00029543 -0.00053171 -0.00042966
  0.00574991  0.00292054]",0.08647590191660834,0.795363276142335,"[ 0.00391191 -0.00721281 -0.00488862  0.00983147 -0.0014605  -0.00073765
 -0.00169484  0.00079295  0.00133002  0.00070115 -0.00040092  0.00146454
 -0.00070818  0.00254239 -0.00132049  0.00029543 -0.00053171 -0.00042966
  0.00574991  0.00292054]"
