,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.04004553 -0.12399087 -0.06377431  0.22632547 -0.04192105  0.00573039
 -0.22249464  0.03742443 -0.04699835  0.06442414 -0.07682948 -0.07725338
  0.02451557  0.10870148  0.10132359 -0.037357   -0.12361188 -0.04091761
  0.17214677 -0.02780969  0.17662505  0.02140852  0.10578809 -0.07964906
  0.10209311  0.04336721 -0.07460963 -0.11544818 -0.28819671  0.0203818
  0.2261189  -0.05240746 -0.01956052 -0.07834929 -0.05107026  0.29351961
 -0.45223899  0.47002559  0.510527   -0.96917314  0.23633712  0.03581344
 -0.14555174 -0.85722165 -0.34239085  1.61807363 -0.86381145  0.23527576
  1.91831192 -0.88800043  0.13876202 -2.29837985 -0.16394352  0.        ]",0.1828633536277703,"[ 1.42262247e-04 -4.89982472e-04  5.13284451e-05 -1.09320363e-04
 -1.01046382e-04 -2.89188949e-04]",-5.726894081821669,0.00325717806787929,0.8124322391410579,-0.037441068955315446,"[-0.1167612  -0.08771117 -0.06211897 -0.02174244  0.01369591  0.05987841
  0.0992582   0.14090801  0.16116921  0.16935237  0.14948632  0.07492892
 -0.06844253 -0.2442072  -0.33586827 -0.26098062 -0.17592266 -0.15999132
 -0.04975773  0.34264149  0.89744876  1.25603609  1.08648848 -0.11606909
 -0.01012076]","[-6.11699683e-04 -1.13931874e-03  1.08217563e-03  7.93442590e-05
 -7.82170782e-04 -1.33401971e-04]","[ 8.13925550e-03 -5.25325132e-03 -3.89296214e-03  5.00428524e-03
 -2.67007780e-03  4.29337984e-03 -2.98070096e-03 -6.63243952e-05
 -1.26488287e-03 -7.70664542e-04 -1.69808980e-03  1.16513041e-03
  3.95817409e-03  8.28567401e-04 -4.78521257e-05  4.91507989e-03
 -2.03344386e-03  1.26983002e-03 -4.97392104e-03 -4.06455439e-04]",0.08505750558315713,0.8124322391410579,"[ 8.13925550e-03 -5.25325132e-03 -3.89296214e-03  5.00428524e-03
 -2.67007780e-03  4.29337984e-03 -2.98070096e-03 -6.63243952e-05
 -1.26488287e-03 -7.70664542e-04 -1.69808980e-03  1.16513041e-03
  3.95817409e-03  8.28567401e-04 -4.78521257e-05  4.91507989e-03
 -2.03344386e-03  1.26983002e-03 -4.97392104e-03 -4.06455439e-04]"
AAL,"[-0.09879268 -0.16082745  0.12938528 -0.06706065  0.11689286  0.11687043
  0.07714985  0.02290818  0.10872529  0.03766967 -0.02709164  0.00218836
  0.0038526  -0.02334906  0.02306564 -0.0825638   0.17279398  0.15901395
 -0.258715   -0.0030401   0.0591292  -0.03252794  0.09848247  0.13938277
  0.05621998  0.14983126 -0.16564626  0.12687642 -0.07520346 -0.00676434
  0.04352762 -0.18832289  0.0978124  -0.72942034  1.18399902 -0.73147831
 -2.09042051  1.88340713  0.36732016 -0.63462428  0.64398426 -0.01935477
  0.32507986 -0.94557604 -0.13909226  0.33821724 -1.18652013  1.10449573
  0.03885353  0.11610372  1.27059527 -0.27780536  0.54275165  0.        ]",0.18571892363922027,"[-3.78838032e-05 -6.77205108e-06  1.35430861e-04 -3.28903031e-04
  2.19839692e-04  4.56814635e-05]",-5.724792384721025,0.003264030868313761,0.8095899803318826,-0.037789596243204576,"[-0.11234728 -0.09468088 -0.05819426 -0.01986662  0.02261452  0.05860866
  0.10500268  0.1418251   0.16315039  0.17360587  0.14907878  0.06794758
 -0.07571914 -0.24654046 -0.31267787 -0.24136027 -0.21883558 -0.15550862
 -0.06760823  0.33471357  0.90149564  1.30263137  1.08274704 -0.10952272
 -0.01327864]","[ 4.06346096e-05 -5.76487483e-04  1.16425271e-03 -2.93613085e-04
 -1.07180623e-03  1.34887809e-04]","[ 6.30316004e-03 -1.69816779e-03 -6.64288724e-03  7.18072283e-04
  1.12719531e-03  3.66884001e-03 -2.11299869e-03  1.05530358e-03
 -1.66378770e-03  4.62823910e-04 -1.78828177e-03  1.45482330e-03
  6.55962128e-04 -3.87597054e-05  2.44153435e-03 -2.81445984e-05
  1.05573704e-03  4.50101461e-03  1.09249797e-03  2.28307522e-03]",0.08547635844495222,0.8095899803318826,"[ 6.30316004e-03 -1.69816779e-03 -6.64288724e-03  7.18072283e-04
  1.12719531e-03  3.66884001e-03 -2.11299869e-03  1.05530358e-03
 -1.66378770e-03  4.62823910e-04 -1.78828177e-03  1.45482330e-03
  6.55962128e-04 -3.87597054e-05  2.44153435e-03 -2.81445984e-05
  1.05573704e-03  4.50101461e-03  1.09249797e-03  2.28307522e-03]"
AAP,"[ 1.08465192e-01 -6.40257055e-02 -6.00971298e-02  2.52654963e-01
 -4.05645061e-02 -4.36374721e-02 -2.94366504e-01 -6.09258585e-03
 -4.14708546e-02  1.29048794e-01 -7.51026385e-03 -5.98940861e-03
 -7.50954147e-02  2.94889501e-02  4.54910930e-02  3.78767834e-02
 -1.56428325e-01 -1.20932953e-01  2.14865300e-01 -3.53508228e-02
  9.03650852e-02  1.98028511e-02  6.14552721e-03 -6.79545859e-02
  1.49219225e-01 -1.76936817e-02 -8.42562450e-03 -1.29512188e-01
 -1.38646345e-01  9.05158718e-04  1.82698457e-01  5.61068082e-02
 -2.12788898e-02  3.11027326e-01 -5.78326505e-01  3.44316270e-01
  6.97513437e-01 -3.54645615e-01  6.75303795e-02 -5.04247877e-01
  1.18000582e-01 -3.31326254e-02 -4.49976514e-01 -1.28071362e-01
  6.45903833e-02  9.33730863e-01 -5.19178826e-01  1.08706262e-01
  1.59065536e+00 -5.20188315e-01 -3.63309380e-01 -2.30242132e+00
  8.68981422e-01  0.00000000e+00]",0.1811917304049162,"[ 1.31880001e-04 -2.70863583e-04  6.09783405e-05  2.28479733e-04
 -1.14536729e-04  3.76405121e-05]",-6.396631479058774,0.001667163701027169,0.8138329082598791,-0.03688583984697786,"[-0.11654441 -0.087183   -0.06205406 -0.02294256  0.01175736  0.05868614
  0.09959803  0.14319455  0.1638187   0.1722304   0.14448121  0.07099649
 -0.07209519 -0.23766723 -0.3387989  -0.26857072 -0.1715924  -0.1611509
 -0.06099737  0.34244132  0.87805061  1.25967701  1.09924844 -0.1206278
 -0.00564645]","[-6.61914114e-04 -7.53154921e-04  1.04597142e-03 -1.98419367e-05
 -4.76352927e-04 -1.17980107e-04]","[ 9.24128472e-03 -6.70348592e-03 -3.76071703e-03  8.10463003e-03
 -4.87894783e-03  3.21809071e-03 -1.67478678e-03 -3.77177643e-04
 -1.14966891e-03 -1.61185816e-03  6.77923712e-05  2.51563623e-03
  2.17784054e-03  1.59010365e-03 -4.76551181e-04  3.81019108e-03
 -9.31642575e-04 -9.23880473e-05 -5.11998551e-03  2.22157308e-03]",0.08498064373378543,0.8138329082598791,"[ 9.24128472e-03 -6.70348592e-03 -3.76071703e-03  8.10463003e-03
 -4.87894783e-03  3.21809071e-03 -1.67478678e-03 -3.77177643e-04
 -1.14966891e-03 -1.61185816e-03  6.77923712e-05  2.51563623e-03
  2.17784054e-03  1.59010365e-03 -4.76551181e-04  3.81019108e-03
 -9.31642575e-04 -9.23880473e-05 -5.11998551e-03  2.22157308e-03]"
AAPL,"[-0.32801932 -0.22698589  0.09596386 -0.1906379   0.04996469  0.14823774
  0.2754286  -0.07652441  0.15544434  0.01865344 -0.00910768 -0.02838524
  0.10197743  0.04694559 -0.02762899 -0.20764788  0.14229765  0.21189403
 -0.35248562 -0.01519799  0.14389412  0.02182899  0.0883634  -0.02104972
 -0.03060188  0.11934432 -0.26616817  0.25663926 -0.15517761 -0.0364021
 -0.11651117 -0.17773108  0.14975311 -1.08287181  1.6731863  -1.11427873
 -2.85664244  2.50801405  0.3558546  -0.46557555  0.4128854   0.45309149
  0.85166116 -1.85842844 -0.21233704  0.79918805 -0.99401954 -0.09741908
 -0.04844966  0.71497208  0.07858928  0.45858403 -0.31047166  0.        ]",0.1927862885768883,"[-5.70490961e-05  4.82628681e-04 -1.85909170e-04  4.64238489e-05
 -2.05443978e-05 -9.01731243e-06]",-6.218260377650156,0.001992708764463021,0.8048973135685662,-0.038414001669278795,"[-0.11344898 -0.0972706  -0.06005348 -0.01919406  0.02773917  0.05503729
  0.10622331  0.14162774  0.1644306   0.1723283   0.15341494  0.07123758
 -0.07924079 -0.25626561 -0.31271599 -0.23669016 -0.22870985 -0.15499957
 -0.05588275  0.34062967  0.90090926  1.27212954  1.06341522 -0.11366302
 -0.01857052]",[ 0.00039223 -0.00080543  0.00110937 -0.00071871 -0.00105269  0.00027553],"[ 5.38691011e-03 -3.06144434e-04 -7.74942017e-03 -1.33663840e-03
  2.78662087e-03  3.47590766e-03 -1.70967399e-03  4.25869294e-04
 -5.24432142e-04  2.00385729e-03 -4.09486552e-03  1.07887320e-03
  1.79915722e-03  6.77871833e-04 -9.50585748e-04 -1.35902104e-04
  2.48120308e-03  1.10378701e-03  3.11331559e-03 -1.51895309e-05]",0.08570583034859519,0.8048973135685662,"[ 5.38691011e-03 -3.06144434e-04 -7.74942017e-03 -1.33663840e-03
  2.78662087e-03  3.47590766e-03 -1.70967399e-03  4.25869294e-04
 -5.24432142e-04  2.00385729e-03 -4.09486552e-03  1.07887320e-03
  1.79915722e-03  6.77871833e-04 -9.50585748e-04 -1.35902104e-04
  2.48120308e-03  1.10378701e-03  3.11331559e-03 -1.51895309e-05]"
ABBV,"[-0.11900747 -0.14290145  0.00719108  0.00704919  0.01736402 -0.01670593
  0.00507824 -0.06444846  0.02158676  0.03123106 -0.05087984 -0.10662071
  0.00720019  0.12254218  0.02467717 -0.00691232 -0.10208273  0.01475189
  0.00341593 -0.09840205  0.16800549  0.03526517  0.08352931 -0.08838289
  0.05789981 -0.03217153 -0.10742748  0.04171301 -0.23570274 -0.00750482
 -0.00799999 -0.0671283   0.01891257 -0.43317107  0.24604034  0.22809031
 -0.87352035  0.54389271  0.73326468 -0.65304396 -0.41759204  0.58884204
  0.37323661 -1.15186974 -0.23349296  1.17068364 -0.46986326 -0.36996085
  0.88308951 -0.10933295 -0.32450257 -0.5088304  -0.15392997  0.        ]",0.18463055262859046,"[-1.54342070e-04 -5.21895627e-04  1.20373150e-05 -1.52265700e-04
 -5.98720053e-05 -2.02251402e-04]",-6.150131787943432,0.0021332006213892933,0.8091761484047469,-0.03762674562260305,"[-0.1152597  -0.09275909 -0.06074513 -0.02301426  0.02021544  0.05613202
  0.10190789  0.14078166  0.16214128  0.16827648  0.14877522  0.07560743
 -0.07448253 -0.24204646 -0.33293475 -0.25529355 -0.19233817 -0.1665108
 -0.05101267  0.34449751  0.89344341  1.25829549  1.08173519 -0.123696
 -0.01092278]","[-1.89617799e-04 -9.99426211e-04  1.08472676e-03 -5.00936316e-04
 -7.97147010e-04 -1.81643422e-06]","[ 7.20853877e-03 -4.40071466e-03 -4.08296625e-03  3.84850908e-03
 -2.42475436e-03  4.84311220e-03 -2.09624471e-03 -1.80018911e-03
  1.33819385e-04  8.22297520e-04 -2.44031371e-03  1.46290831e-03
  2.57423319e-03  2.06613748e-03 -1.82113928e-03  2.18808031e-03
  1.12340564e-04 -1.16210611e-04 -6.59359279e-05 -4.00587937e-04]",0.08525657679719888,0.8091761484047469,"[ 7.20853877e-03 -4.40071466e-03 -4.08296625e-03  3.84850908e-03
 -2.42475436e-03  4.84311220e-03 -2.09624471e-03 -1.80018911e-03
  1.33819385e-04  8.22297520e-04 -2.44031371e-03  1.46290831e-03
  2.57423319e-03  2.06613748e-03 -1.82113928e-03  2.18808031e-03
  1.12340564e-04 -1.16210611e-04 -6.59359279e-05 -4.00587937e-04]"
ABT,"[-1.48827527e-01 -1.14680092e-01  4.42484526e-02  3.29721732e-02
 -3.75086026e-04  4.65408326e-02 -4.03105621e-02 -3.17274109e-02
  3.90889472e-02  9.11366883e-02 -6.29039884e-02 -1.34103176e-01
  2.84452455e-02  6.07968385e-02  2.61319944e-02 -1.12818986e-02
 -9.13326616e-02 -1.79205732e-02 -6.24667505e-03 -9.24780459e-02
  1.90217371e-01  3.82026557e-02  8.62733177e-02 -1.64897887e-01
 -2.67420549e-02 -2.94029875e-02 -1.88601402e-01  3.78608499e-02
 -2.20618250e-01 -4.32533593e-02  3.26605185e-02 -4.17916004e-02
  6.36226939e-04 -3.58757638e-01  2.48125577e-01  1.36605031e-01
 -7.49026566e-01  4.28957171e-01  4.87618202e-01 -3.38258980e-01
 -4.33335042e-01  3.10418911e-01  8.28335450e-01 -1.40753542e+00
 -6.05358063e-01  1.45486111e+00 -5.49183509e-01 -2.57780461e-01
  9.48064575e-01 -1.46574968e-02  3.85589859e-02 -1.13160315e+00
 -1.98796730e-01  0.00000000e+00]",0.18483865908797958,"[ 1.74975510e-04 -5.97928063e-04  2.14221642e-04 -5.21440935e-06
 -2.26335800e-05 -3.59211274e-05]",-6.240658990941766,0.0019485710090057918,0.8085656801951717,-0.037370211601878534,"[-0.11438309 -0.09219119 -0.06121866 -0.02119863  0.018898    0.05708303
  0.10230776  0.14308579  0.1619798   0.16706186  0.1496114   0.07251085
 -0.07412009 -0.24249404 -0.33197975 -0.25732304 -0.19388901 -0.16566975
 -0.04805318  0.34461414  0.89299875  1.24083059  1.06343366 -0.12331168
 -0.01590076]","[-2.15522946e-04 -9.60612096e-04  9.69767032e-04 -4.02437611e-04
 -7.42450782e-04 -6.83552051e-05]","[ 0.00740422 -0.0043751  -0.00434186  0.00420293 -0.00273013  0.00418548
 -0.0011993  -0.00185112 -0.00055825  0.00207103 -0.00307842  0.00049916
  0.00338998  0.0019365  -0.00161659  0.00235023  0.0002577   0.00077941
 -0.00175426 -0.00045369]",0.08521476953396537,0.8085656801951717,"[ 0.00740422 -0.0043751  -0.00434186  0.00420293 -0.00273013  0.00418548
 -0.0011993  -0.00185112 -0.00055825  0.00207103 -0.00307842  0.00049916
  0.00338998  0.0019365  -0.00161659  0.00235023  0.0002577   0.00077941
 -0.00175426 -0.00045369]"
ACN,"[ 1.19783875e-01 -1.37014184e-01 -1.31209326e-01  3.30726783e-01
 -1.04571641e-01  5.60382107e-02 -2.93800457e-01  8.98941072e-02
 -4.95316620e-02  7.62659189e-02 -3.50220888e-02  2.78819832e-02
  5.95621006e-02  7.16762091e-02  1.16875898e-01 -1.57093893e-01
 -5.15976333e-02 -3.01837947e-03  1.87279181e-01  8.15060845e-02
  1.19851687e-01  2.47258553e-02  8.79513047e-02 -2.30033917e-02
  1.62563862e-01  1.52905139e-01 -3.06414039e-02 -1.75529171e-01
 -2.62987977e-01  5.40609526e-02  3.38192894e-01 -6.54032745e-02
  2.79716264e-02  1.95227546e-02  1.72371021e-01 -2.50567140e-01
 -6.81052048e-01  1.12325080e+00  4.52430235e-02 -1.13852189e+00
  1.22653631e+00 -4.46627864e-01 -7.95986438e-01 -4.18052314e-01
 -1.31073519e-01  1.48920995e+00 -1.08481486e+00  5.65920197e-01
  2.31960418e+00 -1.20001401e+00  1.01480050e-01 -3.02390296e+00
  1.14844014e-01  0.00000000e+00]",0.17710735273977266,"[-2.25193460e-04  3.15078401e-04 -1.33835542e-04  2.73884598e-04
 -6.05241770e-05  2.07349292e-04]",-5.8982407135271275,0.0027442685288810334,0.814064621316024,-0.037554374242859415,"[-0.11829321 -0.08525564 -0.06363919 -0.01997265  0.01143774  0.06180872
  0.09882957  0.14077932  0.16310407  0.17391404  0.15097668  0.07276873
 -0.06707755 -0.25224539 -0.33076995 -0.25879212 -0.17523139 -0.14818938
 -0.05803368  0.34222605  0.8974583   1.26507369  1.09571852 -0.1073621
 -0.00720067]","[-7.72116565e-04 -1.09777947e-03  1.16631248e-03  3.87226794e-04
 -8.07342834e-04 -5.36126176e-05]","[ 8.38169547e-03 -4.59540597e-03 -5.37541969e-03  4.47159982e-03
 -9.92712217e-04  2.94432704e-03 -3.54567034e-03  2.58017768e-03
 -2.53125661e-03 -2.78375328e-03 -5.58581549e-04  1.58644282e-03
  3.90195321e-03 -2.88758829e-05  1.02350119e-03  5.94154805e-03
 -2.75342904e-03  1.38258598e-03 -6.83095675e-03  6.13945962e-04]",0.08509158263314678,0.814064621316024,"[ 8.38169547e-03 -4.59540597e-03 -5.37541969e-03  4.47159982e-03
 -9.92712217e-04  2.94432704e-03 -3.54567034e-03  2.58017768e-03
 -2.53125661e-03 -2.78375328e-03 -5.58581549e-04  1.58644282e-03
  3.90195321e-03 -2.88758829e-05  1.02350119e-03  5.94154805e-03
 -2.75342904e-03  1.38258598e-03 -6.83095675e-03  6.13945962e-04]"
ADBE,"[-0.10415953 -0.19002409 -0.03235015  0.08736215 -0.05135389  0.12813183
  0.00429071  0.05208388  0.03841258  0.02666233 -0.04513632 -0.01749861
  0.1263872   0.07409686  0.08138092 -0.23217513  0.08830536  0.15781916
 -0.1049809   0.07075489  0.12854177  0.03706526  0.14171138 -0.00629976
  0.04290233  0.19308171 -0.13993519  0.0198782  -0.25485527  0.03200485
  0.16343621 -0.18916826  0.10414498 -0.7165763   1.13821539 -0.69477214
 -2.31161894  2.26229231  0.38273978 -1.1042608   1.07535911 -0.15380047
 -0.04803356 -1.14531936 -0.40588944  1.34430874 -1.02456894  0.34228692
  1.22871708 -0.47982113  0.41824762 -1.3578913  -0.51026083  0.        ]",0.183139443622074,"[ 4.54392705e-05  4.74001520e-04 -2.63813538e-04  2.31512766e-04
 -1.76419468e-04 -1.08470950e-04]",-5.909223250363528,0.0027142943959627634,0.8094801114971615,-0.038057782895618494,"[-0.11622914 -0.09083662 -0.06245265 -0.01878588  0.0198539   0.05983212
  0.10191841  0.14027846  0.16295021  0.17235576  0.15442335  0.07268137
 -0.07061823 -0.25826873 -0.31855863 -0.24315646 -0.2045878  -0.14757399
 -0.05804026  0.34323667  0.90981943  1.27001593  1.07251463 -0.10626463
 -0.01232114]","[-2.46899979e-04 -1.08018193e-03  1.19053417e-03 -2.88189451e-05
 -1.11073874e-03  1.32783950e-04]","[ 6.35601780e-03 -1.85193539e-03 -6.57931798e-03  9.85296592e-05
  2.10226092e-03  3.64200742e-03 -3.48258732e-03  2.18470578e-03
 -2.09326956e-03 -6.35559130e-04 -2.30017544e-03  5.84426822e-04
  3.42993086e-03  3.92098987e-04  3.90952909e-04  3.22498921e-03
 -7.82916362e-04  2.17856249e-03 -2.03222481e-03 -7.19943810e-04]",0.08540238846970014,0.8094801114971615,"[ 6.35601780e-03 -1.85193539e-03 -6.57931798e-03  9.85296592e-05
  2.10226092e-03  3.64200742e-03 -3.48258732e-03  2.18470578e-03
 -2.09326956e-03 -6.35559130e-04 -2.30017544e-03  5.84426822e-04
  3.42993086e-03  3.92098987e-04  3.90952909e-04  3.22498921e-03
 -7.82916362e-04  2.17856249e-03 -2.03222481e-03 -7.19943810e-04]"
ADI,"[-1.95917564e-01 -1.63318546e-01 -3.35044432e-02  1.18537502e-01
 -9.65181218e-02  5.08827516e-02 -5.33585694e-02 -7.88819497e-03
 -2.69566422e-02  8.52597735e-02 -1.02273310e-01 -1.68230635e-01
  7.74237287e-02  1.51417964e-01  1.21679184e-01 -1.31422798e-01
 -7.62270343e-02  7.56634443e-02 -1.79914811e-02 -2.22559805e-02
  2.11165686e-01  9.43075458e-02  1.93985778e-01 -1.75656293e-01
 -2.99418402e-02  1.03662411e-01 -1.83387955e-01  1.44197165e-02
 -3.71918812e-01 -6.38135489e-05  1.23394358e-01 -1.76477727e-01
  5.77767118e-02 -7.46494816e-01  6.08441669e-01  1.92425690e-01
 -1.84502017e+00  1.42317855e+00  1.11679418e+00 -1.35602899e+00
 -5.09465084e-02  4.03662284e-01  4.21629393e-01 -1.57472242e+00
 -8.14330008e-01  2.10479517e+00 -4.73631403e-01 -5.20168022e-01
  1.47109821e+00 -3.38987138e-01  1.41851746e-01 -1.83893133e+00
 -1.06169269e+00  0.00000000e+00]",0.18679201130757722,"[ 1.21257396e-04 -6.73942567e-05  8.35930084e-06 -2.94998178e-04
  3.03277441e-05 -2.84620909e-04]",-5.496390224459678,0.004101550424404397,0.8076016654889144,-0.037819917585920126,"[-0.11632923 -0.09003016 -0.06366993 -0.02073426  0.01812548  0.05790081
  0.09961529  0.14222462  0.16070942  0.16532079  0.15174028  0.07703133
 -0.06752842 -0.25241544 -0.33084653 -0.24992415 -0.19538789 -0.15781193
 -0.04629305  0.35182842  0.91379551  1.23646999  1.05702273 -0.11202009
 -0.01534432]","[-2.52785708e-04 -1.36997535e-03  1.04130485e-03 -2.04228744e-04
 -1.11907390e-03  7.15683107e-05]","[ 6.29518631e-03 -3.39325791e-03 -4.17215334e-03  1.21437593e-03
 -6.15883517e-05  5.74683837e-03 -4.06054074e-03 -8.32787357e-04
 -6.61435309e-04  9.36671338e-04 -3.44119452e-03 -3.57984015e-04
  5.10257621e-03  2.23495519e-03 -2.17215291e-03  3.90426496e-03
 -6.90477106e-04  1.15805379e-03 -3.66950550e-03 -2.72750420e-03]",0.08511398412129184,0.8076016654889144,"[ 6.29518631e-03 -3.39325791e-03 -4.17215334e-03  1.21437593e-03
 -6.15883517e-05  5.74683837e-03 -4.06054074e-03 -8.32787357e-04
 -6.61435309e-04  9.36671338e-04 -3.44119452e-03 -3.57984015e-04
  5.10257621e-03  2.23495519e-03 -2.17215291e-03  3.90426496e-03
 -6.90477106e-04  1.15805379e-03 -3.66950550e-03 -2.72750420e-03]"
ADM,"[ 3.34393366e-03 -1.06531543e-01  1.99584793e-02  1.18644920e-01
  2.60799861e-02  1.33253034e-02 -1.44000282e-01 -1.14805647e-02
  1.80093053e-02  9.73369465e-02 -2.53372986e-02 -2.41810567e-02
 -4.21273194e-02  1.96792618e-02  3.10219360e-02  7.73297271e-03
 -6.20305236e-02 -3.54337083e-02  4.60529112e-02 -4.84913554e-02
  1.11841093e-01 -1.87126044e-04  3.80448707e-02 -2.61598569e-02
  9.69065683e-02  1.66418302e-02 -9.60413136e-02 -1.74601178e-02
 -1.33396332e-01 -1.56306796e-02  1.12238079e-01 -1.61003083e-02
  9.85499399e-03 -7.03278740e-02  2.77790479e-02  1.03858545e-03
 -2.70290306e-01  3.61367574e-01  2.07263418e-01 -4.71071264e-01
  1.29870031e-01  7.64039013e-02  3.29537178e-02 -6.75416642e-01
 -5.91306577e-02  8.65215338e-01 -8.16476322e-01  3.53914117e-01
  1.05498264e+00 -1.85724713e-01  1.54608096e-01 -1.53473362e+00
  6.28720961e-01  0.00000000e+00]",0.18320197328309462,"[-2.06325409e-04 -3.09456438e-04 -1.98062411e-06  1.86512548e-04
 -9.22694054e-05  1.00924383e-04]",-5.607574326728543,0.0036699606951971853,0.8116808938350661,-0.03728376723047048,"[-0.11479135 -0.0903091  -0.06043214 -0.02194494  0.0161644   0.05808943
  0.10173912  0.14288063  0.16315018  0.17183928  0.14636763  0.07039416
 -0.07387106 -0.24004954 -0.33096739 -0.25979813 -0.18827598 -0.16164523
 -0.05865246  0.33955239  0.88562402  1.26904999  1.08992853 -0.11866158
 -0.01042054]","[-3.54901182e-04 -7.29307992e-04  1.04968038e-03 -1.79462297e-04
 -6.54470940e-04 -5.13410999e-05]","[ 8.17193371e-03 -4.98710784e-03 -4.68768731e-03  5.53281282e-03
 -2.95430483e-03  3.47455283e-03 -1.59952685e-03 -3.41781120e-04
 -1.05067738e-03 -2.62992703e-04 -1.25202097e-03  2.01319055e-03
  1.97013618e-03  9.09930023e-04  2.23457040e-04  2.51079347e-03
  2.68701949e-06  1.31014939e-03 -2.78915552e-03  1.87418811e-03]",0.08517229416193803,0.8116808938350661,"[ 8.17193371e-03 -4.98710784e-03 -4.68768731e-03  5.53281282e-03
 -2.95430483e-03  3.47455283e-03 -1.59952685e-03 -3.41781120e-04
 -1.05067738e-03 -2.62992703e-04 -1.25202097e-03  2.01319055e-03
  1.97013618e-03  9.09930023e-04  2.23457040e-04  2.51079347e-03
  2.68701949e-06  1.31014939e-03 -2.78915552e-03  1.87418811e-03]"
