,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.19479538 -0.03570596  0.05588488  0.04585115 -0.04530982  0.02703822
  0.080307    0.07913968 -0.07578216  0.08530147 -0.10833181 -0.01353285
 -0.1034782  -0.08610972 -0.0744263  -0.03796209  0.04349243 -0.04020324
  0.14503294 -0.09021814  0.09802386 -0.04041012  0.00909523  0.03046325
  0.09964579 -0.06080941  0.03261733  0.05535755  0.13828206  0.08518317
 -0.04688539 -0.0517763  -0.10157236 -0.19673192  0.30356646 -0.11969431
 -0.67627301  0.64568431  0.16786551 -0.19355787  0.45047637 -0.29935466
  0.1098494  -0.76290793 -0.20080462  0.78799893 -0.95207229  0.65543677
  1.08137695 -0.64051075  0.35042978 -0.67002861  0.12714528  0.        ]",0.182156527739381,"[ 1.15504469e-04 -7.10711417e-04  1.70453380e-04  1.02754035e-04
 -1.01607368e-04 -3.94425461e-05]",-5.867750933343233,0.0028292293091337997,0.8177120064217868,-0.039288928496796854,"[-0.11552354 -0.09249874 -0.06266235 -0.02102974  0.0206869   0.06257702
  0.09938325  0.14439545  0.16076361  0.17288172  0.14548894  0.05656699
 -0.08434916 -0.24651101 -0.31876023 -0.25667155 -0.17538595 -0.16738871
 -0.05799278  0.35397625  0.88628456  1.2590674   1.08641333 -0.13665883
 -0.00286879]",[ 0.00104519 -0.00038223 -0.00039472 -0.00013571  0.0004413  -0.0005592 ],"[ 0.00710019 -0.00497076 -0.0046734   0.00293512 -0.00341159  0.00446246
 -0.00028308  0.00033678 -0.0010446   0.00112708  0.00105274 -0.00051332
  0.00058737  0.0001618   0.0008613   0.00229529 -0.00196887  0.00220869
 -0.00043151 -0.0002454 ]",0.08610416726565644,0.8177120064217868,"[ 0.00710019 -0.00497076 -0.0046734   0.00293512 -0.00341159  0.00446246
 -0.00028308  0.00033678 -0.0010446   0.00112708  0.00105274 -0.00051332
  0.00058737  0.0001618   0.0008613   0.00229529 -0.00196887  0.00220869
 -0.00043151 -0.0002454 ]"
AAL,"[ 2.55008481e-01  3.17412037e-01  1.09795673e-01  3.90086469e-02
 -9.62787704e-02 -3.35189645e-02  9.03285009e-02  4.42034177e-02
 -2.10361413e-01  1.35179758e-01 -2.57153565e-01 -1.08191954e-01
 -2.69302142e-01 -1.16347689e-01  2.36279225e-02  8.63080720e-02
  4.66257825e-02  1.41977623e-01  1.15198154e-01 -1.28532725e-01
 -5.19495911e-02 -3.40954378e-02  6.16139873e-02  8.29241764e-02
  7.80862546e-02 -5.18381042e-02  9.91748780e-03  6.97163484e-02
  3.48581819e-01  1.03831399e-01 -1.26501103e-01 -8.38220231e-02
 -1.34338734e-01 -5.29639038e-01  9.87147460e-01 -1.33819724e+00
 -1.45961688e+00  1.56327467e+00 -7.39066075e-01 -4.19858956e-02
  1.15780369e+00 -9.80563762e-02  1.43524025e-01 -7.53930814e-01
  5.88896102e-01 -3.69515411e-01 -1.42470199e+00  1.26184525e+00
  2.19144518e-01 -1.73110289e-01  4.68634641e-01 -5.34579169e-05
  8.00272387e-01  0.00000000e+00]",0.17658543774694505,"[ 8.66797931e-05  1.24370840e-04  1.60153318e-04 -1.61827377e-04
  2.01471879e-04  1.58250146e-04]",-5.978910226167307,0.0025315836431214914,0.8189609122761887,-0.03591206101307584,"[-0.11451746 -0.09299824 -0.06374287 -0.02273321  0.02120111  0.06161054
  0.09460311  0.14590634  0.15471877  0.16898074  0.13746796  0.05519915
 -0.07794081 -0.23980986 -0.3190064  -0.24138081 -0.18121963 -0.17033541
 -0.07828063  0.35482807  0.88565705  1.28002107  1.07209324 -0.13519809
 -0.00584544]",[ 0.00107202  0.00021592 -0.00031978 -0.00029046  0.00030447 -0.00059316],"[ 6.13769095e-03 -2.70464216e-03 -7.94899040e-03  8.30726523e-04
 -9.46525282e-04  2.11735058e-03  5.92762706e-05  2.19883408e-03
 -5.25713460e-04  1.01875779e-03  1.23964100e-03  1.38170689e-03
 -2.40085994e-03 -1.29903763e-03  2.53616239e-03  2.98623963e-04
 -3.31566869e-04  2.19368427e-03  1.89117412e-03  2.27576763e-03]",0.08645741912256398,0.8189609122761887,"[ 6.13769095e-03 -2.70464216e-03 -7.94899040e-03  8.30726523e-04
 -9.46525282e-04  2.11735058e-03  5.92762706e-05  2.19883408e-03
 -5.25713460e-04  1.01875779e-03  1.23964100e-03  1.38170689e-03
 -2.40085994e-03 -1.29903763e-03  2.53616239e-03  2.98623963e-04
 -3.31566869e-04  2.19368427e-03  1.89117412e-03  2.27576763e-03]"
AAP,"[ 1.34507536e-01 -1.09799189e-01  9.80809287e-02  2.56903511e-03
  2.65357798e-02  3.45610488e-02  3.60656112e-02  5.86100104e-02
  2.99695010e-03  9.80626770e-02 -1.40390059e-01  6.42655727e-02
 -6.47907944e-02 -7.63902972e-02 -7.85202792e-02 -7.40362711e-02
 -8.41072441e-02 -3.64075205e-02  1.99665446e-01 -3.86644145e-02
 -2.05809320e-02 -5.84405553e-02  3.63008515e-03  4.22483787e-02
  6.82543622e-02 -1.61487443e-01 -5.35094922e-03  2.85158742e-02
 -6.50574556e-02 -1.16276930e-03 -5.60729266e-02  1.29331456e-01
 -7.03758668e-02 -1.52494969e-01  4.21239475e-01  4.51808830e-02
 -5.86111509e-01  3.08137890e-01  5.14883605e-01 -3.72805464e-01
 -2.87486882e-01  3.29748251e-01  6.27907472e-02 -8.15023479e-01
  3.03204369e-02  9.74162677e-01 -4.02052989e-01 -4.23620386e-01
  1.22371774e+00 -1.24817598e-01 -2.46761567e-01 -2.01716498e+00
  5.73542651e-01  0.00000000e+00]",0.1780994106916237,"[ 7.35599869e-05 -2.11070205e-04  3.25290330e-05  1.94684452e-04
 -1.04046962e-04  2.40676566e-05]",-6.577931660175725,0.0013907228094805024,0.8164615503511324,-0.0400059730142888,"[-0.11448624 -0.09346969 -0.06083448 -0.02080016  0.01938286  0.06189829
  0.10205274  0.14481735  0.15977226  0.17612187  0.14747348  0.05756984
 -0.0845854  -0.24886895 -0.32760877 -0.25630887 -0.16985879 -0.16178739
 -0.07135008  0.34997135  0.88761659  1.25986522  1.07675004 -0.14475312
 -0.00468542]",[ 0.00093875 -0.00095407 -0.00055963 -0.00018268  0.00098533 -0.00051799],"[ 7.22100452e-03 -4.64300893e-03 -4.16303876e-03  3.13306344e-03
 -4.33550013e-03  5.38287119e-03 -7.55796133e-04 -1.67119305e-03
  7.58996646e-04  1.35764642e-03  7.32735725e-04  3.23877320e-05
  1.02682026e-03  1.75368567e-03 -2.04156275e-03  2.48729506e-03
 -5.26830501e-04  8.97239926e-04 -4.19429370e-03  7.93924609e-04]",0.08576164722209773,0.8164615503511324,"[ 7.22100452e-03 -4.64300893e-03 -4.16303876e-03  3.13306344e-03
 -4.33550013e-03  5.38287119e-03 -7.55796133e-04 -1.67119305e-03
  7.58996646e-04  1.35764642e-03  7.32735725e-04  3.23877320e-05
  1.02682026e-03  1.75368567e-03 -2.04156275e-03  2.48729506e-03
 -5.26830501e-04  8.97239926e-04 -4.19429370e-03  7.93924609e-04]"
AAPL,"[ 0.40841702  0.34892433  0.05438914 -0.00933064 -0.19548571  0.03118887
  0.12536917  0.01692865 -0.24134082  0.13287623 -0.32448573 -0.17037766
 -0.34716222 -0.0986085   0.06435006  0.08589522  0.10645007  0.0340018
  0.06082564 -0.16058026  0.00425628 -0.06105169  0.05985949  0.10006795
  0.12959547 -0.00620402  0.04425936  0.01261236  0.46165782  0.14310238
 -0.10626334 -0.17654364 -0.21203193 -0.73925965  1.2921674  -1.52939032
 -1.87097764  1.97566095 -0.79449399 -0.07102425  1.53178    -0.4193093
  0.23917853 -0.99618284  0.12269285  0.27288857 -1.64085116  1.08842737
  0.7965417  -0.24037422 -0.15319487  0.70020717  1.22208494  0.        ]",0.17356919990000638,"[-1.16824639e-04  1.90308050e-04  5.62459217e-05 -1.26179944e-04
  1.61200628e-04  1.59240342e-04]",-5.938452199287983,0.002636106662767998,0.8221428247519167,-0.03558433203864283,"[-0.11590739 -0.09408931 -0.06628078 -0.02127572  0.02218052  0.06072752
  0.09340502  0.14588635  0.15169787  0.16640569  0.13361069  0.05582787
 -0.07545545 -0.23962926 -0.315012   -0.25024699 -0.18657234 -0.17475048
 -0.07179635  0.35290257  0.88317465  1.28494205  1.08904177 -0.13243756
 -0.00414805]","[ 9.15043049e-04  5.12805843e-04 -2.40791154e-04 -2.18072041e-04
  2.66286617e-05 -7.64950278e-04]","[ 5.58240736e-03 -1.75964729e-03 -8.48875891e-03 -2.58236262e-04
  9.89401574e-05  2.02856042e-03 -2.05515037e-05  3.23297147e-03
 -1.44988311e-03  1.09092840e-03  7.68951097e-04  7.99382622e-05
 -7.36440674e-04 -1.92234902e-03  2.06795124e-03  1.85322600e-03
 -5.52390997e-04  5.32568482e-05  3.70289985e-03  3.41888703e-03]",0.08656304928230349,0.8221428247519167,"[ 5.58240736e-03 -1.75964729e-03 -8.48875891e-03 -2.58236262e-04
  9.89401574e-05  2.02856042e-03 -2.05515037e-05  3.23297147e-03
 -1.44988311e-03  1.09092840e-03  7.68951097e-04  7.99382622e-05
 -7.36440674e-04 -1.92234902e-03  2.06795124e-03  1.85322600e-03
 -5.52390997e-04  5.32568482e-05  3.70289985e-03  3.41888703e-03]"
ABBV,"[ 0.20483011 -0.04234236 -0.00957077  0.02227511 -0.07763076  0.04700151
 -0.02370327  0.05351367  0.00705954  0.03905115 -0.08168887 -0.01835095
 -0.05859218 -0.0019264  -0.06817787 -0.02807376  0.05908336 -0.10531329
  0.09380407 -0.08960177  0.09538284 -0.01552215 -0.03300944 -0.00236142
  0.08309538 -0.0191987   0.0233576   0.06326266  0.10285224  0.0822521
 -0.05051562 -0.05859025 -0.11369966 -0.19383909  0.20479697  0.22387485
 -0.48644058  0.30899255  0.45168511 -0.41002933  0.12504079 -0.03992565
 -0.01301801 -0.59138255 -0.19386638  0.82677191 -0.76215819  0.31228838
  1.10817619 -0.45984033 -0.22421693 -0.01170865  0.62419859  0.        ]",0.17831516373975378,"[-3.95624198e-04 -3.27317181e-04 -1.03550018e-04 -1.35458310e-04
 -5.26357561e-05 -1.36779499e-04]",-6.237498559548127,0.001954739075737201,0.8179201410120487,-0.03935040280304808,"[-0.11700935 -0.09305669 -0.06356357 -0.02056374  0.01771325  0.06178066
  0.10216149  0.14277212  0.1618251   0.17261886  0.14741189  0.06096119
 -0.08375583 -0.24588972 -0.31776571 -0.26144769 -0.17962971 -0.16746927
 -0.05745336  0.35907845  0.87821284  1.25017273  1.08532398 -0.13299056
 -0.00294541]",[ 0.001065   -0.0004637  -0.00041636 -0.00014148  0.00043716 -0.00060466],"[ 7.11471750e-03 -5.33153465e-03 -3.71646953e-03  3.43223311e-03
 -4.29023006e-03  5.21400002e-03 -7.97001341e-04 -5.13512474e-04
 -2.93410436e-04  9.24728669e-04  1.41204859e-03 -4.95288800e-04
  6.62334704e-04  7.10635286e-04 -2.11256940e-05  2.34346028e-03
 -1.52210348e-03  7.68058789e-04  1.10165613e-03  1.05678341e-03]",0.08605247678868412,0.8179201410120487,"[ 7.11471750e-03 -5.33153465e-03 -3.71646953e-03  3.43223311e-03
 -4.29023006e-03  5.21400002e-03 -7.97001341e-04 -5.13512474e-04
 -2.93410436e-04  9.24728669e-04  1.41204859e-03 -4.95288800e-04
  6.62334704e-04  7.10635286e-04 -2.11256940e-05  2.34346028e-03
 -1.52210348e-03  7.68058789e-04  1.10165613e-03  1.05678341e-03]"
ABT,"[ 2.02576901e-01 -1.43566916e-01  2.73265389e-02 -5.05181957e-03
 -4.03059085e-02  4.41265741e-02  4.27832794e-02  5.16350511e-02
  4.63802257e-03  6.87536870e-02 -1.00685094e-01 -2.21269353e-02
 -1.88923362e-02 -2.41452828e-02 -9.56064043e-02 -3.16371523e-02
  9.58720909e-02 -1.63627396e-01  1.25344753e-01 -7.53508800e-02
  1.13339055e-01 -4.01671456e-02 -7.06575405e-02  1.01869057e-02
  1.08892952e-01 -6.10292326e-02  3.94013646e-02  4.04849928e-02
  9.78896038e-02  6.47805750e-02 -2.07304923e-02 -8.68966772e-04
 -1.00274646e-01 -7.80903994e-02  9.91312198e-02  2.21352973e-01
 -3.55874044e-01  1.55740707e-01  3.58413373e-01 -9.89455511e-02
  9.75093015e-02 -3.67649978e-01  2.88606274e-01 -8.66000767e-01
 -5.45289274e-01  1.17970842e+00 -8.23325593e-01  3.96516339e-01
  1.28128831e+00 -4.32333768e-01  1.16565927e-01 -6.51457426e-01
  7.31545553e-01  0.00000000e+00]",0.17725314257658334,"[-2.13040726e-04 -7.99116988e-04  1.84878323e-04 -8.19718609e-05
  5.86175304e-06  2.16402808e-05]",-6.413434020978548,0.0016393851418028164,0.8178734063336222,-0.04031573924076233,"[-0.11612515 -0.09358463 -0.06261153 -0.02063626  0.01951518  0.06167297
  0.10212525  0.14384281  0.16105507  0.17229067  0.14944938  0.05981508
 -0.08548074 -0.24585849 -0.31517217 -0.26632644 -0.17589483 -0.1655418
 -0.05530944  0.35446426  0.87277099  1.25064504  1.09318975 -0.1373212
 -0.00139084]","[ 1.02217728e-03 -5.07364845e-04 -4.43764935e-04 -8.06611114e-05
  5.95220012e-04 -5.70432712e-04]","[ 7.43961435e-03 -5.71377520e-03 -3.75241084e-03  3.79041877e-03
 -4.71607750e-03  4.91434806e-03  1.96002876e-05 -5.92930359e-04
 -1.18046453e-03  1.68175492e-03  6.75961894e-04 -1.35458554e-03
  1.62182869e-03  5.87863476e-04  1.62172449e-04  2.69648499e-03
 -1.51541917e-03  1.67818755e-03 -5.35099136e-04  1.19231772e-03]",0.08603434681033532,0.8178734063336222,"[ 7.43961435e-03 -5.71377520e-03 -3.75241084e-03  3.79041877e-03
 -4.71607750e-03  4.91434806e-03  1.96002876e-05 -5.92930359e-04
 -1.18046453e-03  1.68175492e-03  6.75961894e-04 -1.35458554e-03
  1.62182869e-03  5.87863476e-04  1.62172449e-04  2.69648499e-03
 -1.51541917e-03  1.67818755e-03 -5.35099136e-04  1.19231772e-03]"
ACN,"[ 0.21998124  0.17891355  0.16333332  0.08596963  0.01412198  0.0716882
  0.26392304  0.06188488 -0.34169387  0.21209736 -0.27359863  0.00938674
 -0.44021152 -0.21500992  0.05012183 -0.13362248 -0.21176119  0.28538205
  0.20755124 -0.07473197 -0.08782746 -0.19119455  0.22558378  0.1788071
  0.06827073 -0.12680771  0.0461936  -0.10474057  0.06038016  0.0513645
 -0.03450087 -0.01894568 -0.12939131 -0.60862089  1.54912008 -1.68172213
 -1.85477017  1.83717075 -0.59293023  0.0903459   0.66204434  0.52044011
  0.4419212  -1.39473328  0.58672851  0.59025752 -1.01417407 -0.22827404
  1.14311119 -0.48117222 -0.24472648 -2.2023896  -0.91914613  0.        ]",0.17513418183714663,"[ 6.82284741e-06  1.15748087e-04  1.20882296e-05  2.08836059e-04
 -1.35404725e-05  1.90547524e-04]",-5.750223273236258,0.003182070246067332,0.8182343972893261,-0.03723855521664176,"[-0.11321328 -0.09174662 -0.06095327 -0.01981128  0.02606879  0.06205052
  0.09013247  0.14885749  0.15450539  0.17445303  0.13033413  0.04996821
 -0.07786141 -0.25328261 -0.33595394 -0.2311936  -0.17383369 -0.16735077
 -0.08251071  0.32859116  0.9219108   1.3041084   1.06396458 -0.14082302
 -0.00473201]","[ 5.28220932e-04 -5.99160563e-04 -3.89394416e-04 -4.10558580e-05
  5.24922061e-04 -6.09425018e-04]","[ 5.96603882e-03 -7.86809107e-04 -8.86899047e-03 -2.36947731e-04
 -3.80017849e-04  2.53531889e-03  2.73083353e-04  8.01141907e-04
  1.19718381e-03  2.13945809e-03 -5.86625400e-04  1.25435813e-03
  7.29166918e-05 -8.94234348e-05 -1.59800769e-03  2.40914469e-03
 -1.06904412e-03  2.24678040e-04 -4.12253265e-03 -2.56897210e-03]",0.08597955728806989,0.8182343972893261,"[ 5.96603882e-03 -7.86809107e-04 -8.86899047e-03 -2.36947731e-04
 -3.80017849e-04  2.53531889e-03  2.73083353e-04  8.01141907e-04
  1.19718381e-03  2.13945809e-03 -5.86625400e-04  1.25435813e-03
  7.29166918e-05 -8.94234348e-05 -1.59800769e-03  2.40914469e-03
 -1.06904412e-03  2.24678040e-04 -4.12253265e-03 -2.56897210e-03]"
ADBE,"[ 0.2872056   0.33860174  0.12724714  0.07508147 -0.06975008  0.07382425
  0.26966229  0.04020303 -0.41649896  0.20877556 -0.3049829  -0.03587903
 -0.53531954 -0.21927126  0.11854395 -0.1057021  -0.19804098  0.32114356
  0.13191648 -0.09463703 -0.09763885 -0.17638755  0.27208244  0.19889609
  0.06540013 -0.05686521  0.06545876 -0.11358779  0.190695    0.09490995
 -0.0368961  -0.12749296 -0.16294549 -0.81426787  1.84221678 -2.15593023
 -2.18043425  2.31217474 -0.99848027  0.10680557  1.16193825  0.44807185
  0.3000643  -1.18724167  0.75951041  0.24366529 -1.15232636 -0.03887182
  0.99553325 -0.59306501 -0.53006703 -1.22655641 -0.87356441  0.        ]",0.17759773745251276,"[ 1.79652758e-04  2.43165643e-04 -1.14261870e-04  1.67369915e-04
 -1.10453804e-04 -6.68116031e-05]",-5.9047307794065516,0.0027265157161137097,0.8196287266771158,-0.03570433079559161,"[-0.11415807 -0.0921444  -0.06304513 -0.01989215  0.0263356   0.06140668
  0.08749438  0.14869148  0.15306298  0.17277047  0.12571441  0.04953675
 -0.0736207  -0.25178416 -0.33511558 -0.22831456 -0.18265504 -0.16968061
 -0.08444231  0.33203425  0.92630901  1.31267397  1.06226493 -0.1346435
 -0.00436577]","[ 4.99249232e-04 -2.23672121e-04 -2.91784054e-04 -5.02531588e-06
  1.96539557e-04 -6.70949116e-04]","[ 5.39631600e-03  2.04186365e-04 -1.01593332e-02 -1.08567718e-03
  8.84157228e-04  1.47975669e-03  2.97611697e-04  2.15144262e-03
  9.63324352e-04  1.59000448e-03  8.56385563e-05  1.62710521e-03
 -8.13939665e-04 -5.67177052e-04 -1.02754482e-03  2.16539459e-03
 -1.24738464e-03 -8.34577852e-04 -1.37455821e-03 -2.14551743e-03]",0.08619812219811662,0.8196287266771158,"[ 5.39631600e-03  2.04186365e-04 -1.01593332e-02 -1.08567718e-03
  8.84157228e-04  1.47975669e-03  2.97611697e-04  2.15144262e-03
  9.63324352e-04  1.59000448e-03  8.56385563e-05  1.62710521e-03
 -8.13939665e-04 -5.67177052e-04 -1.02754482e-03  2.16539459e-03
 -1.24738464e-03 -8.34577852e-04 -1.37455821e-03 -2.14551743e-03]"
ADI,"[ 0.1538923   0.08976763  0.01173375  0.06165284 -0.03407936  0.079
  0.19541852  0.01924371 -0.31560016  0.14893217 -0.10013643  0.02674134
 -0.35384237 -0.13360669  0.08056637 -0.18954052 -0.17096858  0.19535614
  0.04040062 -0.02640514  0.00150813 -0.13138617  0.20466303  0.14458576
  0.01962742  0.05031888  0.11277239 -0.11738506  0.01807715  0.09415694
  0.09496011 -0.15730578 -0.08025829 -0.37030974  1.04869894 -1.28238805
 -0.91822854  0.95005076 -0.74354213  0.43132568  0.38587425  0.42267952
  0.2956244  -0.65071835  0.38525936  0.43441971 -0.47547376 -0.31696197
  1.08682208 -1.13445394 -0.56982766 -0.67501737 -1.47913684  0.        ]",0.1865690477053453,"[ 3.38120530e-04 -7.22928048e-04  4.45466173e-04 -2.34172690e-04
  1.90339931e-04  7.75776545e-05]",-5.590417533573758,0.003733468690682037,0.8168636180038279,-0.03810012490147357,"[-1.16549081e-01 -9.22991544e-02 -6.24044376e-02 -1.96310930e-02
  2.40421610e-02  6.06633561e-02  9.11753562e-02  1.46758653e-01
  1.61454694e-01  1.75404794e-01  1.34639564e-01  5.35571674e-02
 -7.63377360e-02 -2.56337566e-01 -3.32603912e-01 -2.38494380e-01
 -1.89629649e-01 -1.62374917e-01 -7.01768225e-02  3.39127590e-01
  9.20358425e-01  1.29281497e+00  1.05846131e+00 -1.25104238e-01
  5.85369085e-04]",[ 0.00052741 -0.00068421 -0.00031657  0.00034249  0.0001533  -0.00051429],"[ 0.00665469 -0.0023667  -0.00782722  0.0023472  -0.00271309  0.00192074
  0.00123742  0.00010019  0.00102147  0.00180783  0.0011324   0.00088449
 -0.00022827  0.00141425 -0.0017163   0.00213577 -0.0029156  -0.00039908
 -0.00024673 -0.00413327]",0.0860916593149492,0.8168636180038279,"[ 0.00665469 -0.0023667  -0.00782722  0.0023472  -0.00271309  0.00192074
  0.00123742  0.00010019  0.00102147  0.00180783  0.0011324   0.00088449
 -0.00022827  0.00141425 -0.0017163   0.00213577 -0.0029156  -0.00039908
 -0.00024673 -0.00413327]"
ADM,"[ 1.33715569e-01 -4.64488735e-02  7.79430253e-02  1.06763716e-03
  5.70649416e-04 -1.94459183e-03  5.17328056e-02  4.71607690e-02
 -7.30815548e-02  1.21886387e-01 -1.24300378e-01  3.99770622e-02
 -9.18611404e-02 -8.98540339e-02 -4.97980284e-02 -6.20333836e-02
 -4.93892783e-02 -3.10939103e-03  1.45196324e-01 -3.64848138e-02
 -1.47333086e-02 -3.52039722e-02  1.36277112e-02  6.03307690e-02
  5.20645986e-02 -9.13049003e-02  3.00473878e-02  4.50447996e-02
  2.49253026e-02  4.13201522e-02 -1.72077544e-02  5.37672196e-02
 -5.65198031e-02 -1.00378694e-01  4.12352339e-01 -3.45001700e-01
 -4.37434503e-01  2.83051769e-01 -2.25737704e-02 -2.53179864e-03
 -2.02558362e-02  1.83985616e-01  1.02485898e-01 -5.86886007e-01
  2.04264384e-01  4.89197982e-01 -5.22727222e-01  9.53990457e-02
  9.67661247e-01 -4.79088992e-01  4.29044575e-02 -1.38006243e+00
  4.17419309e-01  0.00000000e+00]",0.1787676874009855,"[-5.10154796e-04 -1.70030765e-04 -1.80374175e-04  1.13261984e-04
 -1.18745910e-04  2.32440362e-05]",-5.598478280170994,0.0037034951126421784,0.8164451238189191,-0.039402219812538886,"[-0.11497103 -0.09357977 -0.06149162 -0.0217752   0.01985214  0.06156619
  0.09950781  0.14565752  0.16032835  0.17513588  0.14631511  0.0565701
 -0.08296381 -0.24826067 -0.32507448 -0.25360511 -0.17594988 -0.16110181
 -0.07118568  0.35379085  0.88734044  1.26577031  1.07202863 -0.13842002
 -0.00253271]","[ 1.00218283e-03 -7.01541094e-04 -4.60860716e-04 -4.20319727e-05
  7.57497700e-04 -4.69091236e-04]","[ 0.00735663 -0.00462803 -0.005256    0.00357945 -0.00438194  0.00386464
  0.00021123 -0.00094985  0.00037627  0.00135157  0.00130409  0.00052042
 -0.00014606  0.00137457 -0.00060488  0.00188115 -0.00138966  0.00164226
 -0.00229199  0.00059237]",0.08599358940587498,0.8164451238189191,"[ 0.00735663 -0.00462803 -0.005256    0.00357945 -0.00438194  0.00386464
  0.00021123 -0.00094985  0.00037627  0.00135157  0.00130409  0.00052042
 -0.00014606  0.00137457 -0.00060488  0.00188115 -0.00138966  0.00164226
 -0.00229199  0.00059237]"
