,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.14710104  0.0255871   0.05617894  0.06330006  0.07413205  0.04355106
  0.08348361 -0.20666214  0.05272895 -0.01099135 -0.04297151 -0.14528557
  0.0433664   0.17762928 -0.07840863  0.21638409  0.16866599  0.04850103
  0.18353111  0.06122637  0.19632471  0.13617736  0.22804603  0.10034078
  0.09511405 -0.12304079 -0.18794748  0.00762677  0.1064031  -0.28998356
  0.03754164  0.13245123  0.13820068  0.46212071 -0.48815679 -0.27511032
 -1.67936798 -1.56335337 -1.10203994 -1.70981184  0.11944131 -1.14310383
  1.12277045 -0.20253607  0.95173337  0.04349568  0.51099005 -0.06459865
  0.2048662  -0.31123565  0.01554673 -0.95585443 -0.12018057  0.        ]",0.18039556258174733,"[ 8.24915358e-04 -2.52177785e-04  4.10264182e-04  4.73381794e-04
 -2.56030922e-05  3.22927430e-04]",-5.202322688405028,0.005503766029636233,0.7983678874374416,-0.0377307819939022,"[-0.13837416 -0.11355389 -0.07885433 -0.03861671  0.0060045   0.04006005
  0.09021492  0.13408012  0.17175596  0.19456388  0.20496799  0.19083386
  0.07873405 -0.06721568 -0.2613049  -0.3638645  -0.27281239 -0.22960226
 -0.19342948 -0.12973344  0.42457926  1.15516228  1.83153022  1.54856606
 -0.01240645]",[ 0.00030694  0.00033699 -0.00038933  0.00037489  0.00043977 -0.00098964],"[ 1.01776390e-02 -4.52276663e-03 -2.60495877e-03  8.22748812e-04
 -5.31517364e-03  6.54300640e-04 -4.77950726e-03 -8.89436627e-04
 -3.44875029e-03  2.35002170e-03  7.11458160e-04  4.84390343e-03
 -2.43150087e-03  3.27606261e-03 -2.18580340e-04  1.28306955e-03
 -2.96994004e-05 -7.14588631e-04  5.79973535e-04 -1.74388849e-03]",0.08489860072096032,0.7983678874374416,"[ 1.01776390e-02 -4.52276663e-03 -2.60495877e-03  8.22748812e-04
 -5.31517364e-03  6.54300640e-04 -4.77950726e-03 -8.89436627e-04
 -3.44875029e-03  2.35002170e-03  7.11458160e-04  4.84390343e-03
 -2.43150087e-03  3.27606261e-03 -2.18580340e-04  1.28306955e-03
 -2.96994004e-05 -7.14588631e-04  5.79973535e-04 -1.74388849e-03]"
AAL,"[-0.03395663 -0.15347515 -0.04213438 -0.04300411 -0.07477456 -0.07802699
  0.08705766  0.08481312 -0.00410227 -0.11720219 -0.10286648  0.08359216
 -0.01591976  0.19582785 -0.10962792 -0.01992293  0.07785856 -0.05027475
 -0.07557955  0.09613457  0.03384016  0.084319   -0.05516523 -0.04254972
 -0.09293257  0.02489243  0.15421043 -0.14675254 -0.12008838  0.02718221
 -0.03910662  0.03185829 -0.03261957 -0.41792385  0.18351125 -0.56656486
  0.41086292 -0.43921197  0.6750419  -0.10200662  1.1805022   0.52609926
  0.8891214   0.88922301  0.00182642 -0.1010508  -0.78802732 -1.04884393
 -0.31212453 -0.60339116  0.38206019 -0.31751643 -1.01195364  0.        ]",0.17978867192737966,[ 0.0009484  -0.00043756  0.00046278 -0.00019899  0.0001199  -0.0001542 ],-4.535003600458947,0.010726868604793756,0.794586227984077,-0.03952271392972888,"[-0.14061431 -0.11641349 -0.082575   -0.04229115  0.00591214  0.04939806
  0.08801348  0.12966857  0.17012877  0.20533861  0.20195813  0.19166445
  0.07520647 -0.08408616 -0.2657701  -0.37203877 -0.29860283 -0.22578648
 -0.22055309 -0.13759364  0.36807806  1.11882547  1.77946908  1.57671895
  0.0097117 ]","[ 5.32955321e-05 -2.57770105e-04  5.73571612e-04  1.44563029e-04
  2.49902846e-04 -1.52652828e-03]","[ 0.00773574 -0.00228491 -0.0036317   0.00643661 -0.00209876  0.00632098
 -0.00042511  0.00190437  0.00138763  0.0016745   0.00376464  0.00148867
 -0.00240537  0.00052733 -0.00333497 -0.00075121 -0.00128526  0.00063683
  0.00235258 -0.00495113]",0.08468601672502869,0.794586227984077,"[ 0.00773574 -0.00228491 -0.0036317   0.00643661 -0.00209876  0.00632098
 -0.00042511  0.00190437  0.00138763  0.0016745   0.00376464  0.00148867
 -0.00240537  0.00052733 -0.00333497 -0.00075121 -0.00128526  0.00063683
  0.00235258 -0.00495113]"
AAP,"[ 7.41755719e-02  5.11963893e-02  7.11366691e-02 -2.45075303e-02
 -9.44135516e-03 -3.74972426e-04 -6.14568241e-02  7.84129303e-03
  1.77373077e-02  8.69972900e-02  4.67658542e-03  1.79491098e-01
 -6.75093378e-02 -1.17967937e-02 -1.14470176e-02 -2.68635441e-01
 -3.61164069e-02 -1.37942034e-01 -1.90445909e-02  1.29313116e-01
 -5.31112175e-04  1.06437261e-01 -5.20145430e-02 -6.21060243e-02
 -4.43895459e-02 -2.21133069e-02 -5.87041446e-02  1.63102601e-01
  3.44897634e-02  1.66417902e-02 -1.09079132e-03 -1.17182261e-01
 -1.28618137e-01 -4.79955633e-01  5.36417406e-01  1.52203154e-02
  1.17287932e+00  9.23324459e-01  8.10493777e-01  5.95434243e-01
 -1.29889058e-01 -1.71466373e-01 -2.39972259e-01 -4.79267144e-01
  2.38712989e-01 -2.46626851e-01  4.39160840e-01 -3.11868466e-01
  2.77114405e-01 -1.04772697e+00  3.09372176e-01 -1.74102761e+00
  9.23306231e-01  0.00000000e+00]",0.18007527390191977,"[ 3.64844608e-04 -1.08140215e-03  3.72653845e-04 -2.17245521e-04
  1.27331551e-05 -1.98188892e-04]",-4.817533146162286,0.008086711288790478,0.7968447302258181,-0.03752277035759043,"[-1.38034398e-01 -1.15726234e-01 -8.08156402e-02 -3.99340388e-02
  1.68457650e-03  4.66726815e-02  8.90725288e-02  1.37374068e-01
  1.74050759e-01  2.08612862e-01  1.98436868e-01  1.79157877e-01
  8.24181618e-02 -1.00108055e-01 -2.76688307e-01 -3.78544230e-01
 -2.93428765e-01 -2.22402978e-01 -2.26671829e-01 -1.30535856e-01
  3.67484701e-01  1.11605365e+00  1.79131751e+00  1.56835665e+00
 -3.40558680e-03]",[ 0.00087619  0.00018875  0.0004543   0.00022468 -0.00017866 -0.00183879],"[ 0.00750912 -0.00120276 -0.00195076  0.0086052   0.00208787  0.006721
  0.00138815 -0.00196823 -0.00070109 -0.00150329 -0.00043307  0.00241965
 -0.00272111  0.00411592 -0.00119142  0.00081548 -0.00290616  0.00041723
 -0.00166985  0.00120183]",0.08474518044882239,0.7968447302258181,"[ 0.00750912 -0.00120276 -0.00195076  0.0086052   0.00208787  0.006721
  0.00138815 -0.00196823 -0.00070109 -0.00150329 -0.00043307  0.00241965
 -0.00272111  0.00411592 -0.00119142  0.00081548 -0.00290616  0.00041723
 -0.00166985  0.00120183]"
AAPL,"[ 0.02762333  0.02329547  0.07950473 -0.15520255  0.1854631   0.11617075
  0.0750754  -0.19333819  0.08675755 -0.02483381  0.01456266 -0.1276609
  0.09195908  0.03203444 -0.03489072  0.2641813   0.159779    0.17452156
  0.16525627  0.02470844  0.10492471 -0.10083408  0.29206562  0.06863022
  0.01942686 -0.23438414 -0.04612839  0.12437143  0.22983155 -0.18226848
 -0.01272836  0.16358577  0.00880732  0.8152183  -0.68156158  0.55972643
 -2.18403419 -0.76070008 -2.26040267 -1.4921408  -1.31203012 -1.35623134
 -0.20486965 -0.5023064  -0.00681678 -0.43059021 -0.37838437 -0.52933038
 -0.40921127 -0.46715676 -0.23152325 -0.39132232 -0.50098367  0.        ]",0.1805922870823718,"[ 3.06988222e-04  2.69644838e-04  8.00114234e-06  1.46719950e-04
 -2.40021098e-05  3.69421858e-05]",-5.761462630040686,0.0031465060568817704,0.7958724173098994,-0.03781094190212722,"[-0.1378591  -0.1189796  -0.075926   -0.03677912  0.00570891  0.04079323
  0.09111513  0.13368412  0.17435728  0.19515695  0.20695089  0.18269794
  0.08074211 -0.06310246 -0.26381896 -0.35221882 -0.27340597 -0.23213499
 -0.20627971 -0.16858818  0.43254658  1.15021467  1.81598637  1.53297802
 -0.0042621 ]","[ 6.79782254e-04  5.75447810e-04 -5.37279472e-05  2.14004900e-04
  5.52747435e-04 -1.37040526e-03]","[ 1.12451335e-02 -5.13044671e-03 -2.67563973e-05 -5.11019746e-04
 -2.75582752e-03 -2.71947133e-03 -4.23682368e-03 -5.14009475e-03
 -3.86503452e-03 -1.56046268e-03 -1.90054257e-04  2.14053871e-03
 -3.72983782e-03  7.50680979e-04 -1.72010217e-03 -5.38928771e-04
 -3.31892696e-04 -1.67020304e-03  2.49664222e-03 -1.96481812e-03]",0.08497370869945403,0.7958724173098994,"[ 1.12451335e-02 -5.13044671e-03 -2.67563973e-05 -5.11019746e-04
 -2.75582752e-03 -2.71947133e-03 -4.23682368e-03 -5.14009475e-03
 -3.86503452e-03 -1.56046268e-03 -1.90054257e-04  2.14053871e-03
 -3.72983782e-03  7.50680979e-04 -1.72010217e-03 -5.38928771e-04
 -3.31892696e-04 -1.67020304e-03  2.49664222e-03 -1.96481812e-03]"
ABBV,"[-0.09836672 -0.05310177 -0.01212961  0.13974419 -0.20780845 -0.08905306
  0.02115119  0.11943757  0.02382783 -0.06780262 -0.07874408  0.14713931
  0.01167021  0.14062157 -0.16741706 -0.14045937 -0.16509064 -0.16482536
 -0.22929376  0.02106015  0.11245254  0.22162967 -0.13481933 -0.02984741
 -0.13119287  0.03063814 -0.01857318 -0.15205861 -0.06562514 -0.00546491
  0.07264211  0.03878694 -0.11860116 -0.93393743  0.97631069 -0.11082261
  1.85533646  0.89567814  1.24265564  0.38636124  0.61863825 -0.08490341
  1.00993276  0.82761915  1.0152642   0.72267895 -0.2843752  -0.62531545
 -0.49228693 -0.5575534   0.41652881 -0.13560015 -1.25847676  0.        ]",0.17645257130768216,[ 0.0001037  -0.00043067  0.00033819 -0.00027426  0.00021938  0.00010476],-5.1469392372881435,0.005817182521507604,0.7932409271946886,-0.03859928063995227,"[-1.39915238e-01 -1.11878567e-01 -8.59752236e-02 -4.23652683e-02
  3.78920423e-03  5.02289460e-02  8.88002281e-02  1.31791121e-01
  1.71292795e-01  2.08160364e-01  2.03211158e-01  1.87496924e-01
  7.16617084e-02 -9.27848437e-02 -2.83250988e-01 -3.81224481e-01
 -3.15303158e-01 -2.36633662e-01 -2.14173017e-01 -1.15817740e-01
  3.54903350e-01  1.12092443e+00  1.76450250e+00  1.57736013e+00
  1.86020391e-04]","[ 8.42035206e-05 -6.78020077e-05  4.43376913e-04  4.59704419e-04
  2.63300495e-04 -1.78764886e-03]","[ 0.0061672   0.00022333 -0.00245103  0.01039023  0.00187551  0.00805399
  0.0008753   0.00015099 -0.00046713  0.00223811  0.00326346  0.00445845
  0.00024427  0.00210301 -0.00193636 -0.00178737 -0.0014224   0.00060712
  0.00299705 -0.00536267]",0.08461353743537821,0.7932409271946886,"[ 0.0061672   0.00022333 -0.00245103  0.01039023  0.00187551  0.00805399
  0.0008753   0.00015099 -0.00046713  0.00223811  0.00326346  0.00445845
  0.00024427  0.00210301 -0.00193636 -0.00178737 -0.0014224   0.00060712
  0.00299705 -0.00536267]"
ABT,"[ 4.96002379e-02 -5.23641655e-02  6.39062977e-02 -4.10347272e-02
  1.24153258e-01  9.68471995e-02  1.40680864e-01 -1.31772296e-01
  1.33842847e-01 -2.32608883e-02 -1.03473010e-02 -1.49285956e-01
  5.06760599e-02  1.80684752e-01 -1.15644187e-01  2.89729095e-01
  1.22029495e-01  1.38932243e-01  1.29746352e-01  2.23786209e-02
  1.45572694e-01  1.10488587e-03  2.56261739e-01  1.18791845e-01
  4.90769577e-02 -2.17905401e-01 -7.90091789e-02  5.85254758e-03
  1.95900497e-01 -2.28355303e-01  5.26027869e-03  2.28864270e-01
  6.59732114e-02  7.15059930e-01 -6.21520257e-01  3.40457034e-01
 -2.15879237e+00 -1.25502049e+00 -2.01012746e+00 -1.84867274e+00
 -6.15391708e-01 -1.27171859e+00  7.26507465e-01  8.92696622e-02
  5.72927597e-01  1.71291508e-01 -3.72710343e-01 -4.16054759e-01
 -4.15350339e-01 -3.79918519e-01  8.65998122e-02 -5.82514031e-02
 -2.17559968e-01  0.00000000e+00]",0.18046658153814502,[ 0.0016753  -0.00088363  0.00098256  0.00013279  0.00019003  0.00021719],-5.2620444950748455,0.0051846937944827745,0.796331437734083,-0.03851998931768347,"[-0.13823078 -0.11622509 -0.07756995 -0.03721711  0.0076235   0.04277593
  0.09253979  0.13396088  0.17342366  0.19449865  0.2051937   0.19096239
  0.07605083 -0.06230266 -0.26531144 -0.35566344 -0.27848101 -0.23435132
 -0.20141264 -0.1531293   0.42968421  1.16010386  1.82029398  1.53618415
 -0.00606103]",[ 0.00032239  0.00052896 -0.00018694  0.00028152  0.0007439  -0.00119802],"[ 1.09181032e-02 -4.92653440e-03 -6.84922043e-04 -4.66882090e-04
 -4.28207359e-03 -2.00067599e-03 -5.18516878e-03 -3.09645616e-03
 -3.63106117e-03  1.18474621e-03  1.54999598e-03  3.75475220e-03
 -2.01204475e-03  6.82788550e-04 -1.32760847e-03 -6.52491560e-04
 -2.92501640e-05 -8.08420984e-04  3.34318686e-03 -1.58063293e-03]",0.08482768976411487,0.796331437734083,"[ 1.09181032e-02 -4.92653440e-03 -6.84922043e-04 -4.66882090e-04
 -4.28207359e-03 -2.00067599e-03 -5.18516878e-03 -3.09645616e-03
 -3.63106117e-03  1.18474621e-03  1.54999598e-03  3.75475220e-03
 -2.01204475e-03  6.82788550e-04 -1.32760847e-03 -6.52491560e-04
 -2.92501640e-05 -8.08420984e-04  3.34318686e-03 -1.58063293e-03]"
ACN,"[ 5.32307597e-02  2.65442465e-02 -3.62629728e-02 -5.22589209e-02
  3.77632188e-02 -3.18570180e-02  2.63910850e-02 -1.75728966e-01
 -8.35838474e-02 -1.05556989e-01 -9.73395700e-02 -1.33872590e-01
  9.37624764e-02 -1.91369757e-02  2.52840285e-02  2.36383624e-01
  2.00229629e-01  7.62946229e-02  1.34548918e-01  6.90622763e-03
  5.76751832e-02 -3.84144538e-02  1.08202443e-01  2.85768112e-02
  4.70797222e-02  1.39770541e-02 -6.31296444e-03 -1.72492719e-02
 -5.39810007e-02 -1.06275798e-01 -3.00764489e-04 -1.50198369e-02
  1.43505558e-01  3.72837095e-01 -5.73004163e-01 -4.43906369e-01
 -1.33003016e+00 -1.25228763e+00 -6.04529632e-01 -7.12294813e-01
  4.80482665e-01  1.54344322e-01  2.93540185e-01  9.86803481e-02
 -2.55461854e-01 -3.21529301e-01  4.99176116e-02  1.58158114e-01
  1.51127083e-01  4.71551033e-01 -6.02317523e-01 -7.38506710e-01
 -1.08669439e+00  0.00000000e+00]",0.1797884104585704,[ 0.00163404 -0.00028805  0.00079335  0.00038905  0.00013891  0.00036888],-5.273344093548111,0.0051264385864666535,0.796407266594891,-0.03776752702630672,"[-1.40421001e-01 -1.16456717e-01 -7.97249853e-02 -4.09628001e-02
  4.23737465e-03  4.09399402e-02  8.57722520e-02  1.29907608e-01
  1.69647516e-01  1.95132422e-01  2.07559407e-01  1.80266006e-01
  8.39752075e-02 -6.49455595e-02 -2.58358120e-01 -3.61211410e-01
 -2.75570968e-01 -2.32891423e-01 -2.11933170e-01 -1.56268062e-01
  3.96050230e-01  1.13799017e+00  1.81939156e+00  1.57148965e+00
 -7.31001713e-04]","[ 3.20737682e-04 -1.65813289e-04  1.86761533e-04  2.17717921e-04
  3.69141241e-05 -9.83829923e-04]","[ 1.00007699e-02 -4.81908155e-03 -3.17749983e-03  1.77858441e-03
 -4.37283849e-03  2.27690947e-03 -2.06050299e-03  6.97517686e-05
  2.95147539e-04 -1.67669520e-04  1.57038042e-03  1.07809605e-03
 -3.30243715e-03  2.36403561e-03  1.03719075e-04  1.08417009e-03
  2.06611740e-03 -1.96774569e-03  1.27767986e-03 -4.72814881e-03]",0.08501159586305357,0.796407266594891,"[ 1.00007699e-02 -4.81908155e-03 -3.17749983e-03  1.77858441e-03
 -4.37283849e-03  2.27690947e-03 -2.06050299e-03  6.97517686e-05
  2.95147539e-04 -1.67669520e-04  1.57038042e-03  1.07809605e-03
 -3.30243715e-03  2.36403561e-03  1.03719075e-04  1.08417009e-03
  2.06611740e-03 -1.96774569e-03  1.27767986e-03 -4.72814881e-03]"
ADBE,"[ 0.05105629  0.07385838  0.08708001  0.01231981  0.06203179  0.06977623
  0.11421977 -0.17221444  0.15864304 -0.02862941  0.04593919 -0.14797173
  0.12201157  0.15025752 -0.17350509  0.21903457  0.03697222  0.1232382
  0.03745761 -0.01601186  0.25412694  0.07156623  0.23750756  0.13082599
  0.01198138 -0.26486734 -0.14349206  0.0071885   0.28260663 -0.2601312
  0.06688315  0.21373069 -0.0040703   0.39282846 -0.2408854   0.43483268
 -1.56489175 -0.63312446 -1.79092768 -1.74052582 -1.10281028 -2.02517013
  0.62743317 -0.31113788  1.1893465   0.42541954 -0.18853421 -0.41286139
 -1.02527167 -0.97506775 -0.34787114  0.07755367 -0.86807605  0.        ]",0.1771264186856594,"[ 1.48529772e-03 -9.20910236e-04  1.07674074e-03  2.53625846e-05
  3.36936952e-04  4.02783696e-04]",-5.3651453752926495,0.0046767803028314025,0.796361849521124,-0.037318469887377144,"[-0.1376736  -0.11481408 -0.0790867  -0.03789551  0.00678829  0.04121173
  0.09333844  0.13387626  0.17570164  0.19463905  0.20881798  0.18884039
  0.07266733 -0.06722982 -0.27238999 -0.35660331 -0.28784205 -0.24030718
 -0.18745862 -0.14290293  0.42683442  1.1622277   1.81071173  1.52788171
 -0.00960681]",[ 0.00038489  0.00078106 -0.00028254  0.00047452  0.00068072 -0.00139606],"[ 0.00998273 -0.00372445 -0.00049962  0.00113389 -0.00247376 -0.0013455
 -0.0048797  -0.00453535 -0.00592652  0.00100928  0.00029347  0.00565323
 -0.00122508  0.0012026  -0.00111706 -0.00260712 -0.00182237 -0.00213991
  0.00385521 -0.00308048]",0.08491869585146969,0.796361849521124,"[ 0.00998273 -0.00372445 -0.00049962  0.00113389 -0.00247376 -0.0013455
 -0.0048797  -0.00453535 -0.00592652  0.00100928  0.00029347  0.00565323
 -0.00122508  0.0012026  -0.00111706 -0.00260712 -0.00182237 -0.00213991
  0.00385521 -0.00308048]"
ADI,"[ 0.1071747   0.01477213  0.00720623 -0.09278555  0.10557261  0.00842214
  0.06515686 -0.21338066 -0.02843629 -0.08581869 -0.07121878 -0.14478438
  0.07994693  0.06934957 -0.00626107  0.2464768   0.26709031  0.10771144
  0.19489398  0.06321307  0.10386738 -0.01385195  0.19746589  0.04295032
  0.05674001 -0.07034458 -0.01863239  0.02029495  0.02703796 -0.17206835
 -0.02183429  0.04424482  0.13225429  0.56428575 -0.74587765 -0.44321289
 -1.87246301 -1.61928444 -1.06454087 -1.260004    0.26610697 -0.38858201
  0.4349833  -0.15641244 -0.07632067 -0.54694644  0.01960916 -0.25194758
  0.08536652 -0.12872106 -0.40166459 -0.99229172 -0.78502729  0.        ]",0.17461600898543997,"[-6.17360797e-05 -7.90075170e-04  1.91630610e-04 -7.13935826e-05
 -1.29165787e-05 -2.58979944e-05]",-5.654312481796109,0.003502380209392957,0.797533966212773,-0.03785317129922399,"[-0.13946242 -0.11742449 -0.07798155 -0.03983139  0.00547403  0.0398735
  0.08761036  0.13083672  0.17062734  0.19459541  0.20680179  0.18530761
  0.08247912 -0.06440438 -0.25427731 -0.3587647  -0.26974164 -0.22689663
 -0.20446727 -0.15314893  0.41419589  1.14211917  1.82450375  1.55755902
 -0.00208619]","[ 3.93757685e-04  6.36912613e-05 -9.77535759e-06  1.83978583e-04
  1.98950545e-04 -1.01121546e-03]","[ 0.0105534  -0.00534663 -0.00309208  0.00029419 -0.00547267  0.00084429
 -0.0035485  -0.00048558 -0.00124444  0.00022947  0.00092551  0.00173203
 -0.00411785  0.00207069 -0.00096924  0.00106953  0.00048996 -0.00163774
  0.00051613 -0.00370921]",0.08503208807798975,0.797533966212773,"[ 0.0105534  -0.00534663 -0.00309208  0.00029419 -0.00547267  0.00084429
 -0.0035485  -0.00048558 -0.00124444  0.00022947  0.00092551  0.00173203
 -0.00411785  0.00207069 -0.00096924  0.00106953  0.00048996 -0.00163774
  0.00051613 -0.00370921]"
ADM,"[ 2.65394148e-02  3.01149741e-02  7.05950324e-02  1.61580064e-01
 -1.09866236e-01 -5.95110356e-02 -6.80479332e-02 -9.49699142e-02
 -7.78757634e-02 -6.52461761e-02 -9.63869930e-02  2.28206313e-01
  8.95866180e-03  2.58221572e-01 -9.21540442e-02 -2.52319159e-01
  8.03765133e-02 -2.59366339e-01  9.43869703e-03  2.16830912e-01
  2.85037070e-01  4.64657224e-01  9.92499287e-02 -1.44792815e-01
 -1.45142560e-01  1.92573599e-03 -1.95140206e-01 -4.21393076e-02
 -7.35387510e-02 -2.31998301e-01  7.39923936e-02  6.68230524e-02
 -1.27564010e-01 -1.14361645e+00  1.04729603e+00 -8.93593287e-01
  1.99589904e+00  2.91473558e-01  1.64731584e+00 -3.33592078e-01
  7.15415920e-01 -1.33625668e+00  1.43947485e+00 -6.21997650e-01
  1.52875632e+00 -9.43579021e-01  8.38440765e-01 -1.91462673e+00
  6.93784110e-01 -1.56056535e+00  1.17623110e+00 -1.92123275e+00
 -1.76614723e+00  0.00000000e+00]",0.17390190699518232,"[ 2.15214541e-04 -5.71872908e-04  2.89409030e-04 -4.97712740e-05
  7.60948703e-05  8.71539222e-05]",-5.808491203861553,0.0030019559967342643,0.7958497780597537,-0.037746594520180345,"[-1.38053987e-01 -1.11198336e-01 -8.34770994e-02 -4.14718078e-02
  1.30977061e-03  4.33199951e-02  8.60414426e-02  1.31541257e-01
  1.70204805e-01  2.11462386e-01  2.02944614e-01  1.94231698e-01
  7.66076809e-02 -1.00074391e-01 -2.65797274e-01 -3.90419078e-01
 -2.89794443e-01 -2.11793522e-01 -1.88135561e-01 -7.56676752e-02
  3.98632693e-01  1.09834380e+00  1.76931280e+00  1.56542172e+00
 -1.15567914e-02]","[ 3.27226848e-04 -1.53504220e-05 -2.68832129e-04  5.26714096e-04
  2.80865252e-04 -1.80523454e-03]","[ 0.00556718  0.00050913 -0.00476559  0.0106967  -0.00015794  0.00909327
 -0.0010507   0.00065908 -0.00428012  0.00348334 -0.00079412  0.00621473
 -0.00490981  0.00520315 -0.00519721  0.00237229 -0.00439534  0.00258023
 -0.00244048 -0.00673359]",0.08475183961196207,0.7958497780597537,"[ 0.00556718  0.00050913 -0.00476559  0.0106967  -0.00015794  0.00909327
 -0.0010507   0.00065908 -0.00428012  0.00348334 -0.00079412  0.00621473
 -0.00490981  0.00520315 -0.00519721  0.00237229 -0.00439534  0.00258023
 -0.00244048 -0.00673359]"
