,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.12421736  0.09211273  0.15327684 -0.09170534 -0.05295625  0.13161107
  0.27659093 -0.29291841  0.09522634 -0.3629627   0.18818611  0.29931135
 -0.28536003 -0.41483177  0.13795832  0.00483919  0.32276443 -0.09178765
 -0.13914246  0.14377219  0.00431451 -0.20990955  0.46608413  0.13203812
 -0.05828041 -0.19611573 -0.11195124  0.17742158  0.09404174 -0.03362334
 -0.25063069  0.24259751  0.18732076 -0.83065294  0.49198827 -1.81528042
  0.67433839 -2.13182057  1.78428828 -3.43138588  1.5509962  -3.03716544
  1.39436651 -2.20849585  0.43514336 -0.71161267 -0.30082207  0.76894196
  0.17599921  1.25649663  1.27880275  0.12320108  3.15011756  0.        ]",0.20020473653378215,[-0.00117446  0.00076513 -0.00065927 -0.00100744  0.00021936 -0.00051005],-4.2521007914173,0.01423429918314575,0.7462379064019,-0.03099604320572582,"[-0.10592033 -0.08918798 -0.05613084 -0.01565914  0.02982352  0.0518434
  0.10477309  0.12852362  0.18010824  0.1991993   0.16399884  0.09783863
  0.00999421 -0.18102892 -0.30648425 -0.32897095 -0.2397962  -0.18054447
 -0.16511073  0.04712673  0.83265311  1.33230932  1.61741242  0.27071025
 -0.0087626 ]","[ 2.10662588e-03  1.73542306e-03  1.59067238e-04 -1.17577785e-03
  1.34018555e-03  3.43197565e-05]","[ 0.01116555 -0.00422075 -0.00860201  0.00506205 -0.01122205  0.00573909
 -0.01121208  0.00168567 -0.01009065  0.00330304 -0.00527381  0.00206865
 -0.005268    0.00052716 -0.00040876  0.00198464  0.00501039  0.00659372
  0.00229659  0.00727991]",0.08323948980504318,0.7462379064019,"[ 0.01116555 -0.00422075 -0.00860201  0.00506205 -0.01122205  0.00573909
 -0.01121208  0.00168567 -0.01009065  0.00330304 -0.00527381  0.00206865
 -0.005268    0.00052716 -0.00040876  0.00198464  0.00501039  0.00659372
  0.00229659  0.00727991]"
AAL,"[-0.07865601 -0.1415216   0.26725915 -0.30883367 -0.04416034  0.56598266
 -0.27484291 -0.07827869  0.13499894 -0.11103666 -0.12212733 -0.04423699
  0.02195633  0.25936137  0.05305983 -0.27618198  0.03822836  0.01938958
  0.21061088  0.15740596 -0.06931643  0.15588205 -0.37314097 -0.38287221
  0.25203526 -0.12041721  0.16042006 -0.08938699 -0.02557642  0.3523455
 -0.08062754  0.08091345  0.45411278 -2.31959574 -0.11245346 -2.94113613
 -1.28321129 -2.2911957  -1.4180482  -1.05139534 -0.56473809 -0.39615464
  0.70663397 -0.15869205  1.85576112 -0.68023729  1.51926177 -0.72111914
  0.26663636  0.05250283 -0.93424982  1.35709377 -1.15305467  0.        ]",0.213664920901835,"[-1.83237434e-05 -3.59562289e-04 -1.12450895e-04 -8.24587020e-05
 -1.58090539e-04 -3.37634096e-04]",-4.349947554806013,0.012907489498519801,0.7419576695560003,-0.03313419549785964,"[-0.10313315 -0.09477384 -0.05615383 -0.0043367   0.01332203  0.05971023
  0.10690778  0.13693629  0.16631619  0.18444907  0.17694605  0.13577529
  0.00198828 -0.20153745 -0.32677656 -0.31627782 -0.2066641  -0.17791214
 -0.16918841  0.11525221  0.68050958  1.20587409  1.69437771  0.29224032
  0.00826825]",[ 0.00142654  0.00135054  0.00081859 -0.00065858  0.00078483  0.00062916],"[ 0.00623854 -0.00601066 -0.01143061 -0.00067771 -0.01169929 -0.00357243
 -0.00471991 -0.00445345 -0.00307511  0.00101929 -0.00056032  0.00601176
 -0.00435114  0.00598442 -0.00332499  0.00123143  0.00182796 -0.00094283
  0.00581673 -0.0046755 ]",0.08555487080916939,0.7419576695560003,"[ 0.00623854 -0.00601066 -0.01143061 -0.00067771 -0.01169929 -0.00357243
 -0.00471991 -0.00445345 -0.00307511  0.00101929 -0.00056032  0.00601176
 -0.00435114  0.00598442 -0.00332499  0.00123143  0.00182796 -0.00094283
  0.00581673 -0.0046755 ]"
AAP,"[-0.34532964 -0.25023005  0.22141356 -0.25643238 -0.09424801  0.47758719
 -0.49406487  0.08298196  0.19281722 -0.01091469 -0.29144744 -0.0409601
  0.31279629  0.5814507   0.15876899 -0.29574141 -0.23888869  0.14712356
  0.1258927   0.06281751  0.24735885  0.3452139  -0.60044085 -0.60738878
  0.29865865 -0.15417035  0.38884879 -0.15030399 -0.1001566   0.30383128
  0.08550442  0.06342648  0.24513082 -2.16260972 -0.79593051 -2.04324837
 -2.61937243 -0.71262271 -3.44875524  1.25815877 -2.55754602  1.78905698
 -0.42460316  0.81074001  1.82505513 -1.06035431  1.75556742 -1.71849819
  0.42841174 -0.74250962 -0.61182045  1.25077022 -0.10755237  0.        ]",0.18994777795035106,"[-1.67755154e-03 -8.79118466e-04 -5.68649442e-04 -1.47354144e-03
  5.98499059e-05 -1.08287573e-03]",-4.46934193667361,0.011454851388411165,0.7363313703246914,-0.034085323596974144,"[-0.10399901 -0.09368186 -0.05773013 -0.00678161  0.0068544   0.06522532
  0.1089175   0.1408618   0.15916119  0.18600747  0.19015163  0.15312888
  0.00621048 -0.20250074 -0.34485839 -0.30527736 -0.21524234 -0.18764479
 -0.12284502  0.14957257  0.64264137  1.15728678  1.69899884  0.29147503
  0.02212012]","[ 1.27186906e-03  1.09744764e-03  6.38352730e-04 -1.50413234e-04
  7.95801386e-04  6.47129462e-05]","[ 6.68398511e-03 -7.95476819e-03 -8.85455349e-03 -4.45176907e-03
 -7.21658301e-03 -9.42694954e-03  1.67328070e-03 -1.00484478e-02
  3.11973970e-03 -2.57256940e-03  1.64611171e-03  5.90857160e-03
 -4.66982543e-03  6.53721131e-03 -5.36839201e-03  9.95336815e-04
 -8.42430588e-05 -9.31409190e-04  5.89748592e-03 -1.47669535e-03]",0.08677627338878095,0.7363313703246914,"[ 6.68398511e-03 -7.95476819e-03 -8.85455349e-03 -4.45176907e-03
 -7.21658301e-03 -9.42694954e-03  1.67328070e-03 -1.00484478e-02
  3.11973970e-03 -2.57256940e-03  1.64611171e-03  5.90857160e-03
 -4.66982543e-03  6.53721131e-03 -5.36839201e-03  9.95336815e-04
 -8.42430588e-05 -9.31409190e-04  5.89748592e-03 -1.47669535e-03]"
AAPL,"[-0.20371401 -0.08625703  0.34039995 -0.3785344   0.04676317  0.86167415
 -0.30934498 -0.08372703  0.25032261 -0.25115632 -0.26228418  0.08942815
  0.07803807  0.43619441  0.18138337 -0.31269643  0.10801429  0.07061859
  0.32521671  0.17488579 -0.01662109  0.21288309 -0.30546613 -0.32565163
  0.68158677 -0.30823499  0.50978945 -0.03183601 -0.21573554  0.42653368
 -0.06359188  0.40260729  0.7760659  -3.64503282 -0.39198665 -4.65225095
 -2.53333192 -3.99823114 -2.92074222 -2.07859654 -2.33759447 -0.49680378
 -0.65530248  0.25612605  0.79525308  0.10667099  0.89937016  0.10162051
  0.12733721  0.5727694  -0.55072032  0.77433909  0.11098575  0.        ]",0.21477959856970424,[ 0.00041719 -0.00173975  0.00071248 -0.00074251  0.00025537 -0.00029645],-4.65217390737269,0.009540838470708302,0.7393191869736853,-0.0325844959524094,"[-0.10136717 -0.0965671  -0.05405069  0.00366894  0.01235033  0.05988516
  0.11089802  0.13140237  0.16040503  0.190357    0.17996064  0.14505351
  0.01046328 -0.20491261 -0.32132952 -0.30997746 -0.19480065 -0.17571115
 -0.16017213  0.12284128  0.69151573  1.21640911  1.79572972  0.26775629
  0.03023933]",[ 0.00157668  0.00091009  0.0009972  -0.00066932  0.00156139  0.00149162],"[ 0.00217431 -0.00692478 -0.01612137 -0.00429921 -0.01648414 -0.00793181
 -0.00759967 -0.00944305 -0.00410316 -0.00265526  0.00012963  0.00272618
 -0.00179618  0.00426417 -0.00062516  0.00092504  0.00266497  0.0003645
  0.00342656 -0.00188622]",0.08565851887354073,0.7393191869736853,"[ 0.00217431 -0.00692478 -0.01612137 -0.00429921 -0.01648414 -0.00793181
 -0.00759967 -0.00944305 -0.00410316 -0.00265526  0.00012963  0.00272618
 -0.00179618  0.00426417 -0.00062516  0.00092504  0.00266497  0.0003645
  0.00342656 -0.00188622]"
ABBV,"[-0.10801829 -0.01015645 -0.01640373 -0.03081295 -0.00992203  0.22793419
 -0.15337334  0.25574575  0.08066926 -0.04302626 -0.18260478 -0.16793765
  0.23444509  0.21783274 -0.1052832  -0.02120822 -0.24723135  0.19411465
 -0.06116076  0.11009018  0.07199843  0.14187185 -0.32583645 -0.39942765
  0.28665218 -0.13894596  0.37540953 -0.0573175  -0.19004539  0.12498886
  0.01967402  0.03303612  0.37556874 -1.41991189 -0.58403619 -1.37252194
 -1.32270394 -1.06521694 -1.94016267  0.56007418 -1.66582218  1.55797598
 -0.31387586  1.65447779  0.9923467   0.81291681  1.52757598 -0.22955592
  1.12983577 -1.07539048  0.33404185 -1.50519679  0.18470854  0.        ]",0.2034235730765657,"[ 1.63793241e-04  7.25505037e-04  5.05757762e-05 -4.33947017e-04
  3.17100202e-04  7.30162194e-06]",-4.053803258952695,0.01735623868297316,0.7413381820339318,-0.031895564806793404,"[-0.10966512 -0.08778479 -0.05531671 -0.01299649  0.0170205   0.07010706
  0.1047031   0.14026349  0.16454608  0.18013023  0.18779423  0.13402057
 -0.01063245 -0.1819165  -0.34770765 -0.30442295 -0.23467268 -0.18037445
 -0.15064775  0.11486441  0.69856688  1.2085676   1.69313083  0.28951431
  0.02318859]",[ 0.00147983  0.00083084  0.00033733 -0.00030698  0.00077088  0.00034565],"[ 0.00898053 -0.00736222 -0.00710516 -0.00061954 -0.00816544 -0.00489435
 -0.00022819 -0.00752146  0.00273814 -0.00210844  0.0044172   0.00380154
  0.00053082  0.00587475 -0.00172331  0.00347759 -0.00104724  0.00230453
 -0.00228945 -0.00055852]",0.08585771407134257,0.7413381820339318,"[ 0.00898053 -0.00736222 -0.00710516 -0.00061954 -0.00816544 -0.00489435
 -0.00022819 -0.00752146  0.00273814 -0.00210844  0.0044172   0.00380154
  0.00053082  0.00587475 -0.00172331  0.00347759 -0.00104724  0.00230453
 -0.00228945 -0.00055852]"
ABT,"[ 0.0913294   0.04594035  0.21466333 -0.26795184  0.02515213  0.65908746
 -0.03956085 -0.02303768  0.16015534 -0.26998318 -0.09058045 -0.07160512
 -0.10365779  0.03024855 -0.08320525 -0.17026602  0.13661007  0.05349557
  0.14344907  0.27944584 -0.21246873  0.02212145 -0.17657034 -0.25302937
  0.45340351 -0.24717398  0.27864763  0.01001705 -0.1158311   0.36233738
 -0.17610989  0.22920743  0.86146743 -2.98874012 -0.0290437  -4.23781579
 -0.95754551 -4.22160972 -0.76680808 -2.83120909 -0.15408016 -1.33565977
  1.02000099  0.18694275  1.57531758  0.78747937  1.51462983  0.83228496
  0.76493541  0.44263963 -0.28271726 -0.65004719 -0.59795462  0.        ]",0.22140746673587766,[-0.00259724  0.00061673 -0.00100289 -0.00138723  0.00026812 -0.0005568 ],-4.5693234883006895,0.01036496936933201,0.7455440337661509,-0.03142042851200847,"[-1.04478491e-01 -9.35554500e-02 -5.42018011e-02 -1.56174458e-03
  2.02717070e-02  6.11425878e-02  1.07650185e-01  1.31097624e-01
  1.67957186e-01  1.82329364e-01  1.72156640e-01  1.23433144e-01
 -5.49196075e-03 -1.93955064e-01 -3.21384805e-01 -3.13635789e-01
 -2.13369362e-01 -1.62017261e-01 -1.91057614e-01  9.06903682e-02
  7.18149264e-01  1.23623466e+00  1.74231561e+00  2.72124789e-01
  1.75594850e-02]",[ 0.00165091  0.00115994  0.00093494 -0.00091302  0.00117261  0.00168501],"[ 0.00422086 -0.00583941 -0.01504274  0.00026717 -0.01711842 -0.00163846
 -0.00963201 -0.0033434  -0.00604581  0.00224419  0.00048554  0.00528331
 -0.00043925  0.00603006  0.00078441  0.0031571   0.00256662  0.00159196
 -0.00043264 -0.0035772 ]",0.08469162586631512,0.7455440337661509,"[ 0.00422086 -0.00583941 -0.01504274  0.00026717 -0.01711842 -0.00163846
 -0.00963201 -0.0033434  -0.00604581  0.00224419  0.00048554  0.00528331
 -0.00043925  0.00603006  0.00078441  0.0031571   0.00256662  0.00159196
 -0.00043264 -0.0035772 ]"
ACN,"[-0.19289875  0.11457142  0.12532384 -0.17970527  0.11761491  0.32457003
 -0.27281539 -0.13820347  0.16852117 -0.17957181 -0.12902288  0.36871284
  0.15360376  0.22865605  0.23934206 -0.04186697  0.14309159  0.07481292
  0.18538845  0.00959687 -0.04764654  0.02553789  0.17824013 -0.09776607
  0.47674117 -0.22742455  0.31588482 -0.03821448 -0.1709899   0.02472122
 -0.14772711  0.35594249  0.21660027 -1.67033322 -0.03762947 -2.12948858
 -1.46270293 -2.19728169 -1.91666916 -2.07600221 -2.38109497 -1.07450643
 -2.08826314 -0.96475202 -1.4084382  -0.64703812 -0.84232058 -0.42760638
 -0.16952606 -0.27050655  0.61225606 -0.15624632  1.75285109  0.        ]",0.2153243001713065,[-0.00284948 -0.00092328 -0.00079489 -0.00161441  0.00015186 -0.00083658],-4.316146839145972,0.013351228990681745,0.7395473680844826,-0.03070504443625634,"[-0.10635163 -0.09149217 -0.05224549 -0.01055795  0.01378966  0.05750626
  0.10771948  0.13510376  0.16686752  0.20466503  0.18350222  0.13358462
  0.01289334 -0.18438826 -0.31747434 -0.3135501  -0.20851455 -0.19791151
 -0.16474978  0.09273666  0.78025995  1.27014161  1.73843878  0.27458429
  0.01558309]","[ 1.56515600e-03  9.69850120e-04  1.19111984e-04 -9.62340675e-04
  1.54941379e-03  6.82820427e-05]","[ 0.00837759 -0.00586597 -0.00932721 -0.00105015 -0.01137117 -0.00489665
 -0.00755847 -0.00936906 -0.00522102 -0.00674577 -0.00265963 -0.00378566
 -0.00393015 -0.00092261 -0.00274093  0.00037809  0.0003065   0.00387325
  0.00072003  0.0030572 ]",0.08508179708964934,0.7395473680844826,"[ 0.00837759 -0.00586597 -0.00932721 -0.00105015 -0.01137117 -0.00489665
 -0.00755847 -0.00936906 -0.00522102 -0.00674577 -0.00265963 -0.00378566
 -0.00393015 -0.00092261 -0.00274093  0.00037809  0.0003065   0.00387325
  0.00072003  0.0030572 ]"
ADBE,"[ 0.16772906  0.14855425  0.0132626  -0.0566296  -0.00936274  0.08821676
  0.07618205 -0.02383318  0.06203355 -0.1760264   0.07997866  0.0358367
 -0.09995411 -0.25531862 -0.1180412   0.04814382  0.09014949  0.04511906
 -0.11271345  0.17315295 -0.16794305 -0.14099954  0.13058386 -0.12213058
  0.04882823 -0.12668649 -0.01925952  0.0135614   0.03382993  0.03278653
 -0.21601076  0.03313715  0.31546786 -0.85059445  0.25324803 -1.512871
  0.42381184 -1.9122519   0.82650492 -2.08065657  0.90113382 -1.50720933
  1.11677863 -0.72646215  0.90935889 -0.00373499  0.79916226  0.27909145
  0.79086086 -0.2095336   0.60386286 -1.35928834  0.5079069   0.        ]",0.20800084974881836,[-0.0008754   0.0005594  -0.00025773 -0.00173249  0.00061564 -0.00063869],-4.497580953669965,0.01113590224550418,0.7471559193713836,-0.030478111108397845,"[-0.10918307 -0.08819111 -0.05494777 -0.01675409  0.02388131  0.06042215
  0.10391541  0.13561109  0.17575898  0.18828239  0.17237773  0.10776237
 -0.00865254 -0.17697048 -0.32406284 -0.31827948 -0.23875936 -0.17545556
 -0.18697507  0.06457701  0.77645678  1.27145777  1.63991418  0.28416235
 -0.0022288 ]",[ 0.00165209  0.00148874  0.00023298 -0.00100767  0.00080841  0.00027784],"[ 0.01091044 -0.00493127 -0.0076567   0.00438138 -0.01059075  0.00306822
 -0.00749433 -0.00024254 -0.00571086  0.00236309 -0.00139654  0.00348763
 -0.00286577  0.00377007 -0.00138601  0.00336778  0.0011721   0.00412932
 -0.00192843  0.00021098]",0.08415557138776743,0.7471559193713836,"[ 0.01091044 -0.00493127 -0.0076567   0.00438138 -0.01059075  0.00306822
 -0.00749433 -0.00024254 -0.00571086  0.00236309 -0.00139654  0.00348763
 -0.00286577  0.00377007 -0.00138601  0.00336778  0.0011721   0.00412932
 -0.00192843  0.00021098]"
ADI,"[-0.2221743  -0.01957606  0.25612495 -0.30855246  0.02257334  0.60562509
 -0.33719678 -0.05883093  0.24050598 -0.24203583 -0.19549731  0.20699721
  0.16449699  0.33718276  0.19479468 -0.19796608  0.03517235  0.10789863
  0.14080975  0.14492837  0.04979097  0.15223939 -0.17161363 -0.41781823
  0.50981804 -0.30607737  0.44483901 -0.05571242 -0.17795873  0.2450949
 -0.12485438  0.32972452  0.52389026 -2.92371211 -0.37283013 -3.69087875
 -2.20146135 -3.13301435 -2.64513552 -1.80340882 -2.37877419 -0.40377517
 -0.82101123 -0.24135594  0.67962658 -0.66285362  0.80116123 -0.74203138
  0.35278076 -0.31634604  0.18833841  0.12733816  1.514984    0.        ]",0.21771856636698475,[-0.00109141 -0.00024028 -0.00030147 -0.00068898  0.00012109 -0.00029113],-4.565884984283033,0.010400670702564565,0.7389297104431197,-0.031954864079107595,"[-0.10330375 -0.09479067 -0.05465168 -0.00320783  0.01163191  0.0603676
  0.1104655   0.13231427  0.16344258  0.19643868  0.1839265   0.13935792
  0.0104741  -0.19605482 -0.325813   -0.3083155  -0.21304481 -0.17934202
 -0.15128537  0.11410854  0.71782906  1.19798357  1.74900511  0.2668683
  0.02561066]",[ 0.00151133  0.00097253  0.00059063 -0.00078763  0.00146228  0.00085337],"[ 0.00448412 -0.00680895 -0.0134962  -0.00324518 -0.0140322  -0.00710556
 -0.00678382 -0.00950505 -0.003619   -0.00316448 -0.00106541  0.00234127
 -0.00401923  0.00387716 -0.00311402  0.00151362  0.00040267  0.00231078
  0.00187168  0.00231109]",0.08552003653013236,0.7389297104431197,"[ 0.00448412 -0.00680895 -0.0134962  -0.00324518 -0.0140322  -0.00710556
 -0.00678382 -0.00950505 -0.003619   -0.00316448 -0.00106541  0.00234127
 -0.00401923  0.00387716 -0.00311402  0.00151362  0.00040267  0.00231078
  0.00187168  0.00231109]"
ADM,"[-0.306229   -0.24389607  0.24059273 -0.25769963 -0.15057193  0.42503534
 -0.39947587  0.04825827  0.19257851 -0.11316331 -0.19575011  0.01952658
  0.26851075  0.40343401  0.17007743 -0.25840466 -0.22535733  0.12923807
 -0.03686461  0.11278681  0.30172275  0.27908426 -0.48850634 -0.68817932
  0.14085999 -0.19009586  0.32627654 -0.10083954 -0.06617279  0.23804955
 -0.00395762  0.05310973  0.21213372 -2.13755238 -0.69054878 -2.22860632
 -2.18730302 -0.911614   -2.70422195  0.66870917 -1.89834746  1.29700507
  0.33224762  0.29439855  2.468236   -1.52694359  2.07395337 -1.99555774
  0.7596651  -0.9192866   0.02850726  1.1533155   1.38582861  0.        ]",0.2088276118867308,"[ 3.18732121e-04 -3.27464051e-04 -2.89561887e-05 -2.27772116e-04
 -1.01923996e-04 -4.57859968e-04]",-4.737129332608913,0.008763767973016505,0.7371563185326778,-0.034035887716357724,"[-0.10358397 -0.0936985  -0.05908044 -0.0082355   0.0096136   0.06392662
  0.10883336  0.13720692  0.16306333  0.18825534  0.18830973  0.14294507
  0.00767976 -0.19990174 -0.34404743 -0.30687043 -0.23108825 -0.18114159
 -0.11697793  0.13723891  0.66374646  1.14194194  1.66026884  0.28494759
  0.01880213]","[ 1.40129486e-03  1.19941187e-03  5.25206505e-04 -3.33109058e-04
  8.09967201e-04  2.70138923e-06]","[ 0.00687353 -0.00758962 -0.00939053 -0.00318048 -0.00778206 -0.00731436
  0.00010287 -0.00818817  0.00177182 -0.00032511  0.00037806  0.0077995
 -0.00631416  0.00741306 -0.00632981  0.0020347  -0.00043902  0.00100196
  0.00587144  0.00272758]",0.08626000771531109,0.7371563185326778,"[ 0.00687353 -0.00758962 -0.00939053 -0.00318048 -0.00778206 -0.00731436
  0.00010287 -0.00818817  0.00177182 -0.00032511  0.00037806  0.0077995
 -0.00631416  0.00741306 -0.00632981  0.0020347  -0.00043902  0.00100196
  0.00587144  0.00272758]"
