,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.31045232 -0.02913585 -0.04266783  0.22770483 -0.14076027  0.14961327
  0.14171347  0.04261931  0.17507979  0.02334308  0.07113234 -0.19105211
  0.22819583 -0.10908346 -0.01833319  0.27534936 -0.07960649  0.10439484
 -0.25987593  0.16533933  0.02490655 -0.08543089 -0.25319625 -0.05007378
 -0.16484864  0.13902631 -0.10677965 -0.01704562  0.21119442 -0.04935833
  0.04940819 -0.15041386  0.09100582 -1.54795994  0.392197    2.08738527
 -0.71979601 -2.12741447  1.32820808  1.14172784 -1.52325744  0.09456172
  1.21593479 -0.82517252 -0.76224258  0.95799979  0.33646657 -0.51040608
 -0.19470592 -0.15650228  0.55661389  0.60370299 -1.18479005  0.        ]",0.13026145510055862,[ 0.00059991  0.00139206 -0.00044755  0.00032542 -0.00022006 -0.00025715],-4.8766524160374685,0.00762248828471736,0.8329421398469095,-0.03770252768112975,"[-0.12338525 -0.09470522 -0.06818672 -0.0242046   0.02061114  0.05973266
  0.10479107  0.13919868  0.1719805   0.17051878  0.17044558  0.07961207
 -0.05876754 -0.2116009  -0.33087323 -0.2605757  -0.225132   -0.15575977
 -0.08837685  0.27050247  0.80957597  1.27375753  1.14197637 -0.10400732
 -0.01183064]",[ 0.00023029 -0.00082868 -0.00093988 -0.00029169 -0.00086022 -0.00012696],"[ 0.00185918 -0.00454672  0.00165933  0.00200776 -0.01034686  0.00594453
  0.00241641 -0.00527622 -0.00015261  0.00399963 -0.00143914 -0.00099866
  0.00155529  0.00342495 -0.00126802  0.00088466 -0.0009413   0.00164151
  0.00436784 -0.00434039]",0.0840228940919531,0.8329421398469095,"[ 0.00185918 -0.00454672  0.00165933  0.00200776 -0.01034686  0.00594453
  0.00241641 -0.00527622 -0.00015261  0.00399963 -0.00143914 -0.00099866
  0.00155529  0.00342495 -0.00126802  0.00088466 -0.0009413   0.00164151
  0.00436784 -0.00434039]"
AAL,"[ 4.28924106e-01 -1.32993626e-01  1.79760437e-03  1.85488516e-01
 -2.44648243e-01  1.75294398e-01  7.00194719e-02 -9.58447271e-02
  2.03878850e-01  1.16201201e-01 -7.91584485e-03 -2.65834966e-01
  1.58997722e-01 -2.02844616e-02  5.58212383e-02  3.33116719e-01
  6.67070959e-02  8.08441243e-02 -2.82627556e-01  1.35344691e-01
  2.37190626e-01 -1.89601156e-01 -2.92698693e-01 -1.23520719e-01
 -2.82789887e-01  6.56013333e-02 -2.89501639e-01  2.48996941e-03
  3.47997892e-01 -2.28681288e-01  1.42248093e-01 -1.79718836e-01
  2.80310472e-01 -1.45321495e+00  5.02069470e-01  2.06483490e+00
 -1.22154556e+00 -2.03625779e+00  2.21206860e+00  1.58675197e+00
 -2.55407118e+00 -6.18681758e-01  1.68841287e+00  1.75992360e-01
 -4.64301251e-01 -1.08846653e-01 -1.02291589e-01  2.80386740e-01
 -4.41513715e-02 -3.48664131e-01  1.50538144e+00  1.35315904e-02
 -3.27865839e+00  0.00000000e+00]",0.13444227131135913,"[-4.18803106e-04  7.90304708e-04 -2.24962246e-04 -3.58950933e-04
  2.41916575e-04  7.38560732e-05]",-5.181122462064332,0.005621692734801893,0.8353349709519758,-0.03868317339216518,"[-0.12225196 -0.09586843 -0.07076277 -0.02370284  0.01869054  0.05558801
  0.10571363  0.14263212  0.1684256   0.16713893  0.16732644  0.08387287
 -0.0548325  -0.20681894 -0.31864984 -0.2631086  -0.22727497 -0.16031989
 -0.06104006  0.25434368  0.7993446   1.25314704  1.11712007 -0.1107323
 -0.02371358]","[ 2.73801604e-04 -4.14431778e-04 -1.45278219e-03 -5.60194904e-05
 -9.70189876e-04  2.92495910e-04]","[ 0.00208893 -0.00426504  0.00160975  0.000538   -0.01011899  0.00839159
  0.00362812 -0.00821343 -0.00219307  0.0051992   0.00137658 -0.00014022
 -0.00114736  0.0021836   0.00075373  0.00148722 -0.00134084  0.00438934
  0.00271558 -0.01030906]",0.08350678561502044,0.8353349709519758,"[ 0.00208893 -0.00426504  0.00160975  0.000538   -0.01011899  0.00839159
  0.00362812 -0.00821343 -0.00219307  0.0051992   0.00137658 -0.00014022
 -0.00114736  0.0021836   0.00075373  0.00148722 -0.00134084  0.00438934
  0.00271558 -0.01030906]"
AAP,"[-0.03161228 -0.20049412 -0.07162629  0.38425128 -0.03785165  0.05574609
  0.30858961  0.5980444   0.03969969 -0.29683998 -0.12482583 -0.1603655
  0.14718286 -0.23425473 -0.06162673 -0.18991727 -0.43095579 -0.05745863
 -0.21190337  0.09040124 -0.09041284  0.11810631 -0.3439148   0.05327617
  0.34215148  0.29169134  0.12703747 -0.04564554 -0.03945336  0.04409129
 -0.30604592 -0.21852085 -0.14920996 -2.40587789  0.3090537   3.16018636
  0.66963718 -3.25207061 -1.0704546   2.28700242  1.25086341 -0.85819268
 -0.434031   -0.48847293 -0.76258846  1.22104195  1.22478408 -1.11067546
 -1.02415762  0.19958206 -0.37360787  1.06951058  2.12082518  0.        ]",0.13184563104795174,"[ 1.74974044e-03 -1.22774615e-04  4.96537717e-04  7.19175866e-04
 -2.20604423e-04  4.31394972e-05]",-5.132002245508276,0.005904725918844831,0.8260332981289649,-0.03933477518011757,"[-0.12426598 -0.09076488 -0.06568812 -0.0264539   0.02555195  0.07665208
  0.10112236  0.12725163  0.16542033  0.17192555  0.16602361  0.07452104
 -0.05982695 -0.24585146 -0.36096684 -0.27493814 -0.22006502 -0.16126919
 -0.10478342  0.30181129  0.8021803   1.30124674  1.25379256 -0.09308295
  0.00541835]","[-1.98899737e-05 -1.45541988e-03 -7.54136438e-04 -1.23325558e-03
 -8.61636990e-04 -7.42199201e-04]","[-5.69321898e-04 -4.70911178e-03  4.67704779e-03  6.18530551e-03
 -1.36259224e-02 -5.66514781e-04  5.24323639e-03  2.64171966e-03
 -2.77428729e-03 -5.28965945e-04 -5.93841566e-05 -9.00432347e-04
  2.40766384e-03  6.19155667e-03 -3.00346091e-03 -1.36260324e-03
 -6.78628093e-04 -1.09031738e-03  5.18689726e-03  6.30193827e-03]",0.08451001118303024,0.8260332981289649,"[-5.69321898e-04 -4.70911178e-03  4.67704779e-03  6.18530551e-03
 -1.36259224e-02 -5.66514781e-04  5.24323639e-03  2.64171966e-03
 -2.77428729e-03 -5.28965945e-04 -5.93841566e-05 -9.00432347e-04
  2.40766384e-03  6.19155667e-03 -3.00346091e-03 -1.36260324e-03
 -6.78628093e-04 -1.09031738e-03  5.18689726e-03  6.30193827e-03]"
AAPL,"[ 0.40312011  0.02429797  0.0070592   0.32745789 -0.14854058  0.13944184
  0.18565989  0.06412355  0.25956191  0.02466398  0.24521192 -0.12539357
  0.32418845 -0.18122006 -0.04357911  0.390954   -0.12948823  0.19267672
 -0.30023913  0.26636893 -0.1365394  -0.05860915 -0.26941067  0.07491715
 -0.17410302  0.16914859 -0.0385469  -0.04360453  0.23112486  0.08781859
  0.03357783 -0.16988146 -0.00995846 -1.86342556  0.51839424  2.47041144
 -1.11258508 -2.53254528  1.8440629   0.96280888 -2.06903777  0.69406209
  1.75287873 -1.71296215 -1.2637941   1.76748684  0.28345074 -0.94428906
  0.2307037  -0.34828022 -0.4861722   1.59274059  0.34226369  0.        ]",0.11574760967464578,"[-2.30850628e-04  1.43259001e-03 -6.01377937e-04  4.76807457e-04
 -2.14137217e-04  7.10991540e-05]",-5.366047821652884,0.004672561663303746,0.834813795386736,-0.03719392280050855,"[-0.12224839 -0.0924383  -0.06834824 -0.02450829  0.0219316   0.06032999
  0.10781768  0.13896035  0.1787869   0.17332575  0.1754033   0.07567393
 -0.06059799 -0.20468211 -0.3352338  -0.25269242 -0.22912347 -0.14649174
 -0.10911925  0.27383125  0.80504095  1.30505536  1.13843873 -0.10103788
 -0.00741992]",[ 0.00022633 -0.00081074 -0.00048927 -0.00030328 -0.00090846 -0.000356  ],"[ 0.00092455 -0.0042442   0.00272905  0.00090317 -0.0115503   0.00734911
  0.0019236  -0.00673477  0.00147314  0.00568563 -0.00401173 -0.00242849
  0.00381725  0.00344535 -0.00225582  0.00227986 -0.0014199  -0.00122778
  0.00710165 -0.00025281]",0.08416306272936014,0.834813795386736,"[ 0.00092455 -0.0042442   0.00272905  0.00090317 -0.0115503   0.00734911
  0.0019236  -0.00673477  0.00147314  0.00568563 -0.00401173 -0.00242849
  0.00381725  0.00344535 -0.00225582  0.00227986 -0.0014199  -0.00122778
  0.00710165 -0.00025281]"
ABBV,"[ 0.41036659 -0.22474467  0.04301323  0.41807092 -0.15948465  0.1630203
  0.26306301  0.31816031  0.18055609 -0.1464277   0.14597957 -0.1776289
  0.35728607 -0.34261356  0.02776581 -0.06521624 -0.44668016  0.05237952
 -0.29482188  0.16558699 -0.16052293 -0.03121788 -0.47993186  0.06624942
  0.14834754  0.20925309  0.01774356 -0.02695716  0.19097253  0.13808478
 -0.20985916 -0.10286174 -0.0428091  -2.91778361  0.58310311  3.69878348
 -0.41290241 -3.47964456  0.50622467  1.68972306 -0.5656968   0.30099937
  0.73461954 -1.44184855 -1.35580587  0.98824626  1.18079148 -0.00973718
 -0.90173749 -1.27031232 -0.32791277  1.84288379  2.13649243  0.        ]",0.11789627542103573,"[ 6.52859107e-04  1.28988612e-03 -1.73156847e-04  5.52526117e-05
  2.23532379e-05 -1.28867387e-04]",-5.208537433338027,0.005469667593880296,0.8349601559678059,-0.03955277117659081,"[-0.12133449 -0.09047461 -0.06865984 -0.02396655  0.02425731  0.06808851
  0.10573114  0.13236371  0.17542412  0.17080439  0.17708507  0.06821077
 -0.05635558 -0.23761541 -0.36009345 -0.26560558 -0.22922774 -0.15492174
 -0.11276573  0.27699652  0.77511852  1.30831248  1.20374127 -0.09754889
 -0.0013984 ]","[ 8.60475259e-05 -8.05280107e-04 -4.26498842e-04 -9.05864637e-04
 -6.38169852e-04 -4.56700282e-04]","[-0.00215424 -0.00407502  0.00628258  0.00309938 -0.01439357  0.00377458
  0.00365657 -0.00241045  0.00034141  0.00297401 -0.00301586 -0.00258913
  0.00191507  0.00613197  0.00029436 -0.00049862 -0.00463202 -0.00089471
  0.00759495  0.00558551]",0.084355794664901,0.8349601559678059,"[-0.00215424 -0.00407502  0.00628258  0.00309938 -0.01439357  0.00377458
  0.00365657 -0.00241045  0.00034141  0.00297401 -0.00301586 -0.00258913
  0.00191507  0.00613197  0.00029436 -0.00049862 -0.00463202 -0.00089471
  0.00759495  0.00558551]"
ABT,"[ 3.78647828e-01 -3.09060910e-01 -4.55564519e-02  5.04613361e-01
 -2.27679271e-01  1.80186152e-01  3.24186914e-01  4.43057316e-01
  2.02996890e-01 -1.59281898e-01  4.53698112e-02 -2.88989356e-01
  3.02669512e-01 -3.26275559e-01  4.14512887e-03 -4.82543988e-03
 -4.30245138e-01  1.44951314e-02 -3.89935160e-01  1.91142788e-01
 -6.17253585e-02 -4.82880264e-02 -5.31836235e-01  3.30468251e-02
  1.18770491e-01  2.76390469e-01 -6.55128616e-02 -8.99259507e-02
  2.24795320e-01  2.57762429e-02 -1.87610685e-01 -2.49622442e-01
  2.56397846e-02 -3.44642919e+00  7.10915993e-01  4.49708448e+00
 -5.06917028e-01 -4.32916332e+00  7.95563818e-01  2.60201029e+00
 -8.27424122e-01 -3.87763005e-01  8.42958687e-01 -9.99026443e-01
 -1.14390009e+00  1.05518557e+00  9.88323786e-01 -3.66101286e-01
 -8.02344751e-01 -6.62614962e-01  2.71361533e-02  1.15898388e+00
  1.18278587e+00  0.00000000e+00]",0.11810707606836522,"[ 9.73594482e-04  1.25861217e-03 -8.44596806e-06  5.84223063e-04
 -5.50082750e-05  2.43915200e-04]",-5.562641414267888,0.0038386235994959466,0.8343195170294272,-0.04035229214683737,"[-0.12322949 -0.08854427 -0.07034058 -0.02360839  0.02618265  0.07187051
  0.10694541  0.13167523  0.17113964  0.16605427  0.17441351  0.06944884
 -0.05754342 -0.23457798 -0.35995923 -0.26923614 -0.23816718 -0.15404732
 -0.09971911  0.27433637  0.76343116  1.30041317  1.19606798 -0.09350402
 -0.0065023 ]","[-6.37671583e-05 -6.85921120e-04 -7.65793754e-04 -9.33136143e-04
 -1.01025623e-03 -3.57343582e-04]","[-3.73981615e-03 -3.79604579e-03  8.52487502e-03  2.87677616e-03
 -1.69417829e-02  4.65970270e-03  5.92668162e-03 -3.09446260e-03
 -1.63589898e-03  3.37061471e-03 -1.64868940e-03 -2.02092887e-03
  2.41231665e-03  5.90334878e-03 -6.76982264e-04  1.34651649e-04
 -3.03254016e-03  6.85284049e-05  5.55858298e-03  3.31726969e-03]",0.08423247597811567,0.8343195170294272,"[-3.73981615e-03 -3.79604579e-03  8.52487502e-03  2.87677616e-03
 -1.69417829e-02  4.65970270e-03  5.92668162e-03 -3.09446260e-03
 -1.63589898e-03  3.37061471e-03 -1.64868940e-03 -2.02092887e-03
  2.41231665e-03  5.90334878e-03 -6.76982264e-04  1.34651649e-04
 -3.03254016e-03  6.85284049e-05  5.55858298e-03  3.31726969e-03]"
ACN,"[ 4.76593886e-02  2.60511624e-01  1.58969128e-01 -2.07141767e-01
  1.16153348e-01 -7.53421896e-03 -1.17164530e-01 -4.03019637e-01
 -1.10134406e-02  9.98235734e-02  5.65021154e-02  1.78248640e-01
  1.04153083e-01  1.43323382e-01 -2.76049404e-02  1.92409604e-01
  1.21700419e-01  1.83057536e-01  1.30849733e-01 -5.74110121e-02
 -8.11555936e-02  1.74213346e-03  8.15208455e-02 -4.97309067e-02
 -1.23692093e-01 -1.45376365e-01  1.12012196e-01  2.04263248e-01
 -3.54472426e-02  3.07128575e-02  5.64757304e-02  1.90189923e-01
 -2.87813908e-02  1.38788682e+00 -1.61358796e-01 -1.95643958e+00
 -9.64982615e-02  1.81324619e+00  1.17866177e-01 -1.57088630e+00
 -4.45652002e-01  1.04592003e+00  5.71213557e-01 -3.90074449e-01
 -7.52187823e-01 -4.60278993e-02  7.51338821e-01  1.53797768e-01
 -5.88240375e-01 -2.56296841e-01  4.59640444e-01  5.76347114e-01
 -5.20981974e-01  0.00000000e+00]",0.13348250727298763,"[-1.65453799e-03  1.50200962e-03 -1.16540378e-03  2.86557655e-04
 -2.98257556e-04 -6.77316495e-06]",-4.497576306442975,0.011135953996689912,0.8276343858456823,-0.0349658265255443,"[-1.19463801e-01 -1.04129862e-01 -6.18893914e-02 -2.78140327e-02
  1.26848971e-02  4.62240968e-02  9.67268860e-02  1.43449484e-01
  1.72451479e-01  1.86685283e-01  1.63814281e-01  9.10907666e-02
 -5.85739144e-02 -2.11393500e-01 -3.11992529e-01 -2.52515985e-01
 -1.87244097e-01 -1.73525822e-01 -1.04070203e-01  2.87390191e-01
  8.73356185e-01  1.26405110e+00  1.16616166e+00 -1.26443579e-01
  1.98187763e-04]","[ 7.69142189e-04 -1.63818685e-03 -6.82777557e-04 -7.81520209e-05
  1.26398459e-06 -2.46587944e-04]","[ 0.01062845 -0.00572356 -0.00982314  0.00350565  0.00144752  0.00227295
 -0.00406809 -0.00253825  0.00274452  0.00142186 -0.00049321 -0.0008584
 -0.00234787  0.00319213  0.000121   -0.00188192 -0.00068984  0.00157082
  0.00466317 -0.00361074]",0.0840184240743082,0.8276343858456823,"[ 0.01062845 -0.00572356 -0.00982314  0.00350565  0.00144752  0.00227295
 -0.00406809 -0.00253825  0.00274452  0.00142186 -0.00049321 -0.0008584
 -0.00234787  0.00319213  0.000121   -0.00188192 -0.00068984  0.00157082
  0.00466317 -0.00361074]"
ADBE,"[ 0.39885796  0.05364087  0.12578211  0.11841288 -0.10427436  0.10922289
  0.00565214 -0.22038344  0.17555708  0.10505099  0.18008715 -0.0384125
  0.25793434 -0.04433869  0.05270956  0.25957427  0.00509816  0.15396032
 -0.10066834  0.13742259 -0.03263626 -0.09517878 -0.16969846  0.02011021
 -0.17064306 -0.01591051 -0.07102373  0.06749524  0.21819384  0.04551274
  0.05424684  0.04016531  0.0722639  -0.62202628  0.22340605  0.78744202
 -0.87265852 -0.78357511  1.45392759 -0.00677898 -1.83369109  0.74293036
  1.49226761 -0.90710829 -1.03921189  0.29711753  0.30061611  0.41110146
  0.06855832 -1.09585736  0.04777432  1.31219578 -0.62386557  0.        ]",0.13330547108628069,"[-3.02766637e-04  6.87689571e-04 -6.60660613e-05  3.15869030e-04
  1.12829152e-04  5.48904179e-04]",-4.840523079406626,0.00790291911599608,0.8347277105934676,-0.03691608710716447,"[-0.11971141 -0.09717774 -0.06728675 -0.02521194  0.01661027  0.05174522
  0.10418437  0.14253294  0.17644976  0.17700341  0.17202316  0.08208297
 -0.05499531 -0.21047557 -0.32245566 -0.25609289 -0.20990416 -0.15702737
 -0.09655209  0.26917437  0.82516817  1.28708765  1.14468905 -0.1157436
 -0.00997297]","[ 4.50013557e-04 -8.42098615e-04 -6.21497416e-04 -1.40844578e-04
 -3.98850681e-04 -9.81177006e-05]","[ 0.00461167 -0.00490986 -0.00200789  0.00147191 -0.00632586  0.00614943
 -0.00038038 -0.00624283  0.00169876  0.00455957 -0.00183697 -0.00171416
 -0.00060358  0.00285883  0.00114533  0.0011703  -0.00331197  0.00041638
  0.00644349 -0.00342677]",0.08392254596818786,0.8347277105934676,"[ 0.00461167 -0.00490986 -0.00200789  0.00147191 -0.00632586  0.00614943
 -0.00038038 -0.00624283  0.00169876  0.00455957 -0.00183697 -0.00171416
 -0.00060358  0.00285883  0.00114533  0.0011703  -0.00331197  0.00041638
  0.00644349 -0.00342677]"
ADI,"[ 3.56011817e-01 -1.24760903e-01 -7.28633714e-02  3.71005077e-01
 -2.19743569e-01  1.62679878e-01  1.98827780e-01  1.06252909e-01
  2.17966690e-01  2.34942989e-02  8.09236713e-02 -2.25852156e-01
  2.63383305e-01 -1.45325564e-01 -3.02695290e-02  2.73319599e-01
 -1.78591281e-01  9.70383499e-02 -3.18353342e-01  1.83590066e-01
 -5.51812352e-02 -1.03380400e-01 -3.48459419e-01  1.05875611e-02
 -1.28913174e-01  1.59735344e-01 -1.10517151e-01 -9.19303227e-02
  2.25856198e-01 -1.01709557e-02  2.57219698e-03 -1.98021673e-01
  9.79551950e-02 -2.24528935e+00  5.63035707e-01  2.91388330e+00
 -8.71849896e-01 -2.82112824e+00  1.54080633e+00  1.45950368e+00
 -1.81798011e+00  2.51668516e-01  1.48821420e+00 -1.00410494e+00
 -1.08619615e+00  1.00238039e+00  5.74263234e-01 -3.72888130e-01
 -2.50552644e-01 -2.15314828e-01  1.94062174e-01  7.39153251e-02
 -3.44264530e-01  0.00000000e+00]",0.12442224709144278,"[-4.05838366e-04  1.35115148e-03 -5.58991104e-04  1.24385165e-04
 -5.63921801e-05  1.23143448e-05]",-5.206264807223022,0.0054821122389510325,0.8338623267279023,-0.03860712217099397,"[-0.12393845 -0.09152033 -0.07012434 -0.02399945  0.02247114  0.06152412
  0.10673477  0.13889315  0.17207084  0.1690494   0.17233835  0.07784111
 -0.05969781 -0.21298016 -0.33914903 -0.2615505  -0.23121596 -0.1548732
 -0.09855414  0.26743548  0.79133449  1.28986118  1.14673238 -0.10358515
 -0.01110197]","[ 4.65520085e-05 -7.66088031e-04 -8.16532197e-04 -4.25704218e-04
 -9.73376050e-04 -1.46284067e-04]","[-0.0002062  -0.00416052  0.00401293  0.00164969 -0.01247582  0.00659006
  0.00316273 -0.00599796  0.00018299  0.00493817 -0.00190155 -0.00190693
  0.00190453  0.00430263 -0.00076612  0.00117221 -0.00127911  0.00067977
  0.00280337 -0.00180745]",0.08409146928789622,0.8338623267279023,"[-0.0002062  -0.00416052  0.00401293  0.00164969 -0.01247582  0.00659006
  0.00316273 -0.00599796  0.00018299  0.00493817 -0.00190155 -0.00190693
  0.00190453  0.00430263 -0.00076612  0.00117221 -0.00127911  0.00067977
  0.00280337 -0.00180745]"
ADM,"[ 0.26666963 -0.03728061  0.06391603  0.2153087  -0.0188872   0.14885184
  0.19971968  0.14456097  0.08964039 -0.14511343  0.0339542  -0.10379086
  0.35576937 -0.21204483 -0.02092808 -0.04059784 -0.37269635  0.10252978
 -0.18039778  0.06586897 -0.13631635  0.01728483 -0.38806723 -0.05656235
  0.1309481   0.14900187  0.11168839  0.12781972  0.07780218  0.09144638
 -0.20108241  0.01159781 -0.0670349  -1.78955704  0.22484772  2.1667094
  0.20414399 -2.13769567 -0.32974739  0.84982568  0.16189471  0.53173382
  0.38965223 -1.26537879 -1.46866831  0.89270314  1.84114597 -0.20131547
 -1.68098849 -0.90436972  0.54118655  1.72107552  1.13031641  0.        ]",0.1326933695632709,[ 0.00145183  0.00114978  0.00021688  0.00104737 -0.00012641  0.00052884],-4.826860030109374,0.008011638114699411,0.8320578399796839,-0.037780838924900584,"[-0.12113002 -0.09486332 -0.06520111 -0.02401118  0.02207954  0.06278353
  0.10180698  0.13298838  0.17135711  0.17389557  0.17639226  0.07465877
 -0.05833415 -0.23378277 -0.35287994 -0.26109063 -0.21813568 -0.16305402
 -0.10932092  0.28673852  0.79279473  1.27644273  1.20376173 -0.1018533
  0.00326896]",[ 0.00048706 -0.00117365 -0.00059582 -0.00085726 -0.00035581 -0.00044451],"[ 0.00122004 -0.00495079  0.00191045  0.00477103 -0.01031476  0.00139057
  0.00160507 -0.00055452  0.00112313  0.00172236 -0.00256688 -0.00281362
  0.00120016  0.00738749 -0.00032961 -0.00322651 -0.00350908  0.00140938
  0.00747172  0.00252653]",0.08447311377643361,0.8320578399796839,"[ 0.00122004 -0.00495079  0.00191045  0.00477103 -0.01031476  0.00139057
  0.00160507 -0.00055452  0.00112313  0.00172236 -0.00256688 -0.00281362
  0.00120016  0.00738749 -0.00032961 -0.00322651 -0.00350908  0.00140938
  0.00747172  0.00252653]"
