,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 2.71554494e-01 -2.83845073e-01  1.26751916e-01  1.09350078e-01
  5.59034150e-03  2.05554002e-01  2.16918828e-01  2.41936852e-01
  8.69921939e-02 -1.76947727e-01  2.01329091e-01 -1.59749761e-02
 -1.08774263e-01  2.44554602e-02  3.67599659e-02 -2.36437811e-01
 -3.66124138e-02 -1.04608691e-01  3.04679269e-01  7.46709770e-04
 -3.46510492e-01 -7.28060030e-02  2.88004637e-01  8.29790433e-03
 -2.59128142e-01  8.03501713e-02 -1.95520582e-01 -2.11622142e-01
  1.61768600e-01  2.95462975e-01  9.53824334e-02 -3.16066354e-01
 -8.58175953e-02 -3.24365866e-01  2.39305084e-01 -1.35817157e+00
  3.54125435e-01 -2.21389027e+00 -2.40809928e-01 -1.95394426e+00
 -1.95394440e+00 -5.09097050e-01 -1.98866914e+00  7.87697372e-01
 -5.27023760e-01  1.50906052e-01  1.06200958e+00 -7.76156797e-01
  1.35020051e+00 -6.00453603e-01  7.24914548e-01  7.30165321e-01
  1.51914492e+00  0.00000000e+00]",0.17337399838547574,"[ 3.28900295e-03 -5.42373590e-04  1.30226474e-03  2.73999244e-04
  1.54799199e-04 -3.53974018e-05]",-4.521048306022766,0.010877614620592335,0.7884366344229213,-0.03763346851324861,"[-0.13772277 -0.11291273 -0.08184902 -0.03460999  0.00899214  0.05366157
  0.09511264  0.12419985  0.18199084  0.2025037   0.2054084   0.19099579
  0.10639511 -0.07591456 -0.26410111 -0.39645842 -0.27954791 -0.24033531
 -0.27822454 -0.19250448  0.31955226  1.05619984  1.71633958  1.74169015
 -0.01726645]",[-0.00076303  0.00167679  0.00090622  0.00050468 -0.00104674  0.00070336],"[ 0.00842437 -0.00278892 -0.00687999  0.00669512 -0.0094432   0.00271113
 -0.00542275 -0.0053576  -0.00031134 -0.00836081  0.00322763 -0.00070544
  0.00049128  0.00497187 -0.0024401   0.00445315 -0.00153727  0.00247218
  0.00489191  0.00298161]",0.08526087590845847,0.7884366344229213,"[ 0.00842437 -0.00278892 -0.00687999  0.00669512 -0.0094432   0.00271113
 -0.00542275 -0.0053576  -0.00031134 -0.00836081  0.00322763 -0.00070544
  0.00049128  0.00497187 -0.0024401   0.00445315 -0.00153727  0.00247218
  0.00489191  0.00298161]"
AAL,"[ 0.08652797 -0.36833913  0.03459153  0.1249879  -0.21230063 -0.15836526
  0.34009285  0.41203381 -0.1130757  -0.08785159 -0.09341122 -0.08121882
  0.05192446  0.15121809  0.03413002 -0.2396181   0.19384752 -0.1038067
  0.05352248 -0.24877962 -0.12791515  0.1025916   0.23129471 -0.05283394
 -0.06183906  0.2559441  -0.25187275 -0.27186507  0.21818873  0.20051627
 -0.02701786 -0.07388605 -0.10875361  0.92908838  0.94065513  0.39680625
  2.45549824 -1.85552306  2.19276104 -2.03944578  0.70047665 -0.94403538
 -0.30421905  0.16677828  0.55310618 -0.34365428  1.64991408 -0.82743953
  1.12152429  0.14833586 -0.17585356  2.60032345  0.49995932  0.        ]",0.17849938893188194,"[1.38011007e-03 4.06477777e-04 5.80427801e-04 8.19170000e-05
 2.59644758e-04 2.43721005e-04]",-5.633566802566004,0.0035757983876025957,0.7844863730033235,-0.038377844402294414,"[-0.13978398 -0.1128325  -0.08709824 -0.0446852   0.01239376  0.0587694
  0.08865605  0.12916629  0.16987187  0.19864083  0.21466187  0.19642484
  0.10511372 -0.07547489 -0.24663207 -0.396151   -0.30266732 -0.26836811
 -0.25126047 -0.16834723  0.30234665  1.04621475  1.74845919  1.76142121
 -0.02263767]",[-0.00098932  0.00179526  0.00054954  0.00013617 -0.00052523  0.00073824],"[ 0.0120956  -0.00116516 -0.00147428  0.01350748 -0.00809681  0.00991881
 -0.00569167  0.00251765 -0.00130004 -0.00279537  0.00165908  0.00284123
 -0.00160475  0.00693785 -0.00263455  0.00345664  0.00100071  0.00026207
  0.01025026 -0.00013556]",0.08507858639508127,0.7844863730033235,"[ 0.0120956  -0.00116516 -0.00147428  0.01350748 -0.00809681  0.00991881
 -0.00569167  0.00251765 -0.00130004 -0.00279537  0.00165908  0.00284123
 -0.00160475  0.00693785 -0.00263455  0.00345664  0.00100071  0.00026207
  0.01025026 -0.00013556]"
AAP,"[ 0.03660881 -0.32884295 -0.10460619  0.05220975 -0.12065873 -0.16214339
  0.24329641  0.36565655 -0.10243318  0.07189968 -0.09586009  0.04756986
  0.19975361  0.18118937  0.06591363 -0.1460182   0.28923314 -0.03254424
 -0.13214972 -0.2881186   0.0740651   0.17518945  0.11555345 -0.06644479
 -0.01531771  0.28652487 -0.30356108 -0.19817051  0.05791637  0.0345966
  0.01395868  0.029517   -0.11161336  1.00738102  0.77856446  0.81234744
  2.36816872 -1.16491067  2.32838515 -1.44433667  1.52749167 -1.19065618
  0.51151421 -0.66459034  0.79763378 -1.06130775  1.0457603  -1.29602369
  0.24938819 -0.4367399  -0.72405127  1.00651381 -0.39757798  0.        ]",0.17780106269790338,"[ 3.77925095e-04  1.21725650e-04  1.03867088e-04 -2.10561214e-04
  8.28803689e-05 -1.64791030e-04]",-5.099814873032167,0.006097875342201236,0.7834206137729225,-0.03800726994861393,"[-0.14284858 -0.11455134 -0.08471611 -0.04465392  0.00974754  0.05751098
  0.08900446  0.13556565  0.16965461  0.20421547  0.22106671  0.19815624
  0.10730182 -0.06886396 -0.23780754 -0.38985056 -0.32096166 -0.27314199
 -0.22420133 -0.16037947  0.27927352  1.04208226  1.76153002  1.76825229
 -0.02738136]",[-0.00080885  0.00136401  0.00010476  0.00024878 -0.00028053  0.00078548],"[ 0.01227445 -0.00167043 -0.00020856  0.01333736 -0.00601457  0.01035263
 -0.00397717  0.00491634 -0.00214923 -0.00030031 -0.00049472  0.00354132
 -0.00376618  0.0052589  -0.00403527  0.00094982 -0.00033848 -0.00140209
  0.00544404 -0.00254248]",0.08488540485584395,0.7834206137729225,"[ 0.01227445 -0.00167043 -0.00020856  0.01333736 -0.00601457  0.01035263
 -0.00397717  0.00491634 -0.00214923 -0.00030031 -0.00049472  0.00354132
 -0.00376618  0.0052589  -0.00403527  0.00094982 -0.00033848 -0.00140209
  0.00544404 -0.00254248]"
AAPL,"[ 2.27929038e-01 -2.65417793e-01  1.36460224e-01 -6.75496019e-02
 -6.42400096e-02  2.66718278e-01  1.93813708e-01  2.34137126e-01
  1.89142198e-01 -1.63519834e-01  5.48223135e-02  2.92998598e-02
 -8.10663222e-02 -1.02411958e-01  1.59981945e-01 -1.47984718e-01
 -8.80581424e-04 -1.41852096e-01  3.00266480e-01  3.59736530e-02
 -3.43142894e-01 -5.91012589e-03  2.62412073e-01  7.62383934e-02
 -2.83499887e-01  9.45972526e-02 -6.36895087e-02 -1.16985637e-01
  8.88216088e-02  2.86889637e-01  1.18657737e-02 -3.71260372e-01
  2.79410175e-03  1.08799715e-01  5.61349269e-01 -8.90902702e-01
  8.09809183e-01 -2.09327607e+00  6.34125165e-02 -1.76472152e+00
 -2.27365309e+00  6.05338137e-02 -2.31561901e+00  1.17923295e+00
 -6.21703761e-01 -5.68164936e-02  3.88573362e-01 -8.23345471e-01
  1.90475672e-01 -2.10440549e-01  7.48523225e-02 -3.67541217e-02
  2.67552023e+00  0.00000000e+00]",0.17518425761511253,"[ 1.53904175e-03  1.18910304e-03  1.58198479e-04  6.24027596e-04
 -6.13147034e-05  1.71406575e-04]",-4.882116485717301,0.007580952059353048,0.7875052439012322,-0.03745720155713347,"[-0.13746682 -0.11690709 -0.08362156 -0.03297743  0.00840172  0.05375957
  0.09876683  0.12482482  0.17607813  0.20447866  0.20666094  0.18340981
  0.11424173 -0.06830323 -0.261246   -0.39921774 -0.27993719 -0.23605476
 -0.27876678 -0.18247434  0.3127163   1.06708299  1.71416446  1.74426906
 -0.00734714]",[-0.00055467  0.00152545  0.00085031  0.00030077 -0.0012058   0.00097381],"[ 9.67842665e-03 -1.98105562e-03 -5.40432277e-03  8.24152918e-03
 -8.96350789e-03  3.56709656e-03 -4.79232077e-03 -6.18834779e-03
  1.31817301e-03 -9.25939573e-03  4.14719967e-03 -1.19600915e-03
 -2.00498390e-05  2.87939478e-03 -2.70562577e-03  1.09341224e-03
 -4.66053008e-04  4.55238512e-04  2.61924677e-03  6.10589136e-03]",0.08531674202459551,0.7875052439012322,"[ 9.67842665e-03 -1.98105562e-03 -5.40432277e-03  8.24152918e-03
 -8.96350789e-03  3.56709656e-03 -4.79232077e-03 -6.18834779e-03
  1.31817301e-03 -9.25939573e-03  4.14719967e-03 -1.19600915e-03
 -2.00498390e-05  2.87939478e-03 -2.70562577e-03  1.09341224e-03
 -4.66053008e-04  4.55238512e-04  2.61924677e-03  6.10589136e-03]"
ABBV,"[ 0.20490157 -0.46494868  0.11381161 -0.02872677 -0.14079423  0.20106098
  0.33174421  0.43118479  0.09441906 -0.2320657  -0.13706153  0.03378664
 -0.06452379 -0.01962051  0.20346357 -0.25271849  0.16805953 -0.20641829
  0.33194514 -0.16734649 -0.31290317  0.0518755   0.35577089  0.07679194
 -0.26226834  0.19896986 -0.11870167 -0.22127822  0.14932421  0.35179045
 -0.06826285 -0.25786745  0.00469857  0.45082769  0.91035927 -0.62650062
  1.91748378 -2.81711985  1.04142516 -2.50265043 -1.62206092 -0.34498225
 -2.16063199  0.92436075 -0.18770828 -0.59991153  0.95649224 -1.33666793
  0.0900006   0.20891034 -0.83494285  2.00696932  2.27707073  0.        ]",0.18035398343116174,"[ 1.13010725e-03  8.38496538e-05  4.13531621e-04  3.84189206e-04
 -3.27382997e-06  1.74429425e-04]",-5.190758460655436,0.005567782269257411,0.7870136142946939,-0.03928366875153898,"[-0.13815214 -0.11623038 -0.08574514 -0.03507617  0.01237591  0.05943946
  0.0958672   0.12224855  0.16872499  0.20469122  0.20761946  0.18749486
  0.11686826 -0.07485775 -0.24924459 -0.40644672 -0.2750419  -0.25840555
 -0.27842533 -0.17262943  0.32317639  1.07251015  1.71429055  1.75358069
 -0.01109163]","[-8.75368849e-04  1.69448410e-03  9.40482653e-04 -3.10138295e-05
 -9.59898750e-04  1.04125461e-03]","[ 0.01068229 -0.00109403 -0.00453278  0.01171375 -0.01105332  0.00647949
 -0.00695174 -0.00425778  0.00048902 -0.00854117  0.00335474  0.00035878
 -0.00186831  0.00483699 -0.00424673  0.00069521  0.00093205 -0.00209562
  0.00894853  0.00472677]",0.0854289199684043,0.7870136142946939,"[ 0.01068229 -0.00109403 -0.00453278  0.01171375 -0.01105332  0.00647949
 -0.00695174 -0.00425778  0.00048902 -0.00854117  0.00335474  0.00035878
 -0.00186831  0.00483699 -0.00424673  0.00069521  0.00093205 -0.00209562
  0.00894853  0.00472677]"
ABT,"[ 1.04393502e-01 -2.87726818e-01  2.50158362e-04  3.29915316e-02
 -9.97143355e-02 -4.39788223e-02  2.12578697e-01  3.17112788e-01
 -1.44006146e-02 -3.62126908e-02 -2.79231768e-02 -1.35321740e-02
  3.55732899e-02  7.73155086e-02  3.97442509e-02 -1.22597977e-01
  1.57387880e-01 -5.39430726e-02  4.95881553e-02 -1.18589034e-01
 -8.58158768e-02  6.65929715e-02  1.63453214e-01 -5.52751935e-03
 -1.05059999e-01  1.87338075e-01 -2.23783860e-01 -1.67052247e-01
  9.27128184e-02  1.38951878e-01  7.65533524e-03 -1.11722760e-01
 -6.86100649e-02  5.87611851e-01  6.24614887e-01  1.88110985e-01
  1.58954370e+00 -1.32752870e+00  1.32643301e+00 -1.36677099e+00
  3.05919052e-02 -5.03554407e-01 -5.92013743e-01  3.36095666e-01
  2.22515833e-01 -3.00410656e-01  1.02115843e+00 -9.76000307e-01
  6.01115665e-01 -4.58218820e-01 -2.86742444e-01  9.17704987e-01
  4.29611304e-01  0.00000000e+00]",0.18210635811937353,[0.00106539 0.00108262 0.00038241 0.00010177 0.00035539 0.00044952],-4.665256617916236,0.009416831385773674,0.7848677969148546,-0.03764135480078319,"[-0.14048766 -0.11483816 -0.08426409 -0.04142384  0.00885137  0.05609718
  0.09188837  0.13083224  0.17245929  0.20182596  0.21313304  0.19282464
  0.10606577 -0.06679754 -0.24880647 -0.39132712 -0.30389845 -0.25454627
 -0.2442896  -0.17527961  0.29245655  1.05294898  1.74516361  1.75503667
 -0.02061935]",[-0.00068351  0.00148178  0.00043393  0.00025998 -0.00058743  0.00083803],"[ 0.01108101 -0.00197169 -0.00213715  0.01082751 -0.00658566  0.00735295
 -0.00372721  0.00053394 -0.00028461 -0.00382952  0.00213247  0.00156107
 -0.001227    0.00490372 -0.00308635  0.00209145 -0.00083403 -0.00027295
  0.005212   -0.00025391]",0.08500359510186704,0.7848677969148546,"[ 0.01108101 -0.00197169 -0.00213715  0.01082751 -0.00658566  0.00735295
 -0.00372721  0.00053394 -0.00028461 -0.00382952  0.00213247  0.00156107
 -0.001227    0.00490372 -0.00308635  0.00209145 -0.00083403 -0.00027295
  0.005212   -0.00025391]"
ACN,"[ 0.07325145 -0.18031988  0.01026489  0.01228099 -0.19134107 -0.20746511
  0.19259271  0.28558678 -0.00944326  0.07088682  0.04815817 -0.10488304
  0.08214509  0.05469162 -0.01844964 -0.03096354  0.0993058   0.00443237
 -0.08689397 -0.00288904 -0.06558232  0.09830845  0.07970123 -0.03835473
 -0.06045236  0.2155683  -0.26311833 -0.12686856  0.11685431  0.0780116
  0.03754137 -0.19100498 -0.11121817  1.1213235   0.79765237  0.93903222
  1.92109284 -0.69408481  1.93521129 -0.99331697  0.55110865 -0.26189867
 -0.22094149  0.77731451  0.3251925   0.29218331  1.2044982  -0.60893299
  1.09328566 -0.71836792  0.39587008 -0.15326423  0.78065339  0.        ]",0.17700040790604485,[0.00130938 0.00160753 0.00024384 0.00030316 0.0002759  0.00043904],-4.656917248128212,0.009495690184252236,0.7842029234452268,-0.036650952443548816,"[-0.14014704 -0.1152353  -0.08636913 -0.04575593  0.00816296  0.0553149
  0.09197575  0.13543003  0.17525189  0.1974502   0.21623144  0.19106328
  0.10180443 -0.06132891 -0.25295711 -0.38443607 -0.31835078 -0.24136414
 -0.23932943 -0.17188938  0.2802438   1.04231985  1.75208385  1.76127199
 -0.0236583 ]",[-0.00058493  0.00151904  0.00027656  0.00042188 -0.00080953  0.0006883 ],"[ 0.01264285 -0.00159322  0.00013278  0.01202115 -0.00456316  0.00910192
 -0.0026481   0.00213848  0.00028194 -0.00266698  0.00344258  0.00179321
  0.00040221  0.00524359 -0.00200772  0.00339789 -0.00176394  0.00191562
  0.0015781   0.00073197]",0.08485077149908228,0.7842029234452268,"[ 0.01264285 -0.00159322  0.00013278  0.01202115 -0.00456316  0.00910192
 -0.0026481   0.00213848  0.00028194 -0.00266698  0.00344258  0.00179321
  0.00040221  0.00524359 -0.00200772  0.00339789 -0.00176394  0.00191562
  0.0015781   0.00073197]"
ADBE,"[ 0.23183348 -0.44420812 -0.03876994  0.04174659 -0.01901827  0.09593803
  0.26318073  0.45099879  0.04320099 -0.05359914  0.06040073  0.06411257
  0.04855814  0.12541457  0.06484951 -0.18356946  0.22453322 -0.05324345
  0.11065231 -0.15307429 -0.12998124  0.04893903  0.25478114  0.01156842
 -0.23135709  0.25359035 -0.36900522 -0.2452097   0.07334974  0.20594776
  0.09212434 -0.19882789 -0.09915281  0.41386859  0.57987479 -0.3521238
  1.66584386 -2.10160076  1.21324591 -2.05268212 -0.61240057 -0.93326483
 -1.32477188  0.27594656 -0.06347056 -0.61419712  1.15718796 -1.7754193
  0.73120215 -1.28616402 -0.45085902  0.474256    0.28484059  0.        ]",0.17796875893548939,[ 0.00327046 -0.00011215  0.00104625 -0.00043035  0.0002587  -0.00063372],-4.88787330050552,0.0075374353015683964,0.7875886024777929,-0.03909788294326809,"[-0.14157123 -0.11468645 -0.08265723 -0.03778447  0.01045703  0.05985181
  0.09399769  0.12908046  0.17674365  0.20607434  0.21255665  0.1959946
  0.10829466 -0.07162608 -0.24380984 -0.39298338 -0.29733562 -0.25744151
 -0.25232424 -0.17604563  0.30575757  1.05966583  1.72007352  1.76410082
 -0.03010431]",[-0.00092304  0.00144237  0.00057378  0.00038857 -0.00081861  0.00076409],"[ 0.01053063 -0.00201671 -0.00373221  0.0110058  -0.00894659  0.00701419
 -0.00575424 -0.00136294 -0.00137128 -0.00603516  0.00181923  0.00085126
 -0.00207977  0.00546583 -0.0054682   0.00251763 -0.00324309 -0.0008825
  0.00411712 -0.00078383]",0.08512609670517321,0.7875886024777929,"[ 0.01053063 -0.00201671 -0.00373221  0.0110058  -0.00894659  0.00701419
 -0.00575424 -0.00136294 -0.00137128 -0.00603516  0.00181923  0.00085126
 -0.00207977  0.00546583 -0.0054682   0.00251763 -0.00324309 -0.0008825
  0.00411712 -0.00078383]"
ADI,"[ 0.17383571 -0.45271681 -0.06610107  0.05926309 -0.17789527  0.10141019
  0.36153615  0.51058063  0.03999059 -0.06703923 -0.01336807  0.03151878
  0.19407357  0.25341816  0.06443364 -0.25297304  0.27410716 -0.0293495
 -0.08921308 -0.36979994 -0.11964689  0.10257543  0.25198996 -0.0237177
 -0.1656286   0.40766561 -0.25626845 -0.34146881  0.18392652  0.23367204
  0.17000671 -0.16398675 -0.07776442  1.08812193  1.00588547  0.39858405
  2.75914448 -2.11897962  2.76296126 -2.84251874  0.59967677 -1.93845046
 -1.04567369 -0.38774987 -0.62315891 -0.32746871  0.5032922  -0.97955104
  0.51692768 -0.52314344 -0.42576034  1.37499511  0.10328306  0.        ]",0.17722134994884925,"[ 1.94129511e-03  7.34001401e-04  3.27479752e-04  2.55521732e-04
 -2.48267925e-05 -2.02915100e-04]",-5.371017769534397,0.004649396886911198,0.7863503673924829,-0.039166314806729205,"[-0.14216546 -0.11436184 -0.08653076 -0.03759695  0.01311327  0.06160416
  0.09422815  0.12913208  0.17369169  0.20435146  0.21994795  0.20240463
  0.10782892 -0.07654819 -0.23982547 -0.39157021 -0.31629587 -0.28120497
 -0.25161819 -0.16578446  0.29986917  1.05528559  1.72908657  1.78576296
 -0.0233332 ]",[-0.00125004  0.00172393  0.00058123  0.00064229 -0.00076347  0.00087448],"[ 0.01249186 -0.00097419 -0.00138519  0.01443883 -0.00892662  0.01162359
 -0.00800286  0.0022246  -0.00403518 -0.00494216  0.00010794 -0.00026834
 -0.00159417  0.00348684 -0.00324296  0.00162037 -0.00100847 -0.00074274
  0.00687185 -0.0013595 ]",0.08517225200069889,0.7863503673924829,"[ 0.01249186 -0.00097419 -0.00138519  0.01443883 -0.00892662  0.01162359
 -0.00800286  0.0022246  -0.00403518 -0.00494216  0.00010794 -0.00026834
 -0.00159417  0.00348684 -0.00324296  0.00162037 -0.00100847 -0.00074274
  0.00687185 -0.0013595 ]"
ADM,"[ 0.37113901 -0.39473923  0.10993694  0.18382532 -0.03275554  0.27755127
  0.35363703  0.3528071   0.12688108 -0.1232608   0.38729515  0.02276545
  0.05734003  0.14167042  0.06621662 -0.37403065 -0.00714651 -0.09988843
  0.18847452 -0.11910063 -0.4204759  -0.01171568  0.36934931 -0.08156669
 -0.32371454  0.25702345 -0.34206717 -0.34846031  0.22956707  0.32538749
  0.28135555 -0.46164686 -0.20381033  0.03956683  0.51553041 -1.3881123
  1.16536505 -3.00905048  0.71460734 -3.14411972 -1.55531645 -1.80873399
 -2.1304601   0.08504709 -0.79008189 -0.19059406  1.17155099 -1.16499639
  1.95717516 -1.19553401  1.48422219  0.18599323  2.11472025  0.        ]",0.17435182359943552,"[-4.06095239e-04  7.94844520e-04 -8.98084083e-05 -6.74535903e-04
  4.08137883e-04  1.45026736e-05]",-4.840475578320788,0.00790329452215141,0.7905627343042613,-0.03866720889330254,"[-0.13825172 -0.11125632 -0.08306392 -0.03273958  0.0129148   0.0567164
  0.09665019  0.1256738   0.19002027  0.20479997  0.21274727  0.19744859
  0.10797764 -0.08806022 -0.26122751 -0.39730998 -0.29070988 -0.25099982
 -0.28933471 -0.17987589  0.32990726  1.04017332  1.70008386  1.76834696
 -0.02759194]",[-0.00121182  0.00182919  0.00089806  0.00098602 -0.00147555  0.00039324],"[ 0.00942297 -0.00203969 -0.0069039   0.00919037 -0.01176732  0.00553385
 -0.00890826 -0.00416479 -0.00378645 -0.00864786  0.00127777 -0.00095302
 -0.00069553  0.00555146 -0.00364151  0.00604552 -0.00311514  0.00478877
  0.00330751  0.00474871]",0.0854103846059673,0.7905627343042613,"[ 0.00942297 -0.00203969 -0.0069039   0.00919037 -0.01176732  0.00553385
 -0.00890826 -0.00416479 -0.00378645 -0.00864786  0.00127777 -0.00095302
 -0.00069553  0.00555146 -0.00364151  0.00604552 -0.00311514  0.00478877
  0.00330751  0.00474871]"
