,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.13792222  0.05872584 -0.10776557 -0.02754529  0.10692792 -0.19657209
  0.15558976 -0.05012566 -0.14780167  0.24167462  0.22607572  0.20272629
 -0.11548945  0.19140354  0.03288859 -0.06498021 -0.31308327 -0.05303879
  0.26081314  0.07684511 -0.107562    0.15811331 -0.22431426  0.14171263
  0.17274943  0.07773506  0.71967943 -0.27968046  0.26898571  0.04818449
 -0.2336954   0.377267    0.25209398 -0.46544493 -0.88923182  1.2628029
 -1.06317461  1.91018487  1.20208248 -0.03265248  2.37738462 -1.58882221
  0.88312272 -1.01395944 -0.98397821  0.61583838  0.09431226 -0.28402226
  1.77636313 -2.71162367  0.96197424 -2.97445479 -1.48358585  0.        ]",0.14555362446482656,"[ 1.52637710e-03 -9.30215145e-04  4.59881565e-04  8.31670389e-04
 -4.09274359e-04 -5.18956367e-05]",-4.530630766222753,0.010773878130599488,0.8286649444644855,-0.03982123132074533,"[-0.12441913 -0.10188204 -0.06315352 -0.03229878  0.01511207  0.05181281
  0.09291005  0.14046889  0.16896037  0.1727338   0.12958719  0.06275549
 -0.08801386 -0.2459562  -0.32845548 -0.23494789 -0.154261   -0.13738038
 -0.05160589  0.4260733   0.8445659   1.23193279  0.93769263 -0.11409265
  0.0528376 ]","[9.79666457e-04 1.18460551e-03 4.71041246e-04 1.06412358e-04
 1.32771159e-03 4.94899545e-05]","[ 0.00966778 -0.00754514 -0.00030036  0.00320832  0.00171382  0.00590177
  0.0011817   0.00694772 -0.00459698  0.00380371 -0.00218402 -0.00099143
  0.0005666   0.00336414 -0.00180466  0.00420316 -0.00659842  0.00415458
 -0.006648   -0.00275928]",0.0845155374041379,0.8286649444644855,"[ 0.00966778 -0.00754514 -0.00030036  0.00320832  0.00171382  0.00590177
  0.0011817   0.00694772 -0.00459698  0.00380371 -0.00218402 -0.00099143
  0.0005666   0.00336414 -0.00180466  0.00420316 -0.00659842  0.00415458
 -0.006648   -0.00275928]"
AAL,"[ 0.24220902  0.08995291  0.235251    0.09868424 -0.03261094 -0.25661673
 -0.08353347 -0.21895327 -0.06681037  0.09498166  0.00667094  0.24539556
  0.1540179  -0.13883173 -0.18514316 -0.2861513   0.05664414 -0.10760136
 -0.18951064 -0.08684963 -0.09067305 -0.06795379  0.00310649 -0.1682925
 -0.09958891  0.14285476 -0.05542552  0.10475755  0.22024385  0.17121711
  0.30870958  0.14784663  0.04698956  1.05452513  1.76932854 -1.29215592
  2.73041936 -2.36131571  0.35921376 -0.80746949 -0.44161006 -0.74927675
  0.54321681 -1.56930427 -0.56877891 -0.18124767 -0.95110781  0.17275194
  0.56979222 -1.14118863  0.78467318 -1.47017352  1.11374165  0.        ]",0.13606990442791148,[ 0.00053346  0.00021291  0.00031729 -0.00024421  0.0002992   0.00015332],-5.875113706085926,0.0028084748356883463,0.8360559431612722,-0.03958728128861726,"[-0.11742935 -0.09807292 -0.06617443 -0.03437088  0.00813505  0.04690417
  0.09478428  0.13383676  0.15940602  0.17522435  0.14364802  0.04711252
 -0.09933698 -0.2613622  -0.29808321 -0.23588868 -0.2003996  -0.1548444
 -0.05633472  0.39084822  0.88972355  1.17061706  0.88246028 -0.10649302
 -0.0047541 ]",[ 0.00183429  0.00112513  0.00059751  0.00164582  0.00083305 -0.00048985],"[ 0.0140281  -0.00010492 -0.00720138  0.0136958  -0.01090041  0.00283427
 -0.00219652 -0.00117445 -0.00177812  0.00250751 -0.00424166 -0.00019899
 -0.00152339  0.00061247 -0.00061054  0.00065859 -0.00191112  0.00355957
 -0.00173123  0.00272801]",0.08506144678433311,0.8360559431612722,"[ 0.0140281  -0.00010492 -0.00720138  0.0136958  -0.01090041  0.00283427
 -0.00219652 -0.00117445 -0.00177812  0.00250751 -0.00424166 -0.00019899
 -0.00152339  0.00061247 -0.00061054  0.00065859 -0.00191112  0.00355957
 -0.00173123  0.00272801]"
AAP,"[ 0.11661176  0.2528655   0.13457349 -0.07307685  0.06685367 -0.20851518
 -0.15396304 -0.31411569 -0.09670644  0.01593982  0.05201164  0.26842145
  0.05959244 -0.01565171 -0.38090297 -0.20146487 -0.0507547  -0.10767282
  0.03377571 -0.00860977 -0.17438524  0.13955711 -0.2020416  -0.06792786
 -0.02148751  0.23638013  0.1424762   0.02337193  0.14456933  0.27549419
  0.21442527  0.42144134  0.02888949  0.70566504  0.89168902 -0.15624638
  1.85125582 -1.63905707  1.69109738 -2.26694188  0.46729295 -2.17263574
 -0.98870542 -0.66037579 -2.22237154  1.12397214 -1.31080869  0.98991152
  0.53746954 -0.19171645  0.85286769 -0.69336477  1.15432009  0.        ]",0.13466847719593522,"[-4.35591847e-04  1.08259401e-03 -8.03581294e-07 -4.72939944e-04
  5.29341008e-04  4.34292885e-04]",-5.1946042035802105,0.005546411130281443,0.8336139202887038,-0.038076455496171495,"[-0.11952684 -0.10237288 -0.06384756 -0.032734    0.00583936  0.04373837
  0.09436024  0.1308557   0.16146141  0.17671571  0.13908079  0.0532629
 -0.11122764 -0.25532622 -0.30639882 -0.23649433 -0.17940911 -0.14850104
 -0.06892263  0.42609609  0.8580887   1.19339547  0.89725278 -0.09877367
  0.0110437 ]",[ 0.00163859  0.00094494  0.00082419  0.00128301  0.00153179 -0.00060378],"[ 0.01301011 -0.00244976 -0.00395705  0.01132888 -0.00866792  0.00668069
 -0.00557255  0.0015667  -0.0060151  -0.0016344  -0.00112068 -0.00450433
  0.00195805 -0.00032862  0.00190609  0.00027149  0.00054075  0.00339719
  0.00051086  0.00325728]",0.08486494229041987,0.8336139202887038,"[ 0.01301011 -0.00244976 -0.00395705  0.01132888 -0.00866792  0.00668069
 -0.00557255  0.0015667  -0.0060151  -0.0016344  -0.00112068 -0.00450433
  0.00195805 -0.00032862  0.00190609  0.00027149  0.00054075  0.00339719
  0.00051086  0.00325728]"
AAPL,"[-0.05043829 -0.1410151  -0.01658648  0.42804225 -0.03538793  0.13994008
 -0.07624882  0.04006565 -0.05336811  0.00495479  0.20486098  0.0502967
 -0.50168978  0.23515618  0.38720012 -0.03270359 -0.16078224 -0.05899311
  0.29329996  0.11892344 -0.10098131  0.00568813 -0.27307446 -0.065966
  0.12252628  0.11231958  0.54686743 -0.12950468 -0.07344136  0.02155166
  0.10784947  0.03792944 -0.07127526 -0.6273981  -0.84616909  1.33649417
 -1.80662098  2.66778947  0.54010419  0.83223268  2.64405844 -1.32395018
  2.20952662 -1.76613818  0.05477793 -0.60598768 -0.56025656  0.15297067
 -0.30715045  0.73357875  0.80592887 -0.88376297  2.92233799  0.        ]",0.149764058862336,[-0.00039814 -0.00069278  0.00094491 -0.00030849  0.00081658  0.00124697],-4.8817405825667315,0.007583802298789905,0.8303659191408964,-0.04166444179186288,"[-0.12248255 -0.09086795 -0.06681565 -0.02393054  0.00800813  0.05474397
  0.09582559  0.13132254  0.16754343  0.16629527  0.10911278  0.06653916
 -0.06560195 -0.24279821 -0.31560987 -0.23426538 -0.15016862 -0.13389405
 -0.04881771  0.40217423  0.82041174  1.19086747  0.92827575 -0.11053197
  0.03928086]",[ 0.001267    0.00015353  0.00057999  0.00106507  0.00053077 -0.00079228],"[ 9.14504773e-03 -7.39616439e-03 -4.03112928e-05  1.28800229e-03
  3.80129193e-03  4.10663231e-03  3.65109831e-03  7.67094072e-03
 -3.85921209e-03  7.62852593e-03 -4.56716784e-03  1.95705752e-03
 -2.97191533e-03  1.66173700e-03 -6.44145253e-04 -1.26835543e-03
  2.38149872e-03  3.31116678e-03  4.58523050e-06  8.35395257e-03]",0.085040934087956,0.8303659191408964,"[ 9.14504773e-03 -7.39616439e-03 -4.03112928e-05  1.28800229e-03
  3.80129193e-03  4.10663231e-03  3.65109831e-03  7.67094072e-03
 -3.85921209e-03  7.62852593e-03 -4.56716784e-03  1.95705752e-03
 -2.97191533e-03  1.66173700e-03 -6.44145253e-04 -1.26835543e-03
  2.38149872e-03  3.31116678e-03  4.58523050e-06  8.35395257e-03]"
ABBV,"[-0.12047251  0.01134446 -0.11624644 -0.00912182  0.01899755 -0.00271176
  0.0370981  -0.00967112  0.0100262   0.12314919  0.14400908  0.12680425
 -0.16048169  0.22181711  0.03617823  0.04106215 -0.20723722 -0.03127128
  0.36450687  0.0800842  -0.11768033  0.17405183 -0.26827358  0.03297756
  0.16212036  0.01979609  0.59224372 -0.2114607   0.13780374  0.08541284
 -0.18537529  0.31352431  0.09511764 -0.59233252 -1.09426842  1.63314511
 -1.36469447  1.8557048   1.4453945  -0.67098625  2.04136074 -1.40364762
 -0.17207314  0.02126181 -0.98408099  0.76113544  0.51832278 -0.27620982
  1.07544442 -1.0228856   0.73512047 -1.86953595  0.45907416  0.        ]",0.15559663089020073,[-0.00153301  0.00173213 -0.00117473  0.00042045 -0.00029544  0.00010286],-4.327266835082664,0.013203585795809027,0.8290042240689273,-0.040258012253793496,"[-0.12459692 -0.1014362  -0.06536502 -0.02693291  0.01137691  0.05314846
  0.09816614  0.13621519  0.16532695  0.16981307  0.12798862  0.06467526
 -0.08640316 -0.23852761 -0.31901105 -0.23325509 -0.1436798  -0.13973082
 -0.05390194  0.42861584  0.83658409  1.21132868  0.93487199 -0.12007341
  0.04382353]",[ 0.00110967  0.0007646   0.00056471  0.00028742  0.00119929 -0.00039675],"[ 0.00928472 -0.00810053  0.0007647   0.00242575  0.00160009  0.0065317
 -0.00035816  0.00609845 -0.00417398  0.00091314  0.00088579 -0.0009935
  0.00102588  0.00483555 -0.00167898  0.00225165 -0.00215458  0.00329913
 -0.00314366  0.00227424]",0.08441714027074326,0.8290042240689273,"[ 0.00928472 -0.00810053  0.0007647   0.00242575  0.00160009  0.0065317
 -0.00035816  0.00609845 -0.00417398  0.00091314  0.00088579 -0.0009935
  0.00102588  0.00483555 -0.00167898  0.00225165 -0.00215458  0.00329913
 -0.00314366  0.00227424]"
ABT,"[-2.28410764e-01 -5.67946592e-02 -2.18734874e-01  1.16169262e-01
  6.27466176e-02  4.58333238e-02  1.40650982e-01  1.57875584e-01
 -1.26564031e-02  1.35093696e-01  2.66548495e-01  8.64228229e-02
 -2.89824848e-01  2.92770506e-01  2.73464347e-01  1.26789128e-01
 -2.81824238e-01 -1.24624317e-02  4.35301518e-01  1.12198717e-01
 -5.92853475e-02  1.52865080e-01 -2.47978964e-01  1.03842474e-01
  2.14329973e-01  6.53649002e-04  7.83246131e-01 -3.10667039e-01
  7.10092248e-02  8.21943993e-03 -3.03765642e-01  2.17219328e-01
  1.20365901e-01 -1.23505957e+00 -1.86195554e+00  1.98994080e+00
 -2.87788028e+00  3.57510962e+00  7.74671576e-01  8.11559828e-01
  2.80175498e+00 -1.09582230e+00  1.10789674e+00 -2.73261136e-01
 -4.38533256e-01  7.08567184e-01  7.12310769e-01 -2.50556970e-01
  1.48540910e+00 -1.31727844e+00  1.01583633e+00 -1.86898532e+00
  3.48176626e-01  0.00000000e+00]",0.14534857976760387,[ 0.00114804 -0.00160341  0.00066149  0.00026879 -0.00018624 -0.0001417 ],-5.141526844158312,0.005848752758420505,0.8269055503176207,-0.04086783265891726,"[-0.1266703  -0.09868648 -0.06446565 -0.02579772  0.01449337  0.05824744
  0.09754045  0.13718615  0.17037667  0.16754253  0.12083221  0.06792412
 -0.07260005 -0.23286146 -0.32609914 -0.23277785 -0.13551599 -0.13529893
 -0.04189058  0.4237149   0.83369159  1.22453682  0.94619602 -0.1220904
  0.05753745]","[ 8.86832124e-04  5.54230334e-04  4.87417139e-04 -2.65362991e-05
  9.13489653e-04 -2.91965858e-04]","[ 0.00741265 -0.01026762  0.00159137 -0.00179038  0.00661118  0.00500682
  0.00392053  0.0082111  -0.00336982  0.00455493 -0.00017523  0.00056394
  0.00092914  0.00544906 -0.00163948  0.00362966 -0.00323528  0.00426305
 -0.00324767  0.00222045]",0.08442316275995428,0.8269055503176207,"[ 0.00741265 -0.01026762  0.00159137 -0.00179038  0.00661118  0.00500682
  0.00392053  0.0082111  -0.00336982  0.00455493 -0.00017523  0.00056394
  0.00092914  0.00544906 -0.00163948  0.00362966 -0.00323528  0.00426305
 -0.00324767  0.00222045]"
ACN,"[ 1.84615097e-02  2.26930440e-01  4.95997726e-02 -2.53680494e-02
  2.16630710e-01 -3.28320215e-01  1.22155600e-01 -9.97216521e-02
 -2.72673558e-01  6.96314434e-02  1.67098908e-01  1.72583900e-01
  1.26309826e-01 -1.19858937e-01 -1.48940064e-01 -1.76532307e-01
 -1.05388965e-01 -6.81543139e-02 -2.21445390e-01 -1.77027307e-02
  1.51793021e-02  1.23816358e-03  8.98752997e-02  1.58697556e-01
 -5.55288884e-02  2.07387526e-01  5.46349153e-02 -3.15611172e-02
  1.00254852e-01  6.20660644e-02  3.94381458e-02  1.33068948e-01
  1.65349075e-01  2.36688094e-01  7.29801366e-01 -1.14729246e+00
  9.59923981e-01 -6.37267568e-01 -5.27325863e-01  7.07541822e-01
  8.76353680e-02 -7.41086449e-01  1.33783690e+00 -1.49276684e+00
 -8.78769106e-01  6.63434742e-01 -1.48165807e+00  1.00754554e+00
  1.21499799e+00 -1.77094520e+00  6.17292662e-01 -3.26877767e-01
 -1.98958445e+00  0.00000000e+00]",0.14304819787566997,[0.00061623 0.00035048 0.00056574 0.0004886  0.00031713 0.00094378],-4.898911462851603,0.007454693366603897,0.8317055573933828,-0.0383007087734789,"[-0.12124939 -0.10143941 -0.06017874 -0.03620327  0.01430605  0.05026754
  0.08859224  0.13337917  0.16645379  0.1702286   0.14148532  0.04679967
 -0.09817496 -0.25449557 -0.31249491 -0.23435516 -0.20346346 -0.14482862
 -0.039064    0.40053184  0.90556856  1.23557225  0.89286812 -0.10134505
  0.00414918]",[ 0.00159762  0.00091088  0.00035165  0.00085365  0.000701   -0.00011827],"[ 0.01161667 -0.0029726  -0.00708342  0.00870562 -0.00582485  0.00084825
  0.00214389  0.00034356 -0.00176531  0.0047124  -0.00430932 -0.00104473
  0.00108653 -0.0005014   0.0018599   0.00256325 -0.00400984  0.00355149
  0.00152164 -0.00524322]",0.08473229508167048,0.8317055573933828,"[ 0.01161667 -0.0029726  -0.00708342  0.00870562 -0.00582485  0.00084825
  0.00214389  0.00034356 -0.00176531  0.0047124  -0.00430932 -0.00104473
  0.00108653 -0.0005014   0.0018599   0.00256325 -0.00400984  0.00355149
  0.00152164 -0.00524322]"
ADBE,"[-0.07974358  0.10727595 -0.13583868  0.22017073  0.28072525 -0.10667768
  0.28534274  0.22887825 -0.2370118   0.01330761  0.34168132  0.06393095
 -0.11846202  0.0219086   0.24145267  0.01614482 -0.17427906 -0.06828458
 -0.01595124  0.12163528  0.08880606 -0.01993907  0.0732835   0.25683274
 -0.01361746  0.14230873  0.27528372 -0.10698845 -0.06589667 -0.02180619
 -0.16106784 -0.10355978  0.05229071 -1.0204578  -0.63346606 -0.47337292
 -1.77283495  2.36290787 -1.68712912  3.02925822  1.34049083 -0.49773286
  3.04927634 -1.36063664 -0.33698997  1.0283173  -0.72290402  0.61959478
  1.81501094 -1.50025317  0.46391041  0.70851132 -0.67276603  0.        ]",0.14859431113159727,"[-1.90500422e-03 -3.02902043e-04 -3.66893973e-04 -1.34405235e-04
  5.86325065e-05  3.53380771e-04]",-4.500036949028402,0.011108586079196774,0.8297961282641686,-0.03938414707776104,"[-0.12507542 -0.09586134 -0.05879126 -0.03052951  0.01922956  0.06043761
  0.08997997  0.13225886  0.17376123  0.16466928  0.12844532  0.05371575
 -0.0748964  -0.24178259 -0.31912157 -0.23594994 -0.18086296 -0.12955468
 -0.02317322  0.39498292  0.89360981  1.25508604  0.90118688 -0.10820205
  0.02024212]","[ 1.44557404e-03  3.94688936e-04  3.34963576e-04  3.50912624e-04
  3.01752633e-05 -3.70724575e-04]","[ 0.0079445  -0.00678794 -0.00548368  0.00110511  0.00291084 -0.00179712
  0.00895478  0.00385865 -0.00117614  0.00963188 -0.00433415  0.00059678
  0.00223986  0.00186513  0.00075316  0.00466013 -0.00373441  0.00345384
  0.00452276 -0.00148493]",0.0847169863487312,0.8297961282641686,"[ 0.0079445  -0.00678794 -0.00548368  0.00110511  0.00291084 -0.00179712
  0.00895478  0.00385865 -0.00117614  0.00963188 -0.00433415  0.00059678
  0.00223986  0.00186513  0.00075316  0.00466013 -0.00373441  0.00345384
  0.00452276 -0.00148493]"
ADI,"[ 1.34565570e-01  2.97497017e-01  1.15959315e-01 -9.38095839e-02
  1.70735955e-01 -2.39670981e-01 -3.99613183e-02 -2.08709444e-01
 -1.46109417e-01 -4.18374497e-02  4.76617516e-02  1.94098667e-01
  1.71569889e-01 -1.26410725e-01 -3.72194102e-01 -1.74713328e-01
  4.26007709e-04 -9.08123146e-02 -1.55675256e-01 -1.09728245e-02
 -6.60020880e-02  6.36375589e-02 -2.28072793e-02  3.82607629e-02
 -1.05254507e-01  2.36906172e-01 -1.10240147e-01  9.51122055e-02
  6.73067408e-02  2.03335588e-01  1.70541534e-01  2.37023149e-01
  4.44307359e-03  6.13569605e-01  1.13829344e+00 -1.05290970e+00
  1.93341728e+00 -1.88886739e+00  4.66523866e-01 -1.09086425e+00
 -3.84381974e-01 -1.38553186e+00 -4.15288784e-01 -5.04640601e-01
 -1.76560595e+00  1.24326985e+00 -1.33108510e+00  1.07724621e+00
  8.03527902e-01 -4.08669960e-01  4.25323513e-01  7.22214124e-01
 -1.28591622e-02  0.00000000e+00]",0.13128607014989588,"[-8.07233334e-04  1.46915955e-05  1.39127874e-04 -4.47802794e-04
  4.18270614e-04  4.12992550e-04]",-5.018620082921856,0.0066136466994819705,0.8339630012983875,-0.037669758282482826,"[-0.11995051 -0.10283488 -0.06116502 -0.0336678   0.00936894  0.04699126
  0.0927411   0.12892164  0.16143445  0.17211992  0.14464201  0.04705666
 -0.11046134 -0.25426453 -0.30274077 -0.23528921 -0.19784289 -0.14683582
 -0.0542407   0.41233418  0.8918472   1.21449719  0.88108902 -0.09885197
 -0.00736953]",[ 0.00186211  0.00081396  0.00060776  0.00120158  0.00101934 -0.00061465],"[ 1.27033610e-02 -1.76887979e-03 -6.62536197e-03  1.14679657e-02
 -9.44176033e-03  3.33392648e-03 -2.72786697e-03 -8.91539169e-04
 -3.62082153e-03 -1.77376755e-04 -1.18687332e-03 -3.43394709e-03
  2.61942132e-03 -4.12364389e-05  2.15622784e-03  1.14722975e-03
 -1.41570121e-04  2.64954794e-03  4.71959962e-03 -2.30809147e-04]",0.08474000582202589,0.8339630012983875,"[ 1.27033610e-02 -1.76887979e-03 -6.62536197e-03  1.14679657e-02
 -9.44176033e-03  3.33392648e-03 -2.72786697e-03 -8.91539169e-04
 -3.62082153e-03 -1.77376755e-04 -1.18687332e-03 -3.43394709e-03
  2.61942132e-03 -4.12364389e-05  2.15622784e-03  1.14722975e-03
 -1.41570121e-04  2.64954794e-03  4.71959962e-03 -2.30809147e-04]"
ADM,"[ 9.50291330e-02  2.49819928e-02  8.76775143e-02 -9.42055448e-02
  8.80017625e-02 -1.68063036e-01  8.32297988e-02 -1.30512521e-01
 -1.75254450e-01  9.04190623e-02 -1.05364800e-01 -3.61168385e-02
  7.02204957e-02 -9.33412003e-02 -9.21788648e-02 -1.70094193e-01
 -5.39117316e-02 -1.84220154e-02 -2.30867298e-01  3.39614348e-02
  1.14256736e-03 -7.22830249e-02  6.93342062e-02  1.24156229e-01
 -3.80813638e-02  3.75105634e-02 -1.46503945e-01  6.39455892e-02
  1.36255255e-01 -1.20107929e-01  1.71289280e-02 -2.01323456e-02
  8.25894580e-02  5.44655861e-01  7.73026403e-01 -5.70394012e-01
  1.25631547e+00 -9.84912114e-01 -7.06793343e-02  4.42478207e-02
 -3.67982391e-01  8.05329708e-02  5.57942793e-01 -9.35576789e-01
  4.98292797e-01 -1.04848642e+00 -2.99888584e-01 -7.49720429e-01
 -2.74444281e-01 -1.42921321e+00 -9.48123162e-01 -3.10090344e-01
 -2.92252356e+00  0.00000000e+00]",0.13042804453174855,"[-1.12688017e-03  1.25906457e-03 -2.51778992e-04 -1.46880916e-05
  3.95205866e-04  8.15004488e-04]",-4.371160559342747,0.012636566569236982,0.8331942832379747,-0.04016265431288467,"[-0.12043194 -0.10302163 -0.06315108 -0.03162368  0.01294663  0.04957282
  0.09163003  0.13414091  0.1554221   0.1601258   0.13932973  0.04869349
 -0.09407088 -0.25289701 -0.3049314  -0.2303677  -0.20325175 -0.13983508
 -0.04201668  0.38861827  0.89995733  1.22788745  0.89655927 -0.11737823
 -0.01088744]","[ 1.86186180e-03  9.19812060e-04 -8.00333501e-05  9.03978011e-04
  3.51140719e-04 -3.36122500e-04]","[ 0.01254233 -0.0029394  -0.00539637  0.00962879 -0.00689337  0.00180911
  0.00044832 -0.00082121  0.00048206  0.00263907 -0.00249129  0.0025952
 -0.00362925  0.00264473 -0.00316391 -0.00130124 -0.00298442 -0.00084698
  0.00169828 -0.00791944]",0.08433236626521201,0.8331942832379747,"[ 0.01254233 -0.0029394  -0.00539637  0.00962879 -0.00689337  0.00180911
  0.00044832 -0.00082121  0.00048206  0.00263907 -0.00249129  0.0025952
 -0.00362925  0.00264473 -0.00316391 -0.00130124 -0.00298442 -0.00084698
  0.00169828 -0.00791944]"
