,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-0.29038996  0.0912559   0.24340194 -0.09554096  0.19257136 -0.05744286
  0.21427141 -0.22420665 -0.0926561  -0.11845745 -0.12883874  0.0503601
 -0.041637   -0.03282252  0.03811539  0.07030457  0.03742511  0.09376695
 -0.14697669  0.23483051 -0.17794098  0.02409635  0.1211155   0.10427109
 -0.13519112 -0.05970826 -0.03071973  0.08671767  0.11219175  0.04717671
 -0.04237232  0.06555422  0.05381994 -0.0852998  -0.00930048  0.24616574
 -0.74333492  0.79779641  0.85219298 -1.14664819  0.54450705 -0.20117555
 -0.49049991 -0.42278786 -0.48827226  1.76535632 -0.36828315 -0.427578
  2.06125753 -1.06060034 -0.07529149 -2.30928819 -0.14742888  0.        ]",0.18423925067632604,"[ 5.83807627e-05 -5.58891076e-04 -5.87959244e-05 -8.49293394e-05
 -1.50936316e-04 -1.87578181e-04]",-5.708495857507745,0.0033176590256862857,0.8100029006921682,-0.036855003861835295,"[-1.10408294e-01 -9.32700842e-02 -5.39401379e-02 -2.32759056e-02
  2.51277730e-02  5.32641179e-02  9.80538780e-02  1.35598874e-01
  1.62752995e-01  1.74057683e-01  1.50514742e-01  6.98843618e-02
 -6.75721312e-02 -2.32466590e-01 -3.15067709e-01 -2.39759099e-01
 -2.01279920e-01 -1.31457208e-01 -8.49929698e-02  3.44530691e-01
  8.95345601e-01  1.28785917e+00  1.05306005e+00 -1.22130982e-01
 -3.85785863e-05]","[-1.37469306e-04  7.47790586e-04 -4.18052611e-04 -6.10299775e-05
  5.57518120e-04  8.60733150e-04]","[ 7.43237481e-03 -4.35125545e-03 -3.23708164e-03  3.20785900e-03
 -3.58303053e-03  4.04999514e-03 -2.61237634e-03 -8.08759253e-04
 -1.39036873e-03  3.14387336e-05 -8.56512733e-04  7.30409871e-04
  2.44444144e-03  4.09751209e-04 -1.71502142e-03  5.15408230e-03
 -3.14109464e-03  2.17692972e-03 -4.69322839e-03 -2.69402225e-04]",0.08481461058634147,0.8100029006921682,"[ 7.43237481e-03 -4.35125545e-03 -3.23708164e-03  3.20785900e-03
 -3.58303053e-03  4.04999514e-03 -2.61237634e-03 -8.08759253e-04
 -1.39036873e-03  3.14387336e-05 -8.56512733e-04  7.30409871e-04
  2.44444144e-03  4.09751209e-04 -1.71502142e-03  5.15408230e-03
 -3.14109464e-03  2.17692972e-03 -4.69322839e-03 -2.69402225e-04]"
AAL,"[-0.17355279  0.04585727  0.13274721 -0.09329351  0.30536801  0.0155354
  0.27698414  0.12590742  0.17621171 -0.11129442 -0.14740573 -0.0775904
  0.03040413  0.01445984  0.09454511 -0.04541538  0.04194949 -0.02835766
 -0.02964141  0.22655119 -0.1998066  -0.15289958  0.19528918  0.1526697
 -0.08443157  0.05888121 -0.17007539 -0.07215251  0.17328593  0.13453279
  0.06915348  0.08351889 -0.05206152 -0.55328357  1.33007828 -0.87937229
 -1.87346763  2.25148496  0.12674    -0.90612851  1.20732105 -0.15507052
 -0.33499098 -0.64309577 -0.0131435   0.35107699 -0.8754287   0.54536046
  0.3869747   0.14628592  0.34338238 -0.63906567  0.8559623   0.        ]",0.18425653406422837,"[ 2.62832129e-05  7.97447215e-05  2.46144573e-04 -3.38424953e-04
  2.68554048e-04 -5.91646473e-05]",-5.72556291647801,0.003261516797584001,0.81230075828226,-0.03732337671932553,"[-0.11288361 -0.09322326 -0.05119898 -0.02145266  0.02716004  0.0643756
  0.10618957  0.13550312  0.16179195  0.16753473  0.15386975  0.07220596
 -0.06442584 -0.24008546 -0.3151163  -0.24885989 -0.18961769 -0.13659819
 -0.09079413  0.32083534  0.90459717  1.29470247  1.06417152 -0.11136337
 -0.01045522]",[-0.00055022  0.0008868  -0.00016081  0.00025038  0.00053943  0.00059275],"[ 0.00615501 -0.00019608 -0.00667574  0.00043267  0.00022415  0.00220402
 -0.00160387  0.00091031 -0.00138492  0.00031858 -0.00144466  0.00196122
 -0.00124939 -0.0009901   0.00086089  0.00045469  0.00013999  0.00273673
 -0.00030928  0.00194218]",0.08547019003551726,0.81230075828226,"[ 0.00615501 -0.00019608 -0.00667574  0.00043267  0.00022415  0.00220402
 -0.00160387  0.00091031 -0.00138492  0.00031858 -0.00144466  0.00196122
 -0.00124939 -0.0009901   0.00086089  0.00045469  0.00013999  0.00273673
 -0.00030928  0.00194218]"
AAP,"[-1.22092960e-01  9.84979674e-02  2.36191070e-01 -7.30232957e-02
  9.35815018e-02  4.75825471e-02  8.16669111e-02 -2.05344267e-01
 -1.34369076e-01 -8.29025307e-02 -1.06763888e-01  1.23376229e-01
 -1.47263400e-01 -6.42411008e-02  3.05816171e-02 -8.34305605e-02
 -6.19703781e-02  9.06971659e-02 -7.61275385e-02  1.05750947e-01
 -6.05232396e-02  3.22545821e-03  1.05603790e-01  2.12650857e-03
 -5.25276575e-02 -6.34705557e-02  1.05823010e-01  1.06920147e-01
  1.49107511e-01  2.61978365e-02  2.51670234e-03 -3.86527553e-03
 -1.00616157e-02  2.70823820e-01 -5.52133729e-01  3.43233310e-01
  3.12141518e-01  6.48974577e-02  3.43490856e-01 -6.80998310e-01
  2.96941796e-01 -2.73808487e-01 -7.21089834e-01  1.37056306e-01
 -1.34261236e-01  9.72869038e-01 -1.56232713e-01 -4.59265801e-01
  1.47978961e+00 -5.96092415e-01 -5.03979034e-01 -2.32885118e+00
  8.77753965e-01  0.00000000e+00]",0.18033263248851863,"[ 1.66519246e-04 -2.91289853e-04  6.89276610e-05  2.11514241e-04
 -1.13650842e-04  2.56179842e-05]",-6.379941066147148,0.0016952228596939498,0.813312827849729,-0.03684688904523085,"[-0.11074268 -0.09270767 -0.05627026 -0.02059729  0.02133162  0.05391806
  0.09696425  0.13710984  0.16378294  0.17813062  0.14521702  0.06820763
 -0.06735438 -0.24114279 -0.3227141  -0.23812438 -0.19450806 -0.14452802
 -0.07058357  0.34406866  0.88856155  1.26348146  1.06930242 -0.12302063
  0.00729281]","[-1.46400053e-04  9.42592264e-04 -4.91684159e-04  7.71109411e-05
  3.44782759e-04  7.44419907e-04]","[ 0.00833561 -0.00599882 -0.00286609  0.00601325 -0.00550707  0.00264406
 -0.00152577 -0.00140985 -0.00152992 -0.00056881  0.0007636   0.0016262
  0.00042399  0.00094053 -0.00171682  0.0037533  -0.00183352  0.00080108
 -0.0046143   0.00267049]",0.08515683910333524,0.813312827849729,"[ 0.00833561 -0.00599882 -0.00286609  0.00601325 -0.00550707  0.00264406
 -0.00152577 -0.00140985 -0.00152992 -0.00056881  0.0007636   0.0016262
  0.00042399  0.00094053 -0.00171682  0.0037533  -0.00183352  0.00080108
 -0.0046143   0.00267049]"
AAPL,"[-0.27102414  0.10863987  0.06751179 -0.14851371  0.36003145 -0.04166898
  0.44608196  0.13013212  0.23982048 -0.11049914 -0.10159458 -0.01164086
  0.1562482   0.05446871  0.13663907  0.15626848  0.0280459   0.01354377
 -0.11082552  0.2104928  -0.26564855 -0.15948723  0.30557496  0.18174502
 -0.07526521  0.15408535 -0.29310239 -0.09404953  0.16313705  0.06391386
  0.1293028   0.0392638   0.01035988 -1.04358918  1.97140496 -1.33239299
 -2.76289631  2.69968045  0.4630768  -0.80913704  1.00623896  0.22137397
  0.38853739 -1.27298799 -0.2560538   0.99184592 -0.69722719 -0.5321009
  0.24950865  0.7465684  -0.52784174  0.40903105  0.0787845   0.        ]",0.18814712972647307,"[-3.06841452e-05  4.90474844e-04 -1.48951418e-04  3.65510587e-05
 -5.14639019e-06 -4.08428397e-05]",-6.223370851042396,0.001982551056798466,0.8103837717816361,-0.03669849440861557,"[-0.11421718 -0.09456661 -0.04986638 -0.02296408  0.03214664  0.0645106
  0.10778302  0.13528797  0.1636746   0.16990718  0.15975437  0.07418553
 -0.06189878 -0.2278816  -0.31500423 -0.24678147 -0.19744676 -0.13907675
 -0.09827663  0.31954114  0.92786056  1.30271007  1.06958634 -0.10191204
 -0.01707963]",[-0.00056599  0.00079503 -0.00032784  0.00036516  0.00046759  0.00073103],"[ 0.00494553  0.00181868 -0.00813215 -0.00186548  0.00133674  0.00313237
 -0.00115972  0.00032519 -0.00034636  0.00236544 -0.00311926  0.00127603
  0.00036838 -0.00037104 -0.00227793  0.0001286   0.00181522  0.00029389
  0.00237056 -0.00027565]",0.0855008449824195,0.8103837717816361,"[ 0.00494553  0.00181868 -0.00813215 -0.00186548  0.00133674  0.00313237
 -0.00115972  0.00032519 -0.00034636  0.00236544 -0.00311926  0.00127603
  0.00036838 -0.00037104 -0.00227793  0.0001286   0.00181522  0.00029389
  0.00237056 -0.00027565]"
ABBV,"[-0.22651358  0.09926486  0.10458487 -0.08870339  0.16170026 -0.05114354
  0.23641651 -0.13536819  0.04272852 -0.05904578 -0.03661427  0.03350127
  0.04705239 -0.00228253  0.06979642  0.19372843  0.0163257   0.06068588
 -0.17017943  0.13661051 -0.16020273 -0.00626655  0.11623314  0.02869013
 -0.07560895  0.02831862 -0.0691564   0.07662236  0.09698968 -0.04368451
  0.02217734 -0.00306908  0.07301628 -0.4533755   0.40657163  0.02344333
 -1.15208099  0.8467618   1.05435388 -0.91934749 -0.02427558  0.33247599
  0.08186321 -0.63797578 -0.37014373  1.37904959 -0.06975101 -0.94021979
  0.98733881 -0.08700592 -0.61648017 -0.56134438 -0.14999013  0.        ]",0.182705107365231,"[-2.09798358e-04 -5.73661923e-04 -8.86275270e-05 -1.31154259e-04
 -1.02996524e-04 -1.03276543e-04]",-6.187851484462641,0.0020542355724167873,0.8112591689032493,-0.03680247751276697,"[-0.11346201 -0.09317689 -0.05472958 -0.02330014  0.02592579  0.05600599
  0.10201658  0.13785814  0.1664911   0.17321457  0.15401788  0.07149707
 -0.06557392 -0.22433549 -0.3159823  -0.24288091 -0.20255149 -0.14470894
 -0.08329262  0.34188951  0.89345718  1.26814291  1.06725083 -0.11390281
 -0.00205324]","[-1.99321684e-04  7.16038361e-04 -6.53883435e-04  8.61581316e-05
  3.36547346e-04  9.31549972e-04]","[ 6.53541858e-03 -3.04596705e-03 -3.94232708e-03  2.18628683e-03
 -3.51433790e-03  4.60379209e-03 -1.93014868e-03 -2.34885692e-03
  7.45852583e-05  1.65326560e-03 -1.36251010e-03  1.01033528e-03
  1.31348144e-03  1.39621522e-03 -3.20417855e-03  2.22402331e-03
 -5.42714933e-04  4.88490169e-04  7.78191224e-06 -5.29632144e-04]",0.08531097433287488,0.8112591689032493,"[ 6.53541858e-03 -3.04596705e-03 -3.94232708e-03  2.18628683e-03
 -3.51433790e-03  4.60379209e-03 -1.93014868e-03 -2.34885692e-03
  7.45852583e-05  1.65326560e-03 -1.36251010e-03  1.01033528e-03
  1.31348144e-03  1.39621522e-03 -3.20417855e-03  2.22402331e-03
 -5.42714933e-04  4.88490169e-04  7.78191224e-06 -5.29632144e-04]"
ABT,"[-0.231093    0.11302526  0.18672298 -0.07456085  0.17928626 -0.06259117
  0.19758295 -0.22341776  0.05230413 -0.00833079 -0.03320475  0.11344219
  0.01090544  0.08106286  0.01473112  0.18601514  0.00790573  0.09463494
 -0.11942438  0.14690933 -0.1757604  -0.04310433  0.14912481  0.11088199
 -0.08665163  0.00676989 -0.09014436  0.07352059  0.12456772 -0.02203849
  0.00214583 -0.00418982  0.11932809 -0.3782376   0.37927886 -0.03376686
 -1.03851896  0.65151249  0.87950752 -0.5484325  -0.03975738  0.1093475
  0.47779124 -0.91475413 -0.73625067  1.69515062 -0.09236151 -0.90895882
  1.05158487 -0.01381277 -0.26418845 -1.16515952 -0.20996924  0.        ]",0.18154917300455628,"[ 8.32055596e-05 -6.98053734e-04  7.71696515e-05  1.77231142e-05
 -8.53724757e-05  8.87286822e-05]",-6.234928704588379,0.001959768931878212,0.811169104542664,-0.03667149839519805,"[-0.11169966 -0.09281718 -0.05419451 -0.02346037  0.02469275  0.05331027
  0.10240966  0.13971726  0.16652454  0.1767905   0.15223668  0.07561734
 -0.06875437 -0.22466726 -0.31637344 -0.23994779 -0.19868446 -0.14274396
 -0.08464335  0.33670128  0.89978076  1.28700274  1.06676606 -0.1165939
 -0.00342334]","[-1.84456744e-04  8.01512934e-04 -6.02256584e-04  1.40761331e-05
  3.46750280e-04  1.03465790e-03]","[ 6.70084463e-03 -3.11799368e-03 -4.09152759e-03  2.47771953e-03
 -4.07188549e-03  4.11255049e-03 -9.11490577e-04 -2.37688598e-03
 -4.96412869e-04  2.79625478e-03 -2.12513375e-03 -3.35696351e-06
  2.16962942e-03  1.31837207e-03 -3.10202844e-03  2.55568703e-03
 -2.24333030e-04  1.31934498e-03 -1.68737512e-03 -7.50692809e-04]",0.08521359348350901,0.811169104542664,"[ 6.70084463e-03 -3.11799368e-03 -4.09152759e-03  2.47771953e-03
 -4.07188549e-03  4.11255049e-03 -9.11490577e-04 -2.37688598e-03
 -4.96412869e-04  2.79625478e-03 -2.12513375e-03 -3.35696351e-06
  2.16962942e-03  1.31837207e-03 -3.10202844e-03  2.55568703e-03
 -2.24333030e-04  1.31934498e-03 -1.68737512e-03 -7.50692809e-04]"
ACN,"[-3.02474640e-01  8.61269034e-02  2.61756861e-01 -1.55443628e-01
  2.63161770e-01 -1.53712540e-02  3.02554735e-01 -7.91588872e-02
 -1.12458570e-01 -2.05228220e-01 -2.24322887e-01  4.26289262e-02
 -5.85800145e-02 -8.24605337e-02  7.86849516e-02 -9.71484514e-02
  2.09192708e-03  8.38874798e-02 -8.44872009e-02  2.74787044e-01
 -2.07133900e-01 -2.57643963e-02  2.41011078e-01  1.73674735e-01
 -1.23299753e-01 -1.46776998e-02 -9.28990492e-02 -1.80212363e-02
  1.43987405e-01  1.48303566e-01  1.76790043e-02  1.04445139e-01
 -4.26802964e-02 -1.18035062e-01  5.23976937e-01 -4.56119216e-01
 -1.10079969e+00  1.65112053e+00  1.54667625e-01 -1.11437657e+00
  1.45310252e+00 -5.54676680e-01 -9.01582077e-01 -2.70630594e-01
 -1.99045382e-01  1.36896554e+00 -6.99530008e-01 -7.62990613e-02
  2.10039252e+00 -1.14995495e+00 -1.04179644e-01 -2.72687351e+00
  1.36399862e-01  0.00000000e+00]",0.1814241952154332,"[-6.25546875e-05  3.21766391e-04 -9.08164432e-06  2.07028834e-04
 -1.05704566e-05  7.79664529e-05]",-5.829689148710922,0.002938990427205994,0.8097652291730072,-0.0368989108577315,"[-0.10999855 -0.09461177 -0.05225493 -0.02211896  0.02773269  0.05790584
  0.09740706  0.13204789  0.15891604  0.17340385  0.15047121  0.06726826
 -0.0651408  -0.24368032 -0.31817024 -0.23967686 -0.19581188 -0.12645328
 -0.08976499  0.33702776  0.91640047  1.3046947   1.05448178 -0.11719332
 -0.00526532]",[-0.00037294  0.00079202 -0.00013785  0.00012595  0.00069211  0.00060767],"[ 0.00729831 -0.00268894 -0.00538841  0.00237163 -0.00129815  0.00223365
 -0.00235104  0.00161553 -0.00241491 -0.00120173 -0.00043908  0.00148442
  0.00154778 -0.00065354 -0.00080672  0.00525431 -0.00333614  0.00193356
 -0.00588249  0.00057785]",0.08474672270098893,0.8097652291730072,"[ 0.00729831 -0.00268894 -0.00538841  0.00237163 -0.00129815  0.00223365
 -0.00235104  0.00161553 -0.00241491 -0.00120173 -0.00043908  0.00148442
  0.00154778 -0.00065354 -0.00080672  0.00525431 -0.00333614  0.00193356
 -0.00588249  0.00057785]"
ADBE,"[-0.35925743  0.06157104  0.14703662 -0.16127636  0.33736136 -0.06802021
  0.42938712  0.03892693  0.09114569 -0.20219987 -0.17749875 -0.05368262
  0.08448956 -0.03311294  0.12750261  0.05739257  0.03464086  0.02651049
 -0.13658428  0.29948281 -0.29470707 -0.08900622  0.26823129  0.20528963
 -0.13699826  0.07418583 -0.27564837 -0.07620488  0.1348916   0.12852658
  0.06616815  0.11279296  0.0090854  -0.77293709  1.54291479 -0.9221293
 -2.46276969  2.64657639  0.51244105 -1.25398526  1.5130437  -0.32689492
 -0.3335685  -0.78512738 -0.46178929  1.43576775 -0.63159161 -0.2205051
  1.32228531 -0.42393234  0.01988571 -1.17846337 -0.2816913   0.        ]",0.1847747407620923,[ 0.00015548  0.00049301 -0.00016761  0.00018808 -0.00013654 -0.00020508],-5.895593078800707,0.0027515439766507485,0.8086484718339845,-0.03710950513684792,"[-0.11239122 -0.09482163 -0.05056277 -0.02360993  0.03153163  0.06153509
  0.10337449  0.13205268  0.16061565  0.16818935  0.15686194  0.06982698
 -0.06277791 -0.23455173 -0.31528452 -0.24597179 -0.19980907 -0.12692051
 -0.10148189  0.32731265  0.92262136  1.30954303  1.05411968 -0.10856928
 -0.01601412]",[-0.00050256  0.00069831 -0.00017154  0.00022823  0.00069294  0.00071525],"[ 0.00563543  0.00044745 -0.00689816 -0.0011569   0.00127619  0.00326106
 -0.00246007  0.00169963 -0.00186931  0.00033089 -0.00186938  0.00080334
  0.00160214 -0.00034079 -0.00134968  0.00297526 -0.00138933  0.00209394
 -0.00186922 -0.00095723]",0.08496906301336578,0.8086484718339845,"[ 0.00563543  0.00044745 -0.00689816 -0.0011569   0.00127619  0.00326106
 -0.00246007  0.00169963 -0.00186931  0.00033089 -0.00186938  0.00080334
  0.00160214 -0.00034079 -0.00134968  0.00297526 -0.00138933  0.00209394
 -0.00186922 -0.00095723]"
ADI,"[-4.09578590e-01  9.21221522e-02  2.05956589e-01 -1.48636509e-01
  2.73921066e-01 -1.23547040e-01  3.76897211e-01 -2.40407480e-01
  5.76901324e-02 -9.73701793e-02 -8.34353234e-02 -9.92488151e-03
  8.12826258e-02 -1.94409363e-03  7.26318136e-02  2.56195107e-01
  3.26815774e-02  8.82975003e-02 -2.27043853e-01  2.73724487e-01
 -3.22313192e-01 -2.43757125e-02  1.97597838e-01  1.50038279e-01
 -1.51342209e-01  4.73616193e-02 -1.94217901e-01  5.13292757e-02
  1.35612331e-01 -1.12615427e-02 -1.32170053e-04  3.08858999e-02
  1.19596485e-01 -7.18552622e-01  9.04118292e-01 -1.50524093e-01
 -2.09921761e+00  1.63342910e+00  1.45620585e+00 -1.44572196e+00
  4.25369491e-01  1.79378585e-01  9.48598703e-02 -1.02772380e+00
 -8.51836100e-01  2.36127193e+00 -7.17957627e-02 -1.23217386e+00
  1.65814643e+00 -3.74190435e-01 -1.87339919e-01 -1.72972702e+00
 -1.01383497e+00  0.00000000e+00]",0.18718908404626503,"[ 1.10189760e-04 -1.17263523e-04 -3.22901695e-05 -2.98551375e-04
  1.02295755e-05 -2.51493248e-04]",-5.489952922601343,0.004128038506995528,0.8076587966843399,-0.03680439685486843,"[-0.11108901 -0.09453287 -0.05206787 -0.02500248  0.02987149  0.05269237
  0.10237798  0.1362123   0.16437894  0.17046144  0.15600173  0.07114464
 -0.06615635 -0.22161488 -0.31482674 -0.24226983 -0.2076605  -0.12872455
 -0.10307984  0.33546577  0.91275749  1.29674476  1.05406667 -0.1113985
 -0.00928043]","[-1.78663355e-04  7.32575892e-04 -5.64338826e-04  1.26133299e-05
  4.72205579e-04  9.68226222e-04]","[ 0.0058458  -0.00153138 -0.00456369 -0.00033057 -0.0014397   0.00572417
 -0.0031699  -0.00122208 -0.00041722  0.00164036 -0.00255571 -0.00021273
  0.00387685  0.00136528 -0.00410348  0.00388319 -0.00127012  0.00185942
 -0.0033521  -0.0028469 ]",0.08482552697867547,0.8076587966843399,"[ 0.0058458  -0.00153138 -0.00456369 -0.00033057 -0.0014397   0.00572417
 -0.0031699  -0.00122208 -0.00041722  0.00164036 -0.00255571 -0.00021273
  0.00387685  0.00136528 -0.00410348  0.00388319 -0.00127012  0.00185942
 -0.0033521  -0.0028469 ]"
ADM,"[-1.55711236e-01  9.40124496e-02  2.14080488e-01 -6.70862432e-02
  1.78328109e-01  1.74475508e-02  1.47396097e-01 -1.31623676e-01
 -9.00997883e-03 -6.84415523e-02 -1.03654179e-01  7.19448357e-02
 -7.35906211e-02  1.05619397e-04  3.94096765e-02 -1.38737686e-02
 -6.05579517e-03  5.93746394e-02 -7.29111805e-02  1.56386626e-01
 -1.14716441e-01 -5.09409652e-02  1.27314044e-01  6.87575786e-02
 -7.77139057e-02 -3.29531376e-02  5.77325085e-03  6.52198693e-02
  1.60300294e-01  5.03269001e-02  8.32913610e-03  2.38220603e-02
  9.78732131e-03 -4.04779503e-02  6.23373971e-02  5.73760779e-03
 -4.82901227e-01  7.28339063e-01  4.25931428e-01 -7.38954537e-01
  4.55849942e-01 -1.69533830e-01 -3.79880669e-01 -3.33116993e-01
 -2.38714630e-01  9.90549103e-01 -4.29022341e-01 -1.75752296e-01
  1.16295429e+00 -2.87944923e-01 -1.54558875e-01 -1.66566072e+00
  7.87475099e-01  0.00000000e+00]",0.1813563343323067,"[-2.42279571e-04 -3.55137838e-04 -6.07280933e-05  1.94652337e-04
 -1.19434363e-04  1.54168120e-04]",-5.611993053093696,0.0036537799186538607,0.8126516512301745,-0.03687707539435857,"[-1.11180311e-01 -9.25974328e-02 -5.41841618e-02 -2.13538274e-02
  2.32716178e-02  5.62682633e-02  1.00691901e-01  1.37452546e-01
  1.63750540e-01  1.75200911e-01  1.48680103e-01  7.14597217e-02
 -6.71462634e-02 -2.37170137e-01 -3.18371641e-01 -2.41340475e-01
 -1.94274480e-01 -1.40980586e-01 -7.78966217e-02  3.35935233e-01
  8.93029175e-01  1.27784731e+00  1.06542061e+00 -1.20427429e-01
  1.25131158e-03]","[-2.27065181e-04  9.30735018e-04 -4.10281688e-04  7.81544845e-05
  4.07342497e-04  7.71934189e-04]","[ 0.00751488 -0.00410395 -0.00392126  0.00395923 -0.00378883  0.00290465
 -0.00150248 -0.00103206 -0.00129345  0.00033338 -0.0005591   0.00134883
  0.00042836  0.00024416 -0.00100268  0.00279441 -0.00099442  0.00164691
 -0.00293451  0.0021371 ]",0.0852428466872997,0.8126516512301745,"[ 0.00751488 -0.00410395 -0.00392126  0.00395923 -0.00378883  0.00290465
 -0.00150248 -0.00103206 -0.00129345  0.00033338 -0.0005591   0.00134883
  0.00042836  0.00024416 -0.00100268  0.00279441 -0.00099442  0.00164691
 -0.00293451  0.0021371 ]"
