,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[-5.23630398e-01  4.27626539e-01  9.55450249e-02  2.18276823e-01
 -3.71079688e-01 -3.89736302e-02 -5.55155470e-01  1.29699841e-01
 -1.30553433e-01 -8.50992750e-02 -1.88885091e-01 -1.17368328e-02
  1.64003449e-02 -3.92714198e-02 -4.07488783e-01  2.72797075e-01
 -1.25206910e-01  3.65786448e-01  1.28417743e-01 -3.74817331e-02
  3.88337605e-02 -5.58396507e-02 -1.70779076e-01  5.90355898e-03
 -1.17165802e-01  1.22787333e-01  7.79290295e-04  1.63949646e-01
 -1.55514829e-01 -3.62719488e-01  4.43332379e-02 -1.03138669e-01
  2.09462251e-01  6.22825121e-01  6.37150505e-01 -6.11217294e-01
  1.66024384e+00 -2.76390166e+00  1.92665264e+00 -3.67758622e+00
  6.31905818e-01 -2.95676526e+00 -6.53094408e-01 -1.65095287e+00
 -4.75475799e-01 -1.01957575e+00  6.07163362e-01 -1.01111685e+00
  1.07320339e+00 -1.12094872e-01  1.28726617e+00  1.42027731e+00
  2.92773558e+00  0.00000000e+00]",0.23529321919273952,"[-1.86276795e-03  1.22266397e-03 -8.53199510e-04 -4.07830345e-04
  1.27909385e-04  5.92383561e-05]",-4.4347072411116795,0.011858537091639313,0.7201202556488326,-0.026548942424886354,"[-0.10623571 -0.07952656 -0.06409436 -0.01662474  0.00656557  0.06706648
  0.0971045   0.13829812  0.16217269  0.18623556  0.1856651   0.12284521
 -0.02917044 -0.16057639 -0.34143322 -0.29477046 -0.21710127 -0.20154212
 -0.1534931   0.06282992  0.70443727  1.29783045  1.65275492  0.42701658
 -0.0034371 ]",[ 0.00087236  0.00018337 -0.00214262 -0.00121701 -0.00052468  0.00011177],"[ 0.01547743 -0.00408038 -0.00432378  0.00818863 -0.00951597  0.00659584
 -0.01016841 -0.00070467 -0.00734491 -0.00317299 -0.00386589 -0.00104434
 -0.00452537  0.00305318 -0.00367738  0.00283741 -0.00174321  0.00470515
  0.00536445  0.00840117]",0.0847514766635378,0.7201202556488326,"[ 0.01547743 -0.00408038 -0.00432378  0.00818863 -0.00951597  0.00659584
 -0.01016841 -0.00070467 -0.00734491 -0.00317299 -0.00386589 -0.00104434
 -0.00452537  0.00305318 -0.00367738  0.00283741 -0.00174321  0.00470515
  0.00536445  0.00840117]"
AAL,"[-0.11888925  0.08069962  0.00415345  0.23657302 -0.18538631 -0.36873102
 -0.14019259  0.30901744 -0.06168782 -0.33065692 -0.02961128  0.05910937
 -0.02240388 -0.21610904 -0.51285092 -0.10574256 -0.36496604  0.22879186
  0.27898151 -0.03083543  0.34200601  0.01128192  0.31692307  0.17938642
  0.10007903  0.13260845 -0.09533979  0.15514745  0.36374505  0.26935473
  0.28629742  0.19052969  0.12289917 -2.00804318 -1.31735294 -2.50362168
 -2.87682112 -0.91115096 -3.38388552  0.25071071 -1.68762385 -0.05767865
  0.52097462 -1.59571223  1.30337324 -2.77465646  0.56755179 -1.83690898
 -0.56544266  0.03609148 -0.51601306  1.77743967  1.20735821  0.        ]",0.22740845081032418,"[-1.57902620e-03  1.23964631e-03 -7.90429975e-04  9.98290790e-06
 -1.35222404e-05  1.93897269e-04]",-4.469217718464999,0.011456274377909309,0.7283484736499387,-0.029751449930027644,"[-0.10764957 -0.07910065 -0.05917185 -0.02625608  0.0184434   0.07268851
  0.10037796  0.1284015   0.16958873  0.18901578  0.18133118  0.11367772
 -0.03582243 -0.18742627 -0.35818751 -0.30024277 -0.20625196 -0.20352858
 -0.11735419  0.07016445  0.79360949  1.33279331  1.7029021   0.44002248
 -0.01032017]","[ 8.14890050e-04  1.55814983e-03 -4.11047672e-04 -4.95313170e-04
  1.19668964e-04 -8.29881745e-05]","[ 0.00764463 -0.00944431 -0.00977953 -0.00453579 -0.00436673 -0.00870908
  0.00074057 -0.00633835 -0.00129264  0.00090729 -0.00486107  0.00437891
 -0.00929293  0.00300716 -0.00683642 -0.00274133  0.00040862 -0.00147763
  0.00743086  0.00360012]",0.08472447796199623,0.7283484736499387,"[ 0.00764463 -0.00944431 -0.00977953 -0.00453579 -0.00436673 -0.00870908
  0.00074057 -0.00633835 -0.00129264  0.00090729 -0.00486107  0.00437891
 -0.00929293  0.00300716 -0.00683642 -0.00274133  0.00040862 -0.00147763
  0.00743086  0.00360012]"
AAP,"[ 1.18349795e-02 -1.00163446e-01 -7.99082850e-02  2.01616678e-01
 -4.94733259e-02 -4.02436391e-01  5.73470761e-02  3.31780951e-01
  3.63067951e-03 -3.28192832e-01 -8.06030152e-02  3.30192109e-02
 -1.07816291e-01 -2.48455483e-01 -4.19404272e-01 -4.22745935e-01
 -5.03487080e-01  3.38772149e-02  3.42821185e-01  1.56413323e-02
  3.27172765e-01 -1.87269687e-01  3.74615059e-01  9.01376958e-02
  1.67770376e-01  1.98921648e-01 -1.09156574e-01  2.38587384e-01
  5.77550341e-01  5.51533031e-01  2.33822949e-01  2.66547974e-01
 -8.43236901e-03 -2.81206396e+00 -1.96417451e+00 -2.75129978e+00
 -4.33543013e+00  1.21375102e-01 -5.50674980e+00  2.29010694e+00
 -2.92027806e+00  2.04447521e+00  5.10562738e-01 -4.01257796e-01
  1.90830259e+00 -2.32678198e+00  8.78015700e-01 -1.55750691e+00
 -6.10080760e-01  2.38098150e-01 -4.36183959e-01  1.48523892e+00
  1.69138546e+00  0.00000000e+00]",0.2121978091601673,[-0.00226664  0.00060338 -0.00125843 -0.00036688 -0.00034102 -0.00061139],-4.755492269719569,0.008604308010275378,0.7310060425172489,-0.03142857969188886,"[-0.10929587 -0.07983166 -0.05550669 -0.0274359   0.0243063   0.07344621
  0.10314282  0.12837864  0.16821675  0.18797016  0.1768901   0.11224804
 -0.02989803 -0.20907689 -0.36875073 -0.31495587 -0.20094756 -0.19867717
 -0.12058413  0.03815578  0.80071567  1.31450902  1.72446995  0.45411193
 -0.01002483]",[ 0.00092945  0.00214797  0.00046726 -0.00053273  0.00024146 -0.00042685],"[ 0.00526118 -0.01119553 -0.0105124  -0.008677   -0.00145318 -0.0148434
  0.00638005 -0.0095355   0.00369923  0.00126931 -0.00196569  0.00628333
 -0.00791855  0.00404296 -0.00636575 -0.0033857   0.00177814 -0.00147662
  0.00638708  0.00485563]",0.08511623161934889,0.7310060425172489,"[ 0.00526118 -0.01119553 -0.0105124  -0.008677   -0.00145318 -0.0148434
  0.00638005 -0.0095355   0.00369923  0.00126931 -0.00196569  0.00628333
 -0.00791855  0.00404296 -0.00636575 -0.0033857   0.00177814 -0.00147662
  0.00638708  0.00485563]"
AAPL,"[-0.2709172   0.06771607 -0.07825271  0.59562013 -0.13582403 -0.47237677
 -0.37338997  0.52022565 -0.11267324 -0.25633236 -0.37519931  0.14543844
 -0.10658872 -0.08178323 -0.69380672  0.18305012 -0.87510953  0.01896349
  0.30189377  0.17112574  0.53477617 -0.17550253  0.24674872 -0.13551363
 -0.00587769  0.10049582 -0.01941108  0.17551934  0.40292399  0.27505733
  0.44256498  0.08824038  0.01637479 -2.58676604 -1.4014608  -3.69857765
 -3.08863005 -2.92370143 -4.65192539 -1.14321654 -3.81895396 -0.44271237
 -1.94100573 -0.97729047 -0.20492695 -1.96374063  0.34185677 -1.65860275
 -0.05797694 -0.04809033  0.21454078  1.80567284  2.43570194  0.        ]",0.23736633239410693,"[-5.03339288e-04  3.36838730e-04 -3.30456741e-04  4.27513104e-05
 -1.07312608e-04 -7.81591670e-05]",-4.951758628068926,0.007070962794554304,0.7252578090521908,-0.029887065317563296,"[-0.10966335 -0.07077549 -0.05746671 -0.02887958  0.01179057  0.0791187
  0.09801883  0.13041172  0.15531757  0.19237266  0.17728412  0.12155955
 -0.04725574 -0.16851331 -0.39995794 -0.31618207 -0.2029171  -0.17911741
 -0.08835246  0.04099687  0.77324017  1.26561581  1.68597783  0.437599
 -0.00905348]","[ 7.18214456e-04  1.64674625e-03 -3.42052584e-04 -1.87255114e-04
 -8.59900290e-05 -4.44764902e-04]","[ 0.0058351  -0.00956703 -0.01334195 -0.00534665 -0.01003489 -0.01229489
 -0.00312861 -0.01196194 -0.00196742 -0.00569759 -0.0033154   0.00014576
 -0.00635312  0.00263946 -0.0060181  -0.00183308 -0.00037689  0.00019591
  0.00729709  0.00721721]",0.0845589955321377,0.7252578090521908,"[ 0.0058351  -0.00956703 -0.01334195 -0.00534665 -0.01003489 -0.01229489
 -0.00312861 -0.01196194 -0.00196742 -0.00569759 -0.0033154   0.00014576
 -0.00635312  0.00263946 -0.0060181  -0.00183308 -0.00037689  0.00019591
  0.00729709  0.00721721]"
ABBV,"[ 0.17446218  0.1571954   0.13996165  0.63380518  0.02898271 -0.07682461
 -0.29696226  0.51783947 -0.15899118 -0.22454856 -0.11113208  0.23429717
 -0.09951341  0.05914963 -0.05666861  0.1969921  -0.39076269 -0.10389691
 -0.05865098 -0.23016892  0.13266713 -0.19522873 -0.09499308  0.01393393
 -0.03890504  0.10732416  0.00498766  0.32604996 -0.09196664  0.0584913
 -0.07893288  0.03674429 -0.14924855 -0.29422996 -0.10361081 -1.05445119
 -0.17888521 -1.59043008 -1.31202096 -0.47317296 -2.28665088  0.97783941
 -1.6795432   1.88947198  0.32855924  0.37922531  2.12714041 -1.64896901
  1.96256525 -1.58013022  0.22835023  0.42934751 -0.22667454  0.        ]",0.2265627442619047,"[-1.14921621e-03 -3.13051851e-05 -4.20984630e-04 -9.99501559e-04
  1.49164646e-04 -5.86159491e-04]",-4.314948647489202,0.013367235909629328,0.7343121852958872,-0.029009236073446677,"[-0.10424508 -0.07030032 -0.05342669 -0.01863282  0.01403688  0.07914967
  0.09630682  0.13145677  0.16597852  0.19628491  0.17608798  0.12742432
 -0.00672683 -0.16933301 -0.36262537 -0.32265145 -0.23660037 -0.22687317
 -0.14056872  0.04614891  0.70098531  1.31109888  1.68148661  0.43443047
 -0.00221611]",[ 0.00113868  0.00046812 -0.00106501 -0.00158175 -0.00036634 -0.00077504],"[ 0.01284484 -0.00610247 -0.0055328   0.00303672 -0.006348   -0.00289315
 -0.0014342  -0.00853429  0.00240317 -0.00534663  0.00551894  0.00156874
 -0.00043834  0.00778354 -0.00581976  0.00429499 -0.00449078  0.00133568
  0.00178136 -0.00026169]",0.08580781402230671,0.7343121852958872,"[ 0.01284484 -0.00610247 -0.0055328   0.00303672 -0.006348   -0.00289315
 -0.0014342  -0.00853429  0.00240317 -0.00534663  0.00551894  0.00156874
 -0.00043834  0.00778354 -0.00581976  0.00429499 -0.00449078  0.00133568
  0.00178136 -0.00026169]"
ABT,"[-0.33716748  0.23344917  0.13794126  0.62889011 -0.18442562 -0.35035562
 -0.47947984  0.47607343 -0.25198598 -0.27494425 -0.37599065  0.12096694
 -0.05369742  0.0323777  -0.62108542  0.34007938 -0.65941724  0.09659923
  0.15794166 -0.12169472  0.38126074 -0.20674972  0.01542837  0.02876008
 -0.15507444  0.08800259 -0.03279526  0.21141364  0.15655939 -0.01898783
  0.19606017  0.01614348  0.09188744 -1.16228089 -0.64498835 -2.73573415
 -1.47368024 -3.1248648  -2.21500249 -2.34880264 -2.48256284 -1.33420821
 -1.64762599 -1.22538307 -0.28723118 -2.1084467   0.69076124 -2.39832155
  0.79711252 -1.38909921  0.79897612  0.11894259  2.37856735  0.        ]",0.24676153289985306,[-0.00255548  0.00223902 -0.00117354 -0.00040754  0.00028998  0.00040685],-4.48444186099783,0.011283183348298989,0.7239109686292532,-0.02834518637498657,"[-0.10508733 -0.07018738 -0.0588972  -0.02539283  0.00851232  0.07775623
  0.09260246  0.12970819  0.15468584  0.19102257  0.18007638  0.12685239
 -0.04203273 -0.15717749 -0.38423703 -0.31060512 -0.21507595 -0.21133485
 -0.10528856  0.03693007  0.73026122  1.29776845  1.65006955  0.4323811
 -0.00923919]",[ 0.00091582  0.0010323  -0.00124128 -0.00088857 -0.00028953 -0.00022451],"[ 0.01009955 -0.00749671 -0.01050085 -0.00067377 -0.01059847 -0.00535069
 -0.00654321 -0.00858378 -0.00381889 -0.00533112 -0.0035089  -0.00020981
 -0.00701937  0.00362135 -0.00789715  0.0010581  -0.00446639  0.0022012
  0.00217099  0.00719141]",0.08500007901566412,0.7239109686292532,"[ 0.01009955 -0.00749671 -0.01050085 -0.00067377 -0.01059847 -0.00535069
 -0.00654321 -0.00858378 -0.00381889 -0.00533112 -0.0035089  -0.00020981
 -0.00701937  0.00362135 -0.00789715  0.0010581  -0.00446639  0.0022012
  0.00217099  0.00719141]"
ACN,"[-0.38052938  0.00587258 -0.06545105  0.30211889 -0.10122726 -0.40463157
 -0.25728423  0.21861337 -0.08523679 -0.09423831 -0.37267314  0.00916563
 -0.09308555  0.00331559 -0.62900565  0.14418152 -0.64940602  0.02536648
  0.25572348  0.24831394  0.42484733 -0.12016991  0.19433489 -0.16068596
 -0.08009914  0.06281023  0.01586815  0.01984925  0.39037415  0.14871687
  0.38784106  0.03251408  0.05415361 -1.8861651  -1.02073735 -2.66819825
 -2.36913381 -2.16186249 -3.31126503 -1.16851629 -2.66276312 -0.81629008
 -1.56571904 -1.53010282 -0.77712947 -1.84647318 -0.89177133 -0.91768912
 -0.99525921  0.29101944  0.20436815  0.67686094  2.83916673  0.        ]",0.243669497317774,"[-3.87226934e-03  9.79491497e-04 -1.50826966e-03 -5.83707116e-04
 -7.84019582e-06  3.77996585e-05]",-4.396203703415416,0.012324036908368521,0.7230294394968616,-0.030475085786366277,"[-0.10958427 -0.07739692 -0.05664124 -0.02698457  0.01526132  0.06986497
  0.09932371  0.13732419  0.15564777  0.18677745  0.17949395  0.1254968
 -0.04208601 -0.16888655 -0.38250803 -0.32080905 -0.20727912 -0.17086804
 -0.10270179  0.04726395  0.76967149  1.25688863  1.66754084  0.42652736
 -0.00489572]",[ 0.00034895  0.00160537 -0.00056606 -0.00024557 -0.0002252  -0.00031369],"[ 0.00795394 -0.00859307 -0.01032672 -0.00329879 -0.00788986 -0.00846154
 -0.00314402 -0.00901124 -0.00300179 -0.00487892 -0.00457391 -0.00168376
 -0.00628574 -0.00090027 -0.00410013 -0.00384738  0.00027346  0.00048614
  0.00393434  0.0082775 ]",0.08465372328918962,0.7230294394968616,"[ 0.00795394 -0.00859307 -0.01032672 -0.00329879 -0.00788986 -0.00846154
 -0.00314402 -0.00901124 -0.00300179 -0.00487892 -0.00457391 -0.00168376
 -0.00628574 -0.00090027 -0.00410013 -0.00384738  0.00027346  0.00048614
  0.00393434  0.0082775 ]"
ADBE,"[-0.29267725  0.24760241  0.20710202  0.24672304 -0.1537036  -0.05398233
 -0.31583663  0.12568295 -0.20970176 -0.10156927 -0.19424064 -0.00556867
  0.00848054  0.09015136 -0.25285672  0.23293812 -0.1180424   0.13895392
 -0.00253374 -0.23245831  0.02167704 -0.13685425 -0.18823777  0.10613887
 -0.19585239  0.04459648 -0.01865471  0.10851804 -0.10118789 -0.26826812
 -0.09941031 -0.06700421  0.11245265  0.62090863  0.37944244 -0.34766083
  0.74868767 -1.57217863  1.13450092 -2.19242857  0.16092595 -1.54318472
 -0.4930873  -0.97179482 -0.34632331 -1.03959725  0.37843585 -1.47375008
  0.92819728 -1.43860244  1.00627682 -1.06992352  1.6917331   0.        ]",0.22973557363354882,[-0.00238702  0.00263223 -0.00103393 -0.00096128  0.00064953  0.00039277],-4.522393300085215,0.010862994127955975,0.724815436456623,-0.02820878479723879,"[-0.10352981 -0.07897838 -0.05837827 -0.01742147  0.01342782  0.06703334
  0.09456524  0.13729909  0.16233549  0.18613933  0.18425213  0.12883315
 -0.01800198 -0.16285905 -0.34178917 -0.31162953 -0.23031767 -0.22499351
 -0.15383317  0.04931028  0.69710147  1.31751815  1.63740181  0.41795932
 -0.00344792]","[ 7.21935206e-04  3.90508118e-04 -1.86508361e-03 -1.56755675e-03
 -5.48505020e-04 -9.73727946e-05]","[ 0.01551416 -0.00481995 -0.00348563  0.00570929 -0.00622212  0.00418432
 -0.00610199 -0.00193053 -0.00412014 -0.00262836 -0.0020817  -0.00064562
 -0.00470244  0.00257728 -0.00532683  0.00240271 -0.00482079  0.00371776
 -0.00195433  0.00506785]",0.08554446692746608,0.724815436456623,"[ 0.01551416 -0.00481995 -0.00348563  0.00570929 -0.00622212  0.00418432
 -0.00610199 -0.00193053 -0.00412014 -0.00262836 -0.0020817  -0.00064562
 -0.00470244  0.00257728 -0.00532683  0.00240271 -0.00482079  0.00371776
 -0.00195433  0.00506785]"
ADI,"[-0.42067402 -0.07419457 -0.1518657   0.21461029 -0.13168853 -0.3620558
 -0.09978463  0.22493681 -0.06455625 -0.13297305 -0.44317621 -0.05539085
 -0.03077522 -0.12819947 -0.5792086  -0.12689403 -0.71464042 -0.04428202
  0.37323426  0.12695418  0.33414777 -0.35355804  0.16850115 -0.12971062
 -0.03304308  0.01945325 -0.09056558  0.04515183  0.51198299  0.29058465
  0.3003292   0.04967902  0.09745421 -2.5209553  -1.49901891 -3.05019543
 -3.54713198 -1.48709102 -4.29769926 -0.28805436 -2.4414094  -0.41914988
 -0.51139305 -1.93510544  0.01983496 -2.15224925 -0.4524973  -0.8969152
 -0.24500344  0.07535666  1.37560022 -0.04554229  3.48237557  0.        ]",0.24247171316865465,"[-1.95486060e-03  6.54306357e-04 -8.36503643e-04 -1.86070547e-04
 -5.35003608e-05  3.45284278e-05]",-5.053946523401498,0.006384088709061435,0.7222133157708169,-0.03122678464623669,"[-0.11152468 -0.07928541 -0.05741745 -0.0257668   0.01995248  0.0700536
  0.10054846  0.13598666  0.15335725  0.18419926  0.18254568  0.11916797
 -0.03922736 -0.18693323 -0.38767851 -0.32670949 -0.196795   -0.18292853
 -0.11619406  0.00918663  0.76393517  1.26086342  1.67678113  0.42471895
 -0.01083976]",[ 0.00038035  0.00194883 -0.00012916 -0.00039864 -0.00022621 -0.0002381 ],"[ 0.00600547 -0.00988557 -0.01145132 -0.00660002 -0.00589938 -0.0113237
 -0.00070081 -0.0081357  -0.00235449 -0.00189245 -0.00600191  0.00070066
 -0.00713101  0.0002359  -0.00413258 -0.00194476  0.00036024  0.00355665
  0.00208852  0.00991479]",0.0850661351312507,0.7222133157708169,"[ 0.00600547 -0.00988557 -0.01145132 -0.00660002 -0.00589938 -0.0113237
 -0.00070081 -0.0081357  -0.00235449 -0.00189245 -0.00600191  0.00070066
 -0.00713101  0.0002359  -0.00413258 -0.00194476  0.00036024  0.00355665
  0.00208852  0.00991479]"
ADM,"[-0.28461605 -0.08880881 -0.16139381 -0.08305883 -0.19540359 -0.312501
  0.12354786  0.10868694  0.05189721 -0.26232235 -0.17151277 -0.13568287
 -0.02930903 -0.3446947  -0.45382015 -0.64663774 -0.39310153  0.11629148
  0.47548277  0.01909531  0.21079659 -0.33624602  0.28854492  0.07639695
  0.17140507  0.17528049 -0.17155526  0.2046214   0.64774256  0.49646712
  0.17263445  0.21783613  0.15144264 -2.85192334 -1.85744126 -2.65531846
 -4.30053709  0.41613181 -4.85054805  2.01270555 -1.58096273  1.23642474
  1.72210316 -1.75394303  2.23624437 -2.81293146  0.50456313 -0.9636463
 -0.56953657  0.82655595  0.84184248  0.85637794  3.42500011  0.        ]",0.22204105920690867,"[-1.02503083e-03  4.44929494e-05 -6.00729183e-04  3.45102664e-04
 -3.95193830e-04 -1.43932510e-04]",-5.832662100135804,0.0029302659266118684,0.724979317203299,-0.031350468175747034,"[-0.1115146  -0.08613449 -0.05939125 -0.02459385  0.02638459  0.06653015
  0.10528016  0.13173011  0.16487677  0.18118464  0.182557    0.10768288
 -0.03216418 -0.22227739 -0.36017161 -0.31346815 -0.1880751  -0.19607744
 -0.13723106  0.01139884  0.79111184  1.30517723  1.72100128  0.44920716
 -0.01275551]","[ 8.60145614e-04  2.31448200e-03  4.20284826e-04 -5.85744465e-04
  1.41979242e-04 -4.81219686e-05]","[ 0.00507921 -0.01090191 -0.01027269 -0.00857114 -0.00048044 -0.0129191
  0.00564717 -0.00578432  0.00153363  0.00445643 -0.00571885  0.00715702
 -0.0093673   0.00276912 -0.00469178 -0.00300233  0.00347322  0.00221977
  0.00491059  0.00952982]",0.0851235151904447,0.724979317203299,"[ 0.00507921 -0.01090191 -0.01027269 -0.00857114 -0.00048044 -0.0129191
  0.00564717 -0.00578432  0.00153363  0.00445643 -0.00571885  0.00715702
 -0.0093673   0.00276912 -0.00469178 -0.00300233  0.00347322  0.00221977
  0.00491059  0.00952982]"
