,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.03175204  0.17624148  0.2221204  -0.05884587  0.03158772  0.05969952
  0.10537425  0.28390591  0.18033809 -0.1609234   0.21577618 -0.41796293
  0.0408811  -0.063393    0.19551744 -0.34471352  0.22137727 -0.1219453
  0.18407329  0.06330116 -0.5087818  -0.26826859  0.68428039  0.07434252
 -0.30735945  0.26998316 -0.23321023 -0.08514337 -0.27526007 -0.31824485
  0.16707836 -0.31332002 -0.35390954  1.42240902 -1.40753959  0.41456402
  3.83626362 -3.5768462  -1.85552966  3.1994476  -1.46412689 -0.35788581
  1.90019653 -0.17391601 -0.43145531 -0.71635566  0.33960038  0.03547287
 -1.10108809  1.23230694 -0.66056943  0.82074042  2.87512118  0.        ]",0.22840263107125386,"[-6.02414832e-04  1.31384454e-03 -3.31906234e-04  4.21842142e-04
  8.61415216e-05  6.21078162e-04]",-4.8018469630453495,0.008214561038664848,0.7296093150693388,-0.02917988648258199,"[-0.10888741 -0.0942555  -0.05833125 -0.02015417  0.01937949  0.0664246
  0.10290195  0.13287885  0.18194491  0.17502847  0.19268996  0.14521471
  0.04162351 -0.17062341 -0.30448223 -0.35884818 -0.23100196 -0.20129125
 -0.250964   -0.05711907  0.74473677  1.28273719  1.7462411   0.96650698
 -0.01212025]","[-4.35084319e-05 -9.98771946e-04 -6.90735726e-04 -3.79083188e-04
 -4.10223567e-04 -1.24546014e-03]","[ 0.01641835 -0.00621448 -0.00287673  0.01475172 -0.01205532 -0.00582427
  0.01015886 -0.00469904 -0.00145872  0.00462123  0.00036007  0.00043922
 -0.00199964  0.0022574  -0.00271107 -0.00147492  0.0045856   0.00105886
  0.0033411   0.00756212]",0.08691451398016929,0.7296093150693388,"[ 0.01641835 -0.00621448 -0.00287673  0.01475172 -0.01205532 -0.00582427
  0.01015886 -0.00469904 -0.00145872  0.00462123  0.00036007  0.00043922
 -0.00199964  0.0022574  -0.00271107 -0.00147492  0.0045856   0.00105886
  0.0033411   0.00756212]"
AAL,"[ 0.11547221 -0.19279017 -0.10669848  0.40876457  0.00991347 -0.14542201
  0.02206826  0.04576617  0.18450135  0.36556074  0.1360517   0.01855498
  0.0600838  -0.12871434  0.02935523 -0.27518691 -0.18422703 -0.05364095
 -0.09186553 -0.07868298 -0.02749425  0.06991331  0.32859098  0.27030058
  0.0460049   0.03656125  0.33826    -0.02137185  0.03768827  0.10360967
  0.00943471 -0.16639976 -0.07272694 -0.40701871  0.54003012  0.7073617
 -1.24706262  0.00531648  1.39653469 -0.52984369 -0.87400809  0.2435522
  0.37854018  0.65529222 -1.03543189 -0.06388117  1.86473009 -1.13912
 -1.32067937  0.90125396 -1.30862075  2.39576165  1.83250079  0.        ]",0.22945686844173793,[-0.00116287  0.00350297 -0.00068844  0.0002698   0.00054192  0.00121077],-3.981517595967081,0.018657303593375505,0.731206684930018,-0.032567251720639345,"[-0.11581712 -0.0841178  -0.05923306 -0.02485724  0.01749257  0.05915641
  0.10315933  0.152742    0.17951688  0.19627358  0.19489049  0.13942594
  0.03393704 -0.1649696  -0.33445058 -0.35158604 -0.26266407 -0.22260116
 -0.18142646 -0.0044317   0.6671011   1.33227776  1.84233278  0.94175585
  0.02254745]","[ 5.06414972e-05 -5.33992078e-05  3.47861135e-04 -1.07575324e-03
  6.35460094e-05 -6.23463334e-04]","[ 0.01090465 -0.00013152 -0.00251159  0.00169838 -0.00175776  0.00423047
  0.00147128 -0.00303518  0.00147928  0.00096006  0.00225785 -0.00171473
 -0.00106907  0.00639745 -0.00412482 -0.00216959  0.00188704 -0.00185803
  0.00755335  0.00454694]",0.08442784334201725,0.731206684930018,"[ 0.01090465 -0.00013152 -0.00251159  0.00169838 -0.00175776  0.00423047
  0.00147128 -0.00303518  0.00147928  0.00096006  0.00225785 -0.00171473
 -0.00106907  0.00639745 -0.00412482 -0.00216959  0.00188704 -0.00185803
  0.00755335  0.00454694]"
AAP,"[ 0.19716501 -0.05398247 -0.10894737  0.52454517  0.21333287 -0.38620366
  0.0201236   0.02633481 -0.08888304  0.51340805  0.0156922   0.08715269
  0.12464831 -0.14182909  0.12749516 -0.29184338 -0.4948323  -0.03238102
 -0.26686337 -0.12434882  0.08462544  0.26504543 -0.04586849  0.11292574
  0.09839496  0.05845495  0.54989507  0.12927273  0.34322518  0.32803133
  0.07440656 -0.16559333  0.15971853 -1.46851631  1.0685245   1.49763607
 -3.33187707  0.66168352  3.50675095 -1.70005079 -2.4174175   1.50630249
  1.27731401 -0.91658501 -1.33007652  1.07276647  1.2683624  -1.0634581
 -0.59103944  0.0623487  -0.65889099  2.0859835  -0.13850376  0.        ]",0.20939587036331125,[0.00203526 0.00183335 0.00050711 0.00060063 0.00032285 0.0006849 ],-4.312730834550701,0.013396914837371546,0.7327653729364956,-0.03134040962833406,"[-0.11604495 -0.08127804 -0.05382786 -0.03151735  0.01798339  0.05829553
  0.09349252  0.15990568  0.17514516  0.1988343   0.19855803  0.13778998
  0.04124096 -0.16538702 -0.35891143 -0.34942658 -0.28292173 -0.23029069
 -0.16577236  0.0288491   0.59139842  1.28834824  1.85535822  0.94746413
  0.03267042]",[ 0.00040231  0.00087997  0.00094866 -0.00100138  0.00014366 -0.0001037 ],"[ 0.00776744  0.0015863  -0.00039257 -0.00371664  0.00028822  0.01056829
 -0.00099795 -0.00731877  0.00533521  0.0042046  -0.00219891 -0.00258419
  0.00178883  0.00400018 -0.00308809 -0.0001576  -0.00089755  0.00025106
  0.00635405 -0.00143017]",0.08317746130076821,0.7327653729364956,"[ 0.00776744  0.0015863  -0.00039257 -0.00371664  0.00028822  0.01056829
 -0.00099795 -0.00731877  0.00533521  0.0042046  -0.00219891 -0.00258419
  0.00178883  0.00400018 -0.00308809 -0.0001576  -0.00089755  0.00025106
  0.00635405 -0.00143017]"
AAPL,"[-1.05168916e-01 -1.13897196e-01  2.09114353e-02 -1.28399213e-01
 -1.95734100e-01  2.01906249e-01 -1.19274033e-02  8.12508030e-02
  9.86386450e-02  1.29758953e-02 -1.17820540e-03 -3.80615031e-02
  4.38254562e-03 -2.70221770e-02 -1.03438915e-01  3.90359597e-02
  2.68119253e-01  3.33756057e-02  1.40455868e-01  3.40057811e-02
 -1.26514947e-01 -1.02702111e-01  3.09641164e-01  1.22844051e-01
 -1.19491315e-02  4.05985281e-02 -1.39708579e-01 -1.16804386e-01
 -2.49583639e-01 -1.72790526e-01  5.38952210e-02 -6.14066781e-03
 -1.48613609e-01  7.70007706e-01 -4.47667184e-01 -6.99360961e-01
  1.66874264e+00 -5.76086626e-01 -1.72449845e+00  1.16746562e+00
  1.09799098e+00 -1.06291540e+00 -3.55850562e-01  1.02721132e+00
 -1.65164203e-01 -6.02351412e-01  5.40165006e-01  6.09245254e-02
 -6.52138507e-01  2.37667202e-01 -5.30946690e-02  5.85475629e-01
  2.63874264e-01  0.00000000e+00]",0.23283372382681342,"[ 8.58272587e-05 -3.98091343e-04  2.87640112e-04  6.08011698e-04
 -6.05800604e-05  5.55066729e-04]",-4.669463691970782,0.009377297298501983,0.7269968811414669,-0.03175839137160161,"[-0.11296784 -0.09626968 -0.06443409 -0.01612022  0.01554275  0.06074217
  0.10112372  0.1386259   0.17405936  0.19350483  0.19129773  0.14507014
  0.02399291 -0.14309476 -0.29811874 -0.3427749  -0.23839904 -0.20384924
 -0.20031586 -0.03970913  0.66945201  1.29875481  1.81603596  0.93993647
 -0.00469571]",[-0.00015797 -0.00093305 -0.00038472 -0.00081776  0.00043858 -0.00076515],"[ 1.45262579e-02 -3.23665613e-03 -6.45330897e-03  9.22526714e-03
 -3.78110610e-03 -4.96076375e-03  5.15349966e-03  2.56463787e-03
 -2.64440484e-03 -2.13235189e-03  3.28009932e-03  8.16109779e-04
 -2.21984029e-03  3.44428705e-03 -1.80069668e-03 -4.26779351e-04
  1.14061330e-03  1.45136737e-03  2.81478900e-03  5.49409704e-05]",0.08568074154035811,0.7269968811414669,"[ 1.45262579e-02 -3.23665613e-03 -6.45330897e-03  9.22526714e-03
 -3.78110610e-03 -4.96076375e-03  5.15349966e-03  2.56463787e-03
 -2.64440484e-03 -2.13235189e-03  3.28009932e-03  8.16109779e-04
 -2.21984029e-03  3.44428705e-03 -1.80069668e-03 -4.26779351e-04
  1.14061330e-03  1.45136737e-03  2.81478900e-03  5.49409704e-05]"
ABBV,"[ 0.09850046  0.21435952  0.23343522  0.04723299  0.13014004 -0.02287449
  0.14301665  0.39357656 -0.02133254 -0.06760572  0.14709527 -0.29585634
  0.09912967 -0.01728791  0.20848248 -0.37295168  0.01938132 -0.01753435
  0.07099766  0.18177187 -0.43250541 -0.05720507  0.60120759  0.02106503
 -0.30001366  0.40584918 -0.07337783 -0.10049698 -0.16899112 -0.2432844
  0.20600765 -0.36325141 -0.3486946   0.9997174  -1.52322813  0.90316679
  3.42638092 -3.76504917 -0.98283092  2.55683435 -2.33486811  0.62286655
  1.90934956 -0.64165782  0.15818769 -1.05429835 -0.15015232  0.68796672
 -1.17606031  0.49819114 -0.36297891  1.86093262  1.66672311  0.        ]",0.23658536380286507,"[-2.81812006e-05  1.38092170e-03 -5.56947274e-04  6.74574847e-04
 -2.91087346e-04  1.07831555e-04]",-4.974184125531021,0.006914157723632921,0.730882866073278,-0.028861495456310598,"[-0.10870974 -0.09177697 -0.05576795 -0.02232253  0.02071346  0.06954915
  0.09594111  0.13706129  0.17936361  0.1805111   0.19584715  0.1477338
  0.04347438 -0.17259074 -0.32075928 -0.35013419 -0.24405667 -0.18962573
 -0.23980834 -0.02318234  0.72802622  1.26675062  1.75129729  0.98904976
 -0.00370277]","[-9.20799003e-05 -6.38434584e-04 -4.93410911e-04 -3.22462500e-04
 -4.53099770e-04 -1.26452180e-03]","[ 0.01517872 -0.00655074 -0.0014301   0.01368783 -0.01242192 -0.00327216
  0.00857412 -0.00717203  0.00124872  0.00496496 -0.00103758  0.00212162
 -0.00302727  0.00076843 -0.00059023 -0.00153613  0.00269022  0.00207338
  0.00628719  0.00407034]",0.08644232132386001,0.730882866073278,"[ 0.01517872 -0.00655074 -0.0014301   0.01368783 -0.01242192 -0.00327216
  0.00857412 -0.00717203  0.00124872  0.00496496 -0.00103758  0.00212162
 -0.00302727  0.00076843 -0.00059023 -0.00153613  0.00269022  0.00207338
  0.00628719  0.00407034]"
ABT,"[ 1.11677088e-01  2.33296414e-01  2.07379492e-01  3.66132209e-03
  9.16226577e-02 -1.35296669e-02  1.57323436e-01  3.99359018e-01
  4.01464979e-02 -1.29726594e-01  1.73683184e-01 -3.31095947e-01
  1.10785844e-01 -4.15508142e-02  2.23613638e-01 -3.63985415e-01
  1.02978582e-01 -1.04394569e-03  1.40243043e-01  1.62687268e-01
 -4.91738640e-01 -8.42114506e-02  6.54588099e-01 -5.21337835e-03
 -3.51627501e-01  4.03939888e-01 -1.11993408e-01 -1.31526356e-01
 -1.84706080e-01 -2.93555556e-01  1.88231691e-01 -3.76335694e-01
 -3.74218656e-01  1.29683616e+00 -1.66635534e+00  7.41088695e-01
  3.86746266e+00 -3.94882208e+00 -1.37045872e+00  2.77872537e+00
 -2.25958235e+00  6.60167273e-01  2.02144046e+00 -8.79382494e-01
  7.10683131e-02 -6.31065642e-01 -7.47821147e-02  9.19678060e-02
 -1.08686349e+00  9.73026682e-01 -7.09913773e-01  1.68709699e+00
  1.80833728e+00  0.00000000e+00]",0.23516242171306304,[ 0.00036165  0.000945   -0.00026135  0.00079353 -0.00027401  0.00022261],-4.937886986431271,0.007169732119029373,0.731134274490269,-0.028694971832612763,"[-0.1093095  -0.09274663 -0.05667582 -0.0220353   0.02113435  0.06972903
  0.09808816  0.1343989   0.18027197  0.17871371  0.19649014  0.14656864
  0.04408587 -0.172272   -0.3143604  -0.34874387 -0.23642009 -0.19168871
 -0.24806962 -0.02777189  0.73896037  1.2614541   1.73755192  0.98762956
 -0.00567205]",[-0.00017047 -0.00069923 -0.00062963 -0.00033481 -0.00051579 -0.00130692],"[ 0.01606269 -0.00699949 -0.00186367  0.01482767 -0.01297453 -0.00444375
  0.00903756 -0.00695426  0.00120091  0.00519336 -0.00164726  0.00186724
 -0.0018488   0.00093244 -0.00239035 -0.00133781  0.0040423   0.00113544
  0.0057482   0.00457013]",0.08658403558310664,0.731134274490269,"[ 0.01606269 -0.00699949 -0.00186367  0.01482767 -0.01297453 -0.00444375
  0.00903756 -0.00695426  0.00120091  0.00519336 -0.00164726  0.00186724
 -0.0018488   0.00093244 -0.00239035 -0.00133781  0.0040423   0.00113544
  0.0057482   0.00457013]"
ACN,"[ 0.06434492  0.00642061  0.07861069  0.2290132  -0.03533317 -0.03821824
  0.05728877  0.14373738  0.1406446   0.34028111  0.1411341  -0.31925838
  0.1425364  -0.26279586  0.13791897 -0.40672238  0.04729845 -0.11258009
  0.01682366 -0.14209468 -0.41498086 -0.17286528  0.61666505  0.29417161
 -0.14404647  0.16399895  0.14094629  0.05279691 -0.0858273  -0.03369598
  0.25129111 -0.2951054  -0.16499409  0.31999974 -0.25028504  0.84453775
  0.79380756 -1.96913252  0.21969178  2.03844117 -1.81607898 -0.47859062
  2.48607884 -0.24111191 -2.34989759  0.81060258  1.79317583 -1.25689711
 -0.91828014  0.81950063 -1.30349003  2.20232117  2.00320904  0.        ]",0.22704354469961557,[-0.00058069  0.00290453 -0.00104595  0.00070425 -0.00017767  0.00033568],-4.518063143498228,0.0109101345826508,0.7302311829873948,-0.03073620446790861,"[-0.11190119 -0.08793112 -0.06022496 -0.0222336   0.01829455  0.06214969
  0.10161821  0.15221907  0.17950518  0.18063125  0.19856773  0.13302964
  0.0395705  -0.17467092 -0.31720145 -0.35676679 -0.24635118 -0.22884686
 -0.23442801 -0.03768106  0.72435673  1.33771943  1.79241879  0.95225951
  0.00975445]","[ 3.31249411e-04 -3.89538056e-04  3.21165539e-05 -3.07001544e-04
 -3.76464676e-04 -7.55902758e-04]","[ 0.01301221 -0.00266489 -0.00190575  0.00693866 -0.00725177  0.00045067
  0.00798139 -0.00567928 -0.00095906  0.00682703  0.00020892 -0.0051308
  0.00182003  0.00577843 -0.00543855 -0.00130348  0.00224349 -0.00098568
  0.00691041  0.0050869 ]",0.08528672740698916,0.7302311829873948,"[ 0.01301221 -0.00266489 -0.00190575  0.00693866 -0.00725177  0.00045067
  0.00798139 -0.00567928 -0.00095906  0.00682703  0.00020892 -0.0051308
  0.00182003  0.00577843 -0.00543855 -0.00130348  0.00224349 -0.00098568
  0.00691041  0.0050869 ]"
ADBE,"[ 0.07434649 -0.08252933 -0.11937099  0.23852731 -0.20744691  0.12135343
  0.04424653 -0.10069129  0.06397688  0.34605229  0.04394406 -0.06126326
  0.15484608 -0.2313981  -0.08083757 -0.15880853  0.04765095  0.07872723
 -0.08429536 -0.1045965  -0.12824215 -0.05677062  0.23048372  0.32898204
 -0.03603162  0.04146341  0.22086623  0.06572864  0.03010756  0.13431196
  0.14313816 -0.09824172 -0.03817169 -0.11107922  0.39305411  0.20488628
 -0.79268513  0.09726668  0.48405798  0.34734889 -0.32432945 -0.43854868
  1.02741348 -0.23057592 -1.79938388  1.39025484  1.08677284 -1.36569427
  0.59039608 -0.36383079 -1.86460007  2.58519523  0.63307349  0.        ]",0.22539542211739752,"[ 3.78717769e-04  2.33398711e-03 -7.51855414e-04  6.71308595e-04
 -2.87398139e-04 -3.77182644e-05]",-4.271766627517337,0.013957104356017882,0.730422011618237,-0.031548429737643505,"[-0.1161835  -0.08785316 -0.06455687 -0.01733928  0.01770295  0.05486928
  0.10021762  0.15161224  0.17637134  0.19301925  0.19999248  0.13377342
  0.0259323  -0.1570738  -0.31418887 -0.33885395 -0.25912476 -0.22554015
 -0.19675497 -0.02621055  0.64821071  1.34729696  1.8211271   0.93987629
  0.01494806]","[ 3.34682864e-04 -6.33250820e-05  4.18415976e-04 -6.99484231e-04
  1.64006109e-04 -4.74538390e-04]","[ 1.17841635e-02 -6.68432717e-04 -4.00365649e-03  2.91817878e-03
 -1.49672144e-03  1.59790888e-03  3.72151628e-03 -1.44155066e-03
 -4.20308206e-04  2.52409474e-03 -4.61028073e-05 -3.88718058e-03
  3.03149961e-03  4.10076186e-03 -5.03153647e-03  2.85684779e-03
 -1.56899703e-03 -3.27469152e-03  7.71763643e-03  1.08546605e-03]",0.08449862724781487,0.730422011618237,"[ 1.17841635e-02 -6.68432717e-04 -4.00365649e-03  2.91817878e-03
 -1.49672144e-03  1.59790888e-03  3.72151628e-03 -1.44155066e-03
 -4.20308206e-04  2.52409474e-03 -4.61028073e-05 -3.88718058e-03
  3.03149961e-03  4.10076186e-03 -5.03153647e-03  2.85684779e-03
 -1.56899703e-03 -3.27469152e-03  7.71763643e-03  1.08546605e-03]"
ADI,"[ 0.0586397   0.01405354 -0.05042112 -0.02666073 -0.12988708  0.20106303
  0.08493859  0.01458646  0.29009816 -0.30881149  0.22605178 -0.12070794
 -0.03202873  0.07287477 -0.05139889 -0.07820781  0.23244877  0.02794254
  0.1146333   0.149342   -0.12997743 -0.15808095  0.30168566  0.10396033
 -0.15631291  0.09420964 -0.2214127  -0.1689466  -0.22587689 -0.20498376
 -0.07222187 -0.09233215 -0.26310484  1.1429135  -0.71954261 -0.54188625
  2.46894409 -1.12631774 -2.06160618  0.96932434  0.8036095  -0.25594811
 -0.61147055  0.42389043  1.00184691 -0.948813   -0.40375522  0.00835627
 -0.16633388  0.89203364 -1.33734213  0.94233805  2.97316948  0.        ]",0.22115448333689205,[-0.00115091  0.00015928 -0.00086847  0.00085223 -0.00070659 -0.00013101],-4.526228988975986,0.01082140687093646,0.7301223280472382,-0.03066448133720964,"[-0.11475021 -0.09376716 -0.06243447 -0.01569163  0.01859502  0.05840277
  0.10775983  0.12572278  0.18280436  0.1890129   0.18979161  0.15191991
  0.02592889 -0.15186287 -0.30061714 -0.34506218 -0.24235183 -0.19140445
 -0.20109038 -0.04904057  0.67050231  1.29165757  1.78604879  0.94857556
 -0.01001343]",[-0.00034081 -0.00090447 -0.00046016 -0.00110346  0.00020807 -0.00108075],"[ 0.01568265 -0.00403379 -0.00589708  0.01130898 -0.00538982 -0.0059833
  0.00425768  0.00170657 -0.00083666 -0.00287684  0.00156658  0.004095
 -0.00308473  0.00086649 -0.00204097  0.0012361   0.00316162 -0.00189387
  0.0036593   0.00778666]",0.08649937192228438,0.7301223280472382,"[ 0.01568265 -0.00403379 -0.00589708  0.01130898 -0.00538982 -0.0059833
  0.00425768  0.00170657 -0.00083666 -0.00287684  0.00156658  0.004095
 -0.00308473  0.00086649 -0.00204097  0.0012361   0.00316162 -0.00189387
  0.0036593   0.00778666]"
ADM,"[ 0.06656485  0.25347953  0.15384773 -0.1532285   0.0134473   0.10173361
  0.13027195  0.23016722  0.07332377 -0.33270989  0.15587656 -0.29998801
  0.04915784  0.02104175  0.13983488 -0.18073505  0.22177263  0.01888357
  0.16676192  0.15852173 -0.38386784 -0.15818688  0.41195476 -0.06851606
 -0.32380045  0.27252115 -0.27124929 -0.11594854 -0.19031115 -0.29018312
  0.10059218 -0.22592036 -0.29908835  1.39596425 -1.5392113   0.10699136
  3.77939668 -3.014879   -2.03743353  2.42284197 -1.03518419  0.28805994
  1.22216659 -0.90701098  0.56280549 -0.37751832 -0.84398886  0.2060006
 -0.1070779   0.72470515 -0.62466666  0.44794862  1.66536726  0.        ]",0.23429984367923595,[ 0.00011986  0.00227789 -0.00080294  0.00095232 -0.0003526   0.00020518],-4.71093822643269,0.00899633302416157,0.7302735389545899,-0.028492776703168774,"[-0.11048617 -0.09630618 -0.05856628 -0.01895812  0.02007072  0.06477317
  0.09979679  0.12616254  0.17979413  0.17997002  0.19344149  0.14961715
  0.03788944 -0.15915417 -0.30344413 -0.34633175 -0.23536818 -0.19025262
 -0.23609256 -0.0445935   0.69336827  1.2463522   1.74055815  0.96975278
 -0.0147062 ]",[-0.00016051 -0.00076624 -0.0006383  -0.00056592 -0.00014045 -0.00114228],"[ 0.01643245 -0.0065817  -0.0038103   0.01461986 -0.01055066 -0.00620617
  0.00798391 -0.00346101  0.00024333  0.00258797 -0.00186897  0.00313046
 -0.0012189  -0.00094822 -0.00198226  0.00137627  0.00328356  0.0010011
  0.00216443  0.00399279]",0.0867454963797827,0.7302735389545899,"[ 0.01643245 -0.0065817  -0.0038103   0.01461986 -0.01055066 -0.00620617
  0.00798391 -0.00346101  0.00024333  0.00258797 -0.00186897  0.00313046
 -0.0012189  -0.00094822 -0.00198226  0.00137627  0.00328356  0.0010011
  0.00216443  0.00399279]"
