,priors,lt_0 - intercept,"fs_0 - beta(p=7,n=3)",sigma_log__,sigma,prior_lt_0 - slope,prior_lt_0 - intercept,prior_lt_0 - delta,"prior_fs_0 - beta(p=7,n=3)","prior_fs_1 - beta(p=365.25,n=10)",prior_sigma,lt_0 - slope,"fs_1 - beta(p=365.25,n=10)"
A,"[ 0.22946331  0.15458996 -0.1424979   0.21910083  0.1504892   0.06380848
  0.14318734 -0.1515295   0.00812705 -0.19668702  0.06370678  0.20530465
  0.07604563 -0.02742161 -0.18407887 -0.15201631 -0.12475876  0.01454145
  0.01452749 -0.06801133 -0.22491117  0.0113318  -0.24743217 -0.09276736
  0.10623902 -0.19779005 -0.2784314  -0.15766095  0.16005579  0.08905059
  0.34271183  0.13018781  0.03808776  0.19990657 -1.85861812 -2.65490152
 -1.40227819 -2.4556929   2.03314206  0.32033137  1.90171753  0.46046078
  0.51263797  0.34215368  1.42114973  2.36022025  0.06082671  0.93010127
 -1.91093873 -0.2860946  -0.74854969  0.96405522 -1.21677776  0.        ]",0.13719207498871416,[ 0.00217376 -0.00044444  0.00026702  0.00054089 -0.00050447 -0.00069498],-4.7903151000753335,0.008309838538596402,0.8137819767820841,-0.037039789457494456,"[-0.12526932 -0.09454963 -0.06233553 -0.02382004  0.02058577  0.0554608
  0.10081728  0.13522062  0.17679843  0.19758404  0.177548    0.10559476
 -0.03595301 -0.20824232 -0.33972584 -0.30089144 -0.21952594 -0.19829954
 -0.1682335   0.17330289  0.76230298  1.29602519  1.48043504 -0.02599651
 -0.01694251]",[0.00025877 0.00057711 0.00079318 0.00019394 0.00032017 0.00040443],"[ 0.00914139 -0.01417497 -0.01438819  0.00152847 -0.00945201  0.00893789
  0.00220967  0.00388258  0.00198902  0.00236482  0.00249376  0.00549592
  0.0051394   0.00108972  0.00027716 -0.003861   -0.00074409 -0.00147803
  0.00356257 -0.00347305]",0.08641039411576723,0.8137819767820841,"[ 0.00914139 -0.01417497 -0.01438819  0.00152847 -0.00945201  0.00893789
  0.00220967  0.00388258  0.00198902  0.00236482  0.00249376  0.00549592
  0.0051394   0.00108972  0.00027716 -0.003861   -0.00074409 -0.00147803
  0.00356257 -0.00347305]"
AAL,"[ 0.36394335  0.20300289 -0.09414528 -0.04718407 -0.00674781 -0.23112353
 -0.01101851 -0.10522528 -0.00901672 -0.08252431 -0.14135913  0.03391618
  0.12943188  0.09153881 -0.25682989  0.2418251  -0.12829109  0.01492902
 -0.10586985 -0.37173712 -0.14856747 -0.01365909  0.14582171 -0.30459357
  0.06486972 -0.01691461  0.00874971 -0.0667316  -0.07043843 -0.04676951
  0.42618735 -0.05840992  0.00523126  0.303382    0.62000527  0.74911797
 -0.86478951 -0.97203998 -1.36528246 -2.95224295  0.78830115 -0.08170825
  3.05336432  2.03376209  1.41404955  1.8865135  -0.78640062  0.76640491
 -1.27781788  0.02317196 -1.07679291  0.20106128 -0.65484404  0.        ]",0.12992176813588047,"[-1.50753762e-03  1.40352445e-03 -1.24232246e-03  6.79333214e-04
 -5.10974218e-04  2.34647040e-05]",-4.166117640066797,0.015512367964128256,0.8165423998868263,-0.036608091268214564,"[-1.24271491e-01 -1.00866011e-01 -6.63521448e-02 -3.21146339e-02
  1.65542662e-02  5.72426037e-02  9.94867284e-02  1.39287001e-01
  1.68965818e-01  1.89409652e-01  1.80467599e-01  1.11284538e-01
 -4.09459728e-02 -1.82890035e-01 -3.42557967e-01 -3.02589423e-01
 -2.30256211e-01 -2.29732576e-01 -1.56843964e-01  1.69759401e-01
  8.41542563e-01  1.24287388e+00  1.46454394e+00 -1.18634356e-02
  1.00621206e-03]","[ 6.57020668e-04  9.04143065e-05  5.53637313e-04  4.22745970e-04
 -8.71749022e-05  1.96741003e-04]","[ 0.00942295 -0.00675611 -0.0047872   0.00262859 -0.00530712 -0.00118211
 -0.00743987  0.00036128 -0.00038557  0.00926594  0.00734196  0.00522927
  0.00403334 -0.0019077   0.00063733 -0.00209647  0.00157694 -0.00267804
  0.00199261 -0.00172167]",0.0866143515654635,0.8165423998868263,"[ 0.00942295 -0.00675611 -0.0047872   0.00262859 -0.00530712 -0.00118211
 -0.00743987  0.00036128 -0.00038557  0.00926594  0.00734196  0.00522927
  0.00403334 -0.0019077   0.00063733 -0.00209647  0.00157694 -0.00267804
  0.00199261 -0.00172167]"
AAP,"[ 3.55971687e-01  2.87074953e-01 -1.24048673e-01  2.59153056e-01
 -5.31410489e-02  7.98153042e-03  8.23412879e-02 -1.95651908e-01
  8.31507945e-02 -8.18606056e-02  1.06568374e-01  3.57685649e-02
  2.85781484e-01  1.44811090e-01 -3.25791991e-01 -5.65121497e-02
 -1.39789305e-01  8.60921533e-05 -6.40824479e-02 -2.58240405e-01
 -1.79200605e-01  4.55604983e-02 -1.12318220e-01 -1.45141238e-01
  9.86260980e-02 -9.53370623e-02 -1.11818883e-01 -4.00261775e-02
  1.37699607e-01 -4.33129040e-02  2.04947879e-01  1.26714913e-01
  7.44133137e-02  3.15213673e-01 -1.17913836e+00 -1.62624756e+00
 -1.45295855e+00 -2.45128901e+00  1.25005728e+00 -5.01328280e-01
  2.71832932e+00  1.77793572e+00  1.57346353e+00  1.86845964e+00
 -2.08819809e-01  1.29426966e+00 -1.31042095e+00  1.91607536e-01
 -1.46406514e+00 -1.87321996e-01 -1.18587964e+00 -4.71897570e-01
 -1.52863634e+00  0.00000000e+00]",0.1411706434211092,[-0.00082691  0.00017896 -0.00089746 -0.00057368 -0.00035814 -0.00109577],-4.587012334143762,0.010183237079789999,0.8163787683852685,-0.03579895816133544,"[-0.12491956 -0.09368189 -0.06770994 -0.02538492  0.0189144   0.05399227
  0.1030618   0.13972287  0.1790223   0.18985625  0.18833358  0.11418698
 -0.04585003 -0.20149709 -0.33994347 -0.30264584 -0.22691236 -0.21762206
 -0.15972463  0.17456195  0.79268417  1.28700675  1.47771821 -0.01991627
 -0.00633683]",[ 0.000622    0.00059598  0.00051934 -0.0001216   0.00041241  0.0003567 ],"[ 9.48552781e-03 -1.22075514e-02 -1.14927425e-02  1.28723962e-03
 -9.47927629e-03  6.53807450e-03 -2.67169016e-04  5.87040356e-03
  5.49248613e-03  5.23418052e-03  6.49134996e-03  7.87276123e-04
  2.25182701e-03 -3.10438637e-03 -1.67117770e-03 -2.94281750e-03
  5.60588262e-05 -2.55126966e-03 -3.88992934e-04 -3.91242001e-03]",0.08621809870400149,0.8163787683852685,"[ 9.48552781e-03 -1.22075514e-02 -1.14927425e-02  1.28723962e-03
 -9.47927629e-03  6.53807450e-03 -2.67169016e-04  5.87040356e-03
  5.49248613e-03  5.23418052e-03  6.49134996e-03  7.87276123e-04
  2.25182701e-03 -3.10438637e-03 -1.67117770e-03 -2.94281750e-03
  5.60588262e-05 -2.55126966e-03 -3.88992934e-04 -3.91242001e-03]"
AAPL,"[ 0.39169386  0.22740265 -0.18517084  0.57391801  0.04061037 -0.06616529
  0.04791035 -0.26893136 -0.16326915 -0.12002229  0.49633995  0.34121033
  0.24731112 -0.04388641 -0.49266906 -0.39181981 -0.38525421  0.04474087
 -0.24474128 -0.37849735 -0.29656749 -0.13780994 -0.17466857 -0.13217329
  0.04130397 -0.07556798 -0.24919606  0.14084986 -0.11419633  0.15389263
 -0.10146013  0.23501946  0.10757629  0.62538338 -2.14824188 -2.01601167
 -3.23736139 -4.39186534  1.13338731 -1.15595311  4.04812617  1.8415435
  1.66062202  0.33787408 -0.55142622 -0.39575513  1.03046892  1.61699659
  0.61742246  0.27797762 -1.23787719 -1.33237543  0.93005631  0.        ]",0.11845684502272223,"[-1.15671870e-04  1.18273046e-03 -4.67054536e-04 -3.65144572e-04
  4.74686061e-05 -3.75286014e-04]",-4.850451706306957,0.007824842220238855,0.817112024381049,-0.036380663366160505,"[-0.12624127 -0.08637931 -0.06527906 -0.02715919  0.01796534  0.05221133
  0.09584979  0.13890951  0.19614935  0.2035818   0.18521066  0.10547632
 -0.05622302 -0.22038071 -0.35946412 -0.29698295 -0.2476955  -0.23027453
 -0.17656103  0.14252167  0.77832532  1.2844084   1.46649726 -0.01967121
 -0.0161052 ]",[ 0.00106267 -0.000111    0.00101361 -0.00092629  0.0007145   0.00043468],"[ 0.01041098 -0.01527581 -0.01275185 -0.00359347 -0.01525555  0.00634033
 -0.00195306  0.00885593  0.00633195  0.00533614  0.00247917 -0.00033419
 -0.00218875  0.0030261   0.00239541  0.00310032  0.00137067 -0.00263806
 -0.00278694  0.00390213]",0.08523014874107063,0.817112024381049,"[ 0.01041098 -0.01527581 -0.01275185 -0.00359347 -0.01525555  0.00634033
 -0.00195306  0.00885593  0.00633195  0.00533614  0.00247917 -0.00033419
 -0.00218875  0.0030261   0.00239541  0.00310032  0.00137067 -0.00263806
 -0.00278694  0.00390213]"
ABBV,"[ 2.00757841e-02  1.28503795e-01 -2.10058760e-01  7.68105408e-02
  1.83432739e-01  1.68446752e-01  2.18939658e-01 -5.44478596e-02
  3.32469727e-02 -6.56696019e-02  3.11969661e-02  1.48762957e-01
  5.87245955e-02 -4.71636649e-04 -1.01954036e-01 -1.57059363e-01
 -9.91974065e-02  6.22376651e-02  1.13433559e-01  2.09425769e-01
 -9.94922553e-02 -7.13094487e-02 -2.59672618e-01  1.11535692e-01
  3.20061674e-01 -1.94138339e-01 -2.03937104e-01 -1.38270238e-01
  1.63788645e-01  6.64543671e-02  2.85490420e-01  9.82863840e-02
  1.80801142e-02 -1.43051102e-01 -1.75662176e+00 -2.83820509e+00
 -4.38962793e-01 -1.66793400e+00  2.82107646e+00  1.59195817e+00
  1.64095896e+00  5.38956502e-01 -5.04142087e-01 -2.23558761e-01
  1.17519736e+00  2.50202324e+00  3.46192047e-01  1.47738446e+00
 -2.33419568e+00 -6.39175208e-01 -1.54933111e+00  7.37338126e-02
 -8.92747711e-01  0.00000000e+00]",0.12990657760276678,"[-1.23811831e-03  2.88847843e-03 -1.32501735e-03  8.48327355e-06
 -5.12397326e-05 -4.76747419e-05]",-4.743649614951989,0.008706811618985103,0.8094839551391999,-0.037238686345984734,"[-0.12666051 -0.09766413 -0.06148653 -0.02118828  0.0227301   0.05784352
  0.10133179  0.13947519  0.1744035   0.1954797   0.17646534  0.10639054
 -0.02966606 -0.20946902 -0.33827481 -0.2971791  -0.20911179 -0.16620647
 -0.15197169  0.1612069   0.75638145  1.34556333  1.53906768 -0.0264005
 -0.01130964]","[2.49181536e-04 5.58693915e-04 6.17153200e-04 9.73294295e-05
 2.07363816e-04 3.70315128e-04]","[ 0.0080629  -0.01383775 -0.01486765  0.00421808 -0.0069526   0.01118236
  0.00577702  0.00367919  0.00206507 -0.00040403  0.00085558  0.00506422
  0.00553749  0.00226764  0.00169715 -0.0049546  -0.00219781 -0.00371243
  0.00099244 -0.00297211]",0.08674560156940282,0.8094839551391999,"[ 0.0080629  -0.01383775 -0.01486765  0.00421808 -0.0069526   0.01118236
  0.00577702  0.00367919  0.00206507 -0.00040403  0.00085558  0.00506422
  0.00553749  0.00226764  0.00169715 -0.0049546  -0.00219781 -0.00371243
  0.00099244 -0.00297211]"
ABT,"[ 0.17438682  0.1461542  -0.17157943  0.29715902  0.2211294   0.17266512
  0.20646721 -0.15182493  0.00543765 -0.23692423  0.19762202  0.28460537
  0.05293224 -0.06747695 -0.18538695 -0.30586043 -0.19011327  0.0327817
  0.05784317  0.04699221 -0.22694807 -0.0710849  -0.37233666 -0.01107999
  0.13014196 -0.23663793 -0.38468055 -0.16734608  0.15758527  0.10413567
  0.23987025  0.17910161  0.00932904  0.06582881 -2.38409034 -3.41427067
 -1.51645793 -2.87529613  2.95622922  1.22856082  2.50362341  0.88096676
 -0.21889995 -0.39643224  1.16451261  2.09083385  0.95394355  1.76780139
 -1.55393772  0.07832532 -0.99926477  1.45696188 -0.92418922  0.        ]",0.1307580661498934,[-0.00121464  0.00071233 -0.00135574 -0.00094081 -0.00042398 -0.00157014],-5.025680818633922,0.006567113959055076,0.8126514418218619,-0.0371072198587055,"[-0.12587864 -0.0926758  -0.0605358  -0.020783    0.02223474  0.05531593
  0.10096325  0.13376826  0.18213633  0.20128734  0.17608813  0.10370883
 -0.03566251 -0.21816706 -0.3437885  -0.2985817  -0.21559949 -0.18605922
 -0.16919701  0.1596679   0.73620966  1.31593603  1.48785629 -0.02910958
 -0.02361576]","[ 1.64225415e-04  5.29084227e-04  7.71011952e-04 -4.87074131e-05
  4.22790872e-04  3.63802379e-04]","[ 0.00873373 -0.01579328 -0.01653666  0.00127762 -0.01059985  0.01166694
  0.00488365  0.00568968  0.0033999   0.0003639   0.00041021  0.00491166
  0.00443547  0.00370921  0.00239862 -0.00275494 -0.00023129 -0.00211501
  0.00474869 -0.002467  ]",0.08618167091505104,0.8126514418218619,"[ 0.00873373 -0.01579328 -0.01653666  0.00127762 -0.01059985  0.01166694
  0.00488365  0.00568968  0.0033999   0.0003639   0.00041021  0.00491166
  0.00443547  0.00370921  0.00239862 -0.00275494 -0.00023129 -0.00211501
  0.00474869 -0.002467  ]"
ACN,"[ 2.78635157e-01  2.52026989e-01 -1.70619098e-01  3.95059914e-01
  1.08096078e-02  2.10800066e-01  1.66358363e-01 -1.95544787e-01
  9.98254828e-02 -1.68320138e-01  2.22710827e-01  9.28025648e-02
  2.36762382e-01  1.03030691e-01 -2.58992600e-01 -2.54715725e-01
 -1.65299011e-01 -9.54845247e-03  3.20208627e-03 -7.13943481e-02
 -1.77830262e-01  5.43686662e-02 -3.06854449e-01 -6.49781600e-03
  1.31360121e-01 -1.61186480e-01 -2.19006766e-01 -8.70303371e-02
  1.81145742e-01  3.02163124e-03  9.82962320e-02  2.49005102e-01
  5.43403733e-02  1.72838469e-01 -2.21771880e+00 -3.05361065e+00
 -1.58099106e+00 -2.91793022e+00  2.80022099e+00  1.24183084e+00
  3.19446690e+00  2.07887465e+00  5.73687029e-02  7.61410574e-01
 -4.73982793e-01  1.07373892e+00 -5.42654667e-01  5.84708215e-01
 -1.27446307e+00  1.20079145e-01 -1.23112184e+00 -1.55939259e-01
 -2.07880535e+00  0.00000000e+00]",0.13958743357246411,"[ 1.58616794e-03  2.51980735e-04 -1.60598593e-05  5.32163759e-04
 -4.23511734e-04 -5.00079635e-04]",-4.720487117746045,0.00891083686430099,0.8147913095062039,-0.03611640984328633,"[-0.1258968  -0.09044472 -0.06607105 -0.0197377   0.02109306  0.05369141
  0.10397655  0.13666563  0.18346234  0.19267027  0.18580297  0.11225131
 -0.04131998 -0.21479196 -0.34015529 -0.30261423 -0.22094789 -0.19801374
 -0.16049878  0.17587058  0.7528582   1.32199029  1.48929375 -0.02413925
 -0.01325787]",[ 0.00041695  0.00064816  0.00057196 -0.0003836   0.00069506  0.00035178],"[ 9.06031949e-03 -1.53400342e-02 -1.55095004e-02  1.06696864e-03
 -1.07354180e-02  1.11394205e-02  4.80522785e-03  7.47989338e-03
  6.66613755e-03  1.09716295e-03  3.34290531e-03  2.18568333e-04
  1.56945425e-03 -6.41958448e-04 -9.08406325e-04 -2.38807975e-03
  4.76112686e-05 -2.52936737e-03  2.30112093e-04 -5.44993010e-03]",0.08612666576366006,0.8147913095062039,"[ 9.06031949e-03 -1.53400342e-02 -1.55095004e-02  1.06696864e-03
 -1.07354180e-02  1.11394205e-02  4.80522785e-03  7.47989338e-03
  6.66613755e-03  1.09716295e-03  3.34290531e-03  2.18568333e-04
  1.56945425e-03 -6.41958448e-04 -9.08406325e-04 -2.38807975e-03
  4.76112686e-05 -2.52936737e-03  2.30112093e-04 -5.44993010e-03]"
ADBE,"[ 2.57036025e-01  2.54446092e-01 -1.81137118e-01  2.53014549e-01
 -1.02081195e-02  1.54773647e-01  1.52093728e-01 -1.50518939e-01
  1.06901645e-01 -1.08588621e-01  1.09133998e-01  2.86809425e-02
  2.30295730e-01  1.39659168e-01 -2.38475089e-01 -1.20565164e-01
 -1.40009029e-01  2.38344451e-03  1.00495989e-02 -6.62436023e-02
 -1.28302521e-01  4.27934375e-02 -2.03077642e-01 -1.50063312e-02
  1.95692876e-01 -1.26935107e-01 -1.20162008e-01 -8.38035481e-02
  1.42585383e-01 -3.06174348e-02  1.71608314e-01  1.80642080e-01
  4.18272532e-02  1.26584007e-01 -1.53227071e+00 -2.26514623e+00
 -1.10153491e+00 -2.22119608e+00  2.13657016e+00  7.09365497e-01
  2.62673251e+00  1.73124619e+00  4.75825708e-01  1.10323567e+00
 -2.19459955e-01  1.37110566e+00 -8.10087349e-01  6.20024875e-01
 -1.56159437e+00 -3.69583173e-02 -1.53274737e+00 -5.16096803e-01
 -2.01920784e+00  0.00000000e+00]",0.1459707344616015,[ 0.00174699  0.00069631 -0.00011981  0.00015361 -0.00031752 -0.00078211],-4.33026610968479,0.013164043944352109,0.81434795197067,-0.03608786613498093,"[-0.12611711 -0.09372751 -0.06659245 -0.0214159   0.02077973  0.05502021
  0.10387556  0.13864736  0.17857444  0.18981396  0.18551786  0.11383014
 -0.03975274 -0.20655314 -0.33921754 -0.30227811 -0.21958979 -0.1966816
 -0.15383056  0.17512779  0.77287366  1.31918064  1.50464922 -0.02160652
 -0.00673332]",[ 0.00045482  0.00057374  0.00048264 -0.00018696  0.00051994  0.00030743],"[ 0.00889948 -0.0132422  -0.01326504  0.00230958 -0.00870052  0.00913592
  0.00319571  0.00596234  0.0054096   0.00224366  0.00433677  0.00093388
  0.00241751 -0.00140567 -0.00063226 -0.00314605 -0.00010068 -0.00348718
 -0.00063096 -0.00548113]",0.0863670037702102,0.81434795197067,"[ 0.00889948 -0.0132422  -0.01326504  0.00230958 -0.00870052  0.00913592
  0.00319571  0.00596234  0.0054096   0.00224366  0.00433677  0.00093388
  0.00241751 -0.00140567 -0.00063226 -0.00314605 -0.00010068 -0.00348718
 -0.00063096 -0.00548113]"
ADI,"[ 4.88548836e-01  2.91097424e-01 -1.89963871e-01  4.96484201e-01
  6.27049474e-02 -1.89758964e-02  1.01796369e-01 -2.90919860e-01
 -4.56349697e-02 -2.39505773e-01  2.80900931e-01  2.68548470e-01
  2.36898525e-01  1.40967661e-02 -4.42042841e-01 -2.48705621e-01
 -2.94273106e-01  2.83486756e-03 -1.60371278e-01 -3.78477986e-01
 -3.38181203e-01  2.67363005e-03 -2.24831542e-01 -2.09790785e-01
  4.64151975e-02 -1.65916672e-01 -2.90599031e-01 -4.86325989e-02
  6.48137887e-02  1.01812814e-01  2.27377354e-01  2.37726067e-01
  8.89723924e-02  6.26010642e-01 -2.27909616e+00 -2.67358290e+00
 -2.89537377e+00 -4.17101731e+00  1.64353072e+00 -9.63413802e-01
  3.66491785e+00  1.53192550e+00  1.86676649e+00  1.15835486e+00
  5.59250920e-01  1.43029011e+00 -4.42777270e-02  1.12325368e+00
 -9.91039769e-01  1.98741076e-01 -1.16639405e+00 -6.45931499e-02
 -1.07441755e+00  0.00000000e+00]",0.1391697162065231,"[ 2.35700752e-03 -3.88984287e-05  9.37673839e-05  9.22786437e-04
 -6.92100388e-04 -6.85387429e-04]",-4.8454922738610025,0.007863745385702519,0.8191001313750526,-0.03579298135549455,"[-0.12637782 -0.08823727 -0.06473696 -0.02587981  0.01931981  0.05157979
  0.09959486  0.13470595  0.18704217  0.20036778  0.18524002  0.10844969
 -0.05327595 -0.21217979 -0.35126624 -0.30096532 -0.23795861 -0.23237496
 -0.1820088   0.16687849  0.77130024  1.26743673  1.46134627 -0.02611055
 -0.01848395]",[ 0.0005727   0.00038778  0.00091161 -0.00011279  0.0006835   0.00044714],"[ 0.01044049 -0.01551543 -0.01453595 -0.00257522 -0.01463242  0.00783013
 -0.00130844  0.00798231  0.00542954  0.00600691  0.00469186  0.00278184
  0.00267968  0.00020865  0.00078642 -0.00141723  0.00113564 -0.00255228
  0.00069814 -0.00210618]",0.08557891186428196,0.8191001313750526,"[ 0.01044049 -0.01551543 -0.01453595 -0.00257522 -0.01463242  0.00783013
 -0.00130844  0.00798231  0.00542954  0.00600691  0.00469186  0.00278184
  0.00267968  0.00020865  0.00078642 -0.00141723  0.00113564 -0.00255228
  0.00069814 -0.00210618]"
ADM,"[ 0.20713395  0.12417728 -0.04538453  0.14454807  0.14834101 -0.17756583
  0.05150806 -0.17623935 -0.06963003 -0.04389385  0.02866813  0.26547876
  0.12793526 -0.08945928 -0.25471106 -0.09490875 -0.04789548  0.05644907
 -0.04889529 -0.20623859 -0.28693094 -0.02256004 -0.14109149 -0.20287316
  0.04636146 -0.17509702 -0.29179305 -0.06711249  0.22840498  0.14160383
  0.41965384 -0.01286777  0.1312173   0.3239489  -1.71687517 -2.25504953
 -1.62444369 -2.66330933  1.3056206  -0.76542186  1.59568045  0.06717975
  1.50273249  0.93133584  1.84841042  2.78328212 -0.63558136  0.0330718
 -2.55120028 -1.5896401  -0.03859542  0.6607444   0.46955332  0.        ]",0.13166452119243338,[ 0.00363454 -0.00140471  0.00060687  0.00116472 -0.00098437 -0.00109084],-4.575540560545115,0.010300729504807373,0.8133236300967572,-0.037326281707196186,"[-0.12316959 -0.09632241 -0.0623482  -0.03044644  0.01828853  0.05508325
  0.09811075  0.14039972  0.17558581  0.20005251  0.17996051  0.10221487
 -0.04064364 -0.20308603 -0.33661166 -0.29771482 -0.22579475 -0.212322
 -0.17557685  0.16777169  0.78346259  1.2671187   1.46618688 -0.0259478
 -0.01724409]","[ 5.44897774e-04  7.71759905e-04  9.72022991e-04  3.51214254e-04
 -4.61322094e-05  6.46581485e-04]","[ 0.00954011 -0.01375047 -0.01331881  0.00094842 -0.01011538  0.00684636
 -0.00085482  0.00276127  0.000877    0.00508041  0.00420324  0.0065201
  0.0063186  -0.00101409 -0.00208426 -0.00570651 -0.00369511  0.00045452
  0.00286597  0.00105738]",0.08643147568075267,0.8133236300967572,"[ 0.00954011 -0.01375047 -0.01331881  0.00094842 -0.01011538  0.00684636
 -0.00085482  0.00276127  0.000877    0.00508041  0.00420324  0.0065201
  0.0063186  -0.00101409 -0.00208426 -0.00570651 -0.00369511  0.00045452
  0.00286597  0.00105738]"
