,lt_0 - slope,lt_0 - intercept,"fs_0 - beta(p=7,n=3)","fs_1 - beta(p=365.25,n=10)",sigma_log__,sigma
A,0.46154861376129497,0.5209664014383023,"[-5.04119691e-04  3.05762083e-04 -1.40699086e-04 -2.72631926e-05
  7.99111452e-05  1.86215278e-04]","[ 0.0125387  -0.00075278 -0.00331556  0.00415872 -0.00167444  0.0044486
  0.00067519 -0.00212355 -0.0020457   0.00077051  0.00367377 -0.00020396
 -0.00137836  0.00260794 -0.00248053  0.00117433  0.0030922  -0.00087043
  0.00131295  0.00044657]",-5.928541812748246,0.002662361381074216
AAL,0.4682998602397869,0.516038345973032,"[-5.84715931e-04  1.46692138e-04 -2.34570960e-05 -2.81363543e-05
  1.63643364e-04  3.64531687e-04]","[ 9.68568420e-03 -2.89895448e-04  4.87332358e-05  2.91157772e-03
 -3.73829015e-03  6.32530737e-03 -8.21236326e-05 -3.58218898e-03
  9.65261428e-04  1.03687718e-03 -3.21856544e-06  1.09246000e-03
 -1.53865394e-04  2.65407759e-04 -9.82166173e-05  3.06712335e-03
 -4.75679679e-04 -5.69744461e-04  5.37838879e-04 -2.33930694e-03]",-5.0494250038491035,0.006413019848049645
AAP,0.4585419849485379,0.5218564081097901,"[5.18921940e-04 2.18944120e-04 1.20779931e-04 7.44334837e-05
 4.07698221e-05 3.90186837e-05]","[ 5.92178012e-03 -2.40115884e-05  4.34292552e-03  2.46292009e-03
 -7.16117041e-03  6.51068808e-03  9.40166831e-04 -2.97545459e-03
  1.89886716e-03 -6.61326076e-04 -1.73023751e-03  2.90101518e-03
  6.22012956e-04 -6.59647066e-04  4.28719222e-04  1.88536836e-03
 -9.52579448e-04  1.44579698e-03 -6.99882592e-04 -2.22636008e-03]",-6.270683814038063,0.001890935093045286
AAPL,0.4635530059913358,0.5224865228046435,"[ 1.49031035e-04 -6.87712138e-04  3.06359747e-04  1.72216386e-04
 -1.16090924e-06  2.05868684e-04]","[ 1.24879802e-02 -1.18597994e-03 -3.51896355e-03  5.59679948e-03
 -7.49836978e-04  2.43554052e-03 -1.02185723e-03 -5.18325433e-05
  9.17247902e-05 -1.06161015e-03  2.08424592e-03  9.42029477e-04
 -2.22711128e-03  1.84924911e-03  1.11231447e-03  1.27481377e-03
 -2.44440374e-04  2.05276416e-04 -2.20436434e-03 -2.74661988e-03]",-5.872504413308878,0.002815812537734933
ABBV,0.46455842082637155,0.5180210019519482,[-0.00057986  0.00042419 -0.00031002  0.00033819 -0.00011248  0.00024659],"[ 7.16981323e-03 -1.04580924e-03  3.20202976e-03  5.34714689e-03
 -6.87842804e-03  2.75352234e-03  1.87077321e-03  1.45875294e-04
  3.17725684e-04 -1.80693070e-03 -4.33462505e-04  1.51936836e-03
  7.19902978e-04  2.15665850e-03 -7.99649680e-04  1.37545188e-05
  6.80602222e-05  1.01567185e-03 -5.37951424e-04 -1.07206320e-03]",-5.492413214751081,0.0041178948096091544
ABT,0.4619368393142423,0.5192143014914834,"[ 2.26834104e-04  1.06657656e-04  1.80523979e-04 -1.56659106e-05
  1.41748490e-04  1.82275063e-04]","[ 6.88639754e-03 -8.48602200e-04  3.57654784e-03  4.72801086e-03
 -7.26860861e-03  3.72960402e-03  2.17024336e-03 -1.02627432e-03
  6.21057389e-05 -6.87783079e-04 -2.04009626e-05  1.04396545e-03
  3.72096939e-05  1.88855865e-03 -8.35330313e-05  9.06097672e-04
  2.03025125e-04  1.79140371e-04 -2.93891004e-03 -3.01604301e-04]",-5.796524944764663,0.0030380939669265405
ACN,0.4593277784803939,0.51998038295564,"[-8.37023550e-05  8.79775346e-04 -2.29583472e-04  1.14242752e-04
  3.21889270e-05  1.31132244e-04]","[ 6.42818660e-03 -8.64674281e-04  4.23761438e-03  4.74783803e-03
 -8.04146817e-03  3.95318325e-03  2.67954410e-03 -1.70909533e-03
  7.78467199e-05  5.49517380e-04 -8.38291614e-04  5.54037897e-05
  1.40584150e-03  1.91071546e-03 -1.11159117e-03  2.46218445e-03
 -2.70390994e-04 -1.39557845e-03 -2.82580852e-04 -1.88918490e-03]",-6.057231786146848,0.002340871960929996
ADBE,0.4616304840354907,0.5181364312912712,"[ 6.21591641e-05  2.30924252e-04  9.57555693e-06 -2.04789603e-04
  1.22745079e-04 -2.90710025e-05]","[ 0.00731998 -0.0005551   0.00284483  0.00384958 -0.00610464  0.00492017
  0.00072885 -0.0020048   0.00166528 -0.00051821 -0.00161973  0.00212678
  0.00090192 -0.00047883  0.00023485  0.00357444 -0.00127499 -0.00080204
 -0.00093482 -0.0024302 ]",-5.741740807362637,0.003209176851232168
ADI,0.460775301207316,0.5220607699191288,"[-7.79493459e-05 -5.07031416e-05 -7.48490493e-05  9.27429387e-05
 -9.24887750e-05 -4.67257767e-05]","[ 1.30739451e-02 -1.65615521e-03 -4.22776090e-03  6.93887459e-03
 -2.73823759e-05  9.33794894e-04 -1.78030041e-03  7.45220824e-04
  1.23173151e-03 -4.95487033e-04  1.00112541e-04 -4.67542611e-04
  2.93418833e-04  2.81692706e-03 -9.24667868e-04  2.48563952e-03
 -1.10643350e-04 -2.35198271e-03  5.49760809e-04 -1.88370294e-03]",-6.0480406303225696,0.0023624864588356756
ADM,0.4602736730589647,0.5219273043095404,"[-2.94097996e-04  3.28834507e-04 -1.23267117e-04  4.04088392e-05
  4.16251409e-05  1.50203295e-04]","[ 0.01252452 -0.00088469 -0.0039904   0.00472126  0.00058614  0.00368362
 -0.00302088 -0.00136906  0.00228447  0.00014448  0.00019401  0.00020336
 -0.00122023  0.00225106  0.00052206  0.00137954  0.00059603 -0.00045193
 -0.00285908 -0.00157988]",-6.09436384109173,0.002255544569174685
